,Brutal Viking,Can She Hurdle,Sweet City Angel,Almost Famous,Cartel Master,Ultimate Hit
09-01-2023 14:32:21.964120,"(21.0, 34.0, 33.114285714285714)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.4798039215686274)","(19.0, 44.0, 38.5)","(7.5, 8.8, 8.358620689655172)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:22.888455,"(21.0, 34.0, 33.114285714285714)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.4798039215686274)","(19.0, 44.0, 38.5)","(7.5, 8.8, 8.358620689655172)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:23.851405,"(21.0, 34.0, 33.06060606060606)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.4796)","(19.0, 44.0, 38.5)","(7.5, 8.8, 8.444444444444445)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:24.996855,"(21.0, 34.0, 33.114285714285714)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.4796)","(19.0, 44.0, 38.5)","(7.5, 8.8, 8.444444444444445)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:25.886571,"(21.0, 34.0, 33.114285714285714)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.4796)","(19.0, 44.0, 38.5)","(7.5, 8.8, 8.444444444444445)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:26.805997,"(21.0, 34.0, 33.114285714285714)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.478695652173913)","(19.0, 44.0, 38.5)","(7.5, 8.8, 8.51764705882353)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:27.785908,"(21.0, 34.0, 33.114285714285714)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.478695652173913)","(19.0, 44.0, 38.5)","(7.5, 8.8, 8.548387096774194)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:28.925112,"(21.0, 34.0, 33.14705882352941)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.478695652173913)","(19.0, 44.0, 38.5)","(7.5, 8.8, 8.45)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:29.931881,"(21.0, 34.0, 33.14705882352941)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.478695652173913)","(19.0, 44.0, 38.5)","(7.5, 8.6, 8.45)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:30.833430,"(21.0, 34.0, 33.09375)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.478695652173913)","(19.0, 44.0, 38.5)","(7.5, 8.6, 8.45)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:31.772753,"(21.0, 34.0, 33.09375)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.478695652173913)","(19.0, 44.0, 38.5)","(7.5, 8.6, 8.45)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:32.684755,"(21.0, 34.0, 33.09375)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.478695652173913)","(21.0, 44.0, 38.5)","(7.0, 8.6, 8.5)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:33.694745,"(21.0, 34.0, 33.14705882352941)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.4781818181818183)","(21.0, 44.0, 38.5)","(7.0, 8.6, 8.335483870967742)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:34.602584,"(21.0, 34.0, 33.14705882352941)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.4781818181818183)","(21.0, 44.0, 38.5)","(7.0, 8.4, 8.38048780487805)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:35.555531,"(21.0, 34.0, 33.14705882352941)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.4781818181818183)","(21.0, 44.0, 38.333333333333336)","(7.0, 8.6, 8.525)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:36.510249,"(21.0, 34.0, 33.14705882352941)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.4781818181818183)","(21.0, 40.0, 38.333333333333336)","(7.0, 8.6, 8.525)","(9.0, 11.5, 10.95)"
09-01-2023 14:32:37.493993,"(21.0, 34.0, 33.14705882352941)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.4781818181818183)","(21.0, 42.0, 40.0)","(7.0, 8.6, 8.525)","(9.0, 11.5, 11.011111111111111)"
09-01-2023 14:32:38.439786,"(21.0, 34.0, 33.14705882352941)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.4781818181818183)","(21.0, 40.0, 38.57142857142857)","(7.0, 8.6, 8.325)","(9.0, 11.5, 11.011111111111111)"
09-01-2023 14:32:39.408854,"(21.0, 34.0, 33.09375)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.479)","(21.0, 40.0, 38.57142857142857)","(7.0, 8.4, 8.406896551724138)","(9.0, 11.5, 11.011111111111111)"
09-01-2023 14:32:40.451604,"(21.0, 34.0, 33.09375)","(11.0, 17.5, 17.125)","(1.3, 1.49, 1.479)","(21.0, 40.0, 38.57142857142857)","(7.0, 8.6, 8.406896551724138)","(9.0, 11.5, 11.011111111111111)"
09-01-2023 14:32:41.408490,"(21.0, 34.0, 33.09375)","(12.0, 17.5, 17.125)","(1.3, 1.49, 1.4791666666666667)","(21.0, 40.0, 38.57142857142857)","(7.0, 8.6, 8.406896551724138)","(9.0, 11.5, 11.011111111111111)"
09-01-2023 14:32:42.631819,"(21.0, 34.0, 33.14705882352941)","(12.0, 17.5, 17.384615384615383)","(1.3, 1.49, 1.478936170212766)","(21.0, 46.0, 41.4)","(7.0, 8.6, 8.406896551724138)","(9.0, 11.5, 11.011111111111111)"
09-01-2023 14:32:43.701330,"(21.0, 34.0, 33.15151515151515)","(12.0, 17.5, 17.384615384615383)","(1.3, 1.49, 1.478936170212766)","(21.0, 42.0, 38.888888888888886)","(7.0, 8.6, 8.270588235294117)","(9.0, 11.5, 11.011111111111111)"
09-01-2023 14:32:44.804416,"(21.0, 34.0, 33.134328358208954)","(12.0, 17.5, 17.375)","(1.3, 1.49, 1.478936170212766)","(21.0, 40.0, 38.75)","(7.0, 8.6, 8.353846153846154)","(9.0, 11.5, 11.011111111111111)"
09-01-2023 14:32:45.938675,"(21.0, 34.0, 33.1875)","(12.0, 17.5, 17.375)","(1.3, 1.49, 1.478936170212766)","(21.0, 40.0, 45.16666666666667)","(7.0, 8.6, 8.36)","(9.0, 11.5, 11.011111111111111)"
09-01-2023 14:32:47.111773,"(21.0, 34.0, 33.1875)","(12.0, 17.5, 17.375)","(1.3, 1.49, 1.478936170212766)","(21.0, 46.0, 40.666666666666664)","(7.0, 8.6, 8.36)","(9.0, 11.5, 11.011111111111111)"
09-01-2023 14:32:48.163506,"(21.0, 34.0, 33.14754098360656)","(12.0, 17.5, 17.375)","(1.3, 1.49, 1.478936170212766)","(21.0, 42.0, 38.8)","(7.0, 8.6, 8.325714285714286)","(9.0, 11.5, 11.011111111111111)"
09-01-2023 14:32:49.185881,"(21.0, 34.0, 33.14754098360656)","(12.0, 17.5, 17.375)","(1.3, 1.49, 1.478936170212766)","(21.0, 40.0, 40.5)","(7.0, 8.6, 8.292307692307691)","(9.0, 11.5, 11.011111111111111)"
09-01-2023 14:32:50.208672,"(21.0, 34.0, 33.1875)","(12.0, 17.5, 17.375)","(1.3, 1.49, 1.478936170212766)","(21.0, 42.0, 41.0)","(7.0, 8.6, 8.28)","(9.0, 11.5, 10.871428571428572)"
09-01-2023 14:32:51.165277,"(21.0, 34.0, 33.1875)","(12.0, 17.5, 17.25)","(1.3, 1.49, 1.4857692307692307)","(21.0, 42.0, 41.0)","(7.0, 8.6, 8.386666666666667)","(9.0, 11.5, 10.796296296296296)"
09-01-2023 14:32:52.222541,"(21.0, 34.0, 33.134328358208954)","(12.0, 16.5, 16.384615384615383)","(1.3, 1.49, 1.4847368421052631)","(21.0, 50.0, 41.111111111111114)","(7.0, 8.6, 8.386666666666667)","(9.0, 11.0, 10.796296296296296)"
09-01-2023 14:32:53.171859,"(21.0, 34.0, 33.134328358208954)","(12.0, 17.0, 16.555555555555557)","(1.3, 1.49, 1.4847368421052631)","(21.0, 50.0, 41.111111111111114)","(7.0, 8.6, 8.386666666666667)","(9.0, 11.0, 10.541666666666666)"
09-01-2023 14:32:54.279138,"(21.0, 34.0, 33.134328358208954)","(12.0, 17.0, 16.555555555555557)","(1.3, 1.49, 1.4851219512195122)","(21.0, 50.0, 42.0)","(7.0, 8.6, 8.28)","(9.0, 11.0, 10.522727272727273)"
09-01-2023 14:32:55.335754,"(21.0, 34.0, 33.134328358208954)","(12.0, 17.0, 16.714285714285715)","(1.3, 1.49, 1.4851219512195122)","(21.0, 50.0, 42.72727272727273)","(7.0, 8.6, 8.417142857142856)","(9.0, 11.0, 10.522727272727273)"
09-01-2023 14:32:56.384282,"(21.0, 34.0, 33.09375)","(12.0, 17.0, 16.555555555555557)","(1.3, 1.49, 1.4851219512195122)","(21.0, 50.0, 42.72727272727273)","(7.0, 8.6, 8.417142857142856)","(9.0, 11.0, 10.522727272727273)"
09-01-2023 14:32:57.437065,"(21.0, 34.0, 33.09375)","(12.0, 17.0, 16.714285714285715)","(1.3, 1.49, 1.4851219512195122)","(21.0, 50.0, 42.72727272727273)","(7.0, 8.6, 8.417142857142856)","(9.0, 11.0, 10.522727272727273)"
09-01-2023 14:32:58.531671,"(21.0, 34.0, 33.09375)","(12.0, 17.0, 16.555555555555557)","(1.3, 1.49, 1.4851219512195122)","(21.0, 50.0, 42.72727272727273)","(7.0, 8.6, 8.399999999999999)","(9.0, 11.0, 10.523809523809524)"
09-01-2023 14:32:59.518846,"(21.0, 34.0, 33.225806451612904)","(12.0, 17.0, 16.555555555555557)","(1.3, 1.49, 1.4851219512195122)","(21.0, 50.0, 42.72727272727273)","(7.0, 8.6, 8.399999999999999)","(9.0, 11.0, 10.523809523809524)"
09-01-2023 14:33:00.501656,"(21.0, 34.0, 33.225806451612904)","(12.0, 17.0, 16.714285714285715)","(1.3, 1.49, 1.4851219512195122)","(21.0, 50.0, 42.0)","(7.0, 8.6, 8.437037037037037)","(9.0, 11.0, 10.523809523809524)"
09-01-2023 14:33:01.518094,"(21.0, 34.0, 33.225806451612904)","(12.0, 17.0, 16.555555555555557)","(1.3, 1.49, 1.485897435897436)","(21.0, 48.0, 42.666666666666664)","(7.0, 8.6, 8.393939393939393)","(9.0, 11.0, 10.523809523809524)"
09-01-2023 14:33:02.516030,"(21.0, 34.0, 33.225806451612904)","(12.0, 17.0, 16.714285714285715)","(1.3, 1.49, 1.485897435897436)","(21.0, 48.0, 41.6)","(7.0, 8.6, 8.434482758620689)","(9.0, 11.0, 10.523809523809524)"
09-01-2023 14:33:03.446288,"(21.0, 34.0, 33.225806451612904)","(12.0, 17.0, 16.555555555555557)","(1.3, 1.5, 1.49302752293578)","(21.0, 48.0, 41.6)","(7.0, 8.6, 8.434482758620689)","(9.0, 11.0, 10.518518518518519)"
09-01-2023 14:33:04.380181,"(21.0, 40.0, 38.8)","(12.0, 17.0, 16.789473684210527)","(1.3, 1.5, 1.487810650887574)","(21.0, 48.0, 41.142857142857146)","(7.0, 8.6, 8.325)","(9.0, 11.0, 10.518518518518519)"
09-01-2023 14:33:05.407975,"(21.0, 44.0, 40.0)","(12.0, 17.0, 16.8)","(1.3, 1.5, 1.4884415584415585)","(21.0, 48.0, 41.77777777777778)","(7.0, 8.4, 8.3)","(9.0, 11.0, 10.518518518518519)"
09-01-2023 14:33:06.407777,"(21.0, 44.0, 41.77777777777778)","(12.0, 17.0, 16.8)","(1.3, 1.5, 1.489090909090909)","(21.0, 48.0, 40.22222222222222)","(7.0, 8.4, 8.219999999999999)","(9.0, 11.0, 10.518518518518519)"
09-01-2023 14:33:07.474759,"(21.0, 44.0, 42.76923076923077)","(12.0, 17.0, 16.75)","(1.3, 1.5, 1.4907692307692308)","(21.0, 48.0, 40.22222222222222)","(7.0, 8.4, 8.219999999999999)","(9.0, 11.0, 10.370967741935484)"
09-01-2023 14:33:08.500027,"(21.0, 44.0, 42.76923076923077)","(12.0, 17.0, 16.75)","(1.3, 1.5, 1.491446540880503)","(21.0, 48.0, 40.22222222222222)","(7.0, 8.4, 8.296774193548387)","(9.0, 11.0, 10.161764705882353)"
09-01-2023 14:33:09.620452,"(21.0, 44.0, 42.93333333333334)","(12.0, 17.0, 16.8)","(1.3, 1.5, 1.4922285714285715)","(21.0, 48.0, 40.22222222222222)","(7.0, 8.4, 8.32808988764045)","(9.0, 10.5, 10.020833333333334)"
09-01-2023 14:33:10.761956,"(21.0, 44.0, 42.93333333333334)","(12.0, 17.0, 16.8)","(1.3, 1.5, 1.4922285714285715)","(21.0, 48.0, 40.22222222222222)","(7.0, 8.4, 8.305154639175258)","(9.0, 10.5, 10.10344827586207)"
09-01-2023 14:33:11.951354,"(21.0, 44.0, 42.76923076923077)","(12.0, 17.0, 16.5)","(1.3, 1.51, 1.4972058823529413)","(21.0, 48.0, 45.5)","(7.0, 8.4, 8.305154639175258)","(9.0, 10.5, 10.020833333333334)"
09-01-2023 14:33:12.930592,"(21.0, 44.0, 42.76923076923077)","(12.0, 17.0, 16.72222222222222)","(1.3, 1.5, 1.4947945205479451)","(21.0, 46.0, 42.0)","(7.0, 8.4, 8.305154639175258)","(9.0, 10.5, 10.10344827586207)"
09-01-2023 14:33:14.177543,"(21.0, 44.0, 42.93333333333334)","(12.0, 17.0, 16.821428571428573)","(1.3, 1.5, 1.497157894736842)","(21.0, 46.0, 42.0)","(7.0, 8.4, 8.293023255813953)","(9.0, 10.5, 10.020833333333334)"
09-01-2023 14:33:15.259220,"(21.0, 44.0, 42.93333333333334)","(12.0, 17.0, 16.821428571428573)","(1.3, 1.5, 1.498014705882353)","(21.0, 46.0, 42.0)","(7.0, 8.4, 8.303157894736842)","(9.0, 10.5, 10.020833333333334)"
09-01-2023 14:33:16.270237,"(21.0, 44.0, 42.76923076923077)","(12.0, 17.0, 16.72222222222222)","(1.3, 1.5, 1.498014705882353)","(21.0, 46.0, 42.0)","(7.0, 8.4, 8.303157894736842)","(9.0, 10.5, 10.10344827586207)"
09-01-2023 14:33:17.244920,"(21.0, 44.0, 42.76923076923077)","(12.0, 17.0, 16.72222222222222)","(1.3, 1.5, 1.470483870967742)","(21.0, 46.0, 42.666666666666664)","(7.0, 8.4, 8.538461538461538)","(9.0, 10.5, 10.403225806451612)"
09-01-2023 14:33:18.258193,"(21.0, 44.0, 40.0)","(12.0, 17.5, 16.982758620689655)","(1.3, 1.48, 1.470483870967742)","(21.0, 48.0, 42.90909090909091)","(7.0, 8.6, 8.607792207792208)","(9.0, 11.0, 10.375)"
09-01-2023 14:33:19.369455,"(21.0, 44.0, 42.857142857142854)","(12.0, 17.5, 16.982758620689655)","(1.3, 1.48, 1.46928)","(21.0, 48.0, 42.90909090909091)","(7.0, 8.8, 8.586046511627906)","(9.0, 11.0, 10.375)"
09-01-2023 14:33:20.477477,"(21.0, 44.0, 43.75)","(12.0, 17.5, 16.982758620689655)","(1.3, 1.48, 1.4697709923664122)","(21.0, 48.0, 42.90909090909091)","(7.0, 8.6, 8.56)","(9.0, 11.0, 10.324324324324325)"
09-01-2023 14:33:21.523563,"(21.0, 44.0, 43.75)","(12.0, 17.5, 16.944444444444443)","(1.3, 1.48, 1.4697709923664122)","(21.0, 48.0, 42.90909090909091)","(7.0, 8.6, 8.56)","(9.0, 10.5, 10.047619047619047)"
09-01-2023 14:33:22.579494,"(21.0, 44.0, 43.75)","(12.0, 17.5, 17.15909090909091)","(1.3, 1.48, 1.4697709923664122)","(21.0, 48.0, 44.4)","(7.0, 8.6, 8.583333333333332)","(9.0, 10.5, 10.095744680851064)"
09-01-2023 14:33:23.617943,"(21.0, 44.0, 43.8974358974359)","(12.0, 17.5, 17.064516129032256)","(1.3, 1.48, 1.4687394957983193)","(21.0, 48.0, 44.4)","(7.0, 8.6, 8.583333333333332)","(9.0, 10.5, 10.047619047619047)"
09-01-2023 14:33:24.688909,"(21.0, 44.0, 43.81818181818182)","(12.0, 17.5, 17.064516129032256)","(1.3, 1.48, 1.4694488188976378)","(21.0, 48.0, 43.5)","(7.0, 8.6, 8.546666666666667)","(9.0, 10.5, 10.047619047619047)"
09-01-2023 14:33:25.745153,"(21.0, 48.0, 47.31428571428572)","(12.0, 17.5, 17.064516129032256)","(1.3, 1.48, 1.4704964539007093)","(21.0, 48.0, 44.0)","(7.0, 8.6, 8.583333333333332)","(9.0, 10.5, 10.102272727272727)"
09-01-2023 14:33:26.697078,"(21.0, 48.0, 47.31428571428572)","(12.0, 17.5, 17.064516129032256)","(1.3, 1.48, 1.4704964539007093)","(21.0, 48.0, 46.857142857142854)","(7.0, 8.6, 8.583333333333332)","(9.0, 10.5, 10.051282051282051)"
09-01-2023 14:33:27.709280,"(21.0, 48.0, 47.4)","(12.0, 17.5, 17.125)","(1.3, 1.48, 1.470909090909091)","(21.0, 46.0, 45.0)","(7.0, 8.6, 8.583333333333332)","(8.5, 10.5, 10.102272727272727)"
09-01-2023 14:33:28.767298,"(21.0, 48.0, 47.4)","(12.0, 17.5, 17.064516129032256)","(1.3, 1.48, 1.4830424528301887)","(21.0, 46.0, 45.0)","(7.0, 8.6, 8.55)","(8.5, 10.5, 10.051282051282051)"
09-01-2023 14:33:29.850872,"(21.0, 48.0, 47.31428571428572)","(12.0, 17.5, 17.064516129032256)","(1.3, 1.49, 1.4819950738916257)","(21.0, 46.0, 44.0)","(7.0, 8.6, 8.337142857142856)","(8.5, 10.5, 10.133333333333333)"
09-01-2023 14:33:30.899070,"(21.0, 48.0, 47.31428571428572)","(12.0, 17.0, 16.785714285714285)","(1.3, 1.49, 1.4819950738916257)","(21.0, 46.0, 45.14285714285714)","(7.0, 8.4, 8.308333333333334)","(8.5, 10.5, 10.133333333333333)"
09-01-2023 14:33:31.899674,"(21.0, 48.0, 47.38461538461539)","(12.0, 17.0, 16.818181818181817)","(1.3, 1.49, 1.4819950738916257)","(21.0, 46.0, 40.0)","(7.0, 8.4, 8.33529411764706)","(8.5, 10.5, 10.126984126984127)"
09-01-2023 14:33:32.872561,"(21.0, 48.0, 47.38461538461539)","(12.0, 17.0, 16.818181818181817)","(1.3, 1.49, 1.4819154228855722)","(21.0, 40.0, 37.625)","(7.0, 8.4, 8.357894736842105)","(8.5, 10.5, 10.03921568627451)"
09-01-2023 14:33:33.844306,"(21.0, 48.0, 47.38461538461539)","(12.0, 17.0, 16.818181818181817)","(1.3, 1.49, 1.4823890063424947)","(21.0, 38.0, 37.64705882352941)","(7.0, 8.4, 8.357894736842105)","(8.5, 10.5, 10.03921568627451)"
09-01-2023 14:33:34.870713,"(21.0, 48.0, 47.31428571428572)","(12.0, 17.0, 16.785714285714285)","(1.3, 1.49, 1.4823890063424947)","(21.0, 38.0, 37.64705882352941)","(7.0, 8.4, 8.387500000000001)","(8.5, 10.5, 10.03921568627451)"
09-01-2023 14:33:35.928438,"(21.0, 48.0, 47.294117647058826)","(12.0, 17.0, 16.73170731707317)","(1.3, 1.49, 1.4824353448275862)","(21.0, 38.0, 37.4)","(7.0, 8.4, 8.458823529411765)","(8.5, 10.5, 10.083544303797469)"
09-01-2023 14:33:36.864283,"(21.0, 48.0, 47.38461538461539)","(12.0, 17.0, 16.73170731707317)","(1.3, 1.49, 1.4824353448275862)","(21.0, 38.0, 37.4)","(7.0, 8.6, 8.485714285714286)","(8.5, 10.5, 10.306451612903226)"
09-01-2023 14:33:37.877328,"(21.0, 48.0, 47.1219512195122)","(12.0, 17.0, 16.73170731707317)","(1.3, 1.48, 1.4761417322834645)","(21.0, 38.0, 37.4)","(7.0, 8.6, 8.485714285714286)","(8.5, 10.5, 10.414285714285715)"
09-01-2023 14:33:38.885744,"(21.0, 48.0, 47.294117647058826)","(12.0, 17.0, 16.696969696969695)","(1.3, 1.48, 1.4732307692307691)","(21.0, 38.0, 37.4)","(7.0, 8.6, 8.525)","(8.5, 10.5, 10.414285714285715)"
09-01-2023 14:33:39.966034,"(21.0, 48.0, 47.294117647058826)","(12.0, 17.0, 16.696969696969695)","(1.3, 1.48, 1.471737089201878)","(21.0, 38.0, 37.4)","(7.0, 8.6, 8.654166666666667)","(8.5, 10.5, 10.858490566037736)"
09-01-2023 14:33:41.064066,"(21.0, 48.0, 47.38461538461539)","(12.0, 17.0, 16.736842105263158)","(1.3, 1.47, 1.4657575757575758)","(21.0, 38.0, 37.4)","(7.0, 8.8, 8.666666666666666)","(8.5, 11.0, 10.876237623762377)"
09-01-2023 14:33:42.104371,"(21.0, 48.0, 47.38461538461539)","(12.0, 17.0, 16.736842105263158)","(1.3, 1.47, 1.4657575757575758)","(21.0, 38.0, 37.4)","(7.0, 8.8, 8.666666666666666)","(8.5, 11.0, 10.873737373737374)"
09-01-2023 14:33:43.122398,"(21.0, 48.0, 47.38461538461539)","(12.0, 17.0, 16.736842105263158)","(1.3, 1.47, 1.4657575757575758)","(21.0, 38.0, 37.4)","(7.0, 8.8, 8.647619047619047)","(8.5, 11.0, 10.876288659793815)"
09-01-2023 14:33:44.076349,"(21.0, 48.0, 47.519999999999996)","(12.0, 17.5, 17.4)","(1.3, 1.47, 1.4670588235294117)","(21.0, 38.0, 37.4)","(7.0, 8.8, 8.68)","(8.5, 11.0, 10.776699029126213)"
09-01-2023 14:33:45.120140,"(21.0, 50.0, 47.0)","(12.0, 17.5, 17.11111111111111)","(1.3, 1.48, 1.4724107142857144)","(21.0, 38.0, 37.368421052631575)","(7.0, 9.0, 8.683333333333334)","(8.5, 11.0, 10.776699029126213)"
09-01-2023 14:33:46.095116,"(26.0, 50.0, 46.93617021276596)","(12.0, 17.5, 17.15)","(1.3, 1.48, 1.4724107142857144)","(21.0, 38.0, 37.368421052631575)","(7.0, 9.0, 8.657142857142857)","(8.5, 11.0, 10.736363636363636)"
09-01-2023 14:33:47.306660,"(26.0, 50.0, 46.93617021276596)","(12.0, 17.5, 16.928571428571427)","(1.3, 1.48, 1.4757281553398058)","(21.0, 38.0, 37.368421052631575)","(7.0, 8.8, 8.766666666666667)","(8.5, 11.0, 10.428571428571429)"
09-01-2023 14:33:48.546944,"(26.0, 50.0, 46.651162790697676)","(12.0, 17.5, 16.95)","(1.3, 1.48, 1.4750837988826815)","(21.0, 38.0, 37.44444444444444)","(7.0, 8.8, 8.766666666666666)","(8.5, 10.5, 10.403508771929825)"
09-01-2023 14:33:49.519728,"(26.0, 50.0, 46.651162790697676)","(12.0, 17.5, 16.95)","(1.3, 1.48, 1.4750837988826815)","(21.0, 38.0, 37.44444444444444)","(7.0, 9.0, 8.76842105263158)","(8.5, 10.5, 10.39622641509434)"
09-01-2023 14:33:50.594116,"(26.0, 50.0, 46.93617021276596)","(12.0, 17.5, 17.11904761904762)","(1.3, 1.48, 1.4714814814814814)","(21.0, 38.0, 37.529411764705884)","(7.0, 9.0, 8.76842105263158)","(8.5, 10.5, 10.39622641509434)"
09-01-2023 14:33:51.714706,"(26.0, 50.0, 46.93617021276596)","(12.0, 17.5, 17.029411764705884)","(1.3, 1.48, 1.4607868852459016)","(21.0, 38.0, 37.529411764705884)","(7.0, 9.0, 8.830769230769231)","(8.5, 10.5, 10.39622641509434)"
09-01-2023 14:33:52.900052,"(26.0, 50.0, 46.651162790697676)","(12.0, 17.5, 17.0)","(1.3, 1.47, 1.4602047781569965)","(21.0, 38.0, 37.529411764705884)","(7.0, 9.0, 8.837037037037037)","(8.5, 10.5, 10.39423076923077)"
09-01-2023 14:33:54.093422,"(26.0, 50.0, 46.651162790697676)","(12.0, 17.5, 17.612903225806452)","(1.3, 1.47, 1.453030303030303)","(21.0, 38.0, 38.44444444444444)","(7.0, 9.0, 8.733333333333334)","(8.5, 10.5, 10.513513513513514)"
09-01-2023 14:33:55.203663,"(26.0, 50.0, 47.21739130434783)","(12.0, 18.0, 17.612903225806452)","(1.3, 1.46, 1.4570967741935483)","(21.0, 40.0, 37.666666666666664)","(7.0, 8.8, 8.763636363636364)","(8.5, 11.0, 10.387096774193548)"
09-01-2023 14:33:56.273744,"(26.0, 50.0, 47.714285714285715)","(12.0, 18.0, 17.514705882352942)","(1.3, 1.46, 1.4570967741935483)","(21.0, 38.0, 37.806451612903224)","(7.0, 9.0, 8.733333333333334)","(8.5, 10.5, 10.37719298245614)"
09-01-2023 14:33:57.284315,"(26.0, 50.0, 45.76470588235294)","(12.0, 18.0, 17.38888888888889)","(1.3, 1.46, 1.456967213114754)","(21.0, 40.0, 37.806451612903224)","(7.0, 8.8, 8.733333333333334)","(8.5, 10.5, 10.37719298245614)"
09-01-2023 14:33:58.211143,"(26.0, 50.0, 45.5)","(12.0, 18.0, 17.576923076923077)","(1.3, 1.46, 1.4525695931477516)","(21.0, 38.0, 37.21739130434783)","(7.0, 8.8, 8.7875)","(8.5, 10.5, 10.37037037037037)"
09-01-2023 14:33:59.197677,"(26.0, 50.0, 47.333333333333336)","(12.0, 18.0, 17.692307692307693)","(1.3, 1.46, 1.4504043126684636)","(21.0, 38.0, 37.21739130434783)","(7.0, 9.0, 8.7875)","(8.5, 10.5, 10.37037037037037)"
09-01-2023 14:34:00.177532,"(26.0, 50.0, 47.81818181818182)","(12.0, 18.0, 17.692307692307693)","(1.3, 1.46, 1.4504166666666667)","(21.0, 38.0, 37.21739130434783)","(7.0, 9.0, 8.758333333333333)","(8.5, 10.5, 10.3)"
09-01-2023 14:34:01.204219,"(26.0, 50.0, 48.57142857142857)","(12.0, 18.0, 17.833333333333332)","(1.3, 1.46, 1.4526763110307415)","(21.0, 38.0, 37.4)","(7.0, 8.8, 8.718518518518518)","(8.5, 10.5, 10.156716417910447)"
09-01-2023 14:34:02.183669,"(26.0, 50.0, 48.57142857142857)","(12.0, 18.0, 17.833333333333332)","(1.3, 1.46, 1.4526763110307415)","(21.0, 38.0, 37.4)","(7.0, 8.8, 8.76595744680851)","(8.5, 10.5, 10.19)"
09-01-2023 14:34:03.238422,"(26.0, 50.0, 47.88235294117647)","(12.0, 19.5, 19.115384615384617)","(1.3, 1.45, 1.4408760330578512)","(21.0, 38.0, 37.48148148148148)","(7.0, 8.8, 8.705882352941178)","(8.5, 10.5, 10.19)"
09-01-2023 14:34:04.219588,"(26.0, 50.0, 48.72727272727273)","(12.0, 19.5, 19.25)","(1.3, 1.45, 1.440283185840708)","(21.0, 40.0, 38.52173913043478)","(7.0, 8.8, 8.78125)","(8.5, 10.5, 10.120967741935484)"
09-01-2023 14:34:05.234522,"(26.0, 55.0, 53.75)","(12.0, 19.5, 18.928571428571427)","(1.3, 1.44, 1.4398507462686567)","(21.0, 40.0, 38.705882352941174)","(7.0, 8.8, 8.783333333333333)","(8.5, 10.5, 10.03921568627451)"
09-01-2023 14:34:06.136277,"(26.0, 55.0, 52.04545454545455)","(12.0, 19.5, 18.928571428571427)","(1.3, 1.45, 1.4424893314366998)","(21.0, 40.0, 38.705882352941174)","(7.0, 8.8, 8.783333333333333)","(8.5, 10.5, 10.03921568627451)"
09-01-2023 14:34:07.059019,"(26.0, 55.0, 52.04545454545455)","(12.0, 19.5, 19.042857142857144)","(1.3, 1.45, 1.441552)","(21.0, 40.0, 38.63636363636363)","(7.0, 9.0, 8.80952380952381)","(8.5, 10.5, 9.95483870967742)"
09-01-2023 14:34:08.149680,"(26.0, 55.0, 52.5)","(12.0, 19.5, 19.1)","(1.3, 1.45, 1.442522658610272)","(21.0, 40.0, 38.63636363636363)","(7.0, 9.0, 8.80952380952381)","(8.5, 10.0, 9.946153846153846)"
09-01-2023 14:34:09.220909,"(26.0, 55.0, 52.95454545454545)","(12.0, 19.5, 19.166666666666668)","(1.3, 1.45, 1.432903981264637)","(21.0, 40.0, 38.63636363636363)","(7.0, 9.0, 9.147368421052631)","(8.5, 10.0, 10.01875)"
