,Adrett,Ariana Blue,Detoron,Eternal Flame,Kaya,Khalida,New York Scandal,Real Alliance,Rubikai,Shaime,Shatusla,Your Shout Gingie
12-01-2023 18:32:41.582665,"(11.0, 17.5, 17.487179487179485)","(16.0, 29.0, 27.857142857142858)","(4.6, 4.8, 4.771875)","(19.0, 23.0, 21.928571428571427)","(12.0, 21.0, 20.0)","(17.0, 32.0, 30.615384615384617)","(13.0, 19.5, 19.066666666666666)","(71.0, 140.0, 126.36363636363636)","(5.0, 6.4, 6.296)","(2.8, 3.1, 3.0625)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 72.27272727272727)"
12-01-2023 18:32:43.555945,"(11.0, 17.5, 17.487179487179485)","(16.0, 29.0, 27.857142857142858)","(4.6, 4.8, 4.779310344827586)","(19.0, 23.0, 21.928571428571427)","(12.0, 21.0, 20.0)","(17.0, 32.0, 30.615384615384617)","(13.0, 19.5, 19.066666666666666)","(71.0, 140.0, 126.36363636363636)","(5.0, 6.4, 6.296)","(2.8, 3.1, 3.0625)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 72.27272727272727)"
12-01-2023 18:32:45.407489,"(11.0, 17.5, 17.487179487179485)","(16.0, 29.0, 27.857142857142858)","(4.6, 4.8, 4.779310344827586)","(19.0, 23.0, 21.928571428571427)","(12.0, 21.0, 20.0)","(17.0, 32.0, 30.615384615384617)","(13.0, 19.5, 19.066666666666666)","(71.0, 140.0, 126.36363636363636)","(5.0, 6.4, 6.042105263157895)","(2.8, 3.1, 3.0625)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 72.27272727272727)"
12-01-2023 18:32:47.628740,"(11.0, 17.5, 17.488636363636363)","(16.0, 29.0, 27.857142857142858)","(4.6, 4.8, 4.779310344827586)","(19.0, 23.0, 21.928571428571427)","(12.0, 21.0, 20.0)","(17.0, 32.0, 30.615384615384617)","(13.0, 19.5, 19.066666666666666)","(71.0, 140.0, 126.36363636363636)","(5.0, 6.2, 6.042105263157895)","(2.8, 3.1, 3.0625)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 72.27272727272727)"
12-01-2023 18:32:49.592344,"(11.0, 17.5, 17.489583333333332)","(16.0, 29.0, 28.11111111111111)","(4.6, 4.8, 4.814285714285714)","(19.0, 23.0, 21.928571428571427)","(12.0, 21.0, 20.0)","(17.0, 32.0, 30.615384615384617)","(13.0, 19.5, 19.066666666666666)","(71.0, 140.0, 135.71428571428572)","(5.0, 6.2, 6.031460674157303)","(2.8, 3.1, 3.052631578947368)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 72.27272727272727)"
12-01-2023 18:32:51.486721,"(11.0, 17.5, 18.045454545454547)","(16.0, 29.0, 28.11111111111111)","(4.6, 4.9, 4.8125)","(19.0, 23.0, 21.928571428571427)","(12.0, 21.0, 20.0)","(17.0, 32.0, 30.615384615384617)","(13.0, 19.5, 19.066666666666666)","(71.0, 140.0, 137.0)","(5.0, 6.2, 6.045360824742268)","(2.8, 3.1, 3.052631578947368)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 72.27272727272727)"
12-01-2023 18:32:53.311823,"(11.0, 18.5, 18.045454545454547)","(16.0, 29.0, 28.11111111111111)","(4.6, 4.9, 4.783333333333333)","(19.0, 23.0, 21.928571428571427)","(12.0, 21.0, 20.0)","(17.0, 32.0, 30.952380952380953)","(13.0, 19.5, 19.066666666666666)","(71.0, 140.0, 137.0)","(5.0, 6.2, 6.045360824742268)","(2.8, 3.1, 3.052631578947368)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 72.27272727272727)"
12-01-2023 18:32:56.254894,"(11.0, 18.5, 18.045454545454547)","(16.0, 29.0, 28.11111111111111)","(4.6, 4.9, 4.778260869565218)","(19.0, 23.0, 21.928571428571427)","(12.0, 21.0, 20.0)","(17.0, 34.0, 30.952380952380953)","(13.0, 19.5, 19.066666666666666)","(71.0, 140.0, 137.0)","(5.0, 6.2, 6.045360824742268)","(2.8, 3.15, 3.0999999999999996)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 72.27272727272727)"
12-01-2023 18:32:58.533915,"(11.0, 18.5, 18.045454545454547)","(16.0, 29.0, 28.2)","(4.6, 4.9, 4.781818181818181)","(19.0, 23.0, 21.928571428571427)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.0)","(13.0, 19.5, 19.066666666666666)","(71.0, 140.0, 137.0)","(5.0, 6.2, 6.045360824742268)","(2.8, 3.15, 3.109375)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 72.91666666666667)"
12-01-2023 18:33:00.370592,"(11.0, 18.5, 18.045454545454547)","(16.0, 29.0, 28.2)","(4.6, 4.8, 4.781818181818181)","(19.0, 23.0, 21.928571428571427)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.0)","(13.0, 19.5, 19.066666666666666)","(71.0, 140.0, 137.0)","(5.0, 6.2, 6.045360824742268)","(2.8, 3.15, 3.109375)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 72.91666666666667)"
12-01-2023 18:33:02.283305,"(11.0, 18.5, 18.045454545454547)","(16.0, 29.0, 28.2)","(4.6, 4.8, 4.781818181818181)","(19.0, 23.0, 21.928571428571427)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.0)","(13.0, 19.5, 19.066666666666666)","(71.0, 140.0, 137.27272727272728)","(5.0, 6.2, 5.95)","(2.8, 3.15, 3.1107142857142858)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 72.91666666666667)"
12-01-2023 18:33:04.195635,"(11.0, 18.5, 18.1875)","(16.0, 28.0, 27.75)","(4.6, 4.8, 4.736)","(19.0, 23.0, 21.928571428571427)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.0)","(13.0, 19.5, 19.066666666666666)","(71.0, 140.0, 137.27272727272728)","(5.0, 6.2, 5.944186046511628)","(2.8, 3.15, 3.1107142857142858)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 72.91666666666667)"
12-01-2023 18:33:05.980070,"(11.0, 18.5, 18.1875)","(16.0, 29.0, 28.785714285714285)","(4.6, 4.9, 4.776923076923077)","(20.0, 23.0, 21.928571428571427)","(12.0, 21.0, 20.0)","(17.0, 34.0, 32.08)","(14.0, 19.5, 19.066666666666666)","(71.0, 140.0, 137.27272727272728)","(5.0, 6.0, 5.85)","(2.8, 3.15, 3.123913043478261)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 72.91666666666667)"
12-01-2023 18:33:07.838354,"(11.0, 18.5, 18.1875)","(16.0, 29.0, 28.6)","(4.6, 4.9, 4.776923076923077)","(20.0, 23.0, 21.928571428571427)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.333333333333332)","(14.0, 19.5, 19.066666666666666)","(71.0, 140.0, 137.27272727272728)","(5.0, 5.9, 5.852941176470589)","(2.8, 3.15, 3.0935897435897437)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 72.91666666666667)"
12-01-2023 18:33:09.836776,"(11.0, 18.5, 19.31818181818182)","(16.0, 29.0, 28.6)","(4.6, 4.9, 4.8076923076923075)","(20.0, 23.0, 22.0625)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.333333333333332)","(14.0, 19.5, 19.066666666666666)","(71.0, 140.0, 137.27272727272728)","(5.0, 5.9, 5.888888888888888)","(2.8, 3.1, 3.0945652173913043)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 75.27777777777777)"
12-01-2023 18:33:11.726470,"(11.0, 19.5, 19.363636363636363)","(16.0, 29.0, 28.6)","(4.6, 4.9, 4.8076923076923075)","(20.0, 23.0, 22.02173913043478)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.575757575757574)","(14.0, 19.5, 19.066666666666666)","(71.0, 140.0, 137.27272727272728)","(5.0, 6.0, 5.888888888888888)","(2.8, 3.1, 3.0945652173913043)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 75.27777777777777)"
12-01-2023 18:33:13.558520,"(11.0, 19.5, 19.363636363636363)","(16.0, 29.0, 28.6)","(4.6, 4.9, 4.8076923076923075)","(20.0, 23.0, 22.02173913043478)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.575757575757574)","(14.0, 19.5, 19.066666666666666)","(71.0, 140.0, 137.27272727272728)","(5.0, 6.0, 5.888888888888888)","(2.8, 3.1, 3.0945652173913043)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 75.27777777777777)"
12-01-2023 18:33:15.440558,"(11.0, 19.5, 19.363636363636363)","(16.0, 29.0, 28.6)","(4.6, 4.9, 4.8076923076923075)","(20.0, 23.0, 22.02173913043478)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.575757575757574)","(14.0, 19.5, 19.066666666666666)","(71.0, 140.0, 137.27272727272728)","(5.0, 6.0, 5.841379310344828)","(2.8, 3.1, 3.09390243902439)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 75.27777777777777)"
12-01-2023 18:33:17.242102,"(11.0, 19.5, 19.363636363636363)","(16.0, 29.0, 27.90909090909091)","(4.6, 4.9, 4.842307692307692)","(20.0, 23.0, 22.142857142857142)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.83783783783784)","(14.0, 19.5, 19.066666666666666)","(71.0, 140.0, 134.0)","(5.0, 5.9, 5.863157894736842)","(2.8, 3.1, 3.1046875)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 75.27777777777777)"
12-01-2023 18:33:19.045058,"(11.0, 19.5, 19.363636363636363)","(16.0, 29.0, 27.90909090909091)","(4.6, 4.9, 4.842307692307692)","(20.0, 23.0, 22.142857142857142)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.575757575757574)","(14.0, 19.5, 19.066666666666666)","(71.0, 140.0, 134.0)","(5.0, 6.0, 5.863157894736842)","(2.8, 3.15, 3.042307692307692)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 75.27777777777777)"
12-01-2023 18:33:20.874455,"(11.0, 19.5, 19.363636363636363)","(16.0, 29.0, 27.90909090909091)","(4.6, 4.9, 4.872727272727273)","(20.0, 23.0, 22.142857142857142)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.575757575757574)","(14.0, 19.5, 19.066666666666666)","(71.0, 140.0, 134.0)","(5.0, 6.0, 5.873170731707317)","(2.8, 3.05, 3.06875)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 75.27777777777777)"
12-01-2023 18:33:22.721498,"(11.0, 19.5, 19.38888888888889)","(16.0, 29.0, 27.90909090909091)","(4.6, 4.9, 4.928571428571429)","(20.0, 23.0, 22.142857142857142)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.83783783783784)","(14.0, 19.5, 18.785714285714285)","(71.0, 140.0, 134.0)","(5.0, 6.0, 5.873170731707317)","(2.8, 3.1, 3.0329268292682925)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 75.27777777777777)"
12-01-2023 18:33:24.580329,"(11.0, 19.5, 19.38888888888889)","(16.0, 29.0, 27.90909090909091)","(4.6, 5.0, 4.928571428571429)","(20.0, 23.0, 22.142857142857142)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.83783783783784)","(14.0, 19.0, 18.785714285714285)","(71.0, 140.0, 134.0)","(5.0, 6.0, 5.873170731707317)","(2.8, 3.05, 3.0329268292682925)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 75.27777777777777)"
12-01-2023 18:33:26.450583,"(11.0, 19.5, 19.38888888888889)","(16.0, 29.0, 27.75)","(4.6, 5.0, 5.042857142857143)","(20.0, 23.0, 22.5)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.83783783783784)","(14.0, 19.0, 18.785714285714285)","(71.0, 140.0, 134.0)","(5.0, 6.0, 5.873170731707317)","(2.8, 3.05, 3.0329268292682925)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 75.27777777777777)"
12-01-2023 18:33:28.321817,"(11.0, 19.5, 19.38888888888889)","(16.0, 28.0, 27.2)","(4.6, 5.1, 5.027272727272727)","(20.0, 24.0, 22.5)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.405405405405407)","(14.0, 19.0, 18.75)","(71.0, 140.0, 134.0)","(5.0, 6.0, 5.873170731707317)","(2.8, 3.05, 3.0271604938271603)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 75.27777777777777)"
12-01-2023 18:33:30.113879,"(11.0, 19.5, 19.38888888888889)","(16.0, 28.0, 27.2)","(4.6, 5.1, 5.027272727272727)","(20.0, 24.0, 22.47761194029851)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.405405405405407)","(14.0, 19.0, 18.75)","(71.0, 140.0, 134.0)","(5.0, 6.0, 5.873170731707317)","(2.8, 3.05, 3.0271604938271603)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 75.27777777777777)"
12-01-2023 18:33:31.859790,"(11.0, 19.5, 19.38888888888889)","(16.0, 28.0, 27.2)","(4.6, 5.1, 5.027272727272727)","(20.0, 24.0, 22.47761194029851)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.575757575757574)","(14.0, 19.0, 18.75)","(71.0, 140.0, 134.0)","(5.0, 6.0, 5.736)","(2.8, 3.05, 2.973333333333333)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 75.27777777777777)"
12-01-2023 18:33:33.664783,"(11.0, 19.5, 19.38888888888889)","(16.0, 28.0, 27.555555555555557)","(4.6, 5.1, 5.027272727272727)","(20.0, 24.0, 22.47761194029851)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.83783783783784)","(14.0, 19.0, 18.75)","(71.0, 140.0, 134.0)","(5.0, 6.0, 5.754545454545455)","(2.8, 3.0, 2.966027397260274)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 77.16666666666667)"
12-01-2023 18:33:35.452582,"(11.0, 19.5, 19.38888888888889)","(16.0, 28.0, 27.555555555555557)","(4.6, 5.1, 5.074999999999999)","(20.0, 24.0, 22.5)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.83783783783784)","(14.0, 19.0, 18.625)","(71.0, 140.0, 134.0)","(5.0, 5.9, 5.754545454545455)","(2.8, 3.0, 2.966027397260274)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 76.78571428571429)"
12-01-2023 18:33:37.309296,"(11.0, 19.5, 19.75)","(16.0, 28.0, 27.555555555555557)","(4.6, 5.1, 5.083333333333333)","(20.0, 24.0, 22.5)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.83783783783784)","(14.0, 19.0, 18.2)","(71.0, 140.0, 134.0)","(5.0, 5.9, 5.754545454545455)","(2.8, 3.0, 2.980967741935484)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 76.78571428571429)"
12-01-2023 18:33:39.106093,"(11.0, 21.0, 20.6)","(16.0, 28.0, 27.555555555555557)","(4.6, 5.1, 5.083333333333333)","(20.0, 24.0, 22.5)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.83783783783784)","(14.0, 19.0, 18.2)","(71.0, 140.0, 134.0)","(5.0, 5.9, 5.754545454545455)","(2.8, 3.0, 2.980967741935484)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 76.78571428571429)"
12-01-2023 18:33:40.957176,"(11.0, 21.0, 20.6)","(16.0, 28.0, 28.625)","(4.6, 5.1, 5.031578947368421)","(20.0, 24.0, 22.5)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.575757575757574)","(14.0, 19.0, 18.2)","(71.0, 140.0, 134.0)","(5.0, 5.8, 5.745882352941177)","(2.8, 3.0, 2.980967741935484)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 76.78571428571429)"
12-01-2023 18:33:42.754841,"(11.0, 21.0, 20.6)","(16.0, 29.0, 27.166666666666668)","(4.6, 5.2, 5.032967032967033)","(20.0, 24.0, 22.5)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.83783783783784)","(14.0, 19.0, 18.2)","(71.0, 140.0, 134.0)","(5.0, 5.8, 5.745882352941177)","(2.8, 3.0, 2.980967741935484)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 76.78571428571429)"
12-01-2023 18:33:44.544511,"(11.0, 21.0, 20.6)","(16.0, 29.0, 27.166666666666668)","(4.6, 5.2, 5.032967032967033)","(20.0, 24.0, 22.608695652173914)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.83783783783784)","(14.0, 19.0, 18.2)","(71.0, 140.0, 134.0)","(5.0, 5.8, 5.731343283582089)","(2.8, 3.0, 2.980967741935484)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 76.78571428571429)"
12-01-2023 18:33:46.458365,"(11.0, 21.0, 20.6)","(16.0, 29.0, 27.166666666666668)","(4.6, 5.2, 5.032967032967033)","(20.0, 24.0, 22.608695652173914)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.83783783783784)","(14.0, 19.0, 18.2)","(71.0, 140.0, 134.0)","(5.0, 5.8, 5.731343283582089)","(2.8, 3.0, 2.980967741935484)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 76.13636363636364)"
12-01-2023 18:33:48.219821,"(11.0, 21.0, 20.6)","(16.0, 29.0, 27.166666666666668)","(4.6, 5.2, 5.032967032967033)","(20.0, 24.0, 22.608695652173914)","(12.0, 21.0, 20.0)","(17.0, 34.0, 31.41176470588235)","(14.0, 19.0, 18.2)","(71.0, 140.0, 134.0)","(5.0, 5.8, 6.019354838709678)","(2.8, 3.0, 2.95726618705036)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 76.13636363636364)"
12-01-2023 18:33:50.010388,"(11.0, 21.0, 20.6)","(16.0, 29.0, 27.166666666666668)","(4.6, 5.2, 5.032967032967033)","(20.0, 24.0, 22.608695652173914)","(12.0, 21.0, 20.0)","(17.0, 32.0, 30.666666666666668)","(14.0, 19.0, 18.2)","(71.0, 140.0, 134.0)","(5.0, 6.2, 6.019354838709678)","(2.8, 2.96, 2.95726618705036)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 76.13636363636364)"
12-01-2023 18:33:51.919787,"(11.0, 21.0, 20.4)","(16.0, 29.0, 27.166666666666668)","(4.6, 5.2, 5.035294117647059)","(20.0, 24.0, 22.608695652173914)","(12.0, 21.0, 20.0)","(17.0, 32.0, 30.35)","(14.0, 19.0, 18.2)","(71.0, 140.0, 134.0)","(5.0, 6.2, 6.019354838709678)","(2.8, 3.0, 2.9623880597014924)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 76.13636363636364)"
12-01-2023 18:33:53.691437,"(11.0, 21.0, 20.4)","(16.0, 29.0, 27.166666666666668)","(4.6, 5.1, 5.0285714285714285)","(20.0, 24.0, 22.608695652173914)","(12.0, 21.0, 20.0)","(17.0, 32.0, 30.35)","(14.0, 19.0, 18.2)","(71.0, 140.0, 134.0)","(5.0, 6.2, 6.01747572815534)","(2.8, 3.0, 2.9714285714285715)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 76.13636363636364)"
12-01-2023 18:33:55.503339,"(11.0, 21.0, 20.4)","(16.0, 29.0, 27.166666666666668)","(4.6, 5.1, 5.0285714285714285)","(20.0, 24.0, 22.608695652173914)","(12.0, 21.0, 20.0)","(17.0, 32.0, 30.35)","(14.0, 19.0, 18.2)","(71.0, 140.0, 134.0)","(5.0, 6.2, 6.01747572815534)","(2.8, 2.98, 2.9714285714285715)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 76.13636363636364)"
12-01-2023 18:33:57.281216,"(11.0, 21.0, 20.692307692307693)","(16.0, 29.0, 27.166666666666668)","(4.6, 5.1, 5.0285714285714285)","(20.0, 24.0, 22.608695652173914)","(12.0, 21.0, 20.0)","(17.0, 32.0, 30.17391304347826)","(14.0, 19.0, 18.2)","(71.0, 140.0, 130.0)","(5.0, 6.2, 6.01747572815534)","(2.8, 2.98, 2.9714285714285715)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 76.13636363636364)"
12-01-2023 18:33:59.052264,"(11.0, 21.0, 20.555555555555557)","(16.0, 29.0, 27.166666666666668)","(4.6, 5.1, 5.00625)","(20.0, 24.0, 22.608695652173914)","(12.0, 21.0, 20.0)","(17.0, 32.0, 30.17391304347826)","(14.0, 19.0, 18.2)","(71.0, 140.0, 120.0)","(5.0, 6.2, 6.030188679245283)","(2.8, 2.98, 2.9714285714285715)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 76.13636363636364)"
12-01-2023 18:34:00.903352,"(11.0, 21.0, 20.555555555555557)","(16.0, 29.0, 27.25)","(4.6, 5.1, 5.0913385826771655)","(20.0, 24.0, 22.608695652173914)","(12.0, 21.0, 20.0)","(17.0, 32.0, 30.17391304347826)","(14.0, 19.0, 18.2)","(71.0, 140.0, 120.0)","(5.0, 6.2, 6.030188679245283)","(2.8, 2.98, 2.965333333333333)","(31.0, 75.0, 71.66666666666667)","(31.0, 80.0, 76.13636363636364)"
12-01-2023 18:34:02.768606,"(11.0, 21.0, 19.666666666666668)","(16.0, 29.0, 27.25)","(4.6, 5.2, 5.079166666666667)","(20.0, 24.0, 22.608695652173914)","(12.0, 21.0, 20.0)","(17.0, 32.0, 30.17391304347826)","(14.0, 19.0, 18.2)","(71.0, 140.0, 120.0)","(5.0, 6.2, 6.030188679245283)","(2.8, 2.98, 2.9656521739130435)","(31.0, 65.0, 58.2)","(31.0, 80.0, 76.13636363636364)"
12-01-2023 18:34:04.616489,"(11.0, 21.0, 20.09090909090909)","(16.0, 29.0, 29.473684210526315)","(4.6, 5.1, 4.84054054054054)","(20.0, 24.0, 22.3)","(12.0, 21.0, 20.0)","(17.0, 32.0, 31.44)","(14.0, 19.0, 19.166666666666668)","(71.0, 140.0, 131.8181818181818)","(5.0, 6.2, 6.059677419354839)","(2.8, 2.98, 2.9656521739130435)","(31.0, 65.0, 50.11764705882353)","(31.0, 80.0, 77.42424242424242)"
12-01-2023 18:34:06.544490,"(11.0, 21.0, 21.09090909090909)","(16.0, 30.0, 31.454545454545453)","(4.6, 4.9, 4.7615384615384615)","(20.0, 23.0, 22.326923076923077)","(12.0, 21.0, 20.7)","(17.0, 32.0, 32.57627118644068)","(14.0, 19.5, 19.166666666666668)","(71.0, 140.0, 136.66666666666666)","(5.0, 6.2, 6.064912280701755)","(2.8, 2.98, 2.9656521739130435)","(31.0, 60.0, 50.11764705882353)","(31.0, 80.0, 77.42424242424242)"
12-01-2023 18:34:08.380205,"(11.0, 22.0, 21.09090909090909)","(16.0, 34.0, 33.0)","(4.6, 4.8, 4.754545454545455)","(20.0, 23.0, 22.326923076923077)","(12.0, 21.0, 20.75)","(17.0, 34.0, 32.32)","(14.0, 19.5, 19.4)","(71.0, 140.0, 136.66666666666666)","(5.0, 6.2, 6.0660869565217395)","(2.8, 2.98, 2.9200772996650346)","(31.0, 60.0, 50.11764705882353)","(31.0, 80.0, 77.42424242424242)"
12-01-2023 18:34:10.169601,"(11.0, 22.0, 21.25)","(16.0, 36.0, 30.8)","(4.6, 4.8, 4.770588235294118)","(20.0, 23.0, 22.326923076923077)","(12.0, 22.0, 20.4)","(17.0, 34.0, 32.32)","(14.0, 19.5, 19.4)","(71.0, 140.0, 136.66666666666666)","(5.0, 6.2, 6.0660869565217395)","(2.8, 2.94, 2.8925925925925924)","(31.0, 60.0, 50.11764705882353)","(31.0, 80.0, 77.58064516129032)"
12-01-2023 18:34:11.987565,"(11.0, 23.0, 19.818181818181817)","(16.0, 34.0, 31.307692307692307)","(4.6, 4.9, 4.8352941176470585)","(20.0, 23.0, 22.326923076923077)","(12.0, 22.0, 20.4)","(17.0, 34.0, 32.32)","(14.0, 19.5, 19.4)","(71.0, 140.0, 136.66666666666666)","(5.0, 6.2, 6.0660869565217395)","(2.8, 2.9, 2.881333333333333)","(31.0, 60.0, 50.11764705882353)","(31.0, 80.0, 77.58064516129032)"
12-01-2023 18:34:13.811172,"(11.0, 23.0, 20.272727272727273)","(17.0, 34.0, 31.307692307692307)","(4.6, 4.9, 4.8375)","(20.0, 23.0, 22.326923076923077)","(12.0, 22.0, 20.4)","(18.0, 34.0, 32.5)","(14.0, 19.5, 19.4)","(81.0, 140.0, 136.66666666666666)","(5.0, 6.2, 6.0660869565217395)","(2.8, 2.9, 2.8821052631578947)","(31.0, 60.0, 53.25)","(31.0, 80.0, 77.58064516129032)"
12-01-2023 18:34:15.646050,"(11.0, 23.0, 20.333333333333332)","(17.0, 34.0, 31.6)","(4.6, 4.9, 4.833333333333333)","(20.0, 23.0, 22.195121951219512)","(12.0, 22.0, 21.333333333333332)","(18.0, 34.0, 32.625)","(14.0, 19.5, 19.55072463768116)","(81.0, 140.0, 136.66666666666666)","(5.0, 6.2, 6.270967741935484)","(2.8, 2.9, 2.8674074074074074)","(31.0, 55.0, 51.69230769230769)","(31.0, 80.0, 76.5909090909091)"
12-01-2023 18:34:17.629260,"(11.0, 22.0, 20.22222222222222)","(17.0, 34.0, 31.6)","(4.6, 4.9, 4.855555555555556)","(20.0, 23.0, 22.195121951219512)","(12.0, 23.0, 21.22222222222222)","(18.0, 34.0, 32.625)","(14.0, 20.0, 19.55072463768116)","(81.0, 140.0, 137.69230769230768)","(5.0, 6.4, 6.270967741935484)","(2.8, 2.88, 2.813333333333333)","(31.0, 60.0, 57.5)","(31.0, 80.0, 76.5909090909091)"
12-01-2023 18:34:19.530731,"(11.0, 22.0, 21.285714285714285)","(17.0, 34.0, 32.5)","(4.6, 4.9, 4.86923076923077)","(20.0, 23.0, 22.25)","(12.0, 23.0, 22.285714285714285)","(18.0, 34.0, 32.73684210526316)","(14.0, 20.0, 19.56756756756757)","(81.0, 140.0, 137.69230769230768)","(5.0, 6.4, 6.158974358974359)","(2.8, 2.82, 2.780323491655969)","(31.0, 65.0, 61.666666666666664)","(31.0, 80.0, 76.5909090909091)"
12-01-2023 18:34:21.470111,"(11.0, 22.0, 21.466666666666665)","(17.0, 34.0, 32.25)","(4.6, 4.9, 4.928767123287671)","(20.0, 23.0, 22.25581395348837)","(12.0, 23.0, 21.75)","(18.0, 34.0, 32.625)","(14.0, 20.0, 20.806451612903224)","(81.0, 140.0, 140.0)","(5.0, 6.2, 6.15483870967742)","(2.8, 2.8, 2.7783512544802864)","(31.0, 75.0, 70.83333333333333)","(31.0, 80.0, 76.66666666666667)"
12-01-2023 18:34:23.698636,"(11.0, 22.0, 21.466666666666665)","(17.0, 36.0, 32.25)","(4.6, 5.0, 4.928767123287671)","(20.0, 23.0, 22.25581395348837)","(12.0, 22.0, 21.5)","(18.0, 34.0, 32.625)","(14.0, 21.0, 20.875)","(81.0, 150.0, 146.66666666666666)","(5.0, 6.4, 6.266666666666667)","(2.8, 2.78, 2.778686131386861)","(31.0, 75.0, 67.3076923076923)","(31.0, 80.0, 76.66666666666667)"
12-01-2023 18:34:29.069969,"(11.0, 22.0, 21.466666666666665)","(17.0, 36.0, 32.25)","(4.6, 5.0, 4.928767123287671)","(20.0, 23.0, 22.25581395348837)","(12.0, 22.0, 21.5)","(18.0, 34.0, 32.27777777777778)","(14.0, 22.0, 21.125)","(81.0, 160.0, 146.66666666666666)","(5.0, 6.4, 6.266666666666667)","(2.8, 2.78, 2.7713725490196075)","(31.0, 75.0, 67.3076923076923)","(31.0, 80.0, 76.81818181818181)"
