,Danny Michael,Port O Call,Wellswort,Luck Is Golden,Awkward Morning,Tams Time,Wild Wager,Stay Lit,Que Sera Sir Ralph,Vanisky
09-01-2023 09:10:35.033680,"(14.0, 29.0, 25.444444444444443)","(26.0, 85.0, 59.0)","(3.0, 3.45, 3.3866666666666667)","(4.2, 4.8, 4.703448275862069)","(21.0, 50.0, 46.0)","(31.0, 110.0, 107.22222222222223)","(31.0, 170.0, 159.28571428571428)","(21.0, 110.0, 94.5)","(5.5, 7.8, 7.65)","(3.6, 4.2, 4.136363636363636)"
09-01-2023 09:10:36.200999,"(14.0, 29.0, 25.444444444444443)","(26.0, 85.0, 59.0)","(3.0, 3.45, 3.3866666666666667)","(4.2, 4.8, 4.733333333333333)","(21.0, 50.0, 46.0)","(31.0, 110.0, 107.22222222222223)","(31.0, 170.0, 159.28571428571428)","(21.0, 110.0, 94.5)","(5.5, 7.8, 7.65)","(3.6, 4.2, 4.081651376146788)"
09-01-2023 09:10:37.400616,"(14.0, 29.0, 25.444444444444443)","(26.0, 85.0, 59.0)","(3.0, 3.45, 3.4314814814814816)","(4.2, 5.0, 4.92)","(21.0, 50.0, 40.0)","(31.0, 110.0, 107.22222222222223)","(31.0, 170.0, 159.28571428571428)","(21.0, 110.0, 86.0)","(5.5, 7.8, 7.58)","(3.6, 4.1, 4.0814814814814815)"
09-01-2023 09:10:38.613966,"(14.0, 28.0, 26.0)","(26.0, 85.0, 59.0)","(3.0, 3.4, 3.3895833333333334)","(4.2, 5.0, 4.92)","(21.0, 48.0, 41.0)","(31.0, 110.0, 108.21428571428572)","(31.0, 170.0, 163.1818181818182)","(21.0, 110.0, 98.0)","(5.5, 7.8, 7.7)","(3.6, 4.1, 4.070399999999999)"
09-01-2023 09:10:39.819781,"(14.0, 28.0, 27.0)","(26.0, 85.0, 59.0)","(3.0, 3.4, 3.388888888888889)","(4.2, 5.0, 4.8)","(21.0, 50.0, 41.0)","(31.0, 110.0, 108.21428571428572)","(31.0, 170.0, 163.1818181818182)","(21.0, 110.0, 98.0)","(5.5, 7.8, 7.525)","(3.6, 4.1, 4.070399999999999)"
09-01-2023 09:10:41.033185,"(14.0, 28.0, 27.0)","(26.0, 85.0, 59.0)","(3.0, 3.4, 3.3650943396226416)","(4.2, 4.8, 4.739393939393939)","(21.0, 50.0, 43.5)","(31.0, 110.0, 108.21428571428572)","(31.0, 170.0, 163.47826086956522)","(21.0, 110.0, 98.0)","(5.5, 8.0, 7.525)","(3.6, 4.1, 4.0661654135338345)"
09-01-2023 09:10:42.236383,"(14.0, 34.0, 29.2)","(26.0, 85.0, 59.0)","(3.0, 3.45, 3.38359375)","(4.2, 4.8, 4.739393939393939)","(21.0, 55.0, 41.0)","(31.0, 110.0, 108.21428571428572)","(31.0, 170.0, 163.47826086956522)","(21.0, 110.0, 98.0)","(5.5, 8.0, 7.525)","(3.6, 4.1, 4.0661654135338345)"
09-01-2023 09:10:43.385045,"(14.0, 32.0, 26.857142857142858)","(26.0, 85.0, 59.0)","(3.0, 3.4, 3.38359375)","(4.2, 4.8, 4.739393939393939)","(21.0, 50.0, 56.0)","(31.0, 110.0, 108.21428571428572)","(31.0, 170.0, 163.47826086956522)","(21.0, 110.0, 98.0)","(5.5, 8.0, 7.525)","(3.6, 4.1, 4.06875)"
09-01-2023 09:10:44.554518,"(14.0, 32.0, 28.0)","(26.0, 85.0, 59.0)","(3.0, 3.4, 3.408904109589041)","(4.2, 4.8, 4.739393939393939)","(21.0, 60.0, 56.0)","(31.0, 110.0, 108.21428571428572)","(31.0, 170.0, 166.5909090909091)","(21.0, 110.0, 98.0)","(5.5, 8.0, 7.525)","(3.6, 4.1, 4.06875)"
09-01-2023 09:10:45.705209,"(14.0, 32.0, 28.0)","(26.0, 85.0, 59.0)","(3.0, 3.45, 3.384677419354839)","(4.2, 4.8, 4.739393939393939)","(21.0, 60.0, 46.0)","(31.0, 110.0, 108.21428571428572)","(31.0, 170.0, 166.5909090909091)","(21.0, 110.0, 98.0)","(5.5, 8.0, 7.525)","(3.6, 4.1, 4.06875)"
09-01-2023 09:10:46.843620,"(15.0, 32.0, 28.0)","(26.0, 85.0, 69.4)","(3.0, 3.4, 3.361224489795918)","(4.2, 4.8, 4.674193548387096)","(21.0, 60.0, 46.0)","(31.0, 110.0, 108.21428571428572)","(41.0, 170.0, 166.5909090909091)","(21.0, 110.0, 98.0)","(6.0, 8.0, 7.525)","(3.5, 4.1, 4.085454545454545)"
09-01-2023 09:10:48.019475,"(15.0, 32.0, 28.666666666666668)","(26.0, 85.0, 69.4)","(3.0, 3.35, 3.3441176470588236)","(4.2, 4.7, 4.65)","(21.0, 60.0, 56.5)","(31.0, 110.0, 90.0)","(41.0, 170.0, 132.5)","(21.0, 110.0, 82.5)","(6.0, 8.0, 7.525)","(3.5, 4.1, 4.128813559322034)"
09-01-2023 09:10:49.236166,"(15.0, 34.0, 28.166666666666668)","(26.0, 70.0, 55.0)","(3.0, 3.4, 3.35)","(4.2, 4.6, 4.576315789473684)","(21.0, 60.0, 44.333333333333336)","(31.0, 110.0, 104.23076923076923)","(41.0, 170.0, 166.5909090909091)","(21.0, 110.0, 82.5)","(6.0, 8.0, 7.68)","(3.5, 4.2, 4.128813559322034)"
09-01-2023 09:10:50.463723,"(15.0, 32.0, 28.666666666666668)","(26.0, 70.0, 60.769230769230774)","(3.0, 3.35, 3.302631578947368)","(4.2, 4.6, 4.5625)","(21.0, 65.0, 42.666666666666664)","(31.0, 110.0, 104.23076923076923)","(41.0, 170.0, 172.6086956521739)","(21.0, 110.0, 82.5)","(6.0, 8.0, 7.68)","(3.5, 4.2, 4.173913043478261)"
09-01-2023 09:10:51.697175,"(15.0, 32.0, 28.666666666666668)","(26.0, 70.0, 60.769230769230774)","(3.0, 3.35, 3.267741935483871)","(4.2, 4.6, 4.593023255813953)","(21.0, 60.0, 42.666666666666664)","(31.0, 110.0, 106.15384615384616)","(41.0, 180.0, 172.6086956521739)","(21.0, 110.0, 82.5)","(6.0, 8.0, 7.68)","(3.5, 4.2, 4.157894736842105)"
09-01-2023 09:10:52.857306,"(15.0, 32.0, 27.428571428571427)","(26.0, 70.0, 60.769230769230774)","(3.0, 3.3, 3.2612244897959184)","(4.2, 4.6, 4.593023255813953)","(21.0, 60.0, 42.666666666666664)","(31.0, 110.0, 106.15384615384616)","(41.0, 180.0, 172.6086956521739)","(21.0, 110.0, 82.5)","(6.0, 8.0, 7.771428571428571)","(3.5, 4.2, 4.157894736842105)"
09-01-2023 09:10:54.011756,"(15.0, 29.0, 28.0)","(26.0, 70.0, 60.769230769230774)","(3.0, 3.3, 3.253061224489796)","(4.2, 4.6, 4.593023255813953)","(21.0, 60.0, 42.666666666666664)","(31.0, 110.0, 106.15384615384616)","(41.0, 180.0, 178.125)","(21.0, 110.0, 82.5)","(6.0, 8.0, 7.933333333333333)","(3.5, 4.2, 4.142465753424657)"
09-01-2023 09:10:55.151934,"(15.0, 29.0, 27.0)","(26.0, 70.0, 60.769230769230774)","(3.0, 3.3, 3.253061224489796)","(4.2, 4.6, 4.593023255813953)","(21.0, 60.0, 42.666666666666664)","(31.0, 110.0, 96.66666666666667)","(41.0, 190.0, 122.5)","(21.0, 110.0, 88.0)","(6.0, 8.2, 8.1)","(3.5, 4.2, 4.142465753424657)"
09-01-2023 09:10:56.280084,"(15.0, 29.0, 27.0)","(26.0, 70.0, 60.769230769230774)","(3.0, 3.3, 3.253061224489796)","(4.2, 4.6, 4.5227272727272725)","(21.0, 60.0, 42.666666666666664)","(31.0, 110.0, 96.66666666666667)","(41.0, 190.0, 150.0)","(21.0, 110.0, 82.5)","(6.0, 8.4, 8.257142857142856)","(3.5, 4.2, 4.13875)"
09-01-2023 09:10:57.426760,"(15.0, 29.0, 27.0)","(26.0, 65.0, 60.77777777777778)","(3.0, 3.3, 3.260344827586207)","(4.2, 4.6, 4.562105263157894)","(21.0, 60.0, 42.666666666666664)","(31.0, 110.0, 105.45454545454545)","(41.0, 180.0, 150.0)","(21.0, 110.0, 82.5)","(6.0, 8.4, 8.3)","(3.5, 4.2, 4.161111111111111)"
09-01-2023 09:10:58.657861,"(15.0, 29.0, 27.0)","(26.0, 65.0, 60.77777777777778)","(3.0, 3.35, 3.319047619047619)","(4.2, 4.6, 4.5181818181818185)","(21.0, 60.0, 53.63636363636364)","(31.0, 110.0, 104.44444444444444)","(41.0, 180.0, 169.0909090909091)","(21.0, 110.0, 97.77777777777777)","(6.0, 8.4, 8.3)","(3.5, 4.2, 4.153225806451613)"
09-01-2023 09:10:59.837119,"(15.0, 29.0, 27.0)","(26.0, 65.0, 63.099999999999994)","(3.0, 3.35, 3.319047619047619)","(4.2, 4.6, 4.5181818181818185)","(21.0, 60.0, 53.23529411764706)","(31.0, 110.0, 104.44444444444444)","(41.0, 180.0, 169.0909090909091)","(21.0, 110.0, 83.63636363636364)","(6.0, 8.4, 8.08)","(3.5, 4.2, 4.15593220338983)"
09-01-2023 09:11:01.007668,"(15.0, 29.0, 27.0)","(26.0, 65.0, 63.099999999999994)","(3.0, 3.35, 3.3210526315789473)","(4.2, 4.6, 4.5181818181818185)","(21.0, 55.0, 53.23529411764706)","(31.0, 110.0, 104.44444444444444)","(41.0, 180.0, 169.0909090909091)","(21.0, 100.0, 86.11111111111111)","(6.0, 8.4, 8.08)","(3.5, 4.2, 4.15593220338983)"
09-01-2023 09:11:02.240704,"(15.0, 28.0, 27.375)","(26.0, 65.0, 63.099999999999994)","(3.0, 3.35, 3.381666666666667)","(4.2, 4.6, 4.578846153846154)","(21.0, 55.0, 53.23529411764706)","(31.0, 110.0, 104.44444444444444)","(41.0, 180.0, 166.66666666666669)","(21.0, 95.0, 90.0)","(6.0, 8.4, 8.08)","(3.5, 4.2, 4.081208053691275)"
09-01-2023 09:11:03.396877,"(15.0, 28.0, 27.375)","(26.0, 65.0, 63.099999999999994)","(3.0, 3.4, 3.381666666666667)","(4.2, 4.6, 4.578846153846154)","(21.0, 55.0, 54.285714285714285)","(31.0, 110.0, 104.44444444444444)","(41.0, 180.0, 170.58823529411765)","(21.0, 100.0, 87.5)","(6.0, 8.4, 8.0)","(3.5, 4.1, 4.0675675675675675)"
09-01-2023 09:11:04.531573,"(15.0, 28.0, 27.285714285714285)","(26.0, 65.0, 63.099999999999994)","(3.0, 3.4, 3.3168067226890754)","(4.2, 4.6, 4.629411764705882)","(21.0, 60.0, 55.0)","(31.0, 110.0, 104.44444444444444)","(41.0, 180.0, 170.58823529411765)","(21.0, 100.0, 74.0)","(6.0, 8.2, 8.0)","(3.5, 4.1, 4.0675675675675675)"
09-01-2023 09:11:05.643452,"(15.0, 28.0, 27.375)","(26.0, 65.0, 56.5)","(3.0, 3.4, 3.3168067226890754)","(4.2, 4.7, 4.715151515151515)","(21.0, 60.0, 55.23809523809524)","(31.0, 110.0, 104.44444444444444)","(41.0, 180.0, 170.58823529411765)","(21.0, 100.0, 74.0)","(6.0, 8.2, 8.0)","(3.5, 4.1, 4.0675675675675675)"
09-01-2023 09:11:06.784405,"(15.0, 28.0, 27.0)","(26.0, 65.0, 56.5)","(3.0, 3.4, 3.3168067226890754)","(4.2, 4.8, 4.715151515151515)","(21.0, 60.0, 55.23809523809524)","(31.0, 110.0, 104.44444444444444)","(41.0, 180.0, 171.11111111111111)","(21.0, 100.0, 82.66666666666666)","(6.0, 8.2, 8.0)","(3.5, 4.1, 4.0625)"
09-01-2023 09:11:08.003884,"(15.0, 28.0, 27.0)","(26.0, 65.0, 56.5)","(3.0, 3.4, 3.3261194029850745)","(4.2, 4.8, 4.731034482758621)","(21.0, 60.0, 45.0)","(31.0, 110.0, 104.44444444444444)","(41.0, 180.0, 172.72727272727272)","(21.0, 100.0, 93.5)","(6.0, 8.2, 8.0)","(3.5, 4.1, 4.064566929133858)"
09-01-2023 09:11:09.239027,"(15.0, 28.0, 27.0)","(26.0, 65.0, 56.5)","(3.0, 3.4, 3.3304347826086955)","(4.2, 4.8, 4.7555555555555555)","(21.0, 55.0, 46.333333333333336)","(31.0, 110.0, 107.36842105263159)","(41.0, 180.0, 170.58823529411765)","(21.0, 100.0, 93.5)","(6.0, 8.2, 8.0)","(3.5, 4.1, 4.064566929133858)"
09-01-2023 09:11:10.439274,"(15.0, 28.0, 27.0)","(26.0, 65.0, 59.333333333333336)","(3.0, 3.35, 3.2710526315789474)","(4.2, 4.8, 4.796296296296297)","(21.0, 60.0, 48.5)","(31.0, 110.0, 110.0)","(41.0, 180.0, 170.58823529411765)","(21.0, 100.0, 92.57142857142857)","(6.0, 8.2, 8.0)","(3.5, 4.1, 4.064566929133858)"
09-01-2023 09:11:11.624720,"(15.0, 28.0, 27.0)","(26.0, 65.0, 59.333333333333336)","(3.0, 3.3, 3.204954128440367)","(4.2, 4.9, 4.815151515151515)","(21.0, 55.0, 44.25)","(31.0, 130.0, 110.0)","(41.0, 180.0, 166.66666666666669)","(21.0, 100.0, 92.57142857142857)","(6.0, 8.2, 7.95)","(3.5, 4.1, 4.064566929133858)"
09-01-2023 09:11:12.771284,"(15.0, 28.0, 27.0)","(26.0, 65.0, 59.333333333333336)","(3.0, 3.25, 3.204954128440367)","(4.2, 4.9, 5.0)","(21.0, 60.0, 44.25)","(31.0, 130.0, 110.0)","(41.0, 180.0, 166.66666666666669)","(21.0, 100.0, 92.57142857142857)","(6.0, 8.0, 7.890909090909091)","(3.5, 4.1, 4.091111111111111)"
09-01-2023 09:11:13.892856,"(15.0, 28.0, 27.0)","(26.0, 65.0, 59.333333333333336)","(3.0, 3.2, 3.1942375886524825)","(4.2, 5.1, 5.021052631578947)","(21.0, 60.0, 43.125)","(31.0, 130.0, 110.0)","(41.0, 180.0, 166.66666666666669)","(21.0, 100.0, 92.57142857142857)","(6.0, 8.0, 7.890909090909091)","(3.5, 4.1, 4.076635514018691)"
09-01-2023 09:11:14.984102,"(15.0, 29.0, 27.75)","(26.0, 65.0, 59.333333333333336)","(3.0, 3.2, 3.1943082311733804)","(4.2, 5.1, 5.021052631578947)","(21.0, 60.0, 51.285714285714285)","(31.0, 130.0, 110.0)","(41.0, 180.0, 165.88235294117646)","(21.0, 100.0, 83.25)","(6.0, 8.0, 7.774193548387097)","(3.5, 4.1, 4.076635514018691)"
09-01-2023 09:11:16.109353,"(15.0, 29.0, 27.846153846153847)","(26.0, 65.0, 59.333333333333336)","(3.0, 3.2, 3.1972055888223556)","(4.2, 5.2, 5.1)","(21.0, 55.0, 51.285714285714285)","(31.0, 130.0, 110.0)","(41.0, 180.0, 118.75)","(21.0, 95.0, 83.25)","(6.0, 7.8, 7.774193548387097)","(3.5, 4.1, 4.076635514018691)"
09-01-2023 09:11:17.232517,"(15.0, 29.0, 27.75)","(26.0, 65.0, 59.333333333333336)","(3.0, 3.2, 3.1943714821763605)","(4.2, 5.2, 5.08)","(21.0, 55.0, 46.333333333333336)","(31.0, 130.0, 106.0)","(41.0, 120.0, 117.64705882352942)","(21.0, 95.0, 83.25)","(6.0, 7.8, 7.774193548387097)","(3.5, 4.1, 4.076635514018691)"
09-01-2023 09:11:18.427850,"(15.0, 29.0, 27.75)","(26.0, 65.0, 59.333333333333336)","(3.0, 3.2, 3.1943714821763605)","(4.2, 5.2, 5.133333333333333)","(21.0, 55.0, 46.333333333333336)","(31.0, 130.0, 118.57142857142857)","(41.0, 120.0, 93.33333333333333)","(21.0, 95.0, 61.25)","(6.0, 7.8, 7.48)","(3.5, 4.1, 4.091111111111111)"
09-01-2023 09:11:19.647747,"(15.0, 29.0, 27.75)","(26.0, 65.0, 63.583333333333336)","(3.0, 3.15, 3.1387755102040815)","(4.2, 5.2, 5.133333333333333)","(21.0, 55.0, 46.333333333333336)","(31.0, 130.0, 112.5)","(41.0, 120.0, 97.5)","(21.0, 95.0, 85.55555555555556)","(6.0, 7.6, 7.406451612903226)","(3.5, 4.1, 4.146153846153846)"
09-01-2023 09:11:20.856871,"(15.0, 29.0, 26.0)","(26.0, 65.0, 55.0)","(3.0, 3.15, 3.1202247191011234)","(4.2, 5.2, 5.033333333333333)","(21.0, 55.0, 46.333333333333336)","(31.0, 130.0, 112.5)","(41.0, 120.0, 116.0)","(21.0, 90.0, 77.5)","(6.0, 7.6, 7.300000000000001)","(3.5, 4.2, 4.164102564102564)"
09-01-2023 09:11:22.043438,"(15.0, 29.0, 28.958333333333332)","(26.0, 60.0, 51.42857142857143)","(3.0, 3.15, 3.1090909090909093)","(4.2, 5.1, 5.010344827586207)","(21.0, 55.0, 51.75)","(31.0, 130.0, 112.5)","(41.0, 120.0, 116.0)","(21.0, 90.0, 77.5)","(6.0, 7.4, 7.300000000000001)","(3.5, 4.2, 4.208256880733945)"
09-01-2023 09:11:23.169231,"(15.0, 29.0, 28.958333333333332)","(26.0, 60.0, 52.5)","(3.0, 3.15, 3.1087719298245613)","(4.2, 5.1, 5.010344827586207)","(21.0, 55.0, 47.57142857142857)","(31.0, 130.0, 112.5)","(41.0, 120.0, 116.0)","(21.0, 90.0, 77.5)","(6.0, 7.4, 7.180952380952381)","(3.5, 4.3, 4.2375)"
09-01-2023 09:11:24.292909,"(15.0, 29.0, 28.958333333333332)","(26.0, 60.0, 52.5)","(3.0, 3.15, 3.097486033519553)","(4.2, 5.1, 5.010344827586207)","(21.0, 55.0, 47.57142857142857)","(31.0, 130.0, 112.5)","(41.0, 120.0, 116.0)","(21.0, 90.0, 77.5)","(6.0, 7.2, 7.180952380952381)","(3.5, 4.3, 4.2375)"
09-01-2023 09:11:25.411874,"(15.0, 29.0, 28.958333333333332)","(26.0, 60.0, 56.0)","(3.0, 3.1, 3.0903225806451613)","(4.2, 5.1, 5.010344827586207)","(21.0, 55.0, 47.57142857142857)","(31.0, 130.0, 112.5)","(41.0, 120.0, 116.0)","(21.0, 90.0, 77.5)","(6.0, 7.2, 7.180952380952381)","(3.5, 4.3, 4.248979591836735)"
09-01-2023 09:11:26.523873,"(15.0, 29.0, 28.958333333333332)","(26.0, 60.0, 56.0)","(3.0, 3.1, 3.0651785714285715)","(4.2, 5.1, 5.052380952380952)","(21.0, 55.0, 48.5)","(31.0, 130.0, 112.5)","(41.0, 120.0, 116.0)","(21.0, 90.0, 77.5)","(6.0, 7.2, 7.180952380952381)","(3.5, 4.3, 4.269014084507043)"
09-01-2023 09:11:27.689010,"(15.0, 29.0, 28.958333333333332)","(26.0, 60.0, 56.0)","(3.0, 3.1, 3.066504854368932)","(4.2, 5.0, 4.947058823529412)","(21.0, 55.0, 48.5)","(31.0, 130.0, 112.5)","(41.0, 120.0, 116.0)","(21.0, 90.0, 77.5)","(6.0, 7.2, 7.1617021276595745)","(3.5, 4.3, 4.289090909090909)"
09-01-2023 09:11:28.914073,"(15.0, 29.0, 28.96)","(26.0, 60.0, 56.0)","(3.0, 3.1, 3.0546052631578946)","(4.2, 5.1, 4.9941176470588236)","(21.0, 55.0, 48.5)","(31.0, 130.0, 110.0)","(41.0, 120.0, 116.0)","(21.0, 90.0, 86.0)","(6.0, 7.2, 7.158139534883721)","(3.5, 4.3, 4.280952380952381)"
09-01-2023 09:11:30.140045,"(15.0, 29.0, 28.944444444444443)","(26.0, 60.0, 56.0)","(3.0, 3.1, 3.0675324675324673)","(4.2, 5.1, 4.914285714285715)","(21.0, 55.0, 48.5)","(31.0, 130.0, 110.0)","(41.0, 120.0, 162.22222222222223)","(21.0, 90.0, 78.33333333333333)","(6.0, 7.2, 7.158139534883721)","(3.5, 4.3, 4.280952380952381)"
09-01-2023 09:11:31.317544,"(15.0, 34.0, 32.125)","(26.0, 60.0, 56.0)","(3.0, 3.1, 3.122093023255814)","(4.2, 5.0, 4.8428571428571425)","(21.0, 55.0, 48.666666666666664)","(31.0, 130.0, 110.0)","(41.0, 170.0, 162.22222222222223)","(21.0, 90.0, 72.5)","(6.0, 7.2, 6.948148148148148)","(3.5, 4.3, 4.26375)"
09-01-2023 09:11:32.485421,"(15.0, 34.0, 32.125)","(26.0, 60.0, 56.0)","(3.0, 3.15, 3.158962264150943)","(4.2, 4.9, 4.852)","(21.0, 50.0, 48.666666666666664)","(31.0, 130.0, 110.0)","(41.0, 170.0, 171.11111111111111)","(21.0, 90.0, 72.5)","(6.0, 7.2, 6.975555555555555)","(3.5, 4.3, 4.26375)"
09-01-2023 09:11:33.627000,"(15.0, 34.0, 32.18181818181818)","(26.0, 60.0, 56.0)","(3.0, 3.2, 3.158962264150943)","(4.2, 4.9, 4.852)","(21.0, 50.0, 48.666666666666664)","(31.0, 130.0, 110.0)","(41.0, 180.0, 172.0)","(21.0, 90.0, 77.5)","(6.0, 7.0, 6.985882352941177)","(3.5, 4.3, 4.257303370786516)"
09-01-2023 09:11:34.782247,"(15.0, 34.0, 32.125)","(26.0, 60.0, 56.0)","(3.0, 3.2, 3.1606741573033705)","(4.2, 4.9, 4.852)","(21.0, 48.0, 47.0)","(31.0, 130.0, 110.0)","(41.0, 190.0, 172.0)","(21.0, 100.0, 77.5)","(6.0, 7.0, 6.985882352941177)","(3.5, 4.3, 4.257303370786516)"
09-01-2023 09:11:35.910739,"(15.0, 34.0, 32.125)","(26.0, 60.0, 56.0)","(3.0, 3.2, 3.1587155963302753)","(4.2, 4.9, 4.836)","(21.0, 50.0, 48.666666666666664)","(31.0, 130.0, 110.0)","(41.0, 190.0, 172.0)","(21.0, 100.0, 95.0)","(6.0, 7.2, 7.009230769230769)","(3.5, 4.3, 4.2525)"
09-01-2023 09:11:37.095802,"(15.0, 34.0, 32.125)","(26.0, 60.0, 56.0)","(3.0, 3.25, 3.217171717171717)","(4.2, 4.8, 4.733333333333333)","(21.0, 48.0, 47.0)","(31.0, 100.0, 75.0)","(41.0, 190.0, 172.0)","(21.0, 100.0, 95.0)","(6.0, 7.2, 7.009230769230769)","(3.5, 4.3, 4.2542168674698795)"
09-01-2023 09:11:38.254704,"(15.0, 34.0, 32.125)","(26.0, 60.0, 56.8421052631579)","(3.0, 3.3, 3.263793103448276)","(4.2, 4.8, 4.733333333333333)","(21.0, 48.0, 47.0)","(31.0, 95.0, 75.0)","(41.0, 190.0, 172.0)","(21.0, 100.0, 95.0)","(6.0, 7.2, 7.009230769230769)","(3.5, 4.3, 4.2542168674698795)"
09-01-2023 09:11:39.428080,"(15.0, 34.0, 32.758620689655174)","(26.0, 60.0, 56.8421052631579)","(3.0, 3.3, 3.240217391304348)","(4.2, 4.8, 4.737777777777778)","(21.0, 50.0, 46.0)","(31.0, 95.0, 75.0)","(41.0, 180.0, 171.57894736842104)","(21.0, 100.0, 97.82608695652173)","(6.0, 7.2, 7.27741935483871)","(3.5, 4.3, 4.248648648648649)"
09-01-2023 09:11:40.585715,"(15.0, 34.0, 31.272727272727273)","(26.0, 60.0, 56.0)","(3.0, 3.25, 3.207520325203252)","(4.2, 4.8, 4.737777777777778)","(21.0, 50.0, 46.0)","(31.0, 95.0, 72.5)","(41.0, 180.0, 171.57894736842104)","(21.0, 100.0, 97.82608695652173)","(6.0, 7.4, 7.56551724137931)","(3.5, 4.3, 4.242424242424242)"
09-01-2023 09:11:41.791559,"(15.0, 34.0, 31.272727272727273)","(26.0, 60.0, 56.0)","(3.0, 3.25, 3.171551724137931)","(4.2, 4.7, 4.681538461538461)","(21.0, 50.0, 48.857142857142854)","(31.0, 95.0, 72.5)","(41.0, 180.0, 171.11111111111111)","(21.0, 100.0, 97.82608695652173)","(6.0, 7.8, 7.592592592592593)","(3.5, 4.3, 4.219148936170213)"
09-01-2023 09:11:42.910843,"(15.0, 40.0, 37.714285714285715)","(26.0, 60.0, 56.0)","(3.0, 3.2, 3.171551724137931)","(4.2, 4.7, 4.791304347826087)","(21.0, 50.0, 48.857142857142854)","(31.0, 95.0, 72.5)","(41.0, 180.0, 171.11111111111111)","(21.0, 100.0, 97.82608695652173)","(6.0, 7.8, 7.666666666666666)","(3.5, 4.3, 4.291111111111111)"
09-01-2023 09:11:44.100265,"(15.0, 34.0, 32.125)","(26.0, 60.0, 56.0)","(3.0, 3.15, 3.1047945205479452)","(4.2, 4.9, 4.791304347826087)","(21.0, 50.0, 49.0)","(31.0, 95.0, 87.5)","(41.0, 180.0, 171.11111111111111)","(21.0, 100.0, 97.82608695652173)","(6.0, 7.8, 7.666666666666666)","(3.5, 4.3, 4.258139534883721)"
09-01-2023 09:11:45.275738,"(15.0, 34.0, 31.5)","(26.0, 60.0, 56.0)","(3.0, 3.15, 3.106175298804781)","(4.2, 4.9, 4.736538461538462)","(21.0, 50.0, 49.0)","(31.0, 95.0, 89.16666666666666)","(41.0, 180.0, 171.11111111111111)","(21.0, 100.0, 97.82608695652173)","(6.0, 7.8, 7.781818181818181)","(3.5, 4.3, 4.254621848739496)"
09-01-2023 09:11:46.435443,"(15.0, 34.0, 31.5)","(26.0, 60.0, 56.0)","(3.0, 3.15, 3.117816091954023)","(4.2, 4.8, 4.706976744186047)","(21.0, 50.0, 49.0)","(31.0, 95.0, 89.16666666666666)","(41.0, 180.0, 171.11111111111111)","(21.0, 100.0, 97.22222222222223)","(6.0, 8.0, 7.675)","(3.5, 4.3, 4.254621848739496)"
09-01-2023 09:11:47.594539,"(15.0, 34.0, 31.5)","(26.0, 60.0, 56.0)","(3.0, 3.15, 3.1155)","(4.2, 4.8, 4.684615384615384)","(21.0, 50.0, 49.0)","(31.0, 95.0, 75.0)","(41.0, 180.0, 171.11111111111111)","(21.0, 100.0, 97.22222222222223)","(6.0, 7.8, 7.822222222222222)","(3.5, 4.3, 4.254621848739496)"
09-01-2023 09:11:48.754533,"(15.0, 34.0, 31.5)","(26.0, 60.0, 56.0)","(3.0, 3.15, 3.1155)","(4.0, 4.8, 4.686842105263158)","(21.0, 50.0, 49.0)","(31.0, 95.0, 80.0)","(41.0, 180.0, 167.69230769230768)","(26.0, 100.0, 85.0)","(6.0, 8.0, 7.85)","(3.5, 4.3, 4.254621848739496)"
09-01-2023 09:11:49.928234,"(15.0, 34.0, 31.5)","(26.0, 85.0, 70.0)","(3.0, 3.15, 3.1088235294117648)","(4.0, 4.7, 4.686842105263158)","(21.0, 50.0, 49.0)","(31.0, 95.0, 75.0)","(41.0, 180.0, 167.69230769230768)","(26.0, 100.0, 73.0)","(6.0, 8.0, 7.836363636363636)","(3.5, 4.3, 4.254621848739496)"
09-01-2023 09:11:51.161167,"(15.0, 34.0, 31.5)","(26.0, 95.0, 85.0)","(3.0, 3.15, 3.1088235294117648)","(4.0, 4.8, 4.716666666666667)","(21.0, 50.0, 49.0)","(31.0, 95.0, 75.0)","(41.0, 180.0, 167.69230769230768)","(26.0, 100.0, 73.0)","(6.0, 8.0, 7.85)","(3.5, 4.3, 4.254621848739496)"
09-01-2023 09:11:52.338373,"(15.0, 34.0, 31.5)","(26.0, 95.0, 85.0)","(3.0, 3.15, 3.09393063583815)","(4.0, 4.8, 4.761111111111111)","(21.0, 50.0, 49.0)","(31.0, 95.0, 75.0)","(41.0, 180.0, 167.69230769230768)","(26.0, 100.0, 77.5)","(6.0, 8.0, 7.82)","(3.5, 4.3, 4.254621848739496)"
09-01-2023 09:11:53.519965,"(15.0, 34.0, 31.5)","(26.0, 95.0, 85.0)","(3.0, 3.15, 3.0757692307692306)","(4.0, 4.9, 4.780952380952381)","(21.0, 50.0, 49.0)","(31.0, 95.0, 75.0)","(41.0, 180.0, 167.69230769230768)","(26.0, 100.0, 85.0)","(6.0, 8.0, 7.82)","(3.5, 4.3, 4.254621848739496)"
09-01-2023 09:11:54.693147,"(15.0, 34.0, 31.5)","(26.0, 95.0, 85.0)","(3.0, 3.1, 3.0757692307692306)","(4.0, 4.9, 4.771794871794872)","(21.0, 50.0, 49.0)","(31.0, 95.0, 75.0)","(41.0, 180.0, 167.69230769230768)","(26.0, 100.0, 85.0)","(6.0, 8.0, 7.7375)","(3.5, 4.3, 4.256451612903226)"
