,Elizabethan Era,Arma Veyron,Moreartsthanclass,Whereyagoinbabe,Martha Lavinia,Dougs Cino,Moneymakinmonkey,Ronzel Micky,Maxines Delight,Coco Beach
10-01-2023 20:42:05.396777,"(61.0, 130.0, 111.42857142857143)","(3.2, 4.3, 4.279999999999999)","(21.0, 32.0, 28.5)","(4.6, 5.9, 5.865)","(6.0, 7.4, 7.04)","(7.5, 14.5, 13.1)","(11.0, 15.5, 14.166666666666666)","(81.0, 190.0, 175.45454545454544)","(8.5, 10.5, 9.799999999999999)","(5.0, 5.9, 5.6)"
10-01-2023 20:42:06.781741,"(61.0, 130.0, 111.42857142857143)","(3.2, 4.3, 4.279999999999999)","(21.0, 32.0, 28.5)","(4.6, 5.9, 5.825)","(6.0, 7.4, 7.04)","(7.5, 14.5, 13.423076923076923)","(11.0, 15.5, 14.166666666666666)","(81.0, 190.0, 175.45454545454544)","(8.5, 11.0, 9.799999999999999)","(5.0, 5.9, 5.6)"
10-01-2023 20:42:08.140021,"(61.0, 130.0, 111.42857142857143)","(3.2, 4.3, 4.279999999999999)","(21.0, 32.0, 28.5)","(4.6, 5.9, 5.825)","(6.0, 7.4, 7.04)","(7.5, 14.5, 13.470588235294118)","(11.0, 15.5, 14.166666666666666)","(81.0, 190.0, 175.45454545454544)","(8.5, 11.0, 9.799999999999999)","(5.0, 5.9, 5.6)"
10-01-2023 20:42:09.460718,"(61.0, 130.0, 111.42857142857143)","(3.2, 4.3, 4.279999999999999)","(21.0, 32.0, 27.333333333333332)","(4.6, 5.9, 5.833333333333334)","(6.0, 7.4, 7.04)","(7.5, 14.5, 13.625)","(11.0, 15.5, 14.166666666666666)","(81.0, 190.0, 175.45454545454544)","(8.5, 11.0, 10.128571428571428)","(5.0, 5.9, 5.675)"
10-01-2023 20:42:10.776937,"(61.0, 130.0, 119.16666666666667)","(3.2, 4.3, 4.523529411764706)","(21.0, 32.0, 29.666666666666668)","(4.6, 5.9, 5.4625)","(6.0, 7.4, 7.16)","(7.5, 14.5, 14.9)","(11.0, 15.5, 14.1)","(81.0, 190.0, 182.0)","(8.5, 10.5, 10.2)","(5.0, 5.8, 5.728571428571429)"
10-01-2023 20:42:12.124931,"(61.0, 120.0, 103.33333333333334)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 29.666666666666668)","(4.6, 5.9, 5.4625)","(6.0, 7.4, 7.16)","(7.5, 15.5, 14.0625)","(11.0, 15.5, 14.722222222222221)","(81.0, 190.0, 182.0)","(8.5, 11.0, 10.542857142857143)","(5.0, 5.8, 5.728571428571429)"
10-01-2023 20:42:13.521892,"(61.0, 130.0, 110.0)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 29.666666666666668)","(4.6, 5.9, 5.4625)","(6.0, 7.4, 7.16)","(7.5, 15.0, 13.181818181818182)","(11.0, 15.5, 14.6)","(81.0, 190.0, 182.0)","(8.5, 11.0, 10.542857142857143)","(5.0, 5.8, 5.728571428571429)"
10-01-2023 20:42:14.905636,"(61.0, 130.0, 110.0)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 29.666666666666668)","(4.6, 5.9, 5.4625)","(6.0, 7.4, 7.16)","(7.5, 15.0, 13.666666666666666)","(11.0, 16.0, 14.6)","(81.0, 190.0, 182.0)","(8.5, 11.0, 10.542857142857143)","(5.0, 5.8, 5.728571428571429)"
10-01-2023 20:42:16.269560,"(61.0, 130.0, 110.0)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 29.666666666666668)","(4.6, 5.9, 5.233333333333333)","(6.0, 7.4, 7.16)","(7.5, 15.0, 13.0)","(11.0, 16.0, 14.8)","(81.0, 190.0, 182.0)","(8.5, 11.0, 10.384615384615385)","(5.0, 5.8, 5.728571428571429)"
10-01-2023 20:42:17.647810,"(61.0, 130.0, 107.14285714285714)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 29.666666666666668)","(4.6, 5.9, 5.449999999999999)","(6.0, 7.4, 7.16)","(7.5, 14.0, 13.428571428571429)","(11.0, 16.0, 15.333333333333332)","(81.0, 190.0, 182.0)","(8.5, 11.0, 10.384615384615385)","(5.0, 5.8, 5.728571428571429)"
10-01-2023 20:42:18.993569,"(61.0, 120.0, 107.14285714285714)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 29.666666666666668)","(4.6, 5.8, 5.449999999999999)","(6.0, 7.4, 7.16)","(7.5, 14.0, 13.428571428571429)","(11.0, 16.0, 15.333333333333332)","(81.0, 190.0, 182.0)","(8.5, 11.0, 10.68)","(5.0, 5.8, 5.728571428571429)"
10-01-2023 20:42:20.320671,"(61.0, 130.0, 120.83333333333333)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 29.9)","(4.6, 5.8, 5.449999999999999)","(6.0, 7.4, 7.16)","(7.5, 14.0, 13.636363636363637)","(11.0, 16.0, 15.333333333333332)","(81.0, 190.0, 182.0)","(8.5, 11.0, 10.066666666666666)","(5.0, 5.8, 5.728571428571429)"
10-01-2023 20:42:21.637917,"(61.0, 130.0, 120.83333333333333)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 29.9)","(4.6, 5.8, 5.449999999999999)","(6.0, 7.4, 7.16)","(7.5, 14.0, 13.142857142857142)","(11.0, 16.0, 15.333333333333332)","(81.0, 190.0, 182.0)","(8.5, 11.0, 10.066666666666666)","(5.0, 5.8, 5.728571428571429)"
10-01-2023 20:42:22.958664,"(61.0, 130.0, 120.83333333333333)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 29.9)","(4.6, 5.8, 5.449999999999999)","(6.0, 7.4, 7.16)","(7.5, 14.0, 13.25)","(11.0, 16.0, 15.333333333333332)","(81.0, 190.0, 182.0)","(8.5, 11.0, 10.65)","(5.0, 5.8, 5.728571428571429)"
10-01-2023 20:42:24.286773,"(61.0, 130.0, 120.83333333333333)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 29.9)","(4.6, 5.8, 5.449999999999999)","(6.0, 7.4, 7.16)","(7.5, 14.0, 13.428571428571429)","(11.0, 16.0, 15.333333333333332)","(81.0, 190.0, 182.0)","(8.5, 11.0, 10.766666666666666)","(5.0, 5.8, 5.728571428571429)"
10-01-2023 20:42:25.658508,"(61.0, 130.0, 120.83333333333333)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 29.9)","(4.6, 5.8, 5.449999999999999)","(6.0, 7.4, 7.16)","(7.5, 14.0, 12.785714285714286)","(11.0, 16.0, 15.333333333333332)","(81.0, 190.0, 182.0)","(8.5, 11.0, 10.766666666666666)","(5.0, 5.8, 5.728571428571429)"
10-01-2023 20:42:27.018821,"(61.0, 130.0, 120.83333333333333)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 29.9)","(4.6, 5.8, 5.449999999999999)","(6.0, 7.4, 7.16)","(7.5, 13.0, 13.875)","(11.0, 16.0, 15.333333333333332)","(81.0, 190.0, 182.0)","(8.5, 11.0, 11.866666666666667)","(5.0, 5.8, 5.728571428571429)"
10-01-2023 20:42:28.370504,"(61.0, 130.0, 120.83333333333333)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 29.9)","(4.6, 5.8, 5.449999999999999)","(6.0, 7.4, 7.16)","(7.5, 14.5, 12.423076923076923)","(11.0, 16.0, 15.333333333333332)","(81.0, 190.0, 182.0)","(8.5, 13.0, 11.533333333333333)","(5.0, 5.8, 5.728571428571429)"
10-01-2023 20:42:29.720371,"(61.0, 130.0, 120.83333333333333)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 29.9)","(4.6, 5.8, 5.449999999999999)","(6.0, 7.4, 7.16)","(7.5, 12.5, 12.310344827586206)","(11.0, 16.0, 15.333333333333332)","(81.0, 190.0, 182.0)","(8.5, 12.5, 11.533333333333333)","(5.0, 5.8, 5.728571428571429)"
10-01-2023 20:42:31.076159,"(61.0, 130.0, 120.83333333333333)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 29.9)","(4.6, 5.8, 5.449999999999999)","(6.0, 7.4, 7.16)","(7.5, 12.5, 12.428571428571429)","(11.0, 16.0, 15.333333333333332)","(81.0, 190.0, 182.0)","(8.5, 12.5, 11.533333333333333)","(5.0, 5.8, 5.728571428571429)"
10-01-2023 20:42:32.386167,"(61.0, 130.0, 120.83333333333333)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 29.9)","(4.6, 5.8, 5.449999999999999)","(6.0, 7.4, 7.16)","(7.5, 12.5, 12.428571428571429)","(11.0, 16.0, 15.333333333333332)","(81.0, 190.0, 182.0)","(8.5, 12.5, 11.533333333333333)","(5.0, 5.8, 5.728571428571429)"
10-01-2023 20:42:33.703258,"(61.0, 130.0, 116.25)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 29.9)","(4.6, 5.8, 5.233333333333333)","(6.0, 7.4, 6.9714285714285715)","(7.5, 12.5, 12.875)","(11.0, 16.0, 15.333333333333332)","(81.0, 190.0, 182.0)","(8.5, 12.5, 11.533333333333333)","(5.0, 5.8, 5.627272727272727)"
10-01-2023 20:42:34.998385,"(61.0, 130.0, 116.25)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 30.727272727272727)","(4.6, 5.9, 5.233333333333333)","(6.0, 7.4, 6.9714285714285715)","(7.5, 14.0, 12.833333333333334)","(11.0, 16.0, 15.333333333333332)","(81.0, 190.0, 182.0)","(8.5, 12.5, 11.533333333333333)","(5.0, 5.9, 5.627272727272727)"
10-01-2023 20:42:36.369277,"(61.0, 130.0, 116.25)","(3.2, 4.9, 4.523529411764706)","(21.0, 34.0, 31.125)","(4.6, 5.9, 5.233333333333333)","(6.0, 7.4, 6.9714285714285715)","(7.5, 13.5, 12.428571428571429)","(11.0, 16.0, 15.333333333333332)","(81.0, 190.0, 182.0)","(8.5, 12.5, 11.533333333333333)","(5.0, 5.9, 5.627272727272727)"
10-01-2023 20:42:37.702249,"(61.0, 130.0, 116.25)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 29.0)","(4.6, 5.9, 5.455555555555556)","(6.0, 7.4, 6.9714285714285715)","(7.5, 12.5, 13.714285714285714)","(11.0, 16.0, 15.333333333333332)","(81.0, 190.0, 182.0)","(8.5, 12.5, 11.533333333333333)","(5.0, 5.9, 5.542857142857144)"
10-01-2023 20:42:39.107054,"(61.0, 130.0, 116.25)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 29.0)","(4.6, 5.9, 5.455555555555556)","(6.0, 7.4, 6.9714285714285715)","(7.5, 14.0, 13.227272727272727)","(11.0, 16.0, 15.333333333333332)","(81.0, 190.0, 182.0)","(8.5, 12.5, 11.647058823529411)","(5.0, 5.9, 5.4941176470588236)"
10-01-2023 20:42:40.464202,"(61.0, 130.0, 116.25)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 27.5)","(4.6, 5.9, 5.455555555555556)","(6.0, 7.4, 6.9714285714285715)","(7.5, 13.5, 13.26923076923077)","(11.0, 16.0, 15.333333333333332)","(81.0, 190.0, 182.0)","(8.5, 12.5, 11.384615384615385)","(5.0, 6.2, 5.6000000000000005)"
10-01-2023 20:42:41.825102,"(61.0, 130.0, 116.25)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 27.5)","(4.6, 5.9, 5.455555555555556)","(6.0, 7.4, 6.9714285714285715)","(7.5, 13.5, 12.366666666666667)","(11.0, 16.0, 15.333333333333332)","(81.0, 190.0, 182.0)","(8.5, 12.5, 11.384615384615385)","(5.0, 5.9, 5.7)"
10-01-2023 20:42:43.184006,"(61.0, 130.0, 116.25)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 27.5)","(4.6, 5.9, 5.455555555555556)","(6.0, 7.4, 6.9714285714285715)","(7.5, 12.5, 13.636363636363637)","(11.0, 16.0, 15.333333333333332)","(81.0, 190.0, 182.0)","(8.5, 12.5, 11.647058823529411)","(5.0, 5.9, 5.72)"
10-01-2023 20:42:44.571665,"(61.0, 130.0, 116.25)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 27.5)","(4.6, 5.9, 5.455555555555556)","(6.0, 7.4, 6.9714285714285715)","(7.5, 14.0, 13.466666666666667)","(11.0, 16.0, 14.785714285714285)","(81.0, 190.0, 182.0)","(8.5, 12.5, 11.647058823529411)","(5.0, 6.0, 5.869565217391305)"
10-01-2023 20:42:45.980994,"(61.0, 130.0, 116.25)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 27.5)","(4.6, 5.9, 5.566666666666666)","(6.0, 7.4, 6.9714285714285715)","(7.5, 14.0, 13.375)","(11.0, 16.5, 15.071428571428571)","(81.0, 190.0, 182.0)","(8.5, 12.5, 11.647058823529411)","(5.0, 5.9, 5.38)"
10-01-2023 20:42:47.343277,"(61.0, 130.0, 116.25)","(3.2, 4.9, 4.523529411764706)","(21.0, 32.0, 27.5)","(4.6, 5.9, 5.566666666666666)","(6.0, 7.4, 6.9714285714285715)","(7.5, 13.5, 12.473684210526315)","(11.0, 16.5, 15.59090909090909)","(81.0, 190.0, 182.0)","(8.5, 12.5, 11.647058823529411)","(5.0, 5.9, 5.4875)"
10-01-2023 20:42:48.646402,"(61.0, 130.0, 116.25)","(3.2, 4.9, 4.722222222222222)","(21.0, 32.0, 27.5)","(4.6, 5.9, 5.65)","(6.0, 7.4, 6.9714285714285715)","(7.5, 12.5, 11.909090909090908)","(11.0, 16.5, 15.59090909090909)","(81.0, 190.0, 182.0)","(8.5, 12.5, 11.647058823529411)","(5.0, 5.9, 5.4875)"
10-01-2023 20:42:50.254870,"(61.0, 130.0, 116.25)","(3.2, 4.9, 4.3909090909090915)","(21.0, 32.0, 27.5)","(4.6, 5.9, 5.65)","(6.0, 7.4, 6.9714285714285715)","(7.5, 12.0, 11.894736842105264)","(11.0, 16.5, 15.59090909090909)","(81.0, 190.0, 182.0)","(8.5, 12.5, 11.34)","(5.0, 5.9, 5.4875)"
10-01-2023 20:42:51.854881,"(61.0, 130.0, 116.25)","(3.2, 4.9, 4.6454545454545455)","(21.0, 32.0, 27.5)","(4.6, 5.9, 5.466666666666667)","(6.0, 7.4, 7.1)","(7.5, 12.0, 10.9375)","(11.0, 16.5, 14.785714285714285)","(81.0, 190.0, 176.66666666666669)","(8.5, 12.5, 11.34)","(5.0, 5.9, 5.4875)"
10-01-2023 20:42:53.512558,"(61.0, 130.0, 113.75)","(3.2, 4.9, 4.5)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.466666666666667)","(6.0, 7.4, 7.16)","(7.5, 11.5, 11.214285714285714)","(11.0, 16.5, 14.785714285714285)","(81.0, 190.0, 176.66666666666669)","(8.5, 12.5, 11.34)","(5.0, 5.9, 5.4875)"
10-01-2023 20:42:55.263934,"(61.0, 130.0, 98.75)","(3.2, 4.9, 4.633333333333334)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.466666666666667)","(6.0, 7.4, 7.16)","(7.5, 11.5, 10.372727272727273)","(11.0, 16.5, 14.785714285714285)","(81.0, 190.0, 176.66666666666669)","(8.5, 12.5, 10.5)","(5.0, 5.9, 5.6461538461538465)"
10-01-2023 20:42:56.997902,"(61.0, 110.0, 95.0)","(3.2, 4.9, 4.771428571428571)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.68)","(6.0, 7.4, 7.181818181818182)","(7.5, 10.5, 9.524999999999999)","(11.0, 16.5, 14.785714285714285)","(81.0, 190.0, 176.66666666666669)","(8.5, 12.5, 11.25)","(5.0, 5.9, 5.687096774193549)"
10-01-2023 20:42:58.523756,"(61.0, 110.0, 82.5)","(3.2, 4.9, 4.75)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.68)","(6.0, 7.4, 7.181818181818182)","(7.5, 10.5, 9.379999999999999)","(11.0, 16.5, 15.0)","(81.0, 190.0, 176.66666666666669)","(8.5, 12.5, 11.25)","(5.0, 5.9, 5.476923076923077)"
10-01-2023 20:43:00.154393,"(61.0, 100.0, 82.5)","(3.2, 5.0, 5.318181818181818)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.68)","(6.0, 7.4, 7.181818181818182)","(7.5, 9.8, 8.022222222222222)","(11.0, 16.5, 15.0)","(81.0, 190.0, 176.66666666666669)","(8.5, 12.5, 11.25)","(5.0, 5.9, 5.476923076923077)"
10-01-2023 20:43:01.773819,"(61.0, 100.0, 82.5)","(3.2, 5.5, 5.142857142857142)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.68)","(6.0, 7.4, 7.181818181818182)","(7.5, 9.8, 9.10909090909091)","(11.0, 16.5, 15.0)","(81.0, 190.0, 176.66666666666669)","(8.5, 12.5, 11.25)","(5.0, 5.9, 5.476923076923077)"
10-01-2023 20:43:03.224085,"(61.0, 100.0, 82.5)","(3.2, 5.5, 5.318181818181818)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.8)","(6.0, 7.4, 7.181818181818182)","(7.5, 9.4, 9.149999999999999)","(11.0, 16.5, 15.0)","(81.0, 190.0, 176.66666666666669)","(8.5, 12.5, 11.25)","(5.0, 5.9, 5.45)"
10-01-2023 20:43:04.647571,"(61.0, 100.0, 82.5)","(3.2, 5.4, 5.236363636363636)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.8)","(6.0, 7.4, 7.181818181818182)","(7.5, 9.2, 9.08)","(11.0, 16.5, 15.0)","(81.0, 190.0, 176.66666666666669)","(8.5, 12.5, 11.25)","(5.0, 5.9, 5.3)"
10-01-2023 20:43:06.001910,"(61.0, 100.0, 82.5)","(3.2, 5.4, 5.431034482758621)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.68)","(6.0, 7.4, 7.956521739130435)","(7.5, 9.2, 8.44)","(11.0, 16.5, 15.0)","(81.0, 190.0, 176.66666666666669)","(8.5, 12.5, 11.25)","(5.0, 5.9, 5.55)"
10-01-2023 20:43:07.341203,"(61.0, 100.0, 82.5)","(3.2, 5.5, 5.431034482758621)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.68)","(6.0, 8.0, 8.057142857142857)","(7.5, 9.0, 9.607407407407408)","(11.0, 16.5, 15.0)","(81.0, 190.0, 150.0)","(8.5, 12.5, 11.25)","(5.0, 5.8, 5.55)"
10-01-2023 20:43:08.725729,"(61.0, 100.0, 76.66666666666667)","(3.2, 5.5, 5.431034482758621)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.466666666666667)","(6.0, 8.4, 7.9714285714285715)","(7.5, 9.8, 7.883333333333333)","(11.0, 16.5, 14.75)","(81.0, 190.0, 150.0)","(8.5, 12.5, 10.833333333333334)","(5.0, 5.8, 5.425)"
10-01-2023 20:43:10.539747,"(61.0, 100.0, 73.33333333333333)","(3.2, 5.5, 5.411111111111111)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.733333333333333)","(6.0, 8.4, 7.685714285714286)","(7.5, 9.8, 7.927272727272727)","(11.0, 16.5, 15.0)","(81.0, 190.0, 163.33333333333334)","(8.5, 12.5, 10.833333333333334)","(5.0, 5.8, 5.466666666666667)"
10-01-2023 20:43:12.142930,"(61.0, 100.0, 73.33333333333333)","(3.2, 5.5, 5.15)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.733333333333333)","(6.0, 8.4, 7.92)","(7.5, 9.2, 9.670588235294117)","(11.0, 16.0, 15.0)","(81.0, 190.0, 150.0)","(8.5, 12.5, 11.346153846153847)","(5.0, 5.8, 5.466666666666667)"
10-01-2023 20:43:14.429896,"(61.0, 100.0, 73.33333333333333)","(3.2, 5.5, 5.05)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.555555555555555)","(6.0, 8.4, 7.92)","(7.5, 10.0, 9.44)","(11.0, 16.0, 15.0)","(81.0, 190.0, 150.0)","(8.5, 12.5, 11.346153846153847)","(5.0, 5.8, 5.466666666666667)"
10-01-2023 20:43:15.940888,"(61.0, 100.0, 73.33333333333333)","(3.2, 5.5, 5.05)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.555555555555555)","(6.0, 8.4, 7.92)","(7.5, 10.0, 9.25)","(11.0, 16.0, 15.0)","(81.0, 190.0, 150.0)","(8.5, 12.5, 11.346153846153847)","(5.0, 5.8, 5.466666666666667)"
10-01-2023 20:43:17.597258,"(61.0, 100.0, 84.0)","(3.2, 5.5, 5.2)","(21.0, 32.0, 27.2)","(4.6, 6.0, 5.416666666666666)","(6.0, 8.4, 7.92)","(7.5, 9.6, 9.120000000000001)","(11.0, 16.0, 15.0)","(81.0, 190.0, 150.0)","(8.5, 12.5, 11.346153846153847)","(5.0, 5.8, 5.466666666666667)"
10-01-2023 20:43:19.134989,"(61.0, 100.0, 84.0)","(3.2, 5.5, 5.2)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.766666666666667)","(6.0, 8.4, 7.92)","(7.5, 9.4, 8.866666666666665)","(11.0, 16.0, 15.0)","(81.0, 190.0, 136.66666666666666)","(8.5, 12.5, 11.346153846153847)","(5.0, 5.8, 5.466666666666667)"
10-01-2023 20:43:20.780523,"(61.0, 100.0, 84.0)","(3.2, 5.4, 5.08)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.766666666666667)","(6.0, 8.4, 7.92)","(7.5, 9.2, 8.799999999999999)","(11.0, 16.0, 15.0)","(81.0, 190.0, 136.66666666666666)","(8.5, 12.5, 11.346153846153847)","(5.0, 5.8, 5.466666666666667)"
10-01-2023 20:43:22.334552,"(61.0, 100.0, 84.0)","(3.2, 5.4, 5.08)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.794117647058823)","(6.0, 8.4, 7.95)","(7.5, 9.2, 8.822222222222221)","(11.0, 16.0, 15.0)","(81.0, 190.0, 136.66666666666666)","(8.5, 12.5, 11.346153846153847)","(5.0, 5.8, 5.466666666666667)"
10-01-2023 20:43:23.689454,"(61.0, 100.0, 84.0)","(3.2, 5.4, 5.171428571428572)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.794117647058823)","(6.0, 8.4, 8.333333333333334)","(7.5, 9.6, 9.17142857142857)","(11.0, 16.0, 15.0)","(81.0, 190.0, 136.66666666666666)","(8.5, 12.5, 11.346153846153847)","(5.0, 5.8, 5.466666666666667)"
10-01-2023 20:43:25.058343,"(61.0, 100.0, 84.0)","(3.2, 5.4, 5.171428571428572)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.794117647058823)","(6.0, 9.0, 8.772727272727273)","(7.5, 9.4, 9.17142857142857)","(11.0, 16.0, 15.0)","(91.0, 190.0, 150.0)","(8.5, 12.5, 11.346153846153847)","(5.0, 5.8, 5.466666666666667)"
10-01-2023 20:43:26.518447,"(61.0, 100.0, 84.0)","(3.2, 5.4, 5.171428571428572)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.72)","(6.0, 9.0, 8.36)","(7.5, 9.4, 9.22857142857143)","(11.0, 16.0, 15.0)","(91.0, 190.0, 150.0)","(8.5, 12.5, 10.833333333333334)","(5.0, 5.8, 5.466666666666667)"
10-01-2023 20:43:28.016341,"(61.0, 100.0, 82.5)","(3.2, 5.4, 5.171428571428572)","(21.0, 32.0, 27.5)","(4.6, 6.0, 5.78)","(6.0, 9.0, 8.44)","(7.5, 9.4, 9.325000000000001)","(11.0, 16.0, 15.0)","(91.0, 190.0, 136.66666666666666)","(8.5, 12.5, 10.833333333333334)","(5.0, 5.8, 5.366666666666666)"
10-01-2023 20:43:29.489368,"(61.0, 100.0, 82.5)","(3.2, 5.4, 5.171428571428572)","(21.0, 32.0, 27.5)","(4.6, 5.9, 5.678947368421053)","(6.0, 8.8, 8.638461538461538)","(7.5, 9.4, 9.294117647058824)","(11.0, 16.0, 15.0)","(91.0, 190.0, 136.66666666666666)","(8.5, 12.5, 11.346153846153847)","(5.0, 5.8, 5.366666666666666)"
10-01-2023 20:43:30.882173,"(61.0, 100.0, 82.5)","(3.2, 5.4, 5.171428571428572)","(21.0, 32.0, 26.333333333333332)","(4.6, 5.9, 5.678947368421053)","(6.0, 8.8, 8.638461538461538)","(7.5, 9.4, 9.294117647058824)","(11.0, 16.0, 15.0)","(91.0, 190.0, 136.66666666666666)","(8.5, 12.5, 11.346153846153847)","(5.0, 5.8, 5.366666666666666)"
10-01-2023 20:43:32.333624,"(61.0, 100.0, 82.5)","(3.2, 5.4, 5.133333333333334)","(21.0, 32.0, 26.333333333333332)","(4.6, 5.9, 5.678947368421053)","(6.0, 8.8, 8.718181818181819)","(7.5, 9.4, 9.157894736842106)","(11.0, 16.0, 15.0)","(91.0, 190.0, 136.66666666666666)","(8.5, 12.5, 11.346153846153847)","(5.0, 5.8, 5.366666666666666)"
10-01-2023 20:43:33.723241,"(61.0, 100.0, 82.5)","(3.2, 5.4, 5.066666666666666)","(21.0, 32.0, 27.0)","(4.6, 5.9, 5.678947368421053)","(6.0, 8.8, 8.721739130434782)","(7.5, 9.6, 9.11219512195122)","(11.0, 16.0, 15.0)","(91.0, 190.0, 136.66666666666666)","(8.5, 12.5, 11.346153846153847)","(5.0, 5.8, 5.366666666666666)"
10-01-2023 20:43:35.435918,"(61.0, 100.0, 82.5)","(3.2, 5.3, 5.2)","(21.0, 29.0, 27.0)","(4.6, 5.9, 5.678947368421053)","(6.0, 8.8, 8.721739130434782)","(7.5, 9.6, 9.023076923076923)","(11.0, 16.0, 15.0)","(91.0, 190.0, 136.66666666666666)","(8.5, 12.5, 11.346153846153847)","(5.0, 5.8, 5.366666666666666)"
10-01-2023 20:43:37.147347,"(61.0, 100.0, 82.5)","(3.2, 5.5, 5.2)","(21.0, 29.0, 27.0)","(4.6, 5.9, 5.678947368421053)","(6.0, 8.8, 8.721739130434782)","(7.5, 9.6, 9.11219512195122)","(11.0, 16.0, 15.0)","(91.0, 190.0, 136.66666666666666)","(8.5, 12.5, 11.346153846153847)","(5.0, 5.8, 5.366666666666666)"
10-01-2023 20:43:38.869093,"(61.0, 100.0, 82.5)","(3.2, 5.5, 5.430434782608696)","(21.0, 29.0, 27.0)","(4.6, 5.9, 5.511111111111111)","(6.0, 8.8, 8.721739130434782)","(7.5, 9.6, 9.11219512195122)","(11.0, 16.0, 15.0)","(91.0, 190.0, 136.66666666666666)","(8.5, 12.5, 10.785714285714286)","(5.0, 5.8, 5.366666666666666)"
10-01-2023 20:43:40.362957,"(61.0, 100.0, 82.5)","(3.2, 5.5, 5.433333333333334)","(21.0, 29.0, 27.333333333333332)","(4.6, 5.9, 5.511111111111111)","(6.0, 8.8, 8.644444444444446)","(7.5, 9.6, 9.011764705882353)","(11.0, 16.0, 15.0)","(91.0, 190.0, 136.66666666666666)","(8.5, 12.5, 10.785714285714286)","(5.0, 5.7, 5.34)"
10-01-2023 20:43:41.920740,"(61.0, 100.0, 82.5)","(3.2, 5.5, 5.433333333333334)","(21.0, 30.0, 27.0)","(4.6, 5.9, 5.511111111111111)","(6.0, 8.8, 8.721739130434782)","(7.5, 9.6, 9.011764705882353)","(11.0, 16.0, 15.0)","(91.0, 190.0, 136.66666666666666)","(8.5, 12.5, 10.785714285714286)","(5.0, 5.7, 5.34)"
10-01-2023 20:43:43.490843,"(61.0, 100.0, 82.5)","(3.2, 5.5, 5.433333333333334)","(21.0, 29.0, 27.0)","(4.6, 5.9, 5.511111111111111)","(6.0, 8.8, 8.721739130434782)","(7.5, 9.6, 9.011764705882353)","(11.0, 16.0, 15.0)","(91.0, 190.0, 136.66666666666666)","(8.5, 12.5, 10.785714285714286)","(5.0, 5.7, 5.34)"
