,Aston Simpkin,Clover Door,Clover Energy,Kooringa Magic,My Reputation,Star Max,Consort,Bugatti Fierce
12-01-2023 10:42:27.516377,"(19.0, 28.0, 26.956521739130434)","(7.0, 8.6, 8.454545454545453)","(12.0, 15.5, 15.140625)","(3.5, 4.4, 4.366071428571429)","(7.0, 8.6, 8.470967741935484)","(6.0, 6.8, 6.7155555555555555)","(8.0, 11.0, 10.638297872340425)","(4.4, 5.3, 5.227102803738318)"
12-01-2023 10:42:28.459879,"(19.0, 28.0, 26.956521739130434)","(7.0, 8.6, 8.438297872340424)","(12.0, 15.5, 15.140625)","(3.5, 4.5, 4.389090909090909)","(7.0, 8.6, 8.470967741935484)","(6.0, 6.8, 6.7155555555555555)","(8.0, 11.0, 10.638297872340425)","(4.4, 5.3, 5.227102803738318)"
12-01-2023 10:42:29.456319,"(19.0, 28.0, 27.047619047619047)","(7.0, 8.6, 8.438297872340424)","(12.0, 15.5, 15.140625)","(3.5, 4.5, 4.408108108108108)","(7.0, 8.6, 8.5)","(6.0, 6.8, 6.670422535211268)","(8.0, 11.0, 10.630434782608695)","(4.4, 5.3, 5.227102803738318)"
12-01-2023 10:42:30.446942,"(19.0, 28.0, 27.047619047619047)","(7.0, 8.6, 8.438297872340424)","(12.0, 15.5, 15.140625)","(3.5, 4.5, 4.408108108108108)","(7.0, 8.6, 8.451851851851853)","(6.0, 6.8, 6.649180327868852)","(8.0, 11.0, 10.630434782608695)","(4.4, 5.3, 5.230851063829787)"
12-01-2023 10:42:31.460595,"(19.0, 29.0, 27.833333333333332)","(7.0, 8.6, 8.41904761904762)","(12.0, 15.5, 15.140625)","(3.5, 4.5, 4.4203125000000005)","(7.0, 8.6, 8.451851851851853)","(6.0, 6.8, 6.617142857142857)","(8.0, 11.0, 10.630434782608695)","(4.4, 5.3, 5.230851063829787)"
12-01-2023 10:42:32.472650,"(21.0, 29.0, 27.833333333333332)","(7.0, 8.6, 8.438297872340424)","(12.0, 15.5, 15.140625)","(3.5, 4.5, 4.425000000000001)","(7.0, 8.6, 8.453846153846154)","(5.0, 6.8, 6.649411764705882)","(8.5, 11.0, 10.622222222222222)","(4.4, 5.3, 5.226136363636364)"
12-01-2023 10:42:33.554113,"(21.0, 29.0, 27.833333333333332)","(7.0, 8.6, 8.438297872340424)","(12.0, 15.5, 15.166666666666666)","(3.5, 4.4, 4.398360655737705)","(7.0, 8.6, 8.503225806451614)","(5.0, 6.8, 6.631578947368421)","(8.5, 11.0, 10.622222222222222)","(4.4, 5.3, 5.222222222222222)"
12-01-2023 10:42:34.591737,"(21.0, 29.0, 28.0625)","(7.0, 8.6, 8.5)","(12.0, 15.5, 15.236842105263158)","(3.5, 4.4, 4.398360655737705)","(7.0, 8.6, 8.523076923076923)","(5.0, 6.8, 6.624657534246575)","(8.5, 11.0, 10.564102564102564)","(4.4, 5.3, 5.150485436893203)"
12-01-2023 10:42:35.593713,"(21.0, 28.0, 26.5)","(7.0, 8.8, 8.541176470588235)","(12.0, 15.5, 15.236842105263158)","(3.5, 4.5, 4.382962962962963)","(7.0, 8.6, 8.523076923076923)","(5.0, 6.8, 6.6419753086419755)","(8.5, 11.0, 10.52112676056338)","(4.4, 5.3, 5.20609756097561)"
12-01-2023 10:42:36.626241,"(21.0, 28.0, 27.8125)","(7.0, 8.8, 8.56)","(12.0, 15.5, 15.236842105263158)","(3.5, 4.5, 4.382962962962963)","(7.0, 8.6, 8.57391304347826)","(5.0, 6.8, 6.64)","(8.5, 11.0, 10.52112676056338)","(4.4, 5.3, 5.20609756097561)"
12-01-2023 10:42:37.733429,"(21.0, 29.0, 26.935483870967744)","(7.0, 8.8, 8.56)","(12.0, 15.5, 15.236842105263158)","(3.5, 4.5, 4.381751824817518)","(7.0, 8.6, 8.566666666666666)","(5.0, 6.8, 6.626666666666667)","(8.5, 11.0, 10.52112676056338)","(4.4, 5.3, 5.211494252873563)"
12-01-2023 10:42:38.814496,"(21.0, 29.0, 27.303030303030305)","(7.0, 8.8, 8.56)","(12.0, 15.5, 15.236842105263158)","(3.6, 4.5, 4.381159420289855)","(7.0, 8.8, 8.55)","(5.0, 6.8, 6.626666666666667)","(8.5, 11.0, 10.52112676056338)","(4.4, 5.3, 5.218478260869565)"
12-01-2023 10:42:39.823213,"(21.0, 29.0, 27.620689655172413)","(7.0, 8.8, 8.541176470588235)","(12.0, 15.5, 15.236842105263158)","(3.6, 4.5, 4.381159420289855)","(7.0, 8.8, 8.55)","(5.0, 6.8, 6.626666666666667)","(8.5, 11.0, 10.52112676056338)","(4.4, 5.3, 5.222680412371134)"
12-01-2023 10:42:40.992429,"(21.0, 29.0, 27.451612903225808)","(7.0, 8.8, 8.541176470588235)","(12.0, 15.5, 15.236842105263158)","(3.6, 4.5, 4.372440944881889)","(7.0, 8.8, 8.455555555555556)","(5.0, 6.8, 6.610909090909091)","(8.5, 11.0, 10.578125)","(4.4, 5.3, 5.225882352941176)"
12-01-2023 10:42:42.106237,"(21.0, 29.0, 27.451612903225808)","(7.0, 8.8, 8.541176470588235)","(12.0, 15.5, 15.236842105263158)","(3.6, 4.5, 4.372440944881889)","(7.0, 8.6, 8.497142857142856)","(5.0, 6.8, 6.612903225806451)","(8.5, 11.0, 10.627118644067796)","(4.4, 5.3, 5.368)"
12-01-2023 10:42:43.125244,"(21.0, 29.0, 27.974358974358974)","(7.0, 8.8, 8.516666666666667)","(12.0, 15.5, 15.287234042553191)","(3.6, 4.5, 4.386713286713286)","(7.0, 8.6, 8.507692307692308)","(5.0, 6.8, 6.696428571428571)","(8.5, 11.0, 10.627118644067796)","(4.4, 5.4, 5.325714285714286)"
12-01-2023 10:42:44.178554,"(21.0, 29.0, 26.272727272727273)","(7.0, 8.8, 8.521739130434783)","(12.0, 15.5, 15.186274509803921)","(3.6, 4.5, 4.385915492957746)","(7.0, 8.6, 8.453658536585365)","(5.0, 6.8, 6.690566037735849)","(8.5, 11.0, 10.607142857142858)","(4.4, 5.4, 5.383333333333333)"
12-01-2023 10:42:45.256601,"(21.0, 29.0, 27.25)","(7.0, 8.8, 8.654545454545454)","(12.0, 15.5, 15.16)","(3.6, 4.5, 4.385915492957746)","(7.0, 8.6, 8.354545454545455)","(5.0, 6.8, 6.690566037735849)","(8.5, 11.0, 10.591549295774648)","(4.4, 5.5, 5.383333333333333)"
12-01-2023 10:42:46.286756,"(21.0, 29.0, 27.764705882352942)","(7.0, 9.0, 8.721739130434782)","(12.0, 15.5, 15.16)","(3.6, 4.5, 4.3921052631578945)","(7.0, 8.4, 8.25)","(5.0, 6.8, 6.690566037735849)","(8.5, 11.0, 10.608695652173914)","(4.4, 5.5, 5.383333333333333)"
12-01-2023 10:42:47.353643,"(21.0, 32.0, 30.25)","(7.0, 9.0, 8.752941176470587)","(12.0, 15.5, 15.173469387755102)","(3.6, 4.5, 4.3921052631578945)","(7.0, 8.4, 8.338775510204082)","(5.0, 6.8, 6.685217391304348)","(8.5, 11.0, 10.608695652173914)","(4.4, 5.5, 5.390909090909091)"
12-01-2023 10:42:48.366743,"(21.0, 28.0, 27.73913043478261)","(7.0, 8.8, 8.64)","(12.0, 15.5, 15.173469387755102)","(3.6, 4.5, 4.3921052631578945)","(7.0, 8.4, 8.341747572815533)","(5.0, 6.8, 6.685217391304348)","(8.5, 11.0, 10.626865671641792)","(4.4, 5.5, 5.354166666666667)"
12-01-2023 10:42:49.386341,"(21.0, 29.0, 27.935483870967744)","(7.0, 8.8, 8.709433962264152)","(12.0, 15.5, 15.173469387755102)","(3.6, 4.5, 4.3921052631578945)","(7.0, 8.4, 8.341747572815533)","(5.0, 6.8, 6.918095238095238)","(8.5, 11.0, 10.546875)","(4.4, 5.4, 5.318032786885246)"
12-01-2023 10:42:50.480485,"(21.0, 29.0, 27.973684210526315)","(7.0, 8.8, 8.709433962264152)","(12.0, 15.0, 14.971428571428572)","(3.6, 4.5, 4.38993288590604)","(7.0, 8.4, 8.341747572815533)","(5.0, 7.0, 6.91588785046729)","(8.5, 11.0, 10.546875)","(4.4, 5.4, 5.280645161290322)"
12-01-2023 10:42:51.658039,"(21.0, 29.0, 27.973684210526315)","(7.0, 8.8, 8.709433962264152)","(13.0, 15.0, 14.971428571428572)","(3.6, 4.5, 4.3842767295597485)","(7.0, 8.4, 8.356989247311828)","(5.0, 7.0, 6.952)","(7.5, 11.0, 10.546875)","(4.4, 5.3, 5.292592592592593)"
12-01-2023 10:42:52.902311,"(21.0, 29.0, 27.74418604651163)","(7.0, 8.8, 8.709433962264152)","(13.0, 15.0, 14.971428571428572)","(3.6, 4.5, 4.384810126582279)","(7.0, 8.4, 8.344444444444445)","(5.0, 7.0, 6.963440860215053)","(7.5, 11.0, 10.548387096774194)","(4.4, 5.4, 5.276923076923077)"
12-01-2023 10:42:54.073226,"(21.0, 29.0, 27.41509433962264)","(7.0, 8.8, 8.692857142857143)","(13.0, 15.0, 14.738636363636363)","(3.6, 4.5, 4.383333333333333)","(7.0, 8.4, 8.358333333333334)","(5.0, 7.0, 6.980722891566265)","(7.5, 11.0, 10.541666666666666)","(4.4, 5.3, 5.276923076923077)"
12-01-2023 10:42:55.247411,"(21.0, 29.0, 27.41509433962264)","(7.0, 8.8, 8.707692307692309)","(13.0, 15.0, 14.094594594594595)","(3.6, 4.5, 4.42)","(7.0, 8.4, 8.413953488372092)","(5.0, 7.0, 6.917333333333334)","(7.5, 11.0, 10.45945945945946)","(4.4, 5.3, 5.300000000000001)"
12-01-2023 10:42:56.397605,"(21.0, 29.0, 27.0)","(7.0, 8.8, 8.75)","(13.0, 14.0, 13.905405405405405)","(3.6, 4.5, 4.4260504201680675)","(7.0, 8.6, 7.969565217391304)","(5.0, 7.0, 6.89247311827957)","(7.5, 10.5, 10.45)","(4.4, 5.4, 5.306451612903226)"
12-01-2023 10:42:57.508666,"(21.0, 28.0, 27.363636363636363)","(7.0, 8.8, 8.621276595744682)","(13.0, 14.0, 13.875)","(3.6, 4.6, 4.535294117647059)","(7.0, 8.0, 7.969565217391304)","(5.0, 7.0, 7.05)","(7.5, 10.5, 10.311111111111112)","(4.4, 5.4, 5.345762711864407)"
12-01-2023 10:42:58.556410,"(21.0, 28.0, 26.3)","(7.0, 8.6, 8.487719298245613)","(13.0, 14.5, 14.179245283018869)","(3.6, 4.6, 4.503636363636364)","(7.0, 8.2, 8.12)","(5.0, 7.2, 7.125)","(7.5, 10.5, 10.311111111111112)","(4.4, 5.4, 5.321875)"
12-01-2023 10:42:59.645074,"(21.0, 28.0, 26.3)","(7.0, 8.6, 8.518367346938776)","(13.0, 14.5, 14.171875)","(3.6, 4.6, 4.496296296296296)","(7.0, 8.2, 8.188372093023256)","(5.0, 7.4, 7.1950617283950615)","(7.5, 10.5, 10.242424242424242)","(4.4, 5.4, 5.321875)"
12-01-2023 10:43:00.772638,"(21.0, 28.0, 26.3)","(7.0, 8.6, 8.504761904761905)","(13.0, 14.5, 14.171875)","(3.6, 4.6, 4.492307692307692)","(7.0, 8.2, 8.297247706422018)","(5.0, 7.4, 7.225806451612903)","(7.5, 10.5, 9.95)","(4.4, 5.4, 5.32)"
12-01-2023 10:43:01.888713,"(21.0, 28.0, 26.404255319148938)","(7.0, 8.6, 8.478571428571428)","(13.0, 14.5, 14.192307692307692)","(3.6, 4.6, 4.434020618556701)","(7.0, 8.4, 8.32)","(5.0, 7.4, 7.248387096774194)","(7.5, 10.0, 10.013513513513514)","(4.4, 5.4, 5.344117647058823)"
12-01-2023 10:43:03.027180,"(21.0, 28.0, 26.181818181818183)","(7.0, 8.6, 8.478571428571428)","(13.0, 14.5, 14.192307692307692)","(3.6, 4.5, 4.434020618556701)","(7.0, 8.4, 8.32)","(5.0, 7.4, 7.248387096774194)","(7.5, 10.5, 10.013513513513514)","(4.4, 5.4, 5.390909090909091)"
12-01-2023 10:43:04.177704,"(21.0, 28.0, 26.125)","(7.0, 8.8, 8.655172413793103)","(13.0, 14.5, 14.192307692307692)","(3.6, 4.5, 4.438461538461539)","(7.0, 8.4, 8.302702702702703)","(5.0, 7.4, 7.2388059701492535)","(7.5, 10.5, 10.08)","(4.4, 5.5, 5.4)"
12-01-2023 10:43:05.387018,"(21.0, 28.0, 26.125)","(7.0, 8.8, 8.48421052631579)","(13.0, 14.5, 14.192307692307692)","(3.6, 4.5, 4.44488188976378)","(7.0, 8.4, 8.3)","(5.0, 7.4, 7.248387096774194)","(7.5, 10.5, 10.08)","(4.4, 5.5, 5.4)"
12-01-2023 10:43:06.486634,"(21.0, 28.0, 26.125)","(7.0, 8.6, 8.512)","(13.0, 14.5, 14.192307692307692)","(3.6, 4.5, 4.441880341880342)","(7.0, 8.4, 8.294117647058824)","(5.0, 7.4, 7.248387096774194)","(7.5, 10.5, 10.08)","(4.4, 5.5, 5.4)"
12-01-2023 10:43:07.556556,"(21.0, 28.0, 26.125)","(7.0, 8.6, 8.525)","(13.0, 14.5, 14.192307692307692)","(3.6, 4.5, 4.441880341880342)","(7.0, 8.4, 8.294117647058824)","(5.0, 7.4, 7.008333333333334)","(7.5, 10.5, 10.08)","(4.4, 5.5, 5.4)"
12-01-2023 10:43:08.626550,"(21.0, 28.0, 26.125)","(7.0, 8.6, 8.533333333333333)","(13.0, 14.5, 14.192307692307692)","(3.6, 4.5, 4.491780821917808)","(7.0, 8.4, 8.29811320754717)","(5.0, 7.4, 7.204166666666667)","(7.5, 10.5, 10.08)","(4.4, 5.5, 5.4)"
12-01-2023 10:43:09.719464,"(21.0, 28.0, 26.125)","(7.0, 8.6, 8.485714285714286)","(13.0, 14.5, 14.092592592592592)","(3.6, 4.5, 4.402255639097744)","(7.0, 8.4, 8.3801652892562)","(5.0, 7.6, 7.560655737704918)","(7.5, 10.5, 10.024528301886793)","(4.4, 5.4, 5.338181818181819)"
12-01-2023 10:43:10.795067,"(21.0, 25.0, 24.666666666666668)","(7.0, 8.4, 8.383333333333333)","(13.0, 14.5, 13.977611940298507)","(3.6, 4.5, 4.400763358778626)","(7.0, 8.6, 8.5)","(5.0, 7.6, 7.497297297297297)","(7.5, 10.5, 9.780000000000001)","(4.4, 5.4, 5.303703703703704)"
12-01-2023 10:43:12.018168,"(21.0, 27.0, 25.142857142857142)","(7.0, 8.4, 8.383333333333333)","(13.0, 14.5, 13.944444444444445)","(3.6, 4.5, 4.38)","(7.0, 8.6, 8.55)","(5.0, 7.8, 7.742857142857143)","(7.5, 9.8, 9.887500000000001)","(4.4, 5.4, 5.306382978723405)"
12-01-2023 10:43:13.053694,"(21.0, 27.0, 25.142857142857142)","(7.0, 8.4, 8.383333333333333)","(13.0, 14.0, 13.568181818181818)","(3.6, 4.5, 4.38)","(7.0, 8.6, 8.55)","(5.0, 7.8, 7.685148514851485)","(7.5, 10.5, 9.882352941176471)","(4.4, 5.4, 5.275757575757575)"
12-01-2023 10:43:14.071963,"(21.0, 27.0, 24.77777777777778)","(7.0, 8.6, 8.462068965517242)","(13.0, 14.0, 13.568181818181818)","(3.6, 4.5, 4.381578947368421)","(7.0, 8.8, 8.394059405940594)","(5.0, 7.8, 7.3375)","(7.5, 10.5, 9.88358208955224)","(4.4, 5.3, 5.306382978723405)"
12-01-2023 10:43:15.183495,"(21.0, 26.0, 25.333333333333332)","(7.0, 8.6, 8.466666666666667)","(13.0, 13.5, 13.25)","(3.6, 4.5, 4.383783783783784)","(7.0, 8.4, 8.504895104895105)","(5.0, 7.4, 7.513725490196078)","(7.5, 10.5, 9.918644067796611)","(4.4, 5.4, 5.312)"
12-01-2023 10:43:16.273932,"(21.0, 25.0, 24.68888888888889)","(7.0, 8.8, 8.652)","(13.0, 13.5, 13.354166666666666)","(3.6, 4.5, 4.389855072463768)","(7.0, 8.6, 8.495384615384616)","(5.0, 7.6, 7.475862068965517)","(7.5, 10.5, 9.906060606060606)","(4.4, 5.4, 5.29)"
12-01-2023 10:43:17.386099,"(21.0, 25.0, 24.68888888888889)","(7.0, 8.8, 8.68125)","(13.0, 13.5, 13.354166666666666)","(3.6, 4.5, 4.389855072463768)","(7.0, 8.6, 8.488524590163934)","(5.0, 7.6, 7.526530612244898)","(7.5, 10.5, 9.906060606060606)","(4.4, 5.4, 5.497794117647059)"
12-01-2023 10:43:18.469010,"(21.0, 25.0, 24.617021276595743)","(7.0, 8.8, 8.605128205128207)","(13.0, 13.5, 13.354166666666666)","(3.6, 4.5, 4.391304347826087)","(7.0, 8.6, 8.493333333333332)","(5.0, 7.6, 7.350943396226415)","(7.5, 10.5, 9.867741935483872)","(4.4, 5.5, 5.583006535947712)"
12-01-2023 10:43:19.571536,"(21.0, 25.0, 24.333333333333332)","(7.0, 8.8, 8.61904761904762)","(13.0, 13.5, 13.068965517241379)","(3.6, 4.5, 4.381889763779528)","(7.0, 8.6, 8.488)","(5.0, 7.4, 7.370212765957447)","(7.5, 10.5, 9.812280701754387)","(4.4, 5.6, 5.536842105263157)"
12-01-2023 10:43:20.677798,"(21.0, 22.0, 21.75)","(7.0, 8.8, 8.61904761904762)","(13.0, 13.5, 13.068965517241379)","(3.6, 4.4, 4.367741935483871)","(7.0, 8.6, 8.483333333333333)","(5.0, 7.4, 7.381818181818182)","(7.5, 10.5, 9.835593220338984)","(4.4, 5.6, 5.616666666666667)"
12-01-2023 10:43:21.642579,"(21.0, 22.0, 21.523809523809526)","(7.0, 8.8, 8.604444444444445)","(13.0, 13.5, 13.053571428571429)","(3.6, 4.4, 4.357142857142858)","(7.0, 8.6, 8.487096774193548)","(5.0, 7.6, 7.530434782608696)","(7.5, 10.5, 9.940000000000001)","(4.4, 5.7, 5.60625)"
12-01-2023 10:43:22.679846,"(21.0, 22.0, 21.523809523809526)","(7.0, 8.8, 8.604444444444445)","(13.0, 13.5, 13.053571428571429)","(3.6, 4.4, 4.382089552238806)","(7.0, 8.6, 8.483333333333333)","(5.0, 7.6, 7.527272727272727)","(7.5, 10.5, 9.940000000000001)","(4.4, 5.7, 5.60625)"
12-01-2023 10:43:23.797344,"(21.0, 22.0, 21.523809523809526)","(7.0, 8.8, 8.604444444444445)","(13.0, 13.5, 13.053571428571429)","(3.6, 4.4, 4.481967213114754)","(7.0, 8.6, 8.483333333333333)","(5.0, 7.6, 7.397530864197531)","(7.5, 10.5, 9.947887323943663)","(4.4, 5.7, 5.499319727891156)"
12-01-2023 10:43:24.965308,"(19.0, 22.0, 21.523809523809526)","(7.0, 8.8, 8.672463768115943)","(13.0, 13.5, 13.053571428571429)","(3.6, 4.6, 4.496666666666667)","(7.0, 8.6, 8.481355932203389)","(5.0, 7.6, 7.319402985074627)","(7.5, 10.5, 9.947887323943663)","(4.4, 5.5, 5.4992857142857146)"
12-01-2023 10:43:26.104626,"(19.0, 22.0, 21.523809523809526)","(7.0, 8.8, 8.672463768115943)","(13.0, 13.5, 13.053571428571429)","(3.6, 4.5, 4.4974358974358974)","(7.0, 8.6, 8.481355932203389)","(5.0, 7.4, 7.341176470588236)","(7.5, 10.5, 9.947887323943663)","(4.4, 5.5, 5.4992857142857146)"
12-01-2023 10:43:27.396076,"(19.0, 22.0, 21.391304347826086)","(7.0, 8.8, 8.747692307692308)","(13.0, 13.5, 13.053571428571429)","(3.6, 4.5, 4.4974358974358974)","(7.0, 8.6, 8.481355932203389)","(5.0, 7.4, 7.341176470588236)","(7.5, 10.5, 9.947887323943663)","(4.4, 5.5, 5.4992857142857146)"
12-01-2023 10:43:28.475928,"(19.0, 22.0, 21.333333333333332)","(7.0, 8.8, 8.72753623188406)","(12.0, 13.5, 13.053571428571429)","(3.6, 4.5, 4.447826086956522)","(7.0, 8.6, 8.471559633027523)","(5.5, 7.6, 7.435483870967742)","(7.5, 10.5, 9.947887323943663)","(4.4, 5.6, 5.431578947368421)"
12-01-2023 10:43:29.555933,"(19.0, 22.0, 21.333333333333332)","(7.0, 8.8, 8.733333333333334)","(12.0, 13.5, 12.944444444444445)","(3.6, 4.5, 4.4234042553191495)","(7.0, 8.6, 8.488288288288288)","(5.5, 7.6, 7.421276595744681)","(7.5, 10.5, 9.947887323943663)","(4.4, 5.5, 5.366666666666667)"
12-01-2023 10:43:30.730707,"(19.0, 22.0, 21.333333333333332)","(7.0, 9.0, 8.729032258064516)","(12.0, 13.5, 12.842105263157894)","(3.6, 4.5, 4.414285714285715)","(7.0, 8.6, 8.478260869565217)","(5.5, 7.6, 7.3951219512195125)","(7.5, 10.5, 10.266666666666667)","(4.4, 5.4, 5.376190476190477)"
12-01-2023 10:43:31.917147,"(19.0, 22.0, 21.333333333333332)","(7.0, 9.0, 8.729032258064516)","(12.0, 13.5, 12.842105263157894)","(3.6, 4.5, 4.414285714285715)","(7.0, 8.6, 8.472727272727273)","(5.5, 7.6, 7.3951219512195125)","(7.5, 10.5, 10.235294117647058)","(4.4, 5.4, 5.363414634146341)"
12-01-2023 10:43:33.111678,"(19.0, 22.0, 21.333333333333332)","(7.0, 9.0, 8.729032258064516)","(12.0, 13.5, 12.842105263157894)","(3.6, 4.5, 4.415384615384616)","(7.0, 8.6, 8.472727272727273)","(5.5, 7.6, 7.311888111888112)","(7.5, 10.5, 10.235294117647058)","(4.4, 5.4, 5.328571428571428)"
12-01-2023 10:43:34.241340,"(19.0, 22.0, 21.333333333333332)","(7.0, 9.0, 8.729032258064516)","(12.0, 13.5, 12.842105263157894)","(3.6, 4.5, 4.414285714285715)","(7.0, 8.6, 8.472727272727273)","(5.5, 7.6, 7.323076923076924)","(7.5, 10.5, 10.25)","(4.4, 5.4, 5.321052631578947)"
12-01-2023 10:43:35.366089,"(19.0, 22.0, 21.391304347826086)","(7.0, 9.0, 8.729032258064516)","(12.0, 13.5, 12.842105263157894)","(3.6, 4.5, 4.414285714285715)","(7.0, 8.6, 8.472727272727273)","(5.5, 7.4, 7.323076923076924)","(7.5, 10.5, 10.275862068965518)","(4.4, 5.4, 5.336170212765958)"
12-01-2023 10:43:36.578479,"(19.0, 22.0, 21.391304347826086)","(7.0, 9.0, 8.729032258064516)","(12.0, 13.5, 12.842105263157894)","(3.6, 4.5, 4.415384615384616)","(7.0, 8.6, 8.466666666666667)","(5.5, 7.4, 7.296969696969697)","(7.5, 10.5, 10.379310344827585)","(4.4, 5.4, 5.345454545454546)"
12-01-2023 10:43:37.637930,"(19.0, 22.0, 21.391304347826086)","(7.0, 9.0, 8.729032258064516)","(11.0, 13.5, 12.842105263157894)","(3.6, 4.5, 4.415384615384616)","(7.0, 8.6, 8.466666666666667)","(5.5, 7.4, 7.290322580645162)","(7.5, 10.5, 10.379310344827585)","(4.4, 5.4, 5.345454545454546)"
12-01-2023 10:43:38.767683,"(19.0, 22.0, 21.391304347826086)","(7.0, 9.0, 8.729032258064516)","(11.0, 13.5, 12.842105263157894)","(3.6, 4.5, 4.42)","(7.0, 8.6, 8.473873873873874)","(5.5, 7.4, 7.236781609195402)","(7.5, 10.5, 10.415094339622641)","(4.4, 5.4, 5.345454545454546)"
12-01-2023 10:43:39.941324,"(19.0, 22.0, 21.391304347826086)","(7.0, 9.0, 8.719999999999999)","(11.0, 13.5, 13.416666666666666)","(3.6, 4.5, 4.42)","(7.0, 8.6, 8.459999999999999)","(5.5, 7.4, 7.187234042553191)","(7.5, 11.0, 10.44)","(4.4, 5.4, 5.224561403508772)"
12-01-2023 10:43:41.095879,"(19.0, 22.0, 21.391304347826086)","(7.0, 9.0, 8.838461538461539)","(11.0, 13.5, 13.444444444444445)","(3.6, 4.5, 4.4459459459459465)","(7.0, 8.6, 8.459999999999999)","(5.5, 7.2, 7.134653465346535)","(7.5, 11.0, 10.481481481481481)","(4.4, 5.3, 5.2186147186147185)"
12-01-2023 10:43:42.229297,"(19.0, 22.0, 21.404255319148938)","(7.0, 9.0, 8.857627118644068)","(11.0, 13.5, 13.444444444444445)","(3.6, 4.5, 4.4459459459459465)","(7.0, 8.6, 8.459999999999999)","(5.5, 7.4, 7.123711340206186)","(7.5, 11.0, 10.5625)","(4.4, 5.3, 5.214893617021277)"
12-01-2023 10:43:43.327802,"(19.0, 22.0, 21.404255319148938)","(7.0, 9.0, 8.871428571428572)","(11.0, 13.5, 13.444444444444445)","(3.6, 4.5, 4.4459459459459465)","(7.0, 8.6, 8.459999999999999)","(5.5, 7.4, 7.123711340206186)","(7.5, 11.0, 10.5625)","(4.4, 5.3, 5.214893617021277)"
12-01-2023 10:43:44.630003,"(19.0, 22.0, 21.404255319148938)","(7.0, 9.0, 8.781818181818181)","(11.0, 13.5, 13.444444444444445)","(3.6, 4.5, 4.4459459459459465)","(7.0, 8.6, 8.385714285714286)","(5.5, 7.4, 7.092753623188406)","(7.5, 11.0, 10.5625)","(4.4, 5.3, 5.214893617021277)"
12-01-2023 10:43:45.952350,"(17.0, 22.0, 21.348837209302324)","(7.0, 9.0, 8.806896551724138)","(11.0, 13.5, 13.625)","(3.8, 4.5, 4.457446808510638)","(7.0, 8.4, 8.444444444444445)","(5.5, 7.2, 7.111111111111112)","(7.5, 11.0, 10.5625)","(4.4, 5.3, 5.114999999999999)"
12-01-2023 10:43:47.162105,"(17.0, 22.0, 21.348837209302324)","(7.0, 9.0, 8.806896551724138)","(11.0, 14.0, 13.625)","(3.8, 4.5, 4.436486486486487)","(7.0, 8.6, 8.542105263157895)","(5.5, 7.2, 7.1045454545454545)","(7.5, 11.0, 10.5625)","(4.4, 5.2, 5.031515151515151)"
12-01-2023 10:43:48.439846,"(17.0, 22.0, 21.53488372093023)","(7.0, 9.0, 8.806896551724138)","(11.0, 14.5, 13.954545454545455)","(3.8, 4.6, 4.488607594936709)","(7.0, 8.6, 8.546987951807228)","(5.5, 7.4, 7.133333333333334)","(7.5, 11.0, 10.555555555555555)","(4.4, 5.1, 4.970491803278689)"
12-01-2023 10:43:49.668745,"(17.0, 22.0, 21.53488372093023)","(7.0, 9.0, 8.84)","(11.0, 14.5, 13.954545454545455)","(3.8, 4.6, 4.482666666666667)","(7.0, 8.6, 8.706382978723404)","(5.5, 7.4, 7.104166666666667)","(7.5, 11.0, 10.525423728813559)","(4.4, 5.0, 5.172727272727273)"
12-01-2023 10:43:50.847395,"(17.0, 22.0, 21.46666666666667)","(7.0, 9.0, 8.806896551724138)","(11.0, 14.5, 13.794117647058824)","(3.8, 4.6, 4.482666666666667)","(7.0, 8.8, 8.708333333333334)","(5.5, 7.4, 7.104166666666667)","(7.5, 11.0, 10.471698113207546)","(4.4, 5.2, 5.203225806451613)"
12-01-2023 10:43:52.058462,"(17.0, 22.0, 21.46666666666667)","(7.0, 9.0, 9.024)","(11.0, 14.5, 13.051470588235293)","(3.8, 4.6, 4.47948717948718)","(7.0, 8.8, 8.83921568627451)","(5.5, 7.4, 6.866666666666666)","(7.5, 11.0, 10.88888888888889)","(4.4, 5.3, 5.191428571428571)"
12-01-2023 10:43:53.290613,"(17.0, 23.0, 22.066666666666666)","(7.0, 9.2, 9.027692307692307)","(11.0, 13.5, 12.75)","(3.8, 4.6, 4.477922077922078)","(7.0, 9.0, 8.878048780487806)","(5.5, 7.0, 6.838356164383561)","(7.5, 11.0, 10.88888888888889)","(4.4, 5.3, 5.191428571428571)"
12-01-2023 10:43:54.526317,"(17.0, 23.0, 22.22222222222222)","(7.0, 9.2, 9.027692307692307)","(11.0, 13.0, 12.75)","(3.8, 4.6, 4.477922077922078)","(7.0, 9.0, 8.933333333333334)","(5.5, 7.0, 6.838356164383561)","(7.5, 11.0, 10.903846153846153)","(4.4, 5.3, 5.159259259259259)"
12-01-2023 10:43:55.664628,"(17.0, 23.0, 22.047619047619047)","(7.0, 9.2, 9.027692307692307)","(11.0, 13.0, 12.75)","(3.8, 4.6, 4.477922077922078)","(7.0, 9.0, 8.933333333333334)","(5.5, 7.0, 6.838356164383561)","(7.5, 11.0, 10.903846153846153)","(4.4, 5.3, 5.159259259259259)"
