,Runs Like Bluey,Way Too Soft,Petes Prodigy,Springvale Jess,Speed Craze,Acacia Bridge,Wilcott,Roxy Fudge
11-01-2023 12:19:00.901807,"(5.5, 7.6, 7.3)","(3.8, 4.7, 4.58)","(26.0, 32.0, 29.625)","(5.5, 7.8, 7.575)","(6.5, 9.0, 8.89090909090909)","(101.0, 430.0, 322.8571428571429)","(81.0, 170.0, 137.91666666666666)","(2.35, 2.82, 2.83)"
11-01-2023 12:19:02.607868,"(5.5, 7.6, 7.3)","(3.8, 4.7, 4.58)","(26.0, 32.0, 28.545454545454547)","(5.5, 7.8, 7.661538461538462)","(6.5, 9.0, 8.89090909090909)","(101.0, 430.0, 322.8571428571429)","(81.0, 170.0, 132.5)","(2.35, 2.86, 2.8070588235294114)"
11-01-2023 12:19:04.024006,"(5.5, 7.6, 7.3)","(3.8, 4.7, 4.666666666666667)","(26.0, 32.0, 28.714285714285715)","(5.5, 7.8, 7.776470588235294)","(6.5, 9.0, 8.89090909090909)","(101.0, 430.0, 322.8571428571429)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.84, 2.84)"
11-01-2023 12:19:05.516065,"(5.5, 7.4, 7.139130434782609)","(3.8, 4.7, 4.75)","(26.0, 32.0, 29.21212121212121)","(5.5, 7.8, 7.776470588235294)","(6.5, 9.0, 8.8)","(101.0, 430.0, 367.5)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.86, 2.84)"
11-01-2023 12:19:07.002319,"(5.5, 7.4, 7.107692307692307)","(3.8, 4.8, 4.75)","(26.0, 32.0, 29.21212121212121)","(5.5, 7.8, 7.776470588235294)","(6.5, 9.0, 8.8)","(101.0, 430.0, 367.5)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.86, 2.853333333333333)"
11-01-2023 12:19:08.481251,"(5.5, 7.2, 7.107692307692307)","(3.8, 4.8, 4.742857142857143)","(26.0, 32.0, 29.21212121212121)","(5.5, 7.8, 7.766666666666667)","(6.5, 9.0, 8.8)","(101.0, 430.0, 367.5)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.86, 2.853333333333333)"
11-01-2023 12:19:09.997589,"(5.5, 7.2, 7.05)","(3.8, 4.8, 4.76)","(26.0, 32.0, 28.714285714285715)","(5.5, 7.8, 7.5)","(6.5, 9.0, 8.945454545454545)","(101.0, 430.0, 280.0)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.86, 2.853333333333333)"
11-01-2023 12:19:11.495954,"(5.5, 7.2, 6.96)","(3.8, 4.8, 4.711111111111111)","(26.0, 32.0, 28.714285714285715)","(5.5, 7.6, 7.5)","(6.5, 9.0, 8.94)","(101.0, 430.0, 322.8571428571429)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.86, 2.816923076923077)"
11-01-2023 12:19:13.020206,"(5.5, 7.2, 6.96)","(3.8, 4.8, 4.72)","(26.0, 32.0, 28.714285714285715)","(5.5, 7.6, 7.5)","(6.5, 9.0, 8.945454545454545)","(101.0, 430.0, 322.8571428571429)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.86, 2.816923076923077)"
11-01-2023 12:19:14.432592,"(5.5, 7.2, 6.96)","(3.8, 4.8, 4.75)","(26.0, 32.0, 28.714285714285715)","(5.5, 7.6, 7.6)","(6.5, 9.0, 8.927272727272728)","(101.0, 430.0, 356.0)","(81.0, 160.0, 127.6923076923077)","(2.35, 2.86, 2.82)"
11-01-2023 12:19:15.797677,"(5.5, 7.2, 7.107692307692307)","(3.9, 4.8, 4.75)","(26.0, 32.0, 28.714285714285715)","(5.5, 7.8, 7.5)","(6.5, 9.0, 8.927272727272728)","(101.0, 400.0, 356.0)","(81.0, 160.0, 127.6923076923077)","(2.35, 2.84, 2.814)"
11-01-2023 12:19:17.255714,"(5.5, 7.2, 7.107692307692307)","(3.9, 4.9, 4.85)","(26.0, 32.0, 29.21212121212121)","(5.5, 7.6, 7.5)","(6.5, 9.0, 8.887500000000001)","(101.0, 400.0, 369.0)","(81.0, 160.0, 127.6923076923077)","(2.35, 2.82, 2.796)"
11-01-2023 12:19:18.624743,"(5.5, 7.2, 6.85)","(3.9, 4.9, 4.85)","(21.0, 32.0, 28.714285714285715)","(5.5, 7.6, 7.742857142857143)","(6.5, 9.0, 8.927272727272728)","(101.0, 390.0, 348.0)","(81.0, 160.0, 127.6923076923077)","(2.35, 2.82, 2.78)"
11-01-2023 12:19:19.982699,"(5.5, 7.2, 6.85)","(3.9, 4.9, 4.8909090909090915)","(21.0, 32.0, 28.714285714285715)","(5.5, 7.8, 7.747368421052632)","(6.5, 9.0, 8.866666666666667)","(101.0, 390.0, 348.0)","(81.0, 160.0, 127.6923076923077)","(2.35, 2.82, 2.78)"
11-01-2023 12:19:21.466483,"(5.5, 7.2, 7.0588235294117645)","(3.9, 4.9, 4.8909090909090915)","(21.0, 32.0, 28.714285714285715)","(5.5, 7.8, 7.747368421052632)","(6.5, 9.0, 8.68)","(101.0, 390.0, 348.0)","(81.0, 160.0, 127.6923076923077)","(2.35, 2.8, 2.7779999999999996)"
11-01-2023 12:19:23.023043,"(5.5, 7.2, 7.0588235294117645)","(3.9, 4.9, 4.883333333333334)","(21.0, 32.0, 28.714285714285715)","(5.5, 7.8, 7.747368421052632)","(6.5, 9.0, 8.68)","(101.0, 390.0, 285.0)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.82, 2.7779999999999996)"
11-01-2023 12:19:24.521818,"(5.5, 7.2, 7.0285714285714285)","(3.9, 4.9, 4.7620689655172415)","(21.0, 32.0, 28.714285714285715)","(5.5, 7.8, 7.747368421052632)","(6.5, 9.0, 8.68)","(101.0, 390.0, 285.0)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.82, 2.7779999999999996)"
11-01-2023 12:19:26.188387,"(5.5, 7.2, 7.0588235294117645)","(3.9, 4.9, 4.733333333333333)","(21.0, 32.0, 28.714285714285715)","(5.5, 7.8, 7.788235294117647)","(6.5, 9.0, 8.68)","(101.0, 390.0, 205.0)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.82, 2.8066666666666666)"
11-01-2023 12:19:27.708599,"(5.5, 7.2, 7.0285714285714285)","(3.9, 4.8, 4.6952380952380945)","(21.0, 32.0, 28.714285714285715)","(5.5, 7.8, 7.788235294117647)","(6.5, 9.0, 8.854545454545454)","(101.0, 430.0, 215.71428571428572)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.82, 2.813333333333333)"
11-01-2023 12:19:29.422585,"(5.5, 7.2, 7.05)","(3.9, 4.8, 4.6952380952380945)","(21.0, 32.0, 29.21212121212121)","(5.5, 7.8, 7.921052631578947)","(6.5, 9.0, 8.775)","(101.0, 430.0, 371.6666666666667)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.82, 2.813333333333333)"
11-01-2023 12:19:30.903879,"(5.5, 7.2, 7.05)","(3.9, 4.8, 4.663636363636363)","(21.0, 32.0, 29.21212121212121)","(5.5, 8.0, 7.921052631578947)","(6.5, 9.0, 8.786666666666667)","(101.0, 410.0, 371.6666666666667)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.82, 2.813333333333333)"
11-01-2023 12:19:32.291149,"(5.5, 7.2, 7.02)","(3.9, 4.8, 4.65)","(21.0, 32.0, 29.21212121212121)","(5.5, 8.0, 7.904761904761905)","(6.5, 9.0, 8.705263157894736)","(101.0, 410.0, 371.6666666666667)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.82, 2.7809999999999997)"
11-01-2023 12:19:33.674124,"(6.0, 7.4, 7.02)","(4.0, 4.8, 4.675)","(21.0, 32.0, 28.903225806451612)","(5.5, 8.0, 7.904761904761905)","(7.0, 9.0, 8.85)","(101.0, 410.0, 295.0)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.82, 2.7741176470588234)"
11-01-2023 12:19:34.979336,"(6.0, 7.4, 7.02)","(4.0, 4.8, 4.675)","(21.0, 32.0, 28.307692307692307)","(5.5, 8.0, 7.904761904761905)","(7.0, 9.0, 8.721739130434782)","(101.0, 410.0, 295.0)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.82, 2.7741176470588234)"
11-01-2023 12:19:36.411240,"(6.0, 7.4, 7.02)","(4.0, 4.8, 4.654838709677419)","(21.0, 32.0, 28.307692307692307)","(5.5, 8.0, 7.9)","(7.0, 9.0, 8.854545454545454)","(101.0, 410.0, 295.0)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.82, 2.794285714285714)"
11-01-2023 12:19:38.461488,"(6.0, 7.4, 7.02)","(3.9, 4.8, 4.636363636363636)","(21.0, 32.0, 28.903225806451612)","(5.5, 8.0, 7.9)","(7.0, 9.0, 8.8)","(101.0, 410.0, 371.6666666666667)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.82, 2.794285714285714)"
11-01-2023 12:19:39.938789,"(6.0, 7.4, 7.02)","(3.9, 4.8, 4.6571428571428575)","(21.0, 32.0, 28.307692307692307)","(5.5, 8.0, 7.9)","(7.0, 9.0, 8.8)","(101.0, 410.0, 388.18181818181813)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.82, 2.8019999999999996)"
11-01-2023 12:19:41.437335,"(6.0, 7.4, 7.033333333333333)","(3.9, 4.7, 4.723076923076923)","(21.0, 32.0, 28.307692307692307)","(5.5, 8.0, 7.699999999999999)","(7.0, 9.0, 8.625)","(101.0, 410.0, 388.18181818181813)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.82, 2.8019999999999996)"
11-01-2023 12:19:43.394904,"(6.0, 7.2, 7.02)","(3.9, 4.8, 4.710344827586207)","(21.0, 32.0, 28.8)","(5.5, 7.8, 7.777777777777778)","(7.0, 9.0, 8.666666666666666)","(101.0, 410.0, 388.18181818181813)","(81.0, 160.0, 129.56521739130434)","(2.35, 2.82, 2.794285714285714)"
11-01-2023 12:19:44.873647,"(6.0, 7.4, 7.0)","(3.9, 4.8, 4.707692307692308)","(21.0, 32.0, 29.257142857142856)","(5.5, 7.8, 7.883333333333333)","(7.0, 9.0, 8.866666666666667)","(101.0, 410.0, 388.18181818181813)","(81.0, 160.0, 128.88888888888889)","(2.35, 2.82, 2.8066666666666666)"
11-01-2023 12:19:46.551820,"(6.0, 7.0, 7.014285714285714)","(3.9, 4.8, 4.882352941176471)","(21.0, 32.0, 29.375)","(5.5, 8.0, 7.96)","(7.0, 9.0, 8.875)","(101.0, 410.0, 388.18181818181813)","(81.0, 160.0, 142.6086956521739)","(2.35, 2.82, 2.697777777777778)"
11-01-2023 12:19:48.180779,"(6.0, 7.2, 7.014285714285714)","(3.9, 4.9, 4.9)","(21.0, 32.0, 29.375)","(5.5, 8.0, 7.96)","(7.0, 9.4, 8.9)","(101.0, 410.0, 388.18181818181813)","(81.0, 160.0, 141.66666666666666)","(2.35, 2.7, 2.6911111111111112)"
11-01-2023 12:19:49.637928,"(6.0, 7.2, 7.014285714285714)","(3.9, 5.0, 4.890322580645162)","(21.0, 32.0, 29.375)","(5.5, 8.0, 7.98)","(7.0, 9.4, 9.200000000000001)","(101.0, 410.0, 388.18181818181813)","(81.0, 160.0, 137.72727272727272)","(2.35, 2.7, 2.672)"
11-01-2023 12:19:51.031728,"(6.0, 7.2, 7.014285714285714)","(3.9, 5.0, 4.8933333333333335)","(21.0, 32.0, 29.375)","(5.5, 8.0, 7.98)","(7.0, 9.4, 9.200000000000001)","(101.0, 410.0, 388.18181818181813)","(81.0, 150.0, 137.72727272727272)","(2.35, 2.68, 2.672)"
11-01-2023 12:19:52.351686,"(6.0, 7.2, 7.022222222222222)","(3.9, 4.9, 4.858333333333333)","(21.0, 32.0, 29.29032258064516)","(5.5, 8.0, 7.98)","(7.0, 9.4, 9.200000000000001)","(101.0, 410.0, 388.18181818181813)","(81.0, 150.0, 137.72727272727272)","(2.35, 2.7, 2.666666666666667)"
11-01-2023 12:19:53.691457,"(6.0, 7.2, 7.014285714285714)","(3.9, 5.0, 4.821621621621622)","(21.0, 32.0, 29.29032258064516)","(5.5, 8.0, 7.96)","(7.0, 9.4, 9.200000000000001)","(101.0, 410.0, 388.18181818181813)","(81.0, 150.0, 137.72727272727272)","(2.35, 2.68, 2.6613333333333333)"
11-01-2023 12:19:54.942737,"(6.0, 7.2, 7.083333333333333)","(3.9, 5.0, 4.75)","(21.0, 32.0, 29.29032258064516)","(5.5, 8.0, 7.96)","(7.0, 9.4, 9.200000000000001)","(101.0, 410.0, 388.18181818181813)","(81.0, 150.0, 137.72727272727272)","(2.35, 2.68, 2.6613333333333333)"
11-01-2023 12:19:56.319461,"(6.0, 7.4, 7.15)","(3.9, 4.9, 4.809090909090909)","(21.0, 32.0, 29.29032258064516)","(5.5, 8.0, 7.98)","(7.0, 9.4, 9.200000000000001)","(101.0, 410.0, 388.18181818181813)","(81.0, 150.0, 137.72727272727272)","(2.35, 2.68, 2.666666666666667)"
11-01-2023 12:19:57.650922,"(6.0, 7.4, 7.20952380952381)","(3.9, 4.9, 4.807142857142857)","(21.0, 32.0, 29.29032258064516)","(5.5, 8.0, 7.98)","(7.0, 9.4, 9.200000000000001)","(101.0, 410.0, 388.18181818181813)","(81.0, 150.0, 137.72727272727272)","(2.35, 2.68, 2.6714285714285717)"
11-01-2023 12:19:59.046516,"(6.0, 7.4, 7.211764705882353)","(3.9, 4.9, 4.807142857142857)","(21.0, 32.0, 29.29032258064516)","(5.5, 8.0, 7.96)","(7.0, 9.4, 9.100000000000001)","(101.0, 410.0, 388.18181818181813)","(81.0, 150.0, 137.72727272727272)","(2.35, 2.68, 2.656)"
11-01-2023 12:20:00.428789,"(6.0, 7.4, 7.21)","(3.9, 4.9, 4.807142857142857)","(21.0, 32.0, 29.29032258064516)","(5.5, 8.0, 7.977777777777778)","(7.0, 9.4, 8.850000000000001)","(101.0, 410.0, 388.18181818181813)","(81.0, 150.0, 137.72727272727272)","(2.35, 2.66, 2.661538461538462)"
11-01-2023 12:20:01.834234,"(6.0, 7.6, 7.3463414634146345)","(3.9, 4.9, 4.845454545454546)","(21.0, 32.0, 29.29032258064516)","(5.5, 8.0, 7.9904761904761905)","(7.0, 9.4, 9.2)","(101.0, 410.0, 295.0)","(81.0, 150.0, 137.72727272727272)","(2.35, 2.68, 2.658490566037736)"
11-01-2023 12:20:03.209655,"(6.0, 7.6, 7.3463414634146345)","(3.9, 4.9, 4.853191489361702)","(21.0, 32.0, 29.5)","(5.5, 8.0, 7.9904761904761905)","(7.0, 9.4, 9.133333333333333)","(101.0, 410.0, 388.18181818181813)","(81.0, 150.0, 137.72727272727272)","(2.35, 2.66, 2.6342857142857143)"
11-01-2023 12:20:04.582075,"(6.0, 7.6, 7.552941176470588)","(3.9, 4.9, 4.6875)","(21.0, 32.0, 29.375)","(5.5, 8.0, 8.088888888888889)","(7.0, 9.4, 9.366666666666667)","(101.0, 410.0, 300.0)","(81.0, 150.0, 137.72727272727272)","(2.35, 2.64, 2.638571428571429)"
11-01-2023 12:20:05.825443,"(6.0, 7.8, 7.64)","(3.9, 4.7, 4.651851851851852)","(21.0, 32.0, 28.76923076923077)","(5.5, 8.2, 7.990909090909091)","(7.0, 9.4, 9.549999999999999)","(101.0, 410.0, 182.0)","(81.0, 150.0, 154.66666666666666)","(2.35, 2.64, 2.642105263157895)"
11-01-2023 12:20:07.101261,"(6.0, 7.8, 7.609523809523809)","(3.9, 4.8, 4.719354838709677)","(21.0, 32.0, 29.29032258064516)","(5.5, 8.0, 7.9904761904761905)","(7.0, 9.6, 9.421052631578947)","(101.0, 200.0, 185.78947368421052)","(81.0, 160.0, 152.5)","(2.35, 2.66, 2.642105263157895)"
11-01-2023 12:20:08.419379,"(6.0, 7.8, 7.629787234042553)","(3.9, 4.8, 4.710344827586207)","(21.0, 32.0, 29.375)","(5.5, 8.0, 7.9904761904761905)","(7.0, 9.8, 9.512)","(101.0, 200.0, 193.07692307692307)","(81.0, 160.0, 152.5)","(2.35, 2.66, 2.642105263157895)"
11-01-2023 12:20:09.731952,"(6.0, 7.8, 7.225806451612903)","(3.9, 4.8, 4.830769230769231)","(21.0, 32.0, 30.583333333333332)","(5.5, 8.0, 8.027027027027026)","(7.0, 9.8, 9.616666666666667)","(101.0, 200.0, 190.66666666666666)","(81.0, 160.0, 152.5)","(2.35, 2.66, 2.6344827586206896)"
11-01-2023 12:20:11.314917,"(6.0, 7.2, 7.005263157894737)","(3.9, 4.9, 4.8254237288135595)","(21.0, 32.0, 30.82758620689655)","(5.5, 8.2, 7.9904761904761905)","(7.0, 9.8, 9.780952380952382)","(101.0, 200.0, 188.33333333333334)","(81.0, 160.0, 152.5)","(2.35, 2.66, 2.6362711864406783)"
11-01-2023 12:20:12.724864,"(6.0, 7.2, 6.968421052631579)","(3.9, 4.9, 4.8254237288135595)","(21.0, 32.0, 30.903225806451612)","(5.5, 8.0, 8.03157894736842)","(7.0, 9.8, 10.127586206896552)","(101.0, 200.0, 187.69230769230768)","(81.0, 160.0, 152.5)","(2.35, 2.66, 2.6490909090909094)"
11-01-2023 12:20:14.196856,"(6.0, 7.0, 6.923076923076923)","(3.9, 4.9, 4.816363636363636)","(21.0, 32.0, 32.72727272727273)","(5.5, 8.2, 8.035897435897436)","(7.0, 10.5, 9.992307692307692)","(101.0, 200.0, 187.69230769230768)","(81.0, 160.0, 152.0)","(2.35, 2.66, 2.6459459459459462)"
11-01-2023 12:20:15.632731,"(6.0, 7.0, 6.946666666666666)","(3.9, 4.9, 4.820689655172414)","(21.0, 36.0, 34.0)","(5.5, 8.2, 7.91)","(7.0, 10.0, 9.992307692307692)","(101.0, 200.0, 191.42857142857142)","(81.0, 160.0, 144.76190476190476)","(2.35, 2.66, 2.647777777777778)"
11-01-2023 12:20:16.966324,"(6.0, 7.0, 6.968)","(3.9, 4.9, 4.820689655172414)","(21.0, 36.0, 34.51851851851852)","(5.5, 8.0, 7.968965517241379)","(7.0, 10.0, 9.991666666666667)","(101.0, 200.0, 194.0)","(81.0, 160.0, 150.58823529411765)","(2.35, 2.66, 2.645)"
11-01-2023 12:20:18.362633,"(6.0, 7.0, 6.894444444444444)","(3.9, 4.9, 4.801818181818182)","(21.0, 36.0, 34.18181818181818)","(5.5, 8.0, 8.11604938271605)","(7.0, 10.0, 10.229545454545455)","(101.0, 200.0, 193.33333333333334)","(81.0, 160.0, 150.58823529411765)","(2.35, 2.66, 2.6421917808219177)"
11-01-2023 12:20:19.748576,"(6.0, 7.0, 6.752727272727273)","(3.9, 4.9, 4.688235294117647)","(21.0, 36.0, 34.095238095238095)","(5.5, 8.2, 8.275)","(7.0, 10.5, 10.02)","(101.0, 200.0, 180.0)","(81.0, 160.0, 137.14285714285714)","(2.35, 2.68, 2.642682926829268)"
11-01-2023 12:20:21.090465,"(6.0, 7.0, 6.84)","(3.9, 4.7, 4.669767441860465)","(21.0, 36.0, 34.18181818181818)","(5.5, 8.4, 8.186206896551724)","(7.0, 10.5, 10.020833333333334)","(101.0, 200.0, 186.36363636363637)","(81.0, 160.0, 131.76470588235293)","(2.35, 2.68, 2.6458333333333335)"
11-01-2023 12:20:22.507451,"(6.0, 7.2, 7.090909090909091)","(3.9, 4.7, 4.634090909090909)","(21.0, 36.0, 34.26086956521739)","(5.5, 8.2, 8.1875)","(7.0, 10.5, 10.23953488372093)","(101.0, 200.0, 190.76923076923077)","(81.0, 160.0, 131.76470588235293)","(2.35, 2.66, 2.646122448979592)"
11-01-2023 12:20:23.962511,"(6.0, 7.2, 7.075862068965518)","(3.9, 4.7, 4.633333333333334)","(21.0, 36.0, 34.18181818181818)","(5.5, 8.2, 8.1875)","(7.0, 10.5, 10.115)","(101.0, 200.0, 189.28571428571428)","(81.0, 160.0, 138.1818181818182)","(2.35, 2.66, 2.643809523809524)"
11-01-2023 12:20:25.261756,"(6.0, 7.2, 7.1692307692307695)","(3.9, 4.7, 4.630952380952381)","(21.0, 36.0, 34.18181818181818)","(5.5, 8.2, 8.184)","(7.0, 10.5, 10.0875)","(101.0, 200.0, 189.28571428571428)","(81.0, 160.0, 138.1818181818182)","(2.35, 2.66, 2.643809523809524)"
11-01-2023 12:20:26.717931,"(6.0, 7.2, 7.206451612903226)","(3.9, 4.7, 4.626436781609195)","(21.0, 36.0, 34.26086956521739)","(5.5, 8.2, 8.184)","(7.0, 10.5, 9.996341463414634)","(101.0, 200.0, 189.28571428571428)","(81.0, 160.0, 145.0)","(2.35, 2.66, 2.643809523809524)"
11-01-2023 12:20:28.081227,"(6.0, 7.4, 7.206451612903226)","(3.9, 4.7, 4.6257142857142854)","(21.0, 36.0, 33.6)","(5.5, 8.2, 8.56)","(7.0, 10.5, 9.892307692307693)","(101.0, 200.0, 190.76923076923077)","(81.0, 150.0, 140.0)","(2.35, 2.66, 2.471864406779661)"
11-01-2023 12:20:29.641348,"(6.0, 7.6, 7.516666666666667)","(3.9, 4.9, 4.970588235294118)","(21.0, 36.0, 34.0)","(5.5, 8.6, 8.626666666666667)","(7.0, 10.0, 9.25)","(101.0, 200.0, 190.76923076923077)","(81.0, 160.0, 145.71428571428572)","(2.35, 2.48, 2.451578947368421)"
11-01-2023 12:20:31.099132,"(6.0, 7.6, 7.4839160839160845)","(3.9, 5.0, 5.061111111111111)","(21.0, 36.0, 33.666666666666664)","(5.5, 8.8, 8.915151515151514)","(7.0, 9.4, 8.741666666666667)","(101.0, 200.0, 190.76923076923077)","(81.0, 160.0, 149.4736842105263)","(2.35, 2.46, 2.4381512605042017)"
11-01-2023 12:20:32.467641,"(6.0, 7.8, 7.752941176470588)","(3.9, 5.1, 5.066666666666666)","(21.0, 36.0, 35.0)","(5.5, 9.0, 9.0625)","(7.0, 9.0, 8.746938775510204)","(101.0, 200.0, 190.76923076923077)","(81.0, 160.0, 148.0)","(2.35, 2.44, 2.4191089108910893)"
11-01-2023 12:20:33.778650,"(6.0, 8.0, 7.873972602739726)","(3.9, 5.1, 5.0675)","(21.0, 36.0, 34.372093023255815)","(6.0, 9.2, 9.2)","(7.5, 9.0, 8.4625)","(101.0, 200.0, 190.76923076923077)","(81.0, 160.0, 149.4736842105263)","(2.3, 2.42, 2.4337560975609756)"
11-01-2023 12:20:35.133132,"(6.0, 8.0, 7.85625)","(3.9, 5.1, 5.0675)","(21.0, 38.0, 34.372093023255815)","(6.0, 9.4, 9.2)","(7.5, 8.8, 8.606451612903227)","(101.0, 200.0, 194.54545454545453)","(81.0, 160.0, 147.3684210526316)","(2.3, 2.44, 2.332222222222222)"
11-01-2023 12:20:36.588909,"(6.0, 8.2, 8.025)","(4.0, 5.3, 5.076190476190476)","(21.0, 38.0, 33.5)","(6.0, 9.6, 9.379310344827585)","(7.5, 9.0, 8.814285714285715)","(101.0, 200.0, 194.54545454545453)","(81.0, 160.0, 147.3684210526316)","(2.25, 2.36, 2.365427135678392)"
11-01-2023 12:20:38.073810,"(6.0, 8.2, 8.033333333333333)","(4.0, 5.1, 5.131578947368421)","(21.0, 38.0, 33.41818181818182)","(6.0, 9.6, 9.422222222222222)","(7.5, 9.0, 8.842424242424242)","(101.0, 200.0, 194.54545454545453)","(81.0, 160.0, 147.3684210526316)","(2.25, 2.38, 2.351914893617021)"
11-01-2023 12:20:39.610895,"(6.0, 8.2, 8.087179487179487)","(4.0, 5.2, 5.121951219512195)","(21.0, 38.0, 33.527272727272724)","(6.0, 9.6, 9.428571428571429)","(7.5, 9.0, 8.80952380952381)","(101.0, 200.0, 194.54545454545453)","(81.0, 160.0, 147.3684210526316)","(2.25, 2.36, 2.3442424242424242)"
11-01-2023 12:20:41.674766,"(6.0, 8.2, 8.133333333333333)","(4.0, 5.2, 5.113636363636363)","(21.0, 38.0, 33.527272727272724)","(6.0, 9.6, 9.41904761904762)","(7.5, 9.0, 8.791304347826086)","(101.0, 200.0, 194.54545454545453)","(81.0, 160.0, 147.3684210526316)","(2.25, 2.36, 2.336326530612245)"
11-01-2023 12:20:43.357881,"(6.0, 8.2, 8.446153846153846)","(4.0, 5.2, 5.142857142857143)","(21.0, 38.0, 35.76470588235294)","(6.0, 9.6, 9.414285714285715)","(7.0, 9.0, 8.757142857142856)","(101.0, 200.0, 194.54545454545453)","(81.0, 160.0, 147.3684210526316)","(2.25, 2.36, 2.3403636363636364)"
11-01-2023 12:20:44.982737,"(6.0, 8.6, 8.588571428571429)","(4.0, 5.2, 5.133333333333333)","(21.0, 36.0, 35.77777777777778)","(6.0, 9.6, 9.470967741935484)","(7.0, 9.0, 8.775)","(101.0, 200.0, 194.54545454545453)","(81.0, 160.0, 147.3684210526316)","(2.25, 2.36, 2.3314285714285714)"
11-01-2023 12:20:46.656584,"(6.0, 8.6, 8.588571428571429)","(4.0, 5.2, 5.133333333333333)","(21.0, 36.0, 35.69230769230769)","(6.0, 9.6, 9.776470588235295)","(7.0, 8.8, 8.731914893617022)","(101.0, 200.0, 312.8571428571429)","(81.0, 160.0, 147.3684210526316)","(2.25, 2.34, 2.321149425287356)"
11-01-2023 12:20:47.936778,"(6.0, 8.8, 8.464516129032258)","(4.0, 5.2, 5.144186046511628)","(21.0, 36.0, 34.7)","(6.0, 9.8, 9.927272727272728)","(7.0, 8.8, 8.511627906976745)","(101.0, 370.0, 205.0)","(81.0, 160.0, 147.3684210526316)","(2.25, 2.34, 2.306530612244898)"
11-01-2023 12:20:49.253146,"(6.0, 8.8, 8.533333333333333)","(4.0, 5.2, 5.177027027027027)","(21.0, 38.0, 34.76190476190476)","(6.0, 10.0, 9.870967741935484)","(7.5, 8.8, 8.482051282051282)","(101.0, 370.0, 338.8888888888889)","(81.0, 160.0, 147.3684210526316)","(2.15, 2.32, 2.3043478260869565)"
11-01-2023 12:20:50.596787,"(6.0, 8.8, 8.530434782608696)","(4.0, 5.2, 5.1838235294117645)","(21.0, 38.0, 34.68292682926829)","(6.0, 10.0, 9.870967741935484)","(7.5, 8.8, 8.482051282051282)","(101.0, 360.0, 338.8888888888889)","(81.0, 160.0, 147.3684210526316)","(2.15, 2.32, 2.30126582278481)"
11-01-2023 12:20:51.946073,"(6.0, 8.8, 8.530434782608696)","(4.0, 5.2, 5.1838235294117645)","(21.0, 38.0, 34.68292682926829)","(6.0, 10.0, 9.866666666666667)","(7.5, 8.8, 8.482051282051282)","(101.0, 360.0, 344.1666666666667)","(81.0, 160.0, 147.3684210526316)","(2.15, 2.32, 2.3116129032258064)"
11-01-2023 12:20:53.282068,"(6.0, 8.6, 8.544444444444444)","(4.0, 5.2, 5.21858407079646)","(21.0, 38.0, 34.76190476190476)","(6.0, 10.0, 9.88888888888889)","(7.5, 8.8, 8.445714285714287)","(101.0, 360.0, 344.1666666666667)","(81.0, 160.0, 147.3684210526316)","(2.15, 2.32, 2.293417721518987)"
11-01-2023 12:20:54.648712,"(6.0, 8.6, 8.572222222222223)","(4.0, 5.3, 5.214529914529915)","(21.0, 38.0, 34.679245283018865)","(6.0, 10.0, 9.855555555555556)","(7.5, 8.8, 8.472340425531915)","(101.0, 360.0, 344.1666666666667)","(81.0, 160.0, 147.3684210526316)","(2.15, 2.3, 2.3065822784810126)"
11-01-2023 12:20:56.028836,"(6.0, 8.6, 8.572972972972973)","(4.0, 5.3, 5.21869918699187)","(21.0, 38.0, 34.61538461538461)","(6.0, 10.0, 9.81904761904762)","(7.5, 8.6, 8.353333333333333)","(101.0, 360.0, 344.1666666666667)","(81.0, 160.0, 147.3684210526316)","(2.15, 2.32, 2.307640449438202)"
11-01-2023 12:20:57.416039,"(6.0, 8.6, 8.572972972972973)","(4.0, 5.2, 5.199999999999999)","(21.0, 38.0, 33.6)","(6.0, 10.0, 9.905000000000001)","(7.5, 8.6, 8.484848484848484)","(101.0, 360.0, 270.0)","(81.0, 160.0, 148.57142857142856)","(2.15, 2.32, 2.3237288135593217)"
