,Thunder Pie,Diversify,Thunder Struck,Eadie,Aston Texan,Caveman,Tinker Dan,Spicy Girl
12-01-2023 10:15:14.265509,"(6.5, 14.5, 10.566666666666666)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 23.714285714285715)","(5.0, 7.6, 7.25)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 117.0)"
12-01-2023 10:15:15.396501,"(6.5, 14.5, 10.566666666666666)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 23.3)","(5.0, 7.6, 7.25)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 96.0)"
12-01-2023 10:15:16.509030,"(6.5, 14.5, 10.566666666666666)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 22.333333333333332)","(5.0, 7.6, 7.25)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 200.0, 117.0)"
12-01-2023 10:15:17.584740,"(6.5, 14.5, 10.566666666666666)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 22.333333333333332)","(5.0, 7.6, 7.25)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 117.0)"
12-01-2023 10:15:18.744223,"(6.5, 14.5, 10.566666666666666)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 22.333333333333332)","(5.0, 7.6, 7.25)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 117.0)"
12-01-2023 10:15:19.874548,"(6.5, 14.5, 10.566666666666666)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.25)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 117.0)"
12-01-2023 10:15:21.059806,"(6.5, 14.5, 10.566666666666666)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.25)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 117.0)"
12-01-2023 10:15:22.129599,"(6.5, 14.5, 10.566666666666666)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 23.1)","(5.0, 7.6, 6.8999999999999995)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 117.0)"
12-01-2023 10:15:23.214937,"(6.5, 14.5, 11.55)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 23.1)","(5.0, 7.6, 6.925)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 117.0)"
12-01-2023 10:15:24.387095,"(6.5, 14.5, 11.55)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 117.0)"
12-01-2023 10:15:25.586823,"(6.5, 14.5, 11.55)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 117.0)"
12-01-2023 10:15:26.777849,"(6.5, 14.5, 11.55)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 5.525)","(51.0, 190.0, 117.0)"
12-01-2023 10:15:27.858215,"(6.5, 14.5, 11.55)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 5.300000000000001)","(51.0, 190.0, 117.0)"
12-01-2023 10:15:28.925691,"(6.5, 14.5, 11.55)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 117.0)"
12-01-2023 10:15:30.070506,"(6.5, 14.5, 11.55)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 117.0)"
12-01-2023 10:15:31.224676,"(6.5, 14.5, 13.233333333333334)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 117.0)"
12-01-2023 10:15:32.299459,"(6.5, 14.5, 12.928571428571429)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 117.0)"
12-01-2023 10:15:33.383264,"(6.5, 14.5, 12.928571428571429)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 117.0)"
12-01-2023 10:15:34.490610,"(6.5, 14.5, 12.928571428571429)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 117.0)"
12-01-2023 10:15:35.606260,"(6.5, 14.5, 12.928571428571429)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 117.0)"
12-01-2023 10:15:36.747362,"(6.5, 14.5, 12.928571428571429)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 117.0)"
12-01-2023 10:15:37.848618,"(6.5, 14.5, 12.928571428571429)","(9.0, 17.0, 11.428571428571427)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 107.0)"
12-01-2023 10:15:38.898907,"(6.5, 14.5, 12.928571428571429)","(9.0, 17.0, 11.149999999999999)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:15:39.959965,"(6.5, 14.5, 12.928571428571429)","(9.0, 17.0, 11.149999999999999)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:15:41.090502,"(6.5, 14.5, 12.928571428571429)","(9.0, 17.0, 11.149999999999999)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:15:42.224713,"(6.5, 14.5, 13.175)","(9.0, 17.0, 11.149999999999999)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:15:43.319228,"(6.5, 14.5, 12.928571428571429)","(9.0, 17.0, 11.149999999999999)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:15:44.400656,"(6.5, 14.5, 12.928571428571429)","(9.0, 17.0, 11.149999999999999)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:15:45.476170,"(6.5, 14.5, 12.928571428571429)","(9.0, 17.0, 11.149999999999999)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:15:46.583409,"(6.5, 14.5, 12.928571428571429)","(9.0, 17.0, 11.149999999999999)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:15:47.748088,"(6.5, 14.5, 12.928571428571429)","(9.0, 17.0, 11.149999999999999)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:15:48.824974,"(6.5, 14.5, 12.928571428571429)","(9.0, 17.0, 11.149999999999999)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:15:49.947939,"(6.5, 14.5, 12.928571428571429)","(9.0, 17.0, 11.149999999999999)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:15:51.005504,"(6.5, 14.5, 12.928571428571429)","(9.0, 17.0, 11.149999999999999)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:15:52.127400,"(6.5, 14.5, 12.928571428571429)","(9.0, 17.0, 11.149999999999999)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:15:53.268748,"(6.5, 14.5, 13.714285714285715)","(9.0, 17.0, 11.149999999999999)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:15:54.406094,"(6.5, 14.5, 13.714285714285715)","(9.0, 17.0, 11.149999999999999)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:15:55.431815,"(6.5, 14.5, 13.714285714285715)","(9.0, 17.0, 11.149999999999999)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:15:56.511468,"(6.5, 14.5, 13.714285714285715)","(9.0, 17.0, 11.149999999999999)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:15:57.613526,"(6.5, 14.5, 13.714285714285715)","(9.0, 17.0, 11.149999999999999)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:15:58.793384,"(6.5, 15.0, 13.133333333333333)","(9.0, 17.0, 11.149999999999999)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:15:59.879758,"(6.5, 15.0, 13.133333333333333)","(9.0, 16.0, 10.436363636363636)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:00.951469,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:02.089455,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:03.273857,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:04.386251,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:05.487955,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:06.515598,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:07.624311,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:08.748840,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:09.862786,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:10.942490,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:11.981352,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:13.076805,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:14.230394,"(6.5, 15.0, 13.8)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:15.308179,"(6.5, 15.0, 13.8)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:16.297687,"(6.5, 15.0, 13.8)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:17.436167,"(6.5, 15.0, 13.8)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:18.563024,"(6.5, 15.0, 13.8)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:19.781303,"(6.5, 15.0, 13.8)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:20.924322,"(6.5, 15.0, 13.8)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 23.416666666666664)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:21.924184,"(6.5, 15.0, 13.8)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 23.416666666666664)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:23.020166,"(6.5, 15.0, 13.8)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 23.416666666666664)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:24.196373,"(6.5, 15.0, 13.8)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 23.416666666666664)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:25.361085,"(6.5, 15.0, 13.8)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 23.416666666666664)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:26.436806,"(6.5, 15.0, 13.8)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 23.416666666666664)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:27.569994,"(6.5, 15.0, 13.8)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 23.416666666666664)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 69.2)"
12-01-2023 10:16:28.813078,"(6.5, 15.0, 13.8)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 73.0)"
12-01-2023 10:16:30.104777,"(6.5, 15.0, 13.5)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 160.0, 60.57142857142857)"
12-01-2023 10:16:31.324666,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 160.0, 107.0)"
12-01-2023 10:16:32.638937,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:16:33.999974,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:16:35.150827,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 117.0)"
12-01-2023 10:16:36.335715,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 117.0)"
12-01-2023 10:16:37.509624,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 190.0, 107.0)"
12-01-2023 10:16:38.585547,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.169230769230769)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:16:39.658490,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.1)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:16:40.735069,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.1)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:16:41.932785,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.1)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:16:43.079815,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.1)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:16:44.099859,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.1)","(9.0, 25.0, 20.25)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:16:45.103278,"(6.5, 15.0, 13.133333333333333)","(9.0, 15.5, 10.1)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:16:46.192153,"(6.5, 15.0, 13.8)","(9.0, 15.5, 10.1)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:16:47.265410,"(6.5, 15.0, 13.8)","(9.0, 15.5, 10.1)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:16:48.346762,"(6.5, 15.0, 13.8)","(9.0, 15.5, 10.1)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
12-01-2023 10:16:49.403690,"(6.5, 15.0, 13.8)","(9.0, 15.5, 10.1)","(9.0, 25.0, 23.1)","(5.0, 7.6, 7.08)","(13.0, 26.0, 16.25)","(2.5, 4.0, 3.4222222222222225)","(3.9, 5.9, 4.766666666666667)","(51.0, 170.0, 107.0)"
