,Chi Lin,Big Time Pacman,Big Time Brynley,Big Time Express,Joan Jet,Big Time Foxy,Opawa Andy
16-12-2022 12:51:34.462356,"(26.0, 60.0, 43.75)","(2.25, 2.58, 2.5122033898305083)","(2.3, 2.82, 2.7849777777777778)","(7.0, 8.0, 7.907692307692308)","(61.0, 330.0, 233.0769230769231)","(26.0, 75.0, 57.0)","(7.5, 12.5, 12.227272727272727)"
16-12-2022 12:51:35.505128,"(26.0, 60.0, 44.4)","(2.25, 2.58, 2.512)","(2.3, 2.82, 2.7840182648401823)","(7.0, 8.0, 7.907692307692308)","(61.0, 330.0, 233.0769230769231)","(26.0, 75.0, 57.0)","(7.5, 12.5, 12.285714285714286)"
16-12-2022 12:51:36.577080,"(26.0, 60.0, 47.0)","(2.25, 2.52, 2.462941176470588)","(2.3, 2.82, 2.7637113402061853)","(7.0, 8.0, 7.828571428571428)","(61.0, 330.0, 233.0769230769231)","(26.0, 75.0, 57.0)","(7.5, 12.5, 12.285714285714286)"
16-12-2022 12:51:37.708164,"(26.0, 60.0, 51.333333333333336)","(2.25, 2.58, 2.5754716981132075)","(2.3, 2.82, 2.7427586206896555)","(7.0, 8.0, 7.72)","(61.0, 330.0, 233.0769230769231)","(26.0, 75.0, 57.0)","(7.5, 12.5, 12.285714285714286)"
16-12-2022 12:51:38.812027,"(26.0, 60.0, 45.0)","(2.25, 2.58, 2.577857142857143)","(2.3, 2.78, 2.7427586206896555)","(7.0, 8.0, 7.72)","(61.0, 330.0, 233.0769230769231)","(26.0, 75.0, 57.0)","(7.5, 12.5, 12.285714285714286)"
16-12-2022 12:51:39.892145,"(26.0, 60.0, 45.0)","(2.25, 2.6, 2.568888888888889)","(2.3, 2.78, 2.7285714285714286)","(7.0, 8.0, 7.72)","(61.0, 330.0, 233.0769230769231)","(26.0, 75.0, 58.8)","(7.5, 12.5, 12.285714285714286)"
16-12-2022 12:51:41.024922,"(26.0, 60.0, 45.0)","(2.25, 2.6, 2.57375)","(2.3, 2.78, 2.7375)","(7.0, 8.0, 7.72)","(61.0, 330.0, 233.0769230769231)","(26.0, 75.0, 58.8)","(7.5, 12.5, 12.323529411764707)"
16-12-2022 12:51:42.137466,"(26.0, 60.0, 45.0)","(2.25, 2.6, 2.5966666666666667)","(2.3, 2.76, 2.7375)","(7.0, 8.0, 7.883333333333333)","(61.0, 330.0, 233.0769230769231)","(26.0, 75.0, 58.8)","(7.5, 12.5, 12.323529411764707)"
16-12-2022 12:51:43.244939,"(26.0, 60.0, 45.0)","(2.25, 2.62, 2.5847058823529414)","(2.3, 2.76, 2.75)","(7.0, 8.0, 7.95)","(61.0, 330.0, 233.0769230769231)","(26.0, 75.0, 58.8)","(7.5, 12.5, 12.323529411764707)"
16-12-2022 12:51:44.360062,"(26.0, 60.0, 40.8)","(2.25, 2.62, 2.585714285714286)","(2.3, 2.76, 2.75)","(7.0, 8.0, 7.844444444444444)","(61.0, 330.0, 233.0769230769231)","(26.0, 75.0, 58.8)","(7.5, 12.5, 12.323529411764707)"
16-12-2022 12:51:45.440128,"(26.0, 60.0, 40.8)","(2.25, 2.62, 2.575)","(2.3, 2.76, 2.75)","(7.0, 8.2, 7.833333333333333)","(61.0, 330.0, 233.0769230769231)","(26.0, 75.0, 59.0)","(7.5, 12.5, 12.323529411764707)"
16-12-2022 12:51:46.445306,"(26.0, 55.0, 44.14285714285714)","(2.25, 2.62, 2.575)","(2.3, 2.78, 2.7709090909090905)","(7.0, 8.2, 7.929032258064516)","(61.0, 330.0, 225.0)","(26.0, 70.0, 62.0)","(7.5, 12.5, 12.323529411764707)"
16-12-2022 12:51:47.486314,"(26.0, 55.0, 41.18181818181818)","(2.25, 2.62, 2.575)","(2.3, 2.8, 2.768)","(7.0, 8.2, 7.7875)","(61.0, 330.0, 277.5)","(26.0, 70.0, 62.0)","(7.5, 12.5, 12.323529411764707)"
16-12-2022 12:51:48.477343,"(26.0, 55.0, 43.30769230769231)","(2.25, 2.62, 2.58)","(2.3, 2.78, 2.7657142857142856)","(7.0, 8.2, 7.7875)","(61.0, 320.0, 256.6666666666667)","(26.0, 70.0, 62.666666666666664)","(7.5, 12.5, 12.323529411764707)"
16-12-2022 12:51:49.466882,"(26.0, 55.0, 46.55555555555556)","(2.25, 2.62, 2.584)","(2.3, 2.78, 2.770909090909091)","(7.0, 8.2, 7.7875)","(61.0, 310.0, 256.6666666666667)","(26.0, 70.0, 62.666666666666664)","(7.5, 12.5, 12.323529411764707)"
16-12-2022 12:51:50.467554,"(26.0, 55.0, 46.55555555555556)","(2.25, 2.62, 2.584)","(2.35, 2.78, 2.770909090909091)","(7.0, 8.2, 7.7875)","(71.0, 310.0, 256.6666666666667)","(26.0, 70.0, 62.666666666666664)","(8.0, 12.5, 12.323529411764707)"
16-12-2022 12:51:51.473519,"(26.0, 55.0, 46.55555555555556)","(2.25, 2.62, 2.5789473684210527)","(2.35, 2.78, 2.770909090909091)","(7.0, 8.2, 7.7875)","(71.0, 310.0, 245.71428571428572)","(26.0, 70.0, 63.230769230769226)","(8.0, 12.5, 12.555555555555555)"
16-12-2022 12:51:52.478295,"(26.0, 55.0, 46.42857142857143)","(2.25, 2.6, 2.590909090909091)","(2.35, 2.78, 2.773548387096774)","(7.0, 8.2, 7.7875)","(71.0, 310.0, 266.6666666666667)","(26.0, 70.0, 63.230769230769226)","(8.0, 13.0, 12.827586206896552)"
16-12-2022 12:51:53.475706,"(26.0, 55.0, 44.09090909090909)","(2.25, 2.6, 2.584347826086957)","(2.35, 2.8, 2.7845714285714287)","(7.0, 8.0, 7.885714285714285)","(71.0, 320.0, 266.6666666666667)","(26.0, 70.0, 63.230769230769226)","(8.0, 13.5, 12.827586206896552)"
16-12-2022 12:51:54.427564,"(26.0, 55.0, 45.0)","(2.25, 2.6, 2.584347826086957)","(2.35, 2.82, 2.7642857142857142)","(7.0, 8.0, 7.76)","(71.0, 320.0, 266.6666666666667)","(26.0, 70.0, 61.111111111111114)","(8.0, 13.5, 12.333333333333334)"
16-12-2022 12:51:55.362146,"(26.0, 55.0, 44.375)","(2.25, 2.6, 2.5845454545454545)","(2.35, 2.82, 2.758612244897959)","(7.0, 8.0, 7.76)","(71.0, 320.0, 266.6666666666667)","(26.0, 70.0, 63.84615384615385)","(8.0, 13.0, 12.583333333333334)"
16-12-2022 12:51:56.336556,"(26.0, 55.0, 45.1578947368421)","(2.25, 2.6, 2.5845454545454545)","(2.35, 2.82, 2.7690666666666663)","(7.0, 8.0, 7.68)","(71.0, 320.0, 276.66666666666663)","(26.0, 70.0, 63.84615384615385)","(8.0, 13.0, 12.583333333333334)"
16-12-2022 12:51:57.273460,"(26.0, 55.0, 45.1578947368421)","(2.25, 2.6, 2.591111111111111)","(2.35, 2.82, 2.7690666666666663)","(7.0, 7.8, 7.466666666666667)","(71.0, 340.0, 276.66666666666663)","(26.0, 70.0, 63.84615384615385)","(8.0, 13.0, 12.777777777777779)"
16-12-2022 12:51:58.314717,"(26.0, 55.0, 44.0)","(2.25, 2.6, 2.568125)","(2.35, 2.78, 2.7719444444444443)","(7.0, 7.8, 7.660869565217391)","(71.0, 340.0, 296.1538461538462)","(26.0, 70.0, 63.84615384615385)","(8.0, 13.0, 12.852941176470589)"
16-12-2022 12:51:59.301211,"(26.0, 55.0, 44.0)","(2.25, 2.6, 2.5892307692307694)","(2.35, 2.78, 2.7489655172413796)","(7.0, 7.8, 7.660869565217391)","(71.0, 340.0, 296.1538461538462)","(26.0, 70.0, 63.84615384615385)","(8.0, 13.5, 12.766666666666667)"
16-12-2022 12:52:00.234054,"(26.0, 55.0, 44.6875)","(2.25, 2.62, 2.575555555555556)","(2.35, 2.78, 2.7489655172413796)","(7.0, 7.8, 7.586666666666667)","(71.0, 340.0, 296.1538461538462)","(26.0, 70.0, 70.76923076923077)","(8.0, 13.5, 12.785714285714286)"
16-12-2022 12:52:01.185003,"(26.0, 55.0, 46.333333333333336)","(2.25, 2.62, 2.5927272727272728)","(2.35, 2.76, 2.7275)","(7.0, 7.8, 7.455172413793104)","(71.0, 340.0, 296.1538461538462)","(26.0, 80.0, 70.76923076923077)","(8.0, 13.5, 12.863636363636363)"
16-12-2022 12:52:02.187003,"(26.0, 55.0, 48.46153846153846)","(2.25, 2.62, 2.588)","(2.35, 2.76, 2.724255319148936)","(7.0, 7.8, 7.571428571428571)","(71.0, 340.0, 285.0)","(26.0, 85.0, 67.5)","(8.0, 13.5, 12.863636363636363)"
16-12-2022 12:52:03.182590,"(26.0, 55.0, 46.666666666666664)","(2.25, 2.62, 2.5927272727272728)","(2.35, 2.76, 2.717837837837838)","(7.0, 7.6, 7.571428571428571)","(71.0, 330.0, 251.25)","(26.0, 85.0, 67.5)","(8.0, 13.5, 12.863636363636363)"
16-12-2022 12:52:04.168552,"(26.0, 55.0, 46.666666666666664)","(2.25, 2.62, 2.5927272727272728)","(2.35, 2.76, 2.717837837837838)","(7.0, 7.6, 7.571428571428571)","(71.0, 330.0, 251.25)","(26.0, 85.0, 67.5)","(8.0, 13.5, 12.863636363636363)"
16-12-2022 12:52:05.107885,"(26.0, 55.0, 46.666666666666664)","(2.25, 2.62, 2.5927272727272728)","(2.35, 2.76, 2.717837837837838)","(7.0, 7.8, 7.468571428571429)","(71.0, 330.0, 251.25)","(26.0, 85.0, 67.5)","(8.0, 13.5, 12.863636363636363)"
16-12-2022 12:52:06.088320,"(26.0, 55.0, 46.666666666666664)","(2.25, 2.62, 2.5927272727272728)","(2.35, 2.76, 2.7257142857142855)","(7.0, 7.8, 7.468571428571429)","(71.0, 330.0, 251.25)","(26.0, 85.0, 68.66666666666667)","(8.0, 13.5, 12.735294117647058)"
16-12-2022 12:52:07.115232,"(26.0, 55.0, 46.666666666666664)","(2.25, 2.62, 2.6)","(2.35, 2.74, 2.7102857142857144)","(7.0, 7.8, 7.468571428571429)","(71.0, 330.0, 251.25)","(26.0, 85.0, 62.631578947368425)","(8.0, 13.5, 12.585526315789474)"
16-12-2022 12:52:08.142281,"(26.0, 48.0, 44.6)","(2.25, 2.62, 2.6147368421052635)","(2.35, 2.82, 2.7110204081632654)","(7.0, 7.8, 7.468571428571429)","(71.0, 300.0, 275.38461538461536)","(26.0, 80.0, 73.125)","(8.0, 13.0, 12.5078125)"
16-12-2022 12:52:09.173680,"(26.0, 48.0, 45.073170731707314)","(2.25, 2.66, 2.601538461538462)","(2.35, 2.8, 2.7473684210526317)","(7.0, 7.8, 7.46)","(71.0, 300.0, 275.38461538461536)","(26.0, 75.0, 72.08333333333333)","(8.0, 13.0, 12.507352941176471)"
16-12-2022 12:52:10.144022,"(26.0, 48.0, 45.31578947368421)","(2.25, 2.66, 2.606666666666667)","(2.35, 2.8, 2.739130434782609)","(7.0, 7.8, 7.46)","(71.0, 300.0, 275.38461538461536)","(26.0, 75.0, 61.111111111111114)","(8.0, 13.0, 12.507352941176471)"
16-12-2022 12:52:11.140947,"(26.0, 48.0, 45.15)","(2.25, 2.66, 2.606666666666667)","(2.35, 2.8, 2.75)","(7.0, 7.8, 7.447058823529412)","(71.0, 300.0, 233.33333333333334)","(26.0, 70.0, 63.333333333333336)","(8.0, 13.0, 12.507352941176471)"
16-12-2022 12:52:12.075626,"(26.0, 48.0, 45.31578947368421)","(2.25, 2.66, 2.606666666666667)","(2.35, 2.8, 2.7590909090909093)","(7.0, 7.8, 7.447058823529412)","(71.0, 300.0, 266.66666666666663)","(26.0, 70.0, 63.333333333333336)","(8.0, 13.0, 12.506944444444445)"
16-12-2022 12:52:13.095716,"(26.0, 48.0, 45.31578947368421)","(2.25, 2.66, 2.606666666666667)","(2.35, 2.82, 2.733253012048193)","(6.5, 7.8, 7.7384615384615385)","(71.0, 290.0, 234.0)","(26.0, 70.0, 63.333333333333336)","(8.0, 13.0, 12.10126582278481)"
16-12-2022 12:52:14.027667,"(26.0, 48.0, 45.31578947368421)","(2.25, 2.64, 2.5860000000000003)","(2.35, 2.82, 2.819779005524862)","(6.5, 7.8, 7.7384615384615385)","(71.0, 290.0, 234.0)","(26.0, 70.0, 66.0)","(8.0, 13.0, 12.10126582278481)"
16-12-2022 12:52:14.962167,"(26.0, 48.0, 45.31578947368421)","(2.25, 2.64, 2.577777777777778)","(2.35, 2.82, 2.8197802197802195)","(6.5, 7.8, 7.568421052631579)","(71.0, 290.0, 264.5454545454545)","(26.0, 70.0, 66.0)","(8.0, 13.0, 12.10126582278481)"
16-12-2022 12:52:15.883646,"(26.0, 48.0, 45.31578947368421)","(2.25, 2.64, 2.5782857142857143)","(2.35, 2.82, 2.8197796143250686)","(6.5, 7.8, 7.568421052631579)","(91.0, 290.0, 264.5454545454545)","(26.0, 70.0, 66.0)","(8.0, 13.0, 12.10126582278481)"
16-12-2022 12:52:16.815375,"(26.0, 48.0, 45.31578947368421)","(2.25, 2.64, 2.5782857142857143)","(2.35, 2.82, 2.8197796143250686)","(6.5, 7.8, 7.568421052631579)","(91.0, 290.0, 264.5454545454545)","(26.0, 70.0, 66.0)","(8.0, 13.0, 12.532894736842104)"
16-12-2022 12:52:17.774274,"(26.0, 48.0, 45.31578947368421)","(2.25, 2.64, 2.5782857142857143)","(2.35, 2.82, 2.8197796143250686)","(6.5, 7.8, 7.568421052631579)","(91.0, 290.0, 234.0)","(26.0, 70.0, 64.0)","(8.0, 13.0, 12.534722222222221)"
16-12-2022 12:52:18.746319,"(26.0, 48.0, 45.31578947368421)","(2.25, 2.58, 2.577777777777778)","(2.35, 2.82, 2.8197796143250686)","(6.5, 7.6, 7.541463414634146)","(81.0, 290.0, 261.1111111111111)","(26.0, 70.0, 66.66666666666667)","(8.0, 13.0, 12.534722222222221)"
16-12-2022 12:52:19.665816,"(26.0, 48.0, 45.31578947368421)","(2.25, 2.62, 2.5645000000000002)","(2.35, 2.88, 2.8747916666666664)","(6.5, 7.6, 7.5)","(81.0, 290.0, 261.1111111111111)","(26.0, 70.0, 66.66666666666667)","(8.0, 13.0, 12.534722222222221)"
16-12-2022 12:52:20.650998,"(26.0, 48.0, 45.31578947368421)","(2.25, 2.64, 2.6248275862068966)","(2.35, 2.84, 2.8355445544554456)","(6.5, 7.6, 7.503030303030303)","(81.0, 290.0, 261.1111111111111)","(26.0, 70.0, 66.66666666666667)","(8.0, 13.0, 12.534722222222221)"
16-12-2022 12:52:21.669352,"(26.0, 48.0, 45.31578947368421)","(2.25, 2.64, 2.586666666666667)","(2.35, 2.84, 2.8355445544554456)","(6.5, 7.6, 7.445161290322581)","(81.0, 290.0, 261.1111111111111)","(26.0, 70.0, 66.66666666666667)","(8.0, 13.0, 12.534722222222221)"
16-12-2022 12:52:22.687477,"(26.0, 48.0, 45.31578947368421)","(2.25, 2.64, 2.586666666666667)","(2.35, 2.84, 2.8355445544554456)","(6.5, 7.6, 7.445161290322581)","(81.0, 290.0, 230.0)","(26.0, 70.0, 60.0)","(8.0, 13.0, 12.534722222222221)"
16-12-2022 12:52:23.673676,"(26.0, 48.0, 45.31578947368421)","(2.25, 2.64, 2.586666666666667)","(2.35, 2.84, 2.8355445544554456)","(6.5, 7.6, 7.445161290322581)","(81.0, 290.0, 261.1111111111111)","(26.0, 70.0, 60.0)","(8.0, 13.0, 12.534722222222221)"
16-12-2022 12:52:24.609757,"(26.0, 48.0, 45.627906976744185)","(2.25, 2.64, 2.586666666666667)","(2.35, 2.84, 2.8355223880597014)","(6.5, 7.6, 7.445161290322581)","(81.0, 290.0, 261.1111111111111)","(26.0, 70.0, 62.142857142857146)","(8.0, 13.0, 12.534722222222221)"
16-12-2022 12:52:25.568129,"(26.0, 48.0, 45.627906976744185)","(2.25, 2.64, 2.566153846153846)","(2.35, 2.84, 2.765714285714286)","(6.5, 7.6, 7.481481481481481)","(81.0, 290.0, 261.1111111111111)","(26.0, 65.0, 59.230769230769226)","(8.0, 13.0, 12.54109589041096)"
16-12-2022 12:52:26.523898,"(26.0, 46.0, 43.333333333333336)","(2.25, 2.64, 2.586666666666667)","(2.35, 2.84, 2.765714285714286)","(6.5, 7.6, 7.492307692307692)","(81.0, 290.0, 261.1111111111111)","(26.0, 65.0, 59.230769230769226)","(8.0, 13.0, 12.54109589041096)"
16-12-2022 12:52:27.494207,"(26.0, 46.0, 42.8)","(2.25, 2.64, 2.586666666666667)","(2.35, 2.84, 2.7866666666666666)","(6.5, 7.6, 7.492307692307692)","(81.0, 290.0, 261.1111111111111)","(26.0, 65.0, 59.230769230769226)","(8.0, 13.0, 12.54109589041096)"
16-12-2022 12:52:28.419677,"(26.0, 46.0, 42.666666666666664)","(2.25, 2.64, 2.586666666666667)","(2.35, 2.84, 2.7866666666666666)","(6.5, 7.6, 7.492307692307692)","(81.0, 290.0, 203.33333333333334)","(26.0, 65.0, 59.230769230769226)","(8.0, 13.0, 12.54109589041096)"
16-12-2022 12:52:29.334913,"(26.0, 44.0, 39.63636363636364)","(2.25, 2.62, 2.566)","(2.35, 2.9, 2.894847645429363)","(6.5, 7.6, 7.453333333333333)","(81.0, 290.0, 203.33333333333334)","(26.0, 65.0, 59.230769230769226)","(8.0, 13.0, 12.54109589041096)"
16-12-2022 12:52:30.297049,"(26.0, 42.0, 38.0)","(2.25, 2.62, 2.566)","(2.35, 2.9, 2.8964102564102565)","(6.5, 7.6, 7.453333333333333)","(81.0, 290.0, 203.33333333333334)","(26.0, 65.0, 59.230769230769226)","(8.0, 13.0, 12.54109589041096)"
16-12-2022 12:52:31.331661,"(26.0, 42.0, 37.333333333333336)","(2.25, 2.62, 2.566)","(2.35, 2.9, 9564.382608695652)","(6.5, 7.6, 9998.5)","(81.0, 290.0, 9998.5)","(26.0, 65.0, 9998.5)","(8.0, 13.0, 9998.5)"
16-12-2022 12:52:32.283243,"(26.0, 99998, 9998.5)","(2.25, 99998, 9998.5)","(2.35, 99998, 9998.5)","(6.5, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(8.0, 99998, 9998.5)"
16-12-2022 12:52:33.255544,"(26.0, 99998, 9998.5)","(2.25, 99998, 9998.5)","(2.35, 99998, 9998.5)","(6.5, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(8.0, 99998, 9998.5)"
16-12-2022 12:52:34.192988,"(26.0, 99998, 9998.5)","(2.25, 99998, 9998.5)","(2.35, 99998, 9998.5)","(6.5, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(8.0, 99998, 9998.5)"
16-12-2022 12:52:35.132050,"(26.0, 99998, 9998.5)","(2.25, 99998, 9998.5)","(2.35, 99998, 9998.5)","(6.5, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(8.0, 99998, 9998.5)"
16-12-2022 12:52:36.161417,"(26.0, 99998, 9998.5)","(2.25, 99998, 9998.5)","(2.35, 99998, 9998.5)","(6.5, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(8.0, 99998, 9998.5)"
16-12-2022 12:52:37.175384,"(26.0, 99998, 9998.5)","(2.25, 99998, 9998.5)","(2.35, 99998, 9998.5)","(6.5, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(8.0, 99998, 9998.5)"
16-12-2022 12:52:38.145565,"(26.0, 99998, 9998.5)","(2.25, 99998, 9998.5)","(2.35, 99998, 9998.5)","(6.5, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(8.0, 99998, 9998.5)"
16-12-2022 12:52:39.077482,"(26.0, 99998, 9998.5)","(2.25, 99998, 9998.5)","(2.35, 99998, 9998.5)","(6.5, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(8.0, 99998, 9998.5)"
16-12-2022 12:52:39.985215,"(26.0, 99998, 9998.5)","(2.25, 99998, 9998.5)","(2.35, 99998, 9998.5)","(6.5, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(8.0, 99998, 9998.5)"
16-12-2022 12:52:40.904838,"(26.0, 99998, 9998.5)","(2.25, 99998, 9998.5)","(2.35, 99998, 9998.5)","(6.5, 99998, 9998.5)","(81.0, 99998, 9998.5)","(26.0, 99998, 9998.5)","(8.0, 99998, 9998.5)"
