,Blackwood Echo,My Mate Bluey,Golly Gosh Raja,Talking Raja,Big Joe,Miss Wilder,Tommy Rico
12-01-2023 18:20:30.559562,"(51.0, 120.0, 114.28571428571429)","(7.0, 10.5, 10.377777777777778)","(1.45, 1.63, 1.6233333333333333)","(21.0, 28.0, 25.166666666666668)","(26.0, 65.0, 46.25)","(3.3, 4.8, 4.59)","(91.0, 210.0, 205.0)"
12-01-2023 18:20:31.542173,"(51.0, 120.0, 114.28571428571429)","(7.0, 10.5, 10.42142857142857)","(1.45, 1.65, 1.622)","(21.0, 28.0, 25.166666666666668)","(26.0, 65.0, 52.5)","(3.3, 4.6, 4.590909090909091)","(91.0, 210.0, 201.66666666666669)"
12-01-2023 18:20:32.528596,"(51.0, 120.0, 114.48275862068965)","(7.0, 10.5, 10.05)","(1.45, 1.64, 1.615)","(21.0, 28.0, 25.166666666666668)","(26.0, 65.0, 52.5)","(3.3, 4.6, 4.590909090909091)","(91.0, 210.0, 201.66666666666669)"
12-01-2023 18:20:33.416822,"(61.0, 120.0, 114.48275862068965)","(7.0, 11.0, 10.076923076923077)","(1.45, 1.64, 1.6223529411764708)","(21.0, 28.0, 25.166666666666668)","(26.0, 65.0, 58.18181818181818)","(3.4, 4.6, 4.583333333333333)","(101.0, 210.0, 185.0)"
12-01-2023 18:20:34.377242,"(61.0, 120.0, 114.48275862068965)","(7.0, 11.0, 10.076923076923077)","(1.45, 1.64, 1.6275)","(21.0, 28.0, 25.157894736842106)","(26.0, 65.0, 60.0)","(3.4, 4.6, 4.590909090909091)","(101.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:35.456030,"(61.0, 120.0, 114.48275862068965)","(7.0, 11.0, 10.076923076923077)","(1.45, 1.64, 1.6275)","(21.0, 28.0, 25.166666666666668)","(26.0, 65.0, 51.666666666666664)","(3.4, 4.6, 4.495)","(101.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:36.540344,"(61.0, 120.0, 114.48275862068965)","(7.0, 11.0, 10.076923076923077)","(1.45, 1.64, 1.6275)","(21.0, 28.0, 25.166666666666668)","(26.0, 55.0, 44.166666666666664)","(3.4, 4.6, 4.475)","(101.0, 210.0, 193.33333333333334)"
12-01-2023 18:20:37.611874,"(61.0, 120.0, 114.28571428571429)","(7.0, 11.0, 9.989473684210527)","(1.45, 1.64, 1.6305263157894736)","(21.0, 28.0, 25.166666666666668)","(26.0, 55.0, 44.166666666666664)","(3.4, 4.5, 4.46)","(101.0, 210.0, 185.0)"
12-01-2023 18:20:38.629710,"(61.0, 120.0, 114.28571428571429)","(7.0, 11.0, 9.989473684210527)","(1.45, 1.64, 1.6342857142857143)","(21.0, 28.0, 25.166666666666668)","(26.0, 55.0, 44.166666666666664)","(3.4, 4.5, 4.48)","(101.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:39.566688,"(61.0, 120.0, 114.28571428571429)","(7.0, 11.0, 9.96)","(1.45, 1.65, 1.631142857142857)","(21.0, 28.0, 25.166666666666668)","(26.0, 55.0, 44.166666666666664)","(3.4, 4.5, 4.48)","(101.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:40.554659,"(61.0, 120.0, 114.48275862068965)","(7.0, 11.0, 10.105263157894736)","(1.45, 1.64, 1.6349999999999998)","(21.0, 28.0, 25.166666666666668)","(26.0, 55.0, 45.833333333333336)","(3.4, 4.5, 4.466666666666667)","(101.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:41.513861,"(61.0, 120.0, 114.28571428571429)","(7.0, 10.5, 10.316666666666666)","(1.45, 1.65, 1.6335)","(21.0, 28.0, 25.166666666666668)","(26.0, 55.0, 45.833333333333336)","(3.4, 4.5, 4.45)","(101.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:42.641114,"(61.0, 120.0, 115.0)","(7.0, 10.5, 9.689473684210526)","(1.45, 1.65, 1.625135135135135)","(21.0, 28.0, 25.31578947368421)","(26.0, 55.0, 47.5)","(3.4, 4.5, 4.569999999999999)","(101.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:43.759331,"(61.0, 120.0, 115.0)","(7.0, 10.5, 10.035714285714286)","(1.45, 1.62, 1.614864864864865)","(21.0, 28.0, 25.31578947368421)","(26.0, 55.0, 45.833333333333336)","(3.4, 4.6, 4.48)","(101.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:44.756929,"(61.0, 120.0, 115.0)","(7.0, 10.5, 10.133333333333333)","(1.45, 1.66, 1.6417910447761193)","(21.0, 28.0, 25.166666666666668)","(26.0, 55.0, 45.833333333333336)","(3.4, 4.5, 4.48)","(101.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:45.742162,"(61.0, 120.0, 115.0)","(7.0, 10.5, 9.6)","(1.45, 1.66, 1.6409375)","(21.0, 28.0, 25.166666666666668)","(26.0, 55.0, 46.2)","(3.4, 4.5, 4.45)","(101.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:46.771008,"(61.0, 120.0, 114.78260869565217)","(7.0, 10.5, 9.95)","(1.45, 1.66, 1.6510294117647057)","(21.0, 28.0, 25.166666666666668)","(26.0, 50.0, 45.0)","(3.4, 4.5, 4.443589743589744)","(101.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:47.744395,"(61.0, 120.0, 114.78260869565217)","(7.0, 10.5, 9.927272727272728)","(1.45, 1.65, 1.6413793103448275)","(21.0, 28.0, 25.166666666666668)","(26.0, 50.0, 45.0)","(3.4, 4.5, 4.443589743589744)","(101.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:48.829599,"(61.0, 120.0, 115.0)","(7.0, 11.0, 9.988888888888889)","(1.45, 1.64, 1.639090909090909)","(21.0, 28.0, 25.166666666666668)","(26.0, 50.0, 47.666666666666664)","(3.4, 4.5, 4.4523809523809526)","(101.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:49.817568,"(61.0, 120.0, 115.0)","(7.0, 11.0, 9.83)","(1.45, 1.66, 1.6406153846153846)","(21.0, 28.0, 25.166666666666668)","(26.0, 55.0, 47.666666666666664)","(3.4, 4.5, 4.43125)","(101.0, 210.0, 207.85714285714286)"
12-01-2023 18:20:50.783783,"(61.0, 120.0, 115.0)","(7.0, 11.0, 9.885714285714286)","(1.45, 1.66, 1.6405882352941175)","(21.0, 28.0, 25.166666666666668)","(26.0, 55.0, 47.666666666666664)","(3.4, 4.5, 4.447826086956522)","(101.0, 210.0, 196.55172413793105)"
12-01-2023 18:20:51.847423,"(61.0, 120.0, 115.0)","(7.0, 10.5, 9.819047619047618)","(1.45, 1.66, 1.640845070422535)","(21.0, 28.0, 25.166666666666668)","(26.0, 55.0, 46.2)","(3.4, 4.5, 4.48)","(101.0, 200.0, 196.55172413793105)"
12-01-2023 18:20:52.829766,"(61.0, 120.0, 115.0)","(7.0, 10.5, 9.60625)","(1.45, 1.66, 1.6405714285714286)","(21.0, 28.0, 25.166666666666668)","(26.0, 55.0, 45.5)","(3.4, 4.5, 4.55)","(101.0, 200.0, 196.55172413793105)"
12-01-2023 18:20:53.827039,"(61.0, 120.0, 115.0)","(7.0, 10.5, 9.546666666666667)","(1.45, 1.65, 1.6366666666666665)","(21.0, 28.0, 25.166666666666668)","(26.0, 50.0, 41.333333333333336)","(3.4, 4.6, 4.51)","(101.0, 200.0, 196.2962962962963)"
12-01-2023 18:20:54.815493,"(61.0, 120.0, 114.28571428571429)","(7.5, 10.5, 9.95)","(1.5, 1.65, 1.645)","(20.0, 28.0, 24.75)","(31.0, 42.0, 47.0)","(3.4, 4.6, 4.5)","(101.0, 200.0, 196.2962962962963)"
12-01-2023 18:20:55.754068,"(61.0, 120.0, 114.28571428571429)","(7.5, 10.5, 10.06)","(1.5, 1.65, 1.6483333333333332)","(20.0, 27.0, 24.75)","(31.0, 50.0, 47.0)","(3.4, 4.6, 4.5)","(101.0, 200.0, 198.0769230769231)"
12-01-2023 18:20:56.705826,"(61.0, 120.0, 114.28571428571429)","(7.5, 10.5, 9.583333333333334)","(1.5, 1.66, 1.6301333333333334)","(20.0, 27.0, 24.75)","(31.0, 50.0, 44.0)","(3.4, 4.6, 4.628571428571429)","(101.0, 200.0, 198.0769230769231)"
12-01-2023 18:20:57.704257,"(61.0, 120.0, 114.54545454545455)","(7.5, 10.5, 9.9)","(1.5, 1.64, 1.6304761904761904)","(20.0, 27.0, 24.25)","(31.0, 50.0, 45.5)","(3.4, 4.7, 4.5777777777777775)","(101.0, 200.0, 198.0769230769231)"
12-01-2023 18:20:58.697542,"(61.0, 120.0, 114.54545454545455)","(7.5, 10.5, 9.799999999999999)","(1.5, 1.65, 1.6425)","(20.0, 27.0, 24.333333333333332)","(31.0, 50.0, 45.5)","(3.4, 4.6, 4.560869565217391)","(101.0, 200.0, 198.0769230769231)"
12-01-2023 18:20:59.706372,"(61.0, 120.0, 114.54545454545455)","(7.5, 10.5, 9.985714285714286)","(1.5, 1.65, 1.6483333333333332)","(20.0, 27.0, 24.333333333333332)","(31.0, 50.0, 45.5)","(3.4, 4.6, 4.5777777777777775)","(101.0, 200.0, 198.0769230769231)"
12-01-2023 18:21:00.746543,"(61.0, 120.0, 114.54545454545455)","(7.5, 10.5, 10.02)","(1.5, 1.64, 1.6383999999999999)","(20.0, 27.0, 24.333333333333332)","(31.0, 50.0, 45.5)","(3.4, 4.6, 4.584615384615384)","(101.0, 200.0, 198.0769230769231)"
12-01-2023 18:21:01.751710,"(61.0, 120.0, 114.54545454545455)","(7.5, 10.5, 10.23)","(1.5, 1.64, 1.634074074074074)","(20.0, 27.0, 24.333333333333332)","(31.0, 50.0, 45.5)","(3.4, 4.6, 4.574999999999999)","(101.0, 200.0, 198.0769230769231)"
12-01-2023 18:21:02.785368,"(61.0, 120.0, 114.54545454545455)","(7.5, 11.0, 10.25625)","(1.5, 1.64, 1.6338775510204082)","(20.0, 27.0, 24.333333333333332)","(31.0, 50.0, 47.666666666666664)","(3.4, 4.6, 4.616666666666666)","(101.0, 200.0, 198.0769230769231)"
12-01-2023 18:21:03.942771,"(61.0, 120.0, 115.21739130434783)","(7.5, 11.0, 10.406060606060606)","(1.5, 1.63, 1.6291666666666667)","(20.0, 27.0, 24.333333333333332)","(31.0, 55.0, 47.666666666666664)","(3.4, 4.7, 4.633333333333334)","(101.0, 200.0, 198.0769230769231)"
12-01-2023 18:21:05.054891,"(61.0, 120.0, 115.21739130434783)","(7.5, 11.0, 9.88)","(1.5, 1.63, 1.6236363636363638)","(20.0, 27.0, 24.15)","(31.0, 55.0, 47.666666666666664)","(3.4, 4.7, 4.625)","(101.0, 200.0, 198.0769230769231)"
12-01-2023 18:21:06.118620,"(61.0, 120.0, 114.76190476190476)","(7.5, 11.0, 10.333333333333334)","(1.5, 1.63, 1.625)","(20.0, 27.0, 24.15)","(31.0, 55.0, 47.666666666666664)","(3.4, 4.7, 4.625)","(101.0, 200.0, 198.0769230769231)"
12-01-2023 18:21:07.145833,"(61.0, 120.0, 114.76190476190476)","(7.5, 11.0, 10.44)","(1.5, 1.63, 1.625)","(20.0, 27.0, 24.15)","(31.0, 55.0, 46.2)","(3.4, 4.7, 4.644444444444445)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:08.324190,"(61.0, 120.0, 115.41666666666667)","(7.5, 11.0, 10.5)","(1.5, 1.62, 1.6162500000000002)","(20.0, 27.0, 24.15)","(31.0, 55.0, 46.2)","(3.4, 4.7, 4.663636363636364)","(101.0, 200.0, 195.0)"
12-01-2023 18:21:09.330287,"(61.0, 120.0, 115.41666666666667)","(7.5, 11.0, 10.517241379310345)","(1.5, 1.62, 1.6162500000000002)","(20.0, 27.0, 24.181818181818183)","(31.0, 55.0, 45.5)","(3.4, 4.7, 4.629032258064516)","(101.0, 200.0, 198.0769230769231)"
12-01-2023 18:21:10.267656,"(61.0, 120.0, 115.0)","(7.5, 11.0, 10.61111111111111)","(1.5, 1.63, 1.6218367346938776)","(20.0, 26.0, 24.181818181818183)","(31.0, 50.0, 45.5)","(3.4, 4.7, 4.629032258064516)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:11.329899,"(61.0, 120.0, 115.0)","(7.5, 11.0, 10.61111111111111)","(1.5, 1.63, 1.6207142857142858)","(20.0, 26.0, 24.181818181818183)","(31.0, 50.0, 45.5)","(3.4, 4.7, 4.638888888888889)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:12.378831,"(61.0, 120.0, 115.41666666666667)","(7.5, 11.0, 10.666666666666666)","(1.5, 1.63, 1.6207142857142858)","(20.0, 26.0, 24.181818181818183)","(31.0, 50.0, 47.666666666666664)","(3.4, 4.7, 4.725925925925925)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:13.323904,"(61.0, 120.0, 115.41666666666667)","(7.5, 11.0, 10.535714285714286)","(1.5, 1.61, 1.605744680851064)","(20.0, 26.0, 24.666666666666668)","(31.0, 55.0, 45.833333333333336)","(3.4, 4.8, 4.741176470588235)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:14.236961,"(61.0, 120.0, 115.41666666666667)","(7.5, 11.0, 10.805555555555555)","(1.5, 1.61, 1.6033333333333335)","(20.0, 26.0, 24.88888888888889)","(31.0, 55.0, 45.833333333333336)","(3.4, 4.8, 4.723076923076923)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:15.256544,"(61.0, 120.0, 115.0)","(7.5, 11.5, 10.833333333333334)","(1.5, 1.61, 1.6037209302325581)","(20.0, 26.0, 24.928571428571427)","(31.0, 55.0, 45.375)","(3.4, 4.8, 4.705)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:16.297837,"(61.0, 120.0, 115.0)","(7.5, 11.5, 10.887096774193548)","(1.5, 1.61, 1.6028070175438598)","(20.0, 26.0, 24.928571428571427)","(31.0, 55.0, 45.375)","(3.4, 4.8, 4.717391304347826)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:17.395782,"(61.0, 120.0, 115.41666666666667)","(7.5, 11.5, 11.166666666666666)","(1.5, 1.61, 1.5920564516129032)","(20.0, 26.0, 24.928571428571427)","(31.0, 55.0, 45.375)","(3.4, 4.8, 4.7875)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:18.463083,"(61.0, 120.0, 115.41666666666667)","(7.5, 11.5, 11.166666666666666)","(1.5, 1.6, 1.5920564516129032)","(20.0, 26.0, 24.571428571428573)","(31.0, 55.0, 45.375)","(3.4, 4.8, 4.721052631578947)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:19.543278,"(61.0, 120.0, 115.0)","(7.5, 11.5, 11.131578947368421)","(1.5, 1.6, 1.5916877637130802)","(20.0, 26.0, 24.636363636363637)","(31.0, 55.0, 45.375)","(3.4, 4.8, 4.721052631578947)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:20.661113,"(61.0, 120.0, 115.0)","(7.5, 11.5, 11.131578947368421)","(1.5, 1.6, 1.5918867924528304)","(20.0, 26.0, 24.636363636363637)","(31.0, 55.0, 45.375)","(3.4, 4.8, 4.747368421052632)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:21.643999,"(61.0, 120.0, 115.41666666666667)","(7.5, 11.5, 11.066666666666666)","(1.5, 1.6, 1.5916304347826087)","(20.0, 26.0, 24.333333333333332)","(31.0, 55.0, 48.0)","(3.4, 4.8, 4.747368421052632)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:22.675931,"(61.0, 120.0, 115.21739130434783)","(7.5, 11.5, 11.066666666666666)","(1.5, 1.6, 1.5903629032258064)","(20.0, 26.0, 24.636363636363637)","(31.0, 55.0, 46.44444444444444)","(3.4, 4.8, 4.74)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:23.689035,"(61.0, 120.0, 114.23076923076923)","(7.5, 11.5, 11.181818181818182)","(1.5, 1.59, 1.588)","(20.0, 28.0, 27.2)","(31.0, 55.0, 46.44444444444444)","(3.4, 4.8, 4.7444444444444445)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:24.668508,"(61.0, 120.0, 114.23076923076923)","(7.5, 11.5, 11.181818181818182)","(1.5, 1.59, 1.583846153846154)","(20.0, 28.0, 26.76923076923077)","(31.0, 55.0, 48.583333333333336)","(3.4, 4.8, 4.764285714285714)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:25.662084,"(61.0, 120.0, 114.44444444444444)","(7.5, 11.5, 11.24074074074074)","(1.5, 1.59, 1.5812295081967214)","(20.0, 28.0, 26.0)","(31.0, 55.0, 48.0)","(3.4, 4.8, 4.772222222222222)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:26.668505,"(61.0, 120.0, 114.44444444444444)","(7.5, 11.5, 11.24074074074074)","(1.5, 1.59, 1.5811538461538461)","(20.0, 28.0, 27.2)","(31.0, 55.0, 48.4)","(3.4, 4.8, 4.723076923076923)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:27.716783,"(61.0, 120.0, 114.61538461538461)","(7.5, 11.5, 11.238095238095237)","(1.5, 1.59, 1.580677966101695)","(20.0, 28.0, 26.5)","(31.0, 55.0, 49.0)","(3.4, 4.8, 4.795238095238095)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:28.893216,"(61.0, 120.0, 114.4)","(7.5, 11.5, 11.214285714285714)","(1.45, 1.58, 1.5760416666666668)","(20.0, 28.0, 26.125)","(31.0, 55.0, 46.75)","(3.5, 4.8, 4.794444444444444)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:29.947885,"(61.0, 120.0, 114.4)","(7.5, 11.5, 11.214285714285714)","(1.45, 1.59, 1.5760416666666668)","(20.0, 28.0, 26.125)","(31.0, 55.0, 50.285714285714285)","(3.5, 4.8, 4.798245614035088)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:31.203927,"(61.0, 120.0, 114.61538461538461)","(7.5, 11.5, 11.409090909090908)","(1.45, 1.58, 1.571358024691358)","(20.0, 28.0, 25.375)","(31.0, 55.0, 48.4)","(3.5, 4.9, 4.805660377358491)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:32.631567,"(61.0, 120.0, 114.4)","(7.5, 12.0, 11.35)","(1.45, 1.58, 1.571061946902655)","(20.0, 28.0, 25.375)","(31.0, 55.0, 49.0)","(3.5, 4.9, 4.793617021276596)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:33.784295,"(61.0, 120.0, 114.4)","(7.5, 12.0, 11.35)","(1.45, 1.58, 1.570940170940171)","(20.0, 28.0, 25.375)","(31.0, 55.0, 47.285714285714285)","(3.5, 4.9, 4.790322580645161)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:35.089574,"(61.0, 120.0, 114.61538461538461)","(7.5, 12.0, 11.72)","(1.45, 1.58, 1.570940170940171)","(20.0, 28.0, 25.375)","(31.0, 55.0, 47.285714285714285)","(3.5, 4.8, 4.796551724137931)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:36.359947,"(61.0, 120.0, 114.61538461538461)","(7.5, 12.0, 11.72)","(1.45, 1.58, 1.5673809523809525)","(20.0, 28.0, 25.375)","(31.0, 55.0, 48.25)","(3.5, 4.9, 4.798245614035088)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:37.545933,"(61.0, 120.0, 114.61538461538461)","(7.5, 12.0, 11.75)","(1.45, 1.58, 1.5723529411764707)","(20.0, 28.0, 25.375)","(31.0, 55.0, 47.0)","(3.5, 4.9, 4.786274509803921)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:38.626450,"(61.0, 120.0, 114.4)","(8.0, 12.0, 11.88888888888889)","(1.45, 1.58, 1.5747524752475248)","(20.0, 28.0, 26.7)","(31.0, 50.0, 47.0)","(3.5, 4.9, 4.775)","(101.0, 200.0, 198.14814814814815)"
12-01-2023 18:21:39.679329,"(61.0, 120.0, 114.61538461538461)","(8.0, 12.0, 11.85)","(1.45, 1.61, 1.6023931623931624)","(20.0, 27.0, 25.363636363636363)","(31.0, 50.0, 53.730769230769226)","(3.5, 4.8, 4.739285714285714)","(101.0, 200.0, 186.66666666666666)"
12-01-2023 18:21:40.875402,"(61.0, 120.0, 117.05882352941177)","(8.0, 12.0, 11.63888888888889)","(1.45, 1.6, 1.5873076923076923)","(20.0, 29.0, 27.095238095238095)","(31.0, 55.0, 49.1)","(3.5, 4.8, 4.704166666666667)","(101.0, 200.0, 193.33333333333334)"
12-01-2023 18:21:41.990105,"(61.0, 120.0, 116.42857142857143)","(8.0, 12.0, 11.833333333333334)","(1.45, 1.59, 1.5855172413793104)","(20.0, 29.0, 27.2)","(31.0, 50.0, 49.38461538461539)","(3.5, 4.8, 4.741935483870968)","(101.0, 200.0, 225.0)"
12-01-2023 18:21:43.072860,"(61.0, 120.0, 116.42857142857143)","(8.0, 11.5, 11.476190476190476)","(1.45, 1.59, 1.5855172413793104)","(20.0, 29.0, 27.2)","(31.0, 50.0, 58.13333333333333)","(3.5, 4.8, 4.727777777777778)","(101.0, 230.0, 231.25)"
12-01-2023 18:21:44.139988,"(61.0, 120.0, 116.875)","(8.0, 12.0, 11.644444444444444)","(1.45, 1.59, 1.582)","(20.0, 29.0, 27.095238095238095)","(31.0, 60.0, 58.13333333333333)","(3.5, 4.8, 4.727777777777778)","(101.0, 250.0, 232.85714285714286)"
12-01-2023 18:21:45.187257,"(61.0, 120.0, 116.875)","(8.0, 12.0, 11.568181818181818)","(1.45, 1.59, 1.5860784313725491)","(20.0, 29.0, 27.095238095238095)","(31.0, 60.0, 53.3125)","(3.5, 4.8, 4.697560975609756)","(101.0, 250.0, 226.66666666666666)"
12-01-2023 18:21:46.303962,"(61.0, 120.0, 116.42857142857143)","(8.0, 12.0, 11.594594594594595)","(1.45, 1.59, 1.5895652173913044)","(20.0, 29.0, 27.095238095238095)","(31.0, 55.0, 53.07142857142857)","(3.5, 4.8, 4.670588235294117)","(101.0, 230.0, 225.71428571428572)"
12-01-2023 18:21:47.448554,"(61.0, 120.0, 117.5)","(8.0, 12.0, 11.594594594594595)","(1.45, 1.59, 1.588301886792453)","(21.0, 29.0, 27.095238095238095)","(31.0, 55.0, 53.3125)","(3.5, 4.8, 4.689361702127659)","(101.0, 230.0, 225.71428571428572)"
12-01-2023 18:21:48.486004,"(61.0, 120.0, 117.72727272727272)","(8.0, 12.0, 11.625)","(1.45, 1.59, 1.5883333333333334)","(21.0, 29.0, 27.095238095238095)","(31.0, 55.0, 53.3125)","(3.5, 4.8, 4.689361702127659)","(101.0, 230.0, 225.71428571428572)"
12-01-2023 18:21:49.527620,"(61.0, 120.0, 117.72727272727272)","(8.0, 12.0, 11.783783783783784)","(1.45, 1.59, 1.5882352941176472)","(21.0, 29.0, 28.285714285714285)","(31.0, 55.0, 53.3125)","(3.5, 4.8, 4.689361702127659)","(101.0, 230.0, 220.0)"
12-01-2023 18:21:50.656289,"(61.0, 120.0, 117.72727272727272)","(8.0, 12.0, 11.604651162790697)","(1.45, 1.59, 1.589761904761905)","(21.0, 29.0, 26.857142857142858)","(31.0, 55.0, 53.07142857142857)","(3.5, 4.8, 4.699999999999999)","(101.0, 230.0, 236.0)"
12-01-2023 18:21:51.859884,"(61.0, 120.0, 117.5)","(8.0, 12.0, 11.866666666666667)","(1.45, 1.59, 1.5897826086956524)","(21.0, 29.0, 26.666666666666668)","(31.0, 55.0, 53.2)","(3.5, 4.8, 4.680952380952381)","(101.0, 260.0, 231.42857142857144)"
12-01-2023 18:21:52.958757,"(61.0, 120.0, 117.91666666666667)","(8.0, 12.0, 11.88888888888889)","(1.45, 1.6, 1.5897826086956524)","(21.0, 29.0, 26.869565217391305)","(31.0, 55.0, 53.2)","(3.5, 4.7, 4.638095238095238)","(101.0, 260.0, 226.66666666666666)"
12-01-2023 18:21:53.991252,"(61.0, 120.0, 118.52941176470588)","(8.0, 12.0, 11.764705882352942)","(1.45, 1.6, 1.591965811965812)","(21.0, 28.0, 26.625)","(31.0, 55.0, 53.833333333333336)","(3.5, 4.7, 4.638095238095238)","(101.0, 260.0, 241.8181818181818)"
12-01-2023 18:21:55.087581,"(61.0, 120.0, 118.52941176470588)","(8.0, 12.0, 11.85)","(1.45, 1.6, 1.5904545454545456)","(21.0, 28.0, 26.666666666666668)","(31.0, 55.0, 53.833333333333336)","(3.5, 4.7, 4.6090909090909085)","(101.0, 260.0, 231.42857142857144)"
12-01-2023 18:21:56.258609,"(61.0, 120.0, 118.4375)","(8.0, 12.0, 11.8125)","(1.45, 1.6, 1.5940540540540542)","(21.0, 28.0, 26.625)","(31.0, 55.0, 52.857142857142854)","(3.5, 4.7, 4.66)","(101.0, 260.0, 250.0)"
12-01-2023 18:21:57.452223,"(61.0, 120.0, 118.14814814814815)","(8.0, 12.0, 11.574074074074074)","(1.45, 1.6, 1.5940540540540542)","(21.0, 27.0, 26.625)","(31.0, 60.0, 52.857142857142854)","(3.5, 4.7, 4.703448275862069)","(101.0, 260.0, 254.0)"
12-01-2023 18:21:58.559030,"(61.0, 120.0, 118.21428571428572)","(8.0, 12.0, 11.592105263157896)","(1.45, 1.59, 1.5795555555555556)","(21.0, 27.0, 26.666666666666668)","(31.0, 60.0, 56.15384615384615)","(3.5, 4.8, 4.703448275862069)","(101.0, 270.0, 257.5)"
12-01-2023 18:21:59.518801,"(61.0, 120.0, 118.14814814814815)","(8.0, 12.0, 11.4)","(1.45, 1.59, 1.5811688311688312)","(21.0, 26.0, 25.625)","(31.0, 60.0, 58.57142857142857)","(3.5, 4.8, 4.699999999999999)","(101.0, 280.0, 257.5)"
12-01-2023 18:22:00.616855,"(61.0, 120.0, 118.07692307692308)","(8.0, 12.0, 11.355555555555556)","(1.45, 1.6, 1.59135593220339)","(21.0, 27.0, 26.666666666666668)","(31.0, 65.0, 59.166666666666664)","(3.5, 4.8, 4.666666666666666)","(101.0, 280.0, 253.33333333333334)"
12-01-2023 18:22:01.660086,"(61.0, 120.0, 118.07692307692308)","(8.0, 12.0, 11.355555555555556)","(1.45, 1.6, 1.59135593220339)","(21.0, 27.0, 26.666666666666668)","(31.0, 60.0, 59.61538461538461)","(3.5, 4.8, 4.67)","(101.0, 280.0, 264.0)"
12-01-2023 18:22:02.806681,"(61.0, 120.0, 118.21428571428572)","(8.0, 12.0, 11.363636363636363)","(1.45, 1.6, 1.5974418604651164)","(21.0, 27.0, 26.666666666666668)","(31.0, 60.0, 59.61538461538461)","(3.5, 4.8, 4.6869565217391305)","(101.0, 280.0, 253.33333333333334)"
12-01-2023 18:22:03.809523,"(61.0, 120.0, 118.21428571428572)","(8.0, 12.0, 11.363636363636363)","(1.45, 1.6, 1.5974418604651164)","(21.0, 27.0, 26.666666666666668)","(31.0, 60.0, 59.61538461538461)","(3.5, 4.8, 4.648717948717949)","(101.0, 280.0, 253.33333333333334)"
12-01-2023 18:22:04.879690,"(61.0, 120.0, 118.07692307692308)","(8.0, 12.0, 11.348837209302326)","(1.45, 1.61, 1.5856521739130436)","(21.0, 28.0, 25.576923076923077)","(31.0, 60.0, 59.642857142857146)","(3.5, 4.7, 4.648717948717949)","(101.0, 280.0, 264.0)"
12-01-2023 18:22:05.991053,"(61.0, 120.0, 118.07692307692308)","(8.0, 12.0, 10.444444444444445)","(1.45, 1.6, 1.5906521739130435)","(21.0, 28.0, 25.724137931034484)","(31.0, 60.0, 62.89473684210526)","(3.5, 4.7, 4.793333333333333)","(101.0, 280.0, 264.0)"
12-01-2023 18:22:07.105951,"(61.0, 120.0, 118.21428571428572)","(8.0, 10.0, 9.955555555555556)","(1.45, 1.6, 1.602)","(21.0, 28.0, 26.058823529411764)","(31.0, 65.0, 62.89473684210526)","(3.5, 4.8, 4.72)","(101.0, 280.0, 264.0)"
