,Amen Brother,Bia Tinne,Burrandana,Open Sky,Take On Manhattan,The Big Shamrock,Toro Magic,Brave Image,County Kilkenny,Mo Chara,Sonny Fella
05-01-2023 12:50:58.880824,"(7.0, 7.4, 7.392)","(8.0, 15.5, 15.115384615384615)","(4.0, 4.5, 4.5212121212121215)","(8.5, 11.0, 10.605263157894736)","(21.0, 32.0, 28.25)","(21.0, 75.0, 64.03846153846153)","(61.0, 100.0, 99.31818181818181)","(3.9, 4.8, 4.724257425742574)","(7.5, 9.8, 9.690322580645162)","(17.0, 21.0, 20.2)","(19.0, 27.0, 26.666666666666668)"
05-01-2023 12:51:00.282688,"(7.0, 7.4, 7.392)","(8.0, 15.5, 15.115384615384615)","(4.0, 4.6, 4.4941176470588236)","(8.5, 11.0, 9.411374407582938)","(21.0, 32.0, 29.333333333333332)","(21.0, 75.0, 64.03846153846153)","(61.0, 100.0, 99.44444444444444)","(3.9, 4.8, 4.744516129032258)","(7.5, 9.8, 9.690322580645162)","(17.0, 21.0, 20.2)","(19.0, 27.0, 29.545454545454547)"
05-01-2023 12:51:01.638571,"(7.0, 7.4, 7.384615384615385)","(8.0, 15.5, 14.75)","(4.0, 4.7, 4.539285714285715)","(8.5, 10.0, 9.441739130434783)","(21.0, 30.0, 29.333333333333332)","(21.0, 75.0, 64.03846153846153)","(61.0, 100.0, 99.44444444444444)","(3.9, 4.8, 4.744516129032258)","(7.5, 9.8, 9.698507462686567)","(17.0, 21.0, 20.2)","(19.0, 30.0, 27.5)"
05-01-2023 12:51:03.071025,"(7.0, 7.4, 7.3882352941176475)","(8.0, 15.0, 14.75)","(4.0, 4.7, 4.539285714285715)","(8.5, 10.0, 9.441739130434783)","(21.0, 30.0, 29.333333333333332)","(21.0, 75.0, 64.03846153846153)","(61.0, 100.0, 99.44444444444444)","(3.9, 4.8, 4.744516129032258)","(7.5, 9.8, 9.698507462686567)","(17.0, 21.0, 20.2)","(19.0, 30.0, 27.5)"
05-01-2023 12:51:04.442328,"(7.0, 7.4, 7.382608695652174)","(8.0, 15.0, 14.75)","(4.0, 4.8, 4.515789473684211)","(8.5, 10.0, 9.441739130434783)","(21.0, 30.0, 29.333333333333332)","(21.0, 75.0, 63.888888888888886)","(61.0, 100.0, 99.44444444444444)","(3.9, 4.8, 4.744516129032258)","(7.5, 9.8, 9.698507462686567)","(17.0, 21.0, 20.2)","(19.0, 30.0, 27.5)"
05-01-2023 12:51:05.914394,"(7.0, 7.2, 7.1829457364341085)","(8.0, 15.0, 14.75)","(4.0, 4.8, 4.669879518072289)","(8.5, 10.0, 9.441739130434783)","(21.0, 27.0, 26.764705882352942)","(21.0, 75.0, 63.888888888888886)","(61.0, 100.0, 99.44444444444444)","(3.9, 4.8, 4.744516129032258)","(7.5, 9.8, 9.690322580645162)","(17.0, 21.0, 19.346153846153847)","(19.0, 29.0, 29.450980392156865)"
05-01-2023 12:51:07.302893,"(7.0, 7.2, 7.1829457364341085)","(8.0, 15.5, 14.75)","(4.0, 4.8, 4.683870967741935)","(8.5, 10.0, 9.441739130434783)","(21.0, 27.0, 26.555555555555557)","(21.0, 75.0, 65.3225806451613)","(61.0, 100.0, 99.44444444444444)","(3.9, 4.7, 4.6553571428571425)","(7.5, 9.8, 9.690322580645162)","(17.0, 20.0, 19.346153846153847)","(19.0, 30.0, 28.869565217391305)"
05-01-2023 12:51:08.949436,"(7.0, 7.2, 7.171636363636364)","(8.0, 15.5, 14.75)","(4.0, 4.8, 4.633944954128441)","(8.5, 10.0, 9.441739130434783)","(21.0, 27.0, 26.272727272727273)","(21.0, 75.0, 65.3225806451613)","(61.0, 100.0, 99.44444444444444)","(3.9, 4.7, 4.656521739130435)","(7.5, 9.8, 9.583673469387755)","(17.0, 20.0, 19.346153846153847)","(19.0, 29.0, 28.684210526315788)"
05-01-2023 12:51:10.765487,"(7.0, 7.2, 7.171636363636364)","(8.0, 15.5, 14.75)","(4.0, 4.7, 4.618181818181818)","(8.5, 10.0, 9.441739130434783)","(21.0, 27.0, 26.272727272727273)","(21.0, 75.0, 65.3225806451613)","(61.0, 100.0, 99.44444444444444)","(3.9, 4.7, 4.659677419354838)","(7.5, 9.6, 9.563636363636363)","(17.0, 20.0, 19.346153846153847)","(19.0, 29.0, 28.684210526315788)"
05-01-2023 12:51:12.605482,"(7.0, 7.2, 7.171636363636364)","(8.0, 15.5, 14.346153846153847)","(4.0, 4.7, 4.613253012048193)","(8.5, 10.0, 9.441739130434783)","(21.0, 27.0, 26.272727272727273)","(21.0, 75.0, 65.3225806451613)","(61.0, 100.0, 98.33333333333333)","(3.9, 4.7, 4.659677419354838)","(7.5, 9.6, 9.538461538461538)","(17.0, 20.0, 19.346153846153847)","(19.0, 29.0, 28.759999999999998)"
05-01-2023 12:51:14.379484,"(7.0, 7.2, 7.156291390728477)","(8.0, 15.5, 14.666666666666666)","(4.0, 4.7, 4.613253012048193)","(8.5, 10.0, 9.48235294117647)","(21.0, 27.0, 26.466666666666665)","(21.0, 75.0, 65.3225806451613)","(61.0, 100.0, 99.23076923076923)","(3.9, 4.7, 4.660629921259843)","(7.5, 9.6, 9.538461538461538)","(17.0, 20.0, 19.403508771929825)","(19.0, 29.0, 27.764705882352942)"
05-01-2023 12:51:16.042822,"(7.0, 8.0, 7.5285714285714285)","(8.0, 15.5, 14.789473684210526)","(4.0, 4.7, 4.614634146341464)","(8.5, 9.6, 9.48235294117647)","(21.0, 27.0, 26.272727272727273)","(21.0, 75.0, 65.3225806451613)","(61.0, 100.0, 99.23076923076923)","(3.9, 4.7, 4.659677419354838)","(7.5, 9.6, 9.538461538461538)","(17.0, 20.0, 19.403508771929825)","(19.0, 28.0, 27.555555555555557)"
05-01-2023 12:51:17.574802,"(7.0, 8.0, 7.5285714285714285)","(8.0, 15.0, 14.789473684210526)","(4.0, 4.7, 4.614634146341464)","(8.5, 9.6, 9.48235294117647)","(21.0, 27.0, 26.272727272727273)","(31.0, 75.0, 65.3225806451613)","(61.0, 100.0, 98.88888888888889)","(4.0, 4.7, 4.659016393442623)","(7.5, 9.6, 9.538461538461538)","(17.0, 20.0, 19.392857142857142)","(19.0, 28.0, 27.555555555555557)"
05-01-2023 12:51:19.002665,"(7.0, 8.0, 7.5285714285714285)","(8.0, 15.0, 14.789473684210526)","(4.0, 4.7, 4.602777777777778)","(8.5, 9.6, 9.48235294117647)","(21.0, 27.0, 26.272727272727273)","(31.0, 75.0, 65.3225806451613)","(61.0, 100.0, 99.23076923076923)","(4.0, 4.7, 4.659016393442623)","(7.5, 9.6, 9.538461538461538)","(17.0, 20.0, 18.914893617021278)","(19.0, 28.0, 25.333333333333332)"
05-01-2023 12:51:20.444412,"(7.0, 8.0, 7.661538461538461)","(8.0, 15.0, 14.789473684210526)","(4.0, 4.7, 4.602777777777778)","(8.5, 9.6, 9.076666666666666)","(21.0, 27.0, 26.5)","(31.0, 75.0, 65.3225806451613)","(61.0, 100.0, 99.23076923076923)","(4.0, 4.7, 4.659677419354838)","(7.5, 9.6, 9.538461538461538)","(17.0, 20.0, 18.77777777777778)","(19.0, 27.0, 26.4)"
05-01-2023 12:51:21.851017,"(7.0, 8.0, 7.661538461538461)","(8.0, 15.0, 14.789473684210526)","(4.0, 4.7, 4.602777777777778)","(8.5, 9.2, 9.076666666666666)","(21.0, 27.0, 26.5)","(31.0, 75.0, 65.3225806451613)","(61.0, 100.0, 99.23076923076923)","(4.0, 4.7, 4.659677419354838)","(7.5, 9.6, 9.538461538461538)","(17.0, 19.0, 18.75)","(19.0, 27.0, 26.4)"
05-01-2023 12:51:23.418173,"(7.0, 8.0, 7.685714285714285)","(8.0, 15.0, 14.789473684210526)","(4.0, 4.7, 4.562666666666667)","(8.5, 9.2, 8.94516129032258)","(21.0, 27.0, 26.5)","(31.0, 75.0, 65.3225806451613)","(61.0, 100.0, 99.23076923076923)","(4.0, 4.7, 4.659677419354838)","(7.5, 9.6, 9.56)","(17.0, 19.0, 18.75)","(19.0, 27.0, 26.4)"
05-01-2023 12:51:24.952623,"(7.0, 8.0, 7.685714285714285)","(8.0, 15.0, 14.666666666666666)","(4.0, 4.6, 4.562666666666667)","(8.5, 9.0, 8.94516129032258)","(21.0, 27.0, 26.5)","(31.0, 75.0, 65.3225806451613)","(61.0, 100.0, 99.23076923076923)","(4.0, 4.7, 4.714141414141414)","(7.5, 9.6, 9.56)","(17.0, 19.0, 18.822580645161292)","(19.0, 27.0, 26.4)"
05-01-2023 12:51:26.479011,"(7.0, 8.0, 7.643243243243243)","(8.0, 15.0, 14.666666666666666)","(4.0, 4.6, 4.562666666666667)","(8.5, 9.0, 8.94516129032258)","(21.0, 27.0, 26.5)","(31.0, 75.0, 66.42857142857143)","(61.0, 100.0, 99.41176470588235)","(4.0, 4.8, 4.7153846153846155)","(7.5, 9.6, 9.542028985507246)","(17.0, 19.0, 18.833333333333332)","(19.0, 27.0, 25.6)"
05-01-2023 12:51:27.917303,"(7.0, 8.0, 7.652173913043478)","(8.0, 15.0, 14.7)","(4.0, 4.6, 4.55820895522388)","(8.5, 9.6, 9.504761904761905)","(21.0, 27.0, 26.5)","(31.0, 75.0, 66.42857142857143)","(61.0, 100.0, 99.41176470588235)","(4.0, 4.8, 4.7153846153846155)","(7.5, 9.6, 9.542028985507246)","(17.0, 19.0, 18.833333333333332)","(19.0, 26.0, 25.428571428571427)"
05-01-2023 12:51:29.370788,"(7.0, 8.0, 7.652173913043478)","(8.0, 15.0, 14.857142857142858)","(4.0, 4.6, 4.55820895522388)","(8.5, 9.6, 9.504761904761905)","(21.0, 27.0, 26.5)","(31.0, 75.0, 66.42857142857143)","(61.0, 100.0, 99.41176470588235)","(4.0, 4.8, 4.7153846153846155)","(7.5, 9.6, 9.542028985507246)","(17.0, 19.0, 20.294117647058822)","(19.0, 26.0, 25.428571428571427)"
05-01-2023 12:51:31.150681,"(7.0, 8.0, 7.591489361702127)","(8.0, 15.0, 14.879999999999999)","(4.0, 4.6, 4.55820895522388)","(8.5, 9.6, 8.954166666666667)","(21.0, 27.0, 26.384615384615383)","(31.0, 75.0, 66.42857142857143)","(61.0, 100.0, 99.41176470588235)","(4.0, 4.8, 4.7153846153846155)","(7.5, 9.6, 9.542028985507246)","(17.0, 21.0, 20.294117647058822)","(19.0, 26.0, 25.428571428571427)"
05-01-2023 12:51:32.711320,"(7.0, 7.6, 7.75)","(8.0, 15.0, 14.85)","(4.0, 4.6, 4.55820895522388)","(8.5, 9.0, 8.936)","(21.0, 27.0, 26.166666666666668)","(31.0, 75.0, 66.42857142857143)","(61.0, 100.0, 99.41176470588235)","(4.0, 4.8, 4.7153846153846155)","(7.5, 9.6, 9.542028985507246)","(17.0, 21.0, 20.294117647058822)","(19.0, 26.0, 25.428571428571427)"
05-01-2023 12:51:34.540092,"(7.0, 8.0, 7.993548387096774)","(8.0, 15.0, 14.666666666666666)","(4.0, 4.6, 4.338888888888889)","(8.5, 9.0, 8.936)","(21.0, 32.0, 26.12)","(31.0, 75.0, 79.41176470588235)","(61.0, 100.0, 99.41176470588235)","(4.0, 4.8, 4.714)","(7.5, 9.6, 9.535483870967742)","(17.0, 21.0, 20.333333333333332)","(19.0, 30.0, 25.92)"
05-01-2023 12:51:36.263868,"(7.0, 8.2, 7.993548387096774)","(8.5, 16.5, 15.41025641025641)","(4.0, 4.4, 4.315853658536585)","(8.5, 9.0, 8.936)","(21.0, 32.0, 26.12)","(31.0, 100.0, 83.0)","(61.0, 100.0, 108.82352941176471)","(4.0, 4.8, 4.714)","(7.5, 9.6, 9.525925925925925)","(17.0, 21.0, 20.2)","(19.0, 30.0, 25.846153846153847)"
05-01-2023 12:51:37.894182,"(7.0, 8.2, 8.042424242424241)","(8.5, 16.5, 15.553030303030303)","(4.0, 4.4, 4.315853658536585)","(8.5, 9.0, 8.936)","(21.0, 32.0, 27.1)","(31.0, 95.0, 83.0)","(61.0, 130.0, 112.85714285714286)","(4.0, 4.8, 4.7155555555555555)","(7.5, 9.6, 9.446153846153846)","(17.0, 21.0, 20.2)","(19.0, 30.0, 25.304347826086957)"
05-01-2023 12:51:39.591063,"(7.0, 8.2, 8.042424242424241)","(9.0, 16.5, 15.011904761904763)","(4.0, 4.4, 4.315853658536585)","(8.5, 9.0, 8.936)","(21.0, 32.0, 27.1)","(31.0, 95.0, 87.5)","(61.0, 120.0, 112.85714285714286)","(4.0, 4.8, 4.76984126984127)","(7.5, 9.6, 9.42608695652174)","(17.0, 21.0, 20.2)","(19.0, 30.0, 27.571428571428573)"
05-01-2023 12:51:41.148018,"(7.0, 8.2, 8.125714285714285)","(9.0, 16.5, 15.684782608695652)","(4.0, 4.4, 4.325)","(8.5, 9.0, 8.945762711864408)","(21.0, 32.0, 27.1)","(31.0, 95.0, 83.0)","(61.0, 120.0, 112.85714285714286)","(4.0, 4.8, 4.7711026615969585)","(7.5, 9.6, 8.988235294117647)","(17.0, 21.0, 20.2)","(19.0, 28.0, 26.857142857142858)"
05-01-2023 12:51:42.702123,"(7.0, 8.2, 7.933333333333334)","(9.0, 16.5, 14.775862068965518)","(4.0, 4.4, 4.307142857142857)","(8.5, 9.0, 8.945762711864408)","(21.0, 32.0, 27.1)","(31.0, 95.0, 83.75)","(61.0, 120.0, 108.82352941176471)","(4.0, 4.8, 4.7711026615969585)","(7.5, 9.2, 9.1)","(17.0, 21.0, 20.2)","(19.0, 28.0, 27.2)"
05-01-2023 12:51:44.186840,"(7.0, 8.0, 7.933333333333334)","(9.0, 16.5, 14.833333333333334)","(4.0, 4.4, 4.307142857142857)","(8.5, 9.0, 8.945762711864408)","(21.0, 32.0, 27.1)","(31.0, 90.0, 83.75)","(61.0, 130.0, 108.82352941176471)","(4.0, 4.8, 4.770992366412214)","(7.5, 9.2, 9.11)","(17.0, 21.0, 20.2)","(19.0, 28.0, 27.428571428571427)"
05-01-2023 12:51:45.689784,"(7.0, 8.0, 7.908163265306122)","(9.0, 16.5, 14.795454545454545)","(4.0, 4.4, 4.307142857142857)","(8.5, 9.0, 8.945762711864408)","(21.0, 32.0, 27.1)","(31.0, 90.0, 75.0)","(61.0, 130.0, 108.82352941176471)","(4.0, 4.8, 4.770992366412214)","(7.5, 9.2, 9.08)","(17.0, 21.0, 20.2)","(19.0, 28.0, 27.428571428571427)"
05-01-2023 12:51:47.193980,"(7.0, 8.0, 7.71875)","(9.0, 16.5, 14.153846153846153)","(4.0, 4.4, 4.351851851851852)","(8.5, 9.0, 9.562962962962963)","(21.0, 32.0, 27.625)","(31.0, 90.0, 73.63636363636364)","(61.0, 130.0, 103.75)","(4.0, 4.8, 4.792380952380952)","(7.5, 9.2, 9.139999999999999)","(16.0, 21.0, 20.934426229508198)","(19.0, 28.0, 26.2)"
05-01-2023 12:51:48.658231,"(7.0, 8.0, 7.8125)","(9.0, 14.5, 14.153846153846153)","(4.0, 4.4, 4.351851851851852)","(8.5, 9.6, 9.562962962962963)","(21.0, 32.0, 27.625)","(31.0, 90.0, 73.63636363636364)","(61.0, 130.0, 103.75)","(4.0, 4.8, 4.792380952380952)","(7.5, 9.2, 9.139999999999999)","(16.0, 21.0, 20.934426229508198)","(19.0, 27.0, 26.2)"
05-01-2023 12:51:50.281494,"(7.0, 8.0, 7.8125)","(9.0, 14.5, 14.346153846153847)","(4.0, 4.4, 4.358064516129033)","(8.5, 9.6, 9.562962962962963)","(21.0, 32.0, 27.625)","(31.0, 90.0, 76.15384615384616)","(61.0, 130.0, 106.66666666666667)","(4.0, 4.8, 4.792727272727273)","(7.5, 9.2, 9.139999999999999)","(16.0, 21.0, 20.934426229508198)","(19.0, 27.0, 26.428571428571427)"
05-01-2023 12:51:51.709822,"(7.0, 8.0, 7.8125)","(9.0, 16.0, 15.76923076923077)","(4.0, 4.5, 4.3639053254437865)","(8.5, 9.8, 9.600000000000001)","(21.0, 32.0, 27.625)","(31.0, 90.0, 76.15384615384616)","(61.0, 130.0, 106.66666666666667)","(4.0, 4.8, 5.025789473684211)","(7.5, 9.2, 9.139999999999999)","(16.0, 21.0, 20.934426229508198)","(19.0, 27.0, 26.428571428571427)"
05-01-2023 12:51:53.154672,"(7.0, 8.0, 7.833333333333333)","(9.0, 16.0, 15.045454545454545)","(4.0, 4.5, 4.127700831024931)","(8.5, 9.8, 9.559999999999999)","(21.0, 32.0, 28.285714285714285)","(31.0, 90.0, 77.5)","(61.0, 130.0, 112.3076923076923)","(4.0, 5.1, 4.943333333333333)","(7.5, 9.2, 9.123529411764705)","(16.0, 21.0, 20.968)","(19.0, 26.0, 25.764705882352942)"
05-01-2023 12:51:54.519543,"(7.0, 8.0, 7.833333333333333)","(9.0, 15.5, 15.045454545454545)","(4.0, 4.2, 4.106115107913669)","(8.5, 9.6, 9.559999999999999)","(21.0, 30.0, 28.8)","(31.0, 85.0, 80.0)","(61.0, 120.0, 115.45454545454545)","(4.0, 5.1, 4.943333333333333)","(7.5, 9.2, 9.123529411764705)","(16.0, 21.0, 20.968)","(19.0, 26.0, 25.666666666666668)"
05-01-2023 12:51:55.858612,"(7.0, 8.0, 7.833333333333333)","(9.0, 15.5, 15.045454545454545)","(4.0, 4.2, 4.1022471910112355)","(8.5, 9.6, 8.607952286282305)","(21.0, 30.0, 28.8)","(31.0, 85.0, 80.0)","(61.0, 120.0, 115.45454545454545)","(4.0, 5.1, 4.943333333333333)","(7.5, 9.2, 9.123529411764705)","(16.0, 21.0, 20.965217391304346)","(19.0, 26.0, 26.125)"
05-01-2023 12:51:57.382890,"(7.0, 8.0, 7.7615384615384615)","(9.0, 15.5, 15.884615384615385)","(4.0, 4.2, 4.112083333333333)","(8.5, 8.8, 8.60909090909091)","(21.0, 30.0, 28.57142857142857)","(31.0, 85.0, 76.15384615384616)","(61.0, 120.0, 106.66666666666667)","(4.0, 5.1, 4.925490196078432)","(7.5, 9.2, 9.161538461538461)","(16.0, 21.0, 21.25)","(19.0, 28.0, 25.6)"
05-01-2023 12:51:58.808521,"(7.0, 8.0, 7.7615384615384615)","(9.0, 16.0, 15.884615384615385)","(4.0, 4.2, 4.112083333333333)","(8.5, 8.8, 8.60909090909091)","(21.0, 32.0, 28.57142857142857)","(31.0, 90.0, 76.15384615384616)","(61.0, 130.0, 106.66666666666667)","(4.0, 5.0, 4.925490196078432)","(7.5, 9.2, 9.161538461538461)","(16.0, 22.0, 21.25)","(19.0, 28.0, 25.6)"
05-01-2023 12:52:00.355353,"(7.0, 8.0, 7.697560975609756)","(9.0, 16.0, 13.96551724137931)","(4.0, 4.2, 4.110887096774193)","(8.5, 8.8, 8.60893203883495)","(21.0, 32.0, 28.25)","(31.0, 90.0, 76.15384615384616)","(61.0, 130.0, 107.5)","(4.0, 5.0, 4.963809523809524)","(7.5, 9.2, 9.161538461538461)","(16.0, 22.0, 21.2)","(19.0, 27.0, 25.666666666666668)"
05-01-2023 12:52:01.672146,"(7.0, 8.0, 7.624242424242424)","(9.0, 15.0, 14.6875)","(4.0, 4.2, 4.10045045045045)","(8.5, 8.8, 8.605533596837944)","(21.0, 32.0, 28.0)","(31.0, 90.0, 76.15384615384616)","(61.0, 130.0, 107.5)","(4.0, 5.0, 4.962376237623762)","(7.5, 9.2, 9.16875)","(16.0, 22.0, 21.2)","(19.0, 27.0, 25.714285714285715)"
05-01-2023 12:52:02.983354,"(7.0, 8.0, 7.624242424242424)","(9.0, 15.0, 14.6875)","(4.0, 4.2, 4.10045045045045)","(8.5, 8.8, 8.605533596837944)","(21.0, 32.0, 28.0)","(31.0, 90.0, 76.15384615384616)","(61.0, 130.0, 107.5)","(4.0, 5.0, 4.962376237623762)","(7.5, 9.2, 9.16875)","(16.0, 22.0, 21.2)","(19.0, 27.0, 25.714285714285715)"
05-01-2023 12:52:04.314444,"(7.0, 8.0, 7.655555555555555)","(9.0, 15.0, 14.25)","(4.0, 4.2, 4.115425531914894)","(8.5, 8.8, 8.605533596837944)","(21.0, 27.0, 26.8)","(31.0, 90.0, 76.15384615384616)","(61.0, 130.0, 107.5)","(4.0, 5.0, 4.962376237623762)","(7.5, 9.2, 9.299999999999999)","(16.0, 22.0, 21.11111111111111)","(19.0, 27.0, 25.76923076923077)"
05-01-2023 12:52:05.655180,"(7.0, 8.0, 7.641666666666667)","(9.0, 15.0, 13.875)","(4.0, 4.2, 4.115425531914894)","(8.5, 8.8, 8.604761904761904)","(21.0, 32.0, 29.692307692307693)","(31.0, 90.0, 80.0)","(61.0, 120.0, 110.0)","(4.0, 5.0, 4.962376237623762)","(7.5, 9.6, 9.299999999999999)","(16.0, 22.0, 21.11111111111111)","(19.0, 27.0, 25.76923076923077)"
05-01-2023 12:52:07.014105,"(7.0, 8.0, 7.641666666666667)","(9.0, 15.0, 13.875)","(4.0, 4.2, 4.111309523809523)","(8.5, 8.6, 8.53076923076923)","(21.0, 32.0, 29.692307692307693)","(31.0, 90.0, 82.3076923076923)","(61.0, 120.0, 114.54545454545455)","(4.0, 5.0, 4.962376237623762)","(7.5, 9.6, 9.26)","(16.0, 22.0, 21.09090909090909)","(19.0, 27.0, 26.0)"
05-01-2023 12:52:08.329393,"(7.0, 8.0, 7.641666666666667)","(9.0, 15.0, 14.0625)","(4.0, 4.2, 4.11767955801105)","(8.5, 8.6, 8.505263157894737)","(21.0, 32.0, 29.692307692307693)","(31.0, 90.0, 82.3076923076923)","(61.0, 120.0, 114.54545454545455)","(4.0, 5.0, 4.965765765765766)","(7.5, 9.6, 9.26)","(16.0, 22.0, 21.235294117647058)","(19.0, 27.0, 26.0)"
05-01-2023 12:52:09.575506,"(7.0, 8.0, 7.641666666666667)","(9.0, 15.0, 14.0625)","(4.0, 4.2, 4.112865497076023)","(8.5, 8.6, 8.505263157894737)","(21.0, 32.0, 29.692307692307693)","(31.0, 90.0, 82.3076923076923)","(61.0, 120.0, 109.28571428571429)","(4.0, 5.0, 4.965765765765766)","(7.5, 9.6, 9.26)","(16.0, 22.0, 21.133333333333333)","(19.0, 28.0, 25.96551724137931)"
05-01-2023 12:52:10.868139,"(7.0, 8.0, 7.641666666666667)","(9.0, 15.0, 14.25)","(4.0, 4.2, 4.1)","(8.5, 8.6, 8.505263157894737)","(21.0, 32.0, 29.692307692307693)","(31.0, 90.0, 82.3076923076923)","(61.0, 120.0, 109.28571428571429)","(4.0, 5.0, 4.963461538461539)","(7.5, 9.6, 9.26)","(16.0, 22.0, 21.133333333333333)","(19.0, 29.0, 25.96551724137931)"
05-01-2023 12:52:12.190616,"(7.0, 8.0, 7.641666666666667)","(10.0, 15.0, 14.6)","(3.9, 4.1, 4.1229508196721305)","(8.0, 8.6, 8.400413223140497)","(21.0, 32.0, 29.692307692307693)","(41.0, 90.0, 82.3076923076923)","(71.0, 120.0, 109.28571428571429)","(4.0, 5.0, 4.963461538461539)","(7.5, 9.6, 9.26)","(17.0, 22.0, 21.025)","(20.0, 29.0, 25.96551724137931)"
05-01-2023 12:52:13.606745,"(7.0, 8.0, 7.641666666666667)","(10.0, 15.0, 14.6)","(3.9, 4.2, 4.1378378378378375)","(8.0, 8.6, 8.232)","(21.0, 32.0, 29.692307692307693)","(41.0, 90.0, 82.3076923076923)","(71.0, 120.0, 109.28571428571429)","(4.0, 5.0, 5.002469135802469)","(7.5, 9.6, 9.3)","(17.0, 22.0, 21.025)","(20.0, 29.0, 25.96551724137931)"
05-01-2023 12:52:14.984067,"(7.0, 8.0, 7.627027027027027)","(10.0, 15.0, 14.076923076923077)","(3.9, 4.2, 4.1378378378378375)","(8.0, 8.6, 8.232)","(21.0, 32.0, 28.8)","(41.0, 90.0, 82.3076923076923)","(71.0, 120.0, 109.28571428571429)","(4.0, 5.1, 5.018518518518518)","(7.5, 9.4, 9.26)","(17.0, 22.0, 21.025)","(20.0, 29.0, 26.333333333333332)"
05-01-2023 12:52:16.367401,"(7.0, 7.8, 7.6499999999999995)","(10.0, 15.0, 14.571428571428571)","(3.9, 4.2, 4.23125)","(8.0, 8.6, 8.207317073170731)","(21.0, 32.0, 28.404255319148938)","(41.0, 90.0, 82.3076923076923)","(71.0, 120.0, 109.28571428571429)","(4.0, 5.1, 5.027472527472527)","(7.5, 9.4, 9.26)","(17.0, 22.0, 20.772058823529413)","(20.0, 29.0, 26.333333333333332)"
05-01-2023 12:52:17.840052,"(7.0, 7.8, 7.75)","(10.0, 15.0, 14.571428571428571)","(3.9, 4.4, 4.352)","(8.0, 8.6, 8.200374531835205)","(21.0, 30.0, 28.404255319148938)","(41.0, 90.0, 82.3076923076923)","(71.0, 120.0, 109.28571428571429)","(4.2, 5.1, 5.027472527472527)","(7.5, 9.4, 9.331707317073171)","(17.0, 21.0, 20.772058823529413)","(20.0, 29.0, 26.8)"
05-01-2023 12:52:19.215869,"(7.0, 7.8, 7.75)","(10.0, 15.0, 14.571428571428571)","(3.9, 4.4, 4.352)","(8.0, 8.4, 8.200374531835205)","(21.0, 30.0, 28.404255319148938)","(41.0, 90.0, 82.3076923076923)","(71.0, 120.0, 104.23076923076923)","(4.2, 5.1, 5.027472527472527)","(7.5, 9.4, 9.331707317073171)","(17.0, 21.0, 20.772058823529413)","(20.0, 29.0, 26.870967741935484)"
05-01-2023 12:52:20.641241,"(7.0, 7.8, 7.751304347826087)","(10.0, 15.0, 14.478260869565217)","(3.9, 4.4, 4.352)","(8.0, 8.4, 8.200374531835205)","(21.0, 30.0, 28.434782608695652)","(41.0, 90.0, 82.3076923076923)","(71.0, 110.0, 104.64285714285714)","(4.2, 5.1, 5.027472527472527)","(7.5, 9.4, 9.272)","(17.0, 21.0, 20.763358778625953)","(20.0, 29.0, 26.870967741935484)"
05-01-2023 12:52:21.996901,"(7.0, 7.6, 7.592380952380952)","(10.0, 15.0, 14.612903225806452)","(3.9, 4.4, 4.370909090909091)","(8.0, 8.4, 8.200374531835205)","(21.0, 30.0, 28.53488372093023)","(41.0, 90.0, 82.3076923076923)","(71.0, 110.0, 104.64285714285714)","(4.2, 5.1, 5.027472527472527)","(7.5, 9.4, 9.251162790697675)","(17.0, 21.0, 20.763358778625953)","(20.0, 29.0, 26.870967741935484)"
05-01-2023 12:52:23.321181,"(7.0, 7.6, 7.592156862745098)","(10.0, 15.0, 14.612903225806452)","(3.9, 4.4, 4.376119402985075)","(8.0, 8.4, 8.002459016393443)","(21.0, 30.0, 28.53488372093023)","(41.0, 90.0, 82.3076923076923)","(71.0, 110.0, 105.58823529411765)","(4.2, 5.1, 5.021428571428571)","(7.5, 9.4, 9.251162790697675)","(17.0, 21.0, 20.763358778625953)","(20.0, 29.0, 26.870967741935484)"
05-01-2023 12:52:24.691911,"(7.0, 7.8, 7.553703703703704)","(10.0, 15.0, 14.538461538461538)","(3.9, 4.4, 4.377777777777778)","(8.0, 8.2, 8.002459016393443)","(21.0, 30.0, 28.53488372093023)","(41.0, 90.0, 82.3076923076923)","(71.0, 110.0, 105.58823529411765)","(4.2, 5.1, 5.010810810810811)","(7.5, 9.4, 9.251162790697675)","(17.0, 21.0, 20.753968253968253)","(20.0, 29.0, 26.823529411764707)"
05-01-2023 12:52:25.979908,"(6.5, 7.6, 7.553703703703704)","(10.0, 15.0, 14.73913043478261)","(3.9, 4.4, 4.2740259740259745)","(8.0, 8.2, 8.002489626556017)","(21.0, 30.0, 28.8)","(41.0, 90.0, 79.28571428571429)","(71.0, 110.0, 101.66666666666667)","(4.2, 5.1, 5.037735849056603)","(7.5, 9.4, 9.5)","(17.0, 21.0, 20.778688524590166)","(20.0, 28.0, 27.024390243902438)"
