,Imperial Master,Perfect Design,Shrinking,Weblec Breeze,Miss Graphite,Scott Hue,Follow You,Diamond Carat
07-01-2023 09:21:27.379311,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.969047619047618)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:21:28.589312,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.070588235294117)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:21:29.671135,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.070588235294117)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:21:30.716509,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.070588235294117)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:21:31.835794,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.070588235294117)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:21:32.989786,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.070588235294117)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:21:34.189317,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.070588235294117)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:21:35.461883,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.070588235294117)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:21:36.674912,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:21:38.035911,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:21:39.234194,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:21:40.475604,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:21:41.798439,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 6.564285714285714)","(71.0, 590.0, 514.2857142857142)","(4.0, 6.6, 5.25)","(15.0, 42.0, 34.22222222222222)","(5.0, 11.0, 6.785714285714286)","(5.5, 11.0, 7.0)"
07-01-2023 09:21:43.078837,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 7.6, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 22.0)","(5.0, 11.0, 6.21111111111111)","(5.5, 11.0, 7.0)"
07-01-2023 09:21:44.300438,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 8.417857142857143)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.21111111111111)","(5.5, 11.0, 7.0)"
07-01-2023 09:21:45.446891,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.21111111111111)","(5.5, 11.0, 6.0)"
07-01-2023 09:21:46.580734,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.21111111111111)","(5.5, 11.0, 6.0)"
07-01-2023 09:21:47.728025,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.21111111111111)","(5.5, 11.0, 6.0)"
07-01-2023 09:21:48.901319,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.21111111111111)","(5.5, 11.0, 6.0)"
07-01-2023 09:21:50.120360,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.21111111111111)","(5.5, 11.0, 6.0)"
07-01-2023 09:21:51.336729,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.21111111111111)","(5.5, 11.0, 6.0)"
07-01-2023 09:21:52.482467,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.21111111111111)","(5.5, 11.0, 6.0)"
07-01-2023 09:21:53.632042,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.21111111111111)","(5.5, 11.0, 6.0)"
07-01-2023 09:21:54.754476,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.21111111111111)","(5.5, 11.0, 6.0)"
07-01-2023 09:21:55.897211,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.21111111111111)","(5.5, 11.0, 6.0)"
07-01-2023 09:21:56.973300,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.21111111111111)","(5.5, 11.0, 6.0)"
07-01-2023 09:21:58.096568,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.21111111111111)","(5.5, 11.0, 6.0)"
07-01-2023 09:21:59.215115,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.21111111111111)","(5.5, 11.0, 6.0)"
07-01-2023 09:22:00.323711,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.21111111111111)","(5.5, 11.0, 6.0)"
07-01-2023 09:22:01.413433,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.21111111111111)","(5.5, 11.0, 6.0)"
07-01-2023 09:22:02.657767,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 5.433333333333334)","(5.5, 11.0, 6.0)"
07-01-2023 09:22:03.839706,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 5.433333333333334)","(5.5, 11.0, 6.0)"
07-01-2023 09:22:05.033235,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 5.433333333333334)","(5.5, 11.0, 6.0)"
07-01-2023 09:22:06.261707,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 5.433333333333334)","(5.5, 11.0, 6.0)"
07-01-2023 09:22:07.423533,"(4.2, 7.8, 6.376923076923077)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.3100000000000005)","(71.0, 590.0, 458.75)","(4.0, 6.6, 5.25)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 5.433333333333334)","(5.5, 11.0, 6.0)"
07-01-2023 09:22:08.629900,"(4.2, 7.8, 5.723076923076923)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.365)","(71.0, 590.0, 458.75)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 5.433333333333334)","(5.5, 11.0, 6.0)"
07-01-2023 09:22:09.879085,"(4.2, 7.8, 5.937931034482759)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.365)","(71.0, 590.0, 458.75)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.3)","(5.5, 11.0, 6.615384615384615)"
07-01-2023 09:22:11.160054,"(4.2, 7.8, 5.937931034482759)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.365)","(71.0, 590.0, 458.75)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:12.349426,"(4.2, 7.8, 5.937931034482759)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.365)","(71.0, 590.0, 458.75)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:13.435632,"(4.2, 7.8, 5.937931034482759)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.365)","(71.0, 590.0, 458.75)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:14.487280,"(4.2, 7.8, 5.937931034482759)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.365)","(71.0, 590.0, 458.75)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:15.565212,"(4.2, 7.8, 5.937931034482759)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.365)","(71.0, 590.0, 458.75)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:16.709544,"(4.2, 7.8, 5.937931034482759)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.365)","(71.0, 590.0, 458.75)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:17.840022,"(4.2, 7.8, 5.937931034482759)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.365)","(71.0, 590.0, 458.75)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:18.960176,"(4.2, 7.8, 5.937931034482759)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.365)","(71.0, 590.0, 458.75)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:20.126085,"(4.2, 7.8, 5.937931034482759)","(5.5, 10.5, 5.733333333333333)","(5.0, 10.5, 7.365)","(71.0, 590.0, 458.75)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:21.335138,"(4.2, 7.8, 5.937931034482759)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 503.33333333333337)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.3)","(5.5, 11.0, 8.2)"
07-01-2023 09:22:22.675206,"(4.2, 7.8, 6.6068181818181815)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 503.33333333333337)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.3)","(5.5, 11.0, 6.769230769230769)"
07-01-2023 09:22:23.964048,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 503.33333333333337)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.3)","(5.5, 11.0, 6.769230769230769)"
07-01-2023 09:22:25.223145,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 503.33333333333337)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.3)","(5.5, 11.0, 6.769230769230769)"
07-01-2023 09:22:26.478490,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.3)","(5.5, 11.0, 6.769230769230769)"
07-01-2023 09:22:27.696681,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.3)","(5.5, 11.0, 6.769230769230769)"
07-01-2023 09:22:28.949005,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.3)","(5.5, 11.0, 6.769230769230769)"
07-01-2023 09:22:30.165413,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:31.409656,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 31.333333333333332)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:32.632412,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 42.0, 32.77777777777778)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:33.774824,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 32.77777777777778)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:34.889547,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 32.77777777777778)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:36.032221,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 32.77777777777778)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:37.358146,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 32.77777777777778)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:38.561545,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:39.783213,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:41.155956,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:42.339088,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:43.469752,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:44.552591,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:45.618142,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:46.728455,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:47.902173,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:49.050895,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:50.081139,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:51.205789,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.446666666666667)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:52.327895,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.9875)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:53.331698,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.9875)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:54.377302,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.9875)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:55.502277,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.9875)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:56.644879,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.9875)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 7.199999999999999)"
07-01-2023 09:22:57.760483,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.9875)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 8.2)"
07-01-2023 09:22:58.860089,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 8.9875)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 6.769230769230769)"
07-01-2023 09:22:59.893014,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 7.529999999999999)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 6.769230769230769)"
07-01-2023 09:23:01.014560,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 7.529999999999999)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 6.769230769230769)"
07-01-2023 09:23:02.072529,"(4.2, 7.8, 5.838461538461539)","(5.5, 10.5, 6.76)","(5.0, 10.5, 7.529999999999999)","(71.0, 590.0, 532.2222222222222)","(4.0, 6.6, 4.561538461538461)","(15.0, 40.0, 30.095238095238095)","(5.0, 7.6, 6.3)","(5.5, 11.0, 6.769230769230769)"
