,Rich List,Bretts Hope,Mums Pet Rock,Resolute Bay,Movin Millions,Mister Nien,Denstown Nz,Streamliner,Taste It
09-01-2023 14:21:30.777339,"(16.0, 29.0, 27.2)","(15.0, 28.0, 23.0)","(21.0, 38.0, 32.54545454545455)","(11.0, 17.5, 16.666666666666668)","(14.0, 17.5, 17.462962962962962)","(4.4, 5.5, 5.068627450980392)","(3.3, 99999, 99990)","(4.4, 6.0, 5.688235294117647)","(6.0, 7.2, 7.110344827586207)"
09-01-2023 14:21:32.225948,"(16.0, 29.0, 27.2)","(15.0, 28.0, 24.666666666666668)","(21.0, 38.0, 33.5)","(11.0, 17.5, 16.833333333333332)","(14.0, 17.5, 17.462962962962962)","(4.4, 5.5, 5.131372549019607)","(3.3, 99999, 99990)","(4.4, 5.9, 5.688235294117647)","(6.0, 7.2, 7.1257142857142854)"
09-01-2023 14:21:33.606075,"(16.0, 29.0, 27.2)","(15.0, 28.0, 24.75)","(21.0, 38.0, 33.5)","(11.0, 17.5, 16.75)","(14.0, 17.5, 17.462962962962962)","(4.4, 5.5, 5.131372549019607)","(3.3, 99999, 99990)","(4.4, 5.9, 5.66)","(6.0, 7.2, 7.1257142857142854)"
09-01-2023 14:21:35.071053,"(16.0, 23.0, 21.2)","(15.0, 27.0, 20.642857142857142)","(21.0, 38.0, 33.5)","(11.0, 17.0, 17.25862068965517)","(14.0, 17.5, 17.53846153846154)","(4.4, 5.5, 5.1255319148936165)","(3.3, 99999, 99990)","(4.4, 5.9, 5.7)","(6.0, 7.2, 7.1257142857142854)"
09-01-2023 14:21:36.461683,"(16.0, 23.0, 21.2)","(15.0, 26.0, 20.642857142857142)","(21.0, 38.0, 31.647058823529413)","(11.0, 22.0, 19.857142857142858)","(14.0, 18.0, 17.333333333333332)","(4.4, 5.5, 5.124)","(3.3, 99999, 99990)","(4.4, 5.9, 5.7)","(6.0, 7.2, 7.1257142857142854)"
09-01-2023 14:21:37.905039,"(16.0, 23.0, 21.2)","(15.0, 26.0, 22.166666666666668)","(21.0, 38.0, 33.26315789473684)","(11.0, 21.0, 18.083333333333332)","(14.0, 18.0, 17.333333333333332)","(4.4, 5.5, 5.125)","(3.3, 99999, 99990)","(4.4, 5.9, 5.7)","(6.0, 7.2, 7.1257142857142854)"
09-01-2023 14:21:39.394304,"(16.0, 23.0, 19.666666666666668)","(15.0, 24.0, 20.071428571428573)","(21.0, 38.0, 34.4)","(11.0, 21.0, 19.285714285714285)","(14.0, 18.0, 17.333333333333332)","(4.4, 5.5, 5.125)","(3.3, 99999, 99990)","(4.4, 5.9, 5.728571428571429)","(6.0, 7.2, 7.103703703703704)"
09-01-2023 14:21:40.988828,"(16.0, 22.0, 20.25)","(15.0, 24.0, 21.57142857142857)","(21.0, 38.0, 35.0)","(11.0, 20.0, 20.22222222222222)","(14.0, 18.0, 17.4)","(4.4, 5.5, 5.158536585365853)","(3.3, 99999, 99990)","(4.4, 5.9, 5.85625)","(6.0, 7.2, 7.08)"
09-01-2023 14:21:42.440704,"(18.0, 22.0, 20.25)","(15.0, 25.0, 22.363636363636363)","(21.0, 38.0, 34.333333333333336)","(11.0, 21.0, 19.846153846153847)","(14.0, 18.0, 17.4)","(4.4, 5.5, 5.765853658536585)","(3.3, 99999, 99990)","(4.4, 6.2, 5.733333333333333)","(6.0, 7.4, 6.945454545454545)"
09-01-2023 14:21:43.810395,"(18.0, 22.0, 20.333333333333332)","(15.0, 24.0, 22.65)","(21.0, 38.0, 34.333333333333336)","(11.0, 21.0, 20.444444444444443)","(14.0, 18.0, 16.891304347826086)","(4.4, 6.0, 5.668965517241379)","(3.3, 99999, 99990)","(4.4, 6.2, 5.826666666666667)","(6.0, 7.2, 6.873684210526315)"
09-01-2023 14:21:45.163355,"(18.0, 22.0, 20.236842105263158)","(15.0, 24.0, 24.90909090909091)","(21.0, 38.0, 34.8)","(11.0, 21.0, 31.090909090909093)","(14.0, 17.0, 17.142857142857142)","(4.4, 6.0, 5.54)","(3.3, 99999, 99990)","(4.4, 6.2, 5.957142857142857)","(6.0, 7.4, 6.9222222222222225)"
09-01-2023 14:21:46.636278,"(18.0, 23.0, 20.236842105263158)","(15.0, 28.0, 24.90909090909091)","(21.0, 38.0, 34.8)","(11.0, 38.0, 27.75)","(14.0, 18.0, 17.678571428571427)","(4.4, 5.9, 5.4)","(3.3, 99999, 99990)","(4.4, 6.0, 5.718181818181819)","(6.0, 7.2, 6.9375)"
09-01-2023 14:21:48.060211,"(16.0, 22.0, 21.166666666666668)","(16.0, 27.0, 23.25)","(21.0, 38.0, 34.8)","(11.0, 36.0, 23.857142857142858)","(14.0, 18.0, 17.727272727272727)","(4.4, 5.8, 5.366666666666667)","(3.2, 99999, 99990)","(4.4, 5.9, 5.86923076923077)","(6.0, 7.2, 6.96)"
09-01-2023 14:21:49.450564,"(16.0, 22.0, 20.40909090909091)","(16.0, 27.0, 24.75)","(21.0, 38.0, 35.333333333333336)","(11.0, 36.0, 24.666666666666668)","(14.0, 18.0, 17.727272727272727)","(4.4, 5.7, 5.333333333333333)","(3.2, 99999, 99990)","(4.4, 5.9, 5.873333333333334)","(6.0, 7.2, 6.8769230769230765)"
09-01-2023 14:21:50.956335,"(16.0, 22.0, 20.055555555555557)","(15.0, 27.0, 26.9375)","(21.0, 38.0, 35.333333333333336)","(11.0, 36.0, 28.444444444444443)","(14.0, 18.0, 17.727272727272727)","(4.4, 5.7, 5.306666666666667)","(3.2, 99999, 99990)","(4.4, 5.9, 5.873333333333334)","(6.0, 7.2, 6.888888888888888)"
09-01-2023 14:21:52.365895,"(16.0, 22.0, 20.055555555555557)","(15.0, 28.0, 24.28125)","(21.0, 38.0, 35.473684210526315)","(11.0, 36.0, 22.8)","(14.0, 18.0, 18.666666666666668)","(4.4, 5.6, 5.377777777777777)","(3.2, 99999, 99990)","(4.4, 5.9, 5.876923076923077)","(6.0, 7.2, 6.952941176470588)"
09-01-2023 14:21:53.779862,"(16.0, 22.0, 20.40909090909091)","(15.0, 28.0, 24.57142857142857)","(21.0, 38.0, 50.833333333333336)","(11.0, 36.0, 29.5)","(14.0, 19.0, 16.833333333333332)","(4.4, 5.6, 5.716666666666667)","(3.2, 99999, 99990)","(4.4, 5.9, 5.771428571428571)","(6.0, 7.2, 6.975862068965517)"
09-01-2023 14:21:55.198606,"(16.0, 23.0, 20.75)","(15.0, 28.0, 22.75)","(21.0, 55.0, 38.0)","(11.0, 38.0, 25.6)","(14.0, 17.0, 16.783783783783782)","(4.4, 5.8, 5.685714285714286)","(3.2, 99999, 99990)","(4.4, 6.2, 5.866666666666666)","(6.0, 7.0, 6.88)"
09-01-2023 14:21:56.672106,"(16.0, 22.0, 20.8)","(15.0, 28.0, 22.75)","(21.0, 50.0, 34.285714285714285)","(11.0, 40.0, 34.0)","(14.0, 17.0, 16.776315789473685)","(4.4, 5.8, 5.56)","(3.2, 99999, 99990)","(4.4, 6.2, 5.866666666666666)","(6.0, 7.0, 6.925)"
09-01-2023 14:21:58.096947,"(16.0, 22.0, 20.125)","(15.0, 28.0, 25.5)","(21.0, 48.0, 43.66666666666667)","(11.0, 38.0, 23.5)","(14.0, 17.0, 16.776315789473685)","(4.4, 5.8, 5.451612903225807)","(3.2, 99999, 99990)","(4.4, 6.2, 5.871428571428572)","(6.0, 7.0, 6.894736842105263)"
09-01-2023 14:21:59.516744,"(16.0, 22.0, 19.5)","(15.0, 27.0, 25.5)","(21.0, 46.0, 38.285714285714285)","(11.0, 26.0, 24.5)","(14.0, 17.0, 16.783783783783782)","(4.4, 5.8, 5.556)","(3.2, 99999, 99990)","(4.4, 6.0, 5.588888888888889)","(6.0, 7.2, 6.86060606060606)"
09-01-2023 14:22:00.969292,"(16.0, 23.0, 20.5)","(15.0, 27.0, 25.5)","(21.0, 46.0, 39.57142857142857)","(11.0, 26.0, 24.5)","(14.0, 17.0, 16.783783783783782)","(4.4, 5.7, 5.58)","(3.2, 99999, 99990)","(4.4, 5.9, 5.714285714285714)","(6.0, 7.2, 6.86060606060606)"
09-01-2023 14:22:02.341491,"(16.0, 23.0, 20.5)","(15.0, 27.0, 26.0)","(21.0, 46.0, 41.0)","(11.0, 26.0, 24.714285714285715)","(14.0, 17.0, 16.804878048780488)","(4.4, 5.7, 5.578260869565217)","(3.2, 99999, 99990)","(4.4, 5.9, 5.76551724137931)","(6.0, 7.2, 7.389690721649485)"
09-01-2023 14:22:03.653566,"(16.0, 23.0, 20.904761904761905)","(16.0, 28.0, 26.0)","(21.0, 46.0, 46.5)","(13.0, 26.0, 24.363636363636363)","(14.0, 17.0, 16.804878048780488)","(4.6, 5.7, 5.8)","(3.1, 99999, 99990)","(4.6, 5.9, 5.7875)","(5.5, 7.4, 7.9156249999999995)"
09-01-2023 14:22:05.084731,"(16.0, 23.0, 20.866666666666667)","(16.0, 28.0, 27.0)","(21.0, 48.0, 44.0)","(13.0, 26.0, 23.75)","(14.0, 17.0, 16.804878048780488)","(4.6, 6.0, 5.875)","(3.1, 99999, 99990)","(4.6, 5.9, 5.777272727272727)","(5.5, 8.2, 7.999999999999999)"
09-01-2023 14:22:06.478452,"(16.0, 25.0, 19.545454545454547)","(16.0, 28.0, 27.0)","(21.0, 48.0, 42.0)","(13.0, 26.0, 23.75)","(14.0, 17.0, 16.666666666666668)","(4.6, 6.0, 5.657142857142857)","(3.1, 99999, 99990)","(4.6, 5.9, 5.777272727272727)","(5.5, 8.2, 8.533333333333333)"
09-01-2023 14:22:08.055769,"(16.0, 25.0, 19.545454545454547)","(16.0, 28.0, 24.5)","(21.0, 48.0, 42.0)","(13.0, 26.0, 21.714285714285715)","(14.0, 17.0, 16.666666666666668)","(4.6, 6.0, 5.753846153846154)","(3.1, 99999, 99990)","(4.6, 5.9, 5.777272727272727)","(5.5, 8.8, 8.533333333333333)"
09-01-2023 14:22:09.683072,"(16.0, 25.0, 18.80952380952381)","(16.0, 28.0, 24.5)","(21.0, 48.0, 44.0)","(13.0, 26.0, 24.214285714285715)","(14.0, 17.0, 16.666666666666668)","(4.6, 5.8, 5.790909090909091)","(3.1, 99999, 99990)","(4.6, 5.9, 5.785714285714286)","(5.5, 8.8, 7.48)"
09-01-2023 14:22:11.207595,"(16.0, 25.0, 18.80952380952381)","(16.0, 28.0, 25.875)","(21.0, 48.0, 44.0)","(13.0, 25.0, 20.75)","(14.0, 17.0, 16.666666666666668)","(4.6, 5.9, 5.631111111111111)","(3.1, 99999, 99990)","(4.6, 5.9, 5.785714285714286)","(5.5, 8.6, 7.88)"
09-01-2023 14:22:12.767487,"(16.0, 25.0, 18.80952380952381)","(16.0, 28.0, 25.0)","(21.0, 48.0, 45.333333333333336)","(13.0, 26.0, 21.0)","(14.0, 17.0, 16.65)","(4.6, 5.8, 5.723076923076923)","(3.1, 99999, 99990)","(4.6, 5.9, 5.933333333333334)","(5.5, 8.6, 8.2)"
09-01-2023 14:22:14.316759,"(14.0, 25.0, 20.0)","(16.0, 27.0, 22.666666666666668)","(21.0, 50.0, 47.6)","(13.0, 26.0, 21.9375)","(14.0, 17.0, 17.625)","(4.6, 5.8, 5.647058823529412)","(3.1, 99999, 99990)","(4.6, 6.0, 5.955555555555556)","(5.5, 8.6, 7.65)"
09-01-2023 14:22:15.840016,"(14.0, 25.0, 19.571428571428573)","(16.0, 26.0, 24.0)","(21.0, 50.0, 41.875)","(13.0, 26.0, 21.2)","(14.0, 18.0, 17.772727272727273)","(4.6, 6.0, 5.7375)","(3.1, 99999, 99990)","(4.6, 6.0, 5.991666666666667)","(5.5, 8.4, 8.2)"
09-01-2023 14:22:17.208545,"(14.0, 25.0, 19.571428571428573)","(16.0, 26.0, 25.0)","(21.0, 55.0, 41.875)","(13.0, 26.0, 23.6)","(14.0, 18.5, 17.8125)","(4.6, 6.0, 5.746666666666666)","(3.1, 99999, 99990)","(4.6, 6.2, 5.88)","(5.5, 8.6, 8.466666666666667)"
09-01-2023 14:22:18.516420,"(14.0, 25.0, 19.571428571428573)","(16.0, 27.0, 25.0)","(21.0, 55.0, 47.5)","(12.0, 26.0, 24.5)","(14.0, 18.0, 18.25)","(4.6, 6.0, 5.752631578947368)","(3.1, 99999, 99990)","(4.6, 6.2, 5.924324324324324)","(5.5, 8.8, 8.0)"
09-01-2023 14:22:19.955402,"(14.0, 25.0, 18.825)","(16.0, 28.0, 25.0)","(21.0, 55.0, 48.5)","(12.0, 26.0, 24.5)","(14.0, 18.5, 17.666666666666668)","(4.6, 6.2, 5.451851851851852)","(3.1, 99999, 99990)","(4.6, 6.4, 5.85)","(5.5, 9.2, 8.485714285714286)"
09-01-2023 14:22:21.382186,"(14.0, 25.0, 18.825)","(17.0, 27.0, 25.0)","(26.0, 55.0, 47.2)","(13.0, 26.0, 24.5)","(14.0, 18.0, 17.666666666666668)","(4.6, 5.6, 5.316129032258065)","(3.2, 99999, 99990)","(4.6, 6.4, 5.941666666666667)","(5.5, 9.0, 7.964705882352941)"
09-01-2023 14:22:22.786628,"(15.0, 25.0, 19.818181818181817)","(17.0, 27.0, 25.0)","(26.0, 55.0, 47.2)","(13.0, 26.0, 25.25)","(14.0, 18.0, 17.666666666666668)","(4.6, 5.5, 5.343835616438357)","(3.2, 99999, 99990)","(4.6, 6.4, 5.85)","(5.5, 9.2, 8.293023255813953)"
09-01-2023 14:22:24.138219,"(15.0, 24.0, 23.07142857142857)","(17.0, 26.0, 24.0)","(26.0, 55.0, 45.25)","(13.0, 26.0, 25.333333333333332)","(14.0, 18.0, 18.25)","(4.6, 5.5, 5.343835616438357)","(3.2, 99999, 99990)","(4.6, 6.4, 5.903225806451613)","(5.5, 9.2, 8.293023255813953)"
09-01-2023 14:22:25.490790,"(15.0, 25.0, 19.473684210526315)","(17.0, 26.0, 24.0)","(26.0, 55.0, 47.2)","(13.0, 26.0, 25.333333333333332)","(14.0, 18.5, 18.2)","(4.6, 5.5, 5.323255813953488)","(3.2, 99999, 99990)","(4.6, 6.4, 5.947058823529412)","(5.5, 9.2, 8.370212765957445)"
09-01-2023 14:22:26.931297,"(15.0, 25.0, 21.555555555555557)","(17.0, 26.0, 25.5)","(26.0, 55.0, 45.25)","(13.0, 26.0, 25.333333333333332)","(14.0, 18.5, 18.3125)","(4.6, 5.5, 5.323255813953488)","(3.2, 99999, 99990)","(4.6, 6.4, 6.011764705882353)","(5.5, 9.2, 8.352173913043478)"
09-01-2023 14:22:28.410740,"(15.0, 26.0, 23.0)","(17.0, 28.0, 25.5)","(26.0, 55.0, 45.25)","(13.0, 26.0, 25.333333333333332)","(14.0, 18.5, 18.3125)","(4.6, 5.5, 5.323255813953488)","(2.9, 99999, 99990)","(4.6, 6.4, 6.061538461538461)","(6.0, 9.2, 8.352173913043478)"
09-01-2023 14:22:29.811402,"(15.0, 25.0, 23.0)","(17.0, 28.0, 24.333333333333332)","(26.0, 55.0, 45.25)","(13.0, 26.0, 25.333333333333332)","(14.0, 18.5, 17.22340425531915)","(4.6, 5.5, 5.264814814814815)","(2.9, 99999, 99990)","(4.6, 6.4, 6.061538461538461)","(6.0, 9.2, 8.352173913043478)"
09-01-2023 14:22:31.214641,"(15.0, 25.0, 23.0)","(17.0, 27.0, 23.8)","(26.0, 55.0, 45.25)","(13.0, 26.0, 25.75)","(14.0, 18.5, 17.272727272727273)","(4.6, 5.3, 5.45)","(2.9, 99999, 99990)","(4.6, 6.4, 6.0)","(6.0, 9.2, 8.51168831168831)"
09-01-2023 14:22:32.721768,"(15.0, 25.0, 22.6)","(17.0, 26.0, 25.0)","(26.0, 55.0, 48.5)","(13.0, 26.0, 27.333333333333332)","(14.0, 18.0, 17.272727272727273)","(4.6, 5.5, 5.378571428571429)","(2.9, 99999, 99990)","(4.6, 6.2, 5.969230769230769)","(6.0, 9.2, 8.95)"
09-01-2023 14:22:34.476443,"(15.0, 26.0, 23.0)","(17.0, 27.0, 24.333333333333332)","(26.0, 55.0, 48.5)","(13.0, 38.0, 29.142857142857142)","(14.0, 18.0, 17.75)","(4.6, 5.5, 5.188571428571429)","(2.9, 99999, 99990)","(4.6, 6.4, 5.911111111111111)","(6.0, 9.2, 8.329032258064515)"
09-01-2023 14:22:36.017592,"(15.0, 25.0, 23.0)","(17.0, 27.0, 24.333333333333332)","(26.0, 55.0, 48.5)","(13.0, 36.0, 26.4)","(14.0, 18.0, 16.073170731707318)","(4.6, 5.6, 5.2589147286821705)","(2.9, 99999, 99990)","(4.6, 6.4, 6.093023255813954)","(6.0, 9.2, 8.428571428571427)"
09-01-2023 14:22:37.523564,"(15.0, 25.0, 23.0)","(17.0, 27.0, 24.333333333333332)","(31.0, 55.0, 48.5)","(16.0, 36.0, 26.4)","(14.0, 16.5, 16.073170731707318)","(4.6, 5.6, 5.259375)","(2.7, 99999, 99990)","(4.8, 6.4, 5.95)","(6.5, 9.2, 8.428571428571427)"
09-01-2023 14:22:39.087962,"(15.0, 25.0, 22.666666666666668)","(17.0, 27.0, 24.333333333333332)","(31.0, 55.0, 48.5)","(16.0, 36.0, 26.4)","(14.0, 16.5, 16.073170731707318)","(4.6, 5.6, 5.250666666666667)","(2.7, 99999, 99990)","(4.8, 6.2, 5.95)","(6.5, 9.2, 8.154838709677419)"
09-01-2023 14:22:40.616898,"(15.0, 26.0, 22.571428571428573)","(17.0, 27.0, 24.333333333333332)","(31.0, 55.0, 48.5)","(16.0, 36.0, 26.4)","(14.0, 16.5, 16.073170731707318)","(4.6, 5.6, 5.250666666666667)","(2.7, 99999, 99990)","(4.8, 6.2, 6.033333333333333)","(6.5, 9.2, 8.154838709677419)"
09-01-2023 14:22:42.309896,"(15.0, 26.0, 22.428571428571427)","(17.0, 27.0, 24.333333333333332)","(31.0, 55.0, 48.5)","(16.0, 36.0, 26.4)","(14.0, 16.5, 16.073170731707318)","(4.6, 5.6, 5.238121546961326)","(2.7, 99999, 99990)","(4.8, 6.2, 6.033333333333333)","(6.5, 9.2, 8.154838709677419)"
09-01-2023 14:22:44.023409,"(15.0, 25.0, 22.0)","(17.0, 27.0, 24.333333333333332)","(31.0, 55.0, 48.5)","(16.0, 36.0, 26.4)","(14.0, 16.5, 16.073170731707318)","(4.6, 5.6, 5.238121546961326)","(2.7, 99999, 99990)","(4.8, 6.2, 5.848148148148148)","(6.5, 9.2, 8.154838709677419)"
09-01-2023 14:22:45.777346,"(15.0, 25.0, 22.0)","(17.0, 27.0, 25.5)","(31.0, 55.0, 48.5)","(16.0, 36.0, 26.4)","(14.0, 16.5, 16.06122448979592)","(4.6, 5.6, 5.238121546961326)","(2.7, 99999, 99990)","(4.8, 6.2, 5.786956521739131)","(6.5, 9.2, 8.154838709677419)"
09-01-2023 14:22:47.514412,"(15.0, 25.0, 23.166666666666668)","(18.0, 27.0, 26.0)","(31.0, 55.0, 48.5)","(17.0, 36.0, 29.142857142857142)","(14.0, 16.5, 15.125)","(4.6, 5.6, 5.171428571428572)","(2.6, 99999, 99990)","(4.8, 6.2, 5.786956521739131)","(6.5, 9.2, 8.329032258064515)"
09-01-2023 14:22:49.198498,"(17.0, 25.0, 22.6)","(18.0, 28.0, 26.0)","(31.0, 55.0, 49.5)","(17.0, 36.0, 27.2)","(14.0, 16.0, 14.551724137931034)","(4.6, 5.2, 5.1571428571428575)","(2.6, 99999, 99990)","(4.8, 6.2, 5.82)","(6.5, 9.2, 7.806451612903225)"
09-01-2023 14:22:50.667553,"(17.0, 25.0, 19.714285714285715)","(18.0, 28.0, 26.5)","(31.0, 55.0, 51.333333333333336)","(17.0, 36.0, 27.2)","(14.0, 16.0, 14.551724137931034)","(4.6, 5.2, 5.1571428571428575)","(2.6, 99999, 99990)","(4.8, 6.2, 5.7681818181818185)","(6.5, 9.2, 7.896551724137931)"
09-01-2023 14:22:52.145620,"(17.0, 24.0, 20.571428571428573)","(18.0, 28.0, 26.5)","(31.0, 55.0, 51.333333333333336)","(17.0, 36.0, 28.666666666666668)","(14.0, 16.0, 14.551724137931034)","(4.6, 5.2, 5.1571428571428575)","(2.6, 99999, 99990)","(4.8, 6.2, 5.804166666666667)","(6.5, 9.2, 7.896551724137931)"
09-01-2023 14:22:53.562608,"(17.0, 24.0, 20.823529411764707)","(18.0, 28.0, 26.5)","(31.0, 55.0, 53.77777777777778)","(17.0, 36.0, 34.61538461538461)","(14.0, 16.0, 14.923076923076923)","(4.6, 5.2, 5.183333333333334)","(2.6, 99999, 99990)","(4.8, 6.2, 5.883333333333333)","(6.5, 9.2, 8.205263157894736)"
09-01-2023 14:22:55.033537,"(17.0, 24.0, 20.823529411764707)","(18.0, 28.0, 25.285714285714285)","(31.0, 55.0, 53.5)","(17.0, 36.0, 30.666666666666668)","(14.0, 16.0, 15.16)","(4.6, 5.2, 5.183333333333334)","(2.6, 99999, 99990)","(4.8, 6.2, 5.883333333333333)","(6.5, 9.2, 8.12)"
09-01-2023 14:22:56.489603,"(17.0, 24.0, 21.84)","(18.0, 27.0, 25.285714285714285)","(31.0, 55.0, 53.5)","(17.0, 36.0, 30.666666666666668)","(14.0, 16.0, 15.275862068965518)","(4.6, 5.2, 5.183333333333334)","(2.6, 99999, 99990)","(4.8, 6.2, 5.8930232558139535)","(6.5, 9.2, 8.12)"
09-01-2023 14:22:57.928737,"(17.0, 24.0, 21.84)","(18.0, 27.0, 25.285714285714285)","(31.0, 55.0, 53.5)","(17.0, 36.0, 30.666666666666668)","(14.0, 16.0, 15.176470588235293)","(4.6, 5.2, 5.38)","(2.6, 99999, 99990)","(4.8, 6.2, 5.8930232558139535)","(6.5, 9.2, 8.12)"
09-01-2023 14:22:59.404448,"(17.0, 24.0, 21.3)","(18.0, 27.0, 24.428571428571427)","(31.0, 55.0, 53.5)","(17.0, 36.0, 32.5)","(14.0, 16.0, 15.4)","(4.6, 5.5, 5.38)","(2.6, 99999, 99990)","(4.8, 6.2, 5.878048780487805)","(6.5, 9.2, 8.12)"
09-01-2023 14:23:00.843724,"(17.0, 24.0, 20.4)","(18.0, 27.0, 24.333333333333332)","(31.0, 55.0, 53.2)","(18.0, 36.0, 33.5)","(14.0, 15.5, 15.25)","(4.6, 5.5, 4.96)","(2.6, 99999, 99990)","(4.8, 6.2, 5.86923076923077)","(6.5, 9.2, 14.822222222222223)"
09-01-2023 14:23:02.331833,"(17.0, 24.0, 21.3)","(18.0, 27.0, 24.5)","(31.0, 55.0, 53.166666666666664)","(18.0, 36.0, 32.23529411764706)","(14.0, 15.5, 14.65)","(4.6, 5.1, 5.2)","(2.6, 99999, 99990)","(4.8, 5.9, 5.92112676056338)","(6.5, 15.0, 13.2)"
09-01-2023 14:23:03.821770,"(17.0, 24.0, 20.823529411764707)","(19.0, 26.0, 24.5)","(31.0, 55.0, 50.75)","(18.0, 38.0, 32.23529411764706)","(14.0, 15.0, 14.621621621621621)","(4.6, 5.4, 5.030769230769231)","(2.6, 99999, 99990)","(4.8, 6.2, 5.890625)","(6.5, 14.0, 12.5)"
09-01-2023 14:23:05.309440,"(17.0, 24.0, 20.823529411764707)","(19.0, 26.0, 24.0)","(31.0, 55.0, 49.333333333333336)","(18.0, 38.0, 31.875)","(14.0, 15.0, 14.548387096774194)","(4.6, 5.1, 5.0)","(2.6, 99999, 99990)","(4.8, 6.2, 5.858620689655172)","(6.5, 14.0, 14.0)"
09-01-2023 14:23:06.763105,"(17.0, 24.0, 20.25)","(19.0, 26.0, 24.0)","(31.0, 55.0, 50.0)","(18.0, 38.0, 31.0)","(14.0, 15.0, 14.195121951219512)","(4.6, 5.1, 4.933333333333333)","(2.6, 99999, 99990)","(4.8, 6.2, 5.795918367346939)","(6.5, 24.0, 14.0)"
09-01-2023 14:23:08.149440,"(17.0, 24.0, 20.571428571428573)","(19.0, 26.0, 23.307692307692307)","(31.0, 55.0, 50.0)","(18.0, 36.0, 28.22222222222222)","(14.0, 14.5, 14.195121951219512)","(4.6, 5.1, 5.0)","(2.6, 99999, 99990)","(4.8, 6.2, 5.795918367346939)","(6.5, 23.0, 16.0)"
09-01-2023 14:23:09.524244,"(17.0, 24.0, 21.176470588235293)","(19.0, 27.0, 25.0)","(31.0, 55.0, 52.83333333333333)","(18.0, 36.0, 28.0)","(14.0, 14.5, 14.222222222222221)","(4.6, 5.1, 4.411940298507463)","(2.6, 99999, 99990)","(4.6, 6.2, 5.825)","(6.5, 22.0, 20.954545454545453)"
09-01-2023 14:23:10.913664,"(17.0, 24.0, 21.176470588235293)","(19.0, 26.0, 24.428571428571427)","(31.0, 55.0, 49.5)","(18.0, 36.0, 28.0)","(14.0, 14.5, 14.074074074074074)","(4.6, 4.5, 4.1079601990049746)","(2.6, 99999, 99990)","(4.6, 6.2, 6.181818181818182)","(6.5, 22.0, 12.5)"
09-01-2023 14:23:12.441149,"(17.0, 24.0, 21.46153846153846)","(19.0, 27.0, 26.333333333333332)","(31.0, 55.0, 49.5)","(18.0, 36.0, 28.0)","(14.0, 14.5, 14.076923076923077)","(4.6, 4.5, 4.303)","(2.6, 99999, 99990)","(4.6, 6.4, 6.241176470588235)","(6.5, 13.0, 17.916666666666664)"
09-01-2023 14:23:13.962150,"(17.0, 24.0, 27.0)","(19.0, 27.0, 24.5)","(31.0, 55.0, 44.33333333333333)","(18.0, 36.0, 38.1)","(14.0, 14.5, 17.333333333333332)","(4.6, 4.5, 6.390909090909091)","(2.6, 99999, 99990)","(4.6, 6.4, 7.811764705882353)","(6.5, 24.0, 13.559999999999999)"
09-01-2023 14:23:15.419007,"(17.0, 38.0, 27.0)","(19.0, 38.0, 24.5)","(31.0, 85.0, 44.33333333333333)","(18.0, 44.0, 38.1)","(14.0, 26.0, 19.0)","(4.6, 7.4, 6.390909090909091)","(2.6, 99999, 99990)","(4.6, 8.0, 7.811764705882353)","(6.5, 24.0, 11.8)"
09-01-2023 14:23:17.089357,"(17.0, 38.0, 27.0)","(19.0, 38.0, 24.5)","(31.0, 75.0, 41.0)","(18.0, 44.0, 38.1)","(14.0, 25.0, 19.0)","(4.6, 7.4, 6.390909090909091)","(2.6, 99999, 99990)","(4.6, 8.0, 7.811764705882353)","(6.5, 17.0, 11.8)"
09-01-2023 14:23:18.656248,"(17.0, 38.0, 27.0)","(19.0, 36.0, 29.166666666666664)","(31.0, 75.0, 39.333333333333336)","(18.0, 44.0, 38.2)","(14.0, 25.0, 19.0)","(4.6, 7.4, 4.684615384615385)","(2.6, 99999, 99990)","(4.6, 8.0, 7.811764705882353)","(6.5, 17.0, 11.8)"
09-01-2023 14:23:20.186632,"(17.0, 38.0, 27.0)","(19.0, 36.0, 27.833333333333336)","(31.0, 70.0, 42.0)","(18.0, 44.0, 38.1)","(14.0, 25.0, 19.0)","(4.6, 5.3, 4.684615384615385)","(2.6, 99999, 99990)","(4.6, 8.0, 7.811764705882353)","(6.5, 17.0, 11.8)"
09-01-2023 14:23:21.655541,"(17.0, 34.0, 22.5)","(19.0, 34.0, 25.75)","(31.0, 60.0, 47.0)","(18.0, 44.0, 43.214285714285715)","(14.0, 25.0, 17.333333333333332)","(4.6, 5.3, 3.151315789473684)","(2.6, 99999, 99990)","(4.6, 8.0, 9.8)","(6.5, 17.0, 15.0)"
09-01-2023 14:23:23.218836,"(17.0, 42.0, 28.75)","(19.0, 36.0, 20.4)","(31.0, 70.0, 44.33333333333333)","(18.0, 48.0, 10.50328947368421)","(14.0, 26.0, 17.666666666666668)","(4.6, 3.35, 3.3010638297872337)","(2.6, 99999, 99990)","(4.6, 12.5, 7.822222222222223)","(6.5, 23.0, 12.533333333333333)"
09-01-2023 14:23:24.710109,"(17.0, 40.0, 28.75)","(19.0, 38.0, 24.0)","(31.0, 85.0, 58.0)","(18.0, 11.0, 10.50462962962963)","(14.0, 26.0, 21.0)","(4.6, 3.35, 4.199999999999999)","(2.6, 99999, 99990)","(4.6, 17.0, 9.941666666666666)","(6.5, 24.0, 15.399999999999999)"
