,Jubay,Cupids Song,Astrayal,Hes Clever,Gettin Spicy,Rockin Chair,Curb That Tiger,Shade Tree Corner,Windsors Star,Missionary
07-01-2023 12:49:10.094603,"(26.0, 60.0, 54.8)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 85.0, 76.77777777777777)","(14.0, 19.0, 18.0)","(41.0, 160.0, 138.46153846153845)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:49:11.435357,"(26.0, 60.0, 54.8)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 85.0, 76.77777777777777)","(14.0, 19.0, 18.0)","(41.0, 160.0, 138.46153846153845)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:49:12.754240,"(26.0, 60.0, 54.8)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 85.0, 76.77777777777777)","(14.0, 19.0, 18.0)","(41.0, 160.0, 138.46153846153845)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:49:14.034101,"(26.0, 55.0, 52.66666666666667)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 85.0, 76.77777777777777)","(14.0, 19.0, 16.714285714285715)","(41.0, 160.0, 138.46153846153845)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:49:15.302734,"(26.0, 55.0, 52.66666666666667)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 85.0, 76.77777777777777)","(14.0, 19.0, 16.714285714285715)","(41.0, 160.0, 138.46153846153845)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:49:16.619678,"(26.0, 55.0, 52.66666666666667)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 85.0, 76.77777777777777)","(14.0, 19.0, 16.714285714285715)","(41.0, 160.0, 138.46153846153845)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:49:18.028476,"(26.0, 55.0, 52.66666666666667)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 85.0, 81.78260869565217)","(14.0, 19.0, 17.666666666666668)","(41.0, 160.0, 142.5)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:49:19.401586,"(26.0, 55.0, 52.900000000000006)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 85.0, 71.0)","(14.0, 19.0, 17.666666666666668)","(31.0, 160.0, 142.5)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:49:20.726727,"(26.0, 55.0, 52.900000000000006)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 85.0, 68.0)","(14.0, 19.0, 17.666666666666668)","(31.0, 160.0, 142.5)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:49:22.102335,"(26.0, 55.0, 52.900000000000006)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 80.0, 68.0)","(14.0, 19.0, 17.666666666666668)","(31.0, 160.0, 142.5)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:49:23.431591,"(26.0, 55.0, 52.900000000000006)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 80.0, 68.0)","(14.0, 19.0, 17.666666666666668)","(31.0, 160.0, 142.5)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:49:24.763391,"(26.0, 55.0, 52.900000000000006)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 80.0, 67.5)","(14.0, 19.0, 17.666666666666668)","(31.0, 160.0, 142.5)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:49:26.243433,"(26.0, 55.0, 48.666666666666664)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 80.0, 67.5)","(14.0, 19.0, 17.666666666666668)","(31.0, 160.0, 142.5)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.55, 3.4115384615384614)"
07-01-2023 12:49:27.777629,"(26.0, 55.0, 52.625)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 80.0, 139.23076923076923)","(14.0, 19.0, 18.0)","(41.0, 160.0, 144.44444444444446)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.55, 3.4441176470588233)"
07-01-2023 12:49:29.299183,"(26.0, 55.0, 52.625)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 150.0, 102.5)","(14.0, 19.0, 18.0)","(41.0, 160.0, 144.44444444444446)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.55, 3.4441176470588233)"
07-01-2023 12:49:30.949356,"(26.0, 55.0, 52.625)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 150.0, 102.5)","(14.0, 19.0, 18.0)","(41.0, 160.0, 144.44444444444446)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.55, 3.4441176470588233)"
07-01-2023 12:49:32.368226,"(26.0, 55.0, 53.416666666666664)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 140.0, 86.66666666666667)","(14.0, 19.0, 18.0)","(41.0, 160.0, 144.44444444444446)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.55, 3.4441176470588233)"
07-01-2023 12:49:33.939224,"(26.0, 55.0, 53.416666666666664)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3625)","(31.0, 140.0, 86.66666666666667)","(14.0, 19.0, 18.0)","(41.0, 160.0, 144.44444444444446)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.55, 3.459090909090909)"
07-01-2023 12:49:35.328986,"(26.0, 55.0, 53.416666666666664)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.475)","(31.0, 140.0, 125.33333333333334)","(14.0, 19.0, 18.0)","(41.0, 160.0, 144.44444444444446)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.5, 3.459090909090909)"
07-01-2023 12:49:36.738980,"(26.0, 55.0, 49.333333333333336)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.5, 3.475)","(31.0, 130.0, 92.5)","(14.0, 19.0, 18.0)","(41.0, 160.0, 144.44444444444446)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.5, 3.455)"
07-01-2023 12:49:38.078433,"(26.0, 55.0, 49.333333333333336)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.5, 3.5)","(41.0, 130.0, 83.33333333333333)","(14.0, 19.0, 18.304347826086957)","(41.0, 160.0, 132.0)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.5, 3.430769230769231)"
07-01-2023 12:49:39.375587,"(26.0, 55.0, 49.333333333333336)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.5)","(41.0, 130.0, 83.33333333333333)","(14.0, 19.0, 18.304347826086957)","(41.0, 160.0, 132.0)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.5, 3.430769230769231)"
07-01-2023 12:49:40.690505,"(26.0, 55.0, 49.333333333333336)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.5)","(41.0, 130.0, 83.33333333333333)","(14.0, 19.0, 18.304347826086957)","(41.0, 160.0, 132.0)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.5, 3.48125)"
07-01-2023 12:49:42.036370,"(26.0, 55.0, 49.333333333333336)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.5457943925233644)","(41.0, 130.0, 83.33333333333333)","(14.0, 19.0, 18.304347826086957)","(41.0, 160.0, 132.0)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.5, 3.48125)"
07-01-2023 12:49:43.543762,"(26.0, 55.0, 49.333333333333336)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.511904761904762)","(41.0, 130.0, 83.33333333333333)","(14.0, 19.0, 18.304347826086957)","(41.0, 160.0, 132.0)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.5, 3.48125)"
07-01-2023 12:49:44.986319,"(26.0, 55.0, 49.333333333333336)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.48)","(41.0, 130.0, 83.33333333333333)","(14.0, 19.0, 18.304347826086957)","(41.0, 160.0, 132.0)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.5, 3.48125)"
07-01-2023 12:49:46.348314,"(26.0, 55.0, 49.333333333333336)","(7.0, 9.0, 8.709090909090909)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3555555555555556)","(41.0, 130.0, 83.33333333333333)","(14.0, 19.0, 18.40740740740741)","(41.0, 160.0, 132.0)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.5, 3.48125)"
07-01-2023 12:49:47.688344,"(26.0, 55.0, 49.333333333333336)","(7.0, 9.0, 8.36)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3555555555555556)","(41.0, 130.0, 68.75)","(14.0, 19.0, 18.46666666666667)","(41.0, 160.0, 146.66666666666669)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.5, 3.48125)"
07-01-2023 12:49:48.972133,"(26.0, 55.0, 49.333333333333336)","(7.0, 8.6, 8.12)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.3473684210526318)","(41.0, 130.0, 68.75)","(14.0, 19.0, 18.384615384615387)","(41.0, 160.0, 146.66666666666669)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.5, 3.48125)"
07-01-2023 12:49:50.255006,"(26.0, 55.0, 49.333333333333336)","(7.0, 9.0, 8.153846153846153)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.34)","(41.0, 130.0, 68.75)","(14.0, 19.0, 18.384615384615387)","(41.0, 160.0, 146.66666666666669)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.672)","(2.9, 3.5, 3.4833333333333334)"
07-01-2023 12:49:51.583129,"(26.0, 55.0, 49.333333333333336)","(7.0, 9.0, 8.153846153846153)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.34)","(41.0, 130.0, 68.75)","(14.0, 19.0, 18.384615384615387)","(41.0, 160.0, 146.66666666666669)","(21.0, 48.0, 45.14285714285714)","(5.5, 8.8, 8.916666666666666)","(2.9, 3.5, 3.45)"
07-01-2023 12:49:52.850684,"(26.0, 55.0, 49.333333333333336)","(7.0, 9.0, 8.333333333333334)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.35)","(41.0, 130.0, 68.75)","(14.0, 19.0, 18.384615384615387)","(41.0, 160.0, 146.66666666666669)","(21.0, 48.0, 45.14285714285714)","(5.5, 9.0, 8.916666666666666)","(2.9, 3.5, 3.45)"
07-01-2023 12:49:54.102040,"(26.0, 55.0, 49.333333333333336)","(7.0, 9.0, 8.333333333333334)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.35)","(41.0, 130.0, 68.75)","(14.0, 19.0, 18.384615384615387)","(41.0, 160.0, 146.66666666666669)","(21.0, 48.0, 45.14285714285714)","(5.5, 9.0, 8.916666666666666)","(2.9, 3.5, 3.3333333333333335)"
07-01-2023 12:49:55.360946,"(26.0, 55.0, 49.333333333333336)","(7.0, 9.0, 8.333333333333334)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.35)","(41.0, 130.0, 68.75)","(14.0, 19.0, 18.384615384615387)","(41.0, 160.0, 146.66666666666669)","(21.0, 48.0, 45.14285714285714)","(5.5, 9.0, 8.916666666666666)","(2.9, 3.5, 3.3333333333333335)"
07-01-2023 12:49:56.660521,"(26.0, 55.0, 49.333333333333336)","(7.0, 9.0, 8.333333333333334)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.55, 3.316666666666667)","(41.0, 130.0, 68.75)","(14.0, 19.0, 18.384615384615387)","(41.0, 160.0, 146.66666666666669)","(21.0, 48.0, 45.14285714285714)","(5.5, 9.0, 8.916666666666666)","(2.9, 3.5, 3.3333333333333335)"
07-01-2023 12:49:57.938939,"(26.0, 55.0, 49.333333333333336)","(7.0, 9.0, 8.333333333333334)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.45, 3.3)","(41.0, 130.0, 83.33333333333333)","(14.0, 19.0, 17.545454545454547)","(41.0, 160.0, 136.66666666666666)","(21.0, 48.0, 45.14285714285714)","(5.5, 9.0, 8.916666666666666)","(2.9, 3.5, 3.3333333333333335)"
07-01-2023 12:49:59.177005,"(26.0, 55.0, 52.875)","(7.0, 9.0, 8.333333333333334)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.4, 3.3285714285714283)","(41.0, 130.0, 83.33333333333333)","(14.0, 19.0, 17.0)","(41.0, 160.0, 136.66666666666666)","(21.0, 48.0, 45.5)","(5.5, 9.0, 8.928571428571429)","(2.9, 3.5, 3.3181818181818183)"
07-01-2023 12:50:00.500390,"(26.0, 55.0, 53.111111111111114)","(7.0, 9.0, 8.333333333333334)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.4, 3.3285714285714283)","(41.0, 130.0, 83.33333333333333)","(14.0, 19.0, 17.0)","(41.0, 160.0, 136.66666666666666)","(21.0, 48.0, 45.5)","(5.5, 9.0, 8.928571428571429)","(2.9, 3.5, 3.3181818181818183)"
07-01-2023 12:50:01.795671,"(26.0, 55.0, 53.111111111111114)","(7.0, 9.0, 8.466666666666667)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.4, 3.3285714285714283)","(41.0, 130.0, 83.33333333333333)","(14.0, 19.0, 17.0)","(41.0, 160.0, 152.22222222222223)","(21.0, 48.0, 45.5)","(5.5, 9.0, 8.928571428571429)","(2.9, 3.5, 3.3125)"
07-01-2023 12:50:03.091245,"(26.0, 55.0, 53.111111111111114)","(7.0, 8.8, 8.44)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.4, 3.344444444444444)","(41.0, 130.0, 83.33333333333333)","(14.0, 19.0, 17.0)","(41.0, 160.0, 152.22222222222223)","(21.0, 48.0, 45.5)","(5.5, 9.0, 8.928571428571429)","(2.9, 3.5, 3.3076923076923075)"
07-01-2023 12:50:04.404854,"(26.0, 55.0, 53.111111111111114)","(7.0, 8.8, 8.24)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.4, 3.2068181818181816)","(41.0, 130.0, 83.33333333333333)","(14.0, 19.0, 16.625)","(41.0, 160.0, 152.22222222222223)","(21.0, 48.0, 45.14285714285714)","(5.5, 9.0, 8.9)","(2.9, 3.5, 3.28125)"
07-01-2023 12:50:05.724267,"(26.0, 55.0, 52.875)","(7.0, 8.6, 8.24)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.4, 3.3646288209606987)","(41.0, 130.0, 83.33333333333333)","(14.0, 20.0, 16.625)","(41.0, 160.0, 152.22222222222223)","(21.0, 48.0, 45.14285714285714)","(5.5, 9.8, 8.9)","(2.9, 3.5, 3.28125)"
07-01-2023 12:50:06.978584,"(26.0, 55.0, 52.875)","(7.0, 8.6, 8.24)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.4, 3.3646288209606987)","(41.0, 130.0, 83.33333333333333)","(14.0, 20.0, 16.625)","(41.0, 160.0, 152.22222222222223)","(21.0, 48.0, 45.14285714285714)","(5.5, 9.8, 8.73469387755102)","(2.9, 3.5, 3.37)"
07-01-2023 12:50:08.308014,"(26.0, 55.0, 52.875)","(7.0, 8.6, 8.24)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.4, 3.3646288209606987)","(41.0, 130.0, 83.33333333333333)","(14.0, 20.0, 17.107142857142858)","(41.0, 160.0, 155.0)","(21.0, 48.0, 45.14285714285714)","(5.5, 9.8, 9.090909090909092)","(2.9, 3.45, 3.37)"
07-01-2023 12:50:09.663122,"(26.0, 55.0, 54.0)","(7.0, 8.6, 8.24)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.4, 3.3646288209606987)","(41.0, 130.0, 83.33333333333333)","(14.0, 20.0, 17.107142857142858)","(41.0, 160.0, 155.0)","(21.0, 48.0, 45.14285714285714)","(5.5, 9.8, 9.333333333333334)","(2.9, 3.45, 3.37)"
07-01-2023 12:50:10.940814,"(26.0, 55.0, 54.0)","(7.0, 8.6, 8.16)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.4, 3.3634782608695653)","(41.0, 130.0, 83.33333333333333)","(14.0, 20.0, 17.46875)","(41.0, 160.0, 155.0)","(21.0, 48.0, 45.5)","(5.5, 9.8, 9.40625)","(2.9, 3.45, 3.37)"
07-01-2023 12:50:12.194509,"(26.0, 55.0, 54.05555555555556)","(7.0, 8.4, 8.16)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.4, 3.348768472906404)","(41.0, 130.0, 83.33333333333333)","(14.0, 20.0, 17.86842105263158)","(41.0, 160.0, 155.0)","(21.0, 48.0, 45.5)","(5.5, 9.8, 9.40625)","(2.9, 3.45, 3.37)"
07-01-2023 12:50:13.419239,"(26.0, 55.0, 54.05555555555556)","(7.0, 8.4, 8.16)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.35, 3.348768472906404)","(41.0, 130.0, 83.33333333333333)","(14.0, 20.0, 17.86842105263158)","(41.0, 160.0, 155.0)","(21.0, 48.0, 45.5)","(5.5, 9.8, 9.40625)","(2.9, 3.45, 3.37)"
07-01-2023 12:50:14.737343,"(26.0, 55.0, 54.05555555555556)","(7.0, 8.4, 8.16)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.35, 3.348768472906404)","(41.0, 130.0, 83.33333333333333)","(14.0, 20.0, 17.86842105263158)","(41.0, 160.0, 150.66666666666669)","(21.0, 48.0, 45.5)","(5.5, 9.8, 9.40625)","(2.9, 3.45, 3.37)"
07-01-2023 12:50:16.027831,"(26.0, 55.0, 54.05555555555556)","(7.0, 8.4, 8.16)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.35, 3.3475490196078432)","(41.0, 130.0, 83.33333333333333)","(14.0, 20.0, 17.86842105263158)","(41.0, 160.0, 150.66666666666669)","(21.0, 48.0, 45.5)","(5.5, 9.8, 9.40625)","(2.9, 3.45, 3.37)"
07-01-2023 12:50:17.337921,"(26.0, 55.0, 54.05555555555556)","(7.0, 8.4, 8.2)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.35, 3.3475490196078432)","(41.0, 130.0, 83.33333333333333)","(14.0, 20.0, 17.107142857142858)","(41.0, 160.0, 122.5)","(21.0, 48.0, 45.5)","(5.5, 9.8, 9.40625)","(2.9, 3.45, 3.37)"
07-01-2023 12:50:18.650213,"(26.0, 55.0, 50.75)","(7.0, 8.6, 8.066666666666666)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.35, 3.3370892018779346)","(41.0, 130.0, 97.5)","(14.0, 20.0, 18.433333333333334)","(41.0, 160.0, 144.44444444444446)","(21.0, 48.0, 45.5)","(5.5, 9.8, 9.481481481481481)","(2.9, 3.45, 3.37)"
07-01-2023 12:50:19.924319,"(26.0, 55.0, 51.25)","(7.0, 8.6, 8.266666666666666)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.35, 3.24)","(41.0, 130.0, 97.5)","(14.0, 19.5, 18.433333333333334)","(41.0, 160.0, 144.44444444444446)","(21.0, 48.0, 45.14285714285714)","(5.5, 9.6, 9.454545454545453)","(2.9, 3.45, 3.37)"
07-01-2023 12:50:21.283470,"(26.0, 55.0, 51.25)","(7.0, 9.2, 8.266666666666666)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.35, 3.2828054298642533)","(41.0, 130.0, 97.5)","(14.0, 19.5, 18.433333333333334)","(41.0, 160.0, 144.44444444444446)","(21.0, 48.0, 45.5)","(5.5, 9.6, 9.481481481481481)","(2.9, 3.45, 3.4382352941176473)"
07-01-2023 12:50:22.617988,"(26.0, 55.0, 51.25)","(7.0, 9.2, 8.333333333333334)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.3, 3.1982142857142857)","(41.0, 130.0, 90.0)","(14.0, 19.5, 18.433333333333334)","(41.0, 160.0, 151.25)","(21.0, 48.0, 45.5)","(5.5, 9.6, 9.481481481481481)","(2.9, 3.45, 3.4382352941176473)"
07-01-2023 12:50:23.957499,"(26.0, 55.0, 51.25)","(7.0, 9.0, 8.333333333333334)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.3, 3.1982142857142857)","(41.0, 130.0, 90.0)","(14.0, 19.5, 18.433333333333334)","(41.0, 160.0, 151.25)","(21.0, 48.0, 45.5)","(5.5, 9.6, 9.481481481481481)","(2.9, 3.45, 3.4382352941176473)"
07-01-2023 12:50:25.289944,"(26.0, 55.0, 51.25)","(7.0, 9.0, 8.333333333333334)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.3, 3.1982142857142857)","(41.0, 130.0, 90.0)","(14.0, 19.5, 18.433333333333334)","(41.0, 160.0, 151.25)","(21.0, 48.0, 45.5)","(5.5, 9.6, 9.481481481481481)","(2.9, 3.45, 3.432692307692308)"
07-01-2023 12:50:26.533225,"(26.0, 55.0, 51.25)","(7.0, 9.0, 8.333333333333334)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.3, 3.1982142857142857)","(41.0, 130.0, 90.0)","(14.0, 19.5, 18.433333333333334)","(41.0, 160.0, 151.25)","(21.0, 48.0, 45.5)","(5.5, 9.6, 9.481481481481481)","(2.9, 3.45, 3.432692307692308)"
07-01-2023 12:50:27.761453,"(26.0, 55.0, 50.666666666666664)","(7.0, 9.0, 8.333333333333334)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.3, 3.1982142857142857)","(41.0, 130.0, 90.0)","(14.0, 19.5, 18.642857142857142)","(41.0, 160.0, 151.25)","(21.0, 48.0, 45.5)","(5.5, 9.6, 9.481481481481481)","(2.9, 3.45, 3.432692307692308)"
07-01-2023 12:50:29.041640,"(26.0, 55.0, 50.666666666666664)","(7.0, 9.0, 8.333333333333334)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.3, 3.1982142857142857)","(41.0, 130.0, 90.0)","(14.0, 19.5, 18.642857142857142)","(41.0, 160.0, 151.25)","(21.0, 48.0, 45.5)","(5.5, 9.6, 9.481481481481481)","(2.8, 3.45, 3.432692307692308)"
07-01-2023 12:50:30.297993,"(26.0, 60.0, 51.0)","(7.0, 9.0, 8.333333333333334)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.3, 3.1982142857142857)","(41.0, 130.0, 90.0)","(14.0, 19.5, 18.0)","(41.0, 160.0, 151.25)","(21.0, 48.0, 45.5)","(5.5, 9.6, 9.481481481481481)","(2.8, 3.4, 3.394565217391304)"
07-01-2023 12:50:31.623049,"(26.0, 60.0, 51.0)","(7.0, 9.0, 8.333333333333334)","(13.0, 22.0, 18.666666666666668)","(2.8, 3.3, 3.1982142857142857)","(41.0, 130.0, 90.0)","(14.0, 19.5, 18.0)","(41.0, 160.0, 151.25)","(21.0, 48.0, 45.5)","(5.5, 9.6, 9.481481481481481)","(2.8, 3.4, 3.394565217391304)"
07-01-2023 12:50:32.902993,"(26.0, 60.0, 51.0)","(7.0, 9.0, 8.5)","(13.0, 22.0, 18.2)","(2.8, 3.3, 3.1982142857142857)","(41.0, 130.0, 105.0)","(14.0, 19.5, 18.0)","(41.0, 160.0, 151.25)","(21.0, 48.0, 45.5)","(5.5, 9.6, 9.358695652173914)","(2.8, 3.4, 3.394565217391304)"
07-01-2023 12:50:34.178244,"(26.0, 60.0, 51.0)","(7.0, 9.0, 8.5)","(13.0, 23.0, 18.2)","(2.8, 3.3, 3.2828054298642533)","(41.0, 140.0, 110.0)","(14.0, 19.5, 18.0)","(41.0, 160.0, 151.25)","(21.0, 48.0, 45.14285714285714)","(5.5, 10.5, 8.5)","(2.8, 3.4, 3.3791666666666664)"
07-01-2023 12:50:35.366061,"(26.0, 60.0, 51.0)","(7.0, 9.0, 8.5)","(13.0, 23.0, 18.2)","(2.8, 3.3, 3.2828054298642533)","(41.0, 150.0, 110.0)","(14.0, 19.5, 18.0)","(41.0, 160.0, 151.25)","(21.0, 48.0, 45.14285714285714)","(5.5, 10.5, 8.5)","(2.8, 3.4, 3.3791666666666664)"
07-01-2023 12:50:36.686576,"(26.0, 60.0, 51.0)","(7.0, 9.0, 8.5)","(13.0, 23.0, 18.2)","(2.8, 3.3, 3.2828054298642533)","(41.0, 150.0, 147.14285714285714)","(14.0, 19.5, 18.0)","(41.0, 160.0, 151.25)","(21.0, 48.0, 45.14285714285714)","(5.5, 10.5, 8.5)","(2.8, 3.4, 3.3791666666666664)"
07-01-2023 12:50:38.007851,"(26.0, 60.0, 51.0)","(7.0, 9.0, 8.266666666666667)","(13.0, 23.0, 18.2)","(2.8, 3.3, 3.2828054298642533)","(41.0, 150.0, 126.66666666666667)","(14.0, 19.5, 18.0)","(41.0, 160.0, 156.5)","(21.0, 48.0, 45.14285714285714)","(5.5, 10.5, 9.417391304347825)","(2.8, 3.4, 3.3791666666666664)"
07-01-2023 12:50:39.364983,"(26.0, 60.0, 48.666666666666664)","(7.0, 8.8, 8.266666666666667)","(13.0, 23.0, 18.2)","(2.8, 3.3, 3.2828054298642533)","(41.0, 140.0, 102.5)","(14.0, 19.5, 18.0)","(41.0, 160.0, 156.5)","(21.0, 48.0, 45.14285714285714)","(5.5, 11.0, 9.847058823529412)","(2.8, 3.4, 3.3791666666666664)"
