,Set Us Free,Inordinate,Rebel Racer,Dixie Built,Hollerween,Turin,Black Banjo,Manhattan Sting,Fabiola,Hesontherun,Delightful Hustler,Anything But
10-01-2023 14:59:07.938595,"(16.0, 23.0, 23.142857142857142)","(3.5, 3.85, 3.805349794238683)","(9.0, 10.5, 10.241732283464566)","(10.0, 12.5, 12.604651162790697)","(10.0, 12.5, 12.618705035971223)","(3.8, 4.4, 4.265548098434005)","(41.0, 55.0, 55.59322033898305)","(101.0, 130.0, 131.66666666666666)","(10.0, 11.5, 11.2162471395881)","(18.0, 23.0, 21.83783783783784)","(19.0, 24.0, 23.870967741935484)","(101.0, 230.0, 215.0)"
10-01-2023 14:59:09.768805,"(16.0, 24.0, 23.64864864864865)","(3.5, 3.85, 3.781283422459893)","(9.0, 10.5, 10.254857997010463)","(10.0, 13.0, 12.618589743589743)","(10.0, 13.0, 12.75263157894737)","(3.8, 4.3, 4.229050279329609)","(41.0, 60.0, 55.588235294117645)","(101.0, 140.0, 132.1875)","(10.0, 11.5, 11.235042735042734)","(18.0, 23.0, 22.15625)","(19.0, 25.0, 24.142857142857142)","(101.0, 230.0, 215.0)"
10-01-2023 14:59:11.582677,"(17.0, 24.0, 24.58823529411765)","(3.5, 3.8, 3.8137457044673537)","(9.0, 10.5, 10.267045454545455)","(10.0, 13.0, 12.658385093167702)","(10.0, 13.0, 12.779545454545454)","(3.8, 4.3, 4.19932735426009)","(41.0, 60.0, 56.145833333333336)","(101.0, 140.0, 132.77777777777777)","(10.0, 11.5, 11.236051502145923)","(18.0, 23.0, 22.011111111111113)","(19.0, 25.0, 24.395833333333332)","(101.0, 230.0, 213.71428571428572)"
10-01-2023 14:59:13.417550,"(17.0, 25.0, 24.576923076923077)","(3.5, 3.85, 3.911111111111111)","(9.0, 10.5, 10.263622974963182)","(10.0, 13.0, 12.643344709897612)","(10.0, 13.0, 12.429347826086957)","(3.8, 4.2, 4.087408312958435)","(41.0, 60.0, 56.509433962264154)","(101.0, 140.0, 133.75)","(10.0, 11.5, 11.262357414448669)","(18.0, 23.0, 22.01)","(19.0, 26.0, 25.4375)","(101.0, 230.0, 214.51612903225805)"
10-01-2023 14:59:15.269078,"(17.0, 25.0, 24.68)","(3.5, 3.95, 3.925721153846154)","(9.0, 10.5, 10.252994011976048)","(10.0, 13.0, 12.659609120521173)","(10.0, 12.5, 12.438202247191011)","(3.8, 4.1, 4.091468531468531)","(41.0, 60.0, 56.75438596491228)","(101.0, 140.0, 133.90243902439025)","(10.0, 11.5, 11.26526717557252)","(18.0, 22.0, 21.146067415730336)","(19.0, 26.0, 25.55)","(101.0, 230.0, 212.85714285714286)"
10-01-2023 14:59:17.002592,"(17.0, 25.0, 25.27659574468085)","(3.5, 3.95, 3.925)","(9.0, 10.5, 10.25039619651347)","(10.0, 13.0, 12.621376811594203)","(10.0, 12.5, 12.427631578947368)","(3.7, 4.1, 4.0900735294117645)","(41.0, 60.0, 55.666666666666664)","(101.0, 140.0, 132.77777777777777)","(10.0, 11.5, 11.246913580246913)","(18.0, 22.0, 21.520833333333332)","(19.0, 26.0, 25.55)","(101.0, 230.0, 212.85714285714286)"
10-01-2023 14:59:18.840144,"(17.0, 27.0, 26.153846153846153)","(3.5, 3.95, 3.8715384615384614)","(9.0, 10.5, 10.27410071942446)","(10.0, 13.0, 12.720963172804533)","(10.0, 12.5, 11.823741007194245)","(3.7, 4.1, 4.118326693227091)","(41.0, 60.0, 56.02040816326531)","(101.0, 140.0, 133.33333333333334)","(10.0, 11.5, 11.265037593984962)","(18.0, 23.0, 22.09259259259259)","(19.0, 25.0, 24.585365853658537)","(101.0, 230.0, 214.54545454545453)"
10-01-2023 14:59:20.627227,"(17.0, 27.0, 26.68888888888889)","(3.5, 3.9, 3.8890092879256963)","(9.0, 10.5, 10.286206896551723)","(10.0, 13.0, 12.740105540897098)","(10.0, 12.0, 11.865269461077844)","(3.7, 4.2, 4.137765957446808)","(41.0, 60.0, 55.666666666666664)","(101.0, 140.0, 133.8095238095238)","(10.0, 11.5, 11.279964221824686)","(18.0, 22.0, 21.84090909090909)","(20.0, 25.0, 24.638297872340427)","(101.0, 230.0, 214.54545454545453)"
10-01-2023 14:59:22.335541,"(17.0, 27.0, 26.8)","(3.5, 3.9, 3.88890625)","(9.0, 10.5, 10.286206896551723)","(10.0, 13.0, 12.717183770883056)","(10.0, 12.0, 11.78826530612245)","(3.7, 4.2, 4.138274932614555)","(41.0, 60.0, 55.666666666666664)","(101.0, 140.0, 133.33333333333334)","(10.0, 11.5, 11.279964221824686)","(18.0, 22.0, 21.84090909090909)","(20.0, 25.0, 24.634408602150536)","(101.0, 230.0, 214.54545454545453)"
10-01-2023 14:59:24.168875,"(17.0, 27.0, 26.822222222222223)","(3.5, 3.9, 3.8476775956284155)","(9.0, 10.5, 10.281997187060478)","(10.0, 13.0, 12.717857142857143)","(10.0, 12.0, 11.73972602739726)","(3.7, 4.2, 4.229941860465116)","(41.0, 60.0, 52.833333333333336)","(101.0, 140.0, 132.5)","(10.0, 11.5, 11.279964221824686)","(18.0, 22.0, 22.025)","(20.0, 25.0, 24.652631578947368)","(101.0, 230.0, 228.23529411764707)"
10-01-2023 14:59:25.823379,"(17.0, 27.0, 26.833333333333332)","(3.5, 3.85, 3.8832935560859188)","(9.0, 10.5, 10.28502080443828)","(10.0, 13.0, 12.723192019950124)","(9.0, 12.0, 11.73972602739726)","(3.7, 4.3, 4.224776119402986)","(41.0, 55.0, 52.94117647058823)","(101.0, 140.0, 132.5)","(10.0, 11.5, 11.273480662983426)","(18.0, 23.0, 21.662650602409638)","(20.0, 25.0, 24.652631578947368)","(101.0, 230.0, 225.26315789473685)"
10-01-2023 14:59:27.561499,"(17.0, 27.0, 27.23076923076923)","(3.5, 3.9, 3.8815789473684212)","(9.0, 10.5, 10.240802675585284)","(10.0, 13.0, 12.71611253196931)","(9.0, 12.0, 11.845505617977528)","(3.7, 4.3, 4.247302904564315)","(41.0, 55.0, 52.432432432432435)","(101.0, 140.0, 132.85714285714286)","(10.0, 11.5, 11.220226843100189)","(18.0, 22.0, 20.303797468354432)","(20.0, 25.0, 24.291666666666668)","(101.0, 230.0, 217.14285714285714)"
10-01-2023 14:59:29.228374,"(18.0, 28.0, 26.886363636363637)","(3.5, 3.9, 3.8775757575757575)","(9.0, 10.5, 10.188057040998217)","(10.0, 13.0, 12.71611253196931)","(9.0, 12.0, 11.88961038961039)","(3.7, 4.3, 4.208650519031142)","(41.0, 55.0, 50.714285714285715)","(101.0, 140.0, 130.9090909090909)","(10.0, 11.5, 11.2255859375)","(18.0, 21.0, 19.96153846153846)","(20.0, 25.0, 24.303030303030305)","(101.0, 230.0, 213.33333333333334)"
10-01-2023 14:59:30.988710,"(18.0, 27.0, 27.21212121212121)","(3.5, 3.9, 3.8851851851851853)","(9.0, 10.5, 10.14139344262295)","(10.0, 13.0, 12.731884057971014)","(9.0, 12.0, 12.130681818181818)","(3.7, 4.3, 4.222043010752688)","(41.0, 55.0, 51.41025641025641)","(101.0, 140.0, 128.37209302325581)","(10.0, 11.5, 11.233201581027668)","(18.0, 21.0, 20.228070175438596)","(20.0, 25.0, 24.545454545454547)","(101.0, 230.0, 213.33333333333334)"
10-01-2023 14:59:32.761086,"(18.0, 28.0, 27.5)","(3.5, 3.9, 3.9146687697160885)","(9.0, 10.5, 9.807207207207208)","(10.0, 13.0, 12.752232142857142)","(9.0, 12.5, 12.178217821782178)","(3.7, 4.3, 4.2444444444444445)","(41.0, 55.0, 51.6)","(101.0, 130.0, 126.47058823529412)","(10.0, 11.5, 11.245404411764707)","(18.0, 21.0, 19.75)","(20.0, 25.0, 24.661016949152543)","(101.0, 230.0, 213.33333333333334)"
10-01-2023 14:59:34.515304,"(18.0, 28.0, 27.5)","(3.5, 3.95, 3.9257085020242917)","(9.0, 10.0, 9.603149606299212)","(10.0, 13.0, 12.741452991452991)","(9.0, 12.5, 12.072368421052632)","(3.7, 4.3, 4.230821917808219)","(41.0, 55.0, 51.6)","(101.0, 130.0, 126.25)","(10.0, 11.5, 11.219921104536489)","(18.0, 20.0, 19.7)","(20.0, 25.0, 24.661016949152543)","(101.0, 230.0, 213.33333333333334)"
10-01-2023 14:59:36.271338,"(18.0, 28.0, 27.57894736842105)","(3.5, 3.95, 3.9359550561797754)","(9.0, 9.8, 9.657954545454546)","(10.0, 13.0, 12.761811023622048)","(10.0, 12.5, 12.209756097560975)","(3.7, 4.3, 4.242440801457195)","(41.0, 55.0, 51.5)","(101.0, 130.0, 126.66666666666667)","(10.0, 11.5, 11.19450101832994)","(18.0, 20.0, 20.169014084507044)","(20.0, 25.0, 24.86111111111111)","(101.0, 230.0, 220.0)"
10-01-2023 14:59:38.150823,"(18.0, 28.0, 26.528301886792452)","(3.5, 3.95, 3.979166666666667)","(9.0, 9.8, 9.704580152671756)","(10.0, 13.0, 12.767578125)","(10.0, 12.5, 12.400390625)","(3.7, 4.3, 4.174155069582505)","(41.0, 55.0, 50.51282051282051)","(101.0, 140.0, 126.95652173913044)","(10.0, 11.5, 10.92123287671233)","(18.0, 21.0, 20.36)","(20.0, 25.0, 24.875)","(101.0, 240.0, 216.9230769230769)"
10-01-2023 14:59:40.569623,"(18.0, 27.0, 26.56140350877193)","(3.5, 4.0, 3.941803278688525)","(9.0, 9.8, 9.670833333333333)","(10.0, 13.0, 13.178082191780822)","(10.0, 12.5, 12.36328125)","(3.7, 4.2, 4.167764298093587)","(41.0, 55.0, 50.95744680851064)","(101.0, 140.0, 121.25)","(10.0, 11.0, 10.939759036144578)","(18.0, 22.0, 21.033898305084747)","(20.0, 27.0, 26.864197530864196)","(101.0, 230.0, 207.5)"
10-01-2023 14:59:42.626827,"(19.0, 27.0, 26.6)","(3.5, 3.95, 3.9151282051282053)","(8.5, 9.8, 9.697942386831276)","(10.0, 13.5, 13.167883211678832)","(10.0, 12.5, 12.300448430493274)","(3.7, 4.2, 4.17914979757085)","(41.0, 55.0, 51.73076923076923)","(101.0, 130.0, 124.0)","(10.0, 11.0, 10.635057471264368)","(18.0, 22.0, 21.4)","(20.0, 28.0, 27.795454545454547)","(101.0, 230.0, 206.0)"
10-01-2023 14:59:44.563607,"(18.0, 27.0, 26.76923076923077)","(3.5, 3.95, 3.8911666666666664)","(8.5, 9.8, 9.68612099644128)","(10.0, 13.5, 13.258426966292134)","(10.0, 12.5, 12.309090909090909)","(3.7, 4.2, 4.16584440227704)","(41.0, 55.0, 49.93103448275862)","(101.0, 130.0, 123.91304347826087)","(10.0, 11.0, 10.493383742911153)","(17.0, 22.0, 21.03030303030303)","(20.0, 28.0, 27.611940298507463)","(101.0, 220.0, 202.85714285714286)"
10-01-2023 14:59:46.350346,"(18.0, 27.0, 26.842105263157894)","(3.5, 3.9, 3.8973309608540925)","(8.5, 9.8, 9.680608365019012)","(10.0, 13.5, 13.337016574585636)","(10.0, 12.5, 12.332684824902724)","(3.7, 4.2, 4.225886524822695)","(41.0, 50.0, 53.86764705882353)","(101.0, 130.0, 122.85714285714286)","(10.0, 11.0, 10.772893772893774)","(17.0, 22.0, 21.272727272727273)","(20.0, 25.0, 24.470588235294116)","(101.0, 210.0, 172.5)"
10-01-2023 14:59:48.093876,"(18.0, 27.0, 24.982142857142858)","(3.5, 3.9, 3.8940647482014388)","(8.5, 9.8, 9.68421052631579)","(11.0, 13.5, 13.231428571428571)","(10.0, 12.5, 12.644578313253012)","(3.7, 4.3, 4.236675461741425)","(41.0, 55.0, 53.5125)","(101.0, 130.0, 123.33333333333333)","(10.0, 11.0, 10.89819587628866)","(17.0, 22.0, 21.581818181818182)","(21.0, 25.0, 24.833333333333332)","(101.0, 210.0, 187.5)"
10-01-2023 14:59:49.811464,"(18.0, 25.0, 26.358974358974358)","(3.5, 3.9, 3.8469788519637462)","(8.5, 9.8, 9.693425605536332)","(11.0, 13.5, 13.256476683937823)","(10.0, 13.0, 12.655367231638419)","(3.7, 4.3, 4.241421568627451)","(41.0, 55.0, 49.76470588235294)","(101.0, 130.0, 115.6)","(10.0, 11.0, 11.014423076923077)","(17.0, 22.0, 21.47826086956522)","(21.0, 25.0, 25.06896551724138)","(101.0, 210.0, 185.71428571428572)"
10-01-2023 14:59:51.664428,"(18.0, 27.0, 26.375)","(3.5, 3.85, 3.8426183844011144)","(8.5, 9.8, 9.700000000000001)","(11.0, 13.5, 13.265402843601896)","(10.0, 13.0, 12.682857142857143)","(3.7, 4.3, 4.239376770538244)","(41.0, 50.0, 49.88235294117647)","(101.0, 120.0, 115.0)","(10.0, 11.5, 10.925316455696203)","(17.0, 22.0, 21.520833333333332)","(21.0, 27.0, 26.416666666666668)","(101.0, 200.0, 185.71428571428572)"
10-01-2023 14:59:53.416467,"(18.0, 27.0, 26.61904761904762)","(3.5, 3.85, 3.8335403726708073)","(8.5, 9.8, 9.700000000000001)","(11.0, 13.5, 13.271634615384615)","(10.0, 13.0, 12.677083333333334)","(3.7, 4.3, 4.26030701754386)","(41.0, 50.0, 52.32727272727273)","(101.0, 120.0, 115.2)","(10.0, 11.0, 10.911764705882353)","(17.0, 22.0, 21.55)","(21.0, 27.0, 26.4)","(101.0, 200.0, 188.88888888888889)"
10-01-2023 14:59:55.245637,"(18.0, 27.0, 26.61904761904762)","(3.5, 3.85, 3.7777456647398844)","(8.5, 9.8, 9.699367088607595)","(11.0, 13.5, 13.271634615384615)","(10.0, 13.0, 12.734285714285715)","(3.7, 4.3, 4.258508158508159)","(41.0, 55.0, 52.29032258064516)","(101.0, 120.0, 115.41666666666667)","(10.0, 11.0, 10.911547911547911)","(17.0, 22.0, 21.515625)","(20.0, 27.0, 26.974137931034484)","(101.0, 210.0, 205.0)"
10-01-2023 14:59:57.039982,"(18.0, 27.0, 26.61904761904762)","(3.5, 3.8, 3.7897163120567376)","(8.5, 9.8, 9.723344947735193)","(11.0, 13.5, 13.25130890052356)","(10.0, 13.0, 12.735795454545455)","(3.7, 4.3, 4.259681093394078)","(41.0, 55.0, 51.64383561643836)","(101.0, 120.0, 115.21739130434783)","(10.0, 11.0, 10.92324093816631)","(17.0, 22.0, 21.675675675675677)","(20.0, 27.0, 27.63768115942029)","(101.0, 210.0, 206.66666666666666)"
10-01-2023 14:59:58.969715,"(18.0, 27.0, 26.671232876712327)","(3.5, 3.8, 3.7289855072463767)","(8.5, 9.8, 10.047430830039525)","(11.0, 13.5, 13.279017857142858)","(10.0, 13.0, 12.78918918918919)","(3.7, 4.3, 4.269133192389007)","(41.0, 55.0, 51.59722222222222)","(101.0, 120.0, 115.65217391304348)","(10.0, 11.0, 10.922149122807017)","(17.0, 22.0, 21.696202531645568)","(20.0, 28.0, 27.38888888888889)","(101.0, 220.0, 204.44444444444446)"
10-01-2023 15:00:00.951883,"(18.0, 27.0, 27.15909090909091)","(3.5, 3.75, 3.7637254901960784)","(8.5, 10.5, 10.109540636042404)","(11.0, 13.5, 13.21304347826087)","(10.0, 13.0, 13.065693430656934)","(3.7, 4.4, 4.110050251256281)","(41.0, 55.0, 51.568627450980394)","(101.0, 120.0, 126.55172413793103)","(10.0, 11.0, 10.996153846153845)","(17.0, 22.0, 20.076923076923077)","(21.0, 27.0, 25.0)","(101.0, 220.0, 215.0)"
10-01-2023 15:00:02.986648,"(19.0, 28.0, 27.62162162162162)","(3.4, 3.8, 3.868131868131868)","(8.5, 10.5, 10.200879765395895)","(11.0, 13.5, 13.262096774193548)","(10.0, 13.5, 13.30163043478261)","(3.7, 4.3, 4.014414414414414)","(41.0, 55.0, 51.95652173913044)","(101.0, 130.0, 123.79310344827586)","(10.0, 11.0, 11.193227091633466)","(17.0, 22.0, 20.625)","(21.0, 27.0, 24.5)","(101.0, 250.0, 238.46153846153845)"
10-01-2023 15:00:04.985897,"(19.0, 28.0, 27.403225806451612)","(3.4, 3.9, 3.8716129032258064)","(8.5, 10.5, 10.18652037617555)","(11.0, 13.5, 13.21)","(10.0, 13.5, 13.203252032520325)","(3.7, 4.1, 3.983874458874459)","(41.0, 55.0, 51.111111111111114)","(101.0, 130.0, 117.14285714285714)","(10.0, 11.5, 11.18077474892396)","(17.0, 21.0, 20.58)","(21.0, 24.0, 23.52173913043478)","(101.0, 250.0, 238.46153846153845)"
10-01-2023 15:00:07.062313,"(19.0, 28.0, 27.569767441860463)","(3.4, 3.9, 3.9360526315789475)","(8.5, 10.5, 10.27728285077951)","(11.0, 13.5, 13.298543689320388)","(10.0, 13.0, 12.926666666666666)","(3.7, 4.1, 4.023116883116883)","(41.0, 55.0, 52.38805970149254)","(101.0, 120.0, 117.71428571428571)","(10.0, 11.5, 11.234931506849316)","(17.0, 20.0, 19.619266055045873)","(21.0, 25.0, 24.833333333333332)","(101.0, 230.0, 227.69230769230768)"
10-01-2023 15:00:08.904739,"(19.0, 28.0, 28.551020408163264)","(3.4, 3.95, 3.9172093023255816)","(8.5, 10.5, 10.273755656108598)","(11.0, 13.5, 13.312217194570136)","(10.0, 13.0, 13.211340206185566)","(3.7, 4.1, 3.9117117117117117)","(41.0, 55.0, 52.19512195121951)","(101.0, 120.0, 116.36363636363636)","(10.0, 11.5, 11.236734693877551)","(17.0, 20.0, 19.796296296296298)","(21.0, 26.0, 25.333333333333332)","(101.0, 230.0, 227.85714285714286)"
10-01-2023 15:00:10.678452,"(19.0, 29.0, 27.875)","(3.4, 3.95, 3.9248275862068964)","(8.5, 10.5, 10.306682577565633)","(11.0, 13.5, 13.35820895522388)","(10.0, 13.5, 12.940425531914894)","(3.6, 3.95, 4.007843137254902)","(41.0, 55.0, 51.111111111111114)","(91.0, 120.0, 116.08695652173913)","(10.0, 11.5, 11.248070562293275)","(17.0, 20.0, 19.947916666666668)","(21.0, 26.0, 24.710843373493976)","(101.0, 230.0, 196.0)"
10-01-2023 15:00:12.546279,"(19.0, 28.0, 28.34065934065934)","(3.4, 3.95, 3.8672268907563025)","(8.5, 10.5, 10.323144104803493)","(11.0, 13.5, 13.459915611814345)","(10.0, 13.0, 12.945147679324894)","(3.7, 4.1, 3.9831658291457286)","(41.0, 55.0, 51.689189189189186)","(91.0, 120.0, 117.55102040816327)","(10.0, 11.5, 11.273419203747073)","(17.0, 20.0, 19.95614035087719)","(21.0, 25.0, 24.724137931034484)","(101.0, 200.0, 196.36363636363637)"
10-01-2023 15:00:14.301990,"(19.0, 29.0, 28.34065934065934)","(3.4, 3.9, 3.8920081967213114)","(8.5, 10.5, 10.565573770491802)","(11.0, 13.5, 13.451851851851853)","(10.0, 13.0, 13.226519337016574)","(3.7, 4.0, 4.04496644295302)","(41.0, 55.0, 52.27777777777778)","(91.0, 120.0, 113.07692307692308)","(10.0, 11.5, 11.271033013844516)","(17.0, 20.0, 20.495049504950494)","(21.0, 25.0, 24.51923076923077)","(101.0, 200.0, 198.1818181818182)"
10-01-2023 15:00:16.121469,"(19.0, 29.0, 28.49397590361446)","(3.4, 3.8, 3.7890449438202247)","(8.5, 11.0, 10.565573770491802)","(11.0, 13.5, 13.639896373056995)","(10.0, 13.5, 13.270833333333334)","(3.6, 4.1, 4.044851258581236)","(41.0, 55.0, 52.27777777777778)","(91.0, 120.0, 113.07692307692308)","(10.0, 11.5, 11.369186046511627)","(17.0, 21.0, 20.263157894736842)","(21.0, 25.0, 24.51923076923077)","(101.0, 200.0, 198.1818181818182)"
10-01-2023 15:00:19.071688,"(19.0, 29.0, 28.60377358490566)","(3.4, 3.8, 3.6884615384615387)","(8.5, 11.0, 10.495081967213114)","(11.0, 14.0, 13.5875)","(10.0, 13.5, 13.283673469387756)","(3.6, 4.1, 4.078498985801216)","(41.0, 55.0, 52.59803921568628)","(91.0, 120.0, 115.0)","(10.0, 11.5, 11.803879310344827)","(17.0, 21.0, 20.395555555555557)","(21.0, 25.0, 24.74390243902439)","(101.0, 200.0, 201.11111111111111)"
10-01-2023 15:00:21.077640,"(19.0, 29.0, 28.70909090909091)","(3.4, 3.7, 3.6903345724907064)","(8.5, 10.5, 10.549723756906078)","(11.0, 14.0, 13.539130434782608)","(10.0, 13.5, 13.405128205128205)","(3.7, 4.1, 4.128253968253968)","(41.0, 55.0, 52.13286713286713)","(91.0, 120.0, 118.14814814814815)","(10.0, 12.0, 11.765690376569038)","(17.0, 19.0, 18.427272727272726)","(21.0, 25.0, 24.666666666666668)","(101.0, 220.0, 211.42857142857142)"
10-01-2023 15:00:22.983632,"(19.0, 29.0, 29.60377358490566)","(3.4, 3.7, 3.669811320754717)","(9.0, 11.0, 10.72)","(11.0, 14.0, 13.71987951807229)","(10.0, 13.5, 13.744623655913978)","(3.6, 4.2, 4.058252427184466)","(41.0, 55.0, 52.37179487179487)","(91.0, 120.0, 121.81818181818181)","(10.0, 12.0, 11.835271317829458)","(17.0, 19.0, 18.695652173913043)","(21.0, 25.0, 25.676470588235293)","(101.0, 220.0, 214.28571428571428)"
10-01-2023 15:00:25.028047,"(19.0, 30.0, 29.545454545454547)","(3.4, 3.7, 3.636013986013986)","(9.0, 11.0, 10.770731707317074)","(11.0, 14.0, 13.732758620689655)","(10.0, 14.0, 13.756410256410255)","(3.7, 4.1, 4.048535564853556)","(41.0, 55.0, 52.42138364779874)","(91.0, 130.0, 122.0)","(10.0, 12.0, 11.846570397111913)","(17.0, 19.0, 18.735849056603772)","(21.0, 26.0, 25.686274509803923)","(101.0, 220.0, 217.5)"
10-01-2023 15:00:27.103977,"(19.0, 30.0, 32.0)","(3.4, 3.65, 3.5666666666666664)","(9.0, 11.0, 15.133333333333333)","(11.0, 14.0, 15.625)","(10.0, 14.0, 14.700000000000001)","(3.7, 4.1, 4.170833333333333)","(41.0, 55.0, 82.0)","(91.0, 130.0, 322.72727272727275)","(10.0, 18.0, 17.148936170212764)","(17.0, 25.0, 19.0625)","(21.0, 42.0, 30.5)","(101.0, 790.0, 440.0)"
10-01-2023 15:00:29.073155,"(19.0, 44.0, 39.2)","(3.4, 3.9, 3.562046204620462)","(9.0, 15.5, 14.964285714285715)","(11.0, 20.0, 15.625)","(10.0, 20.0, 14.700000000000001)","(3.7, 4.4, 3.5891304347826085)","(41.0, 130.0, 57.0)","(91.0, 370.0, 191.0)","(10.0, 18.0, 16.68181818181818)","(16.0, 25.0, 19.0625)","(21.0, 38.0, 35.0)","(101.0, 440.0, 265.0)"
10-01-2023 15:00:31.125116,"(19.0, 44.0, 40.7)","(3.4, 3.9, 3.7259615384615383)","(9.0, 15.5, 14.964285714285715)","(11.0, 20.0, 18.645833333333332)","(10.0, 20.0, 18.833333333333332)","(3.7, 4.0, 3.868292682926829)","(41.0, 80.0, 57.0)","(91.0, 200.0, 245.0)","(10.0, 17.0, 13.705882352941178)","(16.0, 25.0, 19.0625)","(21.0, 38.0, 35.0)","(101.0, 680.0, 385.0)"
10-01-2023 15:00:34.208026,"(19.0, 42.0, 40.7)","(3.4, 3.9, 3.5622516556291393)","(9.0, 15.5, 11.642857142857142)","(11.0, 20.0, 15.0)","(10.0, 19.0, 18.13157894736842)","(3.7, 4.0, 3.875)","(41.0, 80.0, 57.0)","(91.0, 260.0, 245.0)","(10.0, 14.5, 13.576923076923077)","(16.0, 25.0, 19.0625)","(21.0, 38.0, 31.166666666666664)","(101.0, 680.0, 385.0)"
10-01-2023 15:00:36.027149,"(19.0, 42.0, 40.7)","(3.4, 3.9, 3.5622516556291393)","(9.0, 15.5, 11.642857142857142)","(11.0, 20.0, 15.0)","(10.0, 19.0, 18.13157894736842)","(3.7, 4.0, 3.875)","(41.0, 80.0, 49.333333333333336)","(91.0, 260.0, 245.0)","(10.0, 14.5, 13.634615384615385)","(16.0, 25.0, 20.357142857142858)","(21.0, 38.0, 39.44444444444444)","(101.0, 680.0, 385.0)"
10-01-2023 15:00:37.869300,"(19.0, 44.0, 29.333333333333332)","(3.4, 3.9, 3.6519455252918287)","(9.0, 14.5, 12.166666666666666)","(11.0, 13.0, 11.717948717948717)","(10.0, 19.0, 18.289473684210527)","(3.7, 3.0, 2.9808955223880598)","(41.0, 80.0, 50.666666666666664)","(91.0, 260.0, 299.0)","(10.0, 14.5, 13.5)","(16.0, 24.0, 17.8)","(21.0, 40.0, 18.03846153846154)","(101.0, 680.0, 520.0)"
