,Aikhal,Keyless Go,Tango And Cash,White Hart Express,Cape Wrath,Kentucky Nick,Prickley Prince,Splendid Chap,Princess Alakhai,Sassolino,Missedthedeel,Poetic Whisper
08-12-2022 13:28:28.338323,"(7.0, 8.6, 8.563503649635036)","(41.0, 60.0, 58.05555555555556)","(4.4, 5.2, 5.171428571428572)","(61.0, 140.0, 124.0)","(101.0, 370.0, 365.2)","(5.0, 6.2, 6.16045197740113)","(61.0, 90.0, 83.27586206896552)","(3.5, 4.0, 3.9994791666666667)","(101.0, 370.0, 345.0)","(4.6, 5.5, 5.3875)","(101.0, 200.0, 182.5)","(18.0, 24.0, 23.771929824561404)"
08-12-2022 13:28:30.097643,"(7.0, 8.6, 8.563503649635036)","(41.0, 60.0, 58.05555555555556)","(4.4, 5.2, 5.173109243697479)","(61.0, 140.0, 124.0)","(101.0, 370.0, 365.2)","(5.0, 6.2, 6.169148936170213)","(61.0, 85.0, 83.65384615384616)","(3.5, 4.0, 3.9710982658959537)","(101.0, 370.0, 345.0)","(4.6, 5.4, 5.3875)","(101.0, 190.0, 188.46153846153845)","(18.0, 24.0, 23.771929824561404)"
08-12-2022 13:28:31.837876,"(7.0, 8.6, 8.563503649635036)","(41.0, 60.0, 58.47826086956522)","(4.4, 5.2, 5.153623188405797)","(61.0, 140.0, 138.88888888888889)","(101.0, 370.0, 376.6666666666667)","(5.0, 6.2, 6.1682539682539685)","(61.0, 85.0, 88.52941176470588)","(3.5, 4.0, 3.975728155339806)","(101.0, 370.0, 525.0)","(4.6, 5.4, 5.368238993710692)","(101.0, 200.0, 188.46153846153845)","(18.0, 24.0, 23.771929824561404)"
08-12-2022 13:28:33.634539,"(7.0, 8.6, 8.563503649635036)","(41.0, 60.0, 58.47826086956522)","(4.4, 5.2, 5.153623188405797)","(61.0, 140.0, 136.1904761904762)","(101.0, 380.0, 614.0)","(5.0, 6.2, 6.1682539682539685)","(61.0, 95.0, 84.6875)","(3.5, 4.0, 3.975728155339806)","(101.0, 610.0, 501.1111111111111)","(4.6, 5.4, 5.368238993710692)","(101.0, 200.0, 188.46153846153845)","(18.0, 24.0, 23.771929824561404)"
08-12-2022 13:28:35.404365,"(7.0, 8.6, 8.563503649635036)","(41.0, 60.0, 58.47826086956522)","(4.4, 5.2, 5.147435897435897)","(61.0, 140.0, 138.88888888888889)","(101.0, 640.0, 614.0)","(5.0, 6.2, 6.1682539682539685)","(61.0, 85.0, 84.6875)","(3.5, 4.0, 3.975728155339806)","(101.0, 520.0, 480.0)","(4.6, 5.4, 5.3677316293929715)","(101.0, 200.0, 188.46153846153845)","(18.0, 24.0, 23.771929824561404)"
08-12-2022 13:28:37.406212,"(7.0, 8.6, 8.581666666666667)","(41.0, 60.0, 58.47826086956522)","(4.4, 5.2, 5.147435897435897)","(61.0, 140.0, 136.1904761904762)","(101.0, 640.0, 500.0)","(5.0, 6.2, 6.174725274725275)","(61.0, 85.0, 84.6875)","(3.5, 4.0, 3.975728155339806)","(101.0, 520.0, 490.0)","(4.6, 5.4, 5.3677316293929715)","(101.0, 200.0, 188.46153846153845)","(18.0, 24.0, 23.771929824561404)"
08-12-2022 13:28:39.465586,"(7.0, 8.6, 8.694594594594594)","(41.0, 60.0, 57.8125)","(4.4, 5.2, 5.145679012345679)","(61.0, 140.0, 136.1904761904762)","(101.0, 630.0, 540.7142857142858)","(5.0, 6.2, 6.174725274725275)","(61.0, 85.0, 86.81818181818181)","(3.5, 4.0, 3.944478527607362)","(101.0, 520.0, 490.0)","(4.6, 5.4, 5.3677316293929715)","(101.0, 200.0, 188.46153846153845)","(18.0, 24.0, 23.771929824561404)"
08-12-2022 13:28:41.097576,"(7.0, 8.8, 8.694594594594594)","(41.0, 60.0, 58.44827586206897)","(4.4, 5.2, 5.210215053763441)","(61.0, 140.0, 138.88888888888889)","(101.0, 630.0, 540.7142857142858)","(5.0, 6.2, 6.142857142857143)","(61.0, 90.0, 86.81818181818181)","(3.5, 3.95, 3.8801418439716313)","(101.0, 520.0, 490.0)","(4.6, 5.4, 5.365886287625418)","(101.0, 200.0, 188.46153846153845)","(18.0, 24.0, 23.779661016949152)"
08-12-2022 13:28:42.735045,"(7.0, 8.8, 8.76888888888889)","(41.0, 65.0, 58.42857142857143)","(4.4, 5.3, 5.226760563380282)","(61.0, 140.0, 136.36363636363637)","(101.0, 630.0, 421.6666666666667)","(5.0, 6.2, 6.173913043478261)","(61.0, 90.0, 86.95652173913044)","(3.5, 3.9, 3.8106741573033704)","(101.0, 520.0, 495.0)","(4.6, 5.4, 5.377224199288256)","(101.0, 200.0, 189.28571428571428)","(18.0, 24.0, 23.793650793650794)"
08-12-2022 13:28:44.483463,"(7.0, 8.8, 8.747572815533982)","(41.0, 65.0, 61.0)","(4.4, 5.3, 5.226760563380282)","(61.0, 140.0, 138.94736842105263)","(101.0, 630.0, 546.6666666666667)","(5.0, 6.2, 6.1765765765765765)","(61.0, 90.0, 86.95652173913044)","(3.5, 3.85, 3.808333333333333)","(101.0, 520.0, 495.0)","(4.6, 5.4, 5.380664652567976)","(101.0, 200.0, 189.28571428571428)","(18.0, 24.0, 23.754716981132077)"
08-12-2022 13:28:46.016030,"(7.0, 8.8, 8.822988505747126)","(41.0, 65.0, 58.148148148148145)","(4.4, 5.3, 5.178448275862069)","(61.0, 140.0, 137.14285714285714)","(101.0, 630.0, 588.3333333333333)","(5.0, 6.2, 6.1732718894009215)","(61.0, 90.0, 87.5)","(3.5, 3.85, 3.830769230769231)","(101.0, 520.0, 505.0)","(4.6, 5.4, 5.373462783171521)","(101.0, 200.0, 192.5)","(18.0, 24.0, 23.784313725490197)"
08-12-2022 13:28:47.761469,"(7.0, 9.0, 8.806976744186047)","(41.0, 60.0, 58.148148148148145)","(4.4, 5.2, 5.178448275862069)","(61.0, 140.0, 139.04761904761904)","(101.0, 630.0, 421.6666666666667)","(5.0, 6.2, 6.254406130268199)","(61.0, 90.0, 87.08333333333333)","(3.5, 3.85, 3.8336601307189544)","(101.0, 520.0, 495.0)","(4.6, 5.4, 5.373026315789474)","(101.0, 200.0, 192.94117647058823)","(18.0, 24.0, 24.071428571428573)"
08-12-2022 13:28:49.449051,"(7.0, 9.0, 8.844186046511629)","(41.0, 60.0, 59.04761904761905)","(4.4, 5.2, 5.152903225806451)","(61.0, 140.0, 136.66666666666666)","(101.0, 630.0, 588.3333333333333)","(5.0, 6.4, 6.174193548387097)","(61.0, 90.0, 82.02380952380952)","(3.5, 3.85, 3.8193661971830983)","(101.0, 520.0, 495.0)","(4.6, 5.4, 5.37007299270073)","(101.0, 200.0, 193.33333333333334)","(18.0, 25.0, 24.03448275862069)"
08-12-2022 13:28:50.963575,"(7.0, 9.0, 8.846341463414635)","(41.0, 60.0, 58.69565217391305)","(4.4, 5.2, 5.152903225806451)","(61.0, 140.0, 137.14285714285714)","(101.0, 630.0, 546.6666666666667)","(5.0, 6.2, 6.174193548387097)","(61.0, 85.0, 82.02380952380952)","(3.5, 3.85, 3.8158959537572255)","(101.0, 520.0, 505.0)","(4.6, 5.4, 5.37007299270073)","(101.0, 200.0, 195.0)","(18.0, 25.0, 24.03448275862069)"
08-12-2022 13:28:52.611816,"(7.0, 9.0, 8.865957446808512)","(41.0, 60.0, 57.69230769230769)","(4.4, 5.2, 5.158285714285714)","(61.0, 140.0, 133.33333333333334)","(101.0, 630.0, 463.3333333333333)","(5.0, 6.2, 6.174193548387097)","(61.0, 85.0, 81.42857142857143)","(3.5, 3.85, 3.7891752577319586)","(101.0, 520.0, 495.0)","(4.6, 5.4, 5.4259016393442625)","(101.0, 200.0, 195.0)","(18.0, 25.0, 24.03448275862069)"
08-12-2022 13:28:54.316021,"(7.0, 9.0, 8.865957446808512)","(41.0, 60.0, 57.69230769230769)","(4.4, 5.2, 5.158285714285714)","(61.0, 140.0, 133.33333333333334)","(101.0, 630.0, 546.6666666666667)","(5.0, 6.2, 6.165116279069768)","(61.0, 85.0, 81.62162162162163)","(3.4, 3.85, 3.8035433070866143)","(101.0, 520.0, 495.0)","(4.6, 5.5, 5.421489971346705)","(101.0, 200.0, 195.0)","(18.0, 25.0, 24.08695652173913)"
08-12-2022 13:28:56.070528,"(7.0, 9.0, 8.825000000000001)","(41.0, 60.0, 57.69230769230769)","(4.4, 5.2, 5.158285714285714)","(61.0, 140.0, 133.33333333333334)","(101.0, 630.0, 588.3333333333333)","(5.0, 6.2, 6.190604026845638)","(61.0, 85.0, 81.62162162162163)","(3.4, 3.85, 3.8024193548387095)","(101.0, 520.0, 495.0)","(4.6, 5.5, 5.406164383561644)","(101.0, 200.0, 195.0)","(18.0, 25.0, 24.1340206185567)"
08-12-2022 13:28:57.710223,"(7.0, 9.0, 8.825000000000001)","(41.0, 60.0, 54.411764705882355)","(4.4, 5.2, 5.158285714285714)","(61.0, 140.0, 136.0)","(101.0, 630.0, 421.6666666666667)","(5.0, 6.2, 6.1641618497109825)","(61.0, 85.0, 81.62162162162163)","(3.4, 3.85, 3.8065)","(101.0, 520.0, 495.0)","(4.6, 5.5, 5.415555555555556)","(101.0, 200.0, 195.0)","(18.0, 25.0, 23.193548387096776)"
08-12-2022 13:28:59.330176,"(7.0, 9.0, 8.825000000000001)","(41.0, 55.0, 54.411764705882355)","(4.4, 5.2, 5.176981132075471)","(61.0, 140.0, 141.0)","(101.0, 630.0, 616.3636363636364)","(5.0, 6.2, 6.1819354838709675)","(61.0, 85.0, 81.58536585365853)","(3.4, 3.85, 3.8232142857142857)","(101.0, 520.0, 495.0)","(4.6, 5.5, 5.446218487394958)","(101.0, 200.0, 195.2941176470588)","(18.0, 25.0, 22.476190476190474)"
08-12-2022 13:29:00.934193,"(7.0, 9.0, 8.865957446808512)","(41.0, 55.0, 54.729729729729726)","(4.4, 5.3, 5.22311320754717)","(61.0, 150.0, 130.0)","(101.0, 640.0, 616.3636363636364)","(5.0, 6.2, 6.185526315789474)","(61.0, 85.0, 81.58536585365853)","(3.4, 3.85, 3.803888888888889)","(101.0, 520.0, 450.0)","(4.6, 5.5, 5.443859649122807)","(101.0, 200.0, 195.2941176470588)","(18.0, 23.0, 22.476190476190474)"
08-12-2022 13:29:02.940023,"(7.0, 9.0, 8.848192771084339)","(41.0, 55.0, 56.31578947368421)","(4.4, 5.3, 5.227232142857143)","(61.0, 140.0, 135.0)","(101.0, 640.0, 442.5)","(5.0, 6.2, 6.185526315789474)","(61.0, 85.0, 81.25)","(3.4, 3.85, 3.7983193277310923)","(101.0, 520.0, 423.3333333333333)","(4.6, 5.5, 5.466393442622951)","(101.0, 200.0, 195.2941176470588)","(18.0, 23.0, 22.322580645161292)"
08-12-2022 13:29:04.600433,"(7.0, 9.0, 8.848192771084339)","(41.0, 60.0, 58.68421052631579)","(4.4, 5.3, 5.83235294117647)","(61.0, 150.0, 138.0)","(101.0, 630.0, 564.6153846153845)","(5.0, 6.2, 6.326086956521739)","(61.0, 85.0, 80.3225806451613)","(3.4, 3.8, 3.84304347826087)","(101.0, 510.0, 440.0)","(4.6, 5.5, 4.988793103448276)","(101.0, 200.0, 142.5)","(18.0, 23.0, 23.568181818181817)"
08-12-2022 13:29:06.291221,"(7.0, 9.8, 9.471428571428572)","(41.0, 60.0, 54.67741935483871)","(4.4, 5.9, 5.829069767441861)","(61.0, 150.0, 140.0)","(101.0, 620.0, 484.0)","(5.0, 6.4, 6.303414634146342)","(61.0, 85.0, 80.1470588235294)","(3.4, 3.85, 3.8032846715328468)","(101.0, 510.0, 440.0)","(4.6, 5.0, 4.7560975609756095)","(101.0, 180.0, 154.0)","(18.0, 24.0, 23.454545454545453)"
08-12-2022 13:29:07.894550,"(7.0, 9.6, 9.483870967741936)","(41.0, 55.0, 54.714285714285715)","(4.4, 5.9, 5.838461538461538)","(61.0, 150.0, 143.33333333333334)","(101.0, 610.0, 460.0)","(5.0, 6.4, 6.215929203539823)","(61.0, 85.0, 80.1470588235294)","(3.4, 3.85, 3.8553003533568906)","(101.0, 510.0, 445.0)","(4.6, 4.8, 4.669592476489028)","(101.0, 160.0, 142.0)","(18.0, 24.0, 23.454545454545453)"
08-12-2022 13:29:09.566177,"(7.0, 9.6, 9.496296296296297)","(41.0, 55.0, 54.714285714285715)","(4.4, 5.9, 5.933566433566434)","(61.0, 150.0, 138.88888888888889)","(101.0, 610.0, 556.1538461538462)","(5.0, 6.4, 6.278787878787879)","(61.0, 85.0, 80.1470588235294)","(3.4, 3.9, 3.8313253012048194)","(101.0, 510.0, 484.0)","(4.6, 4.7, 4.668707482993197)","(101.0, 160.0, 141.42857142857142)","(18.0, 24.0, 23.454545454545453)"
08-12-2022 13:29:11.294610,"(7.0, 9.6, 9.553846153846154)","(41.0, 55.0, 54.02777777777778)","(4.4, 6.0, 6.178571428571429)","(61.0, 150.0, 139.52380952380952)","(101.0, 600.0, 510.0)","(5.0, 6.4, 6.2140350877192985)","(61.0, 85.0, 80.28571428571429)","(3.4, 3.85, 3.8322368421052633)","(101.0, 510.0, 403.3333333333333)","(4.6, 4.7, 4.6321839080459775)","(101.0, 170.0, 150.0)","(18.0, 24.0, 23.375)"
08-12-2022 13:29:12.870771,"(7.0, 9.6, 9.553846153846154)","(41.0, 55.0, 54.02777777777778)","(4.4, 6.2, 6.265753424657534)","(61.0, 180.0, 135.33333333333334)","(101.0, 600.0, 472.5)","(5.0, 6.4, 6.28352490421456)","(61.0, 85.0, 76.30434782608695)","(3.4, 3.85, 3.790988372093023)","(101.0, 510.0, 414.2857142857143)","(4.6, 4.7, 4.594594594594594)","(101.0, 170.0, 152.5)","(18.0, 24.0, 22.939393939393938)"
08-12-2022 13:29:14.436746,"(7.0, 9.6, 9.52987012987013)","(41.0, 55.0, 53.611111111111114)","(4.4, 6.4, 6.150476190476191)","(61.0, 150.0, 142.72727272727272)","(101.0, 600.0, 560.7692307692307)","(5.0, 6.4, 6.172566371681416)","(61.0, 85.0, 77.72727272727273)","(3.4, 3.8, 3.8050335570469795)","(101.0, 500.0, 396.1111111111111)","(4.6, 4.6, 4.493142857142857)","(101.0, 160.0, 145.0)","(18.0, 24.0, 22.962962962962962)"
08-12-2022 13:29:16.048576,"(7.0, 9.6, 9.534579439252337)","(41.0, 55.0, 53.6)","(4.4, 6.2, 6.438461538461539)","(61.0, 150.0, 142.0)","(101.0, 600.0, 580.3846153846154)","(5.0, 6.2, 6.271186440677966)","(61.0, 80.0, 71.42857142857143)","(3.4, 3.85, 3.8568669527896997)","(101.0, 500.0, 410.5263157894737)","(4.6, 4.5, 4.281547619047619)","(101.0, 160.0, 155.0)","(18.0, 23.0, 22.826666666666668)"
08-12-2022 13:29:17.719929,"(7.0, 9.6, 9.994117647058824)","(41.0, 55.0, 52.142857142857146)","(4.4, 6.6, 6.34)","(61.0, 150.0, 142.0)","(101.0, 600.0, 560.7692307692307)","(5.0, 6.4, 6.464)","(61.0, 80.0, 73.23529411764706)","(3.4, 3.9, 3.8660472972972975)","(101.0, 500.0, 421.25)","(4.6, 4.3, 4.352083333333334)","(101.0, 170.0, 143.0)","(18.0, 23.0, 23.041095890410958)"
08-12-2022 13:29:19.399410,"(7.0, 10.0, 10.03921568627451)","(41.0, 55.0, 52.142857142857146)","(4.4, 6.4, 6.345945945945946)","(61.0, 150.0, 137.5)","(101.0, 600.0, 472.5)","(5.0, 6.6, 6.3585714285714285)","(61.0, 75.0, 73.47826086956522)","(3.4, 3.9, 3.86737012987013)","(101.0, 500.0, 380.90909090909093)","(4.6, 4.4, 4.299378881987577)","(101.0, 170.0, 143.0)","(18.0, 24.0, 23.041666666666668)"
08-12-2022 13:29:20.914481,"(7.0, 10.5, 10.03921568627451)","(41.0, 55.0, 52.142857142857146)","(4.4, 6.4, 6.345945945945946)","(61.0, 150.0, 137.5)","(101.0, 600.0, 560.7692307692307)","(5.0, 6.4, 6.140372670807453)","(61.0, 75.0, 73.54166666666667)","(3.4, 3.9, 3.8929906542056076)","(101.0, 490.0, 376.1111111111111)","(4.6, 4.3, 4.361290322580645)","(101.0, 170.0, 143.33333333333334)","(18.0, 24.0, 23.041666666666668)"
08-12-2022 13:29:22.811520,"(7.0, 10.0, 9.974489795918368)","(41.0, 55.0, 53.541666666666664)","(4.4, 6.2, 6.224390243902439)","(61.0, 150.0, 137.5)","(101.0, 600.0, 560.7692307692307)","(5.0, 6.2, 6.143396226415095)","(61.0, 75.0, 73.33333333333333)","(3.4, 3.95, 3.8915384615384614)","(101.0, 480.0, 375.7894736842105)","(4.6, 4.4, 4.424626865671642)","(101.0, 160.0, 140.83333333333334)","(18.0, 24.0, 23.041666666666668)"
08-12-2022 13:29:24.588246,"(7.0, 10.5, 10.040983606557377)","(41.0, 55.0, 51.791666666666664)","(4.4, 6.4, 6.23768115942029)","(61.0, 150.0, 140.0)","(101.0, 600.0, 483.3333333333333)","(5.0, 6.2, 6.1124223602484475)","(61.0, 75.0, 71.66666666666667)","(3.4, 3.9, 3.9113333333333333)","(101.0, 480.0, 375.88235294117646)","(4.6, 4.5, 4.3731884057971016)","(101.0, 150.0, 140.76923076923077)","(18.0, 24.0, 23.041666666666668)"
08-12-2022 13:29:26.378429,"(7.0, 10.5, 10.182779456193353)","(41.0, 55.0, 52.13636363636364)","(4.4, 6.4, 6.304587155963303)","(61.0, 150.0, 137.5)","(101.0, 590.0, 483.3333333333333)","(5.0, 6.2, 6.117532467532468)","(61.0, 75.0, 71.66666666666667)","(3.4, 3.95, 3.8906451612903226)","(101.0, 470.0, 376.25)","(4.6, 4.4, 4.378005865102639)","(101.0, 150.0, 140.76923076923077)","(18.0, 24.0, 22.914285714285715)"
08-12-2022 13:29:28.719575,"(7.0, 10.5, 10.106382978723405)","(41.0, 55.0, 53.09090909090909)","(4.4, 6.4, 6.352558139534884)","(61.0, 150.0, 141.66666666666666)","(101.0, 590.0, 578.1481481481482)","(5.0, 6.2, 6.249019607843137)","(61.0, 75.0, 72.6923076923077)","(3.4, 3.95, 3.953618421052632)","(101.0, 470.0, 386.6666666666667)","(4.6, 4.3, 4.249411764705882)","(101.0, 150.0, 139.0909090909091)","(18.0, 23.0, 22.901234567901234)"
08-12-2022 13:29:30.767616,"(7.0, 10.5, 10.1)","(41.0, 55.0, 52.94117647058823)","(4.4, 6.4, 6.350243902439025)","(61.0, 150.0, 140.9090909090909)","(101.0, 590.0, 572.2222222222222)","(5.0, 6.4, 6.144954128440367)","(61.0, 75.0, 72.3913043478261)","(3.4, 4.0, 4.038216560509554)","(101.0, 470.0, 387.27272727272725)","(4.6, 4.3, 4.2296137339055795)","(101.0, 150.0, 156.0)","(18.0, 23.0, 22.869565217391305)"
08-12-2022 13:29:32.701977,"(7.0, 10.5, 10.274834437086092)","(41.0, 55.0, 53.84615384615385)","(4.4, 6.4, 5.635384615384615)","(61.0, 150.0, 142.5)","(101.0, 600.0, 543.3333333333334)","(5.0, 6.4, 6.328484848484849)","(61.0, 75.0, 73.57142857142857)","(3.4, 4.2, 4.158024691358024)","(101.0, 450.0, 423.3333333333333)","(4.6, 4.4, 4.357142857142858)","(101.0, 170.0, 161.0)","(18.0, 24.0, 23.032258064516128)"
08-12-2022 13:29:34.284460,"(7.0, 10.5, 10.269480519480519)","(41.0, 55.0, 57.5)","(4.4, 5.7, 5.610958904109589)","(61.0, 150.0, 142.5)","(101.0, 600.0, 480.0)","(5.0, 6.4, 6.284126984126984)","(61.0, 75.0, 70.68181818181819)","(3.4, 4.2, 4.156962025316456)","(101.0, 450.0, 396.6666666666667)","(4.6, 4.4, 4.367741935483871)","(101.0, 170.0, 158.0)","(18.0, 24.0, 22.907692307692308)"
08-12-2022 13:29:36.070294,"(7.0, 10.5, 10.229813664596273)","(41.0, 60.0, 57.8)","(4.4, 5.7, 5.624418604651162)","(61.0, 150.0, 142.5)","(101.0, 600.0, 480.0)","(5.0, 6.4, 6.2854838709677425)","(61.0, 75.0, 69.8076923076923)","(3.4, 4.2, 4.151658767772512)","(101.0, 450.0, 403.3333333333333)","(4.6, 4.4, 4.318340611353712)","(101.0, 170.0, 158.0)","(18.0, 24.0, 22.907692307692308)"
08-12-2022 13:29:37.768479,"(7.0, 10.5, 10.234177215189874)","(41.0, 60.0, 57.67857142857143)","(4.4, 5.7, 5.585123966942149)","(61.0, 150.0, 145.0)","(101.0, 600.0, 480.0)","(5.0, 6.4, 6.2854838709677425)","(61.0, 70.0, 70.5421686746988)","(3.4, 4.2, 4.168619246861924)","(101.0, 450.0, 383.52941176470586)","(4.6, 4.4, 4.406859205776173)","(101.0, 170.0, 156.66666666666666)","(18.0, 24.0, 22.887218045112782)"
08-12-2022 13:29:39.375787,"(7.0, 10.5, 10.234177215189874)","(41.0, 60.0, 57.67857142857143)","(4.4, 5.6, 5.546222222222222)","(61.0, 150.0, 144.0)","(101.0, 600.0, 480.0)","(5.0, 6.4, 6.279480519480519)","(61.0, 75.0, 70.3932584269663)","(3.4, 4.2, 4.172030651340997)","(101.0, 440.0, 374.11764705882354)","(4.6, 4.5, 4.417283950617284)","(101.0, 170.0, 150.0)","(18.0, 24.0, 22.93525179856115)"
08-12-2022 13:29:41.099992,"(7.0, 10.5, 10.224683544303797)","(41.0, 55.0, 54.891304347826086)","(4.4, 5.6, 5.61005291005291)","(61.0, 150.0, 144.0)","(101.0, 600.0, 520.0)","(5.0, 6.4, 6.194100294985251)","(61.0, 75.0, 70.3932584269663)","(3.4, 4.2, 4.211764705882353)","(101.0, 440.0, 374.11764705882354)","(4.6, 4.5, 4.32051282051282)","(101.0, 170.0, 149.0)","(18.0, 24.0, 22.942857142857143)"
08-12-2022 13:29:42.814394,"(7.0, 10.5, 10.234177215189874)","(41.0, 60.0, 57.758620689655174)","(4.4, 5.7, 5.6482758620689655)","(61.0, 150.0, 146.66666666666666)","(101.0, 600.0, 560.0)","(5.0, 6.2, 5.688059701492538)","(61.0, 75.0, 69.55357142857143)","(3.4, 4.3, 4.25949074074074)","(101.0, 440.0, 374.11764705882354)","(4.6, 4.4, 4.432663316582915)","(101.0, 170.0, 165.0)","(18.0, 24.0, 23.356435643564357)"
08-12-2022 13:29:44.459055,"(7.0, 10.5, 10.20253164556962)","(41.0, 60.0, 57.5)","(4.4, 5.8, 5.7787500000000005)","(61.0, 150.0, 157.5)","(101.0, 600.0, 560.0)","(5.0, 5.7, 5.641237113402061)","(61.0, 70.0, 69.19354838709677)","(3.4, 4.3, 4.273658536585366)","(101.0, 440.0, 380.90909090909093)","(4.6, 4.5, 4.359895833333334)","(101.0, 170.0, 165.45454545454547)","(18.0, 23.0, 22.753246753246753)"
08-12-2022 13:29:46.170697,"(7.0, 10.5, 10.20253164556962)","(41.0, 60.0, 57.5)","(4.4, 5.9, 5.819847328244275)","(61.0, 160.0, 152.72727272727272)","(101.0, 600.0, 560.0)","(5.0, 5.8, 5.61639344262295)","(61.0, 70.0, 65.45454545454545)","(3.4, 4.3, 4.375184638109306)","(101.0, 430.0, 382.0)","(4.6, 4.4, 4.321359223300971)","(101.0, 180.0, 163.52941176470588)","(18.0, 23.0, 21.90066225165563)"
