,Mad Martigan,Ravioli,Active Opal,Queen Zeus,Black Daniels,Corporal Trigger,Sister Two
08-01-2023 17:38:13.100745,"(41.0, 85.0, 71.36363636363636)","(3.6, 4.8, 4.735483870967742)","(3.8, 4.7, 4.627272727272727)","(13.0, 24.0, 20.88888888888889)","(3.4, 4.2, 4.136111111111111)","(13.0, 16.5, 16.142857142857142)","(4.2, 5.0, 4.924615384615385)"
08-01-2023 17:38:14.055580,"(41.0, 85.0, 68.33333333333333)","(3.6, 4.6, 4.58659793814433)","(3.8, 4.7, 4.627272727272727)","(13.0, 22.0, 20.88888888888889)","(3.4, 4.2, 4.141935483870967)","(13.0, 16.5, 16.205882352941178)","(4.2, 5.1, 4.9228571428571435)"
08-01-2023 17:38:15.062471,"(41.0, 85.0, 71.36363636363636)","(3.6, 4.8, 4.725)","(3.8, 4.6, 4.594594594594594)","(13.0, 22.0, 19.363636363636363)","(3.4, 4.2, 4.123076923076923)","(13.0, 16.5, 16.338709677419356)","(4.2, 5.1, 4.997520661157025)"
08-01-2023 17:38:16.053694,"(41.0, 85.0, 68.33333333333333)","(3.6, 4.8, 4.725)","(3.8, 4.6, 4.594594594594594)","(13.0, 20.0, 19.333333333333332)","(3.4, 4.2, 4.123076923076923)","(13.0, 16.5, 16.307692307692307)","(4.2, 5.1, 5.031818181818181)"
08-01-2023 17:38:17.097633,"(41.0, 85.0, 68.33333333333333)","(3.6, 4.8, 4.725)","(3.8, 4.7, 4.659090909090909)","(13.0, 20.0, 19.555555555555557)","(3.4, 4.2, 4.123076923076923)","(13.0, 17.0, 16.470588235294116)","(4.2, 5.1, 5.052173913043478)"
08-01-2023 17:38:18.122123,"(41.0, 85.0, 71.36363636363636)","(3.6, 4.8, 4.723076923076923)","(3.8, 4.6, 4.5625)","(13.0, 20.0, 19.555555555555557)","(3.4, 4.2, 4.123076923076923)","(13.0, 17.0, 16.470588235294116)","(4.2, 5.1, 5.052173913043478)"
08-01-2023 17:38:19.148678,"(41.0, 85.0, 68.33333333333333)","(3.6, 4.8, 4.723076923076923)","(3.8, 4.6, 4.5625)","(13.0, 20.0, 19.555555555555557)","(3.4, 4.2, 4.123076923076923)","(13.0, 17.0, 16.470588235294116)","(4.2, 5.1, 5.052173913043478)"
08-01-2023 17:38:20.247169,"(41.0, 85.0, 71.36363636363636)","(3.6, 4.8, 4.723076923076923)","(3.8, 4.6, 4.6)","(13.0, 20.0, 19.555555555555557)","(3.4, 4.2, 4.090196078431372)","(13.0, 17.0, 16.571428571428573)","(4.2, 5.1, 5.0473684210526315)"
08-01-2023 17:38:21.336062,"(41.0, 85.0, 71.36363636363636)","(3.6, 4.9, 4.777777777777778)","(3.8, 4.7, 4.590566037735849)","(13.0, 20.0, 19.596153846153847)","(3.4, 4.1, 4.090196078431372)","(13.0, 17.0, 16.571428571428573)","(4.2, 5.1, 5.0473684210526315)"
08-01-2023 17:38:22.381471,"(41.0, 85.0, 68.33333333333333)","(3.6, 4.9, 4.777777777777778)","(3.8, 4.7, 4.554545454545455)","(13.0, 20.0, 19.596153846153847)","(3.4, 4.1, 4.082142857142857)","(13.0, 17.0, 16.4)","(4.2, 5.1, 5.181818181818182)"
08-01-2023 17:38:23.443765,"(41.0, 85.0, 71.36363636363636)","(3.6, 4.8, 4.782857142857143)","(3.8, 4.6, 4.554545454545455)","(13.0, 20.0, 19.555555555555557)","(3.4, 4.1, 4.124324324324324)","(13.0, 17.0, 16.4)","(4.2, 5.2, 5.146875)"
08-01-2023 17:38:24.482601,"(41.0, 85.0, 71.11111111111111)","(3.6, 4.8, 4.745454545454545)","(3.8, 4.6, 4.554545454545455)","(13.0, 20.0, 19.454545454545453)","(3.4, 4.2, 4.124324324324324)","(13.0, 17.0, 16.4)","(4.2, 5.3, 5.155555555555556)"
08-01-2023 17:38:25.530106,"(41.0, 80.0, 68.88888888888889)","(3.6, 4.8, 4.7894736842105265)","(3.8, 4.6, 4.554545454545455)","(13.0, 20.0, 19.428571428571427)","(3.4, 4.2, 4.124324324324324)","(13.0, 17.0, 16.375)","(4.2, 5.2, 5.142857142857142)"
08-01-2023 17:38:26.541823,"(41.0, 80.0, 68.88888888888889)","(3.6, 4.9, 4.764516129032258)","(3.8, 4.6, 4.554545454545455)","(13.0, 20.0, 19.428571428571427)","(3.4, 4.2, 4.124324324324324)","(13.0, 17.0, 16.289473684210527)","(4.2, 5.2, 5.138709677419355)"
08-01-2023 17:38:27.529652,"(41.0, 80.0, 68.88888888888889)","(3.6, 4.9, 4.800000000000001)","(3.8, 4.6, 4.535294117647059)","(13.0, 20.0, 19.454545454545453)","(3.4, 4.2, 4.137777777777778)","(13.0, 16.5, 16.289473684210527)","(4.2, 5.2, 5.138709677419355)"
08-01-2023 17:38:28.584938,"(41.0, 80.0, 68.88888888888889)","(3.6, 4.9, 4.816666666666667)","(3.8, 4.4, 4.374193548387097)","(13.0, 20.0, 19.454545454545453)","(3.4, 4.2, 4.137777777777778)","(13.0, 16.5, 16.289473684210527)","(4.2, 5.2, 5.138709677419355)"
08-01-2023 17:38:29.761275,"(41.0, 80.0, 69.6)","(3.6, 4.9, 4.816666666666667)","(3.8, 4.4, 4.374193548387097)","(13.0, 20.0, 19.454545454545453)","(3.4, 4.2, 4.137777777777778)","(13.0, 16.5, 16.3)","(4.2, 5.2, 5.155555555555556)"
08-01-2023 17:38:30.993213,"(41.0, 80.0, 69.6)","(3.6, 4.9, 4.8130434782608695)","(3.8, 4.4, 4.374193548387097)","(13.0, 20.0, 19.34)","(3.4, 4.2, 4.137777777777778)","(13.0, 17.0, 16.5625)","(4.2, 5.2, 5.155555555555556)"
08-01-2023 17:38:32.148095,"(41.0, 80.0, 69.6)","(3.6, 4.9, 4.8130434782608695)","(3.8, 4.4, 4.374193548387097)","(13.0, 20.0, 19.34)","(3.4, 4.2, 4.137777777777778)","(13.0, 17.5, 16.555555555555557)","(4.2, 5.2, 5.190566037735849)"
08-01-2023 17:38:33.336799,"(41.0, 80.0, 69.6)","(3.6, 4.9, 4.8130434782608695)","(3.8, 4.3, 4.334782608695652)","(13.0, 20.0, 19.43103448275862)","(3.4, 4.2, 4.137777777777778)","(13.0, 17.0, 16.636363636363637)","(4.2, 5.3, 5.214285714285714)"
08-01-2023 17:38:34.509611,"(41.0, 75.0, 69.0)","(3.6, 4.9, 4.828571428571429)","(3.8, 4.4, 4.2114406779661016)","(13.0, 20.0, 19.464285714285715)","(3.4, 4.2, 4.175757575757576)","(13.0, 17.0, 16.7)","(4.2, 5.3, 5.214285714285714)"
08-01-2023 17:38:35.650086,"(41.0, 75.0, 69.0)","(3.6, 4.9, 4.775)","(3.8, 4.3, 4.466666666666667)","(13.0, 20.0, 19.153846153846153)","(3.4, 4.2, 4.175757575757576)","(13.0, 17.5, 16.642857142857142)","(4.2, 5.3, 5.192307692307692)"
08-01-2023 17:38:36.800000,"(41.0, 75.0, 69.0)","(3.6, 4.8, 4.745454545454545)","(3.8, 4.5, 4.477227722772278)","(13.0, 20.0, 19.365384615384617)","(3.4, 4.2, 4.1625)","(13.0, 17.5, 16.7)","(4.2, 5.3, 5.188888888888889)"
08-01-2023 17:38:37.966305,"(41.0, 75.0, 72.0)","(3.6, 4.8, 4.789655172413793)","(3.8, 4.5, 4.541379310344827)","(13.0, 20.0, 19.365384615384617)","(3.4, 4.2, 4.1625)","(13.0, 17.5, 16.7)","(4.2, 5.2, 5.17)"
08-01-2023 17:38:39.121086,"(41.0, 75.0, 70.0)","(3.6, 4.8, 4.779310344827586)","(3.8, 4.6, 4.570588235294117)","(13.0, 20.0, 19.26923076923077)","(3.4, 4.2, 4.1625)","(13.0, 17.5, 16.636363636363637)","(4.2, 5.2, 5.185185185185185)"
08-01-2023 17:38:40.209133,"(41.0, 75.0, 72.0)","(3.6, 4.8, 4.771428571428571)","(3.8, 4.5, 4.430303030303031)","(13.0, 19.5, 18.375)","(3.4, 4.2, 4.256)","(13.0, 17.0, 16.452380952380953)","(4.2, 5.2, 5.12)"
08-01-2023 17:38:41.189580,"(41.0, 75.0, 72.0)","(3.6, 4.8, 4.728888888888888)","(3.8, 4.6, 4.515151515151515)","(13.0, 18.5, 18.375)","(3.4, 4.3, 4.2390625)","(13.0, 16.5, 16.166666666666668)","(4.2, 5.2, 5.176595744680851)"
08-01-2023 17:38:42.283908,"(41.0, 75.0, 67.5)","(3.6, 4.8, 4.775757575757575)","(3.8, 4.5, 4.494047619047619)","(13.0, 18.5, 19.071428571428573)","(3.4, 4.3, 4.1869565217391305)","(13.0, 17.0, 16.428571428571427)","(4.2, 5.3, 5.176595744680851)"
08-01-2023 17:38:43.363864,"(41.0, 75.0, 67.5)","(3.6, 4.8, 4.775757575757575)","(3.8, 4.5, 4.494047619047619)","(13.0, 19.5, 19.071428571428573)","(3.4, 4.3, 4.151063829787234)","(13.0, 16.5, 16.428571428571427)","(4.2, 5.3, 5.185714285714285)"
08-01-2023 17:38:44.351654,"(41.0, 75.0, 67.5)","(3.6, 4.8, 4.775757575757575)","(3.8, 4.5, 4.494047619047619)","(13.0, 19.5, 18.833333333333332)","(3.4, 4.2, 4.138297872340425)","(13.0, 16.5, 16.428571428571427)","(4.2, 5.3, 5.183999999999999)"
08-01-2023 17:38:45.429273,"(41.0, 75.0, 61.15384615384615)","(3.6, 4.8, 4.793333333333333)","(3.8, 4.6, 4.430303030303031)","(13.0, 19.5, 19.071428571428573)","(3.4, 4.2, 4.1309523809523805)","(13.0, 16.5, 16.428571428571427)","(4.2, 5.3, 5.183999999999999)"
08-01-2023 17:38:46.506956,"(41.0, 75.0, 63.57142857142857)","(3.6, 4.8, 4.793333333333333)","(3.8, 4.6, 4.515151515151515)","(13.0, 19.5, 19.125)","(3.4, 4.2, 4.131707317073171)","(13.0, 16.5, 16.444444444444443)","(4.2, 5.3, 5.183999999999999)"
08-01-2023 17:38:47.587780,"(41.0, 75.0, 66.11111111111111)","(3.6, 4.8, 4.793333333333333)","(3.8, 4.5, 4.48953488372093)","(13.0, 19.5, 19.285714285714285)","(3.4, 4.2, 4.131707317073171)","(13.0, 16.5, 16.5)","(4.2, 5.3, 5.185714285714285)"
08-01-2023 17:38:48.629149,"(41.0, 75.0, 65.71428571428572)","(3.6, 4.8, 4.793333333333333)","(3.8, 4.5, 4.48953488372093)","(13.0, 19.5, 19.285714285714285)","(3.4, 4.2, 4.131707317073171)","(13.0, 17.0, 16.464285714285715)","(4.2, 5.3, 5.183999999999999)"
08-01-2023 17:38:49.670390,"(41.0, 75.0, 65.71428571428572)","(3.6, 4.8, 4.734883720930232)","(3.8, 4.5, 4.48953488372093)","(13.0, 19.5, 19.285714285714285)","(3.4, 4.2, 4.131707317073171)","(13.0, 17.0, 16.67391304347826)","(4.2, 5.3, 5.183999999999999)"
08-01-2023 17:38:50.796402,"(41.0, 75.0, 65.71428571428572)","(3.6, 4.8, 4.734883720930232)","(3.8, 4.5, 4.48953488372093)","(13.0, 19.5, 19.285714285714285)","(3.4, 4.2, 4.131707317073171)","(13.0, 17.0, 16.67391304347826)","(4.2, 5.3, 5.183999999999999)"
08-01-2023 17:38:51.911533,"(41.0, 75.0, 65.71428571428572)","(3.7, 4.8, 4.75)","(3.8, 4.5, 4.528125)","(14.0, 19.5, 19.26923076923077)","(3.5, 4.2, 4.131707317073171)","(13.0, 17.0, 16.67391304347826)","(4.2, 5.3, 5.177777777777777)"
08-01-2023 17:38:52.955852,"(41.0, 75.0, 65.71428571428572)","(3.7, 4.8, 4.75)","(3.8, 4.6, 4.528125)","(14.0, 19.5, 19.26923076923077)","(3.5, 4.2, 4.131707317073171)","(13.0, 17.0, 16.67391304347826)","(4.2, 5.3, 5.177777777777777)"
08-01-2023 17:38:54.021097,"(41.0, 75.0, 65.71428571428572)","(3.7, 4.8, 4.75)","(3.8, 4.5, 4.495348837209303)","(14.0, 19.5, 19.26923076923077)","(3.5, 4.2, 4.131707317073171)","(13.0, 17.0, 16.67391304347826)","(4.2, 5.3, 5.179245283018868)"
08-01-2023 17:38:55.109785,"(41.0, 75.0, 65.0)","(3.7, 4.8, 4.75)","(3.8, 4.5, 4.554)","(14.0, 19.5, 19.285714285714285)","(3.5, 4.2, 4.165384615384615)","(13.0, 17.0, 16.67391304347826)","(4.2, 5.3, 5.177777777777777)"
08-01-2023 17:38:56.192557,"(41.0, 75.0, 66.13636363636364)","(3.7, 4.8, 4.741935483870968)","(3.8, 4.6, 4.495061728395061)","(14.0, 19.5, 19.342105263157894)","(3.5, 4.3, 4.165384615384615)","(13.0, 17.0, 16.67391304347826)","(4.2, 5.3, 5.179245283018868)"
08-01-2023 17:38:57.219882,"(41.0, 70.0, 67.5)","(3.7, 4.8, 4.741935483870968)","(3.8, 4.5, 4.495061728395061)","(14.0, 19.5, 19.342105263157894)","(3.5, 4.3, 4.165384615384615)","(13.0, 17.0, 16.67391304347826)","(4.2, 5.3, 5.177777777777777)"
08-01-2023 17:38:58.282832,"(41.0, 70.0, 67.5)","(3.7, 4.8, 4.741935483870968)","(3.8, 4.6, 4.53030303030303)","(14.0, 19.5, 19.026315789473685)","(3.5, 4.3, 4.160714285714286)","(13.0, 17.0, 16.67391304347826)","(4.2, 5.3, 5.177777777777777)"
08-01-2023 17:38:59.388892,"(41.0, 70.0, 66.15384615384616)","(3.7, 4.8, 4.741935483870968)","(3.8, 4.6, 4.556190476190476)","(14.0, 19.5, 18.857142857142858)","(3.5, 4.3, 4.160714285714286)","(13.0, 17.0, 16.67391304347826)","(4.2, 5.3, 5.177777777777777)"
08-01-2023 17:39:00.485647,"(41.0, 70.0, 64.70588235294117)","(3.7, 4.8, 4.741935483870968)","(3.8, 4.6, 4.556190476190476)","(14.0, 19.5, 18.6)","(3.5, 4.3, 4.148148148148148)","(13.0, 17.0, 16.67391304347826)","(4.2, 5.3, 5.342105263157895)"
08-01-2023 17:39:01.577733,"(41.0, 70.0, 67.27272727272727)","(3.7, 4.7, 4.684615384615385)","(3.8, 4.6, 4.556190476190476)","(14.0, 19.5, 19.05)","(3.5, 4.2, 4.110344827586206)","(13.0, 17.0, 16.294117647058822)","(4.2, 5.5, 5.287179487179487)"
08-01-2023 17:39:02.603211,"(41.0, 70.0, 64.70588235294117)","(3.7, 4.6, 4.599159663865546)","(3.8, 4.6, 4.530232558139534)","(14.0, 19.5, 18.22222222222222)","(3.5, 4.2, 4.144827586206897)","(13.0, 17.0, 16.5)","(4.2, 5.4, 5.282142857142857)"
08-01-2023 17:39:03.696355,"(41.0, 70.0, 65.26315789473684)","(3.7, 4.7, 4.673134328358209)","(3.8, 4.6, 4.530232558139534)","(14.0, 18.5, 18.375)","(3.5, 4.2, 4.142857142857142)","(13.0, 17.0, 17.0)","(4.2, 5.3, 5.298039215686274)"
08-01-2023 17:39:04.842310,"(41.0, 70.0, 67.5)","(3.6, 4.7, 4.673529411764706)","(3.8, 4.6, 4.53125)","(14.0, 18.5, 18.931818181818183)","(3.5, 4.2, 4.131578947368421)","(13.0, 17.5, 17.0)","(4.2, 5.4, 5.298039215686274)"
08-01-2023 17:39:05.876226,"(41.0, 70.0, 65.0)","(3.6, 4.7, 4.673529411764706)","(3.8, 4.6, 4.53125)","(14.0, 19.0, 18.931818181818183)","(3.5, 4.2, 4.1521739130434785)","(13.0, 17.5, 16.85)","(4.2, 5.4, 5.298039215686274)"
08-01-2023 17:39:06.951370,"(41.0, 70.0, 65.0)","(3.6, 4.7, 4.6725190839694655)","(3.8, 4.6, 4.53125)","(14.0, 19.0, 18.77906976744186)","(3.5, 4.2, 4.155555555555556)","(13.0, 17.5, 16.954545454545453)","(4.2, 5.4, 5.300000000000001)"
08-01-2023 17:39:08.084448,"(41.0, 75.0, 67.10526315789474)","(3.6, 4.7, 4.667605633802817)","(3.8, 4.6, 4.528301886792453)","(14.0, 19.0, 18.35185185185185)","(3.5, 4.2, 4.154285714285714)","(13.0, 17.0, 16.94736842105263)","(4.2, 5.4, 5.300000000000001)"
08-01-2023 17:39:09.173575,"(41.0, 70.0, 65.625)","(3.6, 4.7, 4.667605633802817)","(3.8, 4.6, 4.524770642201835)","(14.0, 18.5, 18.318181818181817)","(3.5, 4.2, 4.154285714285714)","(13.0, 17.0, 16.95)","(4.2, 5.4, 5.302040816326531)"
08-01-2023 17:39:10.181884,"(41.0, 70.0, 64.61538461538461)","(3.6, 4.7, 4.667142857142857)","(3.8, 4.6, 4.524770642201835)","(14.0, 18.5, 18.318181818181817)","(3.5, 4.2, 4.154285714285714)","(13.0, 17.0, 16.95)","(4.2, 5.4, 5.300000000000001)"
08-01-2023 17:39:11.263781,"(41.0, 70.0, 69.0)","(3.6, 4.7, 4.661983471074381)","(3.8, 4.6, 4.524770642201835)","(14.0, 18.5, 17.615384615384617)","(3.5, 4.2, 4.154285714285714)","(13.0, 17.0, 16.96153846153846)","(4.2, 5.4, 5.302040816326531)"
08-01-2023 17:39:12.345524,"(41.0, 70.0, 66.3157894736842)","(3.6, 4.7, 4.661344537815126)","(3.8, 4.6, 4.524770642201835)","(14.0, 18.0, 17.615384615384617)","(3.5, 4.2, 4.154285714285714)","(13.0, 17.0, 16.96153846153846)","(4.2, 5.4, 5.300000000000001)"
08-01-2023 17:39:13.372805,"(41.0, 70.0, 66.3157894736842)","(3.6, 4.8, 4.670707070707071)","(3.8, 4.6, 4.524770642201835)","(14.0, 18.0, 17.428571428571427)","(3.5, 4.2, 4.154285714285714)","(13.0, 17.0, 16.96153846153846)","(4.2, 5.4, 5.300000000000001)"
08-01-2023 17:39:14.366288,"(41.0, 70.0, 68.57142857142857)","(3.6, 4.8, 4.670175438596491)","(3.8, 4.6, 4.524770642201835)","(14.0, 17.5, 17.1)","(3.5, 4.2, 4.154285714285714)","(13.0, 17.0, 16.95)","(4.2, 5.4, 5.300000000000001)"
08-01-2023 17:39:15.433464,"(41.0, 70.0, 66.66666666666667)","(3.6, 4.8, 4.670175438596491)","(3.8, 4.6, 4.524770642201835)","(14.0, 17.5, 17.0)","(3.5, 4.2, 4.165957446808511)","(13.0, 17.0, 16.95)","(4.2, 5.4, 5.300000000000001)"
08-01-2023 17:39:16.626879,"(41.0, 70.0, 64.73684210526315)","(3.6, 4.8, 4.7176470588235295)","(3.8, 4.6, 4.56144578313253)","(14.0, 17.0, 16.285714285714285)","(3.5, 4.2, 4.147058823529411)","(13.0, 17.0, 16.986842105263158)","(4.2, 5.4, 5.302040816326531)"
08-01-2023 17:39:17.673097,"(41.0, 70.0, 66.47058823529412)","(3.6, 4.8, 4.735593220338983)","(3.8, 4.7, 4.648387096774194)","(14.0, 16.5, 16.285714285714285)","(3.5, 4.2, 4.147058823529411)","(13.0, 17.5, 16.986842105263158)","(4.2, 5.4, 5.300000000000001)"
08-01-2023 17:39:18.842946,"(41.0, 65.0, 64.28571428571429)","(3.6, 4.7, 4.682857142857143)","(3.8, 4.7, 4.646052631578947)","(14.0, 17.0, 16.333333333333332)","(3.5, 4.2, 4.13076923076923)","(13.0, 17.5, 16.90909090909091)","(4.2, 5.4, 5.300000000000001)"
08-01-2023 17:39:20.128873,"(41.0, 65.0, 64.375)","(3.6, 4.7, 4.682857142857143)","(3.8, 4.7, 4.646052631578947)","(14.0, 16.5, 16.333333333333332)","(3.5, 4.2, 4.153448275862069)","(13.0, 17.5, 16.90909090909091)","(4.2, 5.4, 5.300000000000001)"
08-01-2023 17:39:21.284551,"(41.0, 65.0, 62.333333333333336)","(3.6, 4.7, 4.682857142857143)","(3.8, 4.7, 4.645333333333333)","(14.0, 16.5, 16.083333333333332)","(3.5, 4.2, 4.1692307692307695)","(13.0, 17.5, 16.986842105263158)","(4.2, 5.4, 5.302040816326531)"
08-01-2023 17:39:22.600254,"(41.0, 65.0, 64.28571428571429)","(3.6, 4.7, 4.6617021276595745)","(3.8, 4.7, 4.645333333333333)","(14.0, 16.5, 16.467032967032967)","(3.5, 4.2, 4.1692307692307695)","(13.0, 17.5, 16.986842105263158)","(4.2, 5.4, 5.300000000000001)"
08-01-2023 17:39:23.779743,"(41.0, 65.0, 64.28571428571429)","(3.6, 4.7, 4.650877192982456)","(3.8, 4.7, 4.648101265822785)","(14.0, 16.5, 16.428571428571427)","(3.5, 4.2, 4.176119402985075)","(13.0, 17.5, 16.61111111111111)","(4.2, 5.4, 5.255102040816326)"
08-01-2023 17:39:24.800990,"(41.0, 70.0, 65.5)","(3.6, 4.7, 4.637777777777778)","(3.8, 4.7, 4.648101265822785)","(14.0, 16.5, 16.31578947368421)","(3.5, 4.2, 4.195614035087719)","(13.0, 17.0, 16.63157894736842)","(4.2, 5.3, 5.228947368421053)"
08-01-2023 17:39:25.971479,"(41.0, 65.0, 64.44444444444444)","(3.6, 4.7, 4.63)","(3.8, 4.7, 4.691139240506329)","(14.0, 16.5, 16.405263157894737)","(3.5, 4.2, 4.221787709497207)","(13.0, 17.0, 16.52173913043478)","(4.2, 5.3, 5.228947368421053)"
08-01-2023 17:39:27.162504,"(41.0, 65.0, 64.44444444444444)","(3.6, 4.7, 4.644444444444444)","(3.8, 4.7, 4.691139240506329)","(14.0, 16.5, 16.403225806451612)","(3.5, 4.3, 4.224571428571428)","(13.0, 17.0, 16.52173913043478)","(4.2, 5.3, 5.228947368421053)"
08-01-2023 17:39:28.264047,"(41.0, 65.0, 64.44444444444444)","(3.6, 4.7, 4.644444444444444)","(3.8, 4.7, 4.691139240506329)","(14.0, 16.5, 16.477272727272727)","(3.5, 4.3, 4.22235294117647)","(13.0, 17.0, 16.352941176470587)","(4.2, 5.3, 5.228947368421053)"
08-01-2023 17:39:29.348225,"(41.0, 65.0, 64.33333333333333)","(3.6, 4.7, 4.63076923076923)","(3.8, 4.7, 4.691139240506329)","(14.0, 16.5, 16.395833333333332)","(3.5, 4.3, 4.22235294117647)","(13.0, 17.0, 16.64)","(4.2, 5.3, 5.228947368421053)"
08-01-2023 17:39:30.504030,"(41.0, 65.0, 64.41176470588235)","(3.6, 4.7, 4.63076923076923)","(3.8, 4.7, 4.691139240506329)","(14.0, 16.5, 16.395833333333332)","(3.5, 4.3, 4.22235294117647)","(13.0, 17.0, 16.357142857142858)","(4.2, 5.3, 5.230769230769231)"
08-01-2023 17:39:31.587190,"(41.0, 65.0, 64.41176470588235)","(3.6, 4.7, 4.63076923076923)","(3.8, 4.7, 4.691139240506329)","(14.0, 16.5, 16.395833333333332)","(3.5, 4.3, 4.1918699186991875)","(13.0, 16.5, 15.976744186046512)","(4.2, 5.3, 5.234285714285714)"
08-01-2023 17:39:32.662246,"(41.0, 65.0, 64.41176470588235)","(3.6, 4.7, 4.63076923076923)","(3.8, 4.8, 4.7472)","(14.0, 16.5, 16.455555555555556)","(3.5, 4.2, 4.18828125)","(13.0, 16.0, 16.29591836734694)","(4.2, 5.3, 5.211538461538462)"
08-01-2023 17:39:33.781754,"(41.0, 65.0, 64.33333333333333)","(3.6, 4.7, 4.634285714285714)","(3.8, 4.8, 4.7472)","(14.0, 16.5, 16.455555555555556)","(3.5, 4.2, 4.18828125)","(13.0, 16.5, 16.344444444444445)","(4.2, 5.3, 5.211538461538462)"
08-01-2023 17:39:34.903354,"(41.0, 65.0, 64.33333333333333)","(3.6, 4.7, 4.63235294117647)","(3.8, 4.8, 4.7472)","(14.0, 16.5, 16.395833333333332)","(3.5, 4.2, 4.187288135593221)","(13.0, 16.5, 16.7)","(4.2, 5.3, 5.211538461538462)"
08-01-2023 17:39:35.931609,"(41.0, 65.0, 64.41176470588235)","(3.6, 4.7, 4.63235294117647)","(3.8, 4.8, 4.7472)","(14.0, 16.5, 16.395833333333332)","(3.5, 4.2, 4.187288135593221)","(13.0, 17.0, 16.7)","(4.2, 5.3, 5.211538461538462)"
08-01-2023 17:39:36.993588,"(41.0, 65.0, 62.5)","(3.6, 4.7, 4.63235294117647)","(3.8, 4.8, 4.73968253968254)","(14.0, 16.5, 16.395833333333332)","(3.5, 4.2, 4.187179487179487)","(13.0, 17.0, 16.88235294117647)","(4.2, 5.3, 5.211538461538462)"
08-01-2023 17:39:38.084891,"(41.0, 65.0, 62.5)","(3.6, 4.7, 4.647826086956521)","(3.8, 4.8, 4.73968253968254)","(14.0, 16.5, 16.454545454545453)","(3.5, 4.2, 4.187179487179487)","(13.0, 17.0, 17.045454545454547)","(4.2, 5.3, 5.211538461538462)"
08-01-2023 17:39:39.145287,"(41.0, 65.0, 62.5)","(3.6, 4.7, 4.647826086956521)","(3.8, 4.8, 4.73968253968254)","(14.0, 16.5, 16.454545454545453)","(3.5, 4.2, 4.187179487179487)","(13.0, 17.5, 17.045454545454547)","(4.2, 5.3, 5.208)"
08-01-2023 17:39:40.220974,"(41.0, 65.0, 62.5)","(3.6, 4.8, 4.6625)","(3.9, 4.8, 4.7644927536231885)","(13.0, 16.5, 16.375)","(3.5, 3.95, 3.9207317073170733)","(13.0, 17.5, 17.40625)","(4.2, 5.4, 5.313513513513514)"
08-01-2023 17:39:41.360546,"(41.0, 65.0, 62.5)","(3.6, 4.8, 4.666666666666666)","(3.9, 4.8, 4.7644927536231885)","(13.0, 16.5, 16.454545454545453)","(3.5, 3.95, 3.882142857142857)","(13.0, 17.5, 17.88235294117647)","(4.2, 5.4, 5.344444444444444)"
08-01-2023 17:39:42.492152,"(41.0, 65.0, 64.5)","(3.6, 4.8, 4.66)","(3.9, 4.8, 4.852459016393443)","(13.0, 17.0, 16.666666666666668)","(3.5, 3.9, 3.758220502901354)","(13.0, 18.0, 17.952380952380953)","(4.2, 5.4, 5.333333333333333)"
08-01-2023 17:39:43.537881,"(41.0, 70.0, 67.5)","(3.6, 4.8, 4.723076923076923)","(3.9, 4.9, 4.852459016393443)","(13.0, 17.0, 16.613636363636363)","(3.5, 3.85, 3.7601449275362318)","(13.0, 18.0, 17.892857142857142)","(4.2, 5.4, 5.329824561403509)"
08-01-2023 17:39:44.537958,"(41.0, 70.0, 65.55555555555556)","(3.6, 4.8, 4.7375)","(3.9, 5.0, 4.92741935483871)","(13.0, 17.0, 16.678571428571427)","(3.5, 3.8, 3.7382022471910115)","(13.0, 18.0, 17.88888888888889)","(4.2, 5.4, 5.211764705882353)"
08-01-2023 17:39:45.632115,"(41.0, 65.0, 63.57142857142857)","(3.6, 4.8, 4.741379310344827)","(3.9, 5.0, 4.941509433962264)","(13.0, 17.0, 16.233333333333334)","(3.5, 3.8, 3.732142857142857)","(13.0, 18.0, 18.214285714285715)","(4.2, 5.3, 5.207142857142857)"
08-01-2023 17:39:46.771728,"(41.0, 65.0, 63.75)","(3.6, 4.8, 4.741379310344827)","(3.9, 5.0, 4.93859649122807)","(13.0, 16.5, 16.333333333333332)","(3.5, 3.75, 3.732142857142857)","(13.0, 18.5, 18.25)","(4.2, 5.3, 5.1975)"
08-01-2023 17:39:47.847143,"(41.0, 65.0, 63.63636363636363)","(3.6, 4.9, 4.789719626168225)","(3.9, 5.0, 4.93859649122807)","(13.0, 16.5, 16.3125)","(3.5, 3.75, 3.6914141414141413)","(13.0, 19.0, 18.272727272727273)","(4.2, 5.2, 5.214285714285714)"
08-01-2023 17:39:48.950872,"(41.0, 65.0, 63.84615384615385)","(3.6, 4.9, 4.794845360824742)","(3.9, 5.0, 4.969090909090909)","(13.0, 16.5, 16.342105263157894)","(3.5, 3.75, 3.714736842105263)","(13.0, 19.0, 18.272727272727273)","(4.2, 5.3, 5.176923076923076)"
08-01-2023 17:39:49.989235,"(41.0, 65.0, 63.84615384615385)","(3.6, 4.9, 4.794845360824742)","(3.9, 5.0, 4.979166666666667)","(13.0, 16.5, 16.342105263157894)","(3.5, 3.8, 3.75625)","(13.0, 19.0, 18.8)","(4.2, 5.3, 5.199999999999999)"
