,Choose Well,Magic Ale,Magic Secret,Jet Set Jack,Amber Jack,Bokarm Donna,Fan Cool Unit,Brunello
12-01-2023 11:29:24.357977,"(2.1, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1615384615384614)","(4.2, 6.8, 6.56)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 88.57142857142857)","(26.0, 150.0, 118.0)","(31.0, 200.0, 153.33333333333334)"
12-01-2023 11:29:25.411611,"(2.1, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1615384615384614)","(4.2, 6.8, 6.56)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 88.57142857142857)","(26.0, 160.0, 141.42857142857144)","(31.0, 200.0, 153.33333333333334)"
12-01-2023 11:29:26.497014,"(2.1, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1615384615384614)","(4.2, 6.8, 6.56)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 88.57142857142857)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 153.33333333333334)"
12-01-2023 11:29:27.586619,"(2.1, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1615384615384614)","(4.2, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 88.57142857142857)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 153.33333333333334)"
12-01-2023 11:29:28.618796,"(2.1, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1615384615384614)","(4.2, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 88.57142857142857)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 153.33333333333334)"
12-01-2023 11:29:29.724116,"(2.1, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1615384615384614)","(4.2, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 88.57142857142857)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 153.33333333333334)"
12-01-2023 11:29:30.870575,"(2.1, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1615384615384614)","(4.2, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 88.57142857142857)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 153.33333333333334)"
12-01-2023 11:29:31.974002,"(2.1, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1615384615384614)","(4.2, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 85.625)","(26.0, 150.0, 140.0)","(31.0, 200.0, 153.33333333333334)"
12-01-2023 11:29:33.138344,"(2.1, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1615384615384614)","(4.2, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 88.57142857142857)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 158.0)"
12-01-2023 11:29:34.214966,"(2.1, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1615384615384614)","(4.2, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 88.57142857142857)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 160.0)"
12-01-2023 11:29:35.212226,"(2.1, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1615384615384614)","(4.2, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 88.57142857142857)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 160.0)"
12-01-2023 11:29:36.196983,"(2.1, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1615384615384614)","(4.2, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 79.23076923076923)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 160.0)"
12-01-2023 11:29:37.331988,"(2.1, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1615384615384614)","(4.2, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 79.23076923076923)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 160.0)"
12-01-2023 11:29:38.373006,"(2.1, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1615384615384614)","(4.2, 6.8, 6.711111111111111)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 88.94736842105263)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 160.0)"
12-01-2023 11:29:39.469759,"(2.1, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1615384615384614)","(4.2, 6.8, 6.711111111111111)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 88.94736842105263)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 160.0)"
12-01-2023 11:29:40.628597,"(2.05, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1615384615384614)","(4.4, 6.8, 6.711111111111111)","(21.0, 50.0, 40.588235294117645)","(31.0, 110.0, 88.94736842105263)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 160.0)"
12-01-2023 11:29:41.779280,"(2.05, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1615384615384614)","(4.4, 6.8, 6.711111111111111)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 88.94736842105263)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 160.0)"
12-01-2023 11:29:42.894566,"(2.05, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1588235294117646)","(4.4, 6.8, 6.711111111111111)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.36363636363636)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 160.0)"
12-01-2023 11:29:43.950868,"(2.05, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1588235294117646)","(4.4, 6.8, 6.711111111111111)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.36363636363636)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 160.0)"
12-01-2023 11:29:44.966410,"(2.05, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1588235294117646)","(4.4, 6.8, 6.711111111111111)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.36363636363636)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 160.0)"
12-01-2023 11:29:46.043280,"(2.05, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1588235294117646)","(4.4, 6.8, 6.711111111111111)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.36363636363636)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 160.0)"
12-01-2023 11:29:47.054578,"(2.05, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1588235294117646)","(4.4, 6.8, 6.711111111111111)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.36363636363636)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 160.0)"
12-01-2023 11:29:48.071732,"(2.05, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1588235294117646)","(4.4, 6.8, 6.711111111111111)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.36363636363636)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 160.0)"
12-01-2023 11:29:49.444135,"(2.05, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1588235294117646)","(4.4, 6.8, 6.729411764705882)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.36363636363636)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 162.5)"
12-01-2023 11:29:50.452725,"(2.05, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1588235294117646)","(4.4, 6.8, 6.729411764705882)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.36363636363636)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:29:51.553617,"(2.05, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1588235294117646)","(4.4, 6.8, 6.729411764705882)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.36363636363636)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:29:52.631540,"(2.05, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.731428571428571)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.36363636363636)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:29:53.772835,"(2.05, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1666666666666665)","(4.4, 6.8, 6.731428571428571)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 81.17647058823529)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:29:54.936964,"(2.05, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.731428571428571)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 85.5)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:29:56.238923,"(2.05, 2.3, 2.2661538461538457)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.733333333333333)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 85.5)","(26.0, 150.0, 118.0)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:29:57.409298,"(2.05, 2.32, 2.3)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.733333333333333)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.05263157894737)","(26.0, 160.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:29:58.462784,"(2.05, 2.32, 2.3)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.733333333333333)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.05263157894737)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:29:59.590204,"(2.05, 2.32, 2.3)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.733333333333333)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.05263157894737)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:00.727228,"(2.05, 2.32, 2.3)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.733333333333333)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.05263157894737)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:01.899522,"(2.05, 2.32, 2.3)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.733333333333333)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.05263157894737)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:02.969762,"(2.05, 2.32, 2.3)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.733333333333333)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.05263157894737)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:04.046930,"(2.05, 2.32, 2.3)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.733333333333333)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.05263157894737)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:05.151452,"(2.05, 2.32, 2.3)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.05263157894737)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:06.252872,"(2.05, 2.32, 2.3)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.05263157894737)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:07.310795,"(2.05, 2.32, 2.3)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.05263157894737)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:08.455066,"(2.05, 2.32, 2.3)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 86.05263157894737)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:09.563101,"(2.05, 2.32, 2.3)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 84.0)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:10.958609,"(2.05, 2.32, 2.3)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 89.47368421052632)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:12.025893,"(2.05, 2.32, 2.3)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 89.47368421052632)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:13.125176,"(2.05, 2.32, 2.3)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 89.47368421052632)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:14.400665,"(2.05, 2.32, 2.3)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 89.47368421052632)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:15.586742,"(2.05, 2.32, 2.2685714285714282)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 89.47368421052632)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:16.799381,"(2.05, 2.32, 2.2685714285714282)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 89.47368421052632)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:17.973960,"(2.05, 2.32, 2.2685714285714282)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 89.47368421052632)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:19.041311,"(2.05, 2.32, 2.2685714285714282)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 89.47368421052632)","(26.0, 150.0, 140.0)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:20.241265,"(2.05, 2.32, 2.2685714285714282)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 89.47368421052632)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:21.384224,"(2.05, 2.32, 2.2685714285714282)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 89.47368421052632)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:22.509803,"(2.05, 2.32, 2.2685714285714282)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 89.47368421052632)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 166.66666666666666)"
12-01-2023 11:30:23.813583,"(2.05, 2.32, 2.2685714285714282)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 89.47368421052632)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 170.0)"
12-01-2023 11:30:25.000834,"(2.05, 2.3, 2.2649999999999997)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 89.47368421052632)","(26.0, 150.0, 141.42857142857144)","(31.0, 190.0, 170.0)"
12-01-2023 11:30:26.198748,"(2.05, 2.3, 2.2253333333333334)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 89.47368421052632)","(26.0, 150.0, 141.42857142857144)","(31.0, 190.0, 170.0)"
12-01-2023 11:30:27.388365,"(2.05, 2.3, 2.2253333333333334)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 89.47368421052632)","(26.0, 150.0, 141.42857142857144)","(31.0, 190.0, 170.0)"
12-01-2023 11:30:28.529624,"(2.05, 2.3, 2.2253333333333334)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 40.588235294117645)","(31.0, 110.0, 91.94444444444444)","(26.0, 150.0, 120.0)","(31.0, 190.0, 170.0)"
12-01-2023 11:30:29.688451,"(2.05, 2.3, 2.2253333333333334)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 40.588235294117645)","(31.0, 110.0, 91.94444444444444)","(26.0, 160.0, 141.42857142857144)","(31.0, 190.0, 170.0)"
12-01-2023 11:30:30.900964,"(2.05, 2.3, 2.2253333333333334)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 40.588235294117645)","(31.0, 110.0, 91.94444444444444)","(26.0, 150.0, 141.42857142857144)","(31.0, 190.0, 170.0)"
12-01-2023 11:30:32.050766,"(2.05, 2.3, 2.2253333333333334)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.2157894736842105)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 40.588235294117645)","(31.0, 110.0, 91.94444444444444)","(26.0, 150.0, 141.42857142857144)","(31.0, 190.0, 170.0)"
12-01-2023 11:30:33.154350,"(2.05, 2.3, 2.2253333333333334)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.2157894736842105)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 40.588235294117645)","(31.0, 110.0, 91.94444444444444)","(26.0, 150.0, 141.42857142857144)","(31.0, 190.0, 170.0)"
12-01-2023 11:30:34.497682,"(2.05, 2.3, 2.2253333333333334)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.2157894736842105)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 40.588235294117645)","(31.0, 110.0, 91.94444444444444)","(26.0, 150.0, 141.42857142857144)","(31.0, 190.0, 170.0)"
12-01-2023 11:30:35.907271,"(2.05, 2.3, 2.2253333333333334)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.2157894736842105)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 40.588235294117645)","(31.0, 110.0, 91.94444444444444)","(26.0, 150.0, 140.0)","(31.0, 190.0, 170.0)"
12-01-2023 11:30:37.314152,"(2.05, 2.3, 2.2253333333333334)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.2157894736842105)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 40.588235294117645)","(31.0, 110.0, 91.94444444444444)","(26.0, 150.0, 141.42857142857144)","(31.0, 190.0, 170.0)"
12-01-2023 11:30:38.573934,"(2.05, 2.3, 2.2253333333333334)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.2157894736842105)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 40.588235294117645)","(31.0, 110.0, 91.94444444444444)","(26.0, 150.0, 141.42857142857144)","(31.0, 190.0, 166.66666666666666)"
12-01-2023 11:30:39.769367,"(2.05, 2.3, 2.2253333333333334)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.2157894736842105)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 92.3529411764706)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 173.33333333333334)"
12-01-2023 11:30:41.051965,"(2.05, 2.3, 2.2253333333333334)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 92.3529411764706)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 173.33333333333334)"
12-01-2023 11:30:42.278781,"(2.05, 2.3, 2.2253333333333334)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 40.588235294117645)","(31.0, 110.0, 92.3529411764706)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 173.33333333333334)"
12-01-2023 11:30:43.483514,"(2.05, 2.3, 2.2253333333333334)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 40.588235294117645)","(31.0, 110.0, 93.92857142857143)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 173.33333333333334)"
12-01-2023 11:30:44.701386,"(2.05, 2.3, 2.226666666666667)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 93.92857142857143)","(26.0, 150.0, 120.0)","(31.0, 200.0, 173.33333333333334)"
12-01-2023 11:30:45.892860,"(2.05, 2.3, 2.226666666666667)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 93.92857142857143)","(26.0, 160.0, 141.42857142857144)","(31.0, 200.0, 173.33333333333334)"
12-01-2023 11:30:47.078840,"(2.05, 2.3, 2.226666666666667)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 93.92857142857143)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 173.33333333333334)"
12-01-2023 11:30:48.202492,"(2.05, 2.3, 2.226666666666667)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 93.92857142857143)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 173.33333333333334)"
12-01-2023 11:30:49.376956,"(2.05, 2.3, 2.226666666666667)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.714285714285714)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 93.92857142857143)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 173.33333333333334)"
12-01-2023 11:30:50.534710,"(2.05, 2.3, 2.226666666666667)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.666666666666667)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 93.92857142857143)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 173.33333333333334)"
12-01-2023 11:30:51.731976,"(2.05, 2.3, 2.226666666666667)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.666666666666667)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 93.92857142857143)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 173.33333333333334)"
12-01-2023 11:30:52.937671,"(2.05, 2.28, 2.2133333333333334)","(12.0, 34.0, 33.16666666666667)","(2.8, 3.3, 3.1545454545454548)","(4.4, 6.8, 6.666666666666667)","(21.0, 50.0, 37.69230769230769)","(31.0, 110.0, 93.92857142857143)","(26.0, 150.0, 141.42857142857144)","(31.0, 200.0, 173.33333333333334)"
