,Bettor My Dreamz Nz,The Last Drop,Brewery Lane,Ainsworth,Mission Glory,Belonero,Tradie,Make It Quick,Be On Guard,Dynamite Beach,The Party Boy
10-01-2023 21:10:11.410724,"(2.7, 99999, 99990)","(5.5, 6.2, 6.050909090909091)","(17.0, 21.0, 20.75)","(16.0, 22.0, 21.523809523809526)","(101.0, 180.0, 170.0)","(21.0, 36.0, 32.142857142857146)","(41.0, 55.0, 47.8)","(18.0, 28.0, 27.5)","(10.0, 16.0, 15.978260869565217)","(3.0, 3.6, 3.48)","(101.0, 160.0, 107.5)"
10-01-2023 21:10:13.133812,"(2.7, 99999, 99990)","(5.5, 6.2, 6.073846153846154)","(17.0, 21.0, 20.789473684210527)","(16.0, 22.0, 21.62962962962963)","(101.0, 180.0, 170.0)","(21.0, 36.0, 33.3)","(41.0, 55.0, 48.45454545454545)","(18.0, 28.0, 27.6)","(10.0, 16.0, 15.979452054794521)","(3.0, 3.6, 3.5449367088607597)","(101.0, 160.0, 122.08333333333334)"
10-01-2023 21:10:14.825405,"(2.7, 99999, 99990)","(5.5, 6.2, 6.113333333333333)","(17.0, 21.0, 20.789473684210527)","(16.0, 22.0, 21.62962962962963)","(101.0, 180.0, 170.0)","(21.0, 36.0, 32.64)","(41.0, 55.0, 48.45454545454545)","(18.0, 28.0, 27.6)","(10.0, 16.0, 15.979452054794521)","(3.0, 3.6, 3.5449367088607597)","(101.0, 160.0, 122.08333333333334)"
10-01-2023 21:10:16.464045,"(2.7, 99999, 99990)","(5.5, 6.2, 6.12463768115942)","(17.0, 21.0, 20.789473684210527)","(16.0, 22.0, 21.444444444444443)","(101.0, 180.0, 170.0)","(21.0, 36.0, 32.0)","(41.0, 55.0, 48.45454545454545)","(18.0, 28.0, 27.6)","(10.0, 16.0, 15.98076923076923)","(3.0, 3.6, 3.5449367088607597)","(101.0, 160.0, 122.08333333333334)"
10-01-2023 21:10:18.209176,"(2.7, 99999, 99990)","(5.5, 6.2, 5.856962025316456)","(17.0, 21.0, 21.363636363636363)","(16.0, 22.0, 20.295454545454547)","(101.0, 180.0, 170.0)","(21.0, 36.0, 31.90909090909091)","(41.0, 55.0, 50.1)","(18.0, 28.0, 27.6)","(10.0, 16.0, 17.946666666666665)","(3.0, 3.6, 3.5412162162162164)","(101.0, 160.0, 122.08333333333334)"
10-01-2023 21:10:19.810897,"(2.7, 99999, 99990)","(5.5, 5.9, 5.8125)","(17.0, 22.0, 21.363636363636363)","(16.0, 22.0, 20.61111111111111)","(101.0, 180.0, 172.10526315789474)","(21.0, 36.0, 32.8421052631579)","(41.0, 55.0, 48.7)","(18.0, 28.0, 27.6)","(10.0, 18.0, 17.946666666666665)","(3.0, 3.6, 3.5464285714285717)","(101.0, 160.0, 109.44444444444444)"
10-01-2023 21:10:21.569450,"(2.7, 99999, 99990)","(5.5, 5.9, 5.72)","(17.0, 22.0, 21.363636363636363)","(16.0, 22.0, 20.61111111111111)","(101.0, 180.0, 172.10526315789474)","(21.0, 36.0, 33.142857142857146)","(41.0, 55.0, 50.8)","(18.0, 28.0, 27.6)","(10.0, 18.0, 17.946666666666665)","(3.0, 3.6, 3.5412162162162164)","(101.0, 160.0, 109.44444444444444)"
10-01-2023 21:10:23.467005,"(2.7, 99999, 99990)","(5.5, 5.8, 5.836842105263158)","(17.0, 22.0, 21.363636363636363)","(16.0, 22.0, 20.61111111111111)","(101.0, 180.0, 172.10526315789474)","(21.0, 36.0, 33.142857142857146)","(41.0, 55.0, 50.8)","(18.0, 28.0, 27.6)","(10.0, 18.0, 17.946666666666665)","(3.0, 3.6, 3.5412162162162164)","(101.0, 160.0, 109.44444444444444)"
10-01-2023 21:10:25.321928,"(2.7, 99999, 99990)","(5.5, 5.9, 5.848387096774194)","(17.0, 22.0, 21.363636363636363)","(16.0, 22.0, 20.5)","(101.0, 180.0, 172.10526315789474)","(21.0, 36.0, 33.142857142857146)","(41.0, 55.0, 54.125)","(18.0, 28.0, 27.7)","(10.0, 18.0, 17.946666666666665)","(3.0, 3.6, 3.5412162162162164)","(101.0, 160.0, 109.44444444444444)"
10-01-2023 21:10:27.088270,"(2.7, 99999, 99990)","(5.5, 5.9, 5.85)","(17.0, 22.0, 20.9)","(16.0, 22.0, 20.5)","(101.0, 180.0, 172.10526315789474)","(21.0, 36.0, 33.142857142857146)","(41.0, 55.0, 53.25)","(18.0, 28.0, 27.53846153846154)","(10.0, 18.0, 17.6)","(3.0, 3.6, 3.5412162162162164)","(91.0, 160.0, 109.44444444444444)"
10-01-2023 21:10:29.029527,"(2.7, 99999, 99990)","(5.5, 5.9, 5.850980392156862)","(17.0, 21.0, 20.9)","(16.0, 22.0, 20.5)","(101.0, 180.0, 172.10526315789474)","(21.0, 36.0, 33.142857142857146)","(41.0, 55.0, 53.6)","(18.0, 27.0, 25.666666666666668)","(10.0, 18.0, 17.75)","(3.0, 3.6, 3.5464285714285717)","(91.0, 160.0, 109.44444444444444)"
10-01-2023 21:10:30.716723,"(2.7, 99999, 99990)","(5.5, 6.0, 5.8625)","(17.0, 21.0, 20.9)","(16.0, 22.0, 19.75)","(101.0, 180.0, 112.96296296296296)","(21.0, 36.0, 33.142857142857146)","(41.0, 55.0, 54.3)","(18.0, 27.0, 25.666666666666668)","(10.0, 18.0, 17.923076923076923)","(3.0, 3.6, 3.528947368421053)","(91.0, 160.0, 109.44444444444444)"
10-01-2023 21:10:32.292024,"(2.7, 99999, 99990)","(5.5, 6.0, 5.89)","(17.0, 21.0, 20.9)","(16.0, 20.0, 19.75)","(101.0, 120.0, 111.2)","(21.0, 36.0, 33.142857142857146)","(41.0, 55.0, 54.3)","(18.0, 27.0, 25.666666666666668)","(10.0, 18.0, 17.92)","(3.0, 3.6, 3.528947368421053)","(91.0, 160.0, 109.44444444444444)"
10-01-2023 21:10:34.166970,"(2.7, 99999, 99990)","(5.5, 6.0, 5.857142857142857)","(17.0, 21.0, 20.9)","(16.0, 20.0, 19.75)","(101.0, 120.0, 102.96296296296296)","(21.0, 36.0, 33.6)","(41.0, 55.0, 54.3)","(18.0, 27.0, 25.5)","(10.0, 18.0, 17.696969696969695)","(3.0, 3.6, 3.535416666666667)","(91.0, 160.0, 109.44444444444444)"
10-01-2023 21:10:36.021617,"(2.7, 99999, 99990)","(5.5, 6.0, 5.79)","(17.0, 21.0, 20.9)","(16.0, 20.0, 19.9375)","(101.0, 120.0, 102.96296296296296)","(21.0, 36.0, 33.6)","(41.0, 55.0, 54.3)","(18.0, 26.0, 25.5)","(10.0, 18.0, 17.615384615384617)","(3.0, 3.6, 3.532608695652174)","(91.0, 160.0, 109.44444444444444)"
10-01-2023 21:10:37.897945,"(2.7, 99999, 99990)","(5.5, 5.8, 5.875)","(17.0, 21.0, 20.833333333333332)","(16.0, 20.0, 19.75)","(101.0, 120.0, 102.96296296296296)","(21.0, 36.0, 33.6)","(41.0, 55.0, 54.3)","(18.0, 26.0, 25.5)","(10.0, 18.0, 17.65714285714286)","(3.0, 3.6, 3.5015873015873016)","(91.0, 160.0, 109.44444444444444)"
10-01-2023 21:10:39.530862,"(2.7, 99999, 99990)","(5.5, 5.9, 5.916666666666667)","(17.0, 21.0, 20.666666666666668)","(16.0, 20.0, 19.75)","(101.0, 120.0, 100.83333333333333)","(21.0, 36.0, 34.15384615384615)","(41.0, 55.0, 59.769230769230774)","(18.0, 26.0, 25.5)","(10.0, 18.0, 17.65714285714286)","(3.0, 3.6, 3.482894736842105)","(91.0, 160.0, 109.44444444444444)"
10-01-2023 21:10:41.465229,"(2.7, 99999, 99990)","(5.5, 6.0, 5.804347826086956)","(17.0, 21.0, 20.75)","(16.0, 20.0, 19.75)","(101.0, 120.0, 100.83333333333333)","(21.0, 36.0, 34.285714285714285)","(41.0, 65.0, 59.769230769230774)","(18.0, 26.0, 25.5)","(10.0, 18.0, 17.571428571428573)","(3.0, 3.55, 3.4727272727272727)","(91.0, 150.0, 110.71428571428571)"
10-01-2023 21:10:43.255219,"(2.8, 99999, 99990)","(5.5, 5.9, 5.804761904761905)","(17.0, 21.0, 20.333333333333332)","(16.0, 20.0, 19.926829268292682)","(101.0, 120.0, 100.83333333333333)","(21.0, 36.0, 34.285714285714285)","(41.0, 65.0, 59.769230769230774)","(18.0, 29.0, 28.294117647058822)","(10.0, 18.0, 17.77777777777778)","(3.0, 3.5, 3.471578947368421)","(91.0, 140.0, 125.0)"
10-01-2023 21:10:45.223494,"(2.8, 99999, 99990)","(4.8, 5.9, 5.804166666666666)","(17.0, 21.0, 20.333333333333332)","(16.0, 20.0, 19.926829268292682)","(101.0, 120.0, 100.83333333333333)","(21.0, 36.0, 34.588235294117645)","(41.0, 65.0, 59.769230769230774)","(18.0, 29.0, 27.733333333333334)","(10.0, 18.0, 17.8)","(3.0, 3.5, 3.457894736842105)","(91.0, 140.0, 125.0)"
10-01-2023 21:10:47.123914,"(2.8, 99999, 99990)","(4.8, 5.9, 5.801960784313725)","(17.0, 21.0, 20.333333333333332)","(16.0, 20.0, 19.95)","(101.0, 120.0, 100.83333333333333)","(21.0, 36.0, 35.666666666666664)","(41.0, 65.0, 59.769230769230774)","(18.0, 29.0, 28.428571428571427)","(10.0, 18.0, 17.77777777777778)","(3.0, 3.5, 3.4491071428571427)","(91.0, 140.0, 107.85714285714286)"
10-01-2023 21:10:48.970692,"(2.8, 99999, 99990)","(4.8, 5.9, 5.775)","(17.0, 21.0, 20.571428571428573)","(16.0, 20.0, 19.95)","(101.0, 120.0, 100.83333333333333)","(21.0, 36.0, 35.666666666666664)","(41.0, 65.0, 52.5)","(18.0, 29.0, 27.846153846153847)","(10.0, 18.0, 17.666666666666668)","(3.0, 3.5, 3.40875)","(91.0, 140.0, 107.85714285714286)"
10-01-2023 21:10:50.729972,"(2.8, 99999, 99990)","(4.8, 5.9, 5.800000000000001)","(17.0, 21.0, 20.666666666666668)","(16.0, 20.0, 19.953488372093023)","(101.0, 120.0, 100.83333333333333)","(21.0, 36.0, 35.80952380952381)","(41.0, 55.0, 52.8125)","(18.0, 28.0, 27.857142857142858)","(10.0, 18.0, 17.714285714285715)","(3.0, 3.45, 3.3914634146341465)","(91.0, 140.0, 111.875)"
10-01-2023 21:10:52.388473,"(2.8, 99999, 99990)","(4.8, 5.9, 5.798823529411765)","(17.0, 21.0, 20.666666666666668)","(16.0, 20.0, 19.976190476190474)","(101.0, 120.0, 100.83333333333333)","(21.0, 36.0, 35.76470588235294)","(41.0, 55.0, 68.0)","(18.0, 28.0, 29.23076923076923)","(10.0, 18.0, 17.714285714285715)","(3.0, 3.45, 3.4153846153846157)","(91.0, 140.0, 111.875)"
10-01-2023 21:10:54.114610,"(2.8, 99999, 99990)","(4.8, 5.9, 5.783333333333333)","(17.0, 21.0, 19.181818181818183)","(16.0, 20.0, 20.576923076923077)","(101.0, 120.0, 104.86842105263158)","(21.0, 36.0, 35.63636363636364)","(41.0, 70.0, 68.0)","(18.0, 30.0, 28.842105263157894)","(10.0, 18.0, 17.46875)","(3.0, 3.55, 3.4926470588235294)","(91.0, 140.0, 111.875)"
10-01-2023 21:10:55.739635,"(2.8, 99999, 99990)","(4.8, 5.9, 5.8244444444444445)","(17.0, 20.0, 19.166666666666668)","(16.0, 21.0, 20.576923076923077)","(101.0, 120.0, 102.3076923076923)","(21.0, 36.0, 33.92307692307692)","(41.0, 70.0, 68.33333333333334)","(18.0, 30.0, 29.23076923076923)","(10.0, 18.0, 17.72093023255814)","(3.0, 3.55, 3.4975)","(91.0, 140.0, 131.0)"
10-01-2023 21:10:57.404614,"(2.8, 99999, 99990)","(4.8, 5.9, 5.701547987616099)","(17.0, 20.0, 18.344827586206897)","(16.0, 21.0, 18.866666666666667)","(101.0, 120.0, 104.86842105263158)","(21.0, 36.0, 33.23076923076923)","(41.0, 70.0, 68.0)","(19.0, 30.0, 26.473684210526315)","(10.0, 18.0, 16.55)","(3.0, 3.55, 3.64375)","(91.0, 140.0, 135.0)"
10-01-2023 21:10:59.087688,"(2.8, 99999, 99990)","(4.8, 5.8, 5.6269841269841265)","(17.0, 19.0, 18.375)","(16.0, 19.0, 19.875)","(101.0, 120.0, 99.46428571428571)","(21.0, 36.0, 33.2)","(41.0, 70.0, 68.57142857142857)","(19.0, 28.0, 26.34285714285714)","(10.0, 17.0, 17.46)","(3.0, 3.7, 3.791304347826087)","(91.0, 140.0, 132.0)"
10-01-2023 21:11:00.767713,"(2.8, 99999, 99990)","(4.8, 5.7, 5.569230769230769)","(16.0, 18.5, 18.371794871794872)","(16.0, 20.0, 19.875)","(81.0, 120.0, 99.46428571428571)","(21.0, 34.0, 37.0)","(31.0, 70.0, 68.46153846153847)","(19.0, 28.0, 26.352941176470587)","(10.0, 17.5, 17.42)","(3.0, 3.8, 3.818)","(81.0, 140.0, 132.0)"
10-01-2023 21:11:02.378125,"(2.9, 99999, 99990)","(4.8, 5.6, 5.555172413793104)","(16.0, 18.5, 18.28125)","(16.0, 20.0, 19.785714285714285)","(81.0, 120.0, 100.20833333333333)","(21.0, 38.0, 34.25)","(31.0, 70.0, 72.0)","(19.0, 28.0, 26.529411764705884)","(10.0, 17.5, 17.40909090909091)","(3.0, 3.85, 3.836842105263158)","(81.0, 140.0, 132.0)"
10-01-2023 21:11:03.987540,"(2.9, 99999, 99990)","(4.8, 5.6, 5.3966666666666665)","(16.0, 18.5, 18.25862068965517)","(16.0, 20.0, 19.772727272727273)","(81.0, 120.0, 100.20833333333333)","(21.0, 38.0, 34.57142857142857)","(31.0, 80.0, 75.0)","(19.0, 28.0, 26.387096774193548)","(10.0, 17.5, 16.595238095238095)","(3.0, 3.85, 3.91875)","(81.0, 140.0, 115.38461538461539)"
10-01-2023 21:11:05.755341,"(2.9, 99999, 99990)","(4.8, 5.5, 5.326666666666666)","(16.0, 18.5, 17.72222222222222)","(16.0, 20.0, 19.25)","(81.0, 120.0, 104.16666666666667)","(21.0, 38.0, 36.4)","(31.0, 80.0, 72.0)","(19.0, 28.0, 26.387096774193548)","(10.0, 16.5, 16.232558139534884)","(3.0, 4.1, 3.8708333333333336)","(81.0, 120.0, 115.38461538461539)"
10-01-2023 21:11:07.286286,"(2.9, 99999, 99990)","(4.8, 5.4, 5.338888888888889)","(16.0, 18.5, 17.96153846153846)","(16.0, 21.0, 19.541666666666668)","(81.0, 120.0, 104.16666666666667)","(21.0, 38.0, 31.81818181818182)","(31.0, 80.0, 67.5)","(19.0, 28.0, 26.529411764705884)","(10.0, 16.5, 16.285714285714285)","(3.1, 4.1, 3.95)","(81.0, 120.0, 115.38461538461539)"
10-01-2023 21:11:08.982345,"(2.9, 99999, 99990)","(4.8, 5.4, 5.373846153846154)","(16.0, 18.5, 18.0)","(16.0, 21.0, 19.6875)","(81.0, 120.0, 104.16666666666667)","(21.0, 32.0, 35.65217391304348)","(31.0, 75.0, 66.66666666666667)","(19.0, 28.0, 26.2)","(10.0, 17.0, 16.285714285714285)","(3.1, 4.0, 3.92972972972973)","(81.0, 120.0, 117.0)"
10-01-2023 21:11:10.672679,"(2.9, 99999, 99990)","(4.8, 5.5, 5.373846153846154)","(16.0, 18.5, 18.0)","(16.0, 20.0, 19.782608695652172)","(81.0, 120.0, 117.77777777777777)","(21.0, 38.0, 35.9)","(31.0, 80.0, 74.28571428571429)","(19.0, 27.0, 26.2)","(10.0, 17.0, 16.285714285714285)","(3.1, 3.95, 3.8964285714285714)","(81.0, 120.0, 114.0)"
10-01-2023 21:11:12.313567,"(2.9, 99999, 99990)","(4.8, 5.5, 5.373846153846154)","(16.0, 18.5, 17.666666666666668)","(16.0, 20.0, 20.125)","(81.0, 120.0, 148.75)","(21.0, 38.0, 35.9)","(31.0, 80.0, 74.28571428571429)","(19.0, 27.0, 26.2)","(10.0, 17.0, 16.285714285714285)","(3.1, 3.95, 3.9000000000000004)","(81.0, 120.0, 114.0)"
10-01-2023 21:11:14.077075,"(2.9, 99999, 99990)","(4.8, 5.5, 5.436)","(16.0, 18.0, 17.708333333333332)","(16.0, 21.0, 20.279411764705884)","(81.0, 160.0, 155.0)","(21.0, 38.0, 34.285714285714285)","(31.0, 80.0, 75.55555555555556)","(19.0, 27.0, 26.294117647058822)","(10.0, 16.0, 15.210526315789474)","(3.1, 4.0, 3.9590909090909094)","(81.0, 120.0, 116.47058823529412)"
10-01-2023 21:11:15.849336,"(2.9, 99999, 99990)","(4.8, 5.5, 5.433333333333334)","(16.0, 18.0, 18.857142857142858)","(16.0, 21.0, 20.279411764705884)","(81.0, 160.0, 155.0)","(21.0, 36.0, 34.285714285714285)","(31.0, 80.0, 75.55555555555556)","(19.0, 27.0, 25.142857142857142)","(10.0, 16.0, 14.846153846153847)","(3.1, 4.0, 3.9454545454545453)","(81.0, 120.0, 116.47058823529412)"
10-01-2023 21:11:17.377158,"(2.9, 99999, 99990)","(4.8, 5.5, 5.435294117647059)","(16.0, 19.5, 18.857142857142858)","(16.0, 21.0, 18.666666666666668)","(81.0, 160.0, 155.0)","(21.0, 36.0, 34.285714285714285)","(31.0, 80.0, 75.0)","(19.0, 26.0, 25.142857142857142)","(10.0, 15.0, 15.473684210526315)","(3.1, 4.0, 3.9035714285714285)","(81.0, 120.0, 116.47058823529412)"
10-01-2023 21:11:18.871157,"(2.9, 99999, 99990)","(4.8, 5.5, 5.457692307692308)","(16.0, 19.5, 18.375)","(16.0, 21.0, 19.5)","(81.0, 160.0, 155.0)","(21.0, 36.0, 34.4)","(31.0, 80.0, 77.0)","(19.0, 26.0, 25.142857142857142)","(10.0, 16.0, 15.409090909090908)","(3.1, 4.0, 3.9325)","(81.0, 120.0, 116.47058823529412)"
10-01-2023 21:11:20.553307,"(2.9, 99999, 99990)","(4.8, 5.5, 5.457692307692308)","(16.0, 19.5, 18.375)","(16.0, 21.0, 19.555555555555557)","(81.0, 160.0, 155.0)","(21.0, 36.0, 34.4)","(31.0, 80.0, 57.14285714285714)","(19.0, 26.0, 25.142857142857142)","(10.0, 16.0, 15.409090909090908)","(3.1, 4.0, 3.9035714285714285)","(81.0, 120.0, 116.66666666666667)"
10-01-2023 21:11:22.179939,"(2.9, 99999, 99990)","(4.8, 5.5, 5.464516129032258)","(16.0, 19.5, 18.375)","(16.0, 20.0, 19.6)","(81.0, 160.0, 155.0)","(21.0, 36.0, 34.45161290322581)","(31.0, 80.0, 66.0)","(19.0, 26.0, 25.25)","(10.0, 16.0, 15.458333333333334)","(3.1, 4.1, 3.926086956521739)","(81.0, 120.0, 116.66666666666667)"
10-01-2023 21:11:23.839653,"(2.9, 99999, 99990)","(4.8, 5.5, 5.504761904761905)","(16.0, 19.5, 18.107142857142858)","(16.0, 20.0, 20.035714285714285)","(81.0, 160.0, 155.0)","(21.0, 36.0, 34.15384615384615)","(31.0, 75.0, 61.5)","(19.0, 26.0, 25.25)","(10.0, 16.0, 15.478260869565217)","(3.1, 4.0, 3.9134328358208954)","(81.0, 120.0, 125.0)"
10-01-2023 21:11:25.462627,"(2.9, 99999, 99990)","(4.8, 5.6, 5.472131147540983)","(16.0, 19.5, 18.272727272727273)","(16.0, 21.0, 20.16)","(81.0, 160.0, 155.0)","(21.0, 36.0, 34.15384615384615)","(31.0, 75.0, 62.666666666666664)","(19.0, 26.0, 25.142857142857142)","(10.0, 16.0, 15.478260869565217)","(3.1, 4.0, 3.9152941176470586)","(81.0, 170.0, 135.0)"
10-01-2023 21:11:27.079093,"(2.9, 99999, 99990)","(4.8, 5.6, 5.472131147540983)","(16.0, 19.5, 18.214285714285715)","(16.0, 21.0, 19.80952380952381)","(81.0, 160.0, 155.0)","(21.0, 36.0, 34.15384615384615)","(31.0, 70.0, 62.666666666666664)","(19.0, 26.0, 24.90909090909091)","(10.0, 16.0, 15.478260869565217)","(3.1, 4.0, 3.9152941176470586)","(81.0, 160.0, 135.0)"
10-01-2023 21:11:28.651960,"(2.9, 99999, 99990)","(4.8, 5.6, 5.4125000000000005)","(16.0, 19.5, 18.4)","(16.0, 20.0, 19.52)","(81.0, 160.0, 155.0)","(21.0, 36.0, 34.15384615384615)","(31.0, 70.0, 62.666666666666664)","(19.0, 26.0, 24.666666666666668)","(10.0, 16.0, 15.478260869565217)","(3.2, 4.0, 3.9152941176470586)","(81.0, 160.0, 135.0)"
10-01-2023 21:11:30.123527,"(2.9, 99999, 99990)","(4.8, 5.5, 5.45)","(16.0, 19.0, 18.142857142857142)","(16.0, 20.0, 19.80952380952381)","(81.0, 160.0, 155.0)","(21.0, 36.0, 34.15384615384615)","(31.0, 70.0, 62.666666666666664)","(19.0, 26.0, 24.235294117647058)","(10.0, 16.0, 15.01923076923077)","(3.2, 4.0, 3.9126436781609195)","(81.0, 160.0, 135.0)"
10-01-2023 21:11:31.595610,"(2.9, 99999, 99990)","(4.8, 5.6, 5.505454545454546)","(16.0, 19.0, 18.142857142857142)","(16.0, 20.0, 19.80952380952381)","(81.0, 160.0, 155.0)","(21.0, 36.0, 34.15384615384615)","(31.0, 70.0, 65.6)","(19.0, 26.0, 24.235294117647058)","(10.0, 15.5, 13.3515625)","(3.2, 4.0, 3.8733333333333335)","(81.0, 160.0, 135.0)"
10-01-2023 21:11:33.018421,"(2.9, 99999, 99990)","(4.8, 5.6, 5.505454545454546)","(16.0, 19.0, 18.142857142857142)","(16.0, 20.0, 19.80952380952381)","(81.0, 160.0, 155.0)","(21.0, 36.0, 34.15384615384615)","(31.0, 70.0, 56.25)","(19.0, 26.0, 24.235294117647058)","(10.0, 13.5, 14.773584905660378)","(3.2, 4.0, 3.913953488372093)","(81.0, 160.0, 146.66666666666666)"
10-01-2023 21:11:34.541765,"(2.9, 99999, 99990)","(4.8, 5.6, 5.484444444444445)","(16.0, 19.0, 17.75)","(16.0, 19.5, 18.964285714285715)","(81.0, 160.0, 155.0)","(21.0, 36.0, 34.15384615384615)","(31.0, 75.0, 56.25)","(19.0, 26.0, 24.235294117647058)","(10.0, 15.0, 14.773584905660378)","(3.2, 4.0, 3.913953488372093)","(81.0, 160.0, 126.66666666666667)"
10-01-2023 21:11:36.047512,"(2.9, 99999, 99990)","(4.8, 5.6, 5.46)","(16.0, 19.0, 18.333333333333332)","(16.0, 19.5, 18.3)","(81.0, 160.0, 155.0)","(21.0, 36.0, 34.15384615384615)","(31.0, 70.0, 60.0)","(19.0, 26.0, 24.235294117647058)","(10.0, 15.0, 13.807692307692308)","(3.2, 4.0, 3.913953488372093)","(81.0, 130.0, 126.66666666666667)"
10-01-2023 21:11:37.442513,"(2.9, 99999, 99990)","(4.8, 5.6, 5.46)","(16.0, 19.0, 18.333333333333332)","(16.0, 18.5, 18.3)","(81.0, 160.0, 155.0)","(21.0, 36.0, 34.15384615384615)","(31.0, 70.0, 60.0)","(19.0, 26.0, 24.235294117647058)","(10.0, 14.5, 13.807692307692308)","(3.2, 4.0, 3.913953488372093)","(81.0, 130.0, 126.66666666666667)"
10-01-2023 21:11:38.756387,"(2.9, 99999, 99990)","(4.8, 5.6, 5.46)","(16.0, 19.0, 18.333333333333332)","(16.0, 18.5, 18.3)","(81.0, 160.0, 155.0)","(21.0, 36.0, 34.15384615384615)","(31.0, 70.0, 60.0)","(19.0, 26.0, 24.235294117647058)","(10.0, 14.5, 13.807692307692308)","(3.2, 4.0, 3.913953488372093)","(81.0, 130.0, 126.66666666666667)"
10-01-2023 21:11:40.105407,"(2.9, 99999, 99990)","(4.8, 5.6, 5.46)","(16.0, 19.0, 18.333333333333332)","(16.0, 18.5, 18.3)","(81.0, 160.0, 155.0)","(21.0, 36.0, 34.15384615384615)","(31.0, 70.0, 60.0)","(19.0, 26.0, 24.235294117647058)","(10.0, 14.5, 13.807692307692308)","(3.2, 4.0, 3.913953488372093)","(81.0, 130.0, 126.66666666666667)"
10-01-2023 21:11:41.565864,"(2.9, 99999, 99990)","(4.8, 5.6, 5.46)","(16.0, 19.0, 18.0)","(16.0, 18.5, 18.29310344827586)","(81.0, 160.0, 155.0)","(21.0, 36.0, 34.15384615384615)","(31.0, 70.0, 60.0)","(19.0, 26.0, 24.470588235294116)","(10.0, 14.5, 11.533333333333333)","(3.2, 4.0, 3.9633333333333334)","(81.0, 130.0, 128.23529411764707)"
10-01-2023 21:11:42.995420,"(2.9, 99999, 99990)","(4.8, 8.4, 6.300000000000001)","(16.0, 28.0, 21.0)","(16.0, 28.0, 22.25)","(81.0, 320.0, 195.0)","(21.0, 55.0, 35.0)","(31.0, 80.0, 56.0)","(19.0, 42.0, 23.625)","(10.0, 17.0, 15.25)","(3.2, 4.7, 4.5249999999999995)","(81.0, 370.0, 217.5)"
10-01-2023 21:11:44.398414,"(2.9, 99999, 99990)","(4.8, 8.4, 6.300000000000001)","(16.0, 27.0, 19.0)","(16.0, 27.0, 22.25)","(81.0, 320.0, 195.0)","(21.0, 48.0, 28.5)","(31.0, 80.0, 56.0)","(19.0, 42.0, 21.6)","(10.0, 17.0, 8.04)","(3.2, 4.6, 4.462162162162162)","(81.0, 370.0, 217.5)"
10-01-2023 21:11:45.813737,"(2.9, 99999, 99990)","(4.8, 8.2, 6.199999999999999)","(16.0, 27.0, 19.0)","(16.0, 27.0, 22.25)","(81.0, 320.0, 195.0)","(21.0, 48.0, 28.0)","(31.0, 80.0, 56.0)","(19.0, 38.0, 23.75)","(10.0, 8.6, 5.85)","(3.2, 4.6, 3.5528985507246373)","(81.0, 370.0, 217.5)"
10-01-2023 21:11:47.203438,"(2.9, 99999, 99990)","(4.8, 8.2, 6.485714285714286)","(16.0, 27.0, 19.0)","(16.0, 27.0, 22.25)","(81.0, 320.0, 195.0)","(21.0, 34.0, 28.0)","(31.0, 80.0, 56.0)","(19.0, 30.0, 23.75)","(10.0, 6.2, 3.4086522462562394)","(3.2, 3.75, 3.5533333333333332)","(81.0, 370.0, 217.5)"
10-01-2023 21:11:48.634415,"(2.9, 99999, 99990)","(4.8, 8.2, 5.061538461538461)","(16.0, 27.0, 21.25)","(16.0, 27.0, 22.75)","(81.0, 320.0, 195.0)","(21.0, 34.0, 21.24)","(31.0, 80.0, 51.0)","(19.0, 30.0, 29.833333333333336)","(10.0, 8.6, 3.88)","(3.2, 3.75, 3.7030000000000003)","(81.0, 370.0, 217.5)"
10-01-2023 21:11:49.954126,"(2.9, 99999, 99990)","(4.8, 5.4, 5.061538461538461)","(16.0, 27.0, 28.25)","(16.0, 28.0, 25.0)","(81.0, 320.0, 235.0)","(21.0, 22.0, 21.3)","(31.0, 90.0, 61.5)","(19.0, 36.0, 30.0)","(10.0, 4.0, 2.8142857142857145)","(3.2, 3.75, 3.751923076923077)","(81.0, 370.0, 232.5)"
