,Georgies Mantra,Kaphands,Lots Of Fiddees,Martiniontheside,Overrun,Tokoyo,White Foot,Witness To Love,Zar Queen,Oh Yoko,Rumours Abound,Whitehart,Kilkivarn,Duped By Spin
05-01-2023 14:38:13.817267,"(5.0, 6.4, 6.313385826771654)","(18.0, 40.0, 39.368421052631575)","(13.0, 16.5, 16.0)","(31.0, 42.0, 34.64)","(10.0, 12.0, 11.214285714285714)","(26.0, 34.0, 30.7)","(81.0, 75.0, 70.29411764705883)","(12.0, 19.0, 18.25)","(16.0, 21.0, 20.714285714285715)","(15.0, 19.5, 18.214285714285715)","(3.1, 3.45, 3.422093023255814)","(9.0, 12.0, 11.932432432432432)","(71.0, 95.0, 92.0)","(13.0, 24.0, 22.73076923076923)"
05-01-2023 14:38:15.558508,"(5.0, 6.4, 6.313385826771654)","(18.0, 40.0, 39.368421052631575)","(13.0, 16.5, 16.0)","(31.0, 42.0, 34.64)","(10.0, 12.0, 10.80379746835443)","(26.0, 34.0, 30.7)","(81.0, 75.0, 70.29411764705883)","(12.0, 19.0, 18.25)","(16.0, 21.0, 20.714285714285715)","(15.0, 19.5, 18.214285714285715)","(3.1, 3.45, 3.425)","(9.0, 12.0, 11.932432432432432)","(71.0, 95.0, 92.0)","(13.0, 23.0, 21.285714285714285)"
05-01-2023 14:38:17.094091,"(5.0, 6.4, 6.313385826771654)","(18.0, 40.0, 39.368421052631575)","(13.0, 16.5, 16.0)","(31.0, 42.0, 34.64)","(10.0, 11.0, 10.80379746835443)","(26.0, 34.0, 30.7)","(81.0, 75.0, 70.0)","(12.0, 19.0, 18.25)","(16.0, 21.0, 20.714285714285715)","(15.0, 19.5, 18.214285714285715)","(3.1, 3.45, 3.425)","(9.0, 12.0, 11.932432432432432)","(71.0, 95.0, 92.0)","(13.0, 23.0, 20.9)"
05-01-2023 14:38:18.719769,"(5.0, 6.4, 6.313385826771654)","(18.0, 40.0, 39.368421052631575)","(13.0, 16.5, 16.0)","(31.0, 42.0, 34.64)","(10.0, 11.0, 10.828125)","(26.0, 34.0, 30.7)","(81.0, 75.0, 70.0)","(12.0, 19.0, 18.25)","(16.0, 21.0, 20.714285714285715)","(15.0, 19.5, 18.214285714285715)","(3.1, 3.45, 3.425)","(9.0, 12.0, 11.932432432432432)","(71.0, 95.0, 92.0)","(13.0, 23.0, 20.5)"
05-01-2023 14:38:20.170430,"(5.0, 6.4, 6.061538461538461)","(18.0, 40.0, 39.76470588235294)","(13.0, 16.5, 16.0)","(31.0, 42.0, 34.64)","(10.0, 11.0, 10.765822784810126)","(26.0, 34.0, 30.7)","(81.0, 75.0, 70.0)","(12.0, 19.0, 18.25)","(16.0, 21.0, 20.714285714285715)","(15.0, 19.5, 18.214285714285715)","(3.1, 3.45, 3.4316666666666666)","(9.0, 12.0, 11.932432432432432)","(71.0, 95.0, 92.0)","(13.0, 23.0, 20.5)"
05-01-2023 14:38:21.858697,"(5.0, 6.4, 6.061538461538461)","(18.0, 40.0, 39.76470588235294)","(13.0, 16.5, 16.0)","(26.0, 42.0, 34.64)","(10.0, 11.0, 10.765822784810126)","(26.0, 34.0, 30.7)","(71.0, 75.0, 70.0)","(12.0, 19.0, 18.25)","(16.0, 21.0, 20.714285714285715)","(15.0, 19.5, 18.214285714285715)","(3.1, 3.45, 3.4333333333333336)","(9.0, 12.0, 11.932432432432432)","(71.0, 95.0, 92.0)","(14.0, 22.0, 20.5)"
05-01-2023 14:38:23.469427,"(5.0, 6.4, 6.061538461538461)","(19.0, 40.0, 39.76470588235294)","(13.0, 16.5, 16.0)","(26.0, 42.0, 34.64)","(10.0, 11.0, 10.765822784810126)","(26.0, 34.0, 30.7)","(71.0, 75.0, 70.0)","(12.0, 19.0, 18.25)","(16.0, 21.0, 20.714285714285715)","(15.0, 19.5, 18.09375)","(3.1, 3.45, 3.385)","(9.0, 12.0, 11.722222222222221)","(71.0, 95.0, 92.0)","(14.0, 22.0, 20.5)"
05-01-2023 14:38:25.120743,"(5.0, 6.4, 6.125)","(19.0, 40.0, 39.76470588235294)","(13.0, 16.5, 16.0)","(26.0, 42.0, 36.064516129032256)","(10.0, 11.0, 10.765822784810126)","(26.0, 34.0, 30.7)","(71.0, 75.0, 70.0)","(12.0, 19.0, 18.25)","(16.0, 21.0, 20.714285714285715)","(15.0, 19.0, 18.0625)","(3.1, 3.4, 3.397692307692308)","(9.0, 12.0, 11.852941176470589)","(71.0, 95.0, 89.375)","(14.0, 22.0, 21.294117647058822)"
05-01-2023 14:38:26.683336,"(5.0, 6.4, 6.125)","(18.0, 40.0, 39.76470588235294)","(13.0, 16.5, 15.6)","(31.0, 42.0, 36.064516129032256)","(10.0, 11.0, 10.92)","(26.0, 34.0, 30.7)","(81.0, 75.0, 70.0)","(12.0, 19.0, 18.25)","(16.0, 21.0, 20.714285714285715)","(15.0, 19.0, 18.0625)","(3.1, 3.4, 3.397692307692308)","(9.0, 12.0, 11.852941176470589)","(71.0, 95.0, 92.0)","(14.0, 22.0, 21.294117647058822)"
05-01-2023 14:38:28.297209,"(5.0, 6.4, 6.125)","(18.0, 40.0, 39.76470588235294)","(13.0, 16.5, 15.6)","(31.0, 42.0, 36.064516129032256)","(10.0, 11.0, 10.92)","(26.0, 34.0, 30.7)","(81.0, 75.0, 70.0)","(12.0, 19.0, 18.25)","(16.0, 21.0, 20.714285714285715)","(15.0, 19.0, 18.0625)","(3.1, 3.4, 3.397972972972973)","(9.0, 12.0, 11.852941176470589)","(71.0, 95.0, 92.0)","(14.0, 22.0, 20.625)"
05-01-2023 14:38:29.700686,"(5.0, 6.4, 6.125)","(18.0, 40.0, 39.76470588235294)","(13.0, 16.5, 15.6)","(31.0, 42.0, 36.064516129032256)","(10.0, 11.0, 10.92)","(26.0, 34.0, 30.7)","(81.0, 75.0, 70.0)","(12.0, 19.0, 18.181818181818183)","(16.0, 21.0, 20.714285714285715)","(15.0, 19.0, 18.0625)","(3.1, 3.4, 3.4251063829787234)","(9.0, 12.0, 11.852941176470589)","(71.0, 95.0, 92.0)","(14.0, 21.0, 20.625)"
05-01-2023 14:38:31.301370,"(5.0, 6.4, 6.125)","(19.0, 40.0, 39.76470588235294)","(13.0, 16.5, 15.6)","(26.0, 42.0, 34.64)","(10.0, 11.0, 10.923076923076923)","(26.0, 34.0, 30.7)","(71.0, 75.0, 71.0)","(12.0, 19.0, 18.181818181818183)","(16.0, 21.0, 20.714285714285715)","(15.0, 19.0, 18.0625)","(3.1, 3.5, 3.4043478260869566)","(9.0, 12.0, 11.722222222222221)","(71.0, 95.0, 92.0)","(14.0, 21.0, 20.142857142857142)"
05-01-2023 14:38:32.780095,"(5.0, 6.4, 6.074074074074074)","(19.0, 40.0, 39.76470588235294)","(13.0, 16.5, 15.6)","(26.0, 42.0, 34.64)","(10.0, 11.0, 10.92)","(26.0, 34.0, 31.166666666666668)","(71.0, 75.0, 71.0)","(12.0, 19.0, 18.181818181818183)","(16.0, 21.0, 20.714285714285715)","(15.0, 19.0, 18.0625)","(3.1, 3.5, 3.4043478260869566)","(9.0, 12.0, 11.722222222222221)","(71.0, 95.0, 92.0)","(14.0, 21.0, 20.0)"
05-01-2023 14:38:34.432305,"(5.0, 6.4, 6.074074074074074)","(19.0, 40.0, 39.76470588235294)","(13.0, 16.5, 15.6)","(26.0, 42.0, 34.64)","(10.0, 11.0, 10.92)","(26.0, 32.0, 31.076923076923077)","(71.0, 75.0, 71.0)","(12.0, 19.0, 17.666666666666668)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.0625)","(3.1, 3.5, 3.4043478260869566)","(9.0, 12.0, 11.722222222222221)","(71.0, 95.0, 93.63636363636364)","(14.0, 21.0, 20.0)"
05-01-2023 14:38:35.930597,"(5.0, 6.4, 6.1066666666666665)","(19.0, 40.0, 39.76470588235294)","(13.0, 16.5, 15.6)","(26.0, 42.0, 34.64)","(10.0, 11.0, 10.92)","(26.0, 32.0, 31.076923076923077)","(71.0, 75.0, 71.0)","(12.0, 19.0, 17.666666666666668)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.0625)","(3.1, 3.5, 3.407853403141361)","(9.0, 12.0, 11.722222222222221)","(71.0, 95.0, 93.63636363636364)","(14.0, 21.0, 20.333333333333332)"
05-01-2023 14:38:37.520625,"(5.0, 6.0, 5.958988764044944)","(19.0, 40.0, 39.76470588235294)","(13.0, 16.5, 15.6)","(26.0, 42.0, 36.064516129032256)","(10.0, 11.0, 10.75301204819277)","(26.0, 32.0, 31.36842105263158)","(71.0, 75.0, 71.0)","(12.0, 19.0, 18.1)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.0625)","(3.1, 3.5, 3.407853403141361)","(9.0, 12.0, 11.852941176470589)","(71.0, 95.0, 93.63636363636364)","(14.0, 21.0, 20.333333333333332)"
05-01-2023 14:38:39.229698,"(5.0, 6.0, 5.955191256830601)","(19.0, 40.0, 39.76470588235294)","(13.0, 16.5, 15.6)","(26.0, 42.0, 36.064516129032256)","(10.0, 11.0, 10.737179487179487)","(26.0, 32.0, 31.36842105263158)","(71.0, 75.0, 71.84210526315789)","(12.0, 19.0, 18.1)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.0625)","(3.1, 3.5, 3.41027397260274)","(9.0, 12.0, 11.852941176470589)","(71.0, 95.0, 93.63636363636364)","(14.0, 21.0, 20.333333333333332)"
05-01-2023 14:38:40.785610,"(5.0, 6.0, 5.955191256830601)","(19.0, 40.0, 39.76470588235294)","(13.0, 16.5, 15.6)","(26.0, 42.0, 36.064516129032256)","(10.0, 11.0, 10.974358974358974)","(26.0, 32.0, 31.36842105263158)","(71.0, 75.0, 71.84210526315789)","(13.0, 19.0, 18.1)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.0625)","(3.1, 3.5, 3.4180722891566266)","(9.0, 12.0, 11.852941176470589)","(71.0, 95.0, 94.56521739130434)","(14.0, 21.0, 20.782608695652172)"
05-01-2023 14:38:42.261347,"(5.0, 6.0, 5.955191256830601)","(20.0, 40.0, 39.42857142857143)","(13.0, 16.5, 15.6)","(26.0, 42.0, 36.064516129032256)","(10.0, 11.0, 11.363636363636363)","(26.0, 32.0, 31.36842105263158)","(71.0, 75.0, 71.84210526315789)","(13.0, 19.0, 18.0)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.0625)","(3.1, 3.5, 3.4105263157894736)","(9.0, 12.0, 11.852941176470589)","(71.0, 95.0, 94.56521739130434)","(14.0, 21.0, 20.6)"
05-01-2023 14:38:43.956303,"(5.0, 6.0, 5.955191256830601)","(20.0, 40.0, 39.42857142857143)","(13.0, 16.5, 15.6)","(26.0, 42.0, 36.064516129032256)","(10.0, 12.0, 11.363636363636363)","(26.0, 32.0, 31.076923076923077)","(61.0, 75.0, 71.84210526315789)","(13.0, 18.5, 17.5)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.0625)","(3.0, 3.5, 3.4105263157894736)","(9.0, 12.0, 11.722222222222221)","(71.0, 95.0, 94.5)","(14.0, 21.0, 20.5)"
05-01-2023 14:38:45.455640,"(5.0, 6.0, 5.955191256830601)","(20.0, 40.0, 39.42857142857143)","(13.0, 16.5, 15.6)","(26.0, 42.0, 36.064516129032256)","(10.0, 12.0, 11.363636363636363)","(26.0, 32.0, 31.076923076923077)","(61.0, 75.0, 71.84210526315789)","(13.0, 19.0, 17.875)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.0625)","(3.0, 3.5, 3.4105263157894736)","(9.0, 12.0, 11.722222222222221)","(71.0, 95.0, 94.56521739130434)","(14.0, 21.0, 20.5)"
05-01-2023 14:38:47.177996,"(5.0, 6.0, 5.955191256830601)","(20.0, 40.0, 39.42857142857143)","(13.0, 16.5, 15.6)","(26.0, 42.0, 35.86666666666667)","(10.0, 12.0, 11.363636363636363)","(26.0, 32.0, 31.076923076923077)","(71.0, 75.0, 71.84210526315789)","(13.0, 19.0, 18.166666666666668)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.0625)","(3.0, 3.5, 3.4105263157894736)","(9.0, 12.0, 11.722222222222221)","(71.0, 95.0, 94.5)","(14.0, 25.0, 23.0)"
05-01-2023 14:38:48.680828,"(5.0, 6.0, 5.955801104972376)","(20.0, 40.0, 39.42857142857143)","(13.0, 16.5, 15.75)","(26.0, 42.0, 34.64)","(10.0, 12.0, 11.363636363636363)","(26.0, 32.0, 31.076923076923077)","(71.0, 75.0, 71.84210526315789)","(13.0, 18.5, 18.166666666666668)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.0625)","(3.0, 3.5, 3.371794871794872)","(9.0, 12.0, 11.722222222222221)","(71.0, 95.0, 94.5)","(14.0, 25.0, 23.142857142857142)"
05-01-2023 14:38:50.244582,"(5.0, 6.0, 5.955801104972376)","(20.0, 40.0, 39.42857142857143)","(13.0, 16.5, 15.75)","(26.0, 42.0, 36.064516129032256)","(10.0, 12.0, 11.86)","(26.0, 32.0, 31.142857142857142)","(61.0, 75.0, 71.84210526315789)","(13.0, 18.5, 18.166666666666668)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.4, 3.373809523809524)","(9.0, 12.0, 11.75)","(71.0, 95.0, 94.5)","(14.0, 24.0, 22.8)"
05-01-2023 14:38:51.708655,"(5.0, 6.0, 5.955801104972376)","(20.0, 40.0, 39.42857142857143)","(13.0, 16.5, 15.75)","(26.0, 42.0, 36.064516129032256)","(10.0, 12.0, 11.86)","(26.0, 32.0, 31.142857142857142)","(61.0, 75.0, 71.84210526315789)","(13.0, 18.5, 17.636363636363637)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.4, 3.3685714285714288)","(9.0, 12.0, 11.75)","(71.0, 95.0, 94.5)","(14.0, 24.0, 22.8)"
05-01-2023 14:38:53.154206,"(5.0, 6.0, 5.955801104972376)","(20.0, 40.0, 39.42857142857143)","(13.0, 16.5, 15.75)","(26.0, 42.0, 36.064516129032256)","(10.0, 12.0, 11.857142857142858)","(26.0, 32.0, 31.142857142857142)","(61.0, 75.0, 69.44444444444444)","(13.0, 19.0, 18.11764705882353)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.4, 3.3685714285714288)","(9.0, 12.0, 11.86111111111111)","(71.0, 95.0, 94.375)","(14.0, 24.0, 22.8)"
05-01-2023 14:38:54.637262,"(5.0, 6.0, 5.84)","(20.0, 40.0, 39.0)","(13.0, 16.5, 15.75)","(26.0, 42.0, 36.064516129032256)","(10.0, 12.0, 11.857142857142858)","(26.0, 32.0, 31.142857142857142)","(61.0, 75.0, 69.44444444444444)","(13.0, 19.0, 20.714285714285715)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.4, 3.3873563218390803)","(9.0, 12.0, 11.86111111111111)","(71.0, 95.0, 94.375)","(14.0, 23.0, 22.636363636363637)"
05-01-2023 14:38:56.125270,"(5.0, 6.0, 5.84)","(20.0, 40.0, 39.0)","(13.0, 16.5, 15.75)","(26.0, 42.0, 36.064516129032256)","(10.0, 12.0, 11.857142857142858)","(26.0, 32.0, 31.142857142857142)","(61.0, 75.0, 69.44444444444444)","(13.0, 23.0, 21.4)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.4, 3.429411764705882)","(9.0, 12.0, 11.14)","(71.0, 95.0, 94.23076923076923)","(14.0, 23.0, 22.647058823529413)"
05-01-2023 14:38:57.758538,"(5.0, 6.0, 5.828571428571428)","(20.0, 40.0, 38.0)","(13.0, 16.5, 15.75)","(26.0, 42.0, 34.64)","(10.0, 12.0, 11.772727272727273)","(26.0, 32.0, 31.142857142857142)","(61.0, 75.0, 69.44444444444444)","(13.0, 23.0, 21.4)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.55, 3.429411764705882)","(9.0, 11.5, 11.287878787878787)","(71.0, 95.0, 94.23076923076923)","(14.0, 23.0, 22.647058823529413)"
05-01-2023 14:38:59.283928,"(5.0, 6.0, 5.823529411764706)","(20.0, 40.0, 38.0)","(13.0, 16.5, 15.75)","(26.0, 42.0, 34.64)","(10.0, 12.0, 11.772727272727273)","(26.0, 32.0, 31.142857142857142)","(61.0, 75.0, 68.75)","(13.0, 23.0, 20.714285714285715)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.55, 3.429411764705882)","(9.0, 11.5, 11.287878787878787)","(71.0, 95.0, 94.16666666666667)","(14.0, 23.0, 22.647058823529413)"
05-01-2023 14:39:01.115656,"(5.0, 6.0, 5.795454545454546)","(20.0, 40.0, 38.0)","(13.0, 16.5, 15.75)","(26.0, 42.0, 34.64)","(10.0, 12.0, 11.893617021276595)","(26.0, 32.0, 31.142857142857142)","(61.0, 75.0, 68.75)","(13.0, 23.0, 20.714285714285715)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.55, 3.429411764705882)","(9.0, 11.5, 11.365384615384615)","(71.0, 95.0, 94.16666666666667)","(14.0, 23.0, 22.875)"
05-01-2023 14:39:02.667782,"(5.0, 6.0, 5.795454545454546)","(20.0, 40.0, 39.333333333333336)","(13.0, 16.5, 15.6)","(26.0, 42.0, 34.64)","(10.0, 12.0, 11.945054945054945)","(26.0, 32.0, 31.142857142857142)","(61.0, 75.0, 68.75)","(13.0, 23.0, 20.714285714285715)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.55, 3.429411764705882)","(9.0, 11.5, 11.365384615384615)","(71.0, 95.0, 94.16666666666667)","(14.0, 23.0, 22.875)"
05-01-2023 14:39:04.440093,"(5.0, 6.0, 5.795454545454546)","(20.0, 40.0, 38.0)","(13.0, 16.5, 15.6)","(26.0, 42.0, 34.64)","(10.0, 12.0, 11.943181818181818)","(26.0, 32.0, 31.142857142857142)","(61.0, 75.0, 68.75)","(13.0, 23.0, 20.714285714285715)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.55, 3.429411764705882)","(9.0, 11.5, 11.383333333333333)","(71.0, 95.0, 94.16666666666667)","(14.0, 23.0, 22.875)"
05-01-2023 14:39:06.156680,"(5.0, 6.0, 5.795454545454546)","(20.0, 40.0, 38.0)","(13.0, 16.5, 16.05)","(26.0, 42.0, 36.1025641025641)","(10.0, 12.0, 11.875)","(26.0, 32.0, 31.066666666666666)","(61.0, 75.0, 68.75)","(13.0, 23.0, 20.714285714285715)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.55, 3.4166666666666665)","(9.0, 11.5, 11.791666666666666)","(71.0, 95.0, 94.16666666666667)","(14.0, 23.0, 22.25)"
05-01-2023 14:39:07.786788,"(5.0, 6.0, 5.795454545454546)","(20.0, 40.0, 39.53846153846154)","(13.0, 16.5, 15.9375)","(26.0, 42.0, 34.64)","(10.0, 12.0, 11.772727272727273)","(26.0, 32.0, 31.066666666666666)","(61.0, 75.0, 68.75)","(13.0, 23.0, 20.714285714285715)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.5, 3.4166666666666665)","(9.0, 12.0, 11.868421052631579)","(71.0, 95.0, 94.16666666666667)","(14.0, 22.0, 21.2)"
05-01-2023 14:39:09.368453,"(5.0, 6.0, 5.8076923076923075)","(20.0, 40.0, 39.53846153846154)","(13.0, 16.5, 15.9375)","(26.0, 42.0, 36.48)","(10.0, 12.0, 11.772727272727273)","(26.0, 32.0, 31.066666666666666)","(61.0, 75.0, 68.75)","(13.0, 23.0, 20.714285714285715)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.5, 3.3591743119266058)","(9.0, 12.0, 11.868421052631579)","(71.0, 95.0, 94.16666666666667)","(14.0, 22.0, 21.0)"
05-01-2023 14:39:10.894603,"(5.0, 6.0, 5.8076923076923075)","(20.0, 40.0, 39.2)","(13.0, 16.5, 15.3125)","(26.0, 42.0, 37.25)","(10.0, 12.0, 11.326771653543307)","(26.0, 32.0, 31.066666666666666)","(61.0, 75.0, 68.75)","(13.0, 23.0, 20.714285714285715)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.4, 3.3591743119266058)","(9.0, 12.0, 11.791666666666666)","(71.0, 95.0, 94.16666666666667)","(14.0, 22.0, 20.25)"
05-01-2023 14:39:12.365798,"(5.0, 6.0, 5.814814814814815)","(20.0, 40.0, 39.2)","(13.0, 16.5, 15.3125)","(26.0, 42.0, 37.25)","(10.0, 11.5, 11.326771653543307)","(26.0, 32.0, 31.066666666666666)","(61.0, 75.0, 69.44444444444444)","(13.0, 23.0, 21.4)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.4, 3.3591743119266058)","(9.0, 12.0, 11.791666666666666)","(71.0, 95.0, 94.16666666666667)","(14.0, 22.0, 20.3125)"
05-01-2023 14:39:13.965676,"(5.0, 6.0, 5.814814814814815)","(20.0, 40.0, 39.2)","(13.0, 16.5, 15.3125)","(26.0, 42.0, 36.81818181818182)","(10.0, 11.5, 11.326771653543307)","(26.0, 32.0, 31.066666666666666)","(61.0, 75.0, 69.44444444444444)","(13.0, 23.0, 21.4)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.4, 3.356372549019608)","(9.0, 12.0, 11.791666666666666)","(71.0, 95.0, 94.16666666666667)","(14.0, 22.0, 19.0)"
05-01-2023 14:39:15.527549,"(5.0, 6.0, 5.814814814814815)","(20.0, 40.0, 44.0)","(13.0, 16.5, 15.3125)","(26.0, 42.0, 37.77777777777778)","(10.0, 11.5, 11.933333333333334)","(26.0, 32.0, 31.066666666666666)","(61.0, 75.0, 70.0)","(13.0, 23.0, 21.4)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.4, 3.351438053097345)","(9.0, 12.0, 11.924242424242424)","(71.0, 95.0, 94.16666666666667)","(14.0, 22.0, 19.666666666666668)"
05-01-2023 14:39:17.091832,"(5.0, 6.0, 5.802631578947368)","(20.0, 46.0, 44.4)","(13.0, 16.5, 15.3125)","(26.0, 42.0, 37.77777777777778)","(10.0, 12.0, 11.886363636363637)","(26.0, 32.0, 31.066666666666666)","(61.0, 75.0, 70.0)","(13.0, 23.0, 21.4)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.4, 3.3501136363636363)","(9.0, 12.0, 11.924242424242424)","(71.0, 95.0, 94.16666666666667)","(14.0, 21.0, 19.666666666666668)"
05-01-2023 14:39:18.625977,"(5.0, 6.0, 5.802631578947368)","(20.0, 46.0, 44.4)","(13.0, 16.5, 15.3125)","(26.0, 42.0, 37.77777777777778)","(10.0, 12.0, 11.609375)","(26.0, 32.0, 31.066666666666666)","(61.0, 75.0, 70.0)","(13.0, 23.0, 21.4)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.4, 3.350112866817156)","(9.0, 12.0, 11.764150943396226)","(71.0, 95.0, 93.5)","(14.0, 21.0, 19.666666666666668)"
05-01-2023 14:39:20.159992,"(5.0, 6.0, 5.802631578947368)","(20.0, 46.0, 44.4)","(13.0, 16.5, 15.3125)","(26.0, 42.0, 37.77777777777778)","(10.0, 12.0, 11.609375)","(26.0, 32.0, 31.066666666666666)","(61.0, 75.0, 70.0)","(13.0, 23.0, 21.4)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.4, 3.350112866817156)","(9.0, 12.0, 11.764150943396226)","(71.0, 95.0, 93.84615384615384)","(14.0, 21.0, 19.666666666666668)"
05-01-2023 14:39:21.633175,"(5.0, 6.0, 5.802631578947368)","(20.0, 46.0, 44.4)","(13.0, 16.5, 15.3125)","(26.0, 42.0, 37.77777777777778)","(10.0, 12.0, 11.609375)","(26.0, 32.0, 31.066666666666666)","(61.0, 75.0, 70.0)","(13.0, 23.0, 21.4)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.4, 3.350112866817156)","(9.0, 12.0, 11.764150943396226)","(71.0, 95.0, 93.5)","(14.0, 21.0, 20.75)"
05-01-2023 14:39:23.185607,"(5.0, 6.0, 5.802631578947368)","(20.0, 46.0, 44.285714285714285)","(13.0, 16.5, 15.3125)","(26.0, 42.0, 37.77777777777778)","(10.0, 12.0, 11.609375)","(26.0, 32.0, 30.923076923076923)","(61.0, 75.0, 70.55555555555556)","(13.0, 23.0, 20.2)","(16.0, 21.0, 20.666666666666668)","(15.0, 19.0, 18.11764705882353)","(3.0, 3.4, 3.254183266932271)","(9.0, 12.0, 11.065573770491802)","(71.0, 95.0, 93.0)","(14.0, 26.0, 20.846153846153847)"
05-01-2023 14:39:24.749622,"(5.0, 6.0, 5.838709677419355)","(20.0, 46.0, 43.333333333333336)","(13.0, 16.5, 15.636363636363637)","(26.0, 42.0, 34.76190476190476)","(10.0, 12.0, 11.709302325581396)","(26.0, 32.0, 31.23076923076923)","(61.0, 75.0, 71.0)","(13.0, 23.0, 21.5)","(16.0, 21.0, 20.625)","(15.0, 19.0, 18.347826086956523)","(3.0, 3.3, 3.3727272727272726)","(9.0, 11.5, 11.133333333333333)","(71.0, 95.0, 93.33333333333333)","(14.0, 21.0, 22.0)"
05-01-2023 14:39:26.274461,"(5.0, 6.0, 5.838709677419355)","(20.0, 46.0, 43.333333333333336)","(13.0, 16.5, 15.636363636363637)","(26.0, 42.0, 35.92)","(10.0, 12.0, 11.709302325581396)","(26.0, 32.0, 31.23076923076923)","(61.0, 75.0, 71.0)","(13.0, 23.0, 21.727272727272727)","(16.0, 21.0, 20.625)","(15.0, 19.0, 18.347826086956523)","(3.0, 3.4, 3.3727272727272726)","(9.0, 11.5, 11.06578947368421)","(71.0, 95.0, 93.33333333333333)","(14.0, 27.0, 24.692307692307693)"
05-01-2023 14:39:27.900831,"(5.0, 6.0, 5.838709677419355)","(20.0, 46.0, 43.333333333333336)","(13.0, 16.5, 15.636363636363637)","(26.0, 42.0, 35.92)","(10.0, 12.0, 11.596774193548388)","(26.0, 32.0, 31.23076923076923)","(61.0, 75.0, 71.0)","(13.0, 23.0, 21.727272727272727)","(16.0, 21.0, 20.625)","(15.0, 19.0, 18.347826086956523)","(3.0, 3.4, 3.3727272727272726)","(9.0, 11.5, 11.13888888888889)","(71.0, 95.0, 93.33333333333333)","(14.0, 27.0, 21.75)"
05-01-2023 14:39:29.477610,"(5.0, 6.0, 5.838709677419355)","(20.0, 46.0, 43.333333333333336)","(13.0, 16.5, 15.636363636363637)","(26.0, 42.0, 34.76190476190476)","(10.0, 12.0, 10.64516129032258)","(26.0, 32.0, 31.23076923076923)","(61.0, 75.0, 71.0)","(13.0, 23.0, 21.727272727272727)","(16.0, 21.0, 20.625)","(15.0, 19.0, 18.347826086956523)","(3.0, 3.4, 3.3727272727272726)","(9.0, 11.5, 10.869565217391305)","(71.0, 95.0, 93.33333333333333)","(14.0, 27.0, 24.0)"
