,Atomic Cabang,Coach Beard,Phoenix Flight,Branson Bale,Buck Hunter,Blue Tequila,Nash Bale
08-01-2023 18:01:51.545016,"(2.4, 3.3, 3.0555555555555554)","(3.8, 4.0, 3.933333333333333)","(21.0, 100.0, 57.64705882352941)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.1, 4.766666666666667)","(26.0, 36.0, 31.5)","(5.0, 8.8, 7.826315789473684)"
08-01-2023 18:01:52.618409,"(2.4, 3.3, 3.0555555555555554)","(3.8, 4.0, 3.933333333333333)","(21.0, 100.0, 60.0)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.2, 4.766666666666667)","(26.0, 36.0, 31.5)","(5.0, 8.8, 7.826315789473684)"
08-01-2023 18:01:53.666268,"(2.4, 3.3, 3.0555555555555554)","(3.8, 4.0, 3.933333333333333)","(21.0, 100.0, 60.0)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.1, 4.766666666666667)","(26.0, 36.0, 31.5)","(5.0, 8.8, 7.914285714285714)"
08-01-2023 18:01:54.686962,"(2.4, 3.3, 3.0555555555555554)","(3.8, 4.0, 3.933333333333333)","(21.0, 100.0, 60.0)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.1, 4.933333333333334)","(26.0, 36.0, 31.5)","(5.0, 8.6, 7.875)"
08-01-2023 18:01:55.724659,"(2.4, 3.3, 3.222222222222222)","(3.8, 4.0, 3.933333333333333)","(21.0, 100.0, 62.35294117647059)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.2, 4.933333333333334)","(26.0, 36.0, 31.5)","(5.0, 8.4, 7.875)"
08-01-2023 18:01:56.852846,"(2.4, 3.3, 3.222222222222222)","(3.8, 4.0, 3.933333333333333)","(21.0, 100.0, 62.35294117647059)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.2, 4.933333333333334)","(26.0, 36.0, 31.5)","(5.0, 8.4, 7.859999999999999)"
08-01-2023 18:01:57.966972,"(2.4, 3.3, 3.222222222222222)","(3.8, 4.0, 3.933333333333333)","(21.0, 100.0, 62.35294117647059)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.2, 5.04516129032258)","(26.0, 36.0, 31.5)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:01:59.053095,"(2.4, 3.3, 3.253333333333333)","(3.8, 4.0, 3.933333333333333)","(21.0, 100.0, 62.35294117647059)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.2, 4.892307692307693)","(26.0, 36.0, 31.5)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:00.210578,"(2.4, 3.3, 3.0999999999999996)","(3.8, 4.0, 3.933333333333333)","(21.0, 100.0, 62.22222222222222)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.2, 4.892307692307693)","(26.0, 36.0, 31.5)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:01.252670,"(2.4, 3.3, 3.178260869565217)","(3.8, 4.0, 3.933333333333333)","(21.0, 100.0, 62.22222222222222)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.2, 4.892307692307693)","(26.0, 36.0, 31.5)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:02.338001,"(2.4, 3.3, 3.23)","(3.8, 4.0, 3.933333333333333)","(21.0, 100.0, 62.22222222222222)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.2, 4.964705882352941)","(26.0, 36.0, 31.5)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:03.522063,"(2.4, 3.3, 3.23)","(3.8, 4.0, 3.933333333333333)","(21.0, 100.0, 62.22222222222222)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.2, 4.964705882352941)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:04.796110,"(2.4, 3.3, 3.23)","(3.8, 4.0, 3.933333333333333)","(21.0, 100.0, 62.22222222222222)","(16.0, 38.0, 36.2)","(3.5, 5.2, 5.057142857142857)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:05.981841,"(2.4, 3.3, 3.23)","(3.8, 4.0, 3.933333333333333)","(21.0, 100.0, 62.35294117647059)","(16.0, 40.0, 36.2)","(3.5, 5.2, 5.057142857142857)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:07.019398,"(2.4, 3.3, 3.23)","(3.8, 4.0, 3.933333333333333)","(21.0, 100.0, 62.35294117647059)","(16.0, 40.0, 36.2)","(3.5, 5.2, 4.933333333333334)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:08.091696,"(2.4, 3.3, 3.23)","(3.8, 4.0, 3.933333333333333)","(21.0, 100.0, 60.0)","(16.0, 40.0, 36.2)","(3.5, 5.2, 4.933333333333334)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:09.079322,"(2.4, 3.3, 3.23)","(3.8, 4.0, 3.933333333333333)","(21.0, 100.0, 62.35294117647059)","(16.0, 40.0, 35.074074074074076)","(3.5, 5.2, 4.933333333333334)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:10.185203,"(2.4, 3.3, 3.23)","(3.8, 4.0, 3.933333333333333)","(21.0, 100.0, 62.35294117647059)","(16.0, 40.0, 35.074074074074076)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:11.392367,"(2.4, 3.25, 3.239705882352941)","(3.8, 4.0, 3.9636363636363634)","(21.0, 100.0, 62.35294117647059)","(16.0, 40.0, 35.074074074074076)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:12.474925,"(2.4, 3.3, 3.2317073170731705)","(3.8, 4.0, 3.9454545454545453)","(21.0, 100.0, 62.35294117647059)","(16.0, 40.0, 35.074074074074076)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:13.579505,"(2.4, 3.3, 3.2317073170731705)","(3.8, 4.0, 3.9454545454545453)","(21.0, 100.0, 62.35294117647059)","(16.0, 40.0, 35.074074074074076)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:14.669013,"(2.4, 3.3, 3.2317073170731705)","(3.8, 4.0, 3.9454545454545453)","(21.0, 100.0, 62.35294117647059)","(16.0, 40.0, 35.074074074074076)","(3.5, 5.2, 4.8374999999999995)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:15.747098,"(2.4, 3.3, 3.2317073170731705)","(3.8, 4.0, 3.9454545454545453)","(21.0, 100.0, 62.35294117647059)","(16.0, 40.0, 35.074074074074076)","(3.5, 5.1, 4.8374999999999995)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:16.909056,"(2.4, 3.3, 3.2317073170731705)","(3.8, 4.0, 3.9454545454545453)","(21.0, 100.0, 62.35294117647059)","(16.0, 40.0, 35.074074074074076)","(3.5, 5.1, 4.8374999999999995)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:18.010870,"(2.4, 3.3, 2.9675)","(3.8, 4.0, 3.9454545454545453)","(21.0, 100.0, 62.22222222222222)","(16.0, 40.0, 35.074074074074076)","(3.5, 5.1, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:18.947871,"(2.4, 3.25, 3.1675)","(3.8, 4.0, 3.9454545454545453)","(21.0, 100.0, 62.22222222222222)","(16.0, 40.0, 35.074074074074076)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:19.939442,"(2.4, 3.25, 3.1675)","(3.8, 4.0, 3.9454545454545453)","(21.0, 100.0, 62.22222222222222)","(16.0, 40.0, 35.074074074074076)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:21.176478,"(2.4, 3.25, 3.1675)","(3.8, 4.0, 3.9454545454545453)","(21.0, 100.0, 62.22222222222222)","(16.0, 40.0, 35.074074074074076)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:22.474278,"(2.4, 3.25, 3.1675)","(3.8, 4.0, 3.9454545454545453)","(21.0, 100.0, 62.35294117647059)","(16.0, 40.0, 35.074074074074076)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:23.598971,"(2.4, 3.25, 3.1675)","(3.8, 4.0, 3.9454545454545453)","(21.0, 100.0, 62.35294117647059)","(16.0, 40.0, 35.074074074074076)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:24.804078,"(2.4, 3.25, 3.1675)","(3.8, 4.0, 3.8642857142857143)","(21.0, 100.0, 62.35294117647059)","(16.0, 40.0, 35.074074074074076)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:25.889553,"(2.4, 3.25, 3.1675)","(3.8, 4.0, 3.8642857142857143)","(21.0, 100.0, 62.35294117647059)","(16.0, 40.0, 35.074074074074076)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:26.966561,"(2.4, 3.25, 3.1675)","(3.8, 4.0, 3.8772727272727274)","(21.0, 100.0, 62.35294117647059)","(16.0, 40.0, 35.074074074074076)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:28.072707,"(2.4, 3.25, 3.1675)","(3.8, 4.0, 3.8772727272727274)","(21.0, 100.0, 68.0)","(16.0, 40.0, 35.074074074074076)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:29.205463,"(2.4, 3.25, 3.1675)","(3.8, 4.0, 3.8772727272727274)","(21.0, 100.0, 68.0)","(16.0, 40.0, 35.074074074074076)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:30.274268,"(2.4, 3.25, 3.1675)","(3.8, 4.1, 3.9499999999999997)","(21.0, 100.0, 68.88888888888889)","(16.0, 40.0, 37.19047619047619)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:31.329316,"(2.4, 3.25, 3.1675)","(3.8, 4.1, 3.933333333333333)","(21.0, 100.0, 68.88888888888889)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:32.414185,"(2.4, 3.25, 3.1675)","(3.8, 4.1, 3.933333333333333)","(21.0, 100.0, 68.88888888888889)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:33.422723,"(2.4, 3.25, 3.1675)","(3.8, 4.1, 3.966666666666667)","(21.0, 100.0, 68.88888888888889)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:34.467121,"(2.4, 3.25, 3.1675)","(3.8, 4.1, 3.966666666666667)","(21.0, 100.0, 68.88888888888889)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:35.397736,"(2.4, 3.25, 3.1675)","(3.8, 4.1, 3.966666666666667)","(21.0, 100.0, 68.88888888888889)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:36.475694,"(2.4, 3.25, 3.1675)","(3.8, 4.1, 3.966666666666667)","(21.0, 100.0, 68.88888888888889)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:37.603948,"(2.4, 3.25, 3.1675)","(3.8, 4.1, 3.966666666666667)","(21.0, 100.0, 68.88888888888889)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:38.672950,"(2.4, 3.25, 3.1675)","(3.8, 4.1, 3.966666666666667)","(21.0, 100.0, 68.88888888888889)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:39.775476,"(2.4, 3.25, 3.1675)","(3.8, 4.1, 3.966666666666667)","(21.0, 100.0, 68.88888888888889)","(16.0, 38.0, 37.19047619047619)","(3.5, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:40.878657,"(2.4, 3.25, 3.1675)","(3.7, 4.1, 3.966666666666667)","(21.0, 100.0, 68.88888888888889)","(17.0, 38.0, 37.19047619047619)","(3.6, 5.2, 4.859999999999999)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:41.957715,"(2.4, 3.25, 3.1675)","(3.7, 4.1, 3.966666666666667)","(21.0, 100.0, 68.88888888888889)","(17.0, 38.0, 37.19047619047619)","(3.6, 5.1, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:42.952305,"(2.4, 3.25, 3.2199999999999998)","(3.7, 4.1, 3.966666666666667)","(21.0, 100.0, 68.88888888888889)","(17.0, 38.0, 37.19047619047619)","(3.6, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:43.914084,"(2.4, 3.25, 3.2199999999999998)","(3.7, 4.1, 3.966666666666667)","(21.0, 100.0, 68.88888888888889)","(17.0, 38.0, 37.19047619047619)","(3.6, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:45.028446,"(2.4, 3.25, 3.2199999999999998)","(3.7, 4.1, 3.966666666666667)","(21.0, 100.0, 68.88888888888889)","(17.0, 38.0, 37.19047619047619)","(3.6, 5.2, 4.844444444444444)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.817142857142857)"
08-01-2023 18:02:46.097495,"(2.4, 3.25, 3.2199999999999998)","(3.7, 4.1, 3.910344827586207)","(21.0, 100.0, 68.88888888888889)","(17.0, 38.0, 37.19047619047619)","(3.6, 5.2, 4.825)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 7.745454545454545)"
08-01-2023 18:02:47.225537,"(2.4, 3.2, 3.12)","(3.7, 4.1, 3.910344827586207)","(21.0, 100.0, 68.88888888888889)","(17.0, 38.0, 37.19047619047619)","(3.6, 5.2, 4.825)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.0, 7.723076923076923)"
08-01-2023 18:02:48.231651,"(2.4, 3.2, 3.12)","(3.7, 4.1, 3.8916666666666666)","(21.0, 100.0, 68.88888888888889)","(17.0, 38.0, 37.19047619047619)","(3.6, 5.2, 4.825)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.0, 7.723076923076923)"
08-01-2023 18:02:49.360420,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.1, 3.8916666666666666)","(21.0, 100.0, 68.88888888888889)","(17.0, 38.0, 37.19047619047619)","(3.6, 5.2, 4.825)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.0, 7.723076923076923)"
08-01-2023 18:02:50.591041,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.1, 3.98125)","(21.0, 100.0, 68.88888888888889)","(17.0, 38.0, 37.19047619047619)","(3.6, 5.2, 4.825)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.0, 7.647058823529411)"
08-01-2023 18:02:51.677214,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.98125)","(21.0, 100.0, 68.88888888888889)","(17.0, 38.0, 37.19047619047619)","(3.6, 5.2, 4.825)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.0, 7.647058823529411)"
08-01-2023 18:02:52.766670,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.888888888888889)","(21.0, 100.0, 68.88888888888889)","(17.0, 38.0, 37.19047619047619)","(3.6, 5.2, 4.825)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.0, 7.647058823529411)"
08-01-2023 18:02:53.974459,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.888888888888889)","(21.0, 100.0, 68.88888888888889)","(17.0, 38.0, 37.19047619047619)","(3.6, 5.2, 4.825)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.0, 7.647058823529411)"
08-01-2023 18:02:55.147345,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.9433962264150946)","(21.0, 100.0, 68.88888888888889)","(17.0, 38.0, 37.19047619047619)","(3.6, 5.2, 4.825)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.0, 7.647058823529411)"
08-01-2023 18:02:56.316823,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.9433962264150946)","(21.0, 100.0, 68.88888888888889)","(17.0, 38.0, 36.2)","(3.6, 5.2, 4.825)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.0, 7.647058823529411)"
08-01-2023 18:02:57.308841,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.9433962264150946)","(21.0, 100.0, 71.76470588235294)","(17.0, 40.0, 36.2)","(3.6, 5.2, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.0, 7.647058823529411)"
08-01-2023 18:02:58.431179,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.9625)","(21.0, 100.0, 67.05882352941177)","(17.0, 40.0, 35.074074074074076)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.0, 7.647058823529411)"
08-01-2023 18:02:59.416738,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.9625)","(21.0, 100.0, 67.05882352941177)","(17.0, 40.0, 35.074074074074076)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.0, 7.647058823529411)"
08-01-2023 18:03:00.415629,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.9625)","(21.0, 100.0, 67.05882352941177)","(17.0, 40.0, 35.074074074074076)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.0, 7.647058823529411)"
08-01-2023 18:03:01.331705,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.9625)","(21.0, 100.0, 67.05882352941177)","(17.0, 40.0, 35.074074074074076)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.0, 7.647058823529411)"
08-01-2023 18:03:02.270938,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.9625)","(21.0, 100.0, 67.05882352941177)","(17.0, 40.0, 35.074074074074076)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.0, 7.647058823529411)"
08-01-2023 18:03:03.600684,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.9625)","(21.0, 100.0, 67.05882352941177)","(17.0, 40.0, 35.074074074074076)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.0, 7.647058823529411)"
08-01-2023 18:03:04.651724,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.9625)","(21.0, 100.0, 67.05882352941177)","(17.0, 40.0, 35.074074074074076)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.0, 7.647058823529411)"
08-01-2023 18:03:05.663116,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.9625)","(21.0, 100.0, 67.05882352941177)","(17.0, 40.0, 35.074074074074076)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.0, 7.777777777777778)"
08-01-2023 18:03:06.572389,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.9625)","(21.0, 100.0, 68.88888888888889)","(17.0, 40.0, 35.074074074074076)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 8.181818181818182)"
08-01-2023 18:03:07.537467,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.9625)","(21.0, 100.0, 68.88888888888889)","(17.0, 40.0, 35.074074074074076)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 8.181818181818182)"
08-01-2023 18:03:08.554680,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.9625)","(21.0, 100.0, 68.88888888888889)","(17.0, 40.0, 35.074074074074076)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.4, 8.157142857142857)"
08-01-2023 18:03:09.538492,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.9625)","(21.0, 100.0, 68.88888888888889)","(17.0, 40.0, 35.074074074074076)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.2, 8.157142857142857)"
08-01-2023 18:03:10.596566,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.935344827586207)","(21.0, 100.0, 68.88888888888889)","(17.0, 40.0, 35.074074074074076)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.2, 8.157142857142857)"
08-01-2023 18:03:11.596707,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.935344827586207)","(21.0, 100.0, 68.88888888888889)","(17.0, 40.0, 35.074074074074076)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.2, 8.157142857142857)"
08-01-2023 18:03:12.534350,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.935344827586207)","(21.0, 100.0, 68.88888888888889)","(17.0, 40.0, 35.074074074074076)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.2, 8.157142857142857)"
08-01-2023 18:03:13.519974,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.935344827586207)","(21.0, 100.0, 68.88888888888889)","(17.0, 40.0, 35.074074074074076)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.2, 8.157142857142857)"
08-01-2023 18:03:14.504272,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.935344827586207)","(21.0, 100.0, 68.88888888888889)","(17.0, 40.0, 35.074074074074076)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.2, 8.157142857142857)"
08-01-2023 18:03:15.557751,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.935344827586207)","(21.0, 100.0, 68.88888888888889)","(17.0, 40.0, 35.074074074074076)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.2, 8.157142857142857)"
08-01-2023 18:03:16.587916,"(2.4, 3.2, 3.0844444444444443)","(3.7, 4.0, 3.935344827586207)","(21.0, 100.0, 68.88888888888889)","(17.0, 40.0, 25.6)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.2, 8.157142857142857)"
08-01-2023 18:03:17.608101,"(2.4, 3.2, 3.08)","(3.7, 4.0, 3.935344827586207)","(21.0, 100.0, 68.88888888888889)","(17.0, 40.0, 25.6)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.2, 8.157142857142857)"
08-01-2023 18:03:18.625102,"(2.4, 3.2, 3.035)","(3.7, 4.0, 3.935344827586207)","(21.0, 100.0, 68.88888888888889)","(17.0, 40.0, 25.6)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.2, 8.157142857142857)"
08-01-2023 18:03:19.664164,"(2.4, 3.2, 3.035)","(3.7, 4.0, 3.935344827586207)","(21.0, 100.0, 68.88888888888889)","(17.0, 40.0, 29.8)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.2, 8.157142857142857)"
08-01-2023 18:03:20.680488,"(2.4, 3.2, 3.035)","(3.7, 4.0, 3.935344827586207)","(21.0, 100.0, 68.88888888888889)","(17.0, 40.0, 29.8)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.2, 8.157142857142857)"
08-01-2023 18:03:21.684680,"(2.4, 3.2, 3.035)","(3.7, 4.0, 3.930769230769231)","(21.0, 100.0, 72.5)","(17.0, 40.0, 35.09090909090909)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.2, 8.157142857142857)"
08-01-2023 18:03:22.710899,"(2.4, 3.2, 3.035)","(3.7, 4.0, 3.930769230769231)","(21.0, 95.0, 72.5)","(17.0, 40.0, 35.09090909090909)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.2, 8.157142857142857)"
08-01-2023 18:03:23.756829,"(2.4, 3.2, 3.035)","(3.7, 4.0, 3.930769230769231)","(21.0, 95.0, 72.5)","(17.0, 40.0, 35.09090909090909)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.2, 8.157142857142857)"
08-01-2023 18:03:24.700481,"(2.4, 3.2, 3.035)","(3.7, 4.0, 3.930769230769231)","(21.0, 95.0, 72.5)","(17.0, 40.0, 35.09090909090909)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.2, 8.157142857142857)"
08-01-2023 18:03:25.634267,"(2.4, 3.2, 3.035)","(3.7, 4.0, 3.930769230769231)","(21.0, 95.0, 72.5)","(17.0, 40.0, 35.09090909090909)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.764705882352942)","(5.0, 8.2, 8.157142857142857)"
08-01-2023 18:03:26.555534,"(2.4, 3.2, 3.035)","(3.7, 4.0, 3.930769230769231)","(21.0, 95.0, 72.5)","(17.0, 40.0, 35.09090909090909)","(3.6, 5.1, 4.8428571428571425)","(26.0, 36.0, 31.5)","(5.0, 8.2, 8.157142857142857)"
