,Artful Jack,Kudos Mason,Keayang Tara,Precious Cullen Nz,Royal Winkle,Miss Pau,Ashlee Nitro,Vanity Bay
05-01-2023 17:22:36.850663,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 40.2)","(31.0, 55.0, 46.333333333333336)","(3.2, 4.9, 4.666666666666666)","(3.9, 5.4, 5.050000000000001)"
05-01-2023 17:22:38.141491,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 40.2)","(31.0, 55.0, 46.333333333333336)","(3.2, 4.9, 4.666666666666666)","(3.9, 5.4, 5.050000000000001)"
05-01-2023 17:22:39.454915,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 40.2)","(31.0, 55.0, 46.333333333333336)","(3.2, 4.9, 4.666666666666666)","(3.9, 5.4, 5.050000000000001)"
05-01-2023 17:22:40.830479,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 40.2)","(31.0, 55.0, 46.333333333333336)","(3.2, 4.9, 4.666666666666666)","(3.9, 5.4, 5.050000000000001)"
05-01-2023 17:22:42.163020,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 40.2)","(31.0, 55.0, 46.333333333333336)","(3.2, 4.9, 4.666666666666666)","(3.9, 5.4, 5.050000000000001)"
05-01-2023 17:22:43.523777,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 40.2)","(31.0, 55.0, 46.333333333333336)","(3.2, 4.9, 4.666666666666666)","(3.9, 5.4, 5.050000000000001)"
05-01-2023 17:22:44.909222,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 40.2)","(31.0, 55.0, 46.333333333333336)","(3.2, 4.9, 4.866666666666666)","(3.9, 5.4, 5.050000000000001)"
05-01-2023 17:22:46.292144,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 40.2)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.0, 5.0)","(3.9, 5.4, 5.050000000000001)"
05-01-2023 17:22:47.712673,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 40.2)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.4, 5.050000000000001)"
05-01-2023 17:22:49.008499,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 40.2)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.4, 5.271428571428571)"
05-01-2023 17:22:50.355213,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 40.2)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:22:51.612448,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 40.2)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:22:52.793093,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 40.2)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:22:54.072290,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:22:55.310131,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:22:56.625562,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:22:57.991776,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:22:59.357734,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:00.794091,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:02.280455,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:03.841806,"(3.6, 5.0, 4.79)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:05.346593,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:06.925104,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 51.22222222222222)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:08.379035,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 51.22222222222222)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:09.901129,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 51.22222222222222)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:11.333733,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 51.22222222222222)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:12.674862,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 51.22222222222222)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:14.025054,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 51.22222222222222)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:15.488107,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 51.22222222222222)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.18)"
05-01-2023 17:23:16.828840,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 51.22222222222222)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.3)"
05-01-2023 17:23:18.155951,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 51.22222222222222)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.3)"
05-01-2023 17:23:19.489087,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 51.22222222222222)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.3)"
05-01-2023 17:23:20.846931,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 51.22222222222222)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.3)"
05-01-2023 17:23:22.075728,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 51.22222222222222)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.3)"
05-01-2023 17:23:23.334878,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 51.22222222222222)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:24.565941,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:25.763748,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:26.975849,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:28.236341,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 5.0)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:29.497536,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.771428571428571)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:30.798512,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:32.092439,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:33.423623,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:34.665710,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:35.961372,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:37.208863,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:38.384764,"(3.6, 5.0, 4.475)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:39.511340,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:40.614039,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:41.775962,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:42.887307,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:44.029042,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:45.243279,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:46.372736,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:47.540534,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:48.609293,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:49.677048,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:50.763463,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:51.915305,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:53.229982,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:54.469035,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:55.728230,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:57.048079,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:58.298082,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:23:59.540778,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:00.766302,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:02.144870,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:03.405058,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:04.581460,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.4, 9.114285714285714)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:05.689763,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.0, 8.771428571428572)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:06.809703,"(3.6, 5.0, 4.766666666666667)","(21.0, 34.0, 28.0)","(7.0, 9.0, 8.771428571428572)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:07.915648,"(3.6, 5.0, 4.766666666666667)","(21.0, 32.0, 26.8)","(7.0, 9.0, 8.771428571428572)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:09.015460,"(3.6, 5.0, 4.766666666666667)","(21.0, 32.0, 26.8)","(7.0, 9.0, 8.771428571428572)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:10.151671,"(3.6, 5.0, 4.766666666666667)","(21.0, 30.0, 25.6)","(7.0, 9.0, 8.771428571428572)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:11.335304,"(3.6, 5.0, 4.766666666666667)","(21.0, 30.0, 25.6)","(7.0, 9.0, 8.771428571428572)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:12.526402,"(3.6, 5.0, 4.766666666666667)","(21.0, 30.0, 25.6)","(7.0, 9.0, 8.771428571428572)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:13.717105,"(3.6, 5.0, 4.766666666666667)","(21.0, 30.0, 25.6)","(7.0, 9.0, 8.771428571428572)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:14.825209,"(3.6, 5.0, 4.766666666666667)","(21.0, 30.0, 25.6)","(7.0, 9.0, 8.771428571428572)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:15.947657,"(3.6, 5.0, 4.766666666666667)","(21.0, 30.0, 25.6)","(7.0, 9.0, 8.771428571428572)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:17.117634,"(3.6, 5.0, 4.766666666666667)","(21.0, 30.0, 25.6)","(7.0, 9.0, 8.771428571428572)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:18.323380,"(3.6, 5.0, 4.766666666666667)","(21.0, 30.0, 23.714285714285715)","(7.0, 9.0, 8.771428571428572)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:19.544103,"(3.6, 5.0, 4.766666666666667)","(21.0, 30.0, 23.714285714285715)","(7.0, 9.0, 8.771428571428572)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:20.800567,"(3.6, 5.0, 4.766666666666667)","(21.0, 30.0, 25.6)","(7.0, 9.0, 8.771428571428572)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:22.039334,"(3.6, 5.0, 4.766666666666667)","(21.0, 30.0, 23.714285714285715)","(7.0, 9.0, 8.771428571428572)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:23.388463,"(3.6, 5.0, 4.766666666666667)","(21.0, 30.0, 23.714285714285715)","(7.0, 9.0, 8.771428571428572)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:24.672900,"(3.6, 5.0, 4.766666666666667)","(21.0, 30.0, 25.6)","(7.0, 9.0, 8.771428571428572)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:25.936331,"(3.6, 5.0, 4.766666666666667)","(21.0, 30.0, 25.6)","(7.0, 9.0, 8.771428571428572)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:27.205380,"(3.6, 5.0, 4.766666666666667)","(21.0, 30.0, 25.6)","(7.0, 9.0, 8.771428571428572)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
05-01-2023 17:24:28.473813,"(3.6, 5.0, 4.766666666666667)","(21.0, 30.0, 25.6)","(7.0, 9.0, 8.771428571428572)","(5.0, 99999, 99990)","(31.0, 65.0, 52.6)","(31.0, 55.0, 46.333333333333336)","(3.2, 5.2, 4.84)","(3.9, 5.5, 5.125)"
