,Daimyo,Strong Desire,London To A Brick,Young Son,Burkhardt Nz,Flashy Seb,King City Nz,Melpark Magic,Van Doren,Pharisee,Mascott
10-01-2023 13:00:33.419522,"(9.0, 11.0, 10.454545454545455)","(101.0, 220.0, 200.0)","(17.0, 21.0, 18.916666666666668)","(17.0, 19.5, 17.0)","(11.0, 99999, 99990)","(5.5, 9.6, 9.0)","(1.7, 99999, 99990)","(17.0, 20.0, 19.25)","(15.0, 22.0, 17.833333333333332)","(26.0, 65.0, 46.0)","(91.0, 180.0, 113.33333333333334)"
10-01-2023 13:00:35.174506,"(9.0, 11.0, 10.454545454545455)","(101.0, 220.0, 201.53846153846155)","(17.0, 21.0, 18.916666666666668)","(17.0, 19.5, 17.0)","(11.0, 99999, 99990)","(5.5, 9.6, 9.0)","(1.7, 99999, 99990)","(17.0, 20.0, 19.0)","(15.0, 22.0, 17.833333333333332)","(26.0, 55.0, 45.714285714285715)","(91.0, 180.0, 113.33333333333334)"
10-01-2023 13:00:36.726012,"(9.0, 11.0, 10.454545454545455)","(101.0, 220.0, 201.53846153846155)","(17.0, 21.0, 18.916666666666668)","(17.0, 19.5, 17.0)","(11.0, 99999, 99990)","(5.5, 9.6, 9.0)","(1.7, 99999, 99990)","(17.0, 20.0, 19.0)","(15.0, 22.0, 17.833333333333332)","(26.0, 55.0, 45.714285714285715)","(91.0, 180.0, 113.33333333333334)"
10-01-2023 13:00:38.320288,"(9.0, 11.0, 10.25)","(101.0, 220.0, 201.53846153846155)","(17.0, 21.0, 18.916666666666668)","(17.0, 19.5, 17.4)","(11.0, 99999, 99990)","(5.5, 9.6, 9.0)","(1.7, 99999, 99990)","(17.0, 23.0, 19.470588235294116)","(15.0, 22.0, 17.833333333333332)","(26.0, 50.0, 46.0)","(91.0, 180.0, 113.33333333333334)"
10-01-2023 13:00:39.900662,"(9.0, 11.0, 10.625)","(101.0, 220.0, 200.0)","(16.0, 21.0, 18.5)","(15.0, 19.5, 16.75)","(11.0, 99999, 99990)","(6.0, 9.6, 9.0)","(1.7, 99999, 99990)","(17.0, 23.0, 18.2)","(15.0, 22.0, 17.833333333333332)","(26.0, 48.0, 47.45945945945946)","(81.0, 180.0, 130.0)"
10-01-2023 13:00:41.497314,"(9.0, 11.0, 10.625)","(101.0, 220.0, 200.0)","(16.0, 21.0, 17.5)","(15.0, 19.0, 18.608695652173914)","(11.0, 99999, 99990)","(6.0, 9.6, 8.657142857142857)","(1.7, 99999, 99990)","(17.0, 23.0, 19.526315789473685)","(15.0, 22.0, 17.833333333333332)","(26.0, 48.0, 42.285714285714285)","(81.0, 220.0, 126.66666666666666)"
10-01-2023 13:00:43.084629,"(9.0, 11.0, 10.625)","(101.0, 220.0, 200.0)","(16.0, 19.5, 17.0)","(15.0, 28.0, 22.125)","(11.0, 99999, 99990)","(6.0, 9.6, 7.8)","(1.7, 99999, 99990)","(17.0, 23.0, 19.526315789473685)","(15.0, 22.0, 17.833333333333332)","(26.0, 46.0, 44.0)","(81.0, 220.0, 126.66666666666666)"
10-01-2023 13:00:44.498281,"(9.0, 11.0, 10.625)","(101.0, 220.0, 200.0)","(16.0, 18.5, 15.857142857142858)","(15.0, 24.0, 20.625)","(11.0, 99999, 99990)","(6.0, 9.4, 7.733333333333333)","(1.7, 99999, 99990)","(17.0, 23.0, 19.470588235294116)","(15.0, 22.0, 17.833333333333332)","(26.0, 46.0, 44.0)","(81.0, 220.0, 126.66666666666666)"
10-01-2023 13:00:45.935012,"(8.0, 12.0, 11.714285714285714)","(101.0, 220.0, 201.53846153846155)","(16.0, 18.0, 15.833333333333334)","(15.0, 22.0, 19.5)","(11.0, 99999, 99990)","(6.5, 9.2, 7.222222222222222)","(1.7, 99999, 99990)","(17.0, 23.0, 19.142857142857142)","(15.0, 22.0, 17.833333333333332)","(26.0, 46.0, 43.6)","(81.0, 220.0, 126.66666666666666)"
10-01-2023 13:00:47.430597,"(8.0, 12.0, 10.923076923076923)","(101.0, 220.0, 201.53846153846155)","(16.0, 17.5, 16.0)","(15.0, 22.0, 19.5)","(11.0, 99999, 99990)","(6.5, 9.0, 7.6000000000000005)","(1.7, 99999, 99990)","(17.0, 23.0, 18.714285714285715)","(15.0, 22.0, 17.833333333333332)","(26.0, 46.0, 59.5)","(81.0, 220.0, 168.33333333333331)"
10-01-2023 13:00:48.932759,"(8.0, 11.5, 10.923076923076923)","(101.0, 220.0, 201.53846153846155)","(15.0, 17.0, 17.75)","(16.0, 22.0, 19.5)","(10.0, 99999, 99990)","(6.5, 8.8, 7.6000000000000005)","(1.75, 99999, 99990)","(17.0, 23.0, 18.714285714285715)","(15.0, 22.0, 17.833333333333332)","(26.0, 75.0, 49.333333333333336)","(91.0, 210.0, 168.33333333333331)"
10-01-2023 13:00:50.482657,"(8.0, 11.5, 10.923076923076923)","(101.0, 220.0, 201.53846153846155)","(15.0, 20.0, 17.25)","(16.0, 22.0, 18.428571428571427)","(10.0, 99999, 99990)","(6.5, 8.8, 7.6000000000000005)","(1.75, 99999, 99990)","(17.0, 23.0, 18.714285714285715)","(15.0, 22.0, 43.5)","(26.0, 60.0, 45.833333333333336)","(91.0, 210.0, 161.66666666666669)"
10-01-2023 13:00:51.972303,"(8.0, 11.5, 11.09090909090909)","(101.0, 220.0, 191.42857142857144)","(15.0, 19.0, 16.5)","(16.0, 22.0, 18.25)","(10.0, 99999, 99990)","(6.5, 8.8, 7.6000000000000005)","(1.75, 99999, 99990)","(17.0, 23.0, 18.714285714285715)","(15.0, 70.0, 33.0)","(26.0, 55.0, 45.0)","(91.0, 200.0, 140.0)"
10-01-2023 13:00:53.449159,"(8.0, 11.5, 11.09090909090909)","(101.0, 220.0, 184.28571428571428)","(15.0, 18.5, 16.166666666666668)","(16.0, 22.0, 19.75)","(10.0, 99999, 99990)","(6.5, 8.8, 7.6000000000000005)","(1.75, 99999, 99990)","(17.0, 23.0, 18.714285714285715)","(15.0, 65.0, 31.333333333333336)","(26.0, 50.0, 45.0)","(91.0, 200.0, 165.71428571428572)"
10-01-2023 13:00:54.916987,"(8.0, 11.5, 11.09090909090909)","(101.0, 210.0, 191.42857142857144)","(15.0, 17.5, 15.785714285714286)","(16.0, 21.0, 19.071428571428573)","(10.0, 99999, 99990)","(6.5, 8.8, 8.26)","(1.75, 99999, 99990)","(17.0, 23.0, 18.714285714285715)","(15.0, 60.0, 38.5)","(26.0, 50.0, 45.5)","(91.0, 200.0, 165.71428571428572)"
10-01-2023 13:00:56.379084,"(8.0, 11.5, 11.09090909090909)","(101.0, 220.0, 191.42857142857144)","(15.0, 17.5, 15.357142857142858)","(16.0, 21.0, 18.125)","(10.0, 99999, 99990)","(6.5, 8.8, 8.023076923076923)","(1.75, 99999, 99990)","(17.0, 23.0, 19.470588235294116)","(15.0, 60.0, 27.333333333333336)","(26.0, 50.0, 45.333333333333336)","(91.0, 200.0, 158.57142857142856)"
10-01-2023 13:00:57.855498,"(8.0, 11.5, 11.09090909090909)","(101.0, 220.0, 191.42857142857144)","(15.0, 17.5, 15.357142857142858)","(16.0, 20.0, 18.125)","(10.0, 99999, 99990)","(6.5, 8.4, 8.014285714285714)","(1.75, 99999, 99990)","(17.0, 23.0, 19.142857142857142)","(15.0, 48.0, 31.5)","(26.0, 48.0, 45.333333333333336)","(91.0, 190.0, 151.42857142857144)"
10-01-2023 13:00:59.350743,"(8.0, 11.5, 11.09090909090909)","(101.0, 220.0, 191.42857142857144)","(15.0, 17.5, 15.333333333333334)","(16.0, 20.0, 18.125)","(10.0, 99999, 99990)","(6.5, 8.4, 7.628571428571429)","(1.75, 99999, 99990)","(17.0, 23.0, 18.714285714285715)","(15.0, 46.0, 30.5)","(26.0, 48.0, 62.0)","(91.0, 180.0, 151.42857142857144)"
10-01-2023 13:01:00.928402,"(8.0, 11.5, 11.09090909090909)","(101.0, 220.0, 191.42857142857144)","(15.0, 17.0, 18.0)","(16.0, 20.0, 18.125)","(10.0, 99999, 99990)","(6.5, 8.4, 7.418181818181818)","(1.75, 99999, 99990)","(17.0, 23.0, 18.714285714285715)","(15.0, 44.0, 30.5)","(26.0, 80.0, 59.5)","(81.0, 180.0, 151.42857142857144)"
10-01-2023 13:01:02.493675,"(8.0, 11.5, 11.09090909090909)","(101.0, 220.0, 191.42857142857144)","(15.0, 24.0, 18.0)","(16.0, 20.0, 25.235294117647058)","(10.0, 99999, 99990)","(6.5, 8.4, 7.6)","(1.75, 99999, 99990)","(17.0, 23.0, 18.714285714285715)","(15.0, 44.0, 30.5)","(26.0, 75.0, 52.666666666666664)","(81.0, 180.0, 103.33333333333334)"
10-01-2023 13:01:04.003678,"(8.0, 11.5, 11.09090909090909)","(101.0, 220.0, 191.42857142857144)","(15.0, 22.0, 18.285714285714285)","(16.0, 27.0, 22.625)","(10.0, 99999, 99990)","(6.5, 8.2, 7.6)","(1.75, 99999, 99990)","(17.0, 23.0, 18.714285714285715)","(15.0, 44.0, 30.5)","(26.0, 70.0, 51.0)","(81.0, 180.0, 103.33333333333334)"
10-01-2023 13:01:05.506399,"(8.0, 11.5, 11.09090909090909)","(101.0, 220.0, 191.42857142857144)","(15.0, 20.0, 17.571428571428573)","(16.0, 26.0, 22.833333333333336)","(10.0, 99999, 99990)","(6.5, 8.2, 7.6)","(1.75, 99999, 99990)","(17.0, 23.0, 18.727272727272727)","(15.0, 44.0, 26.0)","(26.0, 65.0, 46.666666666666664)","(81.0, 180.0, 103.33333333333334)"
10-01-2023 13:01:07.020686,"(8.0, 11.5, 11.09090909090909)","(101.0, 220.0, 191.42857142857144)","(15.0, 19.0, 16.272727272727273)","(16.0, 24.0, 21.666666666666668)","(10.0, 99999, 99990)","(6.5, 8.2, 8.2)","(1.75, 99999, 99990)","(17.0, 22.0, 19.0)","(15.0, 44.0, 26.0)","(26.0, 60.0, 45.833333333333336)","(81.0, 180.0, 103.33333333333334)"
10-01-2023 13:01:08.501111,"(8.0, 11.5, 11.09090909090909)","(101.0, 220.0, 191.42857142857144)","(15.0, 19.0, 16.857142857142858)","(16.0, 24.0, 21.625)","(10.0, 99999, 99990)","(6.5, 8.6, 8.120000000000001)","(1.75, 99999, 99990)","(17.0, 20.0, 18.363636363636363)","(15.0, 44.0, 22.666666666666668)","(26.0, 55.0, 45.833333333333336)","(81.0, 180.0, 103.33333333333334)"
10-01-2023 13:01:09.987130,"(8.0, 11.5, 11.09090909090909)","(101.0, 220.0, 191.42857142857144)","(15.0, 18.0, 16.142857142857142)","(16.0, 23.0, 21.035714285714285)","(10.0, 99999, 99990)","(6.5, 8.4, 7.483333333333333)","(1.75, 99999, 99990)","(17.0, 20.0, 18.363636363636363)","(15.0, 34.0, 27.333333333333336)","(26.0, 55.0, 45.833333333333336)","(81.0, 180.0, 103.33333333333334)"
10-01-2023 13:01:11.490513,"(8.0, 11.5, 11.043478260869565)","(101.0, 220.0, 191.42857142857144)","(15.0, 17.0, 15.363636363636363)","(16.0, 23.0, 21.035714285714285)","(10.0, 99999, 99990)","(6.5, 8.4, 7.311111111111111)","(1.75, 99999, 99990)","(17.0, 20.0, 18.363636363636363)","(15.0, 48.0, 26.666666666666664)","(26.0, 55.0, 45.833333333333336)","(81.0, 180.0, 122.5)"
10-01-2023 13:01:12.870388,"(8.0, 13.0, 11.5)","(101.0, 220.0, 191.42857142857144)","(15.0, 17.0, 15.363636363636363)","(16.0, 23.0, 21.035714285714285)","(10.0, 99999, 99990)","(6.5, 8.2, 7.708333333333333)","(1.75, 99999, 99990)","(17.0, 20.0, 18.772727272727273)","(15.0, 46.0, 26.666666666666664)","(26.0, 55.0, 46.0)","(81.0, 180.0, 122.5)"
10-01-2023 13:01:14.261349,"(8.0, 12.5, 11.5)","(101.0, 220.0, 191.42857142857144)","(14.0, 17.0, 15.363636363636363)","(16.0, 23.0, 21.035714285714285)","(11.0, 99999, 99990)","(6.5, 8.0, 7.810526315789474)","(1.75, 99999, 99990)","(16.0, 20.0, 18.833333333333332)","(15.0, 46.0, 26.666666666666664)","(26.0, 50.0, 46.0)","(81.0, 180.0, 147.5)"
10-01-2023 13:01:15.923476,"(8.0, 12.0, 11.571428571428571)","(101.0, 220.0, 191.42857142857144)","(14.0, 17.0, 14.75)","(16.0, 23.0, 21.035714285714285)","(11.0, 99999, 99990)","(6.5, 8.0, 7.775)","(1.75, 99999, 99990)","(16.0, 20.0, 18.833333333333332)","(15.0, 46.0, 26.666666666666664)","(26.0, 50.0, 46.0)","(81.0, 230.0, 189.0)"
10-01-2023 13:01:17.544102,"(8.0, 12.0, 11.571428571428571)","(101.0, 220.0, 191.42857142857144)","(14.0, 17.0, 15.0)","(16.0, 23.0, 21.035714285714285)","(11.0, 99999, 99990)","(6.5, 8.0, 7.842105263157895)","(1.75, 99999, 99990)","(16.0, 20.0, 18.833333333333332)","(15.0, 46.0, 29.666666666666664)","(26.0, 50.0, 46.0)","(81.0, 220.0, 140.0)"
10-01-2023 13:01:19.251062,"(8.0, 12.0, 11.4)","(101.0, 220.0, 191.42857142857144)","(14.0, 16.0, 14.125)","(16.0, 23.0, 21.035714285714285)","(11.0, 99999, 99990)","(6.5, 8.0, 7.5200000000000005)","(1.75, 99999, 99990)","(16.0, 20.0, 18.444444444444443)","(15.0, 36.0, 25.5)","(26.0, 50.0, 45.333333333333336)","(81.0, 200.0, 135.0)"
10-01-2023 13:01:20.812024,"(8.0, 12.0, 10.916666666666666)","(101.0, 220.0, 191.42857142857144)","(14.0, 16.0, 14.5)","(16.0, 23.0, 21.035714285714285)","(11.0, 99999, 99990)","(6.0, 8.0, 7.5200000000000005)","(1.75, 99999, 99990)","(16.0, 20.0, 18.444444444444443)","(15.0, 34.0, 42.83333333333333)","(26.0, 48.0, 45.333333333333336)","(81.0, 200.0, 135.0)"
10-01-2023 13:01:22.339542,"(8.0, 13.0, 11.1)","(101.0, 220.0, 191.42857142857144)","(14.0, 16.0, 14.5)","(16.0, 23.0, 21.035714285714285)","(11.0, 99999, 99990)","(6.0, 8.0, 7.5200000000000005)","(1.75, 99999, 99990)","(16.0, 20.0, 18.25)","(15.0, 46.0, 36.77272727272727)","(26.0, 48.0, 45.333333333333336)","(81.0, 200.0, 135.0)"
10-01-2023 13:01:23.860652,"(8.0, 12.5, 11.1)","(101.0, 220.0, 191.42857142857144)","(14.0, 16.0, 14.5)","(16.0, 23.0, 21.035714285714285)","(11.0, 99999, 99990)","(6.0, 8.0, 7.5200000000000005)","(1.75, 99999, 99990)","(16.0, 19.5, 18.25)","(15.0, 44.0, 37.1)","(26.0, 48.0, 45.333333333333336)","(81.0, 200.0, 130.0)"
10-01-2023 13:01:25.225683,"(8.0, 12.5, 11.1)","(101.0, 220.0, 191.42857142857144)","(14.0, 16.0, 14.5)","(16.0, 23.0, 21.035714285714285)","(11.0, 99999, 99990)","(6.0, 8.0, 7.5200000000000005)","(1.75, 99999, 99990)","(16.0, 19.5, 18.25)","(15.0, 42.0, 35.5)","(26.0, 48.0, 47.0)","(81.0, 190.0, 130.0)"
10-01-2023 13:01:26.579558,"(8.0, 12.0, 11.142857142857142)","(101.0, 220.0, 191.42857142857144)","(14.0, 16.0, 14.5)","(16.0, 23.0, 21.035714285714285)","(11.0, 99999, 99990)","(6.0, 8.0, 7.5200000000000005)","(1.75, 99999, 99990)","(16.0, 19.5, 19.3)","(15.0, 40.0, 34.25)","(26.0, 48.0, 68.0)","(81.0, 190.0, 125.0)"
10-01-2023 13:01:27.990228,"(8.0, 12.0, 10.95)","(101.0, 220.0, 191.42857142857144)","(14.0, 16.0, 14.5)","(16.0, 22.0, 20.392857142857142)","(11.0, 99999, 99990)","(6.0, 8.0, 7.5200000000000005)","(1.75, 99999, 99990)","(16.0, 19.5, 19.3)","(15.0, 40.0, 34.25)","(26.0, 80.0, 58.30769230769231)","(81.0, 180.0, 125.0)"
10-01-2023 13:01:29.633864,"(8.0, 12.0, 10.95)","(101.0, 220.0, 191.42857142857144)","(14.0, 16.0, 14.5)","(16.0, 22.0, 20.392857142857142)","(11.0, 99999, 99990)","(6.0, 8.0, 8.52)","(1.75, 99999, 99990)","(16.0, 20.0, 20.09090909090909)","(15.0, 40.0, 34.25)","(26.0, 75.0, 47.875)","(81.0, 180.0, 125.0)"
10-01-2023 13:01:31.286833,"(8.0, 12.0, 10.857142857142858)","(101.0, 220.0, 191.42857142857144)","(14.0, 16.0, 14.5)","(16.0, 22.0, 19.1875)","(11.0, 99999, 99990)","(6.0, 9.8, 9.100000000000001)","(1.75, 99999, 99990)","(16.0, 23.0, 19.8)","(15.0, 40.0, 31.57142857142857)","(26.0, 75.0, 51.0)","(81.0, 180.0, 130.0)"
10-01-2023 13:01:32.865925,"(8.0, 12.0, 10.5625)","(101.0, 220.0, 191.42857142857144)","(14.0, 16.0, 14.5)","(16.0, 22.0, 19.1875)","(11.0, 99999, 99990)","(6.0, 9.8, 9.100000000000001)","(1.75, 99999, 99990)","(16.0, 23.0, 20.0)","(15.0, 34.0, 20.4)","(31.0, 65.0, 46.666666666666664)","(81.0, 190.0, 110.0)"
10-01-2023 13:01:34.324415,"(8.0, 11.5, 10.5625)","(101.0, 220.0, 191.42857142857144)","(14.0, 16.0, 14.5)","(16.0, 22.0, 19.1875)","(11.0, 99999, 99990)","(6.0, 9.8, 9.100000000000001)","(1.75, 99999, 99990)","(16.0, 23.0, 20.0)","(15.0, 34.0, 24.5)","(31.0, 60.0, 46.75)","(81.0, 190.0, 110.0)"
10-01-2023 13:01:35.810429,"(8.0, 11.5, 11.166666666666666)","(101.0, 220.0, 191.42857142857144)","(14.0, 16.0, 14.5)","(16.0, 22.0, 19.0)","(11.0, 99999, 99990)","(6.5, 9.8, 9.100000000000001)","(1.75, 99999, 99990)","(16.0, 23.0, 41.5)","(15.0, 32.0, 19.5)","(31.0, 50.0, 48.63636363636363)","(81.0, 190.0, 110.0)"
10-01-2023 13:01:37.332963,"(8.0, 11.5, 10.875)","(101.0, 220.0, 191.42857142857144)","(14.0, 16.0, 14.5)","(16.0, 22.0, 19.0)","(11.0, 99999, 99990)","(6.5, 9.8, 9.100000000000001)","(1.75, 99999, 99990)","(16.0, 60.0, 33.33333333333333)","(15.0, 32.0, 23.0)","(31.0, 50.0, 49.14285714285714)","(81.0, 190.0, 151.66666666666669)"
10-01-2023 13:01:38.970073,"(8.0, 11.5, 10.99)","(101.0, 220.0, 191.42857142857144)","(14.0, 16.0, 14.5)","(16.0, 22.0, 19.0)","(11.0, 99999, 99990)","(6.5, 9.8, 9.100000000000001)","(1.75, 99999, 99990)","(16.0, 34.0, 24.714285714285715)","(15.0, 28.0, 19.2)","(31.0, 48.0, 45.0)","(81.0, 190.0, 151.66666666666669)"
10-01-2023 13:01:40.624287,"(8.0, 11.5, 11.05)","(101.0, 220.0, 191.42857142857144)","(14.0, 16.0, 14.941176470588236)","(16.0, 22.0, 19.0)","(11.0, 99999, 99990)","(6.5, 9.8, 9.100000000000001)","(1.75, 99999, 99990)","(16.0, 34.0, 28.375)","(15.0, 28.0, 18.11111111111111)","(31.0, 48.0, 45.0)","(81.0, 190.0, 151.66666666666669)"
10-01-2023 13:01:42.218376,"(8.0, 11.5, 11.05)","(91.0, 220.0, 191.42857142857144)","(13.0, 16.0, 14.5)","(14.0, 22.0, 17.083333333333332)","(10.0, 99999, 99990)","(6.5, 9.8, 9.100000000000001)","(1.8, 99999, 99990)","(16.0, 34.0, 27.1)","(15.0, 27.0, 18.25)","(31.0, 48.0, 44.0)","(71.0, 190.0, 168.1818181818182)"
10-01-2023 13:01:43.915207,"(8.0, 11.5, 10.99)","(91.0, 220.0, 191.42857142857144)","(13.0, 16.0, 14.5)","(14.0, 20.0, 17.5)","(10.0, 99999, 99990)","(6.5, 9.8, 9.100000000000001)","(1.8, 99999, 99990)","(16.0, 32.0, 27.1)","(15.0, 27.0, 18.25)","(31.0, 48.0, 44.0)","(71.0, 190.0, 168.1818181818182)"
10-01-2023 13:01:45.573223,"(8.0, 11.5, 10.99)","(91.0, 220.0, 191.42857142857144)","(13.0, 16.0, 13.75)","(14.0, 19.5, 17.0)","(10.0, 99999, 99990)","(6.5, 9.8, 9.257142857142856)","(1.8, 99999, 99990)","(16.0, 32.0, 28.6)","(14.0, 27.0, 18.25)","(31.0, 48.0, 43.333333333333336)","(71.0, 190.0, 168.1818181818182)"
10-01-2023 13:01:47.110511,"(8.0, 11.5, 10.93)","(91.0, 220.0, 191.42857142857144)","(13.0, 16.0, 13.75)","(14.0, 19.5, 17.0)","(10.0, 99999, 99990)","(6.5, 9.6, 8.933333333333334)","(1.8, 99999, 99990)","(16.0, 30.0, 20.00602409638554)","(14.0, 27.0, 18.5)","(31.0, 46.0, 36.0)","(71.0, 190.0, 157.14285714285714)"
10-01-2023 13:01:48.692643,"(8.0, 11.5, 11.061538461538461)","(91.0, 220.0, 219.0)","(13.0, 16.0, 13.75)","(14.0, 19.5, 17.571428571428573)","(11.0, 99999, 99990)","(6.5, 9.6, 8.763636363636364)","(1.8, 99999, 99990)","(17.0, 21.0, 21.333333333333332)","(14.0, 26.0, 21.333333333333332)","(31.0, 44.0, 30.666666666666668)","(71.0, 190.0, 150.0)"
10-01-2023 13:01:50.227170,"(8.0, 11.5, 10.382352941176471)","(91.0, 230.0, 219.0)","(13.0, 16.0, 14.5)","(14.0, 19.5, 18.214285714285715)","(11.0, 99999, 99990)","(6.5, 9.4, 8.763636363636364)","(1.8, 99999, 99990)","(17.0, 28.0, 20.192307692307693)","(14.0, 24.0, 19.5)","(31.0, 44.0, 30.666666666666668)","(71.0, 180.0, 134.28571428571428)"
10-01-2023 13:01:51.738029,"(8.0, 11.5, 10.688888888888888)","(91.0, 230.0, 196.66666666666669)","(13.0, 16.0, 14.5)","(14.0, 19.5, 18.444444444444443)","(11.0, 99999, 99990)","(6.5, 9.4, 8.763636363636364)","(1.8, 99999, 99990)","(17.0, 25.0, 22.5)","(14.0, 23.0, 18.714285714285715)","(31.0, 44.0, 30.666666666666668)","(71.0, 170.0, 127.85714285714286)"
10-01-2023 13:01:53.507151,"(8.0, 11.0, 10.416666666666666)","(91.0, 230.0, 213.33333333333334)","(13.0, 16.0, 14.38888888888889)","(14.0, 19.0, 18.444444444444443)","(11.0, 99999, 99990)","(6.5, 9.4, 8.755555555555555)","(1.8, 99999, 99990)","(17.0, 24.0, 21.857142857142858)","(14.0, 23.0, 18.714285714285715)","(31.0, 85.0, 56.5)","(71.0, 160.0, 117.5)"
10-01-2023 13:01:55.112567,"(8.0, 11.0, 10.416666666666666)","(91.0, 230.0, 213.33333333333334)","(13.0, 15.5, 14.38888888888889)","(14.0, 19.0, 18.444444444444443)","(11.0, 99999, 99990)","(6.5, 9.2, 8.755555555555555)","(1.8, 99999, 99990)","(15.0, 24.0, 21.285714285714285)","(14.0, 23.0, 18.714285714285715)","(31.0, 85.0, 75.66666666666667)","(71.0, 160.0, 117.5)"
10-01-2023 13:01:56.888866,"(8.0, 11.0, 10.416666666666666)","(91.0, 230.0, 213.33333333333334)","(13.0, 15.5, 14.38888888888889)","(14.0, 19.0, 18.444444444444443)","(11.0, 99999, 99990)","(6.5, 9.2, 8.755555555555555)","(1.8, 99999, 99990)","(15.0, 24.0, 22.4375)","(14.0, 23.0, 18.714285714285715)","(31.0, 85.0, 77.14285714285714)","(71.0, 160.0, 116.81818181818181)"
10-01-2023 13:01:58.673268,"(8.0, 11.0, 10.3)","(91.0, 230.0, 213.33333333333334)","(13.0, 15.5, 14.38888888888889)","(14.0, 19.0, 18.444444444444443)","(11.0, 99999, 99990)","(6.5, 9.2, 8.755555555555555)","(1.8, 99999, 99990)","(15.0, 23.0, 20.25)","(14.0, 23.0, 18.714285714285715)","(31.0, 85.0, 67.5)","(71.0, 160.0, 123.46153846153845)"
10-01-2023 13:02:00.490620,"(8.0, 10.5, 10.3)","(91.0, 230.0, 215.71428571428572)","(13.0, 15.5, 14.071428571428571)","(14.0, 19.0, 18.444444444444443)","(11.0, 99999, 99990)","(6.5, 9.2, 9.2)","(1.8, 99999, 99990)","(15.0, 21.0, 20.25)","(14.0, 23.0, 18.714285714285715)","(31.0, 80.0, 67.5)","(71.0, 160.0, 95.71428571428572)"
10-01-2023 13:02:02.094308,"(8.0, 10.5, 10.3)","(91.0, 230.0, 201.42857142857144)","(13.0, 14.5, 13.9)","(14.0, 19.0, 18.0)","(11.0, 99999, 99990)","(6.5, 9.4, 9.057142857142857)","(1.8, 99999, 99990)","(15.0, 21.0, 20.25)","(14.0, 23.0, 18.714285714285715)","(31.0, 80.0, 71.27272727272727)","(71.0, 150.0, 123.33333333333334)"
10-01-2023 13:02:03.597495,"(8.0, 10.5, 10.3)","(91.0, 230.0, 205.0)","(13.0, 14.5, 13.642857142857142)","(14.0, 19.0, 18.333333333333332)","(11.0, 99999, 99990)","(6.5, 9.4, 9.057142857142857)","(1.8, 99999, 99990)","(15.0, 21.0, 20.25)","(14.0, 23.0, 20.5)","(31.0, 80.0, 68.16666666666666)","(91.0, 140.0, 105.0)"
10-01-2023 13:02:05.226056,"(8.0, 10.5, 10.23)","(91.0, 220.0, 205.0)","(13.0, 14.5, 13.6)","(14.0, 19.0, 18.285714285714285)","(11.0, 99999, 99990)","(6.5, 9.4, 8.733333333333334)","(1.8, 99999, 99990)","(15.0, 21.0, 18.5)","(14.0, 23.0, 19.5625)","(31.0, 75.0, 68.16666666666666)","(91.0, 140.0, 110.0)"
10-01-2023 13:02:06.773102,"(8.0, 10.5, 10.23)","(91.0, 220.0, 205.0)","(13.0, 14.5, 13.5)","(14.0, 19.0, 17.75)","(11.0, 99999, 99990)","(6.5, 9.4, 8.733333333333334)","(1.8, 99999, 99990)","(15.0, 20.0, 18.7)","(14.0, 23.0, 19.5625)","(31.0, 75.0, 68.16666666666666)","(71.0, 130.0, 110.0)"
10-01-2023 13:02:08.381980,"(8.0, 10.5, 10.23)","(91.0, 220.0, 166.0)","(13.0, 14.0, 13.4)","(14.0, 19.0, 17.214285714285715)","(11.0, 99999, 99990)","(6.5, 9.4, 8.82857142857143)","(1.8, 99999, 99990)","(15.0, 19.5, 18.363636363636363)","(14.0, 23.0, 45.916666666666664)","(31.0, 75.0, 68.16666666666666)","(71.0, 130.0, 110.0)"
10-01-2023 13:02:09.976975,"(8.0, 10.5, 10.23)","(91.0, 220.0, 175.0)","(13.0, 14.0, 13.3)","(14.0, 19.0, 17.214285714285715)","(11.0, 99999, 99990)","(6.5, 9.4, 8.866666666666667)","(1.8, 99999, 99990)","(17.0, 19.5, 15.882352941176471)","(14.0, 85.0, 47.333333333333336)","(31.0, 75.0, 68.16666666666666)","(71.0, 130.0, 95.0)"
10-01-2023 13:02:11.632723,"(8.0, 10.5, 10.23)","(91.0, 210.0, 175.0)","(13.0, 13.5, 13.115384615384615)","(14.0, 19.0, 17.214285714285715)","(11.0, 99999, 99990)","(6.5, 9.4, 8.866666666666667)","(1.8, 99999, 99990)","(17.0, 16.5, 15.882352941176471)","(14.0, 70.0, 46.0)","(31.0, 75.0, 68.16666666666666)","(71.0, 120.0, 81.11111111111111)"
10-01-2023 13:02:13.221457,"(8.0, 10.5, 10.23)","(91.0, 210.0, 175.0)","(13.0, 13.5, 13.115384615384615)","(14.0, 19.0, 17.125)","(11.0, 99999, 99990)","(6.5, 9.4, 8.866666666666667)","(1.8, 99999, 99990)","(16.0, 16.5, 15.882352941176471)","(14.0, 70.0, 46.0)","(31.0, 75.0, 68.16666666666666)","(71.0, 120.0, 78.0)"
