,Miracle Mikey,Frothys Ponting,Clara Stella,Just Enough,Amazing Sienna,Max Inferno,Our Ruby
16-12-2022 12:59:46.548316,"(4.2, 6.4, 6.216666666666667)","(5.5, 9.6, 6.9875)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.8, 5.3)","(4.0, 5.7, 5.533333333333333)","(13.0, 30.0, 19.636363636363637)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 12:59:47.750954,"(4.2, 6.4, 5.800000000000001)","(5.5, 9.6, 6.9875)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.8, 5.3625)","(4.0, 5.7, 5.590909090909091)","(13.0, 30.0, 19.636363636363637)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 12:59:48.806141,"(4.2, 6.4, 6.216666666666667)","(5.5, 9.6, 6.9875)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.8, 5.3625)","(4.0, 5.7, 5.590909090909091)","(13.0, 30.0, 19.636363636363637)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 12:59:49.949243,"(4.2, 6.4, 6.216666666666667)","(5.5, 9.6, 6.9875)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.8, 5.2615384615384615)","(4.2, 5.7, 5.55)","(14.0, 30.0, 19.636363636363637)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 12:59:51.150147,"(4.2, 6.4, 6.216666666666667)","(5.5, 9.6, 6.9875)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.8, 4.925)","(4.2, 5.7, 5.533333333333333)","(14.0, 30.0, 19.636363636363637)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 12:59:52.390914,"(4.2, 6.4, 5.800000000000001)","(5.5, 9.6, 6.9875)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.8, 4.925)","(4.2, 5.7, 5.533333333333333)","(14.0, 30.0, 19.636363636363637)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 12:59:53.543331,"(4.2, 6.4, 5.800000000000001)","(5.5, 9.6, 6.9875)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.8, 5.3)","(4.2, 5.7, 5.633333333333333)","(14.0, 30.0, 22.125)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 12:59:54.645287,"(4.2, 6.4, 6.216666666666667)","(5.5, 9.4, 6.925)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.8, 5.3)","(4.2, 5.8, 5.633333333333333)","(14.0, 29.0, 22.125)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 12:59:55.697243,"(4.2, 6.4, 6.216666666666667)","(5.5, 9.4, 6.925)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.8, 5.3)","(4.2, 5.8, 5.633333333333333)","(14.0, 29.0, 22.125)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 12:59:56.856318,"(4.2, 6.4, 6.216666666666667)","(5.5, 9.4, 6.925)","(3.9, 6.0, 5.142857142857142)","(4.0, 5.8, 4.9875)","(4.2, 5.8, 5.0)","(14.0, 29.0, 22.125)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 12:59:58.184040,"(4.2, 6.4, 5.800000000000001)","(5.5, 9.2, 7.014285714285714)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.8, 5.447058823529412)","(4.2, 5.8, 5.366666666666666)","(14.0, 29.0, 22.125)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 12:59:59.571953,"(4.2, 6.4, 6.216666666666667)","(5.5, 9.2, 7.014285714285714)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.8, 5.338461538461538)","(4.2, 5.8, 5.4)","(14.0, 29.0, 20.75)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:00.877558,"(4.2, 6.4, 6.216666666666667)","(5.5, 9.2, 7.014285714285714)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.8, 5.338461538461538)","(4.2, 5.8, 5.331578947368421)","(14.0, 29.0, 23.0)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:02.189213,"(4.2, 6.4, 6.216666666666667)","(5.5, 9.2, 7.014285714285714)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.8, 5.338461538461538)","(4.2, 5.7, 5.331578947368421)","(14.0, 28.0, 23.0)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:03.620522,"(4.2, 6.4, 6.216666666666667)","(5.5, 9.2, 7.014285714285714)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.8, 5.276923076923077)","(4.2, 5.7, 5.331578947368421)","(14.0, 28.0, 20.727272727272727)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:04.946150,"(4.2, 6.4, 6.216666666666667)","(5.5, 9.2, 7.014285714285714)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.7, 4.992857142857143)","(4.2, 5.7, 5.331578947368421)","(14.0, 28.0, 19.764705882352942)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:06.249233,"(4.2, 6.4, 6.216666666666667)","(5.5, 9.2, 7.014285714285714)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.7, 4.992857142857143)","(4.2, 5.7, 5.331578947368421)","(14.0, 28.0, 19.764705882352942)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:07.389312,"(4.2, 6.4, 6.216666666666667)","(5.5, 9.2, 7.014285714285714)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.7, 4.678571428571429)","(4.2, 5.7, 5.331578947368421)","(14.0, 28.0, 19.764705882352942)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:08.546514,"(4.2, 6.4, 5.800000000000001)","(5.5, 9.2, 7.014285714285714)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.7, 5.005263157894737)","(4.2, 5.7, 5.175)","(14.0, 28.0, 19.764705882352942)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:09.757925,"(4.2, 6.4, 6.216666666666667)","(5.5, 9.2, 6.8625)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.7, 5.005263157894737)","(4.2, 5.7, 5.175)","(14.0, 28.0, 19.764705882352942)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:10.973522,"(4.2, 6.4, 6.216666666666667)","(5.5, 9.0, 6.8)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.7, 5.005263157894737)","(4.2, 5.7, 5.175)","(14.0, 28.0, 19.764705882352942)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:12.338981,"(4.2, 6.4, 6.216666666666667)","(5.5, 9.0, 6.8)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.7, 4.757142857142857)","(4.2, 5.7, 5.366666666666667)","(14.0, 28.0, 19.764705882352942)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:13.826709,"(4.2, 6.4, 5.800000000000001)","(5.5, 9.0, 6.682352941176471)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.7, 4.94375)","(4.2, 5.7, 5.233333333333333)","(14.0, 28.0, 19.764705882352942)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:15.149252,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.8, 6.682352941176471)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.7, 4.94375)","(4.2, 5.7, 5.233333333333333)","(14.0, 28.0, 19.764705882352942)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:16.916243,"(4.2, 6.4, 5.800000000000001)","(5.5, 8.8, 6.682352941176471)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.6, 4.957142857142856)","(4.2, 5.7, 5.233333333333333)","(14.0, 27.0, 21.375)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:18.450028,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.8, 6.682352941176471)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.6, 4.957142857142856)","(4.2, 5.7, 5.233333333333333)","(14.0, 27.0, 21.375)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:19.679130,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.8, 6.682352941176471)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.6, 4.957142857142856)","(4.2, 5.7, 5.233333333333333)","(14.0, 27.0, 21.375)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:20.870009,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.8, 6.682352941176471)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.6, 4.957142857142856)","(4.2, 5.7, 5.4)","(14.0, 27.0, 21.375)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:21.951480,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.8, 6.682352941176471)","(3.9, 6.0, 5.4)","(4.0, 5.6, 4.961538461538462)","(4.2, 5.8, 5.4)","(14.0, 27.0, 21.375)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:23.210024,"(4.2, 6.4, 5.800000000000001)","(5.5, 8.8, 6.682352941176471)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.5, 4.975)","(4.2, 5.8, 5.25)","(14.0, 27.0, 21.375)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:24.499350,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.8, 6.682352941176471)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.5, 4.975)","(4.2, 5.8, 5.25)","(14.0, 27.0, 21.375)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:25.673005,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.8, 6.682352941176471)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.5, 4.864705882352941)","(4.2, 5.8, 5.25)","(14.0, 27.0, 21.0)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:26.795767,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.8, 6.682352941176471)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.5, 4.62)","(4.2, 5.8, 5.25)","(14.0, 26.0, 21.0)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:27.934632,"(4.2, 6.4, 5.800000000000001)","(5.5, 8.6, 6.675)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.5, 4.766666666666667)","(4.2, 5.8, 5.25)","(14.0, 26.0, 21.0)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:29.119498,"(4.2, 6.4, 5.800000000000001)","(5.5, 8.6, 6.675)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.5, 4.9)","(4.2, 5.8, 5.25)","(14.0, 26.0, 21.0)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:30.193358,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.6, 6.675)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.5, 4.9)","(4.2, 5.8, 5.25)","(14.0, 26.0, 21.0)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:31.218480,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.6, 6.675)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.5, 4.9)","(4.2, 5.8, 5.25)","(14.0, 26.0, 21.0)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:32.344016,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.6, 7.199999999999999)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.5, 4.7)","(4.2, 5.8, 4.9750000000000005)","(14.0, 26.0, 21.0)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:33.448311,"(4.2, 6.4, 5.800000000000001)","(5.5, 8.6, 7.199999999999999)","(3.9, 6.0, 5.36)","(4.0, 5.5, 4.7)","(4.2, 5.8, 4.9750000000000005)","(14.0, 26.0, 21.0)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:34.553204,"(4.2, 6.4, 5.800000000000001)","(5.5, 8.6, 7.199999999999999)","(3.9, 6.0, 5.36)","(4.0, 5.5, 4.7)","(4.2, 5.8, 4.9750000000000005)","(14.0, 26.0, 21.0)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:35.641161,"(4.2, 6.4, 5.800000000000001)","(5.5, 8.6, 7.199999999999999)","(3.9, 6.0, 5.36)","(4.0, 5.5, 4.8375)","(4.2, 5.8, 4.9750000000000005)","(14.0, 26.0, 21.0)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:36.670297,"(4.2, 6.4, 5.800000000000001)","(5.5, 8.6, 7.199999999999999)","(3.9, 6.0, 5.36)","(4.0, 5.4, 4.8375)","(4.2, 5.8, 4.9750000000000005)","(14.0, 26.0, 21.0)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:37.777830,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.6, 7.199999999999999)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.885714285714285)","(4.2, 5.8, 5.31875)","(14.0, 26.0, 21.0)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:38.821767,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.6, 7.199999999999999)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.885714285714285)","(4.2, 5.8, 5.31875)","(14.0, 26.0, 21.0)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:39.815743,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.6, 7.199999999999999)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.885714285714285)","(4.2, 5.8, 5.31875)","(14.0, 28.0, 20.5)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:40.985021,"(4.2, 6.4, 5.800000000000001)","(5.5, 8.6, 7.199999999999999)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.4, 4.725)","(4.2, 5.8, 5.1000000000000005)","(14.0, 28.0, 20.5)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:42.076265,"(4.2, 6.4, 5.800000000000001)","(5.5, 8.6, 7.199999999999999)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.4, 4.885714285714285)","(4.2, 5.6, 5.457142857142856)","(14.0, 28.0, 20.5)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:43.212031,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.4, 6.6125)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.885714285714285)","(4.2, 5.6, 5.457142857142856)","(14.0, 28.0, 20.5)","(17.0, 36.0, 27.363636363636363)"
16-12-2022 13:00:44.197829,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.4, 6.6125)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.885714285714285)","(4.2, 5.6, 5.457142857142856)","(14.0, 28.0, 20.5)","(17.0, 36.0, 25.142857142857142)"
16-12-2022 13:00:45.264469,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.4, 7.1)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.4, 4.725)","(4.2, 5.6, 5.366666666666666)","(14.0, 28.0, 20.5)","(17.0, 36.0, 23.8)"
16-12-2022 13:00:46.379144,"(4.2, 6.4, 5.800000000000001)","(5.5, 8.4, 7.1)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.4, 4.885714285714285)","(4.2, 5.6, 5.428571428571428)","(14.0, 28.0, 21.375)","(17.0, 34.0, 23.8)"
16-12-2022 13:00:47.396179,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.4, 7.1)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.885714285714285)","(4.2, 5.6, 5.428571428571428)","(14.0, 27.0, 21.375)","(17.0, 34.0, 23.8)"
16-12-2022 13:00:48.358822,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.4, 7.1)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.885714285714285)","(4.2, 5.6, 5.428571428571428)","(14.0, 27.0, 21.375)","(17.0, 34.0, 23.8)"
16-12-2022 13:00:49.292674,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.4, 7.1)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.885714285714285)","(4.2, 5.6, 5.428571428571428)","(14.0, 27.0, 21.375)","(17.0, 34.0, 23.392857142857142)"
16-12-2022 13:00:50.299939,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.4, 7.1)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 5.044444444444444)","(4.2, 5.6, 5.428571428571428)","(14.0, 27.0, 21.375)","(17.0, 34.0, 26.575)"
16-12-2022 13:00:51.333469,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.4, 7.1)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.9)","(4.2, 5.6, 5.428571428571428)","(14.0, 27.0, 21.375)","(17.0, 34.0, 26.575)"
16-12-2022 13:00:52.248916,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.2, 6.890909090909091)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.775)","(4.2, 5.6, 5.428571428571428)","(14.0, 27.0, 21.375)","(17.0, 34.0, 26.575)"
16-12-2022 13:00:53.191483,"(4.2, 6.4, 6.15)","(5.5, 8.2, 6.55)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.0, 4.8125)","(4.2, 5.6, 5.3999999999999995)","(14.0, 27.0, 21.375)","(17.0, 34.0, 26.575)"
16-12-2022 13:00:54.194560,"(4.2, 6.4, 6.15)","(5.5, 8.2, 6.55)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.0, 4.8125)","(4.2, 5.6, 5.3999999999999995)","(14.0, 27.0, 21.375)","(17.0, 34.0, 26.575)"
16-12-2022 13:00:55.206571,"(4.2, 6.4, 6.15)","(5.5, 8.2, 6.55)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.0, 4.95)","(4.2, 5.6, 5.3999999999999995)","(14.0, 27.0, 21.375)","(17.0, 34.0, 26.575)"
16-12-2022 13:00:56.207497,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.2, 6.55)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.78125)","(4.2, 5.6, 5.3999999999999995)","(14.0, 27.0, 21.375)","(17.0, 34.0, 26.575)"
16-12-2022 13:00:57.227887,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.2, 6.55)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.4, 4.85)","(4.2, 5.6, 5.3999999999999995)","(14.0, 27.0, 20.454545454545453)","(17.0, 34.0, 26.575)"
16-12-2022 13:00:58.241295,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.2, 6.55)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.4, 4.85)","(4.2, 5.6, 5.371428571428571)","(14.0, 27.0, 19.58823529411765)","(17.0, 34.0, 26.575)"
16-12-2022 13:00:59.281369,"(4.2, 6.4, 6.216666666666667)","(5.5, 8.2, 6.55)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.85)","(4.2, 5.6, 5.3999999999999995)","(14.0, 27.0, 19.58823529411765)","(17.0, 34.0, 26.575)"
16-12-2022 13:01:00.243338,"(4.2, 6.4, 5.800000000000001)","(5.5, 8.2, 6.55)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.85)","(4.2, 5.6, 5.3999999999999995)","(14.0, 27.0, 21.0)","(17.0, 34.0, 26.575)"
16-12-2022 13:01:01.236136,"(4.2, 6.4, 6.216666666666667)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 5.0)","(4.2, 5.6, 5.279999999999999)","(14.0, 26.0, 21.0)","(17.0, 34.0, 26.575)"
16-12-2022 13:01:02.282298,"(4.2, 6.4, 6.216666666666667)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.4, 4.88235294117647)","(4.2, 5.6, 5.279999999999999)","(14.0, 26.0, 21.0)","(17.0, 34.0, 26.575)"
16-12-2022 13:01:03.261431,"(4.2, 6.4, 6.216666666666667)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.4, 4.88235294117647)","(4.2, 5.6, 5.279999999999999)","(14.0, 26.0, 21.0)","(17.0, 34.0, 25.529411764705884)"
16-12-2022 13:01:04.218947,"(4.2, 6.4, 6.216666666666667)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.91875)","(4.2, 5.6, 5.428571428571428)","(14.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:05.148208,"(4.2, 6.4, 5.800000000000001)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.91875)","(4.2, 5.6, 5.428571428571428)","(14.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:06.121600,"(4.2, 6.4, 5.800000000000001)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.91875)","(4.2, 5.6, 5.428571428571428)","(14.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:07.148197,"(4.2, 6.4, 5.800000000000001)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.666666666666666)","(4.2, 5.6, 5.279999999999999)","(14.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:08.136541,"(4.2, 6.4, 6.216666666666667)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.4, 4.666666666666666)","(4.2, 5.6, 5.279999999999999)","(14.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:09.080043,"(4.2, 6.4, 6.216666666666667)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.4, 4.666666666666666)","(4.2, 5.6, 5.279999999999999)","(14.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:10.150342,"(4.2, 6.4, 6.216666666666667)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.9875)","(4.2, 5.6, 5.2785714285714285)","(14.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:11.223882,"(4.2, 6.4, 6.216666666666667)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.9875)","(4.2, 5.6, 5.2785714285714285)","(14.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:12.332910,"(4.2, 6.4, 5.800000000000001)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.9875)","(4.2, 5.6, 5.2785714285714285)","(14.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:13.402954,"(4.2, 6.4, 5.800000000000001)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 4.666666666666666)","(4.2, 5.6, 4.945454545454545)","(14.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:14.390224,"(4.2, 6.4, 6.216666666666667)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.4, 4.666666666666666)","(4.2, 5.6, 5.42)","(14.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:15.434465,"(4.2, 6.4, 6.216666666666667)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.4, 4.575)","(4.2, 5.6, 5.42)","(14.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:16.435508,"(4.2, 6.4, 6.216666666666667)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.4, 4.95)","(4.2, 5.6, 5.3999999999999995)","(14.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:17.467214,"(4.2, 6.4, 6.216666666666667)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 5.050000000000001)","(4.2, 5.6, 5.3999999999999995)","(15.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:18.469555,"(4.2, 6.4, 5.800000000000001)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 5.050000000000001)","(4.2, 5.6, 5.3999999999999995)","(15.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:19.462521,"(4.2, 6.4, 6.216666666666667)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.4, 5.050000000000001)","(4.2, 5.6, 5.3999999999999995)","(15.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:20.514268,"(4.2, 6.4, 6.216666666666667)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.4, 4.5200000000000005)","(4.2, 5.6, 5.066666666666666)","(15.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:21.524551,"(4.2, 6.4, 6.216666666666667)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.0, 4.5200000000000005)","(4.2, 5.6, 5.066666666666666)","(15.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:22.506995,"(4.2, 6.4, 6.216666666666667)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.0, 4.5200000000000005)","(4.2, 5.6, 5.066666666666666)","(15.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:23.519311,"(4.2, 6.4, 5.800000000000001)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.0, 4.875)","(4.2, 5.6, 5.428571428571428)","(15.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:24.555167,"(4.2, 6.4, 6.216666666666667)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.0, 4.875)","(4.2, 5.6, 5.428571428571428)","(15.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:25.574854,"(4.2, 6.4, 6.216666666666667)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.0, 4.8125)","(4.2, 5.6, 5.428571428571428)","(15.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:26.572445,"(4.2, 6.4, 6.216666666666667)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.0, 4.8125)","(4.2, 5.6, 5.279999999999999)","(15.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:27.526710,"(4.2, 6.4, 6.216666666666667)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.0, 4.742857142857143)","(4.2, 5.6, 5.279999999999999)","(15.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:28.501885,"(4.2, 6.4, 5.800000000000001)","(5.5, 7.8, 6.425)","(3.9, 6.0, 5.085714285714285)","(4.0, 5.0, 4.775)","(4.2, 5.6, 5.457142857142856)","(15.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
16-12-2022 13:01:29.538897,"(4.2, 6.4, 5.800000000000001)","(5.5, 7.6, 6.492307692307692)","(3.9, 6.0, 5.333333333333333)","(4.0, 5.0, 4.85)","(4.2, 5.6, 5.457142857142856)","(15.0, 26.0, 21.0)","(17.0, 34.0, 26.0)"
