,Joyous Sensation,Princess Warrior,Bush Tiger,High Action,Trojan Package,Joey Mac,Coco Lilly,Fly Havoc
10-01-2023 15:19:10.715023,"(6.0, 9.2, 8.879999999999999)","(61.0, 470.0, 355.0)","(8.0, 16.0, 14.90909090909091)","(4.2, 5.2, 4.644444444444444)","(2.0, 2.28, 2.2658823529411762)","(10.0, 34.0, 31.866666666666667)","(14.0, 19.5, 18.342105263157894)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:12.260829,"(6.0, 9.2, 8.879999999999999)","(61.0, 470.0, 355.0)","(8.0, 16.0, 15.31578947368421)","(4.2, 5.2, 4.933333333333333)","(2.0, 2.28, 2.2658823529411762)","(10.0, 34.0, 30.5)","(14.0, 19.5, 18.342105263157894)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:13.798249,"(6.0, 9.2, 8.879999999999999)","(61.0, 470.0, 355.0)","(8.0, 16.5, 15.31578947368421)","(4.2, 5.1, 4.658823529411764)","(2.0, 2.28, 2.2658823529411762)","(10.0, 34.0, 30.5)","(14.0, 19.5, 18.342105263157894)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:15.315290,"(6.0, 9.2, 8.879999999999999)","(61.0, 470.0, 355.0)","(8.0, 16.5, 15.785714285714286)","(4.2, 5.1, 4.658823529411764)","(2.0, 2.28, 2.2658823529411762)","(10.0, 34.0, 30.5)","(14.0, 19.5, 18.342105263157894)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:17.071016,"(6.0, 9.2, 8.879999999999999)","(61.0, 470.0, 355.0)","(8.0, 16.5, 15.0)","(4.2, 5.1, 4.658823529411764)","(2.0, 2.28, 2.2658823529411762)","(10.0, 34.0, 31.846153846153847)","(14.0, 19.5, 18.342105263157894)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:18.730601,"(6.0, 9.2, 8.879999999999999)","(61.0, 470.0, 355.0)","(8.0, 15.5, 15.785714285714286)","(4.2, 5.1, 4.634482758620689)","(2.0, 2.28, 2.2658823529411762)","(11.0, 34.0, 31.846153846153847)","(14.0, 19.5, 18.342105263157894)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:20.726796,"(6.0, 9.2, 8.879999999999999)","(61.0, 470.0, 355.0)","(8.0, 16.5, 15.785714285714286)","(4.2, 5.1, 4.634482758620689)","(2.0, 2.28, 2.2658823529411762)","(11.0, 34.0, 31.846153846153847)","(14.0, 19.5, 18.342105263157894)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:22.471656,"(6.0, 9.2, 8.879999999999999)","(61.0, 470.0, 355.0)","(8.0, 16.5, 15.785714285714286)","(4.2, 5.1, 4.637037037037037)","(2.0, 2.28, 2.2658823529411762)","(11.0, 34.0, 31.846153846153847)","(14.0, 19.5, 18.342105263157894)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:23.869868,"(6.0, 9.2, 8.879999999999999)","(61.0, 470.0, 355.0)","(8.0, 16.5, 15.785714285714286)","(4.2, 5.1, 4.637037037037037)","(2.0, 2.28, 2.2658823529411762)","(11.0, 34.0, 31.846153846153847)","(14.0, 19.5, 18.342105263157894)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:25.189701,"(6.0, 9.2, 8.879999999999999)","(61.0, 470.0, 355.0)","(8.0, 16.5, 15.59090909090909)","(4.2, 5.1, 4.637037037037037)","(2.0, 2.28, 2.2658823529411762)","(11.0, 34.0, 31.846153846153847)","(14.0, 19.5, 18.342105263157894)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:26.576334,"(6.0, 9.2, 8.879999999999999)","(61.0, 470.0, 355.0)","(8.0, 16.5, 15.09375)","(4.2, 5.1, 4.637037037037037)","(2.0, 2.28, 2.2658823529411762)","(11.0, 34.0, 30.5)","(14.0, 19.5, 18.342105263157894)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:27.965057,"(6.0, 9.2, 8.879999999999999)","(61.0, 470.0, 355.0)","(8.0, 16.5, 15.666666666666666)","(4.2, 5.1, 4.635714285714285)","(2.0, 2.28, 2.2658823529411762)","(11.0, 34.0, 30.5)","(14.0, 19.5, 18.342105263157894)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:29.289888,"(6.0, 9.2, 8.879999999999999)","(61.0, 470.0, 355.0)","(8.0, 16.5, 15.666666666666666)","(4.2, 5.1, 4.635714285714285)","(2.0, 2.28, 2.2658823529411762)","(11.0, 34.0, 30.5)","(14.0, 19.5, 18.342105263157894)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:30.562052,"(6.0, 9.2, 8.879999999999999)","(61.0, 470.0, 355.0)","(8.0, 16.5, 16.045454545454547)","(4.2, 5.1, 4.635714285714285)","(2.0, 2.28, 2.2658823529411762)","(11.0, 34.0, 31.846153846153847)","(14.0, 19.5, 18.342105263157894)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:31.911683,"(6.0, 9.2, 8.026666666666666)","(61.0, 470.0, 355.0)","(8.0, 16.5, 16.045454545454547)","(4.2, 5.1, 4.635714285714285)","(2.0, 2.28, 2.2658823529411762)","(11.0, 34.0, 31.846153846153847)","(14.0, 19.5, 18.342105263157894)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:33.188959,"(6.0, 9.2, 8.026666666666666)","(61.0, 470.0, 355.0)","(8.5, 16.5, 14.642857142857142)","(4.2, 5.1, 4.685714285714285)","(1.95, 2.28, 2.2658823529411762)","(13.0, 34.0, 30.5)","(15.0, 19.5, 18.342105263157894)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:34.406401,"(6.0, 9.2, 8.026666666666666)","(61.0, 470.0, 355.0)","(8.5, 16.5, 14.642857142857142)","(4.2, 5.1, 4.69375)","(1.95, 2.28, 2.2658823529411762)","(13.0, 34.0, 30.5)","(15.0, 19.5, 18.342105263157894)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:35.676956,"(6.0, 9.2, 8.026666666666666)","(61.0, 470.0, 355.0)","(8.5, 16.5, 14.642857142857142)","(4.2, 5.1, 4.69375)","(1.95, 2.28, 2.2658823529411762)","(13.0, 34.0, 31.846153846153847)","(15.0, 19.5, 18.342105263157894)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:36.985150,"(6.0, 9.2, 8.026666666666666)","(61.0, 470.0, 355.0)","(8.5, 16.5, 14.642857142857142)","(4.2, 5.1, 4.69375)","(1.95, 2.28, 2.2658823529411762)","(13.0, 34.0, 30.5)","(15.0, 19.5, 18.342105263157894)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:38.323215,"(6.0, 9.2, 8.026666666666666)","(61.0, 470.0, 355.0)","(8.5, 16.5, 14.642857142857142)","(4.2, 5.1, 4.69375)","(1.95, 2.28, 2.2658823529411762)","(13.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:39.616826,"(6.0, 9.2, 8.026666666666666)","(61.0, 470.0, 405.0)","(8.5, 16.5, 14.642857142857142)","(4.2, 5.1, 4.69375)","(1.95, 2.28, 2.2658823529411762)","(13.0, 34.0, 31.846153846153847)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:40.964236,"(6.0, 9.2, 8.026666666666666)","(61.0, 570.0, 405.0)","(8.5, 16.5, 14.65)","(4.2, 5.1, 4.69375)","(1.95, 2.28, 2.2658823529411762)","(13.0, 34.0, 31.846153846153847)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:42.316706,"(6.0, 9.2, 8.026666666666666)","(61.0, 570.0, 405.0)","(8.5, 16.0, 14.583333333333334)","(4.2, 5.1, 4.69375)","(1.95, 2.28, 2.2658823529411762)","(13.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:43.617758,"(6.0, 9.2, 8.026666666666666)","(61.0, 570.0, 405.0)","(8.5, 16.0, 14.642857142857142)","(4.2, 5.1, 4.707142857142856)","(1.95, 2.28, 2.2658823529411762)","(13.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:44.921327,"(6.0, 9.2, 8.026666666666666)","(61.0, 570.0, 355.0)","(8.5, 16.5, 14.642857142857142)","(4.2, 5.1, 4.6909090909090905)","(1.95, 2.28, 2.2658823529411762)","(13.0, 34.0, 31.846153846153847)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:46.274939,"(6.0, 9.2, 8.026666666666666)","(61.0, 470.0, 355.0)","(8.5, 16.5, 14.666666666666666)","(4.2, 5.1, 4.6909090909090905)","(1.95, 2.28, 2.2658823529411762)","(13.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:47.640242,"(6.0, 9.2, 8.026666666666666)","(61.0, 470.0, 355.0)","(8.5, 15.5, 14.9)","(4.2, 5.1, 4.6909090909090905)","(1.95, 2.28, 2.2658823529411762)","(13.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:49.043160,"(6.0, 9.2, 8.026666666666666)","(61.0, 470.0, 355.0)","(8.5, 16.5, 14.7)","(4.2, 5.1, 4.6909090909090905)","(1.95, 2.28, 2.2658823529411762)","(13.0, 34.0, 31.846153846153847)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:50.404615,"(6.0, 9.2, 8.026666666666666)","(61.0, 470.0, 355.0)","(8.5, 16.5, 14.666666666666666)","(4.2, 5.1, 4.6909090909090905)","(1.95, 2.28, 2.2658823529411762)","(13.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:51.705811,"(6.0, 9.2, 8.026666666666666)","(61.0, 470.0, 355.0)","(8.5, 15.5, 14.666666666666666)","(4.2, 5.1, 4.6909090909090905)","(1.95, 2.28, 2.2658823529411762)","(13.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:53.055622,"(6.0, 9.2, 8.026666666666666)","(61.0, 470.0, 355.0)","(8.5, 15.5, 14.7)","(4.2, 5.1, 4.6909090909090905)","(1.95, 2.28, 2.2658823529411762)","(13.0, 34.0, 31.846153846153847)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:54.391724,"(6.0, 9.2, 8.026666666666666)","(61.0, 470.0, 355.0)","(8.5, 16.5, 14.7)","(4.2, 5.1, 4.6909090909090905)","(1.95, 2.28, 2.2658823529411762)","(13.0, 34.0, 31.846153846153847)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:55.757311,"(6.0, 9.2, 8.026666666666666)","(61.0, 470.0, 355.0)","(8.5, 16.5, 14.666666666666666)","(4.2, 5.1, 4.6909090909090905)","(1.95, 2.28, 2.257142857142857)","(13.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:56.974591,"(6.0, 9.2, 8.026666666666666)","(61.0, 470.0, 355.0)","(8.5, 15.5, 14.9)","(4.2, 5.1, 4.634482758620689)","(1.95, 2.28, 2.257142857142857)","(13.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:58.209866,"(6.0, 9.2, 8.026666666666666)","(61.0, 470.0, 355.0)","(8.0, 16.5, 14.7)","(4.2, 5.1, 4.634482758620689)","(1.95, 2.28, 2.257142857142857)","(11.0, 34.0, 31.846153846153847)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:19:59.439836,"(6.0, 9.2, 8.026666666666666)","(61.0, 470.0, 355.0)","(8.0, 16.5, 14.7)","(4.2, 5.1, 4.634482758620689)","(1.95, 2.28, 2.257142857142857)","(11.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:20:00.798416,"(6.0, 9.2, 8.026666666666666)","(61.0, 470.0, 405.0)","(8.0, 16.5, 14.9)","(4.2, 5.1, 4.634482758620689)","(1.95, 2.28, 2.257142857142857)","(14.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:20:02.097043,"(6.0, 9.2, 8.026666666666666)","(71.0, 570.0, 405.0)","(8.5, 16.5, 14.7)","(4.2, 5.1, 4.634482758620689)","(1.95, 2.28, 2.257142857142857)","(14.0, 34.0, 31.846153846153847)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:20:03.285243,"(6.0, 9.2, 8.026666666666666)","(71.0, 570.0, 405.0)","(8.5, 16.5, 14.7)","(4.2, 5.1, 4.6909090909090905)","(1.95, 2.28, 2.257142857142857)","(14.0, 34.0, 31.846153846153847)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:20:04.830515,"(6.0, 9.0, 7.8545454545454545)","(71.0, 570.0, 405.0)","(8.5, 16.5, 14.7)","(4.2, 5.1, 4.6909090909090905)","(1.95, 2.28, 2.257142857142857)","(14.0, 34.0, 31.846153846153847)","(15.0, 19.5, 18.38888888888889)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:20:06.238170,"(6.0, 9.0, 7.8545454545454545)","(71.0, 570.0, 405.0)","(8.5, 16.5, 14.9)","(4.2, 5.1, 4.6909090909090905)","(1.95, 2.28, 2.257142857142857)","(14.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:20:07.527307,"(6.0, 9.0, 7.8545454545454545)","(71.0, 570.0, 405.0)","(8.5, 16.5, 14.9)","(4.2, 5.1, 4.6909090909090905)","(1.95, 2.28, 2.257142857142857)","(14.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 15.841463414634147)"
10-01-2023 15:20:08.744875,"(6.0, 9.0, 7.8545454545454545)","(71.0, 570.0, 405.0)","(8.5, 16.5, 14.9)","(4.2, 5.1, 4.72)","(1.95, 2.28, 2.2363636363636363)","(14.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 16.11764705882353)"
10-01-2023 15:20:09.972350,"(6.0, 9.0, 8.0)","(71.0, 570.0, 355.0)","(8.5, 16.5, 14.9)","(4.2, 5.1, 4.72)","(1.95, 2.28, 2.2399999999999998)","(14.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 16.11764705882353)"
10-01-2023 15:20:11.212445,"(6.0, 9.0, 8.0)","(71.0, 470.0, 331.25)","(8.5, 16.5, 14.9)","(4.2, 5.1, 4.709090909090909)","(1.95, 2.28, 2.256)","(14.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.5, 16.5625)"
10-01-2023 15:20:12.563669,"(6.0, 9.0, 8.0)","(71.0, 970.0, 331.25)","(8.5, 16.5, 14.7)","(4.2, 5.0, 4.677419354838709)","(1.95, 2.28, 2.256)","(14.0, 34.0, 31.846153846153847)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.0, 15.707317073170731)"
10-01-2023 15:20:13.709151,"(6.0, 9.0, 8.0)","(71.0, 970.0, 331.25)","(8.5, 16.5, 14.9)","(4.2, 5.0, 4.677419354838709)","(1.95, 2.28, 2.256)","(14.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.0, 15.707317073170731)"
10-01-2023 15:20:14.908415,"(6.0, 9.0, 8.0)","(71.0, 970.0, 331.25)","(8.5, 16.5, 14.666666666666666)","(4.2, 5.0, 4.677419354838709)","(1.95, 2.28, 2.256)","(14.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.0, 15.707317073170731)"
10-01-2023 15:20:16.175324,"(6.0, 9.0, 8.3)","(71.0, 970.0, 360.0)","(8.5, 15.5, 14.7)","(4.2, 5.0, 4.677419354838709)","(1.95, 2.28, 2.25)","(14.0, 34.0, 31.846153846153847)","(15.0, 19.5, 18.833333333333332)","(11.0, 19.0, 15.707317073170731)"
10-01-2023 15:20:17.484498,"(6.0, 9.0, 8.3)","(71.0, 480.0, 360.0)","(8.5, 16.5, 14.7)","(4.2, 5.0, 4.692307692307692)","(1.95, 2.28, 2.25)","(14.0, 34.0, 31.846153846153847)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:18.581842,"(6.0, 9.0, 8.3)","(71.0, 480.0, 360.0)","(8.5, 16.5, 14.833333333333334)","(4.2, 5.0, 4.636363636363636)","(1.95, 2.28, 2.25)","(14.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:19.752536,"(6.0, 9.0, 8.906666666666666)","(71.0, 480.0, 360.0)","(8.5, 15.5, 14.9)","(4.2, 5.0, 4.636363636363636)","(1.95, 2.28, 2.25)","(14.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:20.949872,"(6.0, 9.0, 8.9)","(71.0, 480.0, 360.0)","(8.5, 16.5, 14.7)","(4.2, 5.0, 4.636363636363636)","(1.95, 2.28, 2.25)","(14.0, 34.0, 31.846153846153847)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:22.194100,"(6.0, 9.0, 8.780392156862746)","(71.0, 480.0, 360.0)","(8.5, 16.5, 14.666666666666666)","(4.2, 5.0, 4.76)","(1.95, 2.28, 2.2359999999999998)","(14.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:23.498304,"(6.0, 9.0, 8.9)","(71.0, 480.0, 360.0)","(8.5, 15.5, 14.666666666666666)","(4.2, 5.0, 4.76)","(1.95, 2.28, 2.2359999999999998)","(14.0, 34.0, 30.5)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:24.687739,"(6.0, 9.0, 8.945454545454545)","(71.0, 480.0, 360.0)","(8.5, 15.5, 14.7)","(4.2, 5.0, 4.76)","(1.95, 2.28, 2.2359999999999998)","(14.0, 34.0, 31.846153846153847)","(15.0, 19.5, 18.642857142857142)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:26.064416,"(6.0, 9.2, 8.986440677966101)","(71.0, 480.0, 410.0)","(8.5, 16.5, 14.666666666666666)","(4.2, 5.0, 4.76)","(1.95, 2.28, 2.2359999999999998)","(14.0, 34.0, 30.5)","(15.0, 19.5, 18.25)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:27.475603,"(6.0, 9.2, 8.989999999999998)","(71.0, 580.0, 410.0)","(8.5, 15.5, 14.666666666666666)","(4.2, 5.0, 4.76)","(1.95, 2.28, 2.2359999999999998)","(14.0, 34.0, 30.5)","(15.0, 19.5, 18.5)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:28.898094,"(6.0, 9.2, 8.989999999999998)","(71.0, 580.0, 410.0)","(8.5, 15.5, 14.666666666666666)","(4.2, 5.0, 4.92)","(1.95, 2.28, 2.1947368421052635)","(14.0, 34.0, 30.5)","(15.0, 19.5, 18.5)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:30.292231,"(6.0, 9.2, 8.989999999999998)","(71.0, 580.0, 410.0)","(8.5, 15.5, 14.7)","(4.2, 5.0, 4.632)","(1.95, 2.2, 2.2010526315789476)","(14.0, 34.0, 31.846153846153847)","(15.0, 19.5, 18.5)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:31.914155,"(6.0, 9.2, 8.989999999999998)","(71.0, 580.0, 410.0)","(8.5, 16.5, 14.7)","(4.2, 5.0, 4.692307692307692)","(1.95, 2.28, 2.210769230769231)","(14.0, 34.0, 31.846153846153847)","(15.0, 19.5, 18.5)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:33.152805,"(6.0, 9.2, 8.989999999999998)","(71.0, 580.0, 410.0)","(9.0, 16.5, 14.7)","(4.2, 5.0, 4.692307692307692)","(1.95, 2.28, 2.210769230769231)","(14.0, 34.0, 31.846153846153847)","(15.0, 19.5, 18.5)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:34.375486,"(6.0, 9.2, 8.989999999999998)","(71.0, 580.0, 410.0)","(9.0, 16.5, 14.9)","(4.2, 5.0, 4.742857142857143)","(1.95, 2.28, 2.2063157894736842)","(14.0, 34.0, 30.5)","(15.0, 19.5, 18.5)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:35.516056,"(6.0, 9.2, 8.989999999999998)","(71.0, 580.0, 410.0)","(9.0, 16.5, 14.7)","(4.2, 5.0, 4.742857142857143)","(1.95, 2.24, 2.2063157894736842)","(14.0, 34.0, 31.846153846153847)","(15.0, 19.5, 18.5)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:36.967003,"(6.0, 9.2, 8.989999999999998)","(71.0, 580.0, 410.0)","(9.0, 16.5, 14.666666666666666)","(4.2, 5.0, 4.742857142857143)","(1.95, 2.24, 2.2063157894736842)","(14.0, 34.0, 30.5)","(15.0, 19.5, 18.25)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:38.196200,"(6.0, 9.2, 8.989999999999998)","(71.0, 580.0, 410.0)","(9.0, 15.5, 14.666666666666666)","(4.2, 5.0, 4.742857142857143)","(1.95, 2.24, 2.2063157894736842)","(14.0, 34.0, 30.5)","(15.0, 19.5, 17.7)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:39.618804,"(6.0, 9.2, 8.989999999999998)","(71.0, 580.0, 410.0)","(9.0, 15.5, 14.7)","(4.2, 5.0, 4.843478260869565)","(1.95, 2.24, 2.2063157894736842)","(14.0, 34.0, 31.846153846153847)","(15.0, 19.5, 17.7)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:40.980836,"(6.0, 9.2, 8.99344262295082)","(71.0, 580.0, 331.25)","(9.0, 16.5, 14.7)","(4.2, 5.0, 4.843478260869565)","(1.95, 2.24, 2.1875)","(14.0, 34.0, 31.846153846153847)","(15.0, 19.5, 17.7)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:42.158851,"(6.0, 9.2, 8.99344262295082)","(71.0, 970.0, 331.25)","(9.0, 16.5, 14.666666666666666)","(4.2, 5.0, 4.855555555555555)","(1.95, 2.2, 2.1875)","(14.0, 34.0, 30.5)","(15.0, 19.5, 17.7)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:43.351051,"(6.0, 9.2, 8.99344262295082)","(71.0, 970.0, 331.25)","(9.0, 15.5, 14.9)","(4.2, 5.0, 4.855555555555555)","(1.95, 2.2, 2.1875)","(14.0, 34.0, 30.5)","(15.0, 19.5, 17.7)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:44.531688,"(6.0, 9.2, 8.99344262295082)","(71.0, 970.0, 331.25)","(9.0, 16.5, 14.7)","(4.2, 5.0, 4.855555555555555)","(1.95, 2.2, 2.1875)","(14.0, 34.0, 31.846153846153847)","(15.0, 19.5, 17.7)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:45.748609,"(6.0, 9.2, 8.99344262295082)","(71.0, 970.0, 331.25)","(9.0, 16.5, 14.666666666666666)","(4.2, 5.0, 4.726315789473684)","(1.95, 2.2, 2.1875)","(14.0, 34.0, 30.5)","(15.0, 19.5, 17.7)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:46.876030,"(6.0, 9.2, 8.99344262295082)","(71.0, 580.0, 410.0)","(9.0, 15.5, 14.666666666666666)","(4.2, 5.0, 4.77391304347826)","(1.95, 2.2, 2.1875)","(14.0, 34.0, 30.5)","(15.0, 19.5, 17.7)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:47.938195,"(6.0, 9.2, 8.99344262295082)","(71.0, 580.0, 410.0)","(9.0, 15.5, 14.666666666666666)","(4.2, 5.0, 4.77391304347826)","(1.95, 2.2, 2.1947368421052635)","(14.0, 34.0, 31.846153846153847)","(15.0, 19.5, 17.7)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:49.010615,"(6.0, 9.2, 8.99344262295082)","(71.0, 580.0, 410.0)","(9.0, 16.5, 14.833333333333334)","(4.2, 5.0, 4.77391304347826)","(1.95, 2.22, 2.1914285714285717)","(14.0, 34.0, 30.5)","(15.0, 19.5, 17.7)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:50.092751,"(6.0, 9.2, 8.99344262295082)","(71.0, 480.0, 360.0)","(9.0, 15.5, 14.666666666666666)","(4.2, 5.0, 4.77391304347826)","(1.95, 2.22, 2.1914285714285717)","(14.0, 34.0, 31.846153846153847)","(15.0, 19.5, 17.7)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:51.216622,"(6.0, 9.2, 8.99344262295082)","(71.0, 480.0, 360.0)","(9.0, 16.5, 14.666666666666666)","(4.2, 5.0, 4.77391304347826)","(1.95, 2.22, 2.1914285714285717)","(14.0, 34.0, 30.5)","(15.0, 19.5, 17.7)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:52.340608,"(6.0, 9.2, 8.99344262295082)","(71.0, 480.0, 360.0)","(9.0, 15.5, 14.666666666666666)","(4.2, 5.0, 4.77391304347826)","(1.95, 2.22, 2.1900000000000004)","(14.0, 34.0, 30.5)","(15.0, 19.5, 17.7)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:53.417858,"(6.0, 9.2, 8.99344262295082)","(71.0, 480.0, 360.0)","(9.0, 16.5, 14.9)","(4.2, 5.0, 4.77391304347826)","(1.95, 2.22, 2.1900000000000004)","(14.0, 34.0, 30.5)","(15.0, 19.5, 17.7)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:54.475054,"(6.0, 9.2, 8.989999999999998)","(71.0, 480.0, 360.0)","(9.0, 16.5, 14.7)","(4.2, 5.0, 4.77391304347826)","(1.95, 2.22, 2.198823529411765)","(14.0, 34.0, 31.846153846153847)","(15.0, 19.5, 17.7)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:55.543899,"(6.0, 9.2, 8.970491803278687)","(71.0, 480.0, 360.0)","(9.0, 15.5, 14.666666666666666)","(4.2, 5.0, 4.77391304347826)","(1.95, 2.22, 2.1966666666666668)","(14.0, 34.0, 30.5)","(15.0, 19.5, 17.7)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:56.835716,"(6.0, 9.2, 9.07719298245614)","(71.0, 480.0, 360.0)","(9.0, 16.5, 14.9)","(4.2, 5.0, 4.77391304347826)","(1.95, 2.2, 2.186666666666667)","(14.0, 34.0, 30.5)","(15.0, 19.5, 17.7)","(11.0, 19.0, 15.7375)"
10-01-2023 15:20:58.022971,"(6.0, 9.2, 9.07719298245614)","(71.0, 480.0, 360.0)","(9.0, 16.5, 14.9)","(4.2, 5.0, 4.77391304347826)","(1.95, 2.2, 2.186666666666667)","(14.0, 34.0, 30.5)","(15.0, 19.5, 17.7)","(11.0, 19.0, 15.7375)"
