,Tokyo Dreamer,Shian Ned,Velocity Queue,Japanese Chica,Shakey Country,Job Done,Perfect Mate,Genius You
11-01-2023 21:51:11.885797,"(4.8, 6.2, 6.09375)","(4.6, 5.8, 5.742857142857143)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.428571428571429)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.289090909090909)","(14.0, 19.5, 18.32608695652174)","(11.0, 15.5, 14.46551724137931)"
11-01-2023 21:51:12.926588,"(4.8, 6.2, 6.09375)","(4.6, 5.8, 5.742857142857143)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.428571428571429)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.2957142857142854)","(14.0, 19.5, 18.535714285714285)","(11.0, 15.5, 14.46551724137931)"
11-01-2023 21:51:13.945252,"(4.8, 6.2, 6.09375)","(4.6, 5.8, 5.742857142857143)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.428571428571429)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.2957142857142854)","(14.0, 19.5, 18.5)","(11.0, 15.5, 14.46551724137931)"
11-01-2023 21:51:14.985867,"(4.8, 6.2, 6.09375)","(4.6, 5.8, 5.742857142857143)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.428571428571429)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.2979310344827586)","(14.0, 19.5, 18.1875)","(11.0, 15.5, 14.46551724137931)"
11-01-2023 21:51:16.020879,"(4.8, 6.2, 6.082758620689655)","(4.6, 5.8, 5.742857142857143)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.428571428571429)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.3168965517241378)","(14.0, 19.5, 18.364864864864863)","(11.0, 15.5, 14.46551724137931)"
11-01-2023 21:51:17.103768,"(4.8, 6.2, 6.082758620689655)","(4.6, 5.8, 5.742857142857143)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.428571428571429)","(101.0, 240.0, 205.0)","(1.9, 2.32, 2.2979310344827586)","(14.0, 19.5, 18.214285714285715)","(11.0, 15.5, 14.46551724137931)"
11-01-2023 21:51:18.133726,"(4.8, 6.2, 6.082758620689655)","(4.6, 5.8, 5.742857142857143)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.428571428571429)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.2979310344827586)","(14.0, 19.5, 18.307692307692307)","(11.0, 15.5, 14.666666666666666)"
11-01-2023 21:51:19.165349,"(4.8, 6.2, 6.09375)","(4.6, 5.8, 5.742857142857143)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.428571428571429)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.2949206349206346)","(14.0, 19.0, 18.5)","(11.0, 15.5, 14.666666666666666)"
11-01-2023 21:51:20.183121,"(4.8, 6.2, 6.09375)","(4.6, 5.8, 5.742857142857143)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.428571428571429)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.297894736842105)","(14.0, 19.0, 18.307692307692307)","(11.0, 15.5, 14.666666666666666)"
11-01-2023 21:51:21.158713,"(4.8, 6.2, 6.09375)","(4.6, 5.8, 5.742857142857143)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.428571428571429)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.297894736842105)","(14.0, 19.0, 18.307692307692307)","(11.0, 15.5, 14.666666666666666)"
11-01-2023 21:51:22.150684,"(4.8, 6.2, 6.09375)","(4.6, 5.8, 5.742857142857143)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.439024390243903)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.2943859649122804)","(14.0, 19.0, 18.307692307692307)","(11.0, 15.5, 14.666666666666666)"
11-01-2023 21:51:23.169255,"(4.8, 6.2, 6.09375)","(4.6, 5.8, 5.742857142857143)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.439024390243903)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.297551020408163)","(14.0, 19.0, 18.307692307692307)","(11.0, 15.5, 14.666666666666666)"
11-01-2023 21:51:24.219826,"(4.8, 6.2, 6.082758620689655)","(4.6, 5.8, 5.742857142857143)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.439024390243903)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.278723404255319)","(14.0, 19.0, 18.636363636363637)","(11.0, 15.5, 14.66)"
11-01-2023 21:51:25.371969,"(4.8, 6.2, 6.082758620689655)","(4.6, 5.9, 5.817241379310345)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.439024390243903)","(101.0, 240.0, 205.0)","(1.9, 2.28, 2.278723404255319)","(14.0, 19.0, 18.636363636363637)","(11.0, 15.5, 14.66)"
11-01-2023 21:51:26.405071,"(4.8, 6.2, 6.082758620689655)","(4.6, 5.9, 5.80625)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.439024390243903)","(101.0, 240.0, 205.0)","(1.9, 2.28, 2.2763636363636364)","(14.0, 19.5, 18.40909090909091)","(11.0, 15.5, 14.775862068965518)"
11-01-2023 21:51:27.441221,"(4.8, 6.2, 6.09375)","(4.6, 5.9, 5.871428571428572)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.439024390243903)","(101.0, 240.0, 205.0)","(1.9, 2.28, 2.2756521739130435)","(14.0, 19.5, 18.423076923076923)","(11.0, 15.5, 14.796875)"
11-01-2023 21:51:28.431413,"(4.8, 6.2, 6.09375)","(4.6, 5.9, 5.765789473684211)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.439024390243903)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.2706666666666666)","(14.0, 19.5, 18.423076923076923)","(11.0, 15.5, 15.076923076923077)"
11-01-2023 21:51:29.524451,"(4.8, 6.2, 6.09375)","(4.6, 5.8, 5.780952380952381)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.289473684210526)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.2768421052631576)","(14.0, 19.5, 18.051724137931036)","(11.0, 15.5, 15.159090909090908)"
11-01-2023 21:51:31.097731,"(4.8, 6.2, 6.09375)","(4.6, 5.9, 5.765789473684211)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.27027027027027)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.2816666666666663)","(14.0, 19.5, 18.05)","(11.0, 15.5, 15.058823529411764)"
11-01-2023 21:51:32.248893,"(4.8, 6.2, 6.09375)","(4.6, 5.9, 5.765789473684211)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.27027027027027)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.2992982456140347)","(14.0, 19.5, 18.11111111111111)","(11.0, 15.5, 15.058823529411764)"
11-01-2023 21:51:33.281664,"(4.8, 6.2, 6.082758620689655)","(4.6, 5.9, 5.73125)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.27027027027027)","(101.0, 240.0, 205.0)","(1.9, 2.3, 2.2992982456140347)","(14.0, 19.0, 18.11111111111111)","(11.0, 15.5, 15.076923076923077)"
11-01-2023 21:51:34.406002,"(4.8, 6.2, 6.082758620689655)","(4.6, 5.9, 5.73125)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.27027027027027)","(101.0, 240.0, 227.77777777777777)","(1.9, 2.32, 2.3183333333333334)","(14.0, 19.0, 18.25)","(11.0, 15.5, 15.159090909090908)"
11-01-2023 21:51:35.696855,"(4.8, 6.2, 6.086666666666667)","(4.6, 5.8, 5.752)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.27027027027027)","(101.0, 250.0, 220.0)","(1.9, 2.32, 2.318082191780822)","(14.0, 19.0, 18.470588235294116)","(11.0, 15.5, 15.058823529411764)"
11-01-2023 21:51:36.787453,"(4.8, 6.2, 6.086666666666667)","(4.6, 5.8, 5.728)","(31.0, 44.0, 42.54545454545455)","(10.0, 13.0, 12.263157894736842)","(101.0, 240.0, 200.0)","(1.9, 2.32, 2.3177777777777777)","(14.0, 19.0, 18.470588235294116)","(11.0, 15.5, 15.058823529411764)"
11-01-2023 21:51:38.006083,"(4.8, 6.2, 6.086666666666667)","(4.6, 5.8, 5.703225806451613)","(31.0, 44.0, 42.54545454545455)","(10.0, 12.5, 12.275)","(101.0, 240.0, 235.71428571428572)","(1.9, 2.32, 2.318904109589041)","(14.0, 19.0, 18.25)","(11.0, 15.5, 15.194444444444445)"
11-01-2023 21:51:39.161271,"(4.8, 6.2, 6.082758620689655)","(4.6, 5.8, 5.703225806451613)","(31.0, 44.0, 42.54545454545455)","(10.0, 12.5, 12.275)","(101.0, 250.0, 235.71428571428572)","(1.9, 2.32, 2.3125454545454542)","(14.0, 19.0, 18.25)","(11.0, 15.5, 15.194444444444445)"
11-01-2023 21:51:40.289604,"(4.8, 6.2, 6.082758620689655)","(4.6, 5.8, 5.714285714285714)","(31.0, 44.0, 42.54545454545455)","(10.0, 12.5, 12.277777777777779)","(101.0, 240.0, 196.25)","(1.9, 2.34, 2.322278481012658)","(14.0, 19.0, 18.205882352941178)","(11.0, 15.5, 15.058823529411764)"
11-01-2023 21:51:41.381270,"(5.0, 6.2, 6.066666666666666)","(4.6, 5.8, 5.713513513513513)","(31.0, 44.0, 42.54545454545455)","(10.0, 12.5, 12.277777777777779)","(101.0, 240.0, 196.25)","(1.95, 2.34, 2.315769230769231)","(15.0, 19.0, 18.386363636363637)","(11.0, 15.5, 15.076923076923077)"
11-01-2023 21:51:42.479298,"(5.0, 6.2, 6.088235294117647)","(4.6, 5.8, 5.713513513513513)","(31.0, 44.0, 42.54545454545455)","(10.0, 12.5, 12.293103448275861)","(101.0, 240.0, 196.25)","(1.95, 2.32, 2.315769230769231)","(15.0, 19.0, 18.386363636363637)","(11.0, 15.5, 14.772727272727273)"
11-01-2023 21:51:43.570770,"(5.0, 6.2, 6.088235294117647)","(4.6, 5.8, 5.713513513513513)","(31.0, 44.0, 42.54545454545455)","(10.0, 12.5, 12.293103448275861)","(101.0, 240.0, 196.25)","(1.95, 2.32, 2.3125)","(15.0, 19.0, 18.386363636363637)","(11.0, 15.5, 14.772727272727273)"
11-01-2023 21:51:44.670174,"(5.0, 6.4, 6.130769230769231)","(4.6, 5.8, 5.713513513513513)","(31.0, 44.0, 42.54545454545455)","(10.0, 12.5, 12.293103448275861)","(101.0, 240.0, 196.25)","(1.95, 2.32, 2.3086486486486484)","(15.0, 19.0, 17.875)","(11.0, 15.5, 14.772727272727273)"
11-01-2023 21:51:45.731250,"(5.0, 6.4, 6.097435897435897)","(4.6, 5.8, 5.695454545454545)","(31.0, 44.0, 42.54545454545455)","(10.0, 12.5, 12.23076923076923)","(101.0, 240.0, 196.25)","(1.95, 2.32, 2.277647058823529)","(15.0, 19.0, 18.3)","(11.0, 15.5, 14.772727272727273)"
11-01-2023 21:51:46.862821,"(5.0, 6.4, 6.223333333333334)","(4.6, 5.8, 5.757142857142857)","(31.0, 50.0, 48.0)","(10.0, 12.5, 12.454545454545455)","(101.0, 240.0, 196.25)","(1.95, 2.3, 2.2556521739130435)","(15.0, 19.0, 18.192307692307693)","(11.0, 15.5, 14.772727272727273)"
11-01-2023 21:51:48.059782,"(5.0, 6.4, 6.25)","(4.6, 6.0, 5.9625)","(31.0, 60.0, 45.5)","(10.0, 13.0, 12.414634146341463)","(101.0, 240.0, 196.25)","(1.95, 2.26, 2.252972972972973)","(15.0, 19.0, 18.386363636363637)","(11.0, 15.5, 14.833333333333334)"
11-01-2023 21:51:49.333516,"(5.0, 6.4, 6.253571428571429)","(4.6, 6.0, 5.857971014492754)","(31.0, 46.0, 43.42857142857143)","(10.0, 13.0, 11.9)","(101.0, 240.0, 195.55555555555554)","(1.95, 2.26, 2.2784415584415583)","(15.0, 19.0, 18.347826086956523)","(11.0, 15.5, 15.06)"
11-01-2023 21:51:50.506911,"(5.0, 6.4, 6.256140350877193)","(4.6, 6.2, 5.99)","(31.0, 46.0, 43.42857142857143)","(10.0, 12.0, 11.75)","(101.0, 240.0, 198.33333333333334)","(1.95, 2.28, 2.281860465116279)","(15.0, 19.0, 18.53846153846154)","(11.0, 15.5, 15.06)"
11-01-2023 21:51:51.965850,"(5.0, 6.4, 6.269565217391305)","(4.6, 6.2, 6.007865168539326)","(31.0, 46.0, 41.833333333333336)","(10.0, 12.0, 11.789473684210526)","(101.0, 240.0, 205.0)","(1.95, 2.3, 2.2725)","(15.0, 19.0, 18.586206896551722)","(11.0, 15.5, 15.06)"
11-01-2023 21:51:53.235393,"(5.0, 6.4, 6.269565217391305)","(4.6, 6.2, 6.007865168539326)","(31.0, 46.0, 41.833333333333336)","(10.0, 12.0, 11.789473684210526)","(101.0, 220.0, 205.0)","(1.95, 2.3, 2.2315789473684213)","(15.0, 19.0, 18.8125)","(11.0, 15.5, 15.21875)"
11-01-2023 21:51:54.415334,"(5.0, 6.4, 6.394117647058824)","(4.6, 6.2, 6.0212765957446805)","(31.0, 46.0, 41.833333333333336)","(10.0, 12.0, 11.542372881355933)","(101.0, 220.0, 205.0)","(1.95, 2.24, 2.2393548387096773)","(15.0, 19.0, 18.65)","(11.0, 15.5, 16.4)"
11-01-2023 21:51:55.650700,"(5.0, 6.4, 6.378947368421053)","(4.6, 6.2, 6.038461538461538)","(31.0, 46.0, 41.833333333333336)","(10.0, 12.0, 11.516129032258064)","(101.0, 220.0, 196.0)","(1.95, 2.26, 2.230526315789474)","(15.0, 19.0, 18.5625)","(11.0, 16.5, 16.25)"
11-01-2023 21:51:57.104730,"(5.0, 6.4, 6.351111111111112)","(4.6, 6.2, 6.082857142857143)","(31.0, 46.0, 42.05263157894737)","(10.0, 12.0, 11.712765957446809)","(101.0, 220.0, 195.0)","(1.95, 2.24, 2.212777777777778)","(15.0, 19.0, 18.7)","(11.0, 16.5, 16.25)"
11-01-2023 21:51:58.347214,"(5.0, 6.4, 6.353191489361702)","(4.6, 6.2, 6.082857142857143)","(31.0, 46.0, 42.108108108108105)","(10.0, 12.0, 9.976)","(101.0, 220.0, 195.0)","(1.95, 2.22, 2.216)","(15.0, 19.0, 18.631147540983605)","(11.0, 16.5, 16.88888888888889)"
11-01-2023 21:51:59.720843,"(5.0, 6.6, 6.457142857142857)","(4.6, 6.2, 6.1)","(31.0, 46.0, 42.108108108108105)","(10.0, 12.0, 10.945945945945946)","(101.0, 230.0, 193.63636363636363)","(1.95, 2.24, 2.221369863013699)","(15.0, 19.5, 18.71212121212121)","(11.0, 17.0, 16.5625)"
11-01-2023 21:52:00.905873,"(5.0, 6.4, 6.37)","(4.6, 6.2, 6.083870967741936)","(31.0, 46.0, 42.108108108108105)","(10.0, 11.0, 10.731707317073171)","(101.0, 230.0, 203.33333333333334)","(1.95, 2.24, 2.2544)","(15.0, 19.5, 18.696969696969695)","(11.0, 17.0, 16.3125)"
11-01-2023 21:52:02.033001,"(5.0, 6.4, 6.323636363636364)","(4.6, 6.2, 6.083870967741936)","(31.0, 46.0, 42.108108108108105)","(10.0, 11.5, 11.1)","(101.0, 230.0, 203.33333333333334)","(1.95, 2.28, 2.2375000000000003)","(15.0, 19.5, 18.696969696969695)","(11.0, 17.0, 15.875)"
11-01-2023 21:52:03.149396,"(5.0, 6.4, 6.337704918032787)","(4.8, 6.4, 6.232)","(31.0, 46.0, 42.108108108108105)","(10.0, 11.5, 11.1875)","(101.0, 230.0, 203.33333333333334)","(1.9, 2.24, 2.2133333333333334)","(15.0, 19.5, 18.691176470588236)","(11.0, 16.0, 15.9)"
11-01-2023 21:52:04.227398,"(5.0, 6.6, 6.38494623655914)","(4.8, 6.4, 6.269565217391305)","(31.0, 46.0, 42.108108108108105)","(10.0, 11.5, 11.245762711864407)","(101.0, 230.0, 196.66666666666666)","(1.9, 2.22, 2.198611111111111)","(15.0, 19.5, 18.691176470588236)","(11.0, 16.0, 15.875)"
11-01-2023 21:52:05.390893,"(5.0, 6.6, 6.375510204081633)","(4.8, 6.4, 6.322727272727273)","(31.0, 46.0, 42.108108108108105)","(10.0, 11.5, 11.245762711864407)","(101.0, 230.0, 200.0)","(1.9, 2.2, 2.2017857142857147)","(15.0, 19.5, 18.69402985074627)","(11.0, 16.0, 15.84375)"
11-01-2023 21:52:06.484938,"(5.0, 6.6, 6.372093023255814)","(4.8, 6.4, 6.322727272727273)","(31.0, 46.0, 42.108108108108105)","(10.0, 11.5, 11.241379310344827)","(101.0, 220.0, 200.0)","(1.9, 2.22, 2.2017857142857147)","(15.0, 19.5, 18.846153846153847)","(11.0, 16.0, 15.722222222222221)"
11-01-2023 21:52:07.602919,"(5.0, 6.6, 6.318918918918919)","(4.8, 6.4, 6.292307692307692)","(31.0, 46.0, 42.108108108108105)","(10.0, 11.5, 11.105633802816902)","(101.0, 220.0, 199.41176470588235)","(1.9, 2.22, 2.21741935483871)","(15.0, 19.0, 18.806451612903224)","(11.0, 16.0, 15.722222222222221)"
11-01-2023 21:52:08.691599,"(5.0, 6.6, 6.330120481927711)","(4.8, 6.4, 6.292307692307692)","(31.0, 46.0, 42.108108108108105)","(10.0, 11.5, 11.056962025316455)","(101.0, 210.0, 199.41176470588235)","(1.9, 2.22, 2.21741935483871)","(15.0, 19.0, 18.555555555555557)","(11.0, 16.0, 15.821428571428571)"
11-01-2023 21:52:10.154860,"(5.0, 6.6, 6.330120481927711)","(4.8, 6.4, 6.281818181818182)","(31.0, 46.0, 42.16)","(10.0, 11.5, 11.105633802816902)","(101.0, 200.0, 160.0)","(1.9, 2.24, 2.2045714285714286)","(15.0, 19.0, 18.70967741935484)","(11.0, 16.0, 15.823529411764707)"
11-01-2023 21:52:11.322476,"(5.0, 6.6, 6.312820512820513)","(4.8, 6.4, 6.281818181818182)","(31.0, 46.0, 42.16)","(10.0, 11.5, 11.105633802816902)","(101.0, 200.0, 160.0)","(1.9, 2.22, 2.2045714285714286)","(15.0, 19.0, 18.6875)","(11.0, 16.0, 15.75)"
11-01-2023 21:52:12.472669,"(5.0, 6.6, 6.330120481927711)","(4.8, 6.4, 6.281818181818182)","(31.0, 46.0, 42.16)","(10.0, 11.5, 11.1875)","(101.0, 190.0, 177.82608695652175)","(1.9, 2.22, 2.2010810810810812)","(15.0, 19.0, 18.733333333333334)","(11.0, 16.0, 15.823529411764707)"
11-01-2023 21:52:13.615234,"(5.0, 6.6, 6.330120481927711)","(4.8, 6.4, 6.297560975609756)","(31.0, 46.0, 42.16)","(10.0, 11.5, 11.1875)","(101.0, 190.0, 182.0)","(1.9, 2.22, 2.2063414634146343)","(15.0, 19.0, 18.741935483870968)","(11.0, 16.0, 15.823529411764707)"
11-01-2023 21:52:14.768652,"(5.0, 6.6, 6.321348314606742)","(4.8, 6.4, 6.297560975609756)","(31.0, 46.0, 42.16)","(10.0, 11.5, 11.154320987654321)","(101.0, 180.0, 172.17391304347825)","(1.9, 2.22, 2.2161467889908257)","(15.0, 19.0, 18.11111111111111)","(11.0, 16.0, 15.833333333333334)"
11-01-2023 21:52:16.062205,"(5.0, 6.6, 6.298876404494382)","(4.8, 6.4, 6.333333333333334)","(31.0, 46.0, 42.16)","(10.0, 11.5, 11.072916666666666)","(101.0, 180.0, 175.5)","(1.9, 2.24, 2.215730337078652)","(15.0, 19.0, 18.22222222222222)","(11.0, 16.0, 15.833333333333334)"
11-01-2023 21:52:17.283124,"(5.0, 6.4, 6.297674418604651)","(4.8, 6.4, 6.351351351351352)","(31.0, 46.0, 42.16)","(10.0, 11.5, 10.8125)","(101.0, 180.0, 175.26315789473685)","(1.9, 2.24, 2.2220408163265306)","(15.0, 18.5, 18.242857142857144)","(11.0, 16.0, 15.833333333333334)"
11-01-2023 21:52:18.533053,"(5.0, 6.4, 6.2918918918918925)","(4.8, 6.4, 6.351351351351352)","(31.0, 46.0, 42.16)","(10.0, 11.0, 10.657534246575342)","(101.0, 180.0, 183.33333333333334)","(1.9, 2.24, 2.235609756097561)","(15.0, 18.5, 18.184210526315788)","(11.0, 16.0, 15.833333333333334)"
11-01-2023 21:52:19.781594,"(5.0, 6.4, 6.3375)","(4.8, 6.4, 6.351351351351352)","(31.0, 46.0, 42.16)","(10.0, 11.0, 10.63888888888889)","(101.0, 230.0, 166.0)","(1.9, 2.24, 2.265185185185185)","(15.0, 18.5, 17.647058823529413)","(11.0, 16.0, 15.7)"
11-01-2023 21:52:20.953595,"(5.0, 6.4, 6.317857142857143)","(4.8, 6.4, 6.380645161290323)","(31.0, 46.0, 42.16)","(10.0, 11.0, 10.63888888888889)","(101.0, 220.0, 166.0)","(1.9, 2.28, 2.3053763440860213)","(15.0, 18.0, 17.818181818181817)","(11.0, 16.0, 15.807692307692308)"
11-01-2023 21:52:22.194962,"(5.0, 6.4, 6.291228070175439)","(4.8, 6.6, 6.438297872340425)","(31.0, 46.0, 41.4)","(10.0, 11.0, 10.616438356164384)","(101.0, 220.0, 164.6153846153846)","(1.9, 2.32, 2.2466666666666666)","(15.0, 18.0, 17.875)","(11.0, 16.0, 15.868421052631579)"
11-01-2023 21:52:23.411505,"(5.0, 6.4, 6.286666666666667)","(4.8, 6.6, 6.574814814814815)","(31.0, 46.0, 41.4)","(10.0, 11.0, 10.616438356164384)","(101.0, 220.0, 164.6153846153846)","(1.9, 2.26, 2.250731707317073)","(15.0, 18.0, 17.65)","(11.0, 16.0, 15.470588235294118)"
11-01-2023 21:52:24.580440,"(5.0, 6.6, 6.31864406779661)","(4.8, 6.6, 6.5774436090225565)","(31.0, 46.0, 41.4)","(10.0, 11.0, 10.616438356164384)","(101.0, 220.0, 164.6153846153846)","(1.9, 2.26, 2.241463414634146)","(15.0, 18.0, 17.65)","(11.0, 15.5, 15.470588235294118)"
11-01-2023 21:52:25.757875,"(5.0, 6.6, 6.317647058823529)","(4.8, 6.6, 6.5774436090225565)","(31.0, 46.0, 41.4)","(10.0, 11.0, 10.540983606557377)","(101.0, 220.0, 164.6153846153846)","(1.9, 2.26, 2.2461946902654866)","(15.0, 18.5, 18.03846153846154)","(11.0, 15.5, 15.476190476190476)"
11-01-2023 21:52:26.989642,"(5.0, 6.6, 6.335714285714285)","(4.8, 6.6, 6.580842911877395)","(31.0, 46.0, 41.4)","(10.0, 11.0, 10.588235294117647)","(101.0, 220.0, 166.0)","(1.9, 2.26, 2.2391150442477876)","(15.0, 18.5, 17.714285714285715)","(11.0, 15.5, 14.942307692307692)"
11-01-2023 21:52:28.252271,"(5.0, 6.6, 6.350819672131148)","(4.8, 6.8, 6.621052631578947)","(31.0, 46.0, 41.07142857142857)","(10.0, 11.0, 10.588235294117647)","(101.0, 220.0, 167.14285714285714)","(1.9, 2.26, 2.230714285714286)","(14.0, 18.0, 17.692307692307693)","(11.0, 15.0, 14.95)"
11-01-2023 21:52:29.555834,"(5.0, 6.6, 6.308108108108108)","(4.8, 6.8, 6.682926829268292)","(31.0, 46.0, 41.07142857142857)","(10.0, 11.0, 10.588235294117647)","(101.0, 210.0, 167.14285714285714)","(1.9, 2.26, 2.248426395939086)","(14.0, 18.5, 17.891304347826086)","(11.0, 15.0, 15.340909090909092)"
11-01-2023 21:52:30.800692,"(5.0, 6.6, 6.313274336283186)","(4.8, 6.6, 6.546461538461538)","(31.0, 46.0, 41.25)","(10.0, 11.0, 10.548387096774194)","(101.0, 200.0, 175.3846153846154)","(1.9, 2.26, 2.272626728110599)","(14.0, 18.5, 17.891304347826086)","(11.0, 15.5, 15.19767441860465)"
11-01-2023 21:52:32.162604,"(5.0, 6.6, 6.403076923076923)","(4.8, 6.6, 6.545994065281899)","(31.0, 46.0, 41.25)","(10.0, 11.0, 10.548387096774194)","(101.0, 200.0, 175.3846153846154)","(1.9, 2.28, 2.264444444444444)","(14.0, 18.5, 17.891304347826086)","(11.0, 15.5, 14.86111111111111)"
11-01-2023 21:52:33.556633,"(5.0, 6.6, 6.406593406593407)","(4.8, 6.6, 6.541107871720117)","(31.0, 46.0, 41.25)","(10.0, 11.0, 10.575757575757576)","(101.0, 200.0, 175.3846153846154)","(1.9, 2.28, 2.264444444444444)","(14.0, 18.5, 17.891304347826086)","(11.0, 15.0, 14.731707317073171)"
11-01-2023 21:52:34.836096,"(5.0, 6.6, 6.410309278350516)","(4.8, 6.6, 6.5445714285714285)","(31.0, 46.0, 41.07142857142857)","(10.0, 10.5, 10.294117647058824)","(101.0, 200.0, 164.44444444444446)","(1.9, 2.28, 2.262739726027397)","(14.0, 18.5, 17.891304347826086)","(11.0, 15.0, 14.805555555555555)"
11-01-2023 21:52:36.342870,"(5.0, 6.6, 6.47906976744186)","(4.8, 6.6, 6.549262536873156)","(31.0, 40.0, 37.88235294117647)","(10.0, 10.5, 10.035714285714286)","(101.0, 200.0, 164.44444444444446)","(1.9, 2.28, 2.265681818181818)","(14.0, 18.5, 17.891304347826086)","(11.0, 15.0, 14.725)"
11-01-2023 21:52:37.636535,"(5.0, 6.6, 6.569230769230769)","(4.8, 6.6, 6.5470930232558135)","(31.0, 38.0, 37.88235294117647)","(10.0, 10.5, 10.035714285714286)","(101.0, 200.0, 164.0)","(1.9, 2.28, 2.2698630136986298)","(14.0, 18.5, 17.891304347826086)","(11.0, 15.0, 14.682926829268293)"
11-01-2023 21:52:38.871665,"(5.0, 6.6, 6.495454545454545)","(4.8, 6.6, 6.5470930232558135)","(31.0, 38.0, 37.857142857142854)","(10.0, 10.5, 10.107692307692307)","(101.0, 200.0, 164.0)","(1.9, 2.28, 2.2739583333333333)","(14.0, 18.5, 17.566666666666666)","(11.0, 15.0, 14.538461538461538)"
11-01-2023 21:52:40.370392,"(5.0, 6.6, 6.515625)","(4.8, 6.6, 6.532173913043478)","(31.0, 40.0, 37.824561403508774)","(9.0, 10.5, 10.088709677419354)","(101.0, 200.0, 164.0)","(1.9, 2.28, 2.2853125)","(14.0, 18.5, 17.75)","(11.0, 15.0, 14.538461538461538)"
11-01-2023 21:52:41.691177,"(5.0, 6.6, 6.546268656716418)","(4.8, 6.6, 6.532173913043478)","(31.0, 40.0, 38.22222222222222)","(9.0, 10.5, 10.043103448275861)","(101.0, 200.0, 164.0)","(1.9, 2.3, 2.267301587301587)","(14.0, 18.0, 18.0)","(11.0, 15.0, 14.538461538461538)"
11-01-2023 21:52:43.077889,"(5.0, 6.6, 6.52258064516129)","(4.8, 6.6, 6.540361445783132)","(31.0, 40.0, 39.1578947368421)","(9.0, 10.5, 10.098484848484848)","(101.0, 200.0, 164.0)","(1.9, 2.28, 2.2712605042016807)","(14.0, 18.5, 17.964285714285715)","(11.0, 15.0, 14.622222222222222)"
11-01-2023 21:52:44.358998,"(5.0, 6.6, 6.536842105263157)","(4.8, 6.6, 6.540243902439024)","(31.0, 40.0, 38.31578947368421)","(9.0, 10.5, 10.098484848484848)","(101.0, 200.0, 164.0)","(1.9, 2.28, 2.2712605042016807)","(14.0, 18.5, 18.0)","(11.0, 15.0, 14.622222222222222)"
11-01-2023 21:52:45.714930,"(5.0, 6.6, 6.544444444444444)","(4.8, 6.6, 6.540243902439024)","(31.0, 40.0, 38.13333333333333)","(9.0, 10.5, 10.098484848484848)","(101.0, 200.0, 176.0)","(1.9, 2.28, 2.2684297520661154)","(14.0, 18.5, 17.944444444444443)","(11.0, 15.0, 14.630434782608695)"
11-01-2023 21:52:46.992274,"(5.0, 6.6, 6.538775510204082)","(4.8, 6.6, 6.543478260869565)","(31.0, 40.0, 38.101694915254235)","(9.0, 10.5, 10.17910447761194)","(101.0, 200.0, 176.0)","(1.9, 2.28, 2.2774358974358972)","(14.0, 18.5, 17.98)","(11.0, 15.0, 14.630434782608695)"
