,Kooringa Magic,Dragon Smoke,Our Mate Ewan,Bit Of Mischief,Ripple Lane,Annika Mac,Rosdue Kodiak
669,"[datetime.datetime(2022, 11, 28, 12, 10, 54, 58990), 1.65, 1.89]","[datetime.datetime(2022, 11, 28, 12, 10, 54, 58990), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 54, 58990), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 12, 10, 54, 58990), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 12, 10, 54, 58990), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 54, 58990), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 10, 54, 58990), 10.0, 23.0]"
670,"[datetime.datetime(2022, 11, 28, 12, 10, 55, 170955), 1.65, 1.89]","[datetime.datetime(2022, 11, 28, 12, 10, 55, 170955), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 55, 170955), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 12, 10, 55, 170955), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 12, 10, 55, 170955), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 55, 170955), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 10, 55, 170955), 10.0, 23.0]"
671,"[datetime.datetime(2022, 11, 28, 12, 10, 56, 280586), 1.65, 1.89]","[datetime.datetime(2022, 11, 28, 12, 10, 56, 280586), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 56, 280586), 5.5, 9.0]","[datetime.datetime(2022, 11, 28, 12, 10, 56, 280586), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 12, 10, 56, 280586), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 56, 280586), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 10, 56, 280586), 10.0, 23.0]"
672,"[datetime.datetime(2022, 11, 28, 12, 10, 57, 403091), 1.65, 1.89]","[datetime.datetime(2022, 11, 28, 12, 10, 57, 403091), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 12, 10, 57, 403091), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 12, 10, 57, 403091), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 12, 10, 57, 403091), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 57, 403091), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 10, 57, 403091), 10.0, 23.0]"
673,"[datetime.datetime(2022, 11, 28, 12, 10, 58, 513701), 1.65, 1.89]","[datetime.datetime(2022, 11, 28, 12, 10, 58, 513701), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 10, 58, 513701), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 12, 10, 58, 513701), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 12, 10, 58, 513701), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 58, 513701), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 10, 58, 513701), 10.0, 23.0]"
674,"[datetime.datetime(2022, 11, 28, 12, 10, 59, 630503), 1.65, 1.89]","[datetime.datetime(2022, 11, 28, 12, 10, 59, 630503), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 10, 59, 630503), 5.5, 8.6]","[datetime.datetime(2022, 11, 28, 12, 10, 59, 630503), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 12, 10, 59, 630503), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 10, 59, 630503), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 10, 59, 630503), 10.0, 23.0]"
675,"[datetime.datetime(2022, 11, 28, 12, 11, 0, 747737), 1.65, 1.89]","[datetime.datetime(2022, 11, 28, 12, 11, 0, 747737), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 0, 747737), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 12, 11, 0, 747737), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 12, 11, 0, 747737), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 0, 747737), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 11, 0, 747737), 10.0, 23.0]"
676,"[datetime.datetime(2022, 11, 28, 12, 11, 1, 859286), 1.65, 1.9]","[datetime.datetime(2022, 11, 28, 12, 11, 1, 859286), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 1, 859286), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 12, 11, 1, 859286), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 12, 11, 1, 859286), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 1, 859286), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 11, 1, 859286), 10.0, 23.0]"
677,"[datetime.datetime(2022, 11, 28, 12, 11, 2, 970843), 1.65, 1.9]","[datetime.datetime(2022, 11, 28, 12, 11, 2, 970843), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 2, 970843), 5.5, 8.8]","[datetime.datetime(2022, 11, 28, 12, 11, 2, 970843), 41.0, 270.0]","[datetime.datetime(2022, 11, 28, 12, 11, 2, 970843), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 2, 970843), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 11, 2, 970843), 10.0, 23.0]"
678,"[datetime.datetime(2022, 11, 28, 12, 11, 4, 86453), 1.65, 1.9]","[datetime.datetime(2022, 11, 28, 12, 11, 4, 86453), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 4, 86453), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 11, 4, 86453), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 12, 11, 4, 86453), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 4, 86453), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 11, 4, 86453), 10.0, 23.0]"
679,"[datetime.datetime(2022, 11, 28, 12, 11, 5, 196085), 1.65, 1.98]","[datetime.datetime(2022, 11, 28, 12, 11, 5, 196085), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 5, 196085), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 11, 5, 196085), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 12, 11, 5, 196085), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 5, 196085), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 11, 5, 196085), 10.0, 23.0]"
680,"[datetime.datetime(2022, 11, 28, 12, 11, 6, 309512), 1.65, 1.9]","[datetime.datetime(2022, 11, 28, 12, 11, 6, 309512), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 6, 309512), 5.5, 8.4]","[datetime.datetime(2022, 11, 28, 12, 11, 6, 309512), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 12, 11, 6, 309512), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 6, 309512), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 11, 6, 309512), 10.0, 23.0]"
681,"[datetime.datetime(2022, 11, 28, 12, 11, 7, 425410), 1.65, 1.9]","[datetime.datetime(2022, 11, 28, 12, 11, 7, 425410), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 7, 425410), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 11, 7, 425410), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 12, 11, 7, 425410), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 7, 425410), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 11, 7, 425410), 10.0, 23.0]"
682,"[datetime.datetime(2022, 11, 28, 12, 11, 8, 541257), 1.65, 1.9]","[datetime.datetime(2022, 11, 28, 12, 11, 8, 541257), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 8, 541257), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 11, 8, 541257), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 12, 11, 8, 541257), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 8, 541257), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 11, 8, 541257), 10.0, 23.0]"
683,"[datetime.datetime(2022, 11, 28, 12, 11, 9, 655020), 1.65, 1.9]","[datetime.datetime(2022, 11, 28, 12, 11, 9, 655020), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 9, 655020), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 11, 9, 655020), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 12, 11, 9, 655020), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 9, 655020), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 11, 9, 655020), 10.0, 23.0]"
684,"[datetime.datetime(2022, 11, 28, 12, 11, 10, 787422), 1.65, 1.96]","[datetime.datetime(2022, 11, 28, 12, 11, 10, 787422), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 10, 787422), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 11, 10, 787422), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 12, 11, 10, 787422), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 10, 787422), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 11, 10, 787422), 10.0, 23.0]"
685,"[datetime.datetime(2022, 11, 28, 12, 11, 11, 904644), 1.65, 1.9]","[datetime.datetime(2022, 11, 28, 12, 11, 11, 904644), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 11, 904644), 5.5, 8.2]","[datetime.datetime(2022, 11, 28, 12, 11, 11, 904644), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 12, 11, 11, 904644), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 11, 905645), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 11, 11, 905645), 10.0, 23.0]"
686,"[datetime.datetime(2022, 11, 28, 12, 11, 13, 21310), 1.65, 1.9]","[datetime.datetime(2022, 11, 28, 12, 11, 13, 21310), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 13, 21310), 5.5, 8.0]","[datetime.datetime(2022, 11, 28, 12, 11, 13, 21310), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 12, 11, 13, 21310), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 13, 21310), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 11, 13, 21310), 10.0, 23.0]"
687,"[datetime.datetime(2022, 11, 28, 12, 11, 14, 137797), 1.65, 1.9]","[datetime.datetime(2022, 11, 28, 12, 11, 14, 137797), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 14, 137797), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 12, 11, 14, 137797), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 12, 11, 14, 137797), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 14, 137797), 6.0, 14.5]","[datetime.datetime(2022, 11, 28, 12, 11, 14, 137797), 10.0, 23.0]"
688,"[datetime.datetime(2022, 11, 28, 12, 11, 15, 254449), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 12, 11, 15, 254449), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 15, 254449), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 12, 11, 15, 254449), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 12, 11, 15, 254449), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 15, 254449), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 11, 15, 254449), 10.0, 23.0]"
689,"[datetime.datetime(2022, 11, 28, 12, 11, 16, 363229), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 12, 11, 16, 363229), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 16, 363229), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 12, 11, 16, 363229), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 12, 11, 16, 363229), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 16, 363229), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 11, 16, 363229), 10.0, 23.0]"
690,"[datetime.datetime(2022, 11, 28, 12, 11, 17, 480533), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 12, 11, 17, 480533), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 17, 480533), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 12, 11, 17, 480533), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 12, 11, 17, 480533), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 17, 480533), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 11, 17, 480533), 10.0, 23.0]"
691,"[datetime.datetime(2022, 11, 28, 12, 11, 18, 596215), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 12, 11, 18, 596215), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 18, 596215), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 12, 11, 18, 596215), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 12, 11, 18, 596215), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 18, 596215), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 11, 18, 596215), 10.0, 23.0]"
692,"[datetime.datetime(2022, 11, 28, 12, 11, 19, 727892), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 12, 11, 19, 727892), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 19, 727892), 5.5, 7.8]","[datetime.datetime(2022, 11, 28, 12, 11, 19, 727892), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 12, 11, 19, 727892), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 11, 19, 727892), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 11, 19, 727892), 10.0, 23.0]"
693,"[datetime.datetime(2022, 11, 28, 12, 11, 20, 846804), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 12, 11, 20, 846804), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 20, 846804), 5.5, 7.6]","[datetime.datetime(2022, 11, 28, 12, 11, 20, 846804), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 12, 11, 20, 846804), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 11, 20, 846804), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 11, 20, 846804), 10.0, 23.0]"
694,"[datetime.datetime(2022, 11, 28, 12, 11, 21, 972167), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 12, 11, 21, 972167), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 21, 972167), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 11, 21, 972167), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 12, 11, 21, 972167), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 11, 21, 972167), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 11, 21, 972167), 10.0, 23.0]"
695,"[datetime.datetime(2022, 11, 28, 12, 11, 23, 100133), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 12, 11, 23, 100133), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 23, 100133), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 11, 23, 100133), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 12, 11, 23, 100133), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 11, 23, 100133), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 11, 23, 100133), 10.0, 23.0]"
696,"[datetime.datetime(2022, 11, 28, 12, 11, 24, 233603), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 12, 11, 24, 233603), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 24, 233603), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 11, 24, 233603), 41.0, 220.0]","[datetime.datetime(2022, 11, 28, 12, 11, 24, 233603), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 11, 24, 233603), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 11, 24, 233603), 10.0, 23.0]"
697,"[datetime.datetime(2022, 11, 28, 12, 11, 25, 368279), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 12, 11, 25, 368279), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 25, 368279), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 11, 25, 368279), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 12, 11, 25, 368279), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 11, 25, 368279), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 11, 25, 368279), 10.0, 23.0]"
698,"[datetime.datetime(2022, 11, 28, 12, 11, 26, 498121), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 12, 11, 26, 498121), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 26, 498121), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 11, 26, 498121), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 12, 11, 26, 498121), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 11, 26, 498121), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 11, 26, 498121), 10.0, 23.0]"
699,"[datetime.datetime(2022, 11, 28, 12, 11, 27, 623218), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 12, 11, 27, 623218), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 27, 623218), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 11, 27, 623218), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 12, 11, 27, 623218), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 11, 27, 623218), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 11, 27, 623218), 10.0, 23.0]"
700,"[datetime.datetime(2022, 11, 28, 12, 11, 28, 743677), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 12, 11, 28, 743677), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 28, 743677), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 11, 28, 743677), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 12, 11, 28, 743677), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 11, 28, 743677), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 11, 28, 743677), 10.0, 23.0]"
701,"[datetime.datetime(2022, 11, 28, 12, 11, 29, 861378), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 12, 11, 29, 861378), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 29, 861378), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 11, 29, 861378), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 12, 11, 29, 861378), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 11, 29, 861378), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 11, 29, 861378), 10.0, 23.0]"
702,"[datetime.datetime(2022, 11, 28, 12, 11, 30, 983016), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 12, 11, 30, 983016), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 30, 983016), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 11, 30, 983016), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 12, 11, 30, 983016), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 11, 30, 983016), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 11, 30, 983016), 10.0, 23.0]"
703,"[datetime.datetime(2022, 11, 28, 12, 11, 32, 99230), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 12, 11, 32, 99230), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 32, 99230), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 11, 32, 99230), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 12, 11, 32, 99230), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 11, 32, 99230), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 11, 32, 99230), 10.0, 23.0]"
704,"[datetime.datetime(2022, 11, 28, 12, 11, 33, 212032), 1.65, 1.82]","[datetime.datetime(2022, 11, 28, 12, 11, 33, 212032), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 33, 212032), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 11, 33, 212032), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 12, 11, 33, 212032), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 11, 33, 212032), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 11, 33, 212032), 10.0, 23.0]"
705,"[datetime.datetime(2022, 11, 28, 12, 11, 34, 325705), 1.65, 1.85]","[datetime.datetime(2022, 11, 28, 12, 11, 34, 325705), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 34, 325705), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 11, 34, 325705), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 12, 11, 34, 325705), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 11, 34, 325705), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 11, 34, 325705), 10.0, 23.0]"
706,"[datetime.datetime(2022, 11, 28, 12, 11, 35, 435012), 1.65, 1.85]","[datetime.datetime(2022, 11, 28, 12, 11, 35, 435012), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 35, 435012), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 11, 35, 435012), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 12, 11, 35, 435012), 7.0, 13.0]","[datetime.datetime(2022, 11, 28, 12, 11, 35, 435012), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 11, 35, 435012), 10.0, 23.0]"
707,"[datetime.datetime(2022, 11, 28, 12, 11, 36, 551554), 1.65, 1.89]","[datetime.datetime(2022, 11, 28, 12, 11, 36, 551554), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 36, 551554), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 11, 36, 551554), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 12, 11, 36, 551554), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 36, 551554), 6.0, 15.5]","[datetime.datetime(2022, 11, 28, 12, 11, 36, 551554), 10.0, 23.0]"
708,"[datetime.datetime(2022, 11, 28, 12, 11, 37, 663119), 1.65, 1.86]","[datetime.datetime(2022, 11, 28, 12, 11, 37, 663119), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 37, 663119), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 11, 37, 663119), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 12, 11, 37, 663119), 7.0, 12.5]","[datetime.datetime(2022, 11, 28, 12, 11, 37, 663119), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 11, 37, 663119), 10.0, 23.0]"
709,"[datetime.datetime(2022, 11, 28, 12, 11, 38, 774709), 1.65, 1.86]","[datetime.datetime(2022, 11, 28, 12, 11, 38, 774709), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 38, 774709), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 11, 38, 774709), 41.0, 210.0]","[datetime.datetime(2022, 11, 28, 12, 11, 38, 774709), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 11, 38, 774709), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 11, 38, 774709), 10.0, 23.0]"
710,"[datetime.datetime(2022, 11, 28, 12, 11, 39, 883710), 1.65, 1.86]","[datetime.datetime(2022, 11, 28, 12, 11, 39, 883710), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 39, 883710), 5.5, 7.4]","[datetime.datetime(2022, 11, 28, 12, 11, 39, 883710), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 12, 11, 39, 883710), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 11, 39, 883710), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 11, 39, 883710), 10.0, 23.0]"
711,"[datetime.datetime(2022, 11, 28, 12, 11, 40, 998672), 1.65, 1.89]","[datetime.datetime(2022, 11, 28, 12, 11, 40, 998672), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 40, 998672), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 11, 40, 998672), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 12, 11, 40, 998672), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 11, 40, 998672), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 11, 40, 998672), 10.0, 23.0]"
712,"[datetime.datetime(2022, 11, 28, 12, 11, 42, 108844), 1.65, 1.86]","[datetime.datetime(2022, 11, 28, 12, 11, 42, 108844), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 42, 108844), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 11, 42, 108844), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 12, 11, 42, 108844), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 11, 42, 108844), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 11, 42, 108844), 10.0, 23.0]"
713,"[datetime.datetime(2022, 11, 28, 12, 11, 43, 230728), 1.65, 1.86]","[datetime.datetime(2022, 11, 28, 12, 11, 43, 230728), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 43, 230728), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 11, 43, 230728), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 11, 43, 230728), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 11, 43, 230728), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 11, 43, 230728), 10.0, 23.0]"
714,"[datetime.datetime(2022, 11, 28, 12, 11, 44, 339849), 1.65, 1.86]","[datetime.datetime(2022, 11, 28, 12, 11, 44, 339849), 11.0, 25.0]","[datetime.datetime(2022, 11, 28, 12, 11, 44, 339849), 5.5, 7.2]","[datetime.datetime(2022, 11, 28, 12, 11, 44, 339849), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 12, 11, 44, 339849), 7.0, 12.0]","[datetime.datetime(2022, 11, 28, 12, 11, 44, 339849), 6.0, 15.0]","[datetime.datetime(2022, 11, 28, 12, 11, 44, 339849), 10.0, 23.0]"
