,Orson Time,White Like Snow,Glorious Purpose,Dusty Country,Wendy Witch,Be Like Oliver,Rybolt,Jayhawks
14-12-2022 19:45:49.747686,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 369.2903225806451)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:45:50.814148,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 369.2903225806451)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:45:51.879598,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 369.2903225806451)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:45:52.916989,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 369.2903225806451)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:45:53.956353,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 369.2903225806451)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:45:54.995047,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 369.2903225806451)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:45:56.090330,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 369.2903225806451)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:45:57.200500,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 369.2903225806451)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:45:58.327059,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:45:59.398998,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:00.505288,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:01.631452,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:02.813348,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:03.861099,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:04.928043,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:06.039360,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:07.105973,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:08.125199,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:09.201304,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:10.284828,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:11.349100,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:12.405508,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:13.603137,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:14.771811,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:15.874989,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:16.967245,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:18.052569,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:19.095004,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:20.104790,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:21.194045,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 352.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:22.300944,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6549999999999998)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 347.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:23.358580,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6624999999999999)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 347.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:24.497962,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.649)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 347.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:25.610475,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.649)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 347.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:26.691722,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.649)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 347.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:27.742711,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.649)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 32.4)","(51.0, 380.0, 347.5)","(6.5, 12.5, 10.55)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:28.809907,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6624999999999999)","(21.0, 75.0, 70.66666666666666)","(15.0, 48.0, 40.0)","(51.0, 380.0, 347.5)","(6.5, 12.5, 9.575)","(4.0, 6.0, 5.65)","(17.0, 65.0, 60.25)"
14-12-2022 19:46:29.974827,"(18.0, 70.0, 64.625)","(1.55, 1.67, 1.6528571428571428)","(21.0, 75.0, 67.71428571428572)","(15.0, 46.0, 41.0)","(51.0, 380.0, 334.2857142857143)","(6.5, 12.5, 11.525)","(4.0, 6.0, 5.65)","(17.0, 65.0, 55.75)"
14-12-2022 19:46:31.093730,"(18.0, 70.0, 59.5)","(1.55, 1.7, 1.6657142857142857)","(21.0, 75.0, 67.71428571428572)","(15.0, 44.0, 41.0)","(51.0, 380.0, 334.2857142857143)","(6.5, 12.5, 11.525)","(4.0, 6.0, 5.65)","(17.0, 65.0, 55.75)"
14-12-2022 19:46:32.179437,"(18.0, 70.0, 59.5)","(1.55, 1.7, 1.6657142857142857)","(21.0, 75.0, 67.71428571428572)","(15.0, 44.0, 41.0)","(51.0, 380.0, 334.2857142857143)","(6.5, 12.5, 11.525)","(4.0, 6.0, 5.65)","(17.0, 65.0, 55.75)"
14-12-2022 19:46:33.277773,"(18.0, 70.0, 64.625)","(1.55, 1.69, 1.6524999999999999)","(21.0, 75.0, 67.71428571428572)","(15.0, 44.0, 41.0)","(51.0, 380.0, 334.2857142857143)","(6.5, 12.5, 9.875)","(4.0, 6.0, 5.65)","(17.0, 65.0, 55.75)"
14-12-2022 19:46:34.331736,"(18.0, 70.0, 64.625)","(1.55, 1.69, 1.6524999999999999)","(21.0, 75.0, 67.71428571428572)","(15.0, 44.0, 41.0)","(51.0, 380.0, 334.2857142857143)","(6.5, 12.5, 11.625)","(4.0, 6.0, 5.65)","(17.0, 65.0, 55.75)"
14-12-2022 19:46:35.422207,"(18.0, 70.0, 64.625)","(1.55, 1.69, 1.6524999999999999)","(21.0, 75.0, 67.71428571428572)","(15.0, 44.0, 41.0)","(51.0, 380.0, 334.2857142857143)","(6.5, 12.5, 11.625)","(4.0, 6.0, 5.65)","(17.0, 65.0, 55.75)"
14-12-2022 19:46:36.502546,"(18.0, 70.0, 64.625)","(1.55, 1.69, 1.665)","(21.0, 75.0, 67.71428571428572)","(15.0, 44.0, 41.0)","(51.0, 380.0, 334.2857142857143)","(6.5, 12.5, 11.625)","(4.0, 6.0, 5.65)","(17.0, 65.0, 55.75)"
14-12-2022 19:46:37.617485,"(18.0, 70.0, 64.625)","(1.55, 1.69, 1.665)","(21.0, 75.0, 67.71428571428572)","(15.0, 44.0, 41.0)","(51.0, 380.0, 334.2857142857143)","(6.5, 12.5, 11.625)","(4.0, 6.0, 5.65)","(17.0, 65.0, 55.75)"
14-12-2022 19:46:38.782977,"(18.0, 70.0, 64.625)","(1.55, 1.69, 1.665)","(21.0, 75.0, 67.71428571428572)","(15.0, 44.0, 41.0)","(51.0, 380.0, 334.2857142857143)","(6.5, 12.5, 11.625)","(4.0, 6.0, 5.65)","(17.0, 65.0, 55.75)"
14-12-2022 19:46:39.858665,"(18.0, 70.0, 64.625)","(1.55, 1.69, 1.665)","(21.0, 75.0, 67.71428571428572)","(15.0, 44.0, 41.0)","(51.0, 380.0, 334.2857142857143)","(6.5, 12.5, 11.625)","(4.0, 6.0, 5.65)","(17.0, 65.0, 55.75)"
14-12-2022 19:46:40.958227,"(18.0, 70.0, 64.625)","(1.55, 1.69, 1.665)","(21.0, 75.0, 65.0)","(15.0, 44.0, 39.0)","(51.0, 380.0, 334.2857142857143)","(6.5, 12.5, 12.05)","(4.0, 6.0, 5.65)","(17.0, 65.0, 55.75)"
14-12-2022 19:46:42.096674,"(18.0, 70.0, 52.083333333333336)","(1.55, 1.69, 1.665)","(21.0, 75.0, 84.0909090909091)","(15.0, 44.0, 42.0)","(51.0, 380.0, 215.0)","(6.5, 12.5, 11.3375)","(4.0, 6.0, 5.65)","(17.0, 65.0, 55.75)"
14-12-2022 19:46:43.246110,"(18.0, 60.0, 55.875)","(1.55, 1.69, 1.665)","(21.0, 90.0, 84.0909090909091)","(15.0, 44.0, 42.0)","(51.0, 370.0, 198.46153846153845)","(6.5, 12.5, 11.3375)","(4.0, 6.0, 5.65)","(17.0, 65.0, 55.75)"
14-12-2022 19:46:44.397013,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.69, 1.665)","(21.0, 90.0, 84.0909090909091)","(15.0, 44.0, 42.0)","(51.0, 360.0, 198.46153846153845)","(6.5, 12.5, 12.4)","(4.0, 6.0, 5.65)","(17.0, 65.0, 55.75)"
14-12-2022 19:46:45.442395,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.69, 1.665)","(21.0, 90.0, 84.0909090909091)","(15.0, 44.0, 42.0)","(51.0, 360.0, 198.46153846153845)","(6.5, 13.0, 12.4)","(4.0, 6.0, 5.65)","(17.0, 65.0, 55.75)"
14-12-2022 19:46:46.582977,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.69, 1.665)","(21.0, 90.0, 86.57894736842105)","(15.0, 44.0, 42.0)","(51.0, 360.0, 198.46153846153845)","(6.5, 13.0, 12.4)","(4.0, 6.0, 5.65)","(17.0, 65.0, 57.8)"
14-12-2022 19:46:47.687775,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.69, 1.665)","(21.0, 90.0, 86.57894736842105)","(15.0, 44.0, 42.0)","(51.0, 360.0, 300.0)","(6.5, 13.0, 12.4)","(4.0, 6.0, 5.65)","(17.0, 65.0, 55.416666666666664)"
14-12-2022 19:46:48.713096,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.69, 1.665)","(21.0, 90.0, 84.0909090909091)","(15.0, 44.0, 42.0)","(51.0, 340.0, 282.8571428571429)","(6.5, 13.0, 12.4)","(4.0, 6.0, 5.65)","(17.0, 75.0, 55.416666666666664)"
14-12-2022 19:46:49.821083,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.69, 1.665)","(21.0, 90.0, 84.0909090909091)","(15.0, 44.0, 42.0)","(51.0, 320.0, 265.7142857142857)","(6.5, 13.0, 12.4)","(4.0, 6.0, 5.65)","(17.0, 75.0, 55.416666666666664)"
14-12-2022 19:46:50.935766,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.69, 1.665)","(21.0, 90.0, 84.0909090909091)","(15.0, 44.0, 42.0)","(51.0, 300.0, 248.57142857142856)","(6.5, 13.0, 12.4)","(4.0, 6.0, 5.65)","(17.0, 75.0, 55.416666666666664)"
14-12-2022 19:46:52.053491,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.69, 1.665)","(21.0, 90.0, 84.0909090909091)","(15.0, 44.0, 42.0)","(51.0, 280.0, 194.44444444444443)","(6.5, 13.0, 12.4)","(4.0, 6.0, 5.65)","(17.0, 75.0, 55.416666666666664)"
14-12-2022 19:46:53.142278,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.69, 1.665)","(21.0, 90.0, 84.0909090909091)","(15.0, 46.0, 43.8)","(51.0, 280.0, 194.44444444444443)","(6.5, 13.0, 12.4)","(4.0, 6.0, 5.65)","(17.0, 75.0, 55.416666666666664)"
14-12-2022 19:46:54.246419,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.69, 1.665)","(21.0, 90.0, 84.0909090909091)","(15.0, 46.0, 43.8)","(51.0, 280.0, 194.44444444444443)","(6.5, 13.0, 12.4)","(4.0, 6.0, 5.65)","(17.0, 75.0, 55.416666666666664)"
14-12-2022 19:46:55.486985,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.69, 1.665)","(21.0, 90.0, 84.0909090909091)","(15.0, 46.0, 43.8)","(51.0, 280.0, 194.44444444444443)","(6.5, 13.0, 12.4)","(4.0, 6.0, 5.65)","(17.0, 75.0, 55.416666666666664)"
14-12-2022 19:46:56.778949,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.69, 1.665)","(21.0, 90.0, 84.0909090909091)","(15.0, 46.0, 43.8)","(51.0, 280.0, 194.44444444444443)","(6.5, 13.0, 12.4)","(4.0, 6.0, 5.65)","(17.0, 75.0, 55.416666666666664)"
14-12-2022 19:46:57.843484,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.69, 1.665)","(21.0, 90.0, 84.0909090909091)","(15.0, 46.0, 43.8)","(51.0, 280.0, 194.44444444444443)","(6.5, 13.0, 12.4)","(4.0, 6.0, 5.65)","(17.0, 75.0, 55.416666666666664)"
14-12-2022 19:46:58.972717,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.69, 1.665)","(21.0, 90.0, 84.0909090909091)","(15.0, 46.0, 43.8)","(51.0, 280.0, 194.44444444444443)","(6.5, 13.0, 12.4)","(4.0, 6.0, 5.65)","(17.0, 75.0, 55.416666666666664)"
14-12-2022 19:47:00.092467,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.69, 1.665)","(21.0, 90.0, 84.0909090909091)","(15.0, 46.0, 43.8)","(51.0, 280.0, 194.44444444444443)","(6.5, 13.0, 12.4)","(4.0, 6.0, 5.65)","(17.0, 75.0, 55.416666666666664)"
14-12-2022 19:47:01.236603,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.69, 1.665)","(21.0, 90.0, 84.0909090909091)","(15.0, 46.0, 43.8)","(51.0, 280.0, 194.44444444444443)","(6.5, 13.0, 12.4)","(4.0, 6.0, 5.65)","(17.0, 75.0, 55.416666666666664)"
14-12-2022 19:47:02.317911,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.69, 1.665)","(21.0, 90.0, 84.0909090909091)","(15.0, 46.0, 43.8)","(51.0, 280.0, 194.44444444444443)","(6.5, 13.0, 12.4)","(4.0, 6.0, 5.35)","(17.0, 75.0, 56.66666666666667)"
14-12-2022 19:47:03.583494,"(18.0, 60.0, 56.55555555555556)","(1.55, 1.69, 1.68)","(21.0, 90.0, 85.9375)","(15.0, 46.0, 44.53333333333333)","(51.0, 280.0, 210.0)","(6.5, 12.5, 11.879999999999999)","(4.0, 5.9, 5.5)","(17.0, 60.0, 56.66666666666667)"
14-12-2022 19:47:04.913172,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.7, 1.68)","(21.0, 90.0, 81.0)","(15.0, 46.0, 44.53333333333333)","(51.0, 280.0, 210.0)","(6.5, 12.5, 11.2)","(4.0, 5.8, 5.625)","(17.0, 60.0, 56.66666666666667)"
14-12-2022 19:47:06.043340,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.7, 1.68)","(21.0, 90.0, 81.0)","(15.0, 46.0, 44.53333333333333)","(51.0, 280.0, 203.47826086956522)","(6.5, 13.0, 12.155555555555555)","(4.0, 5.8, 5.449999999999999)","(17.0, 60.0, 56.66666666666667)"
14-12-2022 19:47:07.156022,"(18.0, 65.0, 46.0)","(1.55, 1.7, 1.68)","(21.0, 90.0, 86.5)","(15.0, 46.0, 44.53333333333333)","(51.0, 280.0, 203.47826086956522)","(6.5, 12.5, 11.847058823529412)","(4.0, 5.8, 5.55)","(17.0, 60.0, 56.66666666666667)"
14-12-2022 19:47:08.349885,"(18.0, 65.0, 46.0)","(1.55, 1.7, 1.68)","(21.0, 90.0, 86.5)","(15.0, 46.0, 44.53333333333333)","(51.0, 280.0, 203.47826086956522)","(6.5, 12.0, 11.8)","(4.0, 5.8, 5.55)","(17.0, 60.0, 56.66666666666667)"
14-12-2022 19:47:09.486275,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.7, 1.68)","(21.0, 90.0, 86.5)","(15.0, 46.0, 44.53333333333333)","(51.0, 280.0, 203.47826086956522)","(6.5, 13.0, 10.672727272727274)","(4.0, 5.8, 5.55)","(17.0, 60.0, 56.66666666666667)"
14-12-2022 19:47:10.571724,"(18.0, 60.0, 55.875)","(1.55, 1.7, 1.68)","(21.0, 90.0, 86.5)","(15.0, 46.0, 44.53333333333333)","(51.0, 280.0, 203.47826086956522)","(6.5, 13.0, 12.127272727272727)","(4.0, 5.8, 5.55)","(17.0, 60.0, 56.66666666666667)"
14-12-2022 19:47:11.669118,"(18.0, 60.0, 55.875)","(1.55, 1.7, 1.68)","(21.0, 90.0, 86.5)","(15.0, 46.0, 44.53333333333333)","(51.0, 280.0, 203.47826086956522)","(6.5, 13.0, 12.127272727272727)","(4.0, 5.8, 5.683333333333334)","(17.0, 60.0, 56.66666666666667)"
14-12-2022 19:47:12.855263,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.7, 1.68)","(21.0, 90.0, 86.5)","(15.0, 46.0, 44.53333333333333)","(51.0, 280.0, 203.47826086956522)","(6.5, 13.0, 11.4)","(4.0, 5.8, 5.5)","(17.0, 60.0, 56.66666666666667)"
14-12-2022 19:47:14.028046,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.7, 1.68)","(21.0, 90.0, 86.5)","(15.0, 46.0, 44.53333333333333)","(51.0, 280.0, 203.47826086956522)","(6.5, 13.0, 12.127272727272727)","(4.0, 5.8, 5.5)","(17.0, 60.0, 56.66666666666667)"
14-12-2022 19:47:15.143472,"(18.0, 60.0, 55.875)","(1.55, 1.7, 1.68)","(21.0, 90.0, 86.5)","(15.0, 46.0, 44.53333333333333)","(51.0, 280.0, 203.47826086956522)","(6.5, 13.0, 12.127272727272727)","(4.0, 5.8, 5.5)","(17.0, 60.0, 56.66666666666667)"
14-12-2022 19:47:16.253257,"(18.0, 60.0, 55.875)","(1.55, 1.7, 1.68)","(21.0, 90.0, 86.5)","(15.0, 46.0, 44.53333333333333)","(51.0, 280.0, 203.47826086956522)","(6.5, 13.0, 12.127272727272727)","(4.0, 5.8, 5.5)","(17.0, 60.0, 56.66666666666667)"
14-12-2022 19:47:17.403053,"(18.0, 65.0, 56.55555555555556)","(1.55, 1.71, 1.6837499999999999)","(21.0, 90.0, 82.375)","(15.0, 46.0, 44.53333333333333)","(51.0, 280.0, 203.47826086956522)","(6.5, 13.0, 11.857142857142858)","(4.0, 5.8, 5.683333333333334)","(17.0, 60.0, 56.66666666666667)"
14-12-2022 19:47:18.537203,"(18.0, 60.0, 55.875)","(1.55, 1.71, 1.667142857142857)","(21.0, 90.0, 85.93333333333334)","(15.0, 46.0, 44.53333333333333)","(51.0, 280.0, 203.47826086956522)","(6.5, 13.0, 12.583333333333334)","(4.0, 5.8, 5.5)","(17.0, 60.0, 56.66666666666667)"
14-12-2022 19:47:19.594268,"(18.0, 55.0, 51.5)","(1.55, 1.7, 1.6549999999999998)","(21.0, 90.0, 85.93333333333334)","(15.0, 46.0, 44.53333333333333)","(51.0, 280.0, 203.47826086956522)","(6.5, 13.0, 12.583333333333334)","(4.0, 5.8, 5.5)","(17.0, 60.0, 56.66666666666667)"
14-12-2022 19:47:20.666038,"(18.0, 60.0, 55.875)","(1.55, 1.7, 1.6549999999999998)","(21.0, 90.0, 85.93333333333334)","(15.0, 46.0, 44.53333333333333)","(51.0, 280.0, 203.47826086956522)","(6.5, 13.0, 12.583333333333334)","(4.0, 5.8, 5.5)","(17.0, 60.0, 56.66666666666667)"
14-12-2022 19:47:21.762205,"(18.0, 60.0, 42.400000000000006)","(1.55, 1.7, 1.6549999999999998)","(21.0, 90.0, 85.93333333333334)","(15.0, 46.0, 44.53333333333333)","(51.0, 280.0, 203.47826086956522)","(6.5, 13.0, 12.583333333333334)","(4.0, 5.8, 5.683333333333334)","(17.0, 60.0, 56.66666666666667)"
14-12-2022 19:47:22.915940,"(18.0, 60.0, 48.375)","(1.55, 1.7, 1.6549999999999998)","(21.0, 90.0, 86.94999999999999)","(15.0, 46.0, 44.53333333333333)","(51.0, 280.0, 203.47826086956522)","(6.5, 13.0, 12.583333333333334)","(4.0, 5.8, 5.5)","(17.0, 60.0, 56.66666666666667)"
14-12-2022 19:47:23.982126,"(18.0, 55.0, 53.14285714285714)","(1.55, 1.7, 1.6533333333333333)","(21.0, 90.0, 86.94999999999999)","(15.0, 46.0, 44.900000000000006)","(51.0, 280.0, 217.14285714285714)","(6.5, 13.0, 12.583333333333334)","(4.0, 5.8, 5.5)","(17.0, 60.0, 56.66666666666667)"
14-12-2022 19:47:25.094267,"(18.0, 60.0, 50.21052631578947)","(1.55, 1.7, 1.6555555555555554)","(21.0, 90.0, 86.94999999999999)","(15.0, 46.0, 44.900000000000006)","(51.0, 280.0, 217.14285714285714)","(6.5, 13.0, 12.6875)","(4.0, 5.8, 5.714285714285714)","(17.0, 60.0, 56.66666666666667)"
