,Dear Demi,Nikkis Moment,Kickstart Jake,Radium,Brownies Girl,What A Knockout,Chunky Ballerina,Prince Capri
07-12-2022 21:04:46.581792,"(2.45, 3.0, 2.9923076923076923)","(101.0, 160.0, 156.66666666666666)","(5.0, 6.8, 6.525)","(4.8, 6.6, 6.4399999999999995)","(16.0, 17.5, 15.642857142857142)","(101.0, 250.0, 252.22222222222223)","(7.5, 11.0, 10.357142857142858)","(4.8, 5.8, 5.666666666666667)"
07-12-2022 21:04:47.920035,"(2.45, 3.1, 2.9592592592592593)","(101.0, 160.0, 156.66666666666666)","(5.0, 6.8, 6.372222222222222)","(4.8, 6.6, 6.333333333333333)","(16.0, 17.5, 15.642857142857142)","(101.0, 270.0, 252.22222222222223)","(7.5, 11.0, 10.357142857142858)","(4.8, 6.4, 5.866666666666667)"
07-12-2022 21:04:49.195240,"(2.45, 3.05, 3.0142857142857142)","(101.0, 160.0, 156.66666666666666)","(5.0, 6.8, 6.066666666666666)","(4.8, 6.6, 6.4)","(15.0, 17.5, 15.642857142857142)","(101.0, 270.0, 252.22222222222223)","(7.5, 11.0, 10.357142857142858)","(4.8, 6.2, 5.844444444444445)"
07-12-2022 21:04:50.412894,"(2.45, 3.05, 2.995833333333333)","(101.0, 160.0, 156.0)","(5.0, 6.6, 6.066666666666666)","(4.8, 6.6, 6.5249999999999995)","(15.0, 17.5, 15.642857142857142)","(101.0, 270.0, 252.22222222222223)","(7.5, 11.0, 10.714285714285714)","(4.8, 6.4, 6.066666666666666)"
07-12-2022 21:04:51.660444,"(2.45, 3.1, 3.0127272727272727)","(101.0, 160.0, 156.0)","(5.0, 6.6, 6.152941176470589)","(4.8, 6.6, 6.442105263157894)","(15.0, 17.5, 15.558823529411764)","(101.0, 270.0, 252.22222222222223)","(7.5, 11.0, 10.625)","(4.8, 6.4, 6.014814814814815)"
07-12-2022 21:04:52.944247,"(2.45, 3.1, 2.974642857142857)","(101.0, 160.0, 156.0)","(5.0, 6.4, 6.152941176470589)","(4.8, 6.6, 6.442105263157894)","(15.0, 17.5, 16.732558139534884)","(101.0, 270.0, 252.22222222222223)","(7.5, 11.0, 10.75)","(4.8, 6.4, 6.064516129032258)"
07-12-2022 21:04:54.437936,"(2.45, 3.1, 2.974642857142857)","(101.0, 160.0, 156.0)","(5.0, 6.4, 6.152941176470589)","(4.8, 6.6, 6.442105263157894)","(15.0, 17.5, 16.732558139534884)","(101.0, 270.0, 252.22222222222223)","(7.5, 11.0, 10.777777777777779)","(4.8, 6.4, 6.064516129032258)"
07-12-2022 21:04:55.759840,"(2.45, 3.1, 2.947391304347826)","(101.0, 160.0, 156.0)","(5.0, 6.4, 6.152941176470589)","(4.8, 6.6, 6.442105263157894)","(15.0, 17.5, 16.732558139534884)","(101.0, 270.0, 252.22222222222223)","(7.5, 11.0, 10.777777777777779)","(4.8, 6.4, 6.064516129032258)"
07-12-2022 21:04:57.121117,"(2.45, 3.05, 3.026315789473684)","(101.0, 160.0, 156.0)","(5.0, 6.4, 6.3999999999999995)","(4.8, 6.6, 6.2823529411764705)","(15.0, 17.5, 16.732558139534884)","(101.0, 270.0, 252.22222222222223)","(7.5, 11.0, 10.777777777777779)","(4.8, 6.4, 5.9714285714285715)"
07-12-2022 21:04:58.486787,"(2.45, 3.05, 2.9542105263157894)","(101.0, 160.0, 156.0)","(5.0, 6.6, 6.3090909090909095)","(4.8, 6.6, 6.266666666666667)","(15.0, 17.5, 16.732558139534884)","(101.0, 270.0, 252.22222222222223)","(7.5, 11.0, 10.777777777777779)","(4.8, 6.2, 6.04)"
07-12-2022 21:04:59.861865,"(2.45, 3.05, 2.9542105263157894)","(101.0, 160.0, 156.0)","(5.0, 6.4, 6.32)","(4.8, 6.4, 5.766666666666667)","(15.0, 17.5, 16.732558139534884)","(101.0, 270.0, 252.22222222222223)","(7.5, 11.0, 10.777777777777779)","(4.8, 6.2, 6.060869565217391)"
07-12-2022 21:05:01.115157,"(2.45, 3.05, 2.958235294117647)","(101.0, 160.0, 156.0)","(5.0, 6.6, 6.288888888888889)","(4.8, 5.9, 5.754545454545455)","(15.0, 17.5, 16.732558139534884)","(101.0, 270.0, 252.22222222222223)","(7.5, 11.0, 10.777777777777779)","(4.8, 6.2, 6.054545454545455)"
07-12-2022 21:05:02.314632,"(2.45, 3.05, 3.0138749999999996)","(101.0, 160.0, 156.0)","(5.0, 6.6, 6.115384615384615)","(4.8, 5.9, 5.7125)","(15.0, 17.5, 16.78205128205128)","(101.0, 270.0, 252.22222222222223)","(7.5, 11.0, 10.840909090909092)","(4.8, 6.2, 6.178947368421053)"
07-12-2022 21:05:03.535034,"(2.45, 3.05, 2.9782758620689656)","(101.0, 160.0, 156.0)","(5.0, 6.6, 6.338461538461539)","(4.8, 5.9, 5.7125)","(15.0, 17.5, 16.78205128205128)","(101.0, 270.0, 252.22222222222223)","(7.5, 11.0, 10.875)","(4.8, 6.4, 6.182608695652174)"
07-12-2022 21:05:04.809523,"(2.45, 3.05, 2.9656756756756755)","(101.0, 160.0, 156.0)","(5.0, 6.4, 6.2727272727272725)","(4.8, 5.9, 5.825)","(15.0, 17.5, 16.775)","(101.0, 270.0, 252.22222222222223)","(7.5, 11.0, 10.891304347826086)","(4.8, 6.4, 6.113043478260869)"
07-12-2022 21:05:06.167834,"(2.45, 3.05, 2.9493548387096773)","(101.0, 160.0, 156.0)","(5.0, 6.6, 6.2592592592592595)","(4.8, 6.0, 5.607142857142857)","(15.0, 17.5, 16.73913043478261)","(101.0, 270.0, 252.22222222222223)","(7.5, 11.0, 10.903846153846153)","(4.8, 6.2, 6.083870967741936)"
07-12-2022 21:05:07.518254,"(2.45, 3.05, 2.9493548387096773)","(101.0, 160.0, 156.0)","(5.0, 6.6, 6.270588235294118)","(4.8, 6.0, 5.694444444444445)","(15.0, 17.5, 14.609375)","(101.0, 270.0, 252.22222222222223)","(7.5, 11.0, 10.903846153846153)","(4.8, 6.2, 6.083870967741936)"
07-12-2022 21:05:08.921338,"(2.45, 3.05, 2.9829032258064516)","(101.0, 160.0, 156.0)","(5.0, 6.6, 6.278260869565218)","(4.8, 6.0, 5.714285714285714)","(15.0, 15.0, 15.166666666666666)","(101.0, 270.0, 252.22222222222223)","(7.5, 11.0, 10.903846153846153)","(4.8, 6.2, 6.113043478260869)"
07-12-2022 21:05:10.194369,"(2.45, 3.05, 2.9829032258064516)","(101.0, 160.0, 156.0)","(5.0, 6.6, 6.239024390243903)","(4.8, 6.0, 5.813953488372093)","(15.0, 16.5, 15.4)","(101.0, 270.0, 252.22222222222223)","(7.5, 11.0, 10.916666666666666)","(4.8, 6.2, 5.908433734939759)"
07-12-2022 21:05:11.450421,"(2.45, 3.05, 3.0226315789473683)","(101.0, 160.0, 156.0)","(5.0, 6.6, 6.2444444444444445)","(4.8, 6.0, 5.75)","(15.0, 16.0, 14.909090909090908)","(101.0, 270.0, 252.22222222222223)","(7.5, 11.0, 10.916666666666666)","(4.8, 6.0, 5.906172839506173)"
07-12-2022 21:05:12.768871,"(2.45, 3.1, 3.068)","(101.0, 160.0, 156.0)","(5.0, 6.6, 5.98)","(4.8, 5.9, 5.785714285714286)","(15.0, 16.0, 14.909090909090908)","(101.0, 270.0, 252.22222222222223)","(7.5, 11.0, 10.931034482758621)","(4.8, 6.0, 5.845454545454546)"
07-12-2022 21:05:14.077946,"(2.45, 3.1, 3.068)","(101.0, 160.0, 156.0)","(5.0, 6.2, 5.994285714285715)","(4.8, 5.9, 5.785714285714286)","(14.0, 16.0, 15.2)","(101.0, 270.0, 252.22222222222223)","(8.0, 11.0, 10.931034482758621)","(4.8, 6.0, 5.849504950495049)"
07-12-2022 21:05:15.375801,"(2.45, 3.1, 3.068)","(101.0, 160.0, 156.0)","(5.0, 6.2, 5.967741935483871)","(4.8, 5.9, 5.84375)","(14.0, 16.0, 14.628571428571428)","(101.0, 270.0, 252.22222222222223)","(8.0, 11.0, 10.931034482758621)","(4.8, 6.0, 5.8517241379310345)"
07-12-2022 21:05:16.654653,"(2.45, 3.1, 3.068)","(101.0, 160.0, 156.0)","(5.0, 6.2, 5.9)","(4.8, 5.9, 5.75)","(14.0, 16.0, 14.476190476190476)","(101.0, 270.0, 252.22222222222223)","(8.0, 11.0, 10.931034482758621)","(4.8, 6.0, 5.883333333333333)"
07-12-2022 21:05:17.964047,"(2.45, 3.1, 3.080487804878049)","(101.0, 160.0, 156.0)","(5.0, 5.9, 5.809090909090909)","(4.8, 5.9, 5.7105263157894735)","(14.0, 16.0, 14.4)","(101.0, 270.0, 252.22222222222223)","(8.0, 11.0, 10.931034482758621)","(4.8, 6.0, 5.890909090909091)"
07-12-2022 21:05:19.230367,"(2.45, 3.15, 3.0888888888888886)","(101.0, 160.0, 156.0)","(5.0, 5.9, 5.809090909090909)","(4.8, 5.9, 5.7105263157894735)","(14.0, 16.0, 14.7)","(101.0, 270.0, 252.22222222222223)","(8.0, 11.0, 10.931034482758621)","(4.8, 6.0, 6.045454545454546)"
07-12-2022 21:05:20.571286,"(2.45, 3.15, 3.0976190476190473)","(101.0, 160.0, 156.0)","(5.0, 5.9, 5.808620689655172)","(4.8, 5.9, 5.8076923076923075)","(14.0, 15.5, 14.7)","(101.0, 270.0, 252.22222222222223)","(8.0, 11.0, 10.931034482758621)","(4.8, 6.2, 6.158620689655173)"
07-12-2022 21:05:21.895206,"(2.45, 3.15, 3.0976190476190473)","(101.0, 160.0, 156.0)","(5.0, 5.9, 5.809090909090909)","(4.8, 5.9, 5.797142857142857)","(14.0, 15.5, 14.7)","(101.0, 270.0, 244.44444444444446)","(8.0, 11.0, 10.153846153846153)","(4.8, 6.2, 6.32)"
07-12-2022 21:05:23.247938,"(2.45, 3.15, 3.0954545454545452)","(101.0, 160.0, 156.0)","(5.0, 5.9, 5.809090909090909)","(4.8, 5.9, 5.797142857142857)","(14.0, 15.5, 14.7)","(101.0, 260.0, 227.69230769230768)","(8.0, 11.0, 10.333333333333334)","(4.8, 6.4, 6.357142857142858)"
07-12-2022 21:05:24.564812,"(2.45, 3.15, 3.1055555555555556)","(101.0, 160.0, 156.0)","(5.0, 5.9, 5.809090909090909)","(4.8, 5.9, 5.776923076923077)","(14.0, 15.5, 14.26086956521739)","(101.0, 260.0, 232.0)","(8.0, 11.0, 10.423076923076923)","(4.8, 6.4, 6.357142857142858)"
07-12-2022 21:05:25.921189,"(2.45, 3.15, 3.1055555555555556)","(101.0, 160.0, 156.0)","(5.0, 5.9, 5.815789473684211)","(4.8, 5.9, 5.756)","(14.0, 15.5, 14.470588235294118)","(101.0, 250.0, 244.44444444444446)","(8.0, 10.5, 10.423076923076923)","(4.8, 6.4, 6.362500000000001)"
07-12-2022 21:05:27.330673,"(2.45, 3.15, 3.1055555555555556)","(101.0, 160.0, 156.0)","(5.0, 5.9, 5.815789473684211)","(4.8, 5.9, 5.75)","(14.0, 15.0, 14.1875)","(101.0, 260.0, 232.0)","(8.0, 10.5, 10.34375)","(4.8, 6.4, 6.45)"
07-12-2022 21:05:28.625077,"(2.45, 3.15, 3.1055555555555556)","(101.0, 160.0, 156.0)","(5.0, 5.9, 5.815789473684211)","(4.8, 5.9, 5.75)","(14.0, 15.0, 14.1875)","(101.0, 250.0, 244.44444444444446)","(8.0, 10.5, 10.272727272727273)","(4.8, 6.6, 6.45)"
07-12-2022 21:05:29.941945,"(2.45, 3.15, 3.1055555555555556)","(101.0, 160.0, 156.0)","(5.0, 5.9, 5.827272727272727)","(4.8, 5.9, 5.722222222222222)","(14.0, 15.0, 14.083333333333334)","(101.0, 260.0, 232.0)","(8.0, 10.5, 10.033333333333333)","(4.8, 6.6, 6.45)"
07-12-2022 21:05:31.163314,"(2.45, 3.15, 3.1333333333333333)","(101.0, 160.0, 156.0)","(5.0, 5.9, 5.863157894736842)","(4.8, 5.9, 5.722222222222222)","(14.0, 15.0, 14.083333333333334)","(101.0, 250.0, 232.0)","(8.0, 10.5, 10.392857142857142)","(4.8, 6.6, 6.5058823529411764)"
07-12-2022 21:05:32.380902,"(2.45, 3.15, 3.1333333333333333)","(101.0, 160.0, 156.0)","(5.0, 6.0, 5.863157894736842)","(4.8, 5.9, 5.722222222222222)","(14.0, 15.0, 14.131578947368421)","(101.0, 250.0, 242.5)","(8.0, 10.5, 10.432432432432432)","(4.8, 6.6, 6.5249999999999995)"
07-12-2022 21:05:33.607566,"(2.45, 3.15, 3.0827868852459015)","(101.0, 160.0, 156.0)","(5.0, 6.0, 5.863157894736842)","(4.8, 5.9, 5.66)","(14.0, 15.0, 14.131578947368421)","(101.0, 250.0, 224.28571428571428)","(8.0, 10.5, 10.439024390243903)","(4.8, 6.6, 6.533333333333333)"
07-12-2022 21:05:34.845851,"(2.45, 3.15, 3.0827868852459015)","(101.0, 160.0, 156.0)","(5.0, 6.0, 5.863157894736842)","(4.8, 5.9, 5.633333333333333)","(14.0, 15.0, 14.131578947368421)","(101.0, 250.0, 238.0)","(8.0, 10.5, 10.439024390243903)","(4.8, 6.6, 6.533333333333333)"
07-12-2022 21:05:36.208138,"(2.45, 3.15, 3.0780701754385964)","(101.0, 160.0, 156.0)","(5.0, 6.0, 5.860215053763441)","(4.8, 5.9, 5.633333333333333)","(14.0, 15.0, 14.131578947368421)","(101.0, 250.0, 230.0)","(8.0, 10.5, 10.447916666666666)","(5.0, 6.6, 6.533333333333333)"
07-12-2022 21:05:37.556666,"(2.45, 3.15, 3.062)","(101.0, 160.0, 156.0)","(5.0, 5.9, 5.875675675675676)","(4.8, 5.9, 5.71864406779661)","(14.0, 15.0, 14.695652173913043)","(101.0, 250.0, 240.0)","(8.0, 10.5, 10.447916666666666)","(5.0, 6.6, 6.533333333333333)"
07-12-2022 21:05:38.976360,"(2.45, 3.15, 3.062)","(101.0, 160.0, 160.0)","(5.0, 5.9, 5.882000000000001)","(4.8, 5.8, 5.64)","(14.0, 15.0, 14.695652173913043)","(101.0, 260.0, 234.0)","(8.0, 10.5, 10.447916666666666)","(5.0, 6.6, 6.572727272727272)"
07-12-2022 21:05:40.407131,"(2.45, 3.15, 3.0728070175438593)","(101.0, 180.0, 166.15384615384616)","(5.0, 5.9, 5.912903225806452)","(4.8, 5.8, 5.64)","(14.0, 15.0, 14.72)","(101.0, 250.0, 234.0)","(8.0, 10.5, 10.415094339622641)","(5.0, 6.6, 6.52)"
07-12-2022 21:05:41.726111,"(2.45, 3.15, 3.0728070175438593)","(101.0, 180.0, 166.15384615384616)","(5.0, 6.0, 5.912903225806452)","(4.8, 5.8, 5.64)","(14.0, 15.0, 14.708333333333334)","(101.0, 250.0, 212.5)","(8.0, 10.5, 10.415094339622641)","(5.0, 6.6, 6.536842105263158)"
07-12-2022 21:05:43.067006,"(2.45, 3.15, 3.0728070175438593)","(101.0, 180.0, 165.0)","(5.0, 6.0, 5.912903225806452)","(4.8, 5.8, 5.72)","(14.0, 15.0, 14.75)","(101.0, 250.0, 212.5)","(8.0, 10.5, 10.40983606557377)","(5.0, 6.6, 6.536842105263158)"
07-12-2022 21:05:44.471687,"(2.45, 3.1, 3.00625)","(101.0, 180.0, 165.0)","(5.0, 6.0, 6.040625)","(4.8, 5.8, 5.6499999999999995)","(14.0, 15.0, 14.74074074074074)","(101.0, 250.0, 209.0909090909091)","(8.0, 10.5, 10.453703703703704)","(5.0, 6.6, 6.584615384615384)"
07-12-2022 21:05:45.709924,"(2.45, 3.05, 3.00625)","(101.0, 180.0, 165.0)","(5.0, 6.2, 6.025)","(4.8, 5.8, 5.6499999999999995)","(14.0, 15.0, 14.74074074074074)","(101.0, 250.0, 209.0909090909091)","(8.0, 10.5, 10.690140845070422)","(5.0, 6.6, 6.584615384615384)"
07-12-2022 21:05:46.865551,"(2.45, 3.05, 3.00625)","(101.0, 180.0, 165.0)","(5.0, 6.2, 6.12)","(4.8, 5.8, 5.6499999999999995)","(14.0, 15.0, 14.74074074074074)","(101.0, 250.0, 209.0909090909091)","(8.0, 11.0, 10.653333333333332)","(5.0, 6.6, 6.587096774193548)"
07-12-2022 21:05:48.297012,"(2.45, 3.0, 2.991)","(101.0, 180.0, 165.0)","(5.0, 6.2, 6.0769230769230775)","(4.8, 5.8, 5.666666666666666)","(14.0, 15.0, 14.708333333333334)","(101.0, 250.0, 209.0909090909091)","(8.0, 11.0, 10.710144927536232)","(5.0, 6.6, 6.587096774193548)"
07-12-2022 21:05:49.643554,"(2.45, 3.0, 2.9904761904761905)","(101.0, 180.0, 165.0)","(5.0, 6.2, 6.088372093023256)","(4.8, 5.8, 5.658823529411764)","(14.0, 15.0, 14.695652173913043)","(101.0, 250.0, 209.0909090909091)","(8.0, 11.0, 10.73913043478261)","(5.0, 6.6, 6.586666666666666)"
07-12-2022 21:05:50.976662,"(2.45, 3.0, 2.9904761904761905)","(101.0, 180.0, 165.0)","(5.0, 6.2, 6.131428571428572)","(4.8, 5.8, 5.628571428571428)","(14.0, 15.0, 14.704545454545455)","(101.0, 250.0, 206.66666666666666)","(8.0, 11.0, 10.73913043478261)","(5.0, 6.6, 6.761290322580645)"
07-12-2022 21:05:52.413982,"(2.45, 3.0, 2.9870967741935486)","(101.0, 180.0, 165.0)","(5.0, 6.2, 6.088372093023256)","(4.8, 5.8, 5.628571428571428)","(14.0, 15.0, 14.75)","(101.0, 210.0, 206.66666666666666)","(8.0, 11.0, 10.723076923076924)","(5.0, 6.8, 6.72)"
07-12-2022 21:05:53.735149,"(2.45, 3.0, 2.9833333333333334)","(101.0, 180.0, 163.33333333333334)","(5.0, 6.2, 6.115094339622642)","(4.8, 5.8, 5.666666666666667)","(14.0, 15.0, 14.592307692307692)","(101.0, 210.0, 206.66666666666666)","(8.0, 11.0, 10.348214285714286)","(5.0, 6.8, 6.5625)"
07-12-2022 21:05:55.003556,"(2.45, 3.15, 3.0727272727272728)","(101.0, 180.0, 163.33333333333334)","(5.0, 6.2, 6.1000000000000005)","(4.8, 5.7, 5.63)","(14.0, 15.0, 14.208955223880597)","(101.0, 210.0, 206.66666666666666)","(8.0, 10.5, 10.4)","(5.0, 6.6, 6.514893617021277)"
07-12-2022 21:05:56.224914,"(2.45, 3.15, 3.0913793103448275)","(101.0, 180.0, 161.8181818181818)","(5.0, 6.2, 6.192682926829269)","(4.8, 5.7, 5.626315789473684)","(14.0, 15.0, 14.525423728813559)","(101.0, 210.0, 204.0)","(8.0, 10.5, 10.347457627118644)","(5.0, 6.6, 6.616666666666666)"
07-12-2022 21:05:57.778805,"(2.45, 3.15, 3.0837499999999998)","(101.0, 180.0, 160.0)","(5.0, 6.2, 6.035)","(4.8, 5.7, 5.668181818181818)","(14.0, 15.0, 14.522727272727273)","(101.0, 210.0, 206.66666666666666)","(8.0, 10.5, 10.277027027027026)","(5.0, 6.8, 6.633333333333334)"
07-12-2022 21:05:59.069933,"(2.45, 3.15, 3.0837499999999998)","(101.0, 180.0, 160.0)","(5.0, 6.2, 6.031707317073171)","(4.8, 5.7, 5.804)","(14.0, 15.0, 14.524590163934427)","(101.0, 210.0, 205.0)","(8.0, 10.5, 10.220930232558139)","(5.0, 6.8, 6.65)"
07-12-2022 21:06:00.641796,"(2.45, 3.15, 3.072314049586777)","(101.0, 180.0, 160.0)","(5.0, 6.2, 6.02962962962963)","(4.8, 5.9, 5.8)","(14.0, 15.0, 14.033333333333333)","(101.0, 210.0, 205.0)","(8.0, 10.5, 10.220930232558139)","(5.0, 6.8, 6.66046511627907)"
07-12-2022 21:06:02.161468,"(2.45, 3.15, 3.0902777777777777)","(101.0, 180.0, 160.0)","(5.0, 6.2, 6.0828125)","(4.8, 5.9, 5.825)","(14.0, 15.0, 14.44)","(101.0, 210.0, 209.0625)","(8.0, 10.5, 10.220930232558139)","(5.0, 6.8, 6.66046511627907)"
07-12-2022 21:06:03.678236,"(2.45, 3.1, 3.0033333333333334)","(101.0, 180.0, 160.0)","(5.0, 6.2, 6.091803278688525)","(4.8, 5.9, 5.8343750000000005)","(14.0, 14.5, 14.616279069767442)","(101.0, 210.0, 223.33333333333334)","(8.0, 10.5, 10.217647058823529)","(5.0, 6.8, 6.6421052631578945)"
07-12-2022 21:06:05.471645,"(2.45, 3.05, 2.999090909090909)","(101.0, 180.0, 160.0)","(5.0, 6.2, 6.095238095238096)","(4.8, 5.9, 5.845454545454546)","(14.0, 15.0, 14.616279069767442)","(101.0, 230.0, 223.33333333333334)","(8.0, 10.5, 10.215116279069768)","(5.0, 6.8, 6.6421052631578945)"
07-12-2022 21:06:06.886858,"(2.45, 3.05, 3.030689655172414)","(91.0, 180.0, 160.0)","(4.8, 6.2, 6.258108108108108)","(4.8, 5.9, 5.830769230769231)","(11.0, 15.0, 14.590361445783133)","(101.0, 230.0, 223.33333333333334)","(8.0, 10.5, 10.236559139784946)","(5.0, 6.8, 6.5512195121951216)"
07-12-2022 21:06:08.382598,"(2.45, 3.05, 3.014186046511628)","(91.0, 180.0, 160.0)","(4.8, 6.4, 6.136842105263158)","(4.8, 5.9, 5.830769230769231)","(11.0, 15.0, 14.590361445783133)","(101.0, 230.0, 223.33333333333334)","(8.0, 10.5, 10.236559139784946)","(5.0, 6.6, 6.5512195121951216)"
07-12-2022 21:06:09.741190,"(2.45, 3.05, 3.01675)","(91.0, 180.0, 166.36363636363637)","(4.8, 6.4, 6.136842105263158)","(4.8, 5.9, 5.830769230769231)","(11.0, 15.0, 14.55421686746988)","(101.0, 230.0, 226.25)","(8.0, 10.5, 10.218390804597702)","(5.0, 6.6, 6.5512195121951216)"
07-12-2022 21:06:11.059428,"(2.45, 3.05, 3.01675)","(91.0, 180.0, 166.36363636363637)","(4.8, 6.4, 6.213333333333334)","(4.8, 5.9, 5.7615384615384615)","(11.0, 15.0, 14.55421686746988)","(101.0, 230.0, 226.25)","(8.0, 10.5, 10.218390804597702)","(5.0, 6.6, 6.545945945945946)"
07-12-2022 21:06:12.361558,"(2.45, 3.05, 3.011111111111111)","(91.0, 180.0, 168.94736842105263)","(4.8, 6.4, 6.237037037037037)","(4.8, 5.9, 5.7875)","(11.0, 15.0, 14.55421686746988)","(101.0, 230.0, 226.25)","(8.0, 10.5, 10.218390804597702)","(5.0, 6.6, 6.545945945945946)"
07-12-2022 21:06:13.601209,"(2.45, 3.05, 2.981818181818182)","(91.0, 180.0, 168.94736842105263)","(4.8, 6.4, 6.237037037037037)","(4.8, 5.9, 5.78)","(11.0, 15.0, 14.575)","(101.0, 230.0, 226.25)","(8.0, 10.5, 10.24025974025974)","(5.0, 6.6, 6.545945945945946)"
07-12-2022 21:06:14.854753,"(2.45, 2.98, 2.966666666666667)","(91.0, 170.0, 161.66666666666666)","(4.8, 6.4, 6.16)","(4.8, 5.9, 5.805263157894737)","(11.0, 15.0, 14.588888888888889)","(101.0, 230.0, 226.25)","(8.0, 10.5, 10.24025974025974)","(5.0, 6.6, 6.55)"
07-12-2022 21:06:16.128509,"(2.45, 2.98, 2.9584615384615383)","(91.0, 170.0, 161.66666666666666)","(4.8, 6.4, 6.2)","(4.8, 5.9, 5.7615384615384615)","(11.0, 15.0, 14.419753086419753)","(101.0, 230.0, 220.0)","(8.0, 10.5, 10.233333333333333)","(5.0, 6.6, 6.552631578947368)"
07-12-2022 21:06:17.459812,"(2.45, 2.98, 2.964390243902439)","(91.0, 170.0, 161.66666666666666)","(4.8, 6.4, 5.930434782608696)","(4.8, 5.9, 5.830769230769231)","(11.0, 15.0, 14.485714285714286)","(101.0, 230.0, 220.0)","(8.0, 10.5, 10.367924528301886)","(5.0, 6.6, 6.685714285714285)"
07-12-2022 21:06:18.798905,"(2.45, 3.05, 3.0191228070175438)","(91.0, 170.0, 161.66666666666666)","(4.8, 6.0, 5.933018867924528)","(4.8, 5.9, 5.814285714285715)","(11.0, 15.0, 14.775510204081632)","(101.0, 230.0, 205.0)","(8.0, 10.5, 10.357142857142858)","(5.0, 7.0, 6.851851851851852)"
07-12-2022 21:06:20.065129,"(2.45, 2.94, 2.915)","(91.0, 170.0, 161.66666666666666)","(5.0, 6.0, 5.918987341772152)","(4.8, 5.9, 5.814285714285715)","(11.0, 15.0, 14.788461538461538)","(101.0, 240.0, 205.0)","(8.0, 10.5, 10.357142857142858)","(5.0, 7.0, 6.870967741935484)"
07-12-2022 21:06:21.679348,"(2.45, 2.94, 2.903928571428571)","(91.0, 170.0, 161.66666666666666)","(5.0, 6.0, 5.918987341772152)","(4.8, 5.9, 5.814285714285715)","(11.0, 15.0, 14.788461538461538)","(101.0, 240.0, 205.0)","(8.0, 10.5, 10.357142857142858)","(5.0, 7.0, 6.933333333333334)"
07-12-2022 21:06:23.179522,"(2.45, 2.94, 2.903928571428571)","(91.0, 170.0, 165.0)","(5.0, 6.0, 5.912328767123288)","(4.8, 5.9, 5.814285714285715)","(11.0, 15.0, 14.931818181818182)","(101.0, 240.0, 205.0)","(8.0, 10.5, 10.357142857142858)","(5.0, 7.0, 6.909090909090909)"
07-12-2022 21:06:24.504905,"(2.45, 2.94, 2.9007692307692308)","(101.0, 180.0, 177.3913043478261)","(5.0, 6.0, 5.913846153846154)","(4.8, 5.9, 5.814285714285715)","(11.0, 15.0, 14.931818181818182)","(101.0, 240.0, 233.75)","(8.0, 10.5, 10.357142857142858)","(5.0, 7.0, 6.928571428571429)"
07-12-2022 21:06:25.819654,"(2.45, 2.96, 2.9352941176470586)","(101.0, 180.0, 174.0)","(5.0, 6.0, 5.913846153846154)","(4.8, 5.9, 5.814285714285715)","(11.0, 15.0, 14.931818181818182)","(101.0, 240.0, 207.77777777777777)","(8.0, 10.5, 10.357142857142858)","(5.0, 7.0, 6.928571428571429)"
07-12-2022 21:06:27.123599,"(2.45, 2.96, 2.918139534883721)","(101.0, 170.0, 165.23809523809524)","(5.0, 6.0, 5.913846153846154)","(4.8, 5.9, 5.814285714285715)","(11.0, 15.0, 14.931818181818182)","(101.0, 270.0, 207.77777777777777)","(8.0, 10.5, 10.354166666666666)","(5.0, 7.0, 6.944444444444445)"
07-12-2022 21:06:28.353907,"(2.45, 2.96, 2.9054545454545453)","(101.0, 170.0, 165.23809523809524)","(5.0, 6.0, 5.912698412698413)","(4.8, 5.9, 5.75)","(11.0, 15.0, 14.8125)","(101.0, 270.0, 207.77777777777777)","(8.0, 10.5, 10.253731343283581)","(5.0, 7.0, 6.973584905660378)"
07-12-2022 21:06:29.708145,"(2.45, 2.94, 2.8976470588235292)","(101.0, 170.0, 165.23809523809524)","(5.0, 6.0, 5.911290322580646)","(4.8, 5.9, 5.814285714285715)","(11.0, 15.0, 14.8125)","(101.0, 270.0, 207.77777777777777)","(8.0, 10.5, 10.26086956521739)","(5.0, 7.2, 6.985365853658537)"
07-12-2022 21:06:30.966389,"(2.45, 2.94, 2.919259259259259)","(101.0, 170.0, 165.45454545454544)","(5.0, 6.0, 5.884)","(4.8, 5.9, 5.716666666666667)","(11.0, 15.0, 14.8125)","(101.0, 270.0, 207.77777777777777)","(8.0, 10.5, 10.275510204081632)","(5.0, 7.2, 6.985365853658537)"
07-12-2022 21:06:32.283391,"(2.45, 2.96, 2.8986046511627905)","(101.0, 170.0, 165.45454545454544)","(5.0, 5.9, 5.93125)","(4.8, 5.9, 5.875)","(11.0, 15.0, 14.8125)","(101.0, 270.0, 206.0)","(8.0, 10.5, 10.26086956521739)","(5.0, 7.2, 7.1)"
07-12-2022 21:06:33.517869,"(2.45, 2.92, 2.8995604395604393)","(101.0, 170.0, 165.45454545454544)","(5.0, 6.0, 5.884269662921349)","(4.8, 5.9, 5.875)","(11.0, 15.0, 14.8125)","(101.0, 270.0, 220.76923076923077)","(8.0, 10.5, 10.444444444444445)","(5.0, 7.2, 7.05)"
