,Paw Baby,Miss Priddle,Flash Fever,Balts Orson,Redemption Day,Kiah Beach,Miss Verity
07-12-2022 20:54:49.259242,"(7.0, 9.0, 8.927272727272728)","(10.0, 13.0, 12.75925925925926)","(11.0, 15.5, 14.928571428571429)","(8.0, 11.0, 10.55)","(1.65, 1.86, 1.8460606060606062)","(16.0, 24.0, 22.59090909090909)","(12.0, 16.0, 15.758064516129032)"
07-12-2022 20:54:50.515752,"(7.0, 9.0, 8.812244897959184)","(10.0, 13.0, 12.733333333333333)","(11.0, 15.0, 14.909090909090908)","(8.0, 11.0, 10.55)","(1.65, 1.85, 1.841625)","(16.0, 24.0, 22.59090909090909)","(12.0, 16.5, 16.08695652173913)"
07-12-2022 20:54:51.770798,"(7.0, 9.0, 8.812244897959184)","(10.0, 13.0, 12.733333333333333)","(11.0, 15.0, 14.909090909090908)","(8.0, 11.0, 10.55)","(1.65, 1.86, 1.8509638554216867)","(16.0, 24.0, 22.59090909090909)","(12.0, 16.5, 16.08695652173913)"
07-12-2022 20:54:52.959919,"(7.0, 9.0, 8.815384615384616)","(10.0, 13.0, 12.733333333333333)","(11.0, 15.0, 14.909090909090908)","(8.0, 11.0, 10.482456140350877)","(1.65, 1.86, 1.844814814814815)","(16.0, 24.0, 22.59090909090909)","(12.0, 16.5, 16.074074074074073)"
07-12-2022 20:54:54.138666,"(7.0, 9.4, 9.380246913580248)","(10.0, 13.0, 12.733333333333333)","(11.0, 15.0, 14.909090909090908)","(8.0, 11.0, 10.468468468468469)","(1.65, 1.85, 1.8262068965517242)","(16.0, 24.0, 22.59090909090909)","(12.0, 16.5, 16.074074074074073)"
07-12-2022 20:54:55.300196,"(7.0, 9.4, 9.394871794871795)","(10.0, 13.0, 12.733333333333333)","(11.0, 15.0, 14.909090909090908)","(8.0, 11.0, 10.468468468468469)","(1.65, 1.84, 1.8258385093167702)","(16.0, 24.0, 22.59090909090909)","(12.0, 16.5, 16.0078125)"
07-12-2022 20:54:56.454995,"(7.0, 9.4, 9.222222222222223)","(10.0, 13.0, 12.764705882352942)","(11.0, 15.0, 14.909090909090908)","(8.0, 11.0, 10.468468468468469)","(1.65, 1.84, 1.827704918032787)","(16.0, 24.0, 22.59090909090909)","(12.0, 16.5, 16.0078125)"
07-12-2022 20:54:57.532946,"(7.0, 9.4, 9.328888888888889)","(10.0, 13.0, 12.764705882352942)","(11.0, 15.0, 14.909090909090908)","(8.0, 11.0, 10.468468468468469)","(1.65, 1.84, 1.8331707317073171)","(16.0, 24.0, 22.59090909090909)","(12.0, 16.5, 16.875)"
07-12-2022 20:54:58.662734,"(7.0, 9.4, 9.328888888888889)","(10.0, 13.0, 12.733333333333333)","(11.0, 15.5, 15.38)","(8.0, 11.0, 10.468468468468469)","(1.65, 1.84, 1.83)","(16.0, 24.0, 22.59090909090909)","(12.0, 17.0, 17.236842105263158)"
07-12-2022 20:54:59.723276,"(7.0, 9.4, 9.168115942028985)","(10.0, 13.0, 12.733333333333333)","(11.0, 15.5, 15.314814814814815)","(8.0, 11.0, 10.468468468468469)","(1.65, 1.84, 1.8258333333333334)","(16.0, 24.0, 22.59090909090909)","(12.0, 17.5, 17.261904761904763)"
07-12-2022 20:55:00.765908,"(7.0, 9.4, 9.177777777777777)","(10.0, 13.0, 12.733333333333333)","(11.0, 15.5, 15.314814814814815)","(8.0, 11.0, 10.468468468468469)","(1.65, 1.83, 9998.5)","(16.0, 24.0, 9998.5)","(12.0, 17.5, 9998.5)"
07-12-2022 20:55:01.757468,"(7.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(16.0, 99998, 9998.5)","(12.0, 99998, 9998.5)"
07-12-2022 20:55:02.744432,"(7.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(16.0, 99998, 9998.5)","(12.0, 99998, 9998.5)"
07-12-2022 20:55:03.741265,"(7.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(16.0, 99998, 9998.5)","(12.0, 99998, 9998.5)"
07-12-2022 20:55:04.818934,"(7.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(16.0, 99998, 9998.5)","(12.0, 99998, 9998.5)"
07-12-2022 20:55:05.843547,"(7.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(16.0, 99998, 9998.5)","(12.0, 99998, 9998.5)"
07-12-2022 20:55:07.003872,"(7.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(16.0, 99998, 9998.5)","(12.0, 99998, 9998.5)"
07-12-2022 20:55:08.052237,"(7.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(16.0, 99998, 9998.5)","(12.0, 99998, 9998.5)"
07-12-2022 20:55:09.112866,"(7.0, 99998, 9998.5)","(10.0, 99998, 9998.5)","(11.0, 99998, 9998.5)","(8.0, 99998, 9998.5)","(1.65, 99998, 9998.5)","(16.0, 99998, 9998.5)","(12.0, 99998, 9998.5)"
