,Allanon,Just Call Me Molly Nz,Querencia,Oonskade,Set Me Free Nz,Majestic Time,Hammer Son,Everysecondcounts,Kapai Nz
10-01-2023 13:09:57.743742,"(51.0, 120.0, 108.33333333333333)","(4.8, 99999, 99990)","(6.5, 8.8, 8.22857142857143)","(4.0, 4.9, 4.675)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 5.0181818181818185)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:09:58.944316,"(51.0, 120.0, 108.33333333333333)","(4.8, 99999, 99990)","(6.5, 9.0, 8.4)","(4.0, 4.9, 4.675)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 4.895238095238095)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:00.200982,"(51.0, 120.0, 108.33333333333333)","(4.8, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(4.0, 4.9, 4.640000000000001)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 4.895238095238095)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:01.389774,"(51.0, 120.0, 108.33333333333333)","(4.8, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(4.0, 4.9, 4.640000000000001)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 4.895238095238095)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:02.650624,"(51.0, 120.0, 95.76923076923077)","(4.8, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(4.0, 4.9, 4.553333333333334)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 4.933333333333334)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:03.936819,"(51.0, 120.0, 100.55555555555556)","(4.8, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(4.0, 4.9, 4.553333333333334)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 4.895238095238095)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:05.174926,"(51.0, 120.0, 100.55555555555556)","(4.8, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(4.0, 4.9, 4.553333333333334)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 4.895238095238095)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:06.381207,"(51.0, 120.0, 100.55555555555556)","(4.8, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(4.0, 4.9, 4.611111111111112)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 4.88)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:07.622597,"(51.0, 120.0, 100.55555555555556)","(4.8, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(4.0, 4.9, 4.64)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 4.88)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:08.806814,"(51.0, 120.0, 100.55555555555556)","(4.8, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(4.0, 4.9, 4.654545454545454)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 4.88)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:09.996008,"(41.0, 120.0, 100.55555555555556)","(4.8, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(4.0, 4.9, 4.64)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 4.88)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:11.246038,"(41.0, 120.0, 100.55555555555556)","(4.8, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(4.0, 4.9, 4.64)","(4.2, 99999, 99990)","(11.0, 17.0, 15.5)","(4.8, 5.2, 4.88)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:12.419989,"(41.0, 120.0, 100.55555555555556)","(4.8, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(4.0, 4.9, 4.654545454545454)","(4.2, 99999, 99990)","(11.0, 16.5, 15.5)","(4.8, 5.2, 4.88)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:13.647653,"(41.0, 120.0, 95.76923076923077)","(4.8, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(4.0, 4.9, 4.572727272727273)","(4.2, 99999, 99990)","(11.0, 16.5, 15.5)","(4.8, 5.2, 4.895238095238095)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:14.864075,"(41.0, 120.0, 100.55555555555556)","(4.8, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(4.0, 4.9, 4.5285714285714285)","(4.2, 99999, 99990)","(11.0, 16.5, 16.0)","(4.8, 5.2, 4.895238095238095)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:16.093595,"(41.0, 120.0, 100.55555555555556)","(4.8, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(4.0, 4.9, 4.5285714285714285)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 4.895238095238095)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:17.375020,"(41.0, 120.0, 100.55555555555556)","(4.8, 99999, 99990)","(6.5, 8.8, 8.600000000000001)","(4.0, 4.9, 4.5285714285714285)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 4.895238095238095)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:18.636175,"(41.0, 120.0, 100.55555555555556)","(4.8, 99999, 99990)","(6.5, 8.8, 8.571428571428571)","(4.0, 4.9, 4.5285714285714285)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 4.895238095238095)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:19.914971,"(41.0, 120.0, 108.33333333333333)","(4.8, 99999, 99990)","(6.5, 8.8, 8.571428571428571)","(4.0, 4.9, 4.5285714285714285)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 4.895238095238095)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:21.291111,"(41.0, 110.0, 101.66666666666667)","(4.8, 99999, 99990)","(6.5, 8.8, 8.571428571428571)","(4.0, 4.9, 4.5285714285714285)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 4.895238095238095)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:22.668953,"(41.0, 110.0, 100.0)","(4.8, 99999, 99990)","(6.5, 8.8, 8.571428571428571)","(4.0, 4.9, 4.5285714285714285)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 4.895238095238095)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:24.107290,"(41.0, 100.0, 91.42857142857143)","(4.8, 99999, 99990)","(6.5, 8.8, 8.571428571428571)","(4.0, 4.9, 4.5285714285714285)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 4.895238095238095)","(12.0, 19.0, 16.75)","(19.0, 99999, 99990)"
10-01-2023 13:10:25.593684,"(51.0, 95.0, 90.0)","(5.0, 99999, 99990)","(6.5, 8.8, 8.571428571428571)","(4.0, 4.9, 4.54)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 4.905263157894737)","(12.0, 19.0, 17.5)","(20.0, 99999, 99990)"
10-01-2023 13:10:27.044392,"(51.0, 95.0, 87.27272727272727)","(5.0, 99999, 99990)","(6.5, 8.8, 8.628571428571428)","(4.0, 4.9, 4.63)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 4.931578947368421)","(12.0, 19.0, 17.1)","(20.0, 99999, 99990)"
10-01-2023 13:10:28.317778,"(51.0, 100.0, 87.27272727272727)","(5.0, 99999, 99990)","(6.5, 8.8, 8.507692307692308)","(4.0, 4.9, 4.654545454545454)","(4.2, 99999, 99990)","(11.0, 17.0, 16.0)","(4.8, 5.2, 5.298947368421053)","(12.0, 19.5, 17.0)","(20.0, 99999, 99990)"
10-01-2023 13:10:29.627697,"(51.0, 95.0, 88.57142857142857)","(5.0, 99999, 99990)","(6.5, 9.0, 8.288888888888888)","(4.0, 4.9, 4.64)","(4.2, 99999, 99990)","(11.0, 17.0, 16.666666666666668)","(4.8, 5.3, 5.491724137931034)","(12.0, 19.0, 17.5)","(20.0, 99999, 99990)"
10-01-2023 13:10:30.899693,"(51.0, 90.0, 82.5)","(5.0, 99999, 99990)","(6.5, 9.0, 8.5)","(4.0, 4.9, 4.64)","(4.2, 99999, 99990)","(11.0, 17.0, 16.071428571428573)","(4.8, 5.5, 5.491724137931034)","(12.0, 18.5, 16.833333333333332)","(20.0, 99999, 99990)"
10-01-2023 13:10:32.178396,"(51.0, 95.0, 81.07142857142857)","(5.0, 99999, 99990)","(6.5, 8.8, 8.5)","(4.0, 4.9, 4.64)","(4.2, 99999, 99990)","(11.0, 16.5, 16.071428571428573)","(4.8, 5.5, 5.495804195804196)","(12.0, 18.5, 16.833333333333332)","(20.0, 99999, 99990)"
10-01-2023 13:10:33.421454,"(51.0, 95.0, 81.07142857142857)","(5.0, 99999, 99990)","(6.5, 8.8, 8.5)","(4.0, 4.9, 4.64)","(4.2, 99999, 99990)","(11.0, 16.5, 16.071428571428573)","(4.8, 5.5, 5.495804195804196)","(12.0, 18.5, 16.833333333333332)","(20.0, 99999, 99990)"
10-01-2023 13:10:34.698750,"(51.0, 75.0, 71.66666666666667)","(5.0, 99999, 99990)","(6.5, 8.8, 8.5)","(4.0, 4.9, 4.64)","(4.2, 99999, 99990)","(11.0, 16.5, 16.071428571428573)","(4.8, 5.5, 5.491724137931034)","(12.0, 18.5, 16.833333333333332)","(20.0, 99999, 99990)"
10-01-2023 13:10:35.955658,"(51.0, 75.0, 71.25)","(5.0, 99999, 99990)","(6.5, 8.8, 8.5)","(4.0, 4.9, 4.64)","(4.2, 99999, 99990)","(11.0, 16.5, 16.666666666666668)","(4.8, 5.5, 5.491724137931034)","(12.0, 18.5, 16.833333333333332)","(20.0, 99999, 99990)"
10-01-2023 13:10:37.282320,"(51.0, 75.0, 71.25)","(5.0, 99999, 99990)","(6.5, 8.8, 8.033333333333333)","(4.0, 4.9, 4.654545454545454)","(4.2, 99999, 99990)","(11.0, 17.0, 15.25)","(4.8, 5.5, 5.495804195804196)","(12.0, 18.5, 16.833333333333332)","(20.0, 99999, 99990)"
10-01-2023 13:10:38.595509,"(51.0, 75.0, 69.0)","(5.0, 99999, 99990)","(6.5, 8.2, 8.088888888888889)","(4.0, 4.9, 4.654545454545454)","(4.2, 99999, 99990)","(11.0, 16.5, 15.7)","(4.8, 5.5, 5.495804195804196)","(12.0, 18.5, 18.25)","(20.0, 99999, 99990)"
10-01-2023 13:10:39.856169,"(51.0, 90.0, 84.44444444444444)","(5.0, 99999, 99990)","(6.5, 8.2, 8.085714285714285)","(4.0, 4.9, 4.654545454545454)","(4.2, 99999, 99990)","(11.0, 16.0, 15.863636363636363)","(4.8, 5.5, 5.495804195804196)","(12.0, 20.0, 17.0)","(20.0, 99999, 99990)"
10-01-2023 13:10:41.171045,"(51.0, 85.0, 69.0)","(5.0, 99999, 99990)","(6.5, 8.2, 8.085714285714285)","(4.0, 4.9, 4.654545454545454)","(4.2, 99999, 99990)","(11.0, 16.5, 15.863636363636363)","(4.8, 5.5, 5.6930069930069935)","(12.0, 19.5, 17.0)","(20.0, 99999, 99990)"
10-01-2023 13:10:42.466353,"(51.0, 80.0, 69.28571428571429)","(5.0, 99999, 99990)","(6.5, 8.2, 8.085714285714285)","(4.0, 4.9, 4.654545454545454)","(4.2, 99999, 99990)","(11.0, 16.5, 15.7)","(4.8, 5.7, 5.687889273356402)","(12.0, 19.5, 17.0)","(20.0, 99999, 99990)"
10-01-2023 13:10:43.701923,"(51.0, 80.0, 67.5)","(5.0, 99999, 99990)","(6.5, 8.2, 8.085714285714285)","(4.0, 4.9, 4.654545454545454)","(4.2, 99999, 99990)","(11.0, 16.0, 14.666666666666666)","(4.8, 5.7, 5.6930069930069935)","(12.0, 19.5, 18.214285714285715)","(20.0, 99999, 99990)"
10-01-2023 13:10:44.910425,"(51.0, 75.0, 67.85714285714286)","(5.0, 99999, 99990)","(6.5, 8.2, 8.085714285714285)","(4.0, 4.9, 4.654545454545454)","(4.2, 99999, 99990)","(11.0, 15.5, 14.666666666666666)","(4.8, 5.7, 5.6930069930069935)","(12.0, 19.5, 17.8)","(20.0, 99999, 99990)"
10-01-2023 13:10:46.056950,"(51.0, 75.0, 66.81818181818181)","(5.0, 99999, 99990)","(6.5, 8.2, 8.0)","(4.0, 4.9, 4.654545454545454)","(4.2, 99999, 99990)","(11.0, 15.5, 14.666666666666666)","(4.8, 5.7, 5.6930069930069935)","(12.0, 23.0, 17.416666666666668)","(20.0, 99999, 99990)"
10-01-2023 13:10:47.328471,"(51.0, 75.0, 66.81818181818181)","(5.0, 99999, 99990)","(6.5, 8.2, 8.0)","(4.0, 4.9, 4.654545454545454)","(4.2, 99999, 99990)","(11.0, 15.5, 16.6)","(4.8, 5.7, 5.6930069930069935)","(12.0, 22.0, 18.6)","(20.0, 99999, 99990)"
10-01-2023 13:10:48.510251,"(51.0, 75.0, 70.0)","(5.0, 99999, 99990)","(6.5, 8.2, 8.0)","(4.0, 4.9, 4.654545454545454)","(4.2, 99999, 99990)","(11.0, 17.5, 15.75)","(4.8, 5.7, 5.687889273356402)","(12.0, 20.0, 18.136363636363637)","(20.0, 99999, 99990)"
10-01-2023 13:10:49.690414,"(51.0, 75.0, 71.25)","(5.0, 99999, 99990)","(6.5, 8.2, 8.0)","(4.0, 4.9, 4.654545454545454)","(4.2, 99999, 99990)","(11.0, 16.5, 15.136363636363637)","(4.8, 5.7, 5.484615384615385)","(12.0, 19.5, 17.884615384615383)","(19.0, 99999, 99990)"
10-01-2023 13:10:50.919005,"(51.0, 75.0, 68.82352941176471)","(5.0, 99999, 99990)","(6.5, 8.2, 8.0)","(4.0, 4.9, 4.64)","(4.2, 99999, 99990)","(11.0, 16.5, 15.136363636363637)","(4.8, 5.7, 5.484615384615385)","(12.0, 19.5, 17.4)","(19.0, 99999, 99990)"
10-01-2023 13:10:52.177346,"(51.0, 75.0, 67.5)","(5.0, 99999, 99990)","(6.5, 8.2, 8.0)","(4.0, 4.9, 4.64)","(4.2, 99999, 99990)","(11.0, 16.5, 15.375)","(4.8, 5.7, 5.484615384615385)","(12.0, 19.5, 17.4)","(19.0, 99999, 99990)"
10-01-2023 13:10:53.340555,"(51.0, 75.0, 66.92307692307692)","(5.0, 99999, 99990)","(6.5, 8.2, 7.9230769230769225)","(4.0, 4.9, 4.68)","(4.2, 99999, 99990)","(11.0, 16.0, 15.545454545454545)","(4.8, 5.7, 5.507692307692308)","(12.0, 19.5, 17.4)","(19.0, 99999, 99990)"
10-01-2023 13:10:54.529127,"(51.0, 75.0, 66.25)","(5.0, 99999, 99990)","(6.5, 8.2, 7.9230769230769225)","(4.0, 4.8, 4.68)","(4.2, 99999, 99990)","(11.0, 16.0, 15.545454545454545)","(4.8, 5.6, 5.458823529411765)","(12.0, 19.5, 17.4)","(19.0, 99999, 99990)"
10-01-2023 13:10:55.693617,"(51.0, 75.0, 66.25)","(5.0, 99999, 99990)","(6.5, 8.2, 7.9230769230769225)","(4.0, 4.8, 4.633333333333333)","(4.2, 99999, 99990)","(11.0, 16.0, 15.545454545454545)","(4.8, 5.6, 5.507692307692308)","(12.0, 19.5, 17.4)","(19.0, 99999, 99990)"
10-01-2023 13:10:56.886509,"(51.0, 75.0, 66.25)","(5.0, 99999, 99990)","(6.5, 8.2, 7.9230769230769225)","(4.0, 4.7, 4.6117647058823525)","(4.2, 99999, 99990)","(11.0, 16.0, 15.107142857142858)","(4.8, 5.6, 5.449999999999999)","(12.0, 19.5, 17.4)","(19.0, 99999, 99990)"
10-01-2023 13:10:58.048980,"(51.0, 75.0, 65.45454545454545)","(5.0, 99999, 99990)","(6.5, 9.2, 9.145833333333332)","(4.0, 4.6, 4.516666666666667)","(4.2, 99999, 99990)","(11.0, 16.0, 15.107142857142858)","(4.8, 5.6, 5.4799999999999995)","(12.0, 19.5, 17.4)","(19.0, 99999, 99990)"
10-01-2023 13:10:59.165003,"(51.0, 75.0, 68.57142857142857)","(5.0, 99999, 99990)","(6.5, 9.2, 9.155555555555555)","(4.0, 4.5, 4.4071428571428575)","(4.2, 99999, 99990)","(11.0, 16.0, 15.107142857142858)","(4.8, 5.6, 5.4799999999999995)","(12.0, 19.5, 17.4)","(19.0, 99999, 99990)"
10-01-2023 13:11:00.376309,"(51.0, 75.0, 66.0)","(5.0, 99999, 99990)","(6.5, 9.2, 9.155555555555555)","(4.0, 4.5, 4.4071428571428575)","(4.2, 99999, 99990)","(11.0, 16.0, 15.107142857142858)","(4.8, 5.6, 5.428571428571428)","(12.0, 19.5, 17.4)","(19.0, 99999, 99990)"
10-01-2023 13:11:01.566747,"(51.0, 75.0, 66.0)","(5.0, 99999, 99990)","(6.5, 9.2, 8.584615384615384)","(4.0, 4.5, 3.8600000000000003)","(4.2, 99999, 99990)","(11.0, 16.0, 15.038461538461538)","(4.8, 5.6, 5.46)","(12.0, 19.5, 16.3)","(20.0, 99999, 99990)"
10-01-2023 13:11:02.690178,"(51.0, 75.0, 70.38461538461539)","(5.0, 99999, 99990)","(6.5, 9.2, 8.584615384615384)","(4.0, 3.95, 3.8600000000000003)","(4.2, 99999, 99990)","(11.0, 16.0, 14.333333333333334)","(4.8, 5.5, 5.511111111111111)","(12.0, 19.0, 16.375)","(20.0, 99999, 99990)"
10-01-2023 13:11:03.827804,"(51.0, 70.0, 62.857142857142854)","(5.0, 99999, 99990)","(6.5, 9.4, 9.341176470588236)","(4.0, 4.6, 4.340000000000001)","(4.2, 99999, 99990)","(11.0, 16.0, 14.333333333333334)","(4.8, 5.6, 5.511111111111111)","(12.0, 19.0, 16.75)","(20.0, 99999, 99990)"
10-01-2023 13:11:05.009788,"(51.0, 70.0, 65.0)","(5.0, 99999, 99990)","(6.5, 10.0, 9.733333333333333)","(4.0, 4.4, 4.257894736842106)","(4.2, 99999, 99990)","(11.0, 16.0, 14.333333333333334)","(4.8, 5.6, 5.511111111111111)","(12.0, 19.0, 16.75)","(20.0, 99999, 99990)"
10-01-2023 13:11:06.168987,"(51.0, 70.0, 65.0)","(5.0, 99999, 99990)","(6.5, 10.0, 9.620000000000001)","(4.0, 4.4, 4.223529411764706)","(4.2, 99999, 99990)","(11.0, 16.0, 14.333333333333334)","(4.8, 5.6, 5.511111111111111)","(12.0, 19.0, 17.147058823529413)","(20.0, 99999, 99990)"
10-01-2023 13:11:07.345588,"(51.0, 70.0, 65.0)","(5.0, 99999, 99990)","(6.5, 9.8, 9.100000000000001)","(4.0, 4.4, 4.257142857142857)","(4.2, 99999, 99990)","(11.0, 16.0, 14.333333333333334)","(4.8, 5.6, 5.511111111111111)","(12.0, 19.0, 17.147058823529413)","(20.0, 99999, 99990)"
10-01-2023 13:11:08.543596,"(51.0, 70.0, 65.0)","(5.0, 99999, 99990)","(6.5, 9.8, 9.333333333333332)","(4.0, 4.4, 4.154545454545455)","(4.2, 99999, 99990)","(11.0, 16.0, 14.666666666666666)","(4.8, 5.6, 5.511111111111111)","(12.0, 19.0, 17.147058823529413)","(20.0, 99999, 99990)"
10-01-2023 13:11:09.698645,"(51.0, 70.0, 65.0)","(5.0, 99999, 99990)","(6.5, 9.6, 9.333333333333332)","(4.0, 4.4, 4.154545454545455)","(4.2, 99999, 99990)","(11.0, 16.0, 15.428571428571429)","(4.8, 5.6, 5.511111111111111)","(12.0, 19.0, 17.147058823529413)","(20.0, 99999, 99990)"
10-01-2023 13:11:10.819914,"(51.0, 70.0, 65.5)","(5.0, 99999, 99990)","(6.5, 9.6, 9.333333333333332)","(4.0, 4.4, 4.0625)","(4.2, 99999, 99990)","(11.0, 16.0, 15.428571428571429)","(4.8, 5.6, 5.511111111111111)","(12.0, 19.0, 17.147058823529413)","(20.0, 99999, 99990)"
10-01-2023 13:11:11.991148,"(51.0, 70.0, 64.375)","(5.0, 99999, 99990)","(6.5, 9.6, 9.45)","(4.0, 4.4, 4.066666666666666)","(4.2, 99999, 99990)","(11.0, 16.0, 15.428571428571429)","(4.8, 5.6, 5.511111111111111)","(12.0, 19.0, 17.147058823529413)","(20.0, 99999, 99990)"
10-01-2023 13:11:13.160070,"(51.0, 70.0, 61.0)","(5.0, 99999, 99990)","(6.5, 9.8, 9.45)","(4.0, 4.4, 4.1692307692307695)","(4.2, 99999, 99990)","(11.0, 16.0, 15.428571428571429)","(4.8, 5.6, 5.511111111111111)","(12.0, 19.0, 16.666666666666668)","(20.0, 99999, 99990)"
10-01-2023 13:11:14.322242,"(51.0, 70.0, 65.38461538461539)","(5.0, 99999, 99990)","(6.5, 9.6, 9.177777777777777)","(4.0, 4.4, 3.975)","(4.2, 99999, 99990)","(11.0, 16.0, 15.428571428571429)","(4.8, 5.6, 5.511111111111111)","(12.0, 19.0, 16.666666666666668)","(20.0, 99999, 99990)"
10-01-2023 13:11:15.529484,"(51.0, 70.0, 58.75)","(5.0, 99999, 99990)","(6.5, 9.4, 9.233333333333334)","(4.0, 4.3, 3.975)","(4.2, 99999, 99990)","(11.0, 16.0, 15.428571428571429)","(4.8, 5.6, 5.511111111111111)","(12.0, 19.0, 16.666666666666668)","(20.0, 99999, 99990)"
10-01-2023 13:11:16.710154,"(51.0, 70.0, 66.25)","(5.0, 99999, 99990)","(6.5, 9.4, 9.233333333333334)","(4.0, 4.3, 3.975)","(4.2, 99999, 99990)","(11.0, 16.0, 15.428571428571429)","(4.8, 5.6, 5.511111111111111)","(12.0, 18.0, 16.5)","(20.0, 99999, 99990)"
10-01-2023 13:11:17.927502,"(51.0, 70.0, 63.57142857142857)","(5.0, 99999, 99990)","(6.5, 9.4, 9.222222222222221)","(4.0, 4.3, 4.083333333333333)","(4.2, 99999, 99990)","(11.0, 16.0, 15.428571428571429)","(4.8, 5.6, 5.511111111111111)","(12.0, 18.0, 16.5)","(20.0, 99999, 99990)"
10-01-2023 13:11:19.162194,"(51.0, 70.0, 63.57142857142857)","(5.0, 99999, 99990)","(6.5, 9.4, 9.222222222222221)","(4.0, 4.3, 4.083333333333333)","(4.2, 99999, 99990)","(11.0, 16.0, 15.428571428571429)","(4.8, 5.6, 5.511111111111111)","(12.0, 18.0, 16.5)","(20.0, 99999, 99990)"
10-01-2023 13:11:20.378823,"(51.0, 70.0, 63.57142857142857)","(5.0, 99999, 99990)","(6.5, 9.4, 9.222222222222221)","(4.0, 4.3, 4.083333333333333)","(4.2, 99999, 99990)","(11.0, 16.0, 15.428571428571429)","(4.8, 5.6, 5.511111111111111)","(12.0, 18.0, 16.5)","(20.0, 99999, 99990)"
10-01-2023 13:11:21.590273,"(51.0, 70.0, 65.5)","(5.0, 99999, 99990)","(6.5, 9.4, 9.222222222222221)","(4.0, 4.3, 4.083333333333333)","(4.2, 99999, 99990)","(11.0, 16.0, 15.428571428571429)","(4.8, 5.6, 5.511111111111111)","(12.0, 18.0, 16.5)","(20.0, 99999, 99990)"
10-01-2023 13:11:22.737175,"(51.0, 70.0, 65.5)","(5.0, 99999, 99990)","(6.5, 9.4, 9.222222222222221)","(4.0, 4.3, 4.238095238095238)","(4.2, 99999, 99990)","(11.0, 16.0, 15.428571428571429)","(4.8, 5.6, 5.511111111111111)","(12.0, 18.0, 16.25)","(20.0, 99999, 99990)"
10-01-2023 13:11:23.957561,"(51.0, 65.0, 57.72727272727273)","(5.0, 99999, 99990)","(6.5, 9.4, 9.222222222222221)","(4.0, 4.3, 4.238095238095238)","(4.2, 99999, 99990)","(11.0, 16.0, 15.428571428571429)","(4.8, 5.6, 5.511111111111111)","(12.0, 17.5, 15.571428571428571)","(20.0, 99999, 99990)"
10-01-2023 13:11:25.115747,"(51.0, 65.0, 57.72727272727273)","(5.0, 99999, 99990)","(6.5, 9.4, 9.222222222222221)","(4.0, 4.3, 4.238095238095238)","(4.2, 99999, 99990)","(11.0, 16.0, 15.636363636363637)","(4.8, 5.6, 5.511111111111111)","(12.0, 16.0, 16.136363636363637)","(20.0, 99999, 99990)"
10-01-2023 13:11:26.251060,"(51.0, 65.0, 59.285714285714285)","(5.0, 99999, 99990)","(6.5, 9.4, 9.276923076923078)","(4.0, 4.3, 4.238095238095238)","(4.2, 99999, 99990)","(11.0, 16.0, 15.636363636363637)","(4.8, 5.6, 5.511111111111111)","(12.0, 17.5, 16.136363636363637)","(20.0, 99999, 99990)"
10-01-2023 13:11:27.417791,"(51.0, 60.0, 55.0)","(5.0, 99999, 99990)","(6.5, 9.4, 9.276923076923078)","(4.0, 4.3, 4.245070422535211)","(4.2, 99999, 99990)","(11.0, 16.0, 15.636363636363637)","(4.8, 5.6, 5.511111111111111)","(12.0, 17.5, 16.136363636363637)","(20.0, 99999, 99990)"
10-01-2023 13:11:28.550191,"(51.0, 60.0, 55.0)","(5.0, 99999, 99990)","(6.5, 9.4, 9.276923076923078)","(4.0, 4.3, 4.245070422535211)","(4.2, 99999, 99990)","(11.0, 16.0, 15.636363636363637)","(4.8, 5.6, 5.511111111111111)","(12.0, 17.5, 16.136363636363637)","(20.0, 99999, 99990)"
10-01-2023 13:11:29.709102,"(51.0, 60.0, 52.0)","(5.0, 99999, 99990)","(6.5, 9.4, 9.276923076923078)","(4.0, 4.3, 4.245070422535211)","(4.2, 99999, 99990)","(11.0, 16.0, 15.636363636363637)","(4.8, 5.6, 5.511111111111111)","(12.0, 17.5, 16.136363636363637)","(20.0, 99999, 99990)"
10-01-2023 13:11:30.927416,"(51.0, 60.0, 57.23076923076923)","(5.0, 99999, 99990)","(6.5, 9.4, 9.276923076923078)","(4.0, 4.3, 4.137499999999999)","(4.2, 99999, 99990)","(11.0, 16.0, 15.636363636363637)","(4.8, 5.6, 5.511111111111111)","(12.0, 17.5, 16.136363636363637)","(20.0, 99999, 99990)"
10-01-2023 13:11:32.158618,"(51.0, 55.0, 53.6)","(5.0, 99999, 99990)","(6.5, 9.4, 9.276923076923078)","(4.0, 4.3, 4.1499999999999995)","(4.2, 99999, 99990)","(11.0, 16.0, 15.636363636363637)","(4.8, 5.6, 5.511111111111111)","(12.0, 17.5, 16.136363636363637)","(20.0, 99999, 99990)"
10-01-2023 13:11:33.362070,"(51.0, 55.0, 53.6)","(5.0, 99999, 99990)","(6.5, 9.4, 9.276923076923078)","(4.0, 4.3, 4.17)","(4.2, 99999, 99990)","(11.0, 16.0, 15.636363636363637)","(4.8, 5.6, 5.511111111111111)","(12.0, 17.5, 16.136363636363637)","(20.0, 99999, 99990)"
10-01-2023 13:11:34.539225,"(51.0, 55.0, 53.6)","(5.0, 99999, 99990)","(6.5, 9.4, 9.276923076923078)","(4.0, 4.3, 4.17)","(4.2, 99999, 99990)","(11.0, 16.0, 15.636363636363637)","(4.8, 5.6, 5.511111111111111)","(12.0, 17.5, 15.571428571428571)","(20.0, 99999, 99990)"
