,Debt Collector,Far More Women,White Claw,Shinigami,True Blue,Always Broke,This Time Buddy,Mad Max Blue
10-01-2023 15:21:28.451235,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.760000000000001)","(17.0, 60.0, 51.111111111111114)","(8.0, 21.0, 19.625)","(5.0, 5.5, 5.107692307692308)","(8.0, 12.5, 10.617857142857144)","(71.0, 470.0, 335.0)"
10-01-2023 15:21:29.528327,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.760000000000001)","(17.0, 60.0, 51.111111111111114)","(8.0, 21.0, 19.625)","(5.0, 5.5, 5.107692307692308)","(8.0, 12.5, 10.617857142857144)","(71.0, 470.0, 335.0)"
10-01-2023 15:21:30.541525,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.760000000000001)","(17.0, 60.0, 51.111111111111114)","(8.0, 21.0, 19.625)","(5.0, 5.5, 5.107692307692308)","(8.0, 12.5, 10.617857142857144)","(71.0, 470.0, 335.0)"
10-01-2023 15:21:31.558210,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.760000000000001)","(17.0, 60.0, 51.111111111111114)","(8.0, 21.0, 19.625)","(5.0, 5.5, 5.107692307692308)","(8.0, 12.5, 10.617857142857144)","(71.0, 470.0, 335.0)"
10-01-2023 15:21:32.633845,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.760000000000001)","(17.0, 60.0, 51.111111111111114)","(8.0, 21.0, 19.625)","(5.0, 5.5, 5.107692307692308)","(8.0, 12.5, 10.617857142857144)","(71.0, 470.0, 335.0)"
10-01-2023 15:21:33.695207,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.760000000000001)","(17.0, 60.0, 51.111111111111114)","(8.0, 21.0, 19.625)","(5.0, 5.5, 5.107692307692308)","(8.0, 12.5, 10.617857142857144)","(71.0, 470.0, 335.0)"
10-01-2023 15:21:34.707464,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.760000000000001)","(17.0, 60.0, 51.111111111111114)","(8.0, 21.0, 19.625)","(5.0, 5.5, 5.107692307692308)","(8.0, 12.5, 10.617857142857144)","(71.0, 470.0, 335.0)"
10-01-2023 15:21:35.816151,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.760000000000001)","(17.0, 60.0, 51.111111111111114)","(8.0, 21.0, 19.625)","(5.0, 5.5, 5.107692307692308)","(8.0, 12.5, 10.617857142857144)","(71.0, 470.0, 335.0)"
10-01-2023 15:21:36.918605,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.760000000000001)","(17.0, 60.0, 51.111111111111114)","(8.0, 21.0, 19.625)","(5.0, 5.5, 4.933333333333334)","(8.0, 12.5, 10.617857142857144)","(71.0, 470.0, 272.0)"
10-01-2023 15:21:38.026261,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.760000000000001)","(17.0, 60.0, 51.111111111111114)","(8.0, 21.0, 19.625)","(5.0, 5.5, 4.933333333333334)","(8.0, 12.5, 10.617857142857144)","(71.0, 560.0, 272.0)"
10-01-2023 15:21:39.087171,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.760000000000001)","(17.0, 60.0, 51.111111111111114)","(8.0, 21.0, 19.625)","(5.0, 5.5, 4.933333333333334)","(8.0, 12.5, 10.617857142857144)","(71.0, 560.0, 272.0)"
10-01-2023 15:21:40.209301,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.760000000000001)","(17.0, 60.0, 51.111111111111114)","(8.0, 21.0, 19.625)","(5.0, 5.5, 4.933333333333334)","(8.0, 12.5, 10.617857142857144)","(71.0, 560.0, 272.0)"
10-01-2023 15:21:41.370270,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.760000000000001)","(17.0, 60.0, 52.0)","(8.0, 21.0, 19.705882352941178)","(5.0, 5.5, 5.042307692307692)","(8.0, 12.5, 10.2)","(71.0, 560.0, 272.0)"
10-01-2023 15:21:42.520830,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.760000000000001)","(17.0, 60.0, 52.0)","(8.0, 21.0, 19.705882352941178)","(4.6, 5.5, 5.042307692307692)","(8.0, 11.5, 10.2)","(71.0, 560.0, 340.0)"
10-01-2023 15:21:43.632104,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.760000000000001)","(17.0, 60.0, 52.0)","(8.0, 21.0, 19.705882352941178)","(4.6, 5.5, 5.042307692307692)","(8.0, 11.5, 10.0)","(71.0, 480.0, 375.0)"
10-01-2023 15:21:44.700409,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.760000000000001)","(17.0, 60.0, 52.0)","(8.0, 21.0, 19.705882352941178)","(4.6, 5.5, 5.042307692307692)","(8.0, 11.5, 10.0)","(71.0, 550.0, 375.0)"
10-01-2023 15:21:45.835301,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.550000000000001)","(17.0, 60.0, 52.0)","(8.0, 21.0, 19.705882352941178)","(4.6, 5.5, 5.042307692307692)","(8.0, 11.5, 10.0)","(71.0, 550.0, 375.0)"
10-01-2023 15:21:46.965371,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.550000000000001)","(17.0, 60.0, 52.0)","(8.0, 21.0, 19.705882352941178)","(4.6, 5.5, 5.042307692307692)","(8.0, 11.5, 10.0)","(71.0, 550.0, 375.0)"
10-01-2023 15:21:48.067412,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.550000000000001)","(17.0, 60.0, 52.0)","(8.0, 21.0, 19.705882352941178)","(4.6, 5.5, 5.042307692307692)","(8.0, 11.5, 10.0)","(71.0, 550.0, 272.0)"
10-01-2023 15:21:49.098224,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.550000000000001)","(17.0, 60.0, 52.0)","(8.0, 21.0, 19.705882352941178)","(4.6, 5.5, 5.042307692307692)","(8.0, 11.5, 10.0)","(71.0, 560.0, 272.0)"
10-01-2023 15:21:50.181676,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.550000000000001)","(17.0, 60.0, 52.0)","(8.0, 21.0, 19.705882352941178)","(4.6, 5.5, 5.042307692307692)","(8.0, 11.5, 10.0)","(71.0, 560.0, 375.0)"
10-01-2023 15:21:51.263667,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.550000000000001)","(17.0, 60.0, 52.0)","(8.0, 21.0, 19.705882352941178)","(4.6, 5.5, 5.042307692307692)","(8.0, 11.5, 10.0)","(71.0, 550.0, 380.0)"
10-01-2023 15:21:52.393558,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.550000000000001)","(17.0, 60.0, 52.0)","(8.0, 21.0, 19.705882352941178)","(4.6, 5.5, 5.042307692307692)","(8.0, 11.5, 10.0)","(71.0, 550.0, 380.0)"
10-01-2023 15:21:53.524179,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.550000000000001)","(17.0, 60.0, 52.0)","(8.0, 21.0, 19.705882352941178)","(4.6, 5.5, 4.933333333333334)","(8.0, 11.5, 10.0)","(71.0, 550.0, 380.0)"
10-01-2023 15:21:54.542001,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.454545454545455)","(17.0, 60.0, 52.0)","(8.0, 21.0, 19.705882352941178)","(4.6, 5.5, 4.926315789473684)","(8.0, 11.5, 10.0)","(71.0, 550.0, 380.0)"
10-01-2023 15:21:55.674954,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.347368421052632)","(17.0, 60.0, 52.0)","(8.0, 21.0, 19.705882352941178)","(4.6, 5.4, 4.92)","(8.0, 11.5, 10.0)","(71.0, 550.0, 380.0)"
10-01-2023 15:21:56.758971,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.34)","(17.0, 60.0, 52.0)","(8.0, 21.0, 19.705882352941178)","(4.6, 5.4, 4.92)","(8.0, 11.5, 10.0)","(71.0, 550.0, 380.0)"
10-01-2023 15:21:57.857312,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.34)","(17.0, 60.0, 52.0)","(8.0, 21.0, 19.705882352941178)","(4.6, 5.4, 4.92)","(8.0, 11.5, 10.0)","(71.0, 550.0, 380.0)"
10-01-2023 15:21:58.876878,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.34)","(17.0, 60.0, 52.0)","(8.0, 21.0, 19.77777777777778)","(4.6, 5.4, 4.92)","(8.0, 11.5, 10.0)","(71.0, 550.0, 380.0)"
10-01-2023 15:21:59.867515,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.34)","(17.0, 60.0, 52.0)","(8.0, 21.0, 19.77777777777778)","(4.6, 5.4, 4.92)","(8.0, 11.5, 10.0)","(71.0, 550.0, 380.0)"
10-01-2023 15:22:00.922482,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.34)","(17.0, 60.0, 52.0)","(8.0, 21.0, 19.77777777777778)","(4.6, 5.4, 4.92)","(8.0, 11.5, 10.0)","(71.0, 550.0, 380.0)"
10-01-2023 15:22:02.048110,"(3.9, 6.4, 5.3)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.469230769230769)","(17.0, 60.0, 50.0)","(8.0, 21.0, 18.847826086956523)","(4.6, 5.4, 4.963636363636364)","(8.0, 11.5, 9.90909090909091)","(71.0, 550.0, 380.0)"
10-01-2023 15:22:03.078661,"(3.9, 6.4, 5.180952380952381)","(3.7, 4.7, 4.557142857142857)","(4.0, 4.9, 4.469230769230769)","(17.0, 55.0, 50.0)","(8.0, 21.0, 18.847826086956523)","(4.6, 5.4, 4.8352941176470585)","(8.0, 11.5, 9.90909090909091)","(71.0, 550.0, 280.0)"
10-01-2023 15:22:04.195133,"(3.9, 6.4, 5.180952380952381)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.366666666666667)","(17.0, 55.0, 52.85714285714286)","(8.0, 21.0, 18.847826086956523)","(4.6, 5.4, 4.933333333333334)","(8.0, 11.5, 9.90909090909091)","(71.0, 560.0, 390.0)"
10-01-2023 15:22:05.330071,"(3.9, 6.4, 5.180952380952381)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.366666666666667)","(17.0, 55.0, 48.18181818181818)","(8.0, 21.0, 19.77777777777778)","(4.6, 5.4, 4.810526315789474)","(8.0, 11.5, 9.90909090909091)","(71.0, 480.0, 390.0)"
10-01-2023 15:22:06.506319,"(3.9, 6.4, 5.180952380952381)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.469230769230769)","(17.0, 55.0, 48.57142857142857)","(8.0, 21.0, 18.847826086956523)","(4.6, 5.4, 4.810526315789474)","(8.0, 11.5, 9.90909090909091)","(71.0, 480.0, 390.0)"
10-01-2023 15:22:07.586317,"(3.9, 6.4, 5.180952380952381)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.469230769230769)","(17.0, 50.0, 48.57142857142857)","(8.0, 21.0, 18.847826086956523)","(4.6, 5.4, 4.933333333333334)","(8.0, 11.5, 9.90909090909091)","(71.0, 480.0, 390.0)"
10-01-2023 15:22:08.689035,"(3.9, 6.4, 5.180952380952381)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.366666666666667)","(17.0, 50.0, 48.57142857142857)","(8.0, 21.0, 19.77777777777778)","(4.6, 5.4, 4.810526315789474)","(8.0, 11.5, 9.90909090909091)","(71.0, 480.0, 390.0)"
10-01-2023 15:22:09.824292,"(3.9, 6.4, 5.180952380952381)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.469230769230769)","(17.0, 50.0, 48.57142857142857)","(8.0, 21.0, 18.847826086956523)","(4.6, 5.4, 4.810526315789474)","(8.0, 11.5, 9.90909090909091)","(71.0, 480.0, 350.0)"
10-01-2023 15:22:10.984846,"(3.9, 6.4, 5.180952380952381)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.366666666666667)","(17.0, 50.0, 48.57142857142857)","(8.0, 21.0, 18.847826086956523)","(4.6, 5.4, 4.933333333333334)","(8.0, 11.5, 9.90909090909091)","(71.0, 480.0, 350.0)"
10-01-2023 15:22:12.086277,"(3.9, 6.4, 5.180952380952381)","(3.7, 4.7, 4.5125)","(4.0, 4.9, 4.366666666666667)","(17.0, 50.0, 48.57142857142857)","(8.0, 21.0, 18.642857142857142)","(4.6, 5.4, 4.838461538461538)","(8.0, 11.5, 10.040000000000001)","(71.0, 480.0, 350.0)"
10-01-2023 15:22:13.142511,"(3.9, 6.4, 5.180952380952381)","(3.7, 4.9, 4.833333333333334)","(4.0, 4.9, 4.538709677419355)","(17.0, 50.0, 52.85714285714286)","(8.0, 21.0, 18.642857142857142)","(4.6, 5.3, 4.838461538461538)","(8.0, 11.0, 10.040000000000001)","(71.0, 480.0, 350.0)"
10-01-2023 15:22:14.211025,"(3.9, 6.4, 5.180952380952381)","(3.7, 4.9, 4.633333333333334)","(4.0, 4.9, 4.538709677419355)","(17.0, 55.0, 52.85714285714286)","(8.0, 21.0, 19.625)","(4.6, 5.3, 4.966666666666667)","(8.0, 11.0, 10.040000000000001)","(71.0, 480.0, 350.0)"
10-01-2023 15:22:15.351675,"(3.9, 6.4, 5.180952380952381)","(3.7, 4.9, 4.8375)","(4.0, 4.9, 4.538709677419355)","(17.0, 55.0, 44.54545454545455)","(8.0, 21.0, 19.625)","(4.6, 5.3, 4.838461538461538)","(8.0, 11.0, 10.040000000000001)","(71.0, 480.0, 350.0)"
10-01-2023 15:22:16.460273,"(3.9, 6.4, 5.180952380952381)","(3.7, 4.9, 4.841176470588236)","(4.0, 4.9, 4.538709677419355)","(17.0, 70.0, 56.4)","(8.0, 21.0, 19.625)","(4.6, 5.3, 4.838461538461538)","(8.0, 11.0, 10.040000000000001)","(71.0, 480.0, 350.0)"
10-01-2023 15:22:17.586713,"(3.9, 6.4, 5.180952380952381)","(3.7, 4.7, 4.606896551724138)","(4.0, 4.9, 4.605263157894737)","(17.0, 60.0, 56.4)","(8.0, 21.0, 19.625)","(4.6, 5.3, 4.966666666666667)","(8.0, 11.0, 10.040000000000001)","(71.0, 480.0, 350.0)"
10-01-2023 15:22:18.621276,"(3.9, 6.4, 5.180952380952381)","(3.7, 4.7, 4.606896551724138)","(4.0, 4.9, 4.544444444444444)","(17.0, 60.0, 56.4)","(8.0, 21.0, 18.642857142857142)","(4.6, 5.3, 4.838461538461538)","(8.0, 11.0, 10.040000000000001)","(71.0, 480.0, 350.0)"
10-01-2023 15:22:19.687791,"(3.9, 6.4, 5.180952380952381)","(3.7, 4.7, 4.621739130434783)","(4.0, 4.9, 4.544444444444444)","(17.0, 60.0, 56.4)","(8.0, 21.0, 18.642857142857142)","(4.6, 5.3, 4.966666666666667)","(8.0, 11.0, 10.040000000000001)","(71.0, 480.0, 385.0)"
10-01-2023 15:22:20.770799,"(3.9, 6.4, 4.966666666666667)","(3.7, 4.7, 4.621739130434783)","(4.0, 4.9, 4.544444444444444)","(17.0, 60.0, 56.4)","(8.0, 21.0, 19.625)","(4.6, 5.3, 4.966666666666667)","(8.0, 11.0, 10.040000000000001)","(71.0, 550.0, 385.0)"
10-01-2023 15:22:21.822409,"(3.9, 6.4, 4.966666666666667)","(3.7, 4.7, 4.621739130434783)","(4.0, 4.9, 4.544444444444444)","(17.0, 60.0, 56.4)","(8.0, 21.0, 18.642857142857142)","(4.6, 5.3, 4.838461538461538)","(8.0, 11.0, 10.040000000000001)","(71.0, 550.0, 385.0)"
10-01-2023 15:22:22.847729,"(3.9, 6.4, 5.213793103448276)","(3.7, 4.7, 4.621739130434783)","(4.0, 4.9, 4.544444444444444)","(17.0, 60.0, 56.4)","(8.0, 21.0, 18.642857142857142)","(4.6, 5.3, 4.838461538461538)","(8.0, 11.0, 10.040000000000001)","(71.0, 550.0, 385.0)"
10-01-2023 15:22:23.872446,"(3.9, 6.0, 5.933333333333334)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.8, 4.503703703703703)","(17.0, 60.0, 56.4)","(8.0, 21.0, 18.642857142857142)","(4.6, 5.3, 4.966666666666667)","(8.0, 11.0, 10.040000000000001)","(71.0, 550.0, 385.0)"
10-01-2023 15:22:24.934048,"(3.9, 6.0, 5.933333333333334)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.8, 4.496428571428571)","(17.0, 60.0, 56.4)","(8.0, 21.0, 17.629032258064516)","(4.6, 5.3, 4.838461538461538)","(8.0, 11.0, 10.040000000000001)","(71.0, 550.0, 385.0)"
10-01-2023 15:22:26.047905,"(3.9, 6.0, 5.4222222222222225)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.7, 4.52)","(17.0, 60.0, 56.4)","(8.0, 21.0, 18.03846153846154)","(4.6, 5.3, 4.838461538461538)","(8.0, 11.0, 10.36)","(71.0, 550.0, 385.0)"
10-01-2023 15:22:27.040362,"(3.9, 6.0, 5.4222222222222225)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.7, 4.52)","(17.0, 60.0, 50.0)","(8.0, 21.0, 18.03846153846154)","(4.6, 5.3, 4.838461538461538)","(8.0, 11.0, 10.36)","(71.0, 550.0, 385.0)"
10-01-2023 15:22:28.162127,"(3.9, 6.0, 5.4222222222222225)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.7, 4.52)","(17.0, 60.0, 56.4)","(8.0, 21.0, 18.14814814814815)","(4.6, 5.3, 4.966666666666667)","(8.0, 11.0, 10.36)","(71.0, 550.0, 350.0)"
10-01-2023 15:22:29.271154,"(4.0, 6.0, 5.142857142857142)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.7, 4.52)","(20.0, 60.0, 56.4)","(9.0, 21.0, 18.14814814814815)","(4.6, 5.3, 4.838461538461538)","(8.0, 11.0, 10.36)","(71.0, 480.0, 350.0)"
10-01-2023 15:22:30.402917,"(4.0, 5.9, 5.826666666666667)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.7, 4.52)","(20.0, 60.0, 56.4)","(9.0, 21.0, 18.14814814814815)","(4.6, 5.3, 4.966666666666667)","(8.0, 11.0, 10.2)","(71.0, 480.0, 350.0)"
10-01-2023 15:22:31.474064,"(4.0, 5.9, 5.826666666666667)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(20.0, 60.0, 56.4)","(9.0, 21.0, 18.14814814814815)","(4.6, 5.3, 4.838461538461538)","(8.0, 11.0, 10.328)","(71.0, 480.0, 355.0)"
10-01-2023 15:22:32.549080,"(4.0, 5.9, 5.826666666666667)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(20.0, 60.0, 56.4)","(9.0, 21.0, 18.14814814814815)","(4.6, 5.3, 4.838461538461538)","(8.0, 11.0, 10.328)","(71.0, 480.0, 396.66666666666663)"
10-01-2023 15:22:33.644323,"(4.0, 5.9, 5.826666666666667)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(20.0, 60.0, 56.4)","(9.0, 21.0, 18.14814814814815)","(4.6, 5.3, 4.838461538461538)","(8.0, 11.0, 10.328)","(71.0, 480.0, 396.66666666666663)"
10-01-2023 15:22:34.742746,"(4.0, 5.9, 5.826666666666667)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(20.0, 60.0, 56.4)","(9.0, 21.0, 18.14814814814815)","(4.6, 5.3, 4.966666666666667)","(8.0, 11.0, 10.328)","(71.0, 480.0, 360.0)"
10-01-2023 15:22:35.815101,"(4.0, 5.9, 5.826666666666667)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(20.0, 60.0, 56.4)","(9.0, 21.0, 18.14814814814815)","(4.6, 5.3, 4.838461538461538)","(8.0, 11.0, 10.328)","(71.0, 480.0, 360.0)"
10-01-2023 15:22:36.809618,"(4.0, 5.9, 5.826666666666667)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(20.0, 60.0, 56.4)","(9.0, 21.0, 18.14814814814815)","(4.6, 5.3, 5.039130434782608)","(8.0, 11.0, 10.3)","(71.0, 480.0, 360.0)"
10-01-2023 15:22:37.868252,"(4.0, 5.9, 5.826666666666667)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(20.0, 60.0, 56.4)","(9.0, 21.0, 18.14814814814815)","(4.6, 5.3, 5.05)","(8.0, 11.0, 10.142857142857142)","(71.0, 480.0, 360.0)"
10-01-2023 15:22:38.952532,"(4.0, 5.9, 5.3133333333333335)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(20.0, 60.0, 56.4)","(9.0, 21.0, 18.14814814814815)","(4.6, 5.3, 5.05)","(8.0, 11.5, 10.142857142857142)","(71.0, 480.0, 360.0)"
10-01-2023 15:22:39.985713,"(4.0, 5.9, 5.24)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(20.0, 60.0, 56.4)","(9.0, 21.0, 18.14814814814815)","(4.6, 5.3, 5.05)","(8.0, 11.5, 10.142857142857142)","(71.0, 480.0, 360.0)"
10-01-2023 15:22:41.009816,"(4.0, 5.9, 5.24)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(20.0, 60.0, 56.4)","(9.0, 21.0, 18.14814814814815)","(4.6, 5.3, 5.05)","(8.0, 11.5, 10.034285714285714)","(71.0, 480.0, 360.0)"
10-01-2023 15:22:42.030484,"(4.0, 5.9, 5.089473684210526)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(20.0, 60.0, 56.4)","(9.0, 21.0, 18.14814814814815)","(4.6, 5.3, 5.05)","(8.0, 11.5, 10.034285714285714)","(71.0, 480.0, 346.6666666666667)"
10-01-2023 15:22:43.145560,"(4.0, 5.9, 5.089473684210526)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(20.0, 60.0, 56.4)","(9.0, 21.0, 19.15625)","(4.6, 5.3, 5.05)","(8.0, 11.5, 10.034285714285714)","(71.0, 560.0, 400.0)"
10-01-2023 15:22:44.224161,"(4.0, 5.9, 5.089473684210526)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(20.0, 60.0, 56.4)","(9.0, 20.0, 19.205882352941178)","(4.6, 5.3, 5.05)","(8.0, 11.5, 10.03076923076923)","(71.0, 560.0, 400.0)"
10-01-2023 15:22:45.257302,"(4.0, 5.9, 5.089473684210526)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(20.0, 60.0, 56.4)","(9.0, 20.0, 18.363636363636363)","(4.6, 5.3, 5.05)","(8.0, 11.0, 10.03076923076923)","(71.0, 560.0, 446.66666666666663)"
10-01-2023 15:22:46.349149,"(4.0, 5.9, 5.084482758620689)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(20.0, 60.0, 56.4)","(9.0, 20.0, 17.833333333333332)","(4.6, 5.3, 5.05)","(8.0, 11.0, 10.03076923076923)","(71.0, 550.0, 400.0)"
10-01-2023 15:22:47.382216,"(4.0, 5.9, 5.084482758620689)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(20.0, 60.0, 56.4)","(9.0, 20.0, 17.833333333333332)","(4.6, 5.3, 5.05)","(8.0, 11.0, 10.03076923076923)","(71.0, 550.0, 400.0)"
10-01-2023 15:22:48.470417,"(4.0, 5.9, 5.084482758620689)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.39)","(20.0, 60.0, 56.4)","(9.0, 20.0, 17.66)","(4.6, 5.3, 5.05)","(8.0, 11.0, 10.03076923076923)","(71.0, 550.0, 400.0)"
10-01-2023 15:22:49.474582,"(4.0, 5.9, 5.084482758620689)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(20.0, 60.0, 56.4)","(9.0, 20.0, 17.66)","(4.6, 5.3, 4.871428571428572)","(8.0, 11.0, 10.03076923076923)","(71.0, 550.0, 400.0)"
10-01-2023 15:22:50.509129,"(4.0, 5.8, 5.452173913043478)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(20.0, 60.0, 56.4)","(9.0, 20.0, 17.66)","(4.6, 5.3, 4.984210526315789)","(8.0, 11.0, 10.03076923076923)","(71.0, 550.0, 400.0)"
10-01-2023 15:22:51.671641,"(4.0, 5.8, 5.335714285714285)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(20.0, 60.0, 56.4)","(9.0, 20.0, 17.66)","(4.6, 5.3, 4.871428571428572)","(8.0, 11.0, 10.03076923076923)","(71.0, 550.0, 353.3333333333333)"
10-01-2023 15:22:52.769219,"(4.0, 5.8, 5.317241379310345)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(20.0, 60.0, 56.4)","(9.0, 20.0, 17.0)","(4.6, 5.3, 4.984210526315789)","(8.0, 11.0, 10.03076923076923)","(71.0, 560.0, 400.0)"
10-01-2023 15:22:53.859799,"(4.0, 5.8, 5.1125)","(3.8, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(18.0, 60.0, 56.4)","(8.0, 19.5, 17.0)","(4.6, 5.3, 4.871428571428572)","(8.0, 11.0, 10.03076923076923)","(81.0, 550.0, 400.0)"
10-01-2023 15:22:54.912702,"(4.0, 5.7, 5.64375)","(3.8, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.4319999999999995)","(18.0, 60.0, 56.4)","(8.0, 19.5, 17.0)","(4.6, 5.3, 4.984210526315789)","(8.0, 11.0, 10.03076923076923)","(81.0, 550.0, 400.0)"
10-01-2023 15:22:55.993755,"(4.0, 5.7, 5.64375)","(3.8, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.457142857142857)","(18.0, 60.0, 56.4)","(8.0, 19.5, 17.394736842105264)","(4.6, 5.3, 4.871428571428572)","(8.0, 11.0, 10.03076923076923)","(81.0, 550.0, 400.0)"
10-01-2023 15:22:57.167057,"(4.0, 5.7, 5.235483870967742)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.457142857142857)","(21.0, 60.0, 56.4)","(9.0, 19.5, 17.394736842105264)","(4.6, 5.3, 4.871428571428572)","(8.0, 11.0, 10.03076923076923)","(81.0, 550.0, 400.0)"
10-01-2023 15:22:58.206068,"(4.0, 5.7, 5.175)","(3.7, 4.7, 4.6454545454545455)","(4.0, 4.6, 4.457142857142857)","(21.0, 60.0, 56.4)","(9.0, 19.5, 17.394736842105264)","(4.6, 5.3, 4.871428571428572)","(8.0, 11.0, 9.973333333333333)","(81.0, 550.0, 400.0)"
