,Toms Mate,Symi Fortuna,Peter Pan,Candy Kaos,Glenreagh Burner,Eyes On Gold,But It Pours,Cash Key
11-01-2023 12:40:20.624765,"(5.5, 7.6, 7.138461538461538)","(19.0, 28.0, 25.672727272727272)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.76, 1.7558333333333334)","(21.0, 44.0, 42.173913043478265)","(6.5, 11.0, 10.408163265306122)","(20.0, 36.0, 30.893617021276597)","(12.0, 19.5, 18.6375)"
11-01-2023 12:40:21.728929,"(5.5, 7.6, 7.3)","(19.0, 28.0, 25.672727272727272)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.76, 1.7578260869565216)","(21.0, 44.0, 41.6)","(6.5, 11.0, 10.408163265306122)","(20.0, 36.0, 30.893617021276597)","(12.0, 19.5, 18.6375)"
11-01-2023 12:40:22.863107,"(5.5, 7.6, 7.3)","(19.0, 28.0, 25.672727272727272)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.74, 1.737)","(21.0, 44.0, 40.72727272727273)","(6.5, 11.0, 10.428571428571429)","(20.0, 36.0, 30.893617021276597)","(12.0, 19.5, 18.6375)"
11-01-2023 12:40:24.289773,"(5.5, 7.6, 7.385714285714285)","(19.0, 28.0, 25.672727272727272)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.74, 1.7192)","(21.0, 44.0, 42.285714285714285)","(6.5, 11.0, 10.452830188679245)","(20.0, 36.0, 30.893617021276597)","(12.0, 19.5, 18.78125)"
11-01-2023 12:40:25.586741,"(5.5, 7.6, 7.385714285714285)","(19.0, 28.0, 25.672727272727272)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.72, 1.7266666666666666)","(21.0, 44.0, 42.285714285714285)","(6.5, 11.0, 10.452830188679245)","(20.0, 36.0, 30.893617021276597)","(12.0, 19.5, 18.833333333333332)"
11-01-2023 12:40:26.982713,"(5.5, 7.6, 7.225)","(19.0, 28.0, 25.672727272727272)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.73, 1.728125)","(21.0, 44.0, 42.285714285714285)","(6.5, 11.0, 10.452830188679245)","(20.0, 36.0, 30.893617021276597)","(12.0, 19.5, 18.833333333333332)"
11-01-2023 12:40:28.423846,"(5.5, 7.6, 7.327272727272727)","(19.0, 28.0, 25.672727272727272)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.73, 1.728125)","(21.0, 44.0, 41.473684210526315)","(6.5, 11.0, 10.452830188679245)","(20.0, 36.0, 30.893617021276597)","(12.0, 19.5, 18.833333333333332)"
11-01-2023 12:40:29.735243,"(5.5, 7.6, 7.4)","(19.0, 28.0, 25.257142857142856)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.72, 1.7066666666666666)","(21.0, 42.0, 41.0)","(6.5, 11.0, 10.452830188679245)","(20.0, 36.0, 30.893617021276597)","(12.0, 19.5, 18.833333333333332)"
11-01-2023 12:40:30.922761,"(5.5, 8.0, 7.466666666666667)","(19.0, 28.0, 25.658536585365855)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.72, 1.7054545454545453)","(21.0, 42.0, 41.0)","(6.5, 11.0, 10.452830188679245)","(20.0, 36.0, 28.551724137931036)","(12.0, 19.5, 18.833333333333332)"
11-01-2023 12:40:32.056289,"(5.5, 8.0, 7.466666666666667)","(19.0, 28.0, 25.658536585365855)","(18.0, 34.0, 31.666666666666664)","(1.55, 1.72, 1.7054545454545453)","(21.0, 42.0, 39.2)","(6.5, 11.0, 10.452830188679245)","(20.0, 36.0, 28.551724137931036)","(12.0, 19.5, 18.833333333333332)"
11-01-2023 12:40:33.308818,"(5.5, 8.0, 7.466666666666667)","(19.0, 28.0, 25.91304347826087)","(18.0, 34.0, 29.625)","(1.55, 1.72, 1.7054545454545453)","(21.0, 40.0, 39.2)","(6.5, 11.0, 10.452830188679245)","(20.0, 36.0, 28.90909090909091)","(12.0, 19.5, 18.833333333333332)"
11-01-2023 12:40:34.578528,"(5.5, 8.0, 7.435294117647059)","(19.0, 28.0, 25.91304347826087)","(18.0, 34.0, 29.625)","(1.55, 1.72, 1.718)","(21.0, 40.0, 40.30769230769231)","(6.5, 11.0, 10.452830188679245)","(20.0, 36.0, 29.032258064516128)","(12.0, 19.5, 18.833333333333332)"
11-01-2023 12:40:35.735083,"(5.5, 8.0, 7.454545454545455)","(19.0, 28.0, 25.91304347826087)","(18.0, 34.0, 29.625)","(1.55, 1.73, 1.7214285714285713)","(21.0, 44.0, 40.30769230769231)","(6.5, 11.0, 10.452830188679245)","(20.0, 36.0, 29.032258064516128)","(12.0, 19.5, 18.833333333333332)"
11-01-2023 12:40:36.897389,"(5.5, 8.0, 7.454545454545455)","(19.0, 28.0, 25.91304347826087)","(18.0, 34.0, 29.8)","(1.55, 1.73, 1.7214285714285713)","(21.0, 44.0, 38.0)","(6.5, 11.0, 10.431372549019608)","(20.0, 36.0, 30.76923076923077)","(12.0, 19.5, 18.833333333333332)"
11-01-2023 12:40:38.031639,"(5.5, 8.0, 7.454545454545455)","(19.0, 28.0, 25.893617021276597)","(18.0, 34.0, 29.8)","(1.55, 1.73, 1.7214285714285713)","(21.0, 44.0, 38.0)","(6.5, 11.0, 10.431372549019608)","(20.0, 34.0, 30.266666666666666)","(12.0, 19.5, 18.833333333333332)"
11-01-2023 12:40:39.221574,"(5.5, 8.0, 7.576470588235295)","(19.0, 28.0, 25.893617021276597)","(18.0, 34.0, 28.272727272727273)","(1.55, 1.71, 1.7037499999999999)","(21.0, 38.0, 37.4)","(6.5, 11.0, 10.431372549019608)","(20.0, 34.0, 31.76)","(12.0, 19.5, 18.833333333333332)"
11-01-2023 12:40:40.513382,"(5.5, 8.0, 7.640000000000001)","(19.0, 28.0, 25.893617021276597)","(18.0, 34.0, 32.25)","(1.55, 1.71, 1.707560975609756)","(21.0, 38.0, 37.333333333333336)","(6.5, 11.0, 10.431372549019608)","(20.0, 34.0, 33.51724137931035)","(12.0, 19.5, 18.833333333333332)"
11-01-2023 12:40:41.674728,"(5.5, 8.0, 7.640000000000001)","(19.0, 28.0, 25.893617021276597)","(18.0, 34.0, 32.05555555555556)","(1.55, 1.71, 1.707560975609756)","(21.0, 38.0, 37.55555555555556)","(6.5, 11.0, 10.431372549019608)","(20.0, 34.0, 33.15151515151515)","(12.0, 19.5, 18.833333333333332)"
11-01-2023 12:40:42.803385,"(5.5, 8.0, 7.747368421052632)","(19.0, 28.0, 25.893617021276597)","(18.0, 34.0, 32.05555555555556)","(1.55, 1.72, 1.7114285714285713)","(21.0, 38.0, 37.55555555555556)","(6.5, 11.0, 10.431372549019608)","(20.0, 34.0, 33.15151515151515)","(12.0, 19.5, 18.833333333333332)"
11-01-2023 12:40:43.945465,"(5.5, 8.0, 7.76)","(19.0, 28.0, 25.893617021276597)","(18.0, 34.0, 32.05555555555556)","(1.55, 1.72, 1.7114285714285713)","(21.0, 40.0, 37.0)","(6.5, 11.0, 10.431372549019608)","(20.0, 34.0, 33.53333333333333)","(12.0, 19.5, 18.833333333333332)"
11-01-2023 12:40:45.253705,"(5.5, 8.0, 7.76)","(19.0, 28.0, 26.058823529411764)","(18.0, 34.0, 32.05555555555556)","(1.55, 1.72, 1.7114285714285713)","(21.0, 40.0, 37.0)","(6.5, 11.0, 10.431372549019608)","(20.0, 34.0, 33.125)","(12.0, 19.5, 18.833333333333332)"
11-01-2023 12:40:46.495014,"(5.5, 8.0, 7.76)","(19.0, 28.0, 26.058823529411764)","(18.0, 34.0, 32.05555555555556)","(1.55, 1.72, 1.696)","(21.0, 40.0, 37.0)","(6.5, 11.0, 10.431372549019608)","(20.0, 34.0, 29.2)","(12.0, 19.5, 18.833333333333332)"
11-01-2023 12:40:47.733609,"(5.5, 8.0, 7.822222222222222)","(19.0, 28.0, 25.847826086956523)","(18.0, 34.0, 31.967741935483872)","(1.55, 1.72, 1.7028571428571428)","(21.0, 40.0, 37.0)","(6.5, 11.0, 10.431372549019608)","(20.0, 34.0, 33.53333333333333)","(12.0, 19.5, 18.833333333333332)"
11-01-2023 12:40:49.087358,"(5.5, 8.0, 7.8769230769230765)","(19.0, 28.0, 25.847826086956523)","(18.0, 34.0, 32.09090909090909)","(1.55, 1.72, 1.7028571428571428)","(21.0, 40.0, 37.0)","(6.5, 11.0, 10.431372549019608)","(20.0, 34.0, 30.0)","(12.0, 19.5, 18.833333333333332)"
11-01-2023 12:40:50.328799,"(5.5, 8.0, 7.8769230769230765)","(19.0, 28.0, 25.847826086956523)","(18.0, 34.0, 32.09090909090909)","(1.55, 1.72, 1.6989999999999998)","(21.0, 40.0, 37.0)","(6.5, 11.0, 10.431372549019608)","(20.0, 34.0, 32.6)","(12.0, 19.5, 18.785714285714285)"
11-01-2023 12:40:51.856112,"(5.5, 8.0, 7.8)","(19.0, 28.0, 25.847826086956523)","(18.0, 34.0, 29.692307692307693)","(1.55, 1.72, 1.7033333333333334)","(21.0, 40.0, 37.0)","(6.5, 11.0, 10.431372549019608)","(20.0, 34.0, 32.6)","(12.0, 19.5, 18.785714285714285)"
11-01-2023 12:40:53.024481,"(5.5, 8.0, 7.8)","(19.0, 28.0, 25.928571428571427)","(18.0, 34.0, 27.77777777777778)","(1.55, 1.73, 1.7015384615384614)","(21.0, 40.0, 37.0)","(6.5, 11.0, 10.431372549019608)","(20.0, 34.0, 33.125)","(12.0, 19.5, 18.785714285714285)"
11-01-2023 12:40:54.209340,"(5.5, 8.0, 7.8)","(19.0, 28.0, 25.928571428571427)","(18.0, 34.0, 27.77777777777778)","(1.55, 1.72, 1.69625)","(21.0, 40.0, 37.0)","(6.5, 11.0, 10.403225806451612)","(20.0, 34.0, 33.125)","(12.0, 19.5, 18.68918918918919)"
11-01-2023 12:40:55.376010,"(5.5, 8.2, 8.133333333333333)","(19.0, 28.0, 25.928571428571427)","(18.0, 34.0, 29.692307692307693)","(1.55, 1.7, 1.6988235294117646)","(21.0, 40.0, 37.0)","(6.5, 10.5, 10.324324324324325)","(20.0, 34.0, 33.125)","(12.0, 19.5, 18.785714285714285)"
11-01-2023 12:40:56.532330,"(5.5, 8.2, 8.16)","(19.0, 28.0, 25.928571428571427)","(18.0, 34.0, 29.692307692307693)","(1.55, 1.72, 1.6988235294117646)","(21.0, 40.0, 37.0)","(6.5, 10.5, 10.324324324324325)","(20.0, 34.0, 33.125)","(12.0, 19.5, 18.785714285714285)"
11-01-2023 12:40:57.751938,"(5.5, 8.4, 8.16)","(19.0, 28.0, 25.928571428571427)","(18.0, 32.0, 31.076923076923077)","(1.55, 1.72, 1.6988235294117646)","(21.0, 40.0, 36.57142857142857)","(6.5, 10.5, 10.324324324324325)","(20.0, 34.0, 33.125)","(12.0, 19.5, 18.785714285714285)"
11-01-2023 12:40:58.993986,"(5.5, 8.2, 8.16)","(19.0, 28.0, 25.928571428571427)","(18.0, 32.0, 30.875)","(1.55, 1.72, 1.6945454545454546)","(21.0, 40.0, 36.57142857142857)","(6.5, 10.5, 10.324324324324325)","(20.0, 34.0, 33.125)","(12.0, 19.5, 18.785714285714285)"
11-01-2023 12:41:00.236346,"(5.5, 8.2, 8.12)","(19.0, 28.0, 26.148936170212767)","(18.0, 32.0, 30.41176470588235)","(1.55, 1.72, 1.6917647058823528)","(21.0, 40.0, 37.2)","(6.5, 10.5, 10.3375)","(20.0, 34.0, 33.03448275862069)","(12.0, 19.5, 18.861702127659573)"
11-01-2023 12:41:01.332108,"(5.5, 8.0, 7.777777777777778)","(19.0, 28.0, 26.148936170212767)","(18.0, 32.0, 30.41176470588235)","(1.55, 1.72, 1.692222222222222)","(21.0, 40.0, 37.375)","(6.5, 10.5, 10.306818181818182)","(20.0, 34.0, 32.14705882352941)","(12.0, 19.5, 18.861702127659573)"
11-01-2023 12:41:02.452157,"(5.5, 8.0, 7.9625)","(19.0, 28.0, 26.066666666666666)","(18.0, 32.0, 30.4)","(1.5, 1.72, 1.692222222222222)","(21.0, 40.0, 36.18181818181818)","(6.5, 10.5, 10.306818181818182)","(20.0, 34.0, 32.14705882352941)","(12.0, 19.5, 18.861702127659573)"
11-01-2023 12:41:03.676579,"(5.5, 8.0, 7.914285714285715)","(19.0, 28.0, 26.2)","(18.0, 32.0, 31.6)","(1.5, 1.72, 1.698)","(21.0, 40.0, 37.375)","(6.5, 10.5, 10.315217391304348)","(20.0, 34.0, 32.14705882352941)","(12.0, 19.5, 18.9)"
11-01-2023 12:41:04.927967,"(5.5, 8.2, 7.8999999999999995)","(19.0, 28.0, 26.2)","(18.0, 38.0, 33.91304347826087)","(1.5, 1.7, 1.6975)","(21.0, 40.0, 36.18181818181818)","(6.5, 10.5, 10.315217391304348)","(20.0, 34.0, 32.14705882352941)","(12.0, 19.5, 18.9)"
11-01-2023 12:41:06.163301,"(5.5, 8.2, 7.757894736842105)","(19.0, 28.0, 26.23076923076923)","(19.0, 34.0, 35.77777777777778)","(1.5, 1.7, 1.6923684210526315)","(21.0, 40.0, 36.18181818181818)","(6.5, 10.5, 10.319148936170214)","(20.0, 34.0, 31.464285714285715)","(12.0, 19.5, 18.9)"
11-01-2023 12:41:07.324190,"(5.5, 7.4, 7.325)","(19.0, 28.0, 26.23076923076923)","(19.0, 36.0, 35.77777777777778)","(1.5, 1.72, 1.7105882352941175)","(21.0, 40.0, 36.18181818181818)","(6.5, 10.5, 10.319148936170214)","(20.0, 32.0, 30.78787878787879)","(12.0, 19.5, 18.95945945945946)"
11-01-2023 12:41:08.437162,"(5.5, 7.4, 7.25)","(19.0, 28.0, 26.23076923076923)","(19.0, 34.0, 33.888888888888886)","(1.5, 1.72, 1.7105882352941175)","(21.0, 40.0, 37.375)","(6.5, 10.5, 10.311111111111112)","(20.0, 32.0, 30.78787878787879)","(12.0, 19.5, 18.95945945945946)"
11-01-2023 12:41:09.610677,"(5.5, 7.4, 7.2)","(19.0, 28.0, 26.43181818181818)","(19.0, 34.0, 33.888888888888886)","(1.5, 1.72, 1.7149999999999999)","(21.0, 40.0, 36.18181818181818)","(6.5, 10.5, 10.341463414634147)","(20.0, 32.0, 30.315789473684212)","(12.0, 19.5, 19.013513513513512)"
11-01-2023 12:41:10.800058,"(5.5, 7.2, 7.177777777777778)","(19.0, 28.0, 26.43181818181818)","(19.0, 34.0, 33.888888888888886)","(1.5, 1.72, 1.6985714285714286)","(21.0, 40.0, 37.375)","(6.5, 10.5, 10.311111111111112)","(20.0, 32.0, 30.666666666666668)","(12.0, 19.5, 20.5)"
11-01-2023 12:41:12.054825,"(5.5, 7.4, 7.276923076923077)","(19.0, 28.0, 26.43181818181818)","(19.0, 36.0, 35.82608695652174)","(1.5, 1.71, 1.6985714285714286)","(21.0, 40.0, 37.375)","(6.5, 10.5, 10.322916666666666)","(20.0, 32.0, 30.857142857142858)","(12.0, 22.0, 21.88)"
11-01-2023 12:41:13.248778,"(5.5, 7.4, 7.311111111111112)","(19.0, 28.0, 26.43181818181818)","(19.0, 36.0, 36.857142857142854)","(1.5, 1.7, 1.68)","(21.0, 40.0, 38.0)","(6.5, 10.5, 10.659574468085106)","(20.0, 32.0, 31.076923076923077)","(12.0, 23.0, 20.75)"
11-01-2023 12:41:14.390774,"(5.5, 7.6, 7.5)","(19.0, 28.0, 26.384615384615383)","(19.0, 38.0, 36.857142857142854)","(1.5, 1.7, 1.6613095238095237)","(21.0, 40.0, 41.64705882352941)","(6.5, 11.0, 10.615384615384615)","(20.0, 32.0, 31.80952380952381)","(12.0, 22.0, 20.735294117647058)"
11-01-2023 12:41:15.508723,"(5.5, 7.6, 7.507692307692308)","(19.0, 28.0, 27.52)","(19.0, 38.0, 36.857142857142854)","(1.5, 1.7, 1.666)","(21.0, 44.0, 40.5)","(6.5, 11.0, 10.615384615384615)","(20.0, 32.0, 31.80952380952381)","(12.0, 23.0, 21.574074074074073)"
11-01-2023 12:41:16.651992,"(5.5, 7.8, 7.533333333333333)","(19.0, 32.0, 29.0)","(19.0, 38.0, 36.857142857142854)","(1.5, 1.69, 1.6676923076923076)","(21.0, 44.0, 40.5)","(6.5, 11.0, 10.591836734693878)","(20.0, 32.0, 31.80952380952381)","(12.0, 23.0, 21.551724137931036)"
11-01-2023 12:41:17.825127,"(5.5, 7.8, 7.5)","(19.0, 32.0, 30.75)","(19.0, 38.0, 36.857142857142854)","(1.5, 1.68, 1.6615384615384614)","(21.0, 44.0, 41.64705882352941)","(6.5, 11.0, 10.591836734693878)","(20.0, 32.0, 31.80952380952381)","(12.0, 23.0, 21.68)"
11-01-2023 12:41:19.014118,"(5.5, 7.8, 7.48)","(19.0, 32.0, 30.75)","(19.0, 38.0, 36.857142857142854)","(1.5, 1.68, 1.664705882352941)","(21.0, 44.0, 41.64705882352941)","(6.5, 11.0, 10.557692307692308)","(20.0, 32.0, 31.80952380952381)","(12.0, 23.0, 22.0)"
11-01-2023 12:41:20.222582,"(5.5, 7.8, 7.48)","(19.0, 32.0, 30.157894736842106)","(19.0, 38.0, 36.25)","(1.5, 1.68, 1.6624999999999999)","(21.0, 44.0, 41.64705882352941)","(6.5, 11.0, 10.520833333333334)","(20.0, 32.0, 31.80952380952381)","(12.0, 23.0, 21.625)"
11-01-2023 12:41:21.351730,"(5.5, 7.8, 7.571428571428571)","(19.0, 32.0, 29.5)","(19.0, 38.0, 36.25)","(1.5, 1.68, 1.6624999999999999)","(21.0, 44.0, 41.64705882352941)","(6.5, 11.0, 10.557692307692308)","(20.0, 32.0, 31.80952380952381)","(12.0, 23.0, 21.625)"
11-01-2023 12:41:22.488577,"(5.5, 7.8, 7.7)","(19.0, 32.0, 30.6)","(19.0, 38.0, 36.25)","(1.5, 1.67, 1.65625)","(21.0, 44.0, 41.64705882352941)","(6.5, 11.0, 10.581818181818182)","(20.0, 32.0, 31.80952380952381)","(12.0, 23.0, 21.625)"
11-01-2023 12:41:23.599678,"(5.5, 7.8, 7.666666666666667)","(19.0, 32.0, 30.6)","(19.0, 38.0, 36.25)","(1.5, 1.68, 1.65625)","(21.0, 44.0, 41.64705882352941)","(6.5, 11.0, 10.627450980392156)","(20.0, 32.0, 31.80952380952381)","(12.0, 23.0, 21.625)"
11-01-2023 12:41:24.777223,"(5.5, 7.8, 7.584615384615384)","(19.0, 32.0, 30.6)","(19.0, 38.0, 36.25)","(1.5, 1.68, 1.6524999999999999)","(21.0, 44.0, 41.64705882352941)","(6.5, 11.0, 10.627450980392156)","(20.0, 32.0, 31.36)","(12.0, 23.0, 21.95)"
11-01-2023 12:41:25.920240,"(5.5, 7.8, 7.584615384615384)","(19.0, 32.0, 30.6)","(19.0, 38.0, 36.25)","(1.5, 1.67, 1.6478260869565216)","(21.0, 44.0, 41.64705882352941)","(6.5, 11.0, 10.627450980392156)","(20.0, 32.0, 31.81818181818182)","(12.0, 23.0, 22.0)"
11-01-2023 12:41:27.013859,"(5.5, 7.8, 7.636363636363637)","(19.0, 32.0, 30.6)","(19.0, 38.0, 36.25)","(1.5, 1.66, 1.6478260869565216)","(21.0, 44.0, 41.64705882352941)","(6.5, 11.0, 10.627450980392156)","(20.0, 32.0, 31.81818181818182)","(12.0, 23.0, 22.16)"
11-01-2023 12:41:28.053327,"(5.5, 8.0, 7.65)","(19.0, 32.0, 29.9)","(19.0, 38.0, 36.25)","(1.5, 1.66, 1.6523636363636363)","(21.0, 44.0, 41.64705882352941)","(6.5, 11.0, 10.627450980392156)","(20.0, 32.0, 29.625)","(12.0, 23.0, 22.3)"
11-01-2023 12:41:29.134449,"(5.5, 8.2, 7.736363636363636)","(19.0, 32.0, 31.18181818181818)","(19.0, 38.0, 36.25)","(1.5, 1.66, 1.6509090909090909)","(21.0, 44.0, 42.73684210526316)","(6.5, 11.0, 10.627450980392156)","(20.0, 34.0, 31.63157894736842)","(12.0, 23.0, 22.3)"
11-01-2023 12:41:30.284459,"(6.0, 8.2, 7.6499999999999995)","(20.0, 32.0, 31.25)","(20.0, 38.0, 36.25)","(1.5, 1.66, 1.654375)","(21.0, 44.0, 42.4)","(7.5, 11.0, 10.627450980392156)","(21.0, 34.0, 30.785714285714285)","(13.0, 23.0, 23.785714285714285)"
11-01-2023 12:41:31.415586,"(6.0, 8.2, 7.659999999999999)","(20.0, 32.0, 31.142857142857142)","(20.0, 38.0, 36.25)","(1.5, 1.66, 1.654375)","(21.0, 44.0, 42.4)","(7.5, 11.0, 10.627450980392156)","(21.0, 34.0, 31.0)","(13.0, 24.0, 23.166666666666668)"
11-01-2023 12:41:32.478354,"(6.0, 8.2, 7.646153846153846)","(20.0, 32.0, 31.142857142857142)","(20.0, 38.0, 36.25)","(1.5, 1.66, 1.6524999999999999)","(21.0, 44.0, 42.4)","(7.5, 11.0, 10.627450980392156)","(21.0, 34.0, 31.0)","(13.0, 24.0, 23.166666666666668)"
11-01-2023 12:41:33.494332,"(6.0, 8.2, 7.637499999999999)","(20.0, 32.0, 31.142857142857142)","(20.0, 38.0, 36.25)","(1.5, 1.66, 1.650886075949367)","(21.0, 44.0, 42.4)","(7.5, 11.0, 10.627450980392156)","(21.0, 34.0, 30.53846153846154)","(13.0, 24.0, 23.57142857142857)"
11-01-2023 12:41:34.572352,"(6.0, 8.2, 7.45)","(20.0, 32.0, 30.8)","(20.0, 38.0, 36.25)","(1.5, 1.64, 1.635595238095238)","(21.0, 44.0, 42.4)","(7.5, 11.0, 10.627450980392156)","(21.0, 34.0, 31.23076923076923)","(13.0, 24.0, 23.57142857142857)"
11-01-2023 12:41:35.632458,"(6.0, 8.2, 7.637499999999999)","(20.0, 38.0, 36.476190476190474)","(20.0, 38.0, 36.25)","(1.5, 1.64, 1.636754385964912)","(21.0, 44.0, 41.77777777777778)","(7.5, 11.0, 10.627450980392156)","(21.0, 34.0, 31.8)","(13.0, 24.0, 23.57142857142857)"
11-01-2023 12:41:36.706301,"(6.0, 8.0, 7.46)","(20.0, 38.0, 35.793103448275865)","(20.0, 38.0, 36.17391304347826)","(1.5, 1.64, 1.6306976744186046)","(21.0, 44.0, 41.714285714285715)","(7.5, 11.0, 10.577777777777778)","(21.0, 34.0, 31.066666666666666)","(13.0, 24.0, 23.57142857142857)"
11-01-2023 12:41:37.743841,"(6.0, 8.0, 7.442857142857143)","(20.0, 38.0, 35.793103448275865)","(20.0, 38.0, 36.17391304347826)","(1.5, 1.64, 1.6316666666666666)","(21.0, 44.0, 40.44444444444444)","(7.5, 11.0, 10.577777777777778)","(21.0, 34.0, 32.5)","(13.0, 24.0, 23.57142857142857)"
11-01-2023 12:41:38.854254,"(6.0, 8.0, 7.442857142857143)","(20.0, 38.0, 34.94117647058823)","(20.0, 38.0, 36.17391304347826)","(1.5, 1.64, 1.6310344827586205)","(21.0, 44.0, 41.714285714285715)","(7.5, 11.0, 10.525)","(21.0, 34.0, 31.81818181818182)","(13.0, 24.0, 23.57142857142857)"
11-01-2023 12:41:39.968247,"(6.0, 8.0, 7.442857142857143)","(20.0, 38.0, 34.94117647058823)","(20.0, 38.0, 36.17391304347826)","(1.5, 1.64, 1.6310344827586205)","(21.0, 44.0, 40.44444444444444)","(7.5, 11.0, 10.525)","(21.0, 34.0, 31.81818181818182)","(13.0, 24.0, 23.57142857142857)"
11-01-2023 12:41:41.153607,"(6.0, 8.0, 7.442857142857143)","(20.0, 38.0, 34.94117647058823)","(20.0, 38.0, 36.17391304347826)","(1.5, 1.64, 1.6279294653014789)","(21.0, 44.0, 41.86666666666667)","(7.5, 11.0, 10.525)","(21.0, 34.0, 32.5)","(13.0, 24.0, 23.57142857142857)"
11-01-2023 12:41:42.268025,"(6.0, 8.0, 7.442857142857143)","(20.0, 38.0, 34.94117647058823)","(20.0, 38.0, 36.17391304347826)","(1.5, 1.63, 1.6282582938388626)","(21.0, 44.0, 41.86666666666667)","(7.5, 11.0, 10.525)","(21.0, 34.0, 32.0)","(13.0, 24.0, 23.57142857142857)"
11-01-2023 12:41:43.332178,"(6.0, 8.0, 7.442857142857143)","(20.0, 38.0, 34.94117647058823)","(20.0, 38.0, 36.17391304347826)","(1.5, 1.63, 1.6496103896103895)","(21.0, 44.0, 41.86666666666667)","(7.5, 11.0, 10.166666666666666)","(21.0, 34.0, 32.5)","(13.0, 24.0, 22.666666666666668)"
11-01-2023 12:41:44.421030,"(6.0, 7.8, 7.729411764705882)","(20.0, 38.0, 37.111111111111114)","(20.0, 38.0, 36.434782608695656)","(1.5, 1.66, 1.6296815286624202)","(21.0, 44.0, 41.666666666666664)","(7.5, 10.5, 10.277777777777779)","(21.0, 34.0, 31.81818181818182)","(13.0, 23.0, 22.692307692307693)"
11-01-2023 12:41:45.530386,"(6.0, 8.0, 7.92)","(20.0, 38.0, 37.111111111111114)","(20.0, 38.0, 36.434782608695656)","(1.5, 1.63, 1.6296105919003114)","(21.0, 44.0, 41.666666666666664)","(7.5, 10.5, 10.15)","(21.0, 34.0, 32.5)","(13.0, 23.0, 22.692307692307693)"
11-01-2023 12:41:46.734966,"(6.0, 8.2, 7.984615384615384)","(20.0, 38.0, 37.08571428571429)","(20.0, 38.0, 36.434782608695656)","(1.5, 1.63, 1.6296105919003114)","(21.0, 44.0, 41.666666666666664)","(7.5, 10.5, 10.372727272727273)","(21.0, 34.0, 32.5)","(13.0, 23.0, 22.692307692307693)"
11-01-2023 12:41:47.886944,"(6.0, 8.2, 7.96)","(20.0, 38.0, 37.111111111111114)","(20.0, 38.0, 36.434782608695656)","(1.5, 1.63, 1.6296105919003114)","(21.0, 44.0, 41.666666666666664)","(7.5, 10.5, 10.313333333333334)","(21.0, 34.0, 31.81818181818182)","(13.0, 23.0, 22.692307692307693)"
11-01-2023 12:41:49.018158,"(6.0, 8.2, 7.955555555555555)","(20.0, 38.0, 37.111111111111114)","(20.0, 38.0, 36.434782608695656)","(1.5, 1.63, 1.629595015576324)","(21.0, 44.0, 40.30769230769231)","(7.5, 10.5, 10.941176470588236)","(21.0, 34.0, 32.5)","(13.0, 23.0, 22.68)"
11-01-2023 12:41:50.103282,"(6.0, 8.2, 8.0)","(20.0, 38.0, 37.08571428571429)","(20.0, 38.0, 36.434782608695656)","(1.5, 1.63, 1.629595015576324)","(21.0, 44.0, 40.30769230769231)","(7.5, 11.0, 10.88888888888889)","(21.0, 34.0, 32.73684210526316)","(13.0, 23.0, 22.68)"
11-01-2023 12:41:51.139456,"(6.0, 8.2, 8.0)","(20.0, 38.0, 37.36)","(20.0, 38.0, 36.36363636363636)","(1.5, 1.63, 1.629595015576324)","(21.0, 44.0, 41.529411764705884)","(7.5, 11.0, 10.727272727272727)","(21.0, 34.0, 32.73684210526316)","(13.0, 23.0, 22.68)"
11-01-2023 12:41:52.278065,"(6.0, 8.2, 8.0)","(21.0, 38.0, 37.36)","(20.0, 32.0, 30.6)","(1.45, 1.63, 1.629595015576324)","(21.0, 44.0, 41.666666666666664)","(7.5, 11.0, 10.62962962962963)","(21.0, 34.0, 32.73684210526316)","(13.0, 23.0, 22.68)"
11-01-2023 12:41:53.514700,"(6.0, 8.2, 8.0)","(21.0, 38.0, 37.36)","(20.0, 32.0, 29.666666666666668)","(1.45, 1.63, 1.629640062597809)","(21.0, 44.0, 41.666666666666664)","(7.5, 11.0, 10.62962962962963)","(21.0, 34.0, 32.73684210526316)","(13.0, 23.0, 22.68)"
11-01-2023 12:41:54.671784,"(6.0, 8.2, 8.036363636363635)","(21.0, 38.0, 37.36)","(20.0, 32.0, 29.666666666666668)","(1.45, 1.63, 1.6295312499999999)","(21.0, 44.0, 40.4)","(7.5, 11.0, 10.62962962962963)","(21.0, 34.0, 32.73684210526316)","(13.0, 23.0, 22.68)"
11-01-2023 12:41:55.801303,"(6.0, 8.2, 8.036363636363635)","(21.0, 38.0, 37.36)","(20.0, 32.0, 29.666666666666668)","(1.45, 1.63, 1.62936)","(21.0, 44.0, 40.8235294117647)","(7.5, 11.0, 10.863636363636363)","(21.0, 34.0, 32.095238095238095)","(13.0, 23.0, 22.666666666666668)"
