,Trittrittbangbang,Miss Vung Tau,Our Star Watch Nz,Pontevivo,Lil Happy Fella,Leosabi,Justlike Turbo,Naval Aviator,Whoswhointhezoo,Blue Blazer Nz,Valentines Brook,Wall Street Girl
10-01-2023 20:31:12.830493,"(51.0, 80.0, 74.0)","(91.0, 120.0, 116.875)","(21.0, 99999, 99990)","(4.8, 10.0, 8.3)","(31.0, 48.0, 44.0)","(3.7, 5.9, 5.76)","(31.0, 75.0, 62.5)","(71.0, 110.0, 105.83333333333334)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 1.99, 1.9537931034482758)","(14.0, 21.0, 20.0)"
10-01-2023 20:31:14.424341,"(51.0, 80.0, 74.0)","(91.0, 120.0, 111.66666666666667)","(21.0, 99999, 99990)","(4.8, 9.6, 8.28)","(31.0, 48.0, 44.0)","(3.7, 5.9, 5.764285714285714)","(31.0, 75.0, 69.2)","(71.0, 110.0, 105.83333333333334)","(81.0, 230.0, 222.5)","(11.0, 99999, 99990)","(2.0, 1.99, 1.956)","(14.0, 21.0, 20.0)"
10-01-2023 20:31:16.222562,"(51.0, 80.0, 74.0)","(91.0, 120.0, 116.11111111111111)","(21.0, 99999, 99990)","(4.8, 9.4, 8.514285714285714)","(31.0, 48.0, 48.0)","(3.7, 6.0, 5.764285714285714)","(31.0, 75.0, 61.5)","(71.0, 110.0, 105.83333333333334)","(81.0, 230.0, 213.75)","(11.0, 99999, 99990)","(2.0, 2.04, 1.99)","(14.0, 21.0, 20.0)"
10-01-2023 20:31:17.743000,"(51.0, 80.0, 74.0)","(91.0, 120.0, 116.11111111111111)","(21.0, 99999, 99990)","(5.0, 9.2, 8.36)","(31.0, 50.0, 42.857142857142854)","(3.8, 6.0, 5.764285714285714)","(31.0, 75.0, 53.666666666666664)","(81.0, 110.0, 105.83333333333334)","(91.0, 220.0, 213.75)","(11.0, 99999, 99990)","(1.95, 2.04, 2.005)","(14.0, 21.0, 20.0)"
10-01-2023 20:31:19.393480,"(51.0, 80.0, 74.0)","(91.0, 120.0, 113.0)","(21.0, 99999, 99990)","(5.0, 9.2, 8.257142857142856)","(31.0, 50.0, 43.333333333333336)","(3.8, 6.0, 5.764285714285714)","(31.0, 65.0, 56.666666666666664)","(81.0, 110.0, 100.0)","(91.0, 220.0, 213.75)","(11.0, 99999, 99990)","(1.95, 2.02, 2.005)","(14.0, 22.0, 20.857142857142858)"
10-01-2023 20:31:20.854064,"(51.0, 80.0, 74.0)","(91.0, 120.0, 113.0)","(21.0, 99999, 99990)","(5.0, 9.2, 8.257142857142856)","(31.0, 50.0, 48.666666666666664)","(3.8, 6.0, 5.764285714285714)","(31.0, 65.0, 56.666666666666664)","(81.0, 110.0, 100.0)","(91.0, 220.0, 214.44444444444446)","(11.0, 99999, 99990)","(1.95, 2.02, 2.002)","(14.0, 22.0, 20.0)"
10-01-2023 20:31:22.524456,"(51.0, 80.0, 74.0)","(91.0, 120.0, 105.0)","(21.0, 99999, 99990)","(5.0, 9.2, 8.48)","(31.0, 50.0, 49.111111111111114)","(3.8, 6.0, 5.764285714285714)","(31.0, 65.0, 58.57142857142857)","(81.0, 110.0, 100.0)","(91.0, 220.0, 214.44444444444446)","(11.0, 99999, 99990)","(1.95, 2.02, 1.9965217391304348)","(14.0, 22.0, 22.5)"
10-01-2023 20:31:24.225898,"(51.0, 80.0, 78.0)","(91.0, 120.0, 111.25)","(21.0, 99999, 99990)","(5.0, 8.8, 8.3)","(31.0, 50.0, 49.111111111111114)","(3.8, 6.0, 5.764285714285714)","(31.0, 65.0, 58.57142857142857)","(81.0, 110.0, 100.0)","(91.0, 220.0, 214.44444444444446)","(11.0, 99999, 99990)","(1.95, 2.02, 1.964)","(14.0, 23.0, 23.57142857142857)"
10-01-2023 20:31:25.820688,"(51.0, 80.0, 78.0)","(91.0, 120.0, 111.25)","(21.0, 99999, 99990)","(5.0, 8.8, 8.3)","(31.0, 50.0, 49.111111111111114)","(3.8, 6.0, 5.875)","(31.0, 65.0, 58.57142857142857)","(81.0, 110.0, 100.0)","(91.0, 220.0, 213.75)","(11.0, 99999, 99990)","(1.95, 1.97, 1.96)","(14.0, 24.0, 23.8)"
10-01-2023 20:31:27.430367,"(51.0, 80.0, 78.0)","(91.0, 120.0, 111.25)","(21.0, 99999, 99990)","(5.0, 8.8, 8.4)","(31.0, 50.0, 49.0)","(3.8, 5.9, 5.875)","(31.0, 65.0, 58.57142857142857)","(81.0, 110.0, 106.66666666666667)","(91.0, 220.0, 213.75)","(11.0, 99999, 99990)","(1.95, 1.97, 1.9489473684210525)","(14.0, 24.0, 23.333333333333332)"
10-01-2023 20:31:29.089410,"(51.0, 80.0, 77.5)","(91.0, 120.0, 111.25)","(21.0, 99999, 99990)","(5.0, 8.8, 8.533333333333333)","(31.0, 50.0, 48.0)","(3.8, 5.9, 5.875)","(31.0, 65.0, 50.4)","(81.0, 110.0, 106.66666666666667)","(91.0, 220.0, 213.75)","(11.0, 99999, 99990)","(1.95, 1.97, 1.926969696969697)","(14.0, 24.0, 23.333333333333332)"
10-01-2023 20:31:31.015267,"(51.0, 80.0, 77.5)","(91.0, 120.0, 111.25)","(21.0, 99999, 99990)","(5.0, 8.8, 8.4)","(31.0, 50.0, 48.0)","(3.8, 5.9, 5.875)","(31.0, 60.0, 48.0)","(81.0, 110.0, 106.66666666666667)","(91.0, 220.0, 213.75)","(11.0, 99999, 99990)","(1.95, 1.97, 1.9464705882352942)","(14.0, 24.0, 23.333333333333332)"
10-01-2023 20:31:32.870918,"(51.0, 80.0, 77.5)","(91.0, 120.0, 111.25)","(21.0, 99999, 99990)","(5.0, 8.8, 8.457142857142857)","(31.0, 50.0, 48.0)","(3.9, 5.9, 5.875)","(31.0, 60.0, 48.0)","(91.0, 110.0, 106.66666666666667)","(91.0, 220.0, 213.75)","(11.0, 99999, 99990)","(1.9, 1.95, 1.9389473684210525)","(15.0, 24.0, 23.333333333333332)"
10-01-2023 20:31:34.623994,"(51.0, 80.0, 77.5)","(91.0, 120.0, 111.25)","(21.0, 99999, 99990)","(5.0, 8.8, 8.2)","(31.0, 50.0, 62.57142857142857)","(3.9, 5.9, 5.875)","(31.0, 60.0, 48.0)","(91.0, 110.0, 106.66666666666667)","(91.0, 220.0, 213.75)","(11.0, 99999, 99990)","(1.9, 1.95, 1.9466666666666665)","(15.0, 25.0, 24.733333333333334)"
10-01-2023 20:31:36.428992,"(51.0, 80.0, 77.5)","(91.0, 120.0, 98.125)","(21.0, 99999, 99990)","(5.0, 8.8, 8.2)","(31.0, 75.0, 60.769230769230774)","(3.9, 5.9, 5.875)","(31.0, 60.0, 48.0)","(91.0, 110.0, 106.66666666666667)","(91.0, 220.0, 213.75)","(11.0, 99999, 99990)","(1.9, 1.99, 1.9681818181818183)","(15.0, 25.0, 24.77777777777778)"
10-01-2023 20:31:38.237325,"(51.0, 80.0, 77.5)","(91.0, 120.0, 98.125)","(21.0, 99999, 99990)","(5.0, 8.8, 8.088888888888889)","(31.0, 70.0, 55.714285714285715)","(3.9, 5.9, 5.875)","(31.0, 60.0, 48.0)","(91.0, 110.0, 106.66666666666667)","(91.0, 220.0, 213.75)","(11.0, 99999, 99990)","(1.9, 1.99, 1.9766666666666666)","(15.0, 25.0, 24.57142857142857)"
10-01-2023 20:31:39.924974,"(51.0, 80.0, 72.0)","(91.0, 120.0, 98.125)","(21.0, 99999, 99990)","(5.0, 8.8, 8.088888888888889)","(31.0, 70.0, 55.714285714285715)","(3.9, 5.9, 5.875)","(31.0, 60.0, 48.0)","(91.0, 110.0, 106.66666666666667)","(91.0, 220.0, 213.75)","(11.0, 99999, 99990)","(1.9, 1.99, 1.9677777777777778)","(15.0, 25.0, 24.5)"
10-01-2023 20:31:41.650796,"(51.0, 80.0, 70.76923076923077)","(91.0, 120.0, 98.125)","(21.0, 99999, 99990)","(5.0, 8.8, 8.088888888888889)","(31.0, 70.0, 57.5)","(3.9, 5.9, 5.875)","(31.0, 60.0, 52.5)","(91.0, 110.0, 100.0)","(91.0, 220.0, 213.75)","(11.0, 99999, 99990)","(1.9, 1.99, 1.978888888888889)","(15.0, 26.0, 22.470588235294116)"
10-01-2023 20:31:43.242225,"(51.0, 80.0, 68.75)","(91.0, 120.0, 98.125)","(21.0, 99999, 99990)","(5.0, 8.8, 7.733333333333333)","(31.0, 70.0, 57.5)","(3.9, 5.9, 5.875)","(31.0, 60.0, 52.5)","(91.0, 110.0, 100.0)","(91.0, 220.0, 213.75)","(11.0, 99999, 99990)","(1.9, 1.99, 1.980909090909091)","(15.0, 26.0, 22.571428571428573)"
10-01-2023 20:31:44.833646,"(51.0, 80.0, 68.75)","(91.0, 120.0, 98.125)","(21.0, 99999, 99990)","(5.0, 8.8, 8.0)","(31.0, 70.0, 57.5)","(3.9, 5.9, 5.877777777777778)","(31.0, 60.0, 52.5)","(91.0, 110.0, 101.66666666666667)","(91.0, 220.0, 213.75)","(11.0, 99999, 99990)","(1.9, 1.99, 1.980909090909091)","(15.0, 26.0, 23.157894736842106)"
10-01-2023 20:31:46.482509,"(51.0, 80.0, 66.66666666666667)","(91.0, 120.0, 98.125)","(21.0, 99999, 99990)","(5.0, 8.8, 8.2)","(31.0, 70.0, 57.5)","(3.9, 5.9, 6.661538461538462)","(31.0, 60.0, 52.5)","(91.0, 110.0, 101.66666666666667)","(91.0, 220.0, 210.0)","(11.0, 99999, 99990)","(1.9, 1.99, 1.9649999999999999)","(15.0, 25.0, 24.333333333333332)"
10-01-2023 20:31:48.090327,"(51.0, 80.0, 70.76923076923077)","(91.0, 120.0, 98.125)","(21.0, 99999, 99990)","(5.0, 8.6, 8.085714285714285)","(31.0, 70.0, 57.5)","(3.9, 6.8, 6.661538461538462)","(31.0, 60.0, 52.5)","(91.0, 110.0, 101.66666666666667)","(91.0, 220.0, 210.0)","(11.0, 99999, 99990)","(1.9, 1.99, 1.9818367346938774)","(15.0, 25.0, 24.333333333333332)"
10-01-2023 20:31:49.691143,"(51.0, 80.0, 70.76923076923077)","(91.0, 120.0, 98.125)","(21.0, 99999, 99990)","(5.0, 8.6, 8.3)","(31.0, 70.0, 57.5)","(3.9, 6.8, 6.783333333333333)","(31.0, 60.0, 52.5)","(91.0, 110.0, 101.66666666666667)","(91.0, 220.0, 210.0)","(11.0, 99999, 99990)","(1.9, 1.99, 1.9959090909090909)","(15.0, 26.0, 22.896551724137932)"
10-01-2023 20:31:51.452547,"(51.0, 80.0, 66.66666666666667)","(91.0, 120.0, 98.125)","(21.0, 99999, 99990)","(5.0, 8.6, 7.8)","(31.0, 70.0, 57.5)","(3.9, 7.2, 6.771428571428571)","(31.0, 60.0, 52.5)","(91.0, 110.0, 101.66666666666667)","(91.0, 220.0, 210.0)","(11.0, 99999, 99990)","(1.9, 2.02, 2.004313725490196)","(15.0, 25.0, 24.25925925925926)"
10-01-2023 20:31:53.184382,"(51.0, 80.0, 71.66666666666667)","(91.0, 120.0, 98.125)","(21.0, 99999, 99990)","(5.0, 8.6, 7.866666666666666)","(31.0, 70.0, 57.5)","(3.9, 7.2, 6.771428571428571)","(31.0, 60.0, 52.5)","(91.0, 110.0, 101.66666666666667)","(91.0, 220.0, 210.0)","(11.0, 99999, 99990)","(1.9, 1.99, 1.9753448275862069)","(15.0, 24.0, 23.53846153846154)"
10-01-2023 20:31:54.937910,"(51.0, 75.0, 69.54545454545455)","(91.0, 120.0, 98.125)","(21.0, 99999, 99990)","(5.0, 8.4, 7.866666666666666)","(31.0, 70.0, 57.5)","(3.9, 7.2, 6.96)","(31.0, 60.0, 52.5)","(91.0, 110.0, 101.66666666666667)","(91.0, 220.0, 195.0)","(11.0, 99999, 99990)","(1.9, 1.99, 1.9774)","(15.0, 24.0, 23.129032258064516)"
10-01-2023 20:31:56.624549,"(51.0, 75.0, 69.54545454545455)","(91.0, 120.0, 98.125)","(21.0, 99999, 99990)","(5.0, 8.4, 7.866666666666666)","(31.0, 70.0, 57.5)","(3.9, 7.2, 6.763636363636364)","(31.0, 60.0, 52.5)","(91.0, 110.0, 101.66666666666667)","(91.0, 220.0, 178.33333333333334)","(11.0, 99999, 99990)","(1.9, 1.99, 1.9793749999999999)","(15.0, 24.0, 23.129032258064516)"
10-01-2023 20:31:58.420294,"(51.0, 75.0, 71.66666666666667)","(91.0, 120.0, 98.125)","(21.0, 99999, 99990)","(5.0, 8.4, 8.457142857142857)","(31.0, 70.0, 57.5)","(3.9, 7.2, 6.666666666666667)","(31.0, 60.0, 52.5)","(91.0, 110.0, 104.0)","(91.0, 220.0, 181.42857142857142)","(11.0, 99999, 99990)","(1.9, 1.95, 1.9494202898550723)","(15.0, 24.0, 23.444444444444443)"
10-01-2023 20:32:00.119000,"(51.0, 75.0, 71.66666666666667)","(91.0, 120.0, 106.0)","(21.0, 99999, 99990)","(5.0, 8.6, 8.5)","(31.0, 70.0, 57.5)","(3.9, 6.8, 6.666666666666667)","(31.0, 60.0, 52.5)","(91.0, 110.0, 95.55555555555556)","(91.0, 210.0, 181.42857142857142)","(11.0, 99999, 99990)","(1.9, 1.94, 1.9245714285714286)","(15.0, 25.0, 23.838709677419356)"
10-01-2023 20:32:01.701369,"(51.0, 75.0, 71.66666666666667)","(91.0, 120.0, 110.0)","(21.0, 99999, 99990)","(5.0, 8.6, 8.125)","(31.0, 70.0, 57.5)","(3.9, 6.8, 6.666666666666667)","(31.0, 60.0, 52.5)","(91.0, 100.0, 86.36363636363636)","(91.0, 210.0, 186.0)","(11.0, 99999, 99990)","(1.9, 1.94, 1.9037499999999998)","(15.0, 24.0, 23.166666666666668)"
10-01-2023 20:32:03.338814,"(51.0, 75.0, 71.66666666666667)","(91.0, 120.0, 110.0)","(21.0, 99999, 99990)","(5.0, 9.0, 8.514285714285714)","(31.0, 70.0, 57.5)","(3.9, 6.8, 6.742857142857143)","(31.0, 60.0, 51.0)","(91.0, 100.0, 88.0)","(91.0, 210.0, 186.0)","(11.0, 99999, 99990)","(1.9, 1.94, 1.9309375)","(15.0, 24.0, 23.318181818181817)"
10-01-2023 20:32:04.939889,"(51.0, 75.0, 72.0)","(91.0, 120.0, 110.0)","(21.0, 99999, 99990)","(5.0, 9.2, 8.327272727272726)","(31.0, 70.0, 57.5)","(3.9, 6.8, 7.019047619047619)","(31.0, 60.0, 51.0)","(91.0, 100.0, 88.0)","(91.0, 210.0, 186.0)","(11.0, 99999, 99990)","(1.9, 1.94, 1.9010526315789473)","(15.0, 24.0, 23.0)"
10-01-2023 20:32:06.597025,"(51.0, 75.0, 68.33333333333333)","(91.0, 120.0, 110.0)","(21.0, 99999, 99990)","(5.0, 9.2, 8.6)","(31.0, 70.0, 57.5)","(3.9, 7.2, 7.022222222222222)","(31.0, 60.0, 52.285714285714285)","(91.0, 100.0, 93.18181818181819)","(91.0, 210.0, 186.0)","(11.0, 99999, 99990)","(1.9, 1.92, 1.9010526315789473)","(15.0, 24.0, 23.454545454545453)"
10-01-2023 20:32:08.279171,"(51.0, 75.0, 68.33333333333333)","(91.0, 120.0, 112.22222222222223)","(21.0, 99999, 99990)","(5.0, 9.0, 8.6)","(31.0, 70.0, 57.5)","(3.9, 7.2, 7.022222222222222)","(31.0, 60.0, 51.0)","(91.0, 100.0, 93.18181818181819)","(91.0, 210.0, 186.0)","(11.0, 99999, 99990)","(1.9, 1.92, 1.8952499999999999)","(15.0, 24.0, 23.454545454545453)"
10-01-2023 20:32:10.378564,"(51.0, 75.0, 70.45454545454545)","(91.0, 120.0, 112.22222222222223)","(21.0, 99999, 99990)","(5.0, 9.0, 8.514285714285714)","(31.0, 70.0, 60.0)","(3.9, 7.2, 7.022222222222222)","(31.0, 60.0, 51.0)","(91.0, 100.0, 89.28571428571429)","(91.0, 210.0, 186.0)","(11.0, 99999, 99990)","(1.9, 1.92, 1.9004347826086956)","(15.0, 24.0, 22.857142857142858)"
10-01-2023 20:32:12.490911,"(51.0, 75.0, 70.45454545454545)","(91.0, 120.0, 112.22222222222223)","(21.0, 99999, 99990)","(5.0, 9.2, 8.327272727272726)","(31.0, 70.0, 60.0)","(3.9, 7.2, 6.921739130434783)","(31.0, 60.0, 51.0)","(91.0, 100.0, 89.28571428571429)","(91.0, 210.0, 186.0)","(11.0, 99999, 99990)","(1.9, 1.92, 1.9110526315789473)","(15.0, 26.0, 22.11764705882353)"
10-01-2023 20:32:14.441017,"(51.0, 75.0, 70.45454545454545)","(91.0, 120.0, 112.22222222222223)","(21.0, 99999, 99990)","(5.0, 9.2, 8.428571428571429)","(31.0, 70.0, 60.0)","(3.9, 7.2, 7.5)","(31.0, 60.0, 51.0)","(91.0, 100.0, 89.28571428571429)","(91.0, 210.0, 186.0)","(11.0, 99999, 99990)","(1.9, 1.92, 1.9151807228915663)","(15.0, 24.0, 23.333333333333332)"
10-01-2023 20:32:16.659290,"(51.0, 75.0, 70.45454545454545)","(91.0, 120.0, 112.22222222222223)","(21.0, 99999, 99990)","(5.0, 9.0, 8.428571428571429)","(31.0, 70.0, 60.0)","(3.9, 7.6, 7.466666666666667)","(31.0, 60.0, 54.0)","(91.0, 100.0, 92.5)","(91.0, 210.0, 186.0)","(11.0, 99999, 99990)","(1.9, 1.92, 1.9157499999999998)","(15.0, 24.0, 23.333333333333332)"
10-01-2023 20:32:18.401321,"(51.0, 75.0, 70.45454545454545)","(91.0, 120.0, 112.22222222222223)","(21.0, 99999, 99990)","(5.0, 9.0, 8.11111111111111)","(31.0, 70.0, 60.0)","(3.9, 7.8, 7.314285714285715)","(31.0, 60.0, 54.0)","(91.0, 100.0, 92.5)","(91.0, 210.0, 190.0)","(11.0, 99999, 99990)","(1.9, 1.92, 1.9157499999999998)","(15.0, 24.0, 23.6)"
10-01-2023 20:32:20.177794,"(51.0, 75.0, 60.0)","(91.0, 120.0, 115.625)","(21.0, 99999, 99990)","(5.0, 9.0, 8.25)","(31.0, 70.0, 60.0)","(3.9, 7.4, 7.314285714285715)","(31.0, 60.0, 53.0)","(91.0, 100.0, 92.5)","(91.0, 210.0, 190.0)","(11.0, 99999, 99990)","(1.9, 1.92, 1.9157499999999998)","(15.0, 24.0, 23.6)"
10-01-2023 20:32:22.165981,"(51.0, 75.0, 58.8)","(91.0, 120.0, 114.0)","(21.0, 99999, 99990)","(5.0, 9.0, 8.3)","(31.0, 70.0, 60.0)","(4.2, 7.4, 7.55)","(31.0, 60.0, 54.0)","(81.0, 100.0, 92.5)","(91.0, 210.0, 190.0)","(12.0, 99999, 99990)","(1.85, 1.92, 1.9157499999999998)","(16.0, 24.0, 23.6)"
10-01-2023 20:32:24.157846,"(51.0, 75.0, 57.0)","(81.0, 120.0, 112.5)","(21.0, 99999, 99990)","(5.5, 9.0, 8.0)","(31.0, 70.0, 60.0)","(4.2, 7.8, 7.2)","(31.0, 60.0, 54.0)","(81.0, 100.0, 92.5)","(91.0, 210.0, 190.0)","(12.0, 99999, 99990)","(1.85, 1.92, 1.9157499999999998)","(16.0, 25.0, 24.666666666666668)"
10-01-2023 20:32:26.089073,"(51.0, 75.0, 52.333333333333336)","(81.0, 130.0, 112.5)","(21.0, 99999, 99990)","(5.5, 8.8, 8.0)","(31.0, 70.0, 60.0)","(4.2, 7.6, 7.133333333333333)","(31.0, 60.0, 54.0)","(81.0, 100.0, 93.75)","(91.0, 210.0, 195.0)","(12.0, 99999, 99990)","(1.85, 1.92, 1.9157499999999998)","(16.0, 25.0, 24.25)"
10-01-2023 20:32:27.925047,"(51.0, 65.0, 57.15384615384615)","(81.0, 130.0, 112.5)","(21.0, 99999, 99990)","(5.5, 8.8, 8.133333333333333)","(31.0, 70.0, 60.0)","(4.2, 7.6, 7.199999999999999)","(31.0, 60.0, 54.0)","(81.0, 100.0, 94.0)","(91.0, 210.0, 195.0)","(12.0, 99999, 99990)","(1.85, 1.92, 1.9157499999999998)","(16.0, 24.0, 22.857142857142858)"
10-01-2023 20:32:29.576517,"(51.0, 65.0, 57.15384615384615)","(81.0, 130.0, 112.5)","(21.0, 99999, 99990)","(5.5, 8.8, 8.127272727272727)","(31.0, 70.0, 60.0)","(4.2, 7.6, 7.066666666666666)","(31.0, 60.0, 54.0)","(81.0, 100.0, 91.42857142857143)","(91.0, 210.0, 212.5)","(12.0, 99999, 99990)","(1.85, 1.92, 1.928)","(16.0, 24.0, 22.857142857142858)"
10-01-2023 20:32:31.436214,"(51.0, 65.0, 56.0)","(81.0, 130.0, 112.5)","(21.0, 99999, 99990)","(5.5, 9.0, 8.32)","(31.0, 70.0, 60.0)","(4.2, 7.6, 7.1)","(31.0, 60.0, 54.0)","(81.0, 100.0, 93.57142857142857)","(91.0, 220.0, 212.5)","(12.0, 99999, 99990)","(1.85, 1.94, 1.928)","(16.0, 24.0, 22.857142857142858)"
10-01-2023 20:32:33.252433,"(51.0, 65.0, 55.72727272727273)","(81.0, 130.0, 112.5)","(21.0, 99999, 99990)","(5.5, 8.8, 8.5)","(31.0, 70.0, 56.875)","(4.2, 7.4, 7.0)","(31.0, 60.0, 54.0)","(81.0, 100.0, 88.0)","(91.0, 220.0, 212.5)","(12.0, 99999, 99990)","(1.85, 1.94, 1.928)","(16.0, 24.0, 23.2)"
10-01-2023 20:32:34.933485,"(51.0, 65.0, 56.0)","(81.0, 130.0, 103.75)","(21.0, 99999, 99990)","(5.5, 9.0, 8.25)","(31.0, 70.0, 56.875)","(4.2, 7.4, 7.0)","(31.0, 60.0, 54.0)","(81.0, 100.0, 105.0)","(91.0, 220.0, 212.5)","(12.0, 99999, 99990)","(1.85, 1.94, 1.9224999999999999)","(16.0, 24.0, 24.25)"
10-01-2023 20:32:36.765681,"(51.0, 65.0, 55.72727272727273)","(81.0, 130.0, 92.0)","(21.0, 99999, 99990)","(5.5, 9.0, 8.342857142857143)","(31.0, 70.0, 56.875)","(4.2, 7.4, 7.34)","(31.0, 60.0, 54.0)","(81.0, 110.0, 95.0)","(91.0, 220.0, 212.5)","(12.0, 99999, 99990)","(1.85, 1.93, 1.9123076923076923)","(16.0, 25.0, 23.2)"
10-01-2023 20:32:38.601968,"(51.0, 65.0, 58.0)","(81.0, 120.0, 97.14285714285714)","(21.0, 99999, 99990)","(5.5, 8.8, 8.32)","(31.0, 70.0, 60.0)","(4.2, 7.4, 7.34)","(31.0, 60.0, 54.0)","(81.0, 110.0, 91.25)","(91.0, 220.0, 212.5)","(12.0, 99999, 99990)","(1.85, 1.93, 1.9123076923076923)","(16.0, 24.0, 23.2)"
10-01-2023 20:32:40.360142,"(51.0, 60.0, 57.66666666666667)","(81.0, 110.0, 97.14285714285714)","(21.0, 99999, 99990)","(5.5, 8.8, 8.375)","(31.0, 70.0, 60.0)","(4.2, 7.4, 6.963636363636364)","(31.0, 60.0, 54.0)","(81.0, 110.0, 91.25)","(91.0, 220.0, 212.5)","(12.0, 99999, 99990)","(1.85, 1.9, 1.894920634920635)","(16.0, 24.0, 23.0)"
10-01-2023 20:32:42.135032,"(51.0, 60.0, 57.6)","(81.0, 110.0, 87.5)","(21.0, 99999, 99990)","(5.5, 9.0, 8.5)","(31.0, 70.0, 60.0)","(4.2, 7.4, 7.11764705882353)","(31.0, 60.0, 54.0)","(81.0, 110.0, 83.75)","(91.0, 220.0, 212.5)","(12.0, 99999, 99990)","(1.85, 1.9, 1.8727659574468085)","(16.0, 24.0, 23.0)"
10-01-2023 20:32:44.003633,"(51.0, 60.0, 53.916666666666664)","(91.0, 110.0, 90.0)","(21.0, 99999, 99990)","(5.0, 9.0, 8.977777777777778)","(31.0, 70.0, 60.0)","(3.9, 7.4, 7.3500000000000005)","(41.0, 60.0, 54.0)","(81.0, 110.0, 89.58333333333333)","(101.0, 220.0, 212.5)","(11.0, 99999, 99990)","(1.85, 1.9, 1.8314285714285714)","(15.0, 24.0, 23.0)"
10-01-2023 20:32:45.846579,"(51.0, 65.0, 53.666666666666664)","(91.0, 100.0, 81.25)","(21.0, 99999, 99990)","(5.0, 9.2, 9.054545454545455)","(31.0, 70.0, 66.25)","(3.9, 7.4, 7.362500000000001)","(41.0, 60.0, 54.0)","(81.0, 110.0, 93.33333333333333)","(101.0, 220.0, 212.5)","(11.0, 99999, 99990)","(1.85, 1.89, 1.843846153846154)","(15.0, 24.0, 23.0)"
10-01-2023 20:32:47.580005,"(51.0, 65.0, 53.666666666666664)","(91.0, 100.0, 116.25)","(21.0, 99999, 99990)","(5.0, 9.6, 9.6)","(31.0, 70.0, 77.5)","(3.9, 7.4, 7.36842105263158)","(41.0, 60.0, 54.0)","(81.0, 110.0, 93.33333333333333)","(101.0, 220.0, 211.42857142857144)","(11.0, 99999, 99990)","(1.85, 1.8, 1.7555555555555555)","(15.0, 24.0, 23.2)"
10-01-2023 20:32:49.541743,"(51.0, 65.0, 54.18181818181818)","(91.0, 130.0, 100.38461538461539)","(21.0, 99999, 99990)","(5.0, 10.5, 9.375)","(31.0, 85.0, 63.333333333333336)","(3.9, 7.4, 7.32)","(41.0, 60.0, 54.0)","(81.0, 110.0, 93.33333333333333)","(101.0, 220.0, 211.42857142857144)","(11.0, 99999, 99990)","(1.85, 1.8, 1.7542857142857142)","(15.0, 24.0, 23.5)"
10-01-2023 20:32:51.529421,"(51.0, 65.0, 54.18181818181818)","(91.0, 130.0, 98.18181818181819)","(21.0, 99999, 99990)","(5.0, 10.5, 9.9375)","(31.0, 80.0, 63.333333333333336)","(3.9, 7.4, 7.32)","(41.0, 60.0, 54.0)","(81.0, 110.0, 96.53846153846155)","(101.0, 220.0, 212.5)","(11.0, 99999, 99990)","(1.85, 1.8, 1.7523809523809524)","(15.0, 26.0, 22.363636363636363)"
10-01-2023 20:32:53.551366,"(51.0, 65.0, 56.25)","(91.0, 130.0, 98.18181818181819)","(21.0, 99999, 99990)","(5.0, 10.5, 9.9375)","(31.0, 80.0, 63.333333333333336)","(3.9, 7.4, 7.32)","(41.0, 60.0, 54.0)","(81.0, 110.0, 96.53846153846155)","(101.0, 220.0, 212.5)","(11.0, 99999, 99990)","(1.85, 1.8, 1.7523809523809524)","(15.0, 24.0, 23.333333333333332)"
10-01-2023 20:32:55.526095,"(51.0, 65.0, 56.25)","(91.0, 130.0, 106.66666666666667)","(21.0, 99999, 99990)","(5.0, 10.5, 10.0)","(31.0, 80.0, 61.666666666666664)","(3.9, 7.4, 7.32)","(41.0, 60.0, 54.0)","(81.0, 110.0, 90.55555555555556)","(101.0, 220.0, 206.66666666666669)","(11.0, 99999, 99990)","(1.85, 1.8, 1.753125)","(15.0, 24.0, 23.6)"
10-01-2023 20:32:57.431478,"(51.0, 65.0, 60.714285714285715)","(91.0, 120.0, 96.0)","(21.0, 99999, 99990)","(5.0, 10.5, 10.25)","(31.0, 75.0, 61.666666666666664)","(3.9, 7.4, 7.56)","(41.0, 60.0, 54.0)","(81.0, 110.0, 90.55555555555556)","(101.0, 220.0, 206.66666666666669)","(11.0, 99999, 99990)","(1.85, 1.8, 1.796923076923077)","(15.0, 24.0, 22.666666666666668)"
10-01-2023 20:32:59.562520,"(51.0, 65.0, 62.27272727272727)","(91.0, 120.0, 92.0)","(21.0, 99999, 99990)","(5.0, 12.0, 10.084615384615384)","(31.0, 75.0, 60.0)","(3.9, 7.6, 7.569999999999999)","(41.0, 60.0, 48.5)","(81.0, 110.0, 90.55555555555556)","(101.0, 220.0, 206.66666666666669)","(11.0, 99999, 99990)","(1.85, 1.8, 1.7589285714285714)","(15.0, 24.0, 22.666666666666668)"
