,Katdeel,Mataman,Lady Valentine,Satellite Spirit,Deal An Ace,Star Prince,Perfect Impact,Anatini,Modele,Queen Luwell,Zuri Zuri,Chance At Midnight,Sea Kissed,Destination Sydney
08-01-2023 14:56:20.755953,"(3.1, 4.2, 3.6975609756097563)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.56)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 33.42857142857143)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.25)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:22.195486,"(3.1, 4.2, 3.6975609756097563)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.56)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 33.42857142857143)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.25)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:23.644662,"(3.1, 4.2, 3.6975609756097563)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.56)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 33.42857142857143)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.25)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:25.045853,"(3.1, 4.2, 3.6975609756097563)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.56)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 33.42857142857143)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.934782608695652)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:26.431618,"(3.1, 4.2, 3.6975609756097563)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.0)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 33.42857142857143)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.934782608695652)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:27.893835,"(3.1, 4.2, 3.6975609756097563)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.133333333333333)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 33.42857142857143)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.934782608695652)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:29.355659,"(3.1, 4.2, 3.6975609756097563)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.133333333333333)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 33.42857142857143)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.934782608695652)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:30.759178,"(3.1, 4.2, 3.6975609756097563)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.133333333333333)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 33.42857142857143)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.596153846153847)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:32.204675,"(3.1, 4.2, 3.6975609756097563)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.133333333333333)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 32.857142857142854)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.596153846153847)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:33.609603,"(3.1, 4.2, 3.6975609756097563)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.133333333333333)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 32.857142857142854)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.596153846153847)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:35.038514,"(3.1, 4.2, 3.6975609756097563)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.133333333333333)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 32.857142857142854)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.596153846153847)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:36.448712,"(3.1, 4.2, 3.6975609756097563)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.133333333333333)","(10.0, 13.5, 12.344262295081966)","(31.0, 36.0, 31.42857142857143)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.596153846153847)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:37.867559,"(3.1, 4.2, 3.6975609756097563)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.133333333333333)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 31.42857142857143)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.596153846153847)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:39.306860,"(3.1, 4.2, 3.6975609756097563)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.133333333333333)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 31.42857142857143)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.596153846153847)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:40.753775,"(3.1, 4.2, 3.6975609756097563)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.133333333333333)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 31.42857142857143)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.596153846153847)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:42.182828,"(3.1, 4.2, 3.6975609756097563)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.133333333333333)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 31.42857142857143)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.596153846153847)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:43.594830,"(3.1, 4.2, 3.6975609756097563)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.133333333333333)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 31.42857142857143)","(101.0, 210.0, 160.0)","(8.0, 14.5, 11.833333333333334)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:44.966005,"(3.1, 4.2, 3.6655660377358488)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.56)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 31.42857142857143)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.5)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:46.369589,"(3.1, 4.2, 3.6655660377358488)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.56)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.961538461538462)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:47.798442,"(3.1, 4.2, 3.6655660377358488)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.553846153846154)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.071428571428571)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:49.254137,"(3.1, 4.2, 3.6655660377358488)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.553846153846154)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.071428571428571)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:50.733374,"(3.1, 4.2, 3.6655660377358488)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.553846153846154)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.071428571428571)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:52.185628,"(3.1, 4.2, 3.7141509433962265)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.177777777777778)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.071428571428571)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:53.580309,"(3.1, 4.2, 3.7141509433962265)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.177777777777778)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.071428571428571)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:55.044117,"(3.1, 4.2, 3.7141509433962265)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.177777777777778)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.071428571428571)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:56.507544,"(3.1, 4.2, 3.6655660377358488)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.177777777777778)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.071428571428571)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:58.034814,"(3.1, 4.2, 3.6655660377358488)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.177777777777778)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.071428571428571)","(51.0, 180.0, 153.6)","(101.0, 200.0, 155.0)","(21.0, 38.0, 33.0)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:56:59.578643,"(3.1, 4.2, 3.6655660377358488)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.177777777777778)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.071428571428571)","(51.0, 180.0, 153.6)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:01.075409,"(3.1, 4.2, 3.6655660377358488)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.177777777777778)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.071428571428571)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:02.567934,"(3.1, 4.2, 3.7030701754385964)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.177777777777778)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.071428571428571)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:04.000887,"(3.1, 3.65, 3.63125)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.177777777777778)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.071428571428571)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:05.417727,"(3.1, 4.2, 3.735338345864662)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 6.82)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.071428571428571)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:06.879910,"(3.1, 4.2, 3.735338345864662)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 6.82)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.071428571428571)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:08.393610,"(3.1, 4.2, 3.735338345864662)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 6.82)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.071428571428571)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:09.953111,"(3.1, 4.2, 3.735338345864662)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 6.82)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.071428571428571)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:11.498541,"(3.1, 4.2, 3.735338345864662)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 6.82)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.071428571428571)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:12.940535,"(3.1, 4.2, 3.735338345864662)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 6.82)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.071428571428571)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:14.427570,"(3.1, 4.2, 3.735338345864662)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 6.82)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.071428571428571)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:15.941802,"(3.1, 4.0, 3.642857142857143)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.8, 7.0)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.0)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:17.451405,"(3.1, 4.0, 3.642857142857143)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.6, 7.0)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.625)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:18.953808,"(3.1, 4.0, 3.6254681647940075)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.6, 7.0)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.0)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:20.469185,"(3.1, 4.0, 3.6254681647940075)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.6, 7.0)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.0, 13.75)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:22.059554,"(3.1, 4.0, 3.6254681647940075)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.6, 7.0)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 13.75)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:23.611747,"(3.1, 4.0, 3.6254681647940075)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.6, 7.0)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.9)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:25.049732,"(3.1, 4.0, 3.6254681647940075)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.803086419753086)","(6.0, 7.6, 7.0)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.0)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:26.504994,"(3.1, 4.0, 3.6254681647940075)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.83494623655914)","(6.0, 7.6, 6.8)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.9)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:27.981906,"(3.1, 4.0, 3.6254681647940075)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.83494623655914)","(6.0, 7.6, 6.8)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.9)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:29.502854,"(3.1, 4.0, 3.6254681647940075)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.83494623655914)","(6.0, 7.6, 6.8)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.9)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:31.043715,"(3.1, 4.0, 3.6254681647940075)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.83494623655914)","(6.0, 7.6, 6.8)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.9)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:32.516419,"(3.1, 4.0, 3.625278810408922)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.83494623655914)","(6.0, 7.6, 6.8)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.9)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:33.945777,"(3.1, 4.0, 3.625278810408922)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.83494623655914)","(6.0, 7.6, 6.8)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.9)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
08-01-2023 14:57:35.390448,"(3.1, 4.0, 3.625278810408922)","(101.0, 200.0, 153.33333333333334)","(2.3, 3.05, 2.83494623655914)","(6.0, 7.6, 6.8)","(10.0, 13.5, 12.344262295081966)","(31.0, 34.0, 32.0)","(101.0, 210.0, 160.0)","(8.0, 14.5, 12.9)","(51.0, 180.0, 130.0)","(101.0, 200.0, 155.0)","(21.0, 38.0, 34.25)","(101.0, 200.0, 140.0)","(101.0, 210.0, 160.0)","(101.0, 200.0, 140.0)"
