,Smart Houdini,Gold Fillings,Any Given Sunday,Baccarat Boy,Wheres The Pub,Brockie Magic,Samsons Delilah
849,"[datetime.datetime(2022, 11, 28, 20, 42, 16, 840050), 4.2, 5.4]","[datetime.datetime(2022, 11, 28, 20, 42, 16, 840050), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 20, 42, 16, 840050), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 42, 16, 840050), 3.2, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 16, 840050), 31.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 42, 16, 840050), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 42, 16, 840050), 12.0, 18.0]"
850,"[datetime.datetime(2022, 11, 28, 20, 42, 17, 957987), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 20, 42, 17, 957987), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 20, 42, 17, 957987), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 42, 17, 957987), 3.2, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 17, 957987), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 17, 957987), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 42, 17, 957987), 12.0, 18.5]"
851,"[datetime.datetime(2022, 11, 28, 20, 42, 19, 84188), 4.2, 5.5]","[datetime.datetime(2022, 11, 28, 20, 42, 19, 84188), 3.1, 3.65]","[datetime.datetime(2022, 11, 28, 20, 42, 19, 84188), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 42, 19, 84188), 3.2, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 19, 84188), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 19, 84188), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 42, 19, 84188), 12.0, 19.0]"
852,"[datetime.datetime(2022, 11, 28, 20, 42, 20, 216992), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 20, 216992), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 20, 216992), 4.8, 6.2]","[datetime.datetime(2022, 11, 28, 20, 42, 20, 216992), 3.2, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 20, 216992), 31.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 42, 20, 216992), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 20, 216992), 12.0, 18.5]"
853,"[datetime.datetime(2022, 11, 28, 20, 42, 21, 328775), 4.2, 5.6]","[datetime.datetime(2022, 11, 28, 20, 42, 21, 328775), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 21, 328775), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 21, 328775), 3.2, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 21, 328775), 31.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 42, 21, 328775), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 21, 328775), 12.0, 18.5]"
854,"[datetime.datetime(2022, 11, 28, 20, 42, 22, 439998), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 22, 439998), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 22, 439998), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 22, 439998), 3.2, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 22, 439998), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 22, 439998), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 22, 439998), 12.0, 18.5]"
855,"[datetime.datetime(2022, 11, 28, 20, 42, 23, 558050), 4.2, 5.6]","[datetime.datetime(2022, 11, 28, 20, 42, 23, 558050), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 23, 558050), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 23, 558050), 3.2, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 23, 558050), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 23, 558050), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 23, 558050), 12.0, 18.5]"
856,"[datetime.datetime(2022, 11, 28, 20, 42, 24, 667928), 4.2, 5.6]","[datetime.datetime(2022, 11, 28, 20, 42, 24, 667928), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 24, 667928), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 24, 667928), 3.2, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 24, 667928), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 24, 667928), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 24, 667928), 12.0, 18.5]"
857,"[datetime.datetime(2022, 11, 28, 20, 42, 25, 782903), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 25, 782903), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 25, 782903), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 25, 782903), 3.2, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 25, 782903), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 25, 782903), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 25, 782903), 12.0, 17.5]"
858,"[datetime.datetime(2022, 11, 28, 20, 42, 26, 894740), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 26, 894740), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 26, 894740), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 26, 894740), 3.2, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 26, 894740), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 26, 894740), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 26, 894740), 12.0, 17.5]"
859,"[datetime.datetime(2022, 11, 28, 20, 42, 28, 12652), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 28, 12652), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 20, 42, 28, 12652), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 28, 12652), 3.2, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 28, 12652), 31.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 42, 28, 12652), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 28, 12652), 12.0, 17.5]"
860,"[datetime.datetime(2022, 11, 28, 20, 42, 29, 128076), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 29, 128076), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 20, 42, 29, 128076), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 29, 128076), 3.2, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 29, 128076), 31.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 42, 29, 128076), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 29, 128076), 12.0, 17.5]"
861,"[datetime.datetime(2022, 11, 28, 20, 42, 30, 252459), 4.2, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 30, 252459), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 20, 42, 30, 252459), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 30, 252459), 3.2, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 30, 252459), 31.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 42, 30, 252459), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 30, 252459), 12.0, 17.5]"
862,"[datetime.datetime(2022, 11, 28, 20, 42, 31, 370954), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 42, 31, 370954), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 31, 370954), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 31, 370954), 3.2, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 31, 370954), 31.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 42, 31, 370954), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 31, 370954), 12.0, 17.5]"
863,"[datetime.datetime(2022, 11, 28, 20, 42, 32, 488630), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 42, 32, 488630), 3.1, 3.6]","[datetime.datetime(2022, 11, 28, 20, 42, 32, 488630), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 32, 488630), 3.2, 3.6]","[datetime.datetime(2022, 11, 28, 20, 42, 32, 488630), 31.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 42, 32, 488630), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 32, 488630), 12.0, 17.5]"
864,"[datetime.datetime(2022, 11, 28, 20, 42, 33, 600739), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 42, 33, 600739), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 33, 600739), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 33, 600739), 3.2, 3.7]","[datetime.datetime(2022, 11, 28, 20, 42, 33, 600739), 31.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 42, 33, 600739), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 33, 600739), 12.0, 16.5]"
865,"[datetime.datetime(2022, 11, 28, 20, 42, 34, 715277), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 42, 34, 715277), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 34, 715277), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 34, 715277), 3.2, 3.7]","[datetime.datetime(2022, 11, 28, 20, 42, 34, 715277), 31.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 42, 34, 715277), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 34, 715277), 12.0, 16.0]"
866,"[datetime.datetime(2022, 11, 28, 20, 42, 35, 825750), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 42, 35, 825750), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 35, 825750), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 35, 825750), 3.2, 3.7]","[datetime.datetime(2022, 11, 28, 20, 42, 35, 825750), 31.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 42, 35, 825750), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 35, 825750), 12.0, 15.5]"
867,"[datetime.datetime(2022, 11, 28, 20, 42, 36, 943920), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 42, 36, 943920), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 36, 943920), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 36, 944922), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 20, 42, 36, 944922), 31.0, 38.0]","[datetime.datetime(2022, 11, 28, 20, 42, 36, 944922), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 36, 944922), 12.0, 15.0]"
868,"[datetime.datetime(2022, 11, 28, 20, 42, 38, 55322), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 42, 38, 55322), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 38, 55322), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 38, 55322), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 20, 42, 38, 55322), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 42, 38, 55322), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 38, 55322), 12.0, 15.5]"
869,"[datetime.datetime(2022, 11, 28, 20, 42, 39, 171628), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 20, 42, 39, 171628), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 39, 171628), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 39, 171628), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 20, 42, 39, 171628), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 42, 39, 171628), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 39, 171628), 12.0, 16.0]"
870,"[datetime.datetime(2022, 11, 28, 20, 42, 40, 286155), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 20, 42, 40, 286155), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 40, 286155), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 40, 286155), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 20, 42, 40, 286155), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 42, 40, 286155), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 40, 286155), 12.0, 16.0]"
871,"[datetime.datetime(2022, 11, 28, 20, 42, 41, 407454), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 20, 42, 41, 407454), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 41, 407454), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 20, 42, 41, 407454), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 20, 42, 41, 407454), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 42, 41, 407454), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 41, 407454), 11.0, 15.5]"
872,"[datetime.datetime(2022, 11, 28, 20, 42, 42, 517823), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 20, 42, 42, 517823), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 42, 517823), 4.8, 6.6]","[datetime.datetime(2022, 11, 28, 20, 42, 42, 517823), 3.2, 3.75]","[datetime.datetime(2022, 11, 28, 20, 42, 42, 517823), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 42, 42, 517823), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 42, 517823), 11.0, 15.5]"
873,"[datetime.datetime(2022, 11, 28, 20, 42, 43, 635379), 4.4, 5.4]","[datetime.datetime(2022, 11, 28, 20, 42, 43, 635379), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 43, 635379), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 43, 635379), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 42, 43, 635379), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 42, 43, 635379), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 43, 635379), 11.0, 15.5]"
874,"[datetime.datetime(2022, 11, 28, 20, 42, 44, 753596), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 42, 44, 753596), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 44, 753596), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 44, 753596), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 42, 44, 753596), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 42, 44, 753596), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 44, 753596), 11.0, 16.0]"
875,"[datetime.datetime(2022, 11, 28, 20, 42, 45, 871797), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 42, 45, 871797), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 45, 871797), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 45, 871797), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 42, 45, 871797), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 42, 45, 871797), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 45, 871797), 11.0, 16.5]"
876,"[datetime.datetime(2022, 11, 28, 20, 42, 46, 981930), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 42, 46, 981930), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 46, 981930), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 46, 981930), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 42, 46, 981930), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 42, 46, 981930), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 46, 981930), 11.0, 16.0]"
877,"[datetime.datetime(2022, 11, 28, 20, 42, 48, 99586), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 42, 48, 99586), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 48, 99586), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 48, 99586), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 42, 48, 99586), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 42, 48, 99586), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 48, 99586), 11.0, 16.0]"
878,"[datetime.datetime(2022, 11, 28, 20, 42, 49, 210920), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 42, 49, 210920), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 49, 210920), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 49, 210920), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 42, 49, 210920), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 42, 49, 210920), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 49, 210920), 11.0, 16.0]"
879,"[datetime.datetime(2022, 11, 28, 20, 42, 50, 334146), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 42, 50, 334146), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 50, 334146), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 50, 334146), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 42, 50, 334146), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 42, 50, 334146), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 50, 334146), 11.0, 16.5]"
880,"[datetime.datetime(2022, 11, 28, 20, 42, 51, 444988), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 42, 51, 444988), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 51, 444988), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 51, 444988), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 42, 51, 444988), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 42, 51, 444988), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 51, 444988), 11.0, 16.5]"
881,"[datetime.datetime(2022, 11, 28, 20, 42, 52, 577457), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 42, 52, 577457), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 52, 577457), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 20, 42, 52, 577457), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 42, 52, 577457), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 42, 52, 577457), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 52, 577457), 11.0, 16.5]"
882,"[datetime.datetime(2022, 11, 28, 20, 42, 53, 704406), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 42, 53, 704406), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 53, 704406), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 20, 42, 53, 704406), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 42, 53, 704406), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 42, 53, 704406), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 53, 704406), 11.0, 16.5]"
883,"[datetime.datetime(2022, 11, 28, 20, 42, 54, 817482), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 42, 54, 817482), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 54, 817482), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 20, 42, 54, 817482), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 20, 42, 54, 817482), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 42, 54, 818481), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 54, 818481), 11.0, 16.5]"
884,"[datetime.datetime(2022, 11, 28, 20, 42, 55, 931093), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 42, 55, 931093), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 55, 931093), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 20, 42, 55, 931093), 3.2, 3.8]","[datetime.datetime(2022, 11, 28, 20, 42, 55, 931093), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 42, 55, 931093), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 55, 931093), 11.0, 17.0]"
885,"[datetime.datetime(2022, 11, 28, 20, 42, 57, 50282), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 42, 57, 50282), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 57, 50282), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 20, 42, 57, 50282), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 20, 42, 57, 50282), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 42, 57, 50282), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 57, 50282), 11.0, 17.0]"
886,"[datetime.datetime(2022, 11, 28, 20, 42, 58, 160384), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 42, 58, 160384), 3.1, 3.55]","[datetime.datetime(2022, 11, 28, 20, 42, 58, 160384), 5.0, 6.0]","[datetime.datetime(2022, 11, 28, 20, 42, 58, 160384), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 20, 42, 58, 160384), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 42, 58, 160384), 51.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 42, 58, 160384), 11.0, 17.0]"
887,"[datetime.datetime(2022, 11, 28, 20, 42, 59, 284181), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 42, 59, 284181), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 42, 59, 284181), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 20, 42, 59, 284181), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 20, 42, 59, 284181), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 42, 59, 284181), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 42, 59, 284181), 11.0, 17.0]"
888,"[datetime.datetime(2022, 11, 28, 20, 43, 0, 405972), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 43, 0, 405972), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 43, 0, 405972), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 20, 43, 0, 405972), 3.2, 3.85]","[datetime.datetime(2022, 11, 28, 20, 43, 0, 405972), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 43, 0, 405972), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 43, 0, 405972), 11.0, 17.0]"
889,"[datetime.datetime(2022, 11, 28, 20, 43, 1, 522179), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 43, 1, 522179), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 43, 1, 522179), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 20, 43, 1, 522179), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 20, 43, 1, 522179), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 43, 1, 522179), 51.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 43, 1, 522179), 11.0, 17.0]"
890,"[datetime.datetime(2022, 11, 28, 20, 43, 2, 648484), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 43, 2, 648484), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 43, 2, 648484), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 20, 43, 2, 648484), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 20, 43, 2, 648484), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 43, 2, 648484), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 43, 2, 648484), 11.0, 17.0]"
891,"[datetime.datetime(2022, 11, 28, 20, 43, 3, 771998), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 43, 3, 771998), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 43, 3, 771998), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 20, 43, 3, 771998), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 20, 43, 3, 771998), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 43, 3, 771998), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 43, 3, 771998), 11.0, 17.0]"
892,"[datetime.datetime(2022, 11, 28, 20, 43, 4, 907472), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 43, 4, 907472), 3.1, 3.5]","[datetime.datetime(2022, 11, 28, 20, 43, 4, 907472), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 20, 43, 4, 907472), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 20, 43, 4, 907472), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 43, 4, 907472), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 43, 4, 907472), 11.0, 17.0]"
893,"[datetime.datetime(2022, 11, 28, 20, 43, 6, 32032), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 43, 6, 32032), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 20, 43, 6, 32032), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 20, 43, 6, 32032), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 20, 43, 6, 32032), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 43, 6, 32032), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 43, 6, 32032), 11.0, 17.0]"
894,"[datetime.datetime(2022, 11, 28, 20, 43, 7, 147513), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 43, 7, 147513), 3.1, 3.45]","[datetime.datetime(2022, 11, 28, 20, 43, 7, 147513), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 20, 43, 7, 147513), 3.2, 3.9]","[datetime.datetime(2022, 11, 28, 20, 43, 7, 147513), 31.0, 36.0]","[datetime.datetime(2022, 11, 28, 20, 43, 7, 147513), 51.0, 110.0]","[datetime.datetime(2022, 11, 28, 20, 43, 7, 147513), 11.0, 17.0]"
