,Pentegra,San Marino,Francine,Pill Box,Zouhope,The Superintendent,California Blaze,Tsushima,Adament,Last Zerprise,Simply Sparklez,Arachnattack
06-01-2023 16:28:24.885241,"(4.4, 5.0, 4.8374999999999995)","(11.0, 16.5, 15.241379310344827)","(5.5, 7.6, 7.333333333333333)","(71.0, 120.0, 117.14285714285714)","(13.0, 20.0, 19.6)","(13.0, 17.5, 17.23134328358209)","(31.0, 42.0, 40.0)","(91.0, 190.0, 156.66666666666666)","(2.45, 2.7, 2.690344827586207)","(31.0, 80.0, 66.36363636363636)","(11.0, 18.5, 18.375)","(101.0, 230.0, 195.0)"
06-01-2023 16:28:26.483480,"(4.4, 5.0, 4.8374999999999995)","(11.0, 16.0, 15.241379310344827)","(5.5, 7.6, 7.4)","(71.0, 120.0, 117.14285714285714)","(13.0, 20.0, 19.454545454545453)","(13.0, 17.5, 17.23134328358209)","(31.0, 42.0, 40.0)","(91.0, 190.0, 156.66666666666666)","(2.45, 2.7, 2.690344827586207)","(31.0, 80.0, 69.0909090909091)","(11.0, 18.5, 18.40909090909091)","(101.0, 230.0, 195.0)"
06-01-2023 16:28:28.106200,"(4.4, 5.0, 4.8374999999999995)","(11.0, 16.0, 15.241379310344827)","(5.5, 7.6, 7.4)","(71.0, 120.0, 117.14285714285714)","(13.0, 20.0, 19.454545454545453)","(13.0, 17.5, 17.23134328358209)","(31.0, 42.0, 40.0)","(91.0, 190.0, 156.66666666666666)","(2.45, 2.7, 2.690344827586207)","(31.0, 80.0, 66.36363636363636)","(11.0, 18.5, 18.40909090909091)","(101.0, 230.0, 195.0)"
06-01-2023 16:28:29.622356,"(4.4, 5.0, 4.8374999999999995)","(11.0, 16.0, 15.241379310344827)","(5.5, 7.6, 7.4)","(71.0, 120.0, 117.14285714285714)","(13.0, 20.0, 19.454545454545453)","(13.0, 17.5, 17.23134328358209)","(31.0, 42.0, 40.76923076923077)","(91.0, 190.0, 156.66666666666666)","(2.45, 2.7, 2.690344827586207)","(31.0, 80.0, 67.5)","(11.0, 18.5, 18.3)","(101.0, 230.0, 195.0)"
06-01-2023 16:28:31.121948,"(4.4, 5.0, 4.771428571428571)","(11.0, 16.0, 15.277777777777779)","(5.5, 7.6, 7.176470588235294)","(71.0, 120.0, 116.36363636363636)","(13.0, 20.0, 19.454545454545453)","(13.0, 17.5, 17.23134328358209)","(31.0, 42.0, 40.0)","(91.0, 190.0, 156.66666666666666)","(2.45, 2.7, 2.704)","(31.0, 75.0, 68.33333333333333)","(11.0, 18.5, 18.3)","(101.0, 230.0, 202.0)"
06-01-2023 16:28:32.514774,"(4.4, 4.9, 4.771428571428571)","(11.0, 16.0, 15.277777777777779)","(5.5, 7.6, 7.15)","(71.0, 130.0, 116.36363636363636)","(13.0, 20.0, 19.454545454545453)","(13.0, 17.5, 17.08695652173913)","(31.0, 42.0, 40.0)","(91.0, 190.0, 156.66666666666666)","(2.45, 2.72, 2.7062857142857144)","(31.0, 75.0, 65.0)","(11.0, 18.5, 18.3)","(101.0, 230.0, 195.0)"
06-01-2023 16:28:34.017152,"(4.4, 4.9, 4.764516129032258)","(11.0, 16.0, 15.277777777777779)","(5.5, 7.6, 7.208695652173913)","(71.0, 130.0, 119.28571428571428)","(13.0, 20.0, 19.454545454545453)","(13.0, 17.5, 17.1)","(31.0, 42.0, 40.25)","(91.0, 190.0, 156.66666666666666)","(2.45, 2.72, 2.7062857142857144)","(31.0, 75.0, 65.0)","(11.0, 18.5, 18.3)","(101.0, 230.0, 195.0)"
06-01-2023 16:28:35.455432,"(4.4, 4.9, 4.764516129032258)","(11.0, 15.0, 14.5)","(5.5, 7.6, 7.257142857142857)","(71.0, 130.0, 119.28571428571428)","(13.0, 20.0, 19.454545454545453)","(13.0, 17.5, 17.1)","(31.0, 42.0, 37.8)","(91.0, 190.0, 162.22222222222223)","(2.45, 2.72, 2.7172093023255814)","(31.0, 75.0, 68.33333333333333)","(11.0, 18.5, 18.3)","(101.0, 230.0, 202.0)"
06-01-2023 16:28:37.024323,"(4.4, 4.8, 4.730434782608695)","(11.0, 15.0, 14.5)","(5.5, 7.6, 7.257142857142857)","(71.0, 130.0, 120.76923076923077)","(13.0, 20.0, 19.6)","(13.0, 17.5, 17.595238095238095)","(31.0, 42.0, 39.0)","(91.0, 190.0, 161.42857142857142)","(2.45, 2.72, 2.685)","(31.0, 75.0, 68.33333333333333)","(11.0, 18.5, 18.75)","(101.0, 230.0, 202.0)"
06-01-2023 16:28:38.594023,"(4.4, 4.9, 4.825)","(11.0, 15.0, 14.571428571428571)","(5.5, 7.6, 7.49090909090909)","(71.0, 130.0, 120.76923076923077)","(13.0, 20.0, 19.6)","(13.0, 18.0, 17.625)","(31.0, 42.0, 39.0)","(101.0, 190.0, 165.0)","(2.45, 2.7, 2.6929411764705886)","(31.0, 75.0, 68.33333333333333)","(12.0, 20.0, 19.055555555555557)","(101.0, 230.0, 195.0)"
06-01-2023 16:28:40.126322,"(4.4, 4.9, 4.825)","(11.0, 15.0, 14.571428571428571)","(5.5, 7.6, 7.49090909090909)","(71.0, 130.0, 120.76923076923077)","(13.0, 20.0, 19.77777777777778)","(13.0, 18.0, 18.0)","(31.0, 42.0, 39.0)","(101.0, 190.0, 165.0)","(2.45, 2.7, 2.6929411764705886)","(31.0, 75.0, 68.33333333333333)","(12.0, 19.5, 18.55)","(101.0, 230.0, 195.0)"
06-01-2023 16:28:41.643658,"(4.4, 4.9, 4.825)","(11.0, 15.0, 14.571428571428571)","(5.5, 7.6, 7.49090909090909)","(71.0, 130.0, 120.76923076923077)","(13.0, 20.0, 19.77777777777778)","(13.0, 18.5, 18.0)","(31.0, 42.0, 39.0)","(101.0, 190.0, 165.0)","(2.45, 2.7, 2.6929411764705886)","(31.0, 75.0, 68.33333333333333)","(12.0, 19.0, 18.55)","(101.0, 230.0, 195.0)"
06-01-2023 16:28:43.091150,"(4.4, 4.9, 4.872727272727273)","(11.0, 15.0, 14.75)","(5.5, 7.6, 7.527272727272727)","(71.0, 130.0, 121.42857142857143)","(13.0, 20.0, 19.625)","(13.0, 18.5, 18.0)","(31.0, 42.0, 38.333333333333336)","(101.0, 190.0, 170.76923076923077)","(2.45, 2.7, 2.6710344827586208)","(31.0, 75.0, 68.33333333333333)","(12.0, 19.0, 18.55)","(101.0, 230.0, 195.0)"
06-01-2023 16:28:44.505924,"(4.4, 4.9, 4.872727272727273)","(11.0, 15.0, 14.75)","(5.5, 7.6, 7.555555555555555)","(71.0, 130.0, 121.42857142857143)","(13.0, 20.0, 19.55)","(13.0, 18.5, 18.0)","(31.0, 40.0, 38.90909090909091)","(101.0, 190.0, 172.14285714285714)","(2.45, 2.7, 2.6933333333333334)","(31.0, 75.0, 63.0)","(12.0, 19.0, 18.5)","(101.0, 230.0, 197.05882352941177)"
06-01-2023 16:28:45.906861,"(4.4, 4.9, 4.833333333333333)","(11.0, 15.0, 14.75)","(5.5, 7.6, 7.555555555555555)","(71.0, 130.0, 120.0)","(13.0, 20.0, 19.55)","(13.0, 18.5, 18.0)","(31.0, 40.0, 38.90909090909091)","(101.0, 190.0, 172.14285714285714)","(2.45, 2.7, 2.6933333333333334)","(31.0, 75.0, 63.0)","(12.0, 19.0, 18.75)","(101.0, 230.0, 197.05882352941177)"
06-01-2023 16:28:47.301237,"(4.4, 4.9, 4.833333333333333)","(11.0, 15.0, 14.75)","(5.5, 7.6, 7.561904761904762)","(71.0, 130.0, 120.0)","(13.0, 20.0, 19.55)","(13.0, 18.5, 18.0)","(31.0, 40.0, 38.90909090909091)","(101.0, 190.0, 170.76923076923077)","(2.45, 2.7, 2.6412987012987013)","(31.0, 75.0, 63.0)","(12.0, 19.0, 18.75)","(101.0, 230.0, 195.0)"
06-01-2023 16:28:48.731588,"(4.4, 4.9, 4.866666666666667)","(11.0, 15.0, 14.76923076923077)","(5.5, 7.6, 7.561904761904762)","(71.0, 130.0, 120.0)","(13.0, 20.0, 19.55)","(13.0, 18.5, 18.11111111111111)","(31.0, 40.0, 38.90909090909091)","(101.0, 190.0, 161.42857142857142)","(2.45, 2.66, 2.6412987012987013)","(31.0, 75.0, 63.0)","(12.0, 19.0, 18.75)","(101.0, 230.0, 202.0)"
06-01-2023 16:28:50.253816,"(4.4, 4.9, 4.866666666666667)","(11.0, 15.0, 14.76923076923077)","(5.5, 7.6, 7.561904761904762)","(71.0, 130.0, 120.0)","(13.0, 20.0, 19.55)","(13.0, 18.5, 18.11111111111111)","(31.0, 40.0, 38.90909090909091)","(101.0, 190.0, 158.0)","(2.45, 2.66, 2.6429411764705883)","(31.0, 75.0, 63.0)","(12.0, 19.0, 18.75)","(101.0, 230.0, 202.0)"
06-01-2023 16:28:51.719728,"(4.4, 4.9, 4.83125)","(11.0, 15.0, 14.863636363636363)","(5.5, 7.6, 7.566666666666666)","(71.0, 130.0, 127.27272727272727)","(13.0, 20.0, 19.55)","(13.0, 18.5, 18.181818181818183)","(31.0, 40.0, 37.142857142857146)","(101.0, 190.0, 161.42857142857142)","(2.45, 2.66, 2.6447368421052633)","(31.0, 75.0, 63.0)","(12.0, 19.0, 18.75)","(101.0, 230.0, 202.0)"
06-01-2023 16:28:53.227859,"(4.4, 4.9, 4.835714285714285)","(11.0, 15.0, 14.9)","(5.5, 7.6, 7.525)","(71.0, 130.0, 127.27272727272727)","(13.0, 20.0, 19.76923076923077)","(13.0, 18.5, 18.184210526315788)","(31.0, 40.0, 37.23076923076923)","(101.0, 190.0, 148.33333333333334)","(2.45, 2.66, 2.6183050847457627)","(31.0, 75.0, 63.75)","(12.0, 19.0, 19.227272727272727)","(101.0, 230.0, 202.0)"
06-01-2023 16:28:54.637132,"(4.4, 4.9, 4.835714285714285)","(11.0, 15.0, 14.9)","(5.5, 7.8, 7.5)","(71.0, 130.0, 124.0)","(13.0, 20.0, 21.5)","(13.0, 18.5, 18.184210526315788)","(31.0, 40.0, 37.6)","(101.0, 190.0, 172.5)","(2.45, 2.62, 2.64)","(31.0, 75.0, 63.75)","(12.0, 19.5, 18.642857142857142)","(101.0, 230.0, 180.0)"
06-01-2023 16:28:56.019967,"(4.4, 4.9, 4.835714285714285)","(11.0, 15.0, 14.9)","(5.5, 7.8, 7.5)","(71.0, 130.0, 124.0)","(13.0, 26.0, 21.5)","(13.0, 18.5, 18.40625)","(31.0, 40.0, 37.6)","(101.0, 180.0, 162.0)","(2.45, 2.66, 2.64)","(31.0, 75.0, 63.75)","(12.0, 19.5, 18.7)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:28:57.385934,"(4.4, 4.9, 4.835714285714285)","(11.0, 15.0, 14.866666666666667)","(5.5, 7.8, 7.5)","(71.0, 130.0, 124.0)","(13.0, 26.0, 21.333333333333332)","(13.0, 18.5, 18.40625)","(31.0, 40.0, 37.23076923076923)","(101.0, 180.0, 142.5)","(2.45, 2.66, 2.64)","(31.0, 75.0, 63.75)","(12.0, 19.0, 18.59090909090909)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:28:58.740384,"(4.4, 4.9, 4.835714285714285)","(11.0, 15.0, 14.866666666666667)","(5.5, 7.8, 7.5)","(71.0, 130.0, 124.0)","(13.0, 26.0, 24.32)","(13.0, 18.5, 18.40625)","(31.0, 40.0, 37.6)","(101.0, 180.0, 142.5)","(2.45, 2.66, 2.6391752577319587)","(31.0, 75.0, 63.75)","(12.0, 19.0, 18.59090909090909)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:00.124778,"(4.4, 4.9, 4.835714285714285)","(11.0, 15.0, 14.866666666666667)","(5.5, 7.8, 7.517647058823529)","(71.0, 130.0, 124.0)","(13.0, 26.0, 24.47826086956522)","(13.0, 18.5, 18.166666666666668)","(31.0, 40.0, 37.6)","(101.0, 180.0, 142.5)","(2.45, 2.64, 2.6222222222222222)","(31.0, 75.0, 63.75)","(12.0, 19.0, 18.25)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:01.548526,"(4.4, 4.9, 4.846666666666667)","(11.0, 15.0, 14.866666666666667)","(5.5, 7.8, 7.5)","(71.0, 130.0, 124.0)","(13.0, 26.0, 22.76923076923077)","(13.0, 18.5, 18.166666666666668)","(31.0, 40.0, 37.6)","(101.0, 180.0, 166.66666666666669)","(2.45, 2.64, 2.6222222222222222)","(31.0, 75.0, 63.75)","(12.0, 19.0, 18.25)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:02.960379,"(4.4, 4.9, 4.846666666666667)","(11.0, 15.0, 14.866666666666667)","(5.5, 7.8, 7.5)","(71.0, 130.0, 124.0)","(13.0, 26.0, 23.2)","(13.0, 18.5, 18.166666666666668)","(31.0, 40.0, 37.6)","(101.0, 180.0, 160.45454545454544)","(2.45, 2.64, 2.6222222222222222)","(31.0, 75.0, 63.75)","(12.0, 19.0, 18.25)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:04.417616,"(4.4, 4.9, 4.846666666666667)","(11.0, 15.0, 14.866666666666667)","(5.5, 7.8, 7.5)","(71.0, 130.0, 124.0)","(13.0, 26.0, 23.8)","(13.0, 18.5, 18.166666666666668)","(31.0, 40.0, 37.6)","(101.0, 170.0, 144.21052631578948)","(2.45, 2.64, 2.6222222222222222)","(31.0, 75.0, 63.75)","(12.0, 19.0, 18.25)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:05.860013,"(4.4, 5.4, 5.08)","(11.0, 15.0, 14.866666666666667)","(5.5, 7.8, 7.553846153846154)","(71.0, 130.0, 124.0)","(13.0, 25.0, 23.0)","(13.0, 18.5, 18.166666666666668)","(31.0, 40.0, 37.23076923076923)","(101.0, 170.0, 144.21052631578948)","(2.45, 2.64, 2.6333333333333333)","(31.0, 75.0, 63.75)","(12.0, 19.0, 18.3)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:07.287765,"(4.4, 5.2, 5.05625)","(11.0, 15.0, 14.818181818181818)","(5.5, 7.8, 7.553846153846154)","(71.0, 130.0, 124.0)","(13.0, 25.0, 23.0)","(13.0, 18.5, 18.166666666666668)","(31.0, 40.0, 37.23076923076923)","(101.0, 170.0, 144.21052631578948)","(2.45, 2.66, 2.6333333333333333)","(31.0, 75.0, 63.75)","(12.0, 18.5, 18.3)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:08.703617,"(4.4, 5.2, 5.041379310344827)","(11.0, 15.0, 14.818181818181818)","(5.5, 7.8, 7.517647058823529)","(71.0, 130.0, 124.0)","(13.0, 24.0, 22.428571428571427)","(13.0, 18.5, 18.051724137931036)","(31.0, 40.0, 39.2)","(101.0, 170.0, 144.21052631578948)","(2.45, 2.62, 2.6053333333333333)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.47222222222222)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:10.158954,"(4.4, 5.2, 5.038709677419355)","(11.0, 15.0, 14.818181818181818)","(5.5, 7.8, 7.444444444444445)","(71.0, 130.0, 124.0)","(13.0, 24.0, 22.857142857142858)","(13.0, 18.5, 18.051724137931036)","(31.0, 40.0, 38.666666666666664)","(101.0, 170.0, 144.21052631578948)","(2.45, 2.62, 2.6133333333333333)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.433333333333334)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:11.578317,"(4.4, 5.2, 5.038709677419355)","(11.0, 15.0, 14.6)","(5.5, 7.8, 7.444444444444445)","(71.0, 130.0, 124.0)","(13.0, 24.0, 22.857142857142858)","(13.0, 18.5, 18.051724137931036)","(31.0, 40.0, 38.666666666666664)","(101.0, 170.0, 144.21052631578948)","(2.45, 2.62, 2.6133333333333333)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.433333333333334)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:13.054075,"(4.4, 5.2, 5.038709677419355)","(11.0, 15.0, 14.6)","(5.5, 7.8, 7.444444444444445)","(71.0, 130.0, 124.0)","(13.0, 24.0, 23.5)","(13.0, 18.5, 18.051724137931036)","(31.0, 40.0, 37.142857142857146)","(101.0, 170.0, 144.21052631578948)","(2.45, 2.62, 2.6152380952380954)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.433333333333334)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:14.582656,"(4.4, 5.2, 5.038709677419355)","(11.0, 15.0, 14.6)","(5.5, 7.8, 7.444444444444445)","(71.0, 130.0, 124.0)","(13.0, 24.0, 23.5)","(13.0, 18.5, 18.083333333333332)","(31.0, 40.0, 37.142857142857146)","(101.0, 170.0, 151.42857142857144)","(2.45, 2.62, 2.6152380952380954)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.433333333333334)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:16.026729,"(4.4, 5.2, 5.1)","(11.0, 15.0, 14.5)","(5.5, 7.8, 7.42)","(71.0, 130.0, 124.0)","(13.0, 24.0, 23.5)","(13.0, 18.5, 18.083333333333332)","(31.0, 40.0, 37.142857142857146)","(101.0, 160.0, 133.33333333333331)","(2.45, 2.62, 2.618823529411765)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.433333333333334)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:17.420152,"(4.4, 5.2, 5.1)","(11.0, 15.0, 14.5)","(5.5, 7.8, 7.42)","(71.0, 130.0, 124.0)","(13.0, 24.0, 23.5)","(13.0, 18.5, 18.083333333333332)","(31.0, 40.0, 37.142857142857146)","(101.0, 150.0, 133.33333333333331)","(2.45, 2.62, 2.618823529411765)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.433333333333334)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:18.856004,"(4.4, 5.2, 5.1)","(11.0, 15.0, 14.5)","(5.5, 7.8, 7.42)","(71.0, 130.0, 124.0)","(13.0, 24.0, 23.5)","(13.0, 18.5, 18.083333333333332)","(31.0, 40.0, 37.142857142857146)","(101.0, 150.0, 133.33333333333331)","(2.45, 2.62, 2.6184615384615384)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.433333333333334)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:20.224087,"(4.4, 5.2, 5.1454545454545455)","(11.0, 15.0, 14.5)","(6.0, 7.8, 7.344)","(71.0, 130.0, 124.0)","(13.0, 24.0, 23.5)","(13.0, 18.5, 18.083333333333332)","(31.0, 40.0, 37.142857142857146)","(91.0, 150.0, 133.33333333333331)","(2.45, 2.62, 2.6184615384615384)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.433333333333334)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:21.685890,"(4.4, 5.2, 5.065517241379311)","(11.0, 15.0, 14.5)","(6.0, 7.8, 7.344)","(71.0, 130.0, 124.0)","(13.0, 24.0, 23.5)","(13.0, 18.5, 18.083333333333332)","(31.0, 40.0, 37.142857142857146)","(91.0, 150.0, 133.33333333333331)","(2.45, 2.62, 2.6191666666666666)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.433333333333334)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:23.132263,"(4.4, 5.2, 5.065517241379311)","(11.0, 15.0, 14.5)","(6.0, 7.8, 7.344)","(71.0, 130.0, 124.0)","(13.0, 24.0, 23.5)","(13.0, 18.5, 18.083333333333332)","(31.0, 40.0, 37.142857142857146)","(91.0, 150.0, 133.33333333333331)","(2.45, 2.62, 2.6191666666666666)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.433333333333334)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:24.556401,"(4.4, 5.2, 5.0440000000000005)","(11.0, 15.0, 14.375)","(6.0, 7.8, 7.344)","(71.0, 130.0, 124.0)","(13.0, 24.0, 23.5)","(13.0, 18.5, 18.083333333333332)","(31.0, 40.0, 37.142857142857146)","(91.0, 150.0, 133.33333333333331)","(2.45, 2.62, 2.6191666666666666)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.433333333333334)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:25.992147,"(4.4, 5.2, 4.983333333333333)","(11.0, 14.5, 14.375)","(6.0, 7.8, 7.344)","(71.0, 130.0, 124.0)","(13.0, 24.0, 23.5)","(13.0, 18.5, 18.083333333333332)","(31.0, 40.0, 37.142857142857146)","(91.0, 150.0, 141.42857142857142)","(2.45, 2.62, 2.6191666666666666)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.433333333333334)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:27.328207,"(4.4, 5.2, 4.983333333333333)","(11.0, 14.5, 14.375)","(6.0, 7.8, 7.344)","(71.0, 130.0, 124.0)","(13.0, 24.0, 23.5)","(13.0, 18.5, 18.083333333333332)","(31.0, 40.0, 37.142857142857146)","(91.0, 150.0, 141.42857142857142)","(2.45, 2.62, 2.6191666666666666)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.433333333333334)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:28.719834,"(4.4, 5.2, 4.983333333333333)","(11.0, 14.5, 14.375)","(6.0, 7.8, 7.3090909090909095)","(71.0, 130.0, 122.0)","(13.0, 24.0, 23.5)","(13.0, 18.5, 18.083333333333332)","(31.0, 40.0, 37.142857142857146)","(91.0, 150.0, 116.66666666666667)","(2.45, 2.62, 2.6347368421052635)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.433333333333334)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:30.169108,"(4.4, 5.0, 4.905660377358491)","(11.0, 14.5, 14.375)","(6.0, 7.8, 7.3090909090909095)","(71.0, 130.0, 107.77777777777777)","(13.0, 24.0, 23.81818181818182)","(13.0, 18.5, 18.083333333333332)","(31.0, 40.0, 37.142857142857146)","(91.0, 150.0, 116.66666666666667)","(2.45, 2.66, 2.6347368421052635)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.433333333333334)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:31.596706,"(4.4, 5.0, 4.866666666666666)","(11.0, 15.0, 14.473684210526315)","(6.0, 7.6, 7.36)","(71.0, 130.0, 107.77777777777777)","(13.0, 24.0, 23.81818181818182)","(13.0, 18.5, 18.083333333333332)","(31.0, 40.0, 37.142857142857146)","(91.0, 150.0, 116.66666666666667)","(2.45, 2.68, 2.6357894736842105)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.433333333333334)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:32.986000,"(4.4, 5.0, 4.852777777777778)","(11.0, 15.0, 14.473684210526315)","(6.0, 7.6, 7.36)","(71.0, 130.0, 107.77777777777777)","(13.0, 24.0, 23.81818181818182)","(13.0, 18.5, 18.083333333333332)","(31.0, 40.0, 37.142857142857146)","(91.0, 150.0, 116.66666666666667)","(2.45, 2.68, 2.650526315789474)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.433333333333334)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:34.372104,"(4.4, 5.0, 4.852777777777778)","(11.0, 15.0, 14.473684210526315)","(6.0, 7.6, 7.2823529411764705)","(71.0, 130.0, 107.77777777777777)","(13.0, 24.0, 23.81818181818182)","(13.0, 18.5, 18.083333333333332)","(31.0, 40.0, 37.142857142857146)","(91.0, 150.0, 116.66666666666667)","(2.45, 2.68, 2.650526315789474)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.416666666666668)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:35.785462,"(4.4, 5.0, 4.852777777777778)","(11.0, 15.0, 14.473684210526315)","(6.0, 7.6, 7.2823529411764705)","(71.0, 130.0, 107.77777777777777)","(13.0, 24.0, 23.81818181818182)","(13.0, 18.5, 18.083333333333332)","(31.0, 40.0, 37.142857142857146)","(91.0, 150.0, 116.66666666666667)","(2.45, 2.68, 2.663076923076923)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.40909090909091)","(101.0, 220.0, 206.66666666666669)"
06-01-2023 16:29:37.275013,"(4.4, 4.9, 4.870588235294118)","(11.0, 15.0, 14.473684210526315)","(6.0, 7.6, 7.2823529411764705)","(71.0, 130.0, 107.77777777777777)","(13.0, 24.0, 23.81818181818182)","(13.0, 18.5, 18.083333333333332)","(31.0, 40.0, 37.142857142857146)","(91.0, 150.0, 116.66666666666667)","(2.45, 2.7, 2.663076923076923)","(31.0, 75.0, 63.75)","(12.0, 19.5, 19.40909090909091)","(101.0, 220.0, 186.66666666666666)"
06-01-2023 16:29:38.732771,"(4.4, 4.9, 4.870588235294118)","(11.0, 15.0, 14.473684210526315)","(6.0, 7.6, 7.2823529411764705)","(71.0, 130.0, 110.0)","(13.0, 24.0, 23.81818181818182)","(13.0, 18.5, 18.083333333333332)","(31.0, 40.0, 37.142857142857146)","(91.0, 150.0, 116.66666666666667)","(2.45, 2.7, 2.6676190476190476)","(31.0, 75.0, 70.5)","(12.0, 19.5, 19.40909090909091)","(101.0, 220.0, 186.66666666666666)"
06-01-2023 16:29:40.177199,"(4.4, 4.9, 4.863157894736842)","(11.0, 15.0, 14.473684210526315)","(6.0, 7.6, 7.2823529411764705)","(71.0, 130.0, 110.0)","(13.0, 24.0, 23.81818181818182)","(13.0, 18.5, 18.083333333333332)","(31.0, 40.0, 37.142857142857146)","(91.0, 150.0, 116.66666666666667)","(2.45, 2.7, 2.674545454545455)","(31.0, 75.0, 71.53846153846153)","(12.0, 19.5, 19.3)","(101.0, 220.0, 188.8235294117647)"
06-01-2023 16:29:41.593153,"(4.4, 4.9, 4.889147286821705)","(11.0, 15.0, 14.473684210526315)","(5.5, 7.6, 7.2823529411764705)","(71.0, 130.0, 110.0)","(13.0, 24.0, 23.81818181818182)","(13.0, 18.5, 18.083333333333332)","(31.0, 40.0, 37.57142857142857)","(91.0, 150.0, 116.66666666666667)","(2.45, 2.7, 2.674545454545455)","(31.0, 75.0, 71.53846153846153)","(12.0, 19.5, 18.833333333333332)","(101.0, 230.0, 188.8235294117647)"
06-01-2023 16:29:42.974734,"(4.4, 4.9, 4.889147286821705)","(11.0, 15.0, 14.473684210526315)","(5.5, 7.6, 7.2823529411764705)","(71.0, 130.0, 110.0)","(13.0, 24.0, 23.81818181818182)","(13.0, 18.5, 18.083333333333332)","(31.0, 38.0, 37.57142857142857)","(91.0, 150.0, 116.66666666666667)","(2.45, 2.7, 2.6813333333333333)","(31.0, 75.0, 68.57142857142857)","(12.0, 19.0, 18.833333333333332)","(101.0, 230.0, 188.8235294117647)"
06-01-2023 16:29:44.310557,"(4.4, 4.9, 4.889147286821705)","(11.0, 15.0, 14.473684210526315)","(5.5, 7.6, 7.2823529411764705)","(71.0, 130.0, 110.0)","(13.0, 24.0, 23.81818181818182)","(13.0, 18.5, 18.083333333333332)","(31.0, 38.0, 37.57142857142857)","(91.0, 150.0, 116.66666666666667)","(2.45, 2.7, 2.6813333333333333)","(31.0, 75.0, 68.57142857142857)","(12.0, 19.0, 18.833333333333332)","(101.0, 230.0, 188.8235294117647)"
06-01-2023 16:29:45.669364,"(4.4, 4.9, 4.861904761904762)","(11.0, 15.0, 14.473684210526315)","(5.5, 7.6, 7.2823529411764705)","(71.0, 130.0, 110.0)","(13.0, 24.0, 23.88235294117647)","(13.0, 18.5, 18.083333333333332)","(31.0, 38.0, 37.0)","(91.0, 150.0, 116.66666666666667)","(2.45, 2.7, 2.6813333333333333)","(31.0, 75.0, 67.5)","(12.0, 19.0, 18.833333333333332)","(101.0, 230.0, 188.8235294117647)"
