,Mt View Bentley,Skys Delight,Dolly Dagger,Urey Bale,Inter Mary
12-01-2023 14:25:54.514707,"(9.0, 21.0, 20.375)","(2.5, 3.4, 3.3333333333333335)","(11.0, 15.5, 13.178571428571429)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1819512195121953)"
12-01-2023 14:25:55.406233,"(9.0, 21.0, 20.375)","(2.5, 3.4, 3.3333333333333335)","(11.0, 15.5, 13.178571428571429)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1819512195121953)"
12-01-2023 14:25:56.281522,"(10.0, 21.0, 20.375)","(2.6, 3.4, 3.3333333333333335)","(12.0, 15.5, 13.178571428571429)","(5.0, 7.6, 7.33)","(2.15, 2.26, 2.1819512195121953)"
12-01-2023 14:25:57.274984,"(10.0, 21.0, 20.375)","(2.6, 3.4, 3.3333333333333335)","(12.0, 15.5, 13.178571428571429)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1819512195121953)"
12-01-2023 14:25:58.127244,"(10.0, 21.0, 20.375)","(2.6, 3.4, 3.3333333333333335)","(12.0, 15.5, 14.022727272727273)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1819512195121953)"
12-01-2023 14:25:59.127797,"(10.0, 21.0, 20.375)","(2.6, 3.4, 3.3333333333333335)","(12.0, 15.5, 14.2)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1819512195121953)"
12-01-2023 14:26:00.058469,"(10.0, 21.0, 20.375)","(2.6, 3.4, 3.3333333333333335)","(12.0, 15.5, 14.2)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1819512195121953)"
12-01-2023 14:26:00.979286,"(10.0, 21.0, 20.375)","(2.6, 3.4, 3.3333333333333335)","(12.0, 15.5, 14.2)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1819512195121953)"
12-01-2023 14:26:01.957953,"(10.0, 21.0, 20.375)","(2.6, 3.4, 3.3333333333333335)","(12.0, 15.5, 14.2)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.201818181818182)"
12-01-2023 14:26:02.803784,"(10.0, 21.0, 20.375)","(2.6, 3.45, 3.4083333333333337)","(12.0, 15.5, 14.296296296296296)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.201818181818182)"
12-01-2023 14:26:03.695777,"(10.0, 21.0, 20.375)","(2.6, 3.45, 3.4083333333333337)","(12.0, 15.5, 14.296296296296296)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.201714285714286)"
12-01-2023 14:26:04.650108,"(10.0, 21.0, 20.375)","(2.6, 3.45, 3.4083333333333337)","(12.0, 15.5, 14.296296296296296)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.201714285714286)"
12-01-2023 14:26:05.551995,"(10.0, 21.0, 20.375)","(2.6, 3.45, 3.4083333333333337)","(12.0, 15.5, 14.296296296296296)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.201714285714286)"
12-01-2023 14:26:06.556290,"(10.0, 21.0, 20.375)","(2.6, 3.45, 3.4083333333333337)","(12.0, 15.5, 14.296296296296296)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.201714285714286)"
12-01-2023 14:26:07.525006,"(10.0, 21.0, 20.375)","(2.6, 3.45, 3.4083333333333337)","(12.0, 15.5, 14.296296296296296)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.201714285714286)"
12-01-2023 14:26:08.395185,"(10.0, 21.0, 20.375)","(2.6, 3.45, 3.4083333333333337)","(12.0, 15.5, 14.296296296296296)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.201714285714286)"
12-01-2023 14:26:09.334116,"(10.0, 21.0, 20.375)","(2.6, 3.45, 3.4083333333333337)","(12.0, 15.5, 14.296296296296296)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1770731707317075)"
12-01-2023 14:26:10.316817,"(10.0, 21.0, 20.375)","(2.6, 3.4, 3.3333333333333335)","(12.0, 15.5, 14.296296296296296)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1770731707317075)"
12-01-2023 14:26:11.244659,"(10.0, 21.0, 20.375)","(2.6, 3.4, 3.3333333333333335)","(12.0, 15.5, 14.296296296296296)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1770731707317075)"
12-01-2023 14:26:12.170155,"(10.0, 21.0, 20.375)","(2.6, 3.4, 3.3333333333333335)","(12.0, 15.5, 14.296296296296296)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1770731707317075)"
12-01-2023 14:26:13.139414,"(10.0, 21.0, 20.375)","(2.6, 3.4, 3.3333333333333335)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1770731707317075)"
12-01-2023 14:26:13.988227,"(10.0, 21.0, 20.375)","(2.6, 3.4, 3.3333333333333335)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1770731707317075)"
12-01-2023 14:26:14.928179,"(10.0, 21.0, 20.375)","(2.6, 3.4, 3.3333333333333335)","(12.0, 15.5, 14.704545454545455)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1770731707317075)"
12-01-2023 14:26:15.887557,"(10.0, 21.0, 20.375)","(2.6, 3.4, 3.3333333333333335)","(12.0, 15.5, 14.704545454545455)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1681081081081084)"
12-01-2023 14:26:16.768193,"(10.0, 21.0, 20.375)","(2.6, 3.4, 3.3666666666666667)","(12.0, 15.5, 14.704545454545455)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.187659574468085)"
12-01-2023 14:26:17.739160,"(10.0, 21.0, 20.375)","(2.6, 3.5, 3.3333333333333335)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.169259259259259)"
12-01-2023 14:26:18.603462,"(10.0, 21.0, 20.375)","(2.6, 3.5, 3.2923076923076926)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.169259259259259)"
12-01-2023 14:26:19.495398,"(10.0, 21.0, 20.375)","(2.6, 3.5, 3.2923076923076926)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1550000000000002)"
12-01-2023 14:26:20.409584,"(10.0, 21.0, 20.375)","(2.6, 3.5, 3.2923076923076926)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1550000000000002)"
12-01-2023 14:26:21.309649,"(10.0, 21.0, 20.375)","(2.6, 3.5, 3.2923076923076926)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1550000000000002)"
12-01-2023 14:26:22.261899,"(10.0, 21.0, 20.375)","(2.6, 3.5, 3.35)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.183913043478261)"
12-01-2023 14:26:23.130160,"(10.0, 21.0, 20.375)","(2.6, 3.4, 3.3125)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.183913043478261)"
12-01-2023 14:26:24.094942,"(10.0, 21.0, 20.615384615384617)","(2.6, 3.4, 3.3333333333333335)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1766666666666667)"
12-01-2023 14:26:24.989502,"(10.0, 21.0, 20.615384615384617)","(2.6, 3.4, 3.3333333333333335)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1766666666666667)"
12-01-2023 14:26:25.883861,"(10.0, 21.0, 20.615384615384617)","(2.6, 3.4, 3.3333333333333335)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1766666666666667)"
12-01-2023 14:26:26.839703,"(10.0, 21.0, 20.615384615384617)","(2.6, 3.4, 3.3318181818181816)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.178604651162791)"
12-01-2023 14:26:27.777742,"(10.0, 21.0, 20.615384615384617)","(2.6, 3.4, 3.35)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.178604651162791)"
12-01-2023 14:26:28.717897,"(10.0, 21.0, 20.615384615384617)","(2.6, 3.4, 3.35)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1575609756097562)"
12-01-2023 14:26:29.664554,"(10.0, 21.0, 20.5)","(2.6, 3.5, 3.4166666666666665)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1575609756097562)"
12-01-2023 14:26:30.557665,"(10.0, 21.0, 20.375)","(2.6, 3.5, 3.3541666666666665)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1575609756097562)"
12-01-2023 14:26:31.429025,"(10.0, 21.0, 20.375)","(2.6, 3.5, 3.3541666666666665)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1575609756097562)"
12-01-2023 14:26:32.342403,"(10.0, 21.0, 20.375)","(2.6, 3.5, 3.3541666666666665)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1575609756097562)"
12-01-2023 14:26:33.239254,"(10.0, 21.0, 20.375)","(2.6, 3.5, 3.40625)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1575609756097562)"
12-01-2023 14:26:34.206850,"(10.0, 21.0, 20.375)","(2.6, 3.5, 3.40625)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1575609756097562)"
12-01-2023 14:26:35.112816,"(10.0, 21.0, 20.375)","(2.6, 3.5, 3.42)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1575609756097562)"
12-01-2023 14:26:36.030284,"(10.0, 21.0, 20.375)","(2.6, 3.5, 3.425)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1575609756097562)"
12-01-2023 14:26:37.019328,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.5078947368421054)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1575609756097562)"
12-01-2023 14:26:37.922551,"(10.0, 21.0, 20.375)","(2.6, 3.65, 3.47)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1575609756097562)"
12-01-2023 14:26:38.816732,"(10.0, 21.0, 20.375)","(2.6, 3.65, 3.47)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1575609756097562)"
12-01-2023 14:26:39.754399,"(10.0, 21.0, 20.375)","(2.6, 3.65, 3.47)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1575609756097562)"
12-01-2023 14:26:40.566496,"(10.0, 21.0, 20.375)","(2.6, 3.65, 3.47)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1575609756097562)"
12-01-2023 14:26:41.663336,"(10.0, 21.0, 20.375)","(2.6, 3.65, 3.47)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1575609756097562)"
12-01-2023 14:26:42.550634,"(10.0, 21.0, 20.375)","(2.6, 3.65, 3.47)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1575609756097562)"
12-01-2023 14:26:43.538546,"(10.0, 21.0, 20.375)","(2.6, 3.65, 3.5078947368421054)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1433333333333335)"
12-01-2023 14:26:44.522298,"(10.0, 21.0, 20.375)","(2.6, 3.65, 3.5078947368421054)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1433333333333335)"
12-01-2023 14:26:45.624200,"(10.0, 21.0, 20.375)","(2.6, 3.65, 3.47)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.1433333333333335)"
12-01-2023 14:26:46.721547,"(10.0, 21.0, 20.375)","(2.6, 3.65, 3.47)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.26, 2.129375)"
12-01-2023 14:26:47.900015,"(10.0, 21.0, 20.375)","(2.6, 3.65, 3.47)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.129375)"
12-01-2023 14:26:48.826874,"(10.0, 21.0, 20.375)","(2.6, 3.65, 3.47)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.129375)"
12-01-2023 14:26:49.700605,"(10.0, 21.0, 20.375)","(2.6, 3.65, 3.5078947368421054)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.129375)"
12-01-2023 14:26:50.657900,"(10.0, 21.0, 20.375)","(2.6, 3.65, 3.5078947368421054)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.129375)"
12-01-2023 14:26:51.572903,"(10.0, 21.0, 20.375)","(2.6, 3.65, 3.5078947368421054)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.129375)"
12-01-2023 14:26:52.513267,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.50625)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.104)"
12-01-2023 14:26:53.369573,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.50625)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.104)"
12-01-2023 14:26:54.261178,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.50625)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.127727272727273)"
12-01-2023 14:26:55.113366,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.50625)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.127727272727273)"
12-01-2023 14:26:55.970770,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.50625)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.127727272727273)"
12-01-2023 14:26:56.936326,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.50625)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.127727272727273)"
12-01-2023 14:26:57.889337,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.50625)","(12.0, 15.5, 14.666666666666666)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.127727272727273)"
12-01-2023 14:26:58.822921,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.577272727272727)","(12.0, 15.5, 14.40625)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.104)"
12-01-2023 14:26:59.758067,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.577272727272727)","(12.0, 15.5, 14.40625)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.127727272727273)"
12-01-2023 14:27:00.757805,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.50625)","(12.0, 15.5, 14.40625)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.127727272727273)"
12-01-2023 14:27:01.649445,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.50625)","(12.0, 15.5, 14.40625)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.127727272727273)"
12-01-2023 14:27:02.579683,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.50625)","(12.0, 15.5, 14.40625)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.127727272727273)"
12-01-2023 14:27:03.461570,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.50625)","(12.0, 15.5, 14.40625)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.127727272727273)"
12-01-2023 14:27:04.307536,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.50625)","(12.0, 15.5, 14.40625)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.127727272727273)"
12-01-2023 14:27:05.194532,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.50625)","(12.0, 15.5, 14.40625)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.127727272727273)"
12-01-2023 14:27:06.083557,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.50625)","(12.0, 15.5, 14.40625)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.127727272727273)"
12-01-2023 14:27:06.912636,"(10.0, 21.0, 20.375)","(2.6, 3.4, 3.3833333333333333)","(12.0, 15.5, 14.470588235294118)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.171666666666667)"
12-01-2023 14:27:07.758768,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.577272727272727)","(12.0, 15.5, 14.40625)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.104)"
12-01-2023 14:27:08.740900,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.577272727272727)","(12.0, 15.5, 14.40625)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.104)"
12-01-2023 14:27:09.637837,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.577272727272727)","(12.0, 15.5, 14.40625)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.104)"
12-01-2023 14:27:10.575778,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.577272727272727)","(12.0, 15.5, 14.40625)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.104)"
12-01-2023 14:27:11.488578,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.577272727272727)","(12.0, 15.5, 14.40625)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.104)"
12-01-2023 14:27:12.308446,"(10.0, 21.0, 20.375)","(2.6, 3.6, 3.577272727272727)","(12.0, 15.5, 14.40625)","(5.0, 7.6, 7.2625)","(2.15, 2.22, 2.104)"
12-01-2023 14:27:13.157706,"(10.0, 21.0, 20.444444444444443)","(2.6, 3.45, 3.435294117647059)","(12.0, 15.5, 14.625)","(5.0, 7.6, 7.4363636363636365)","(2.15, 2.16, 2.145714285714286)"
12-01-2023 14:27:14.065013,"(10.0, 21.0, 20.444444444444443)","(2.6, 3.45, 3.435294117647059)","(12.0, 15.5, 14.625)","(5.0, 7.6, 7.4363636363636365)","(2.15, 2.16, 2.145714285714286)"
12-01-2023 14:27:15.140610,"(10.0, 21.0, 20.444444444444443)","(2.6, 3.45, 3.435294117647059)","(12.0, 15.5, 14.625)","(5.0, 7.6, 7.4363636363636365)","(2.15, 2.16, 2.145714285714286)"
12-01-2023 14:27:16.066402,"(10.0, 21.0, 20.444444444444443)","(2.6, 3.45, 3.435294117647059)","(12.0, 15.5, 14.625)","(5.0, 7.6, 7.4363636363636365)","(2.15, 2.16, 2.145714285714286)"
12-01-2023 14:27:16.907132,"(10.0, 21.0, 20.444444444444443)","(2.6, 3.45, 3.435294117647059)","(12.0, 15.5, 14.625)","(5.0, 7.6, 7.4363636363636365)","(2.15, 2.16, 2.145714285714286)"
12-01-2023 14:27:17.783141,"(10.0, 21.0, 20.615384615384617)","(2.6, 3.45, 3.435294117647059)","(12.0, 15.5, 14.625)","(5.0, 7.6, 7.4363636363636365)","(2.15, 2.16, 2.145714285714286)"
12-01-2023 14:27:18.554129,"(10.0, 21.0, 20.615384615384617)","(2.6, 3.45, 3.435294117647059)","(12.0, 15.5, 14.625)","(5.0, 7.6, 7.4363636363636365)","(2.15, 2.16, 2.145714285714286)"
12-01-2023 14:27:19.359588,"(10.0, 21.0, 20.583333333333332)","(2.6, 3.6, 3.5846153846153848)","(12.0, 15.5, 14.40625)","(5.0, 7.6, 7.2727272727272725)","(2.15, 2.16, 2.096)"
12-01-2023 14:27:20.231497,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.6, 3.5250000000000004)","(11.0, 15.5, 14.5)","(5.0, 7.6, 7.288888888888889)","(2.1, 2.14, 2.13)"
12-01-2023 14:27:21.056056,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.6, 3.5250000000000004)","(11.0, 15.5, 14.5)","(5.0, 7.6, 7.384615384615384)","(2.1, 2.14, 2.13)"
12-01-2023 14:27:22.237165,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.6, 3.5250000000000004)","(11.0, 15.5, 14.5)","(5.0, 7.6, 7.288888888888889)","(2.1, 2.14, 2.13)"
12-01-2023 14:27:23.120302,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.6, 3.5250000000000004)","(11.0, 15.5, 14.5)","(5.0, 7.6, 7.288888888888889)","(2.1, 2.14, 2.13)"
12-01-2023 14:27:23.958161,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.6, 3.5250000000000004)","(11.0, 15.5, 14.5)","(5.0, 7.6, 7.288888888888889)","(2.1, 2.14, 2.13)"
12-01-2023 14:27:24.899636,"(11.0, 21.0, 20.791666666666668)","(2.6, 3.5, 3.453125)","(11.0, 15.5, 14.5)","(5.0, 8.2, 7.88)","(2.1, 2.14, 2.1100000000000003)"
12-01-2023 14:27:25.750847,"(11.0, 21.0, 20.791666666666668)","(2.6, 3.5, 3.453125)","(11.0, 15.5, 14.5)","(5.0, 8.2, 7.88)","(2.1, 2.14, 2.1345454545454547)"
12-01-2023 14:27:26.653662,"(11.0, 21.0, 20.791666666666668)","(2.6, 3.5, 3.453125)","(11.0, 15.5, 14.5)","(5.0, 8.2, 7.711111111111111)","(2.1, 2.14, 2.1345454545454547)"
12-01-2023 14:27:27.578288,"(11.0, 21.0, 20.791666666666668)","(2.6, 3.5, 3.453125)","(11.0, 15.5, 14.5)","(5.0, 8.2, 7.773333333333333)","(2.1, 2.14, 2.1345454545454547)"
12-01-2023 14:27:28.466594,"(11.0, 21.0, 20.791666666666668)","(2.6, 3.5, 3.45)","(11.0, 15.5, 14.5)","(5.0, 8.2, 7.844444444444444)","(2.1, 2.14, 2.1345454545454547)"
12-01-2023 14:27:29.377702,"(11.0, 21.0, 20.791666666666668)","(2.6, 3.5, 3.45)","(11.0, 15.5, 14.5)","(5.0, 8.2, 7.971428571428571)","(2.1, 2.14, 2.1100000000000003)"
12-01-2023 14:27:30.344485,"(11.0, 21.0, 20.791666666666668)","(2.6, 3.5, 3.45)","(11.0, 15.5, 14.5)","(5.0, 8.2, 7.999999999999999)","(2.1, 2.14, 2.09)"
12-01-2023 14:27:31.215439,"(11.0, 21.0, 20.791666666666668)","(2.6, 3.6, 3.577272727272727)","(11.0, 15.5, 14.5)","(5.0, 8.2, 7.999999999999999)","(2.1, 2.14, 2.09)"
12-01-2023 14:27:32.118392,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.6, 3.50625)","(11.0, 15.5, 14.5)","(5.0, 8.2, 7.999999999999999)","(2.1, 2.14, 2.09)"
12-01-2023 14:27:33.049440,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.6, 3.50625)","(11.0, 15.5, 14.5)","(5.0, 8.2, 7.999999999999999)","(2.1, 2.14, 2.09)"
12-01-2023 14:27:34.025425,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.6, 3.50625)","(11.0, 15.5, 14.5)","(5.0, 8.2, 7.999999999999999)","(2.1, 2.14, 2.09)"
12-01-2023 14:27:34.844647,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.6, 3.5347826086956524)","(11.0, 15.5, 14.5)","(5.0, 8.2, 7.999999999999999)","(2.1, 2.14, 2.09)"
12-01-2023 14:27:35.752903,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.6, 3.5347826086956524)","(11.0, 15.5, 14.5)","(5.0, 8.2, 7.999999999999999)","(2.1, 2.14, 2.09)"
12-01-2023 14:27:36.531590,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.6, 3.5347826086956524)","(11.0, 15.5, 14.346153846153847)","(5.0, 8.2, 7.999999999999999)","(2.1, 2.14, 2.09)"
12-01-2023 14:27:37.430567,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.6, 3.5347826086956524)","(11.0, 15.5, 14.346153846153847)","(5.0, 8.2, 7.999999999999999)","(2.1, 2.14, 2.09)"
12-01-2023 14:27:38.375085,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.6, 3.5861111111111112)","(11.0, 15.5, 14.346153846153847)","(5.0, 8.2, 7.999999999999999)","(2.1, 2.14, 2.09)"
12-01-2023 14:27:39.209431,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.6, 3.5861111111111112)","(11.0, 15.5, 14.346153846153847)","(5.0, 8.2, 7.999999999999999)","(2.1, 2.14, 2.09)"
12-01-2023 14:27:40.192672,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.6, 3.5861111111111112)","(11.0, 15.5, 14.346153846153847)","(5.0, 8.2, 7.999999999999999)","(2.1, 2.14, 2.09)"
12-01-2023 14:27:41.033044,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.6, 3.5861111111111112)","(11.0, 15.5, 14.346153846153847)","(5.0, 8.2, 7.999999999999999)","(2.1, 2.14, 2.09)"
12-01-2023 14:27:41.850063,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.6, 3.5861111111111112)","(11.0, 15.5, 14.346153846153847)","(5.0, 8.2, 7.999999999999999)","(2.1, 2.14, 2.09)"
12-01-2023 14:27:42.927495,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.6, 3.5861111111111112)","(11.0, 15.5, 14.346153846153847)","(5.0, 8.2, 7.88235294117647)","(2.1, 2.14, 2.09)"
12-01-2023 14:27:43.850457,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.6, 3.5861111111111112)","(11.0, 15.5, 14.346153846153847)","(5.0, 9.0, 8.780000000000001)","(2.1, 2.14, 2.106666666666667)"
12-01-2023 14:27:44.792773,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.4, 3.384375)","(11.0, 15.5, 14.346153846153847)","(5.0, 8.8, 8.780000000000001)","(2.1, 2.14, 2.095555555555556)"
12-01-2023 14:27:45.696413,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.4, 3.384375)","(11.0, 15.5, 14.346153846153847)","(5.0, 9.0, 8.978947368421053)","(2.1, 2.14, 2.095555555555556)"
12-01-2023 14:27:46.708968,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.4, 3.384375)","(11.0, 15.5, 14.346153846153847)","(5.0, 9.0, 8.978947368421053)","(2.1, 2.14, 2.095555555555556)"
12-01-2023 14:27:47.680756,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.4, 3.3722222222222222)","(11.0, 15.5, 14.346153846153847)","(5.0, 9.0, 8.978947368421053)","(2.1, 2.14, 2.095555555555556)"
12-01-2023 14:27:48.567250,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.4, 3.3722222222222222)","(11.0, 15.5, 14.5)","(5.0, 9.0, 8.978947368421053)","(2.1, 2.14, 2.095555555555556)"
12-01-2023 14:27:49.533722,"(11.0, 21.0, 20.772727272727273)","(2.6, 3.4, 3.3722222222222222)","(11.0, 15.5, 14.5)","(5.0, 9.0, 8.978947368421053)","(2.1, 2.14, 2.095555555555556)"
