,Zulu Rufus,Awesome Orson,Blink You Lose,Teragram Finale,Robell Magic,King Cujo
10-01-2023 20:20:30.290373,"(31.0, 180.0, 156.0)","(14.0, 70.0, 66.53333333333333)","(2.2, 2.38, 2.326315789473684)","(8.5, 14.0, 13.555555555555555)","(2.15, 2.34, 2.3207692307692307)","(8.0, 26.0, 25.714285714285715)"
10-01-2023 20:20:31.281226,"(31.0, 180.0, 156.0)","(14.0, 70.0, 66.53333333333333)","(2.2, 2.38, 2.326315789473684)","(8.5, 14.0, 13.555555555555555)","(2.15, 2.34, 2.3159259259259257)","(8.0, 26.0, 25.714285714285715)"
10-01-2023 20:20:32.313403,"(31.0, 180.0, 172.0)","(14.0, 70.0, 66.53333333333333)","(2.2, 2.38, 2.3289999999999997)","(8.5, 14.0, 13.555555555555555)","(2.15, 2.34, 2.3159259259259257)","(8.0, 26.0, 25.714285714285715)"
10-01-2023 20:20:33.275398,"(31.0, 180.0, 171.11111111111111)","(14.0, 70.0, 67.92)","(2.2, 2.38, 2.3289999999999997)","(8.5, 14.0, 13.555555555555555)","(2.15, 2.34, 2.3159259259259257)","(8.0, 26.0, 25.666666666666668)"
10-01-2023 20:20:34.209126,"(31.0, 190.0, 185.0)","(14.0, 70.0, 67.92)","(2.2, 2.38, 2.3289999999999997)","(8.5, 14.0, 13.333333333333334)","(2.15, 2.34, 2.3159259259259257)","(8.0, 26.0, 25.80952380952381)"
10-01-2023 20:20:35.162255,"(31.0, 190.0, 185.0)","(14.0, 70.0, 67.92)","(2.2, 2.38, 2.3289999999999997)","(8.5, 14.0, 13.076923076923077)","(2.15, 2.34, 2.3159259259259257)","(8.0, 26.0, 25.80952380952381)"
10-01-2023 20:20:36.096005,"(31.0, 190.0, 185.0)","(14.0, 70.0, 67.92)","(2.2, 2.38, 2.326315789473684)","(8.5, 14.0, 13.333333333333334)","(2.15, 2.34, 2.320392156862745)","(8.0, 26.0, 25.77777777777778)"
10-01-2023 20:20:37.042937,"(31.0, 200.0, 176.66666666666666)","(14.0, 70.0, 67.92)","(2.2, 2.38, 2.326315789473684)","(8.5, 14.0, 13.384615384615385)","(2.15, 2.34, 2.318260869565217)","(8.0, 26.0, 25.77777777777778)"
10-01-2023 20:20:38.076479,"(31.0, 200.0, 176.66666666666666)","(14.0, 70.0, 67.92)","(2.2, 2.38, 2.326315789473684)","(8.5, 14.0, 13.555555555555555)","(2.15, 2.34, 2.318260869565217)","(8.5, 26.0, 25.77777777777778)"
10-01-2023 20:20:39.141673,"(31.0, 200.0, 185.0)","(14.0, 70.0, 67.92)","(2.2, 2.38, 2.3289999999999997)","(8.5, 14.0, 13.555555555555555)","(2.15, 2.34, 2.3075)","(8.5, 26.0, 25.77777777777778)"
10-01-2023 20:20:40.061529,"(31.0, 200.0, 185.0)","(16.0, 70.0, 62.0)","(2.15, 2.38, 2.3289999999999997)","(8.5, 14.0, 13.555555555555555)","(2.1, 2.34, 2.3075)","(10.0, 26.0, 25.77777777777778)"
10-01-2023 20:20:41.029908,"(31.0, 200.0, 185.0)","(16.0, 70.0, 67.1764705882353)","(2.15, 2.38, 2.3289999999999997)","(8.5, 14.0, 13.555555555555555)","(2.1, 2.34, 2.304864864864865)","(10.0, 26.0, 25.77777777777778)"
10-01-2023 20:20:41.977269,"(31.0, 200.0, 185.0)","(16.0, 70.0, 67.1764705882353)","(2.15, 2.38, 2.3289999999999997)","(8.5, 14.0, 13.555555555555555)","(2.1, 2.34, 2.304864864864865)","(10.0, 26.0, 25.6)"
10-01-2023 20:20:42.915958,"(31.0, 200.0, 185.0)","(16.0, 70.0, 67.1764705882353)","(2.15, 2.38, 2.3289999999999997)","(8.5, 14.0, 13.384615384615385)","(2.1, 2.34, 2.304864864864865)","(10.0, 26.0, 25.6)"
10-01-2023 20:20:43.888938,"(31.0, 190.0, 186.36363636363637)","(16.0, 70.0, 67.1764705882353)","(2.15, 2.38, 2.3289999999999997)","(8.5, 14.0, 13.454545454545455)","(2.1, 2.34, 2.304864864864865)","(10.0, 26.0, 25.6)"
10-01-2023 20:20:44.889434,"(31.0, 190.0, 186.36363636363637)","(16.0, 70.0, 67.91304347826087)","(2.15, 2.38, 2.3289999999999997)","(8.5, 14.0, 13.076923076923077)","(2.1, 2.34, 2.304864864864865)","(10.0, 26.0, 25.6)"
10-01-2023 20:20:45.895027,"(31.0, 190.0, 186.36363636363637)","(16.0, 70.0, 68.54545454545455)","(2.15, 2.38, 2.3289999999999997)","(8.5, 14.0, 13.333333333333334)","(2.1, 2.34, 2.304864864864865)","(10.0, 26.0, 25.6)"
10-01-2023 20:20:46.897197,"(31.0, 190.0, 185.71428571428572)","(16.0, 70.0, 68.54545454545455)","(2.15, 2.38, 2.3289999999999997)","(8.5, 14.0, 13.555555555555555)","(2.1, 2.34, 2.309767441860465)","(10.0, 26.0, 25.6)"
10-01-2023 20:20:47.950398,"(31.0, 190.0, 185.71428571428572)","(16.0, 70.0, 68.54545454545455)","(2.15, 2.38, 2.3289999999999997)","(8.5, 14.0, 13.555555555555555)","(2.1, 2.34, 2.309767441860465)","(10.0, 26.0, 25.6)"
10-01-2023 20:20:48.916603,"(31.0, 190.0, 185.71428571428572)","(16.0, 70.0, 68.54545454545455)","(2.15, 2.38, 2.3289999999999997)","(8.5, 14.0, 13.555555555555555)","(2.1, 2.34, 2.309767441860465)","(10.0, 26.0, 25.6)"
10-01-2023 20:20:49.772628,"(31.0, 190.0, 185.71428571428572)","(16.0, 70.0, 68.54545454545455)","(2.15, 2.38, 2.3289999999999997)","(8.5, 14.0, 13.555555555555555)","(2.1, 2.34, 2.309767441860465)","(10.0, 26.0, 25.6)"
10-01-2023 20:20:50.824042,"(31.0, 190.0, 185.71428571428572)","(16.0, 70.0, 68.54545454545455)","(2.15, 2.38, 2.3289999999999997)","(8.5, 14.0, 13.076923076923077)","(2.1, 2.34, 2.3025)","(10.0, 26.0, 25.6)"
10-01-2023 20:20:51.822126,"(31.0, 190.0, 180.0)","(16.0, 70.0, 68.54545454545455)","(2.15, 2.38, 2.3289999999999997)","(8.5, 14.0, 13.076923076923077)","(2.1, 2.34, 2.303157894736842)","(10.0, 26.0, 25.6)"
10-01-2023 20:20:52.727748,"(31.0, 190.0, 186.36363636363637)","(16.0, 70.0, 68.34482758620689)","(2.15, 2.38, 2.332)","(8.5, 14.0, 13.076923076923077)","(2.1, 2.34, 2.303157894736842)","(10.0, 26.0, 25.6)"
10-01-2023 20:20:53.724139,"(31.0, 190.0, 186.36363636363637)","(16.0, 70.0, 68.34482758620689)","(2.15, 2.38, 2.332)","(8.5, 14.0, 13.333333333333334)","(2.1, 2.34, 2.303157894736842)","(10.0, 26.0, 25.88235294117647)"
10-01-2023 20:20:54.700217,"(31.0, 190.0, 186.36363636363637)","(16.0, 70.0, 55.333333333333336)","(2.15, 2.38, 2.332)","(8.5, 14.0, 13.333333333333334)","(2.1, 2.34, 2.303157894736842)","(10.0, 26.0, 25.88235294117647)"
10-01-2023 20:20:55.639947,"(31.0, 190.0, 184.0)","(16.0, 70.0, 55.333333333333336)","(2.15, 2.38, 2.332)","(8.5, 14.0, 13.384615384615385)","(2.1, 2.34, 2.303157894736842)","(10.0, 26.0, 25.88235294117647)"
10-01-2023 20:20:56.584678,"(31.0, 190.0, 185.71428571428572)","(16.0, 70.0, 55.333333333333336)","(2.15, 2.38, 2.332)","(8.5, 14.0, 13.555555555555555)","(2.1, 2.34, 2.303157894736842)","(10.0, 26.0, 25.88235294117647)"
10-01-2023 20:20:57.520503,"(31.0, 190.0, 185.71428571428572)","(16.0, 70.0, 64.5)","(2.15, 2.38, 2.3266666666666667)","(8.5, 14.0, 13.555555555555555)","(2.1, 2.34, 2.303157894736842)","(10.0, 26.0, 25.88235294117647)"
10-01-2023 20:20:58.439235,"(31.0, 190.0, 185.71428571428572)","(16.0, 70.0, 69.12)","(2.15, 2.38, 2.3266666666666667)","(8.5, 14.0, 13.555555555555555)","(2.1, 2.34, 2.309565217391304)","(10.0, 26.0, 25.90909090909091)"
10-01-2023 20:20:59.413308,"(31.0, 200.0, 178.46153846153845)","(16.0, 70.0, 69.15384615384616)","(2.15, 2.36, 2.321290322580645)","(8.5, 14.0, 13.555555555555555)","(2.1, 2.34, 2.309565217391304)","(10.0, 26.0, 25.9375)"
10-01-2023 20:21:00.455289,"(31.0, 200.0, 178.46153846153845)","(16.0, 75.0, 71.27586206896552)","(2.15, 2.36, 2.321290322580645)","(8.5, 14.0, 13.555555555555555)","(2.1, 2.34, 2.309565217391304)","(10.0, 26.0, 25.9375)"
10-01-2023 20:21:01.385049,"(31.0, 200.0, 186.66666666666666)","(16.0, 75.0, 66.66666666666667)","(2.15, 2.36, 2.321290322580645)","(8.5, 14.0, 13.555555555555555)","(2.1, 2.34, 2.309565217391304)","(10.0, 26.0, 25.9375)"
10-01-2023 20:21:02.340403,"(31.0, 190.0, 186.36363636363637)","(16.0, 75.0, 70.0)","(2.15, 2.36, 2.321290322580645)","(8.5, 14.0, 13.076923076923077)","(2.1, 2.34, 2.309565217391304)","(10.0, 26.0, 25.9375)"
10-01-2023 20:21:03.251222,"(31.0, 190.0, 186.36363636363637)","(16.0, 75.0, 70.0)","(2.15, 2.36, 2.321290322580645)","(8.5, 14.0, 13.076923076923077)","(2.1, 2.34, 2.309565217391304)","(10.0, 26.0, 25.9375)"
10-01-2023 20:21:04.176757,"(31.0, 190.0, 185.0)","(16.0, 75.0, 70.0)","(2.15, 2.36, 2.321290322580645)","(8.5, 14.0, 13.476190476190476)","(2.1, 2.34, 2.309565217391304)","(10.0, 26.0, 25.9375)"
10-01-2023 20:21:05.144660,"(31.0, 190.0, 185.71428571428572)","(16.0, 75.0, 71.66666666666667)","(2.15, 2.36, 2.321290322580645)","(8.5, 14.0, 13.555555555555555)","(2.1, 2.34, 2.309565217391304)","(10.0, 26.0, 25.9375)"
10-01-2023 20:21:06.067311,"(31.0, 190.0, 185.71428571428572)","(16.0, 75.0, 71.66666666666667)","(2.15, 2.36, 2.321290322580645)","(8.5, 14.0, 13.555555555555555)","(2.1, 2.34, 2.309565217391304)","(10.0, 26.0, 25.9375)"
10-01-2023 20:21:07.096977,"(31.0, 190.0, 185.71428571428572)","(16.0, 75.0, 71.66666666666667)","(2.15, 2.36, 2.321290322580645)","(8.5, 14.0, 13.555555555555555)","(2.1, 2.34, 2.309565217391304)","(10.0, 26.0, 25.9375)"
10-01-2023 20:21:08.100437,"(31.0, 190.0, 185.71428571428572)","(16.0, 75.0, 71.66666666666667)","(2.15, 2.36, 2.321290322580645)","(8.5, 14.0, 13.555555555555555)","(2.1, 2.34, 2.309565217391304)","(10.0, 26.0, 25.9375)"
10-01-2023 20:21:09.077892,"(31.0, 190.0, 185.71428571428572)","(16.0, 75.0, 71.66666666666667)","(2.15, 2.36, 2.321290322580645)","(8.5, 14.0, 13.555555555555555)","(2.1, 2.34, 2.309565217391304)","(10.0, 26.0, 25.9375)"
10-01-2023 20:21:10.005770,"(31.0, 190.0, 185.0)","(16.0, 75.0, 71.15384615384616)","(2.15, 2.36, 2.321290322580645)","(8.5, 14.0, 13.555555555555555)","(2.1, 2.34, 2.309565217391304)","(10.0, 26.0, 25.9375)"
10-01-2023 20:21:10.968145,"(31.0, 190.0, 185.0)","(16.0, 75.0, 71.15384615384616)","(2.15, 2.36, 2.321290322580645)","(8.5, 14.0, 12.96875)","(2.1, 2.34, 2.309565217391304)","(10.0, 26.0, 25.9375)"
10-01-2023 20:21:11.918555,"(31.0, 190.0, 185.0)","(16.0, 75.0, 71.15384615384616)","(2.15, 2.36, 2.321290322580645)","(8.5, 14.0, 12.96875)","(2.1, 2.34, 2.309565217391304)","(10.0, 26.0, 25.9375)"
10-01-2023 20:21:12.870776,"(31.0, 190.0, 185.0)","(16.0, 75.0, 71.15384615384616)","(2.15, 2.36, 2.321290322580645)","(8.5, 14.0, 13.384615384615385)","(2.1, 2.34, 2.309565217391304)","(10.0, 26.0, 25.9375)"
10-01-2023 20:21:13.784396,"(31.0, 190.0, 185.0)","(16.0, 75.0, 72.22222222222223)","(2.15, 2.36, 2.321290322580645)","(8.5, 14.0, 13.357142857142858)","(2.1, 2.34, 2.309565217391304)","(10.0, 26.0, 25.9375)"
10-01-2023 20:21:14.816122,"(31.0, 190.0, 185.0)","(16.0, 75.0, 72.22222222222223)","(2.15, 2.36, 2.3327272727272725)","(8.5, 14.0, 13.357142857142858)","(2.1, 2.34, 2.2933333333333334)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:15.792508,"(31.0, 190.0, 185.0)","(16.0, 75.0, 59.0)","(2.15, 2.36, 2.3327272727272725)","(8.5, 14.0, 13.357142857142858)","(2.1, 2.34, 2.293846153846154)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:16.683416,"(31.0, 190.0, 185.0)","(16.0, 75.0, 72.5)","(2.15, 2.36, 2.33)","(8.5, 14.0, 13.357142857142858)","(2.1, 2.34, 2.293846153846154)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:17.593734,"(31.0, 200.0, 185.0)","(16.0, 75.0, 72.89473684210526)","(2.15, 2.36, 2.33)","(8.5, 14.0, 13.357142857142858)","(2.1, 2.34, 2.293846153846154)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:18.576471,"(31.0, 200.0, 185.0)","(16.0, 75.0, 73.26086956521739)","(2.15, 2.36, 2.33)","(8.5, 14.0, 13.035714285714286)","(2.1, 2.34, 2.293846153846154)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:19.539997,"(31.0, 200.0, 185.0)","(16.0, 75.0, 73.26086956521739)","(2.15, 2.36, 2.33)","(8.5, 14.0, 12.983870967741936)","(2.1, 2.34, 2.29)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:20.452011,"(31.0, 200.0, 185.0)","(16.0, 75.0, 73.26086956521739)","(2.15, 2.36, 2.334468085106383)","(8.5, 14.0, 12.983870967741936)","(2.1, 2.34, 2.29)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:21.419337,"(31.0, 200.0, 185.0)","(16.0, 75.0, 73.78787878787878)","(2.15, 2.36, 2.334468085106383)","(8.5, 14.0, 13.192307692307692)","(2.1, 2.34, 2.29)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:22.346009,"(31.0, 200.0, 185.0)","(16.0, 75.0, 73.62068965517241)","(2.15, 2.36, 2.334468085106383)","(8.5, 14.0, 13.357142857142858)","(2.1, 2.34, 2.29)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:23.243889,"(31.0, 200.0, 185.0)","(16.0, 75.0, 73.62068965517241)","(2.15, 2.36, 2.334468085106383)","(8.5, 14.0, 13.357142857142858)","(2.1, 2.34, 2.29)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:24.213785,"(31.0, 200.0, 192.5)","(16.0, 75.0, 73.62068965517241)","(2.15, 2.36, 2.334468085106383)","(8.5, 14.0, 13.357142857142858)","(2.1, 2.34, 2.29)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:25.128888,"(31.0, 200.0, 193.33333333333334)","(16.0, 75.0, 73.62068965517241)","(2.15, 2.36, 2.334468085106383)","(8.5, 14.0, 13.357142857142858)","(2.1, 2.34, 2.29)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:26.083643,"(31.0, 200.0, 193.33333333333334)","(16.0, 75.0, 73.62068965517241)","(2.15, 2.36, 2.33)","(8.5, 14.0, 13.357142857142858)","(2.1, 2.34, 2.29)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:27.136974,"(31.0, 200.0, 193.33333333333334)","(16.0, 75.0, 73.62068965517241)","(2.15, 2.36, 2.33)","(8.5, 14.0, 13.357142857142858)","(2.1, 2.34, 2.29)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:28.091212,"(31.0, 200.0, 193.33333333333334)","(16.0, 75.0, 73.62068965517241)","(2.15, 2.36, 2.33)","(8.5, 14.0, 13.357142857142858)","(2.1, 2.34, 2.29)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:28.956033,"(31.0, 200.0, 192.5)","(16.0, 75.0, 73.62068965517241)","(2.15, 2.36, 2.33)","(8.5, 14.0, 13.217391304347826)","(2.1, 2.34, 2.29)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:29.965202,"(31.0, 200.0, 192.5)","(16.0, 75.0, 73.62068965517241)","(2.15, 2.36, 2.33)","(8.5, 14.0, 13.541666666666666)","(2.1, 2.34, 2.29)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:30.880005,"(31.0, 200.0, 192.5)","(16.0, 75.0, 73.62068965517241)","(2.15, 2.36, 2.33)","(8.5, 14.0, 13.541666666666666)","(2.1, 2.34, 2.29)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:31.843041,"(31.0, 200.0, 192.5)","(16.0, 75.0, 73.62068965517241)","(2.15, 2.36, 2.3236363636363633)","(8.5, 14.0, 13.55)","(2.1, 2.34, 2.29)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:32.825445,"(31.0, 200.0, 192.5)","(16.0, 75.0, 73.62068965517241)","(2.15, 2.36, 2.3236363636363633)","(8.5, 14.0, 13.55)","(2.1, 2.34, 2.29)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:33.779198,"(31.0, 200.0, 192.5)","(16.0, 75.0, 73.62068965517241)","(2.15, 2.36, 2.3236363636363633)","(8.5, 14.0, 13.55)","(2.1, 2.34, 2.288148148148148)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:34.676844,"(31.0, 200.0, 192.5)","(16.0, 75.0, 73.62068965517241)","(2.15, 2.36, 2.3236363636363633)","(8.5, 14.0, 13.55)","(2.1, 2.34, 2.288148148148148)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:35.658737,"(31.0, 200.0, 192.5)","(17.0, 75.0, 73.62068965517241)","(2.15, 2.36, 2.3236363636363633)","(8.5, 14.0, 13.55)","(2.1, 2.34, 2.2850980392156863)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:36.607550,"(31.0, 200.0, 192.5)","(17.0, 75.0, 73.62068965517241)","(2.15, 2.36, 2.3236363636363633)","(8.5, 14.0, 13.55)","(2.1, 2.34, 2.2850980392156863)","(10.0, 26.0, 25.96153846153846)"
10-01-2023 20:21:37.494296,"(31.0, 200.0, 192.5)","(17.0, 75.0, 73.62068965517241)","(2.15, 2.36, 2.3266666666666667)","(8.5, 14.0, 12.826086956521738)","(2.1, 2.34, 2.2804255319148936)","(10.0, 29.0, 28.846153846153847)"
10-01-2023 20:21:38.465438,"(31.0, 200.0, 192.5)","(17.0, 75.0, 73.62068965517241)","(2.15, 2.36, 2.3266666666666667)","(8.5, 14.0, 13.181818181818182)","(2.1, 2.34, 2.2804255319148936)","(10.0, 29.0, 28.846153846153847)"
10-01-2023 20:21:39.439747,"(31.0, 200.0, 192.5)","(17.0, 75.0, 73.62068965517241)","(2.15, 2.36, 2.3327272727272725)","(8.5, 14.0, 13.181818181818182)","(2.1, 2.34, 2.2511111111111113)","(10.0, 29.0, 28.03030303030303)"
10-01-2023 20:21:40.319009,"(31.0, 200.0, 182.85714285714286)","(17.0, 75.0, 73.75)","(2.15, 2.36, 2.3327272727272725)","(8.5, 14.0, 13.181818181818182)","(2.1, 2.34, 2.2511111111111113)","(10.0, 29.0, 28.03030303030303)"
10-01-2023 20:21:41.271286,"(31.0, 200.0, 189.0909090909091)","(17.0, 75.0, 73.75)","(2.15, 2.36, 2.3485714285714283)","(8.5, 14.0, 13.181818181818182)","(2.1, 2.32, 2.267058823529412)","(10.0, 29.0, 27.95)"
10-01-2023 20:21:42.224613,"(31.0, 200.0, 182.85714285714286)","(17.0, 75.0, 73.75)","(2.15, 2.36, 2.3375)","(8.5, 14.0, 13.181818181818182)","(2.1, 2.32, 2.23875)","(10.0, 29.0, 28.470588235294116)"
10-01-2023 20:21:43.189006,"(31.0, 200.0, 182.85714285714286)","(17.0, 75.0, 73.75)","(2.15, 2.36, 2.3485714285714283)","(8.5, 14.0, 13.181818181818182)","(2.1, 2.32, 2.2395121951219514)","(10.0, 29.0, 28.470588235294116)"
10-01-2023 20:21:44.156323,"(31.0, 200.0, 182.85714285714286)","(17.0, 75.0, 73.75)","(2.15, 2.36, 2.3375)","(8.5, 14.0, 12.826086956521738)","(2.1, 2.32, 2.2283333333333335)","(10.0, 29.0, 33.77142857142857)"
10-01-2023 20:21:45.063488,"(31.0, 200.0, 182.85714285714286)","(17.0, 75.0, 73.75)","(2.15, 2.36, 2.3485714285714283)","(8.5, 14.0, 12.826086956521738)","(2.1, 2.32, 2.2395121951219514)","(10.0, 34.0, 33.17948717948718)"
10-01-2023 20:21:45.916311,"(31.0, 200.0, 189.0909090909091)","(17.0, 75.0, 73.75)","(2.15, 2.36, 2.3375)","(8.5, 14.0, 12.826086956521738)","(2.1, 2.32, 2.2395121951219514)","(10.0, 34.0, 33.17948717948718)"
10-01-2023 20:21:46.942864,"(31.0, 200.0, 182.85714285714286)","(17.0, 75.0, 73.75)","(2.15, 2.36, 2.3375)","(8.5, 14.0, 13.181818181818182)","(2.1, 2.32, 2.2395121951219514)","(10.0, 34.0, 32.10526315789474)"
10-01-2023 20:21:47.935042,"(41.0, 200.0, 182.85714285714286)","(18.0, 75.0, 73.66666666666666)","(2.1, 2.36, 2.3375)","(8.5, 14.0, 13.181818181818182)","(2.1, 2.32, 2.24)","(10.0, 34.0, 31.419354838709676)"
10-01-2023 20:21:48.818810,"(41.0, 200.0, 182.85714285714286)","(18.0, 75.0, 73.75)","(2.1, 2.36, 2.3485714285714283)","(8.5, 14.0, 13.181818181818182)","(2.1, 2.3, 2.2350000000000003)","(10.0, 32.0, 31.419354838709676)"
10-01-2023 20:21:49.763531,"(41.0, 200.0, 170.0)","(18.0, 75.0, 73.75)","(2.1, 2.38, 2.3010526315789472)","(8.5, 14.0, 13.181818181818182)","(2.1, 2.3, 2.2058823529411766)","(10.0, 32.0, 31.419354838709676)"
10-01-2023 20:21:50.767160,"(41.0, 200.0, 182.85714285714286)","(18.0, 75.0, 73.75)","(2.1, 2.38, 2.3010526315789472)","(8.5, 14.0, 13.181818181818182)","(2.1, 2.3, 2.2058823529411766)","(10.0, 32.0, 31.419354838709676)"
10-01-2023 20:21:51.686715,"(41.0, 200.0, 185.0)","(18.0, 75.0, 73.75)","(2.1, 2.38, 2.328275862068965)","(8.5, 14.0, 13.181818181818182)","(2.1, 2.3, 2.2071428571428573)","(10.0, 32.0, 31.419354838709676)"
10-01-2023 20:21:52.597947,"(41.0, 200.0, 185.0)","(18.0, 75.0, 73.75)","(2.1, 2.38, 2.3415384615384616)","(8.5, 14.0, 12.826086956521738)","(2.1, 2.3, 2.2029411764705884)","(10.0, 32.0, 31.419354838709676)"
10-01-2023 20:21:53.546072,"(41.0, 200.0, 185.0)","(18.0, 75.0, 73.75)","(2.1, 2.38, 2.3425)","(8.5, 14.0, 12.826086956521738)","(2.1, 2.3, 2.2029411764705884)","(10.0, 32.0, 31.419354838709676)"
10-01-2023 20:21:54.458611,"(41.0, 200.0, 185.0)","(18.0, 75.0, 73.75)","(2.1, 2.38, 2.3061538461538458)","(8.5, 14.0, 12.826086956521738)","(2.1, 2.3, 2.2029411764705884)","(10.0, 32.0, 31.419354838709676)"
10-01-2023 20:21:55.452266,"(41.0, 200.0, 185.0)","(18.0, 75.0, 73.75)","(2.1, 2.38, 2.3061538461538458)","(8.5, 14.0, 13.181818181818182)","(2.1, 2.3, 2.2029411764705884)","(10.0, 32.0, 30.941176470588236)"
10-01-2023 20:21:56.414563,"(41.0, 200.0, 185.0)","(18.0, 75.0, 73.75)","(2.1, 2.38, 2.3061538461538458)","(8.5, 14.0, 13.181818181818182)","(2.1, 2.3, 2.2083333333333335)","(10.0, 32.0, 31.419354838709676)"
10-01-2023 20:21:57.323823,"(41.0, 200.0, 185.0)","(18.0, 75.0, 71.25)","(2.1, 2.38, 2.3061538461538458)","(8.5, 14.0, 13.181818181818182)","(2.1, 2.3, 2.2083333333333335)","(11.0, 32.0, 31.419354838709676)"
10-01-2023 20:21:58.316509,"(41.0, 200.0, 185.0)","(18.0, 90.0, 81.17647058823529)","(2.1, 2.38, 2.3355555555555556)","(8.5, 14.0, 13.181818181818182)","(2.1, 2.28, 2.256923076923077)","(11.0, 32.0, 31.419354838709676)"
10-01-2023 20:21:59.288692,"(41.0, 200.0, 185.0)","(18.0, 90.0, 81.66666666666667)","(2.1, 2.38, 2.3355555555555556)","(8.5, 14.0, 13.181818181818182)","(2.1, 2.26, 2.237692307692308)","(11.0, 32.0, 31.419354838709676)"
10-01-2023 20:22:00.274999,"(41.0, 200.0, 185.0)","(18.0, 90.0, 85.96774193548387)","(2.1, 2.38, 2.3519298245614033)","(8.5, 14.0, 13.052631578947368)","(2.1, 2.24, 2.2371428571428575)","(11.0, 32.0, 31.57142857142857)"
10-01-2023 20:22:01.190171,"(41.0, 200.0, 185.0)","(18.0, 85.0, 84.2)","(2.1, 2.38, 2.3057142857142856)","(8.5, 14.0, 13.052631578947368)","(2.1, 2.24, 2.2371428571428575)","(11.0, 32.0, 31.57142857142857)"
10-01-2023 20:22:02.184401,"(41.0, 200.0, 185.0)","(18.0, 85.0, 84.2)","(2.1, 2.38, 2.3057142857142856)","(8.5, 14.0, 12.821428571428571)","(2.1, 2.24, 2.2147826086956526)","(11.0, 32.0, 31.57142857142857)"
10-01-2023 20:22:03.121423,"(41.0, 200.0, 185.0)","(18.0, 85.0, 84.2)","(2.1, 2.38, 2.33125)","(8.5, 14.0, 12.821428571428571)","(2.1, 2.22, 2.236666666666667)","(11.0, 32.0, 31.57142857142857)"
10-01-2023 20:22:04.062955,"(41.0, 200.0, 185.0)","(18.0, 85.0, 84.2)","(2.1, 2.38, 2.3057142857142856)","(8.5, 14.0, 13.153846153846153)","(2.1, 2.24, 2.235555555555556)","(11.0, 32.0, 31.57142857142857)"
10-01-2023 20:22:05.066737,"(41.0, 200.0, 185.0)","(18.0, 85.0, 84.2)","(2.1, 2.38, 2.3057142857142856)","(8.5, 14.0, 13.217391304347826)","(2.1, 2.24, 2.2300000000000004)","(11.0, 32.0, 31.57142857142857)"
10-01-2023 20:22:06.012760,"(41.0, 200.0, 185.0)","(18.0, 85.0, 84.2)","(2.1, 2.38, 2.3057142857142856)","(8.5, 14.0, 13.217391304347826)","(2.1, 2.24, 2.217777777777778)","(11.0, 32.0, 31.57142857142857)"
10-01-2023 20:22:06.939710,"(61.0, 200.0, 182.85714285714286)","(26.0, 85.0, 84.2)","(2.0, 2.38, 2.3347826086956522)","(9.0, 14.0, 13.217391304347826)","(1.95, 2.24, 2.210666666666667)","(14.0, 32.0, 31.57142857142857)"
10-01-2023 20:22:07.935062,"(61.0, 200.0, 185.0)","(26.0, 85.0, 84.2)","(2.0, 2.38, 2.349411764705882)","(9.0, 14.0, 13.217391304347826)","(1.95, 2.24, 2.210666666666667)","(14.0, 32.0, 31.57142857142857)"
10-01-2023 20:22:08.922803,"(61.0, 200.0, 185.0)","(26.0, 85.0, 84.2)","(2.0, 2.38, 2.349411764705882)","(9.0, 14.0, 13.052631578947368)","(1.95, 2.24, 2.2048)","(14.0, 32.0, 31.57142857142857)"
10-01-2023 20:22:09.806709,"(61.0, 200.0, 185.0)","(26.0, 85.0, 84.2)","(2.0, 2.38, 2.349411764705882)","(9.0, 14.0, 13.052631578947368)","(1.95, 2.24, 2.2048)","(14.0, 32.0, 31.57142857142857)"
