,Corporate Box,So Special,Daytona,Hartley Bale,Van Diemen,Conor Pass,Major Lighting,Dark Label
16-12-2022 15:12:53.659222,"(7.0, 10.0, 8.2)","(6.5, 9.8, 8.78888888888889)","(1.9, 2.3, 2.2714285714285714)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 65.0)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 53.07692307692308)","(4.4, 6.0, 5.885714285714286)"
16-12-2022 15:12:54.585107,"(7.0, 10.0, 8.2)","(6.5, 9.8, 8.78888888888889)","(1.9, 2.3, 2.1933333333333334)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 65.0)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 53.07692307692308)","(4.4, 6.0, 5.885714285714286)"
16-12-2022 15:12:55.532133,"(7.0, 10.0, 8.2)","(6.5, 9.8, 8.78888888888889)","(1.9, 2.3, 2.145714285714286)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 65.0)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.883333333333333)"
16-12-2022 15:12:56.471971,"(7.0, 10.0, 8.2)","(6.5, 9.8, 8.78888888888889)","(1.9, 2.3, 2.145714285714286)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 65.0)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.883333333333333)"
16-12-2022 15:12:57.428569,"(7.0, 10.0, 8.2)","(6.5, 9.8, 8.413333333333332)","(1.9, 2.3, 2.145714285714286)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 65.0)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.883333333333333)"
16-12-2022 15:12:58.382548,"(7.0, 10.0, 8.2)","(6.5, 9.8, 8.78888888888889)","(1.9, 2.3, 2.145714285714286)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 65.0)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.883333333333333)"
16-12-2022 15:12:59.339585,"(7.0, 10.0, 8.2)","(6.5, 9.6, 8.9)","(1.9, 2.3, 2.145714285714286)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 65.0)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.885714285714286)"
16-12-2022 15:13:00.293618,"(7.0, 10.0, 8.2)","(6.5, 9.6, 8.9)","(1.9, 2.3, 2.145714285714286)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 65.0)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.885714285714286)"
16-12-2022 15:13:01.246835,"(7.0, 10.0, 8.2)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.137777777777778)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 65.0)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.883333333333333)"
16-12-2022 15:13:02.205847,"(7.0, 10.0, 8.2)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 65.0)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.883333333333333)"
16-12-2022 15:13:03.137734,"(7.0, 10.0, 8.2)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 65.0)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.883333333333333)"
16-12-2022 15:13:04.090679,"(7.0, 10.0, 8.2)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 65.0)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.883333333333333)"
16-12-2022 15:13:05.019086,"(7.0, 10.0, 8.2)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 65.0)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.885714285714286)"
16-12-2022 15:13:05.965200,"(7.0, 10.0, 8.2)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 65.0)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.883333333333333)"
16-12-2022 15:13:06.912947,"(7.0, 10.0, 8.2)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 65.0)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.883333333333333)"
16-12-2022 15:13:07.838595,"(7.0, 10.0, 8.2)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 65.0)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.883333333333333)"
16-12-2022 15:13:08.764690,"(7.0, 10.0, 8.2)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 65.0)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.883333333333333)"
16-12-2022 15:13:09.697745,"(7.0, 10.0, 8.2)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 65.0)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.9)"
16-12-2022 15:13:10.615480,"(7.0, 10.0, 8.2)","(6.5, 9.6, 9.061538461538461)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 65.0)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.9)"
16-12-2022 15:13:11.551894,"(7.0, 10.0, 8.2)","(6.5, 9.6, 9.061538461538461)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 65.0)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.9)"
16-12-2022 15:13:12.480465,"(7.0, 10.0, 8.2)","(6.5, 9.6, 9.061538461538461)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 66.95652173913044)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.9)"
16-12-2022 15:13:13.466068,"(7.0, 9.6, 8.933333333333334)","(6.5, 9.6, 9.061538461538461)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.9)"
16-12-2022 15:13:14.449253,"(7.0, 9.6, 8.830769230769231)","(6.5, 9.6, 9.061538461538461)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.9)"
16-12-2022 15:13:15.423582,"(7.0, 9.6, 8.215384615384615)","(6.5, 9.6, 9.133333333333333)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.733333333333333)"
16-12-2022 15:13:16.379837,"(7.0, 9.6, 8.215384615384615)","(6.5, 9.6, 9.133333333333333)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.733333333333333)"
16-12-2022 15:13:17.326193,"(7.0, 9.6, 8.215384615384615)","(6.5, 9.6, 9.133333333333333)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.733333333333333)"
16-12-2022 15:13:18.278052,"(7.0, 9.6, 8.215384615384615)","(6.5, 9.6, 9.133333333333333)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:19.257407,"(7.0, 9.6, 8.215384615384615)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:20.211599,"(7.0, 9.6, 8.215384615384615)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:21.171951,"(7.0, 9.6, 8.215384615384615)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.130666666666667)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:22.155919,"(7.0, 9.6, 8.215384615384615)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.142857142857143)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.733333333333333)"
16-12-2022 15:13:23.150691,"(7.0, 9.6, 8.215384615384615)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.142857142857143)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.733333333333333)"
16-12-2022 15:13:24.090628,"(7.0, 9.6, 8.215384615384615)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.142857142857143)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:25.031503,"(7.0, 9.6, 8.215384615384615)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.142857142857143)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:25.982348,"(7.0, 9.4, 8.56)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.142857142857143)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:26.909587,"(7.0, 9.4, 8.56)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.142857142857143)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:27.855069,"(7.0, 9.4, 8.56)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.142857142857143)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.733333333333333)"
16-12-2022 15:13:28.785078,"(7.0, 9.4, 8.153846153846153)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.142857142857143)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.733333333333333)"
16-12-2022 15:13:29.732961,"(7.0, 9.4, 8.153846153846153)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.142857142857143)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:30.702522,"(7.0, 9.4, 8.153846153846153)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.142857142857143)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:31.652364,"(7.0, 9.4, 8.153846153846153)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.142857142857143)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:32.593518,"(7.0, 9.4, 8.153846153846153)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.142857142857143)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.733333333333333)"
16-12-2022 15:13:33.544867,"(7.0, 9.4, 8.153846153846153)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.142857142857143)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.733333333333333)"
16-12-2022 15:13:34.490127,"(7.0, 9.4, 8.153846153846153)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.142857142857143)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:35.430197,"(7.0, 9.4, 8.153846153846153)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.142857142857143)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:36.365623,"(7.0, 9.4, 8.153846153846153)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.142857142857143)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.4)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:37.314665,"(7.0, 9.4, 8.153846153846153)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.142857142857143)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 51.0)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:38.253795,"(7.0, 9.4, 8.153846153846153)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.142857142857143)","(8.0, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 51.0)","(4.4, 6.0, 5.733333333333333)"
16-12-2022 15:13:39.213252,"(7.0, 9.4, 8.153846153846153)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.142857142857143)","(8.5, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 53.07692307692308)","(4.4, 6.0, 5.733333333333333)"
16-12-2022 15:13:40.157105,"(7.0, 9.4, 8.153846153846153)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.142857142857143)","(8.5, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 53.07692307692308)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:41.098881,"(7.0, 9.4, 8.153846153846153)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.142857142857143)","(8.5, 16.5, 15.666666666666666)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 53.07692307692308)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:42.039764,"(7.0, 9.4, 8.153846153846153)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.142857142857143)","(8.5, 16.5, 15.666666666666666)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 53.07692307692308)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:42.967804,"(7.0, 9.4, 8.59)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.142857142857143)","(8.5, 16.5, 15.666666666666666)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 53.07692307692308)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:43.936122,"(7.0, 9.4, 8.59)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.142857142857143)","(8.5, 16.5, 15.666666666666666)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 53.07692307692308)","(4.4, 6.0, 5.733333333333333)"
16-12-2022 15:13:44.867103,"(7.0, 9.4, 8.628571428571428)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.177142857142857)","(8.5, 16.5, 15.666666666666666)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 53.07692307692308)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:45.822611,"(7.0, 9.4, 8.646511627906976)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.1866666666666665)","(8.5, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 53.07692307692308)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:46.787147,"(7.0, 9.4, 8.646511627906976)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.1866666666666665)","(8.5, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 53.07692307692308)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:47.747188,"(7.0, 9.4, 8.646511627906976)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.1866666666666665)","(8.5, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.785714285714285)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:48.718771,"(7.0, 9.4, 8.646511627906976)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.1866666666666665)","(8.5, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.25)","(4.4, 6.0, 5.733333333333333)"
16-12-2022 15:13:49.672800,"(7.0, 9.4, 8.646511627906976)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.1866666666666665)","(8.5, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 56.5)","(4.4, 6.0, 5.733333333333333)"
16-12-2022 15:13:50.623600,"(7.0, 9.4, 8.6125)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.1866666666666665)","(8.5, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 57.66666666666667)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:51.576976,"(7.0, 9.4, 8.6125)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.1866666666666665)","(8.5, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 57.66666666666667)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:52.533315,"(7.0, 9.4, 8.6125)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.1866666666666665)","(8.5, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 57.66666666666667)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:53.483995,"(7.0, 9.4, 8.6125)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.1866666666666665)","(8.5, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 28.571428571428573)","(31.0, 60.0, 57.66666666666667)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:54.426008,"(7.0, 9.4, 8.6125)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.1866666666666665)","(8.5, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 31.25)","(31.0, 60.0, 57.66666666666667)","(4.4, 6.0, 5.733333333333333)"
16-12-2022 15:13:55.369881,"(7.0, 9.4, 8.6125)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.1866666666666665)","(8.5, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 34.21052631578947)","(31.0, 60.0, 57.66666666666667)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:56.310924,"(7.0, 9.4, 8.6125)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.2275)","(8.5, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 34.21052631578947)","(31.0, 60.0, 57.66666666666667)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:57.244742,"(7.0, 9.4, 8.6125)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.2275)","(8.5, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 34.21052631578947)","(31.0, 60.0, 57.66666666666667)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:58.178413,"(7.0, 9.4, 8.6125)","(6.5, 9.6, 8.511111111111111)","(1.9, 2.28, 2.2275)","(8.5, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 34.21052631578947)","(31.0, 60.0, 57.66666666666667)","(4.4, 6.0, 5.7375)"
16-12-2022 15:13:59.120337,"(7.0, 9.4, 8.6125)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.2275)","(8.5, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 34.21052631578947)","(31.0, 60.0, 57.66666666666667)","(4.4, 6.0, 5.733333333333333)"
16-12-2022 15:14:00.051353,"(7.0, 9.4, 8.6125)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.2275)","(8.5, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 34.21052631578947)","(31.0, 60.0, 57.66666666666667)","(4.4, 6.0, 5.733333333333333)"
16-12-2022 15:14:01.001340,"(7.0, 9.4, 8.6125)","(6.5, 9.6, 8.9)","(1.9, 2.28, 2.2275)","(8.5, 16.0, 15.333333333333334)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 31.25)","(31.0, 60.0, 57.2)","(4.4, 6.0, 5.7375)"
16-12-2022 15:14:01.952146,"(7.0, 9.4, 8.71891891891892)","(6.5, 9.6, 8.75294117647059)","(1.9, 2.28, 2.2399999999999998)","(8.5, 16.0, 15.166666666666666)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 34.470588235294116)","(31.0, 60.0, 54.61538461538461)","(4.4, 6.0, 5.569230769230769)"
16-12-2022 15:14:02.914353,"(7.0, 9.4, 8.71891891891892)","(6.5, 9.6, 8.75294117647059)","(1.9, 2.28, 2.2399999999999998)","(8.5, 16.0, 15.166666666666666)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 34.470588235294116)","(31.0, 60.0, 57.2)","(4.4, 6.0, 5.7375)"
16-12-2022 15:14:03.868056,"(7.0, 9.4, 8.71891891891892)","(6.5, 9.6, 8.75294117647059)","(1.9, 2.28, 2.2399999999999998)","(8.5, 16.0, 15.166666666666666)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 35.1764705882353)","(31.0, 60.0, 54.61538461538461)","(4.4, 6.0, 5.569230769230769)"
16-12-2022 15:14:04.840916,"(7.0, 9.4, 8.71891891891892)","(6.5, 9.6, 8.75294117647059)","(1.9, 2.28, 2.2399999999999998)","(8.5, 16.0, 15.166666666666666)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 36.73684210526316)","(31.0, 60.0, 57.2)","(4.4, 6.0, 5.7375)"
16-12-2022 15:14:05.773520,"(7.0, 9.4, 8.71891891891892)","(6.5, 9.6, 8.75294117647059)","(1.9, 2.28, 2.2399999999999998)","(8.5, 16.0, 15.166666666666666)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 32.0)","(31.0, 60.0, 54.61538461538461)","(4.4, 6.0, 5.569230769230769)"
16-12-2022 15:14:06.733796,"(7.0, 9.4, 8.71891891891892)","(6.5, 9.6, 8.75294117647059)","(1.9, 2.28, 2.2399999999999998)","(8.5, 16.0, 15.555555555555555)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 36.73684210526316)","(31.0, 60.0, 57.2)","(4.4, 6.0, 5.7375)"
16-12-2022 15:14:07.666991,"(7.0, 9.4, 8.71891891891892)","(6.5, 9.6, 8.75294117647059)","(1.9, 2.28, 2.2545454545454544)","(8.5, 16.0, 15.555555555555555)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 36.73684210526316)","(31.0, 60.0, 54.61538461538461)","(4.4, 6.0, 5.5058823529411764)"
16-12-2022 15:14:08.625810,"(7.0, 9.4, 8.71891891891892)","(6.5, 9.6, 8.75294117647059)","(1.9, 2.28, 2.2199999999999998)","(8.5, 16.0, 15.555555555555555)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 36.73684210526316)","(31.0, 60.0, 57.2)","(4.4, 6.0, 5.5058823529411764)"
16-12-2022 15:14:09.578565,"(7.0, 9.4, 8.71891891891892)","(6.5, 9.6, 8.75294117647059)","(1.9, 2.28, 2.2376470588235295)","(8.5, 16.0, 15.555555555555555)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 32.0)","(31.0, 60.0, 54.61538461538461)","(4.4, 6.0, 5.5058823529411764)"
16-12-2022 15:14:10.535654,"(7.0, 9.4, 8.71891891891892)","(6.5, 9.6, 8.75294117647059)","(1.9, 2.28, 2.2376470588235295)","(8.5, 16.0, 15.555555555555555)","(19.0, 110.0, 70.27777777777777)","(21.0, 50.0, 36.73684210526316)","(31.0, 60.0, 57.2)","(4.4, 6.0, 5.5058823529411764)"
