,Moose Ville,Miss Narla,Smile Osti,Slingshot Vinny,Middle Arm,Aussie Sebastian,Fred Flint,Emmas Mate
12-01-2023 18:22:10.746898,"(8.0, 14.5, 11.954545454545455)","(5.5, 6.6, 6.163636363636364)","(5.5, 7.8, 6.96)","(26.0, 70.0, 63.166666666666664)","(4.6, 7.2, 6.057142857142857)","(10.0, 19.0, 15.23076923076923)","(2.15, 3.15, 3.12)","(71.0, 340.0, 128.0)"
12-01-2023 18:22:11.931607,"(8.0, 14.5, 11.954545454545455)","(5.5, 6.6, 6.163636363636364)","(5.5, 7.8, 6.96)","(26.0, 70.0, 63.166666666666664)","(4.6, 7.2, 6.057142857142857)","(10.0, 19.0, 15.23076923076923)","(2.15, 3.15, 3.12)","(71.0, 340.0, 128.0)"
12-01-2023 18:22:13.108461,"(8.0, 14.5, 12.3125)","(5.5, 6.6, 6.163636363636364)","(5.5, 7.8, 6.96)","(26.0, 70.0, 63.166666666666664)","(4.6, 7.2, 6.057142857142857)","(10.0, 19.0, 15.23076923076923)","(2.15, 3.15, 3.12)","(71.0, 340.0, 128.0)"
12-01-2023 18:22:14.338173,"(8.0, 14.5, 12.3125)","(5.5, 6.6, 6.163636363636364)","(5.5, 7.8, 6.96)","(26.0, 70.0, 63.166666666666664)","(4.6, 7.2, 6.057142857142857)","(10.0, 19.0, 17.142857142857142)","(2.15, 3.15, 3.12)","(71.0, 340.0, 128.0)"
12-01-2023 18:22:15.556202,"(8.0, 14.5, 11.954545454545455)","(5.5, 6.6, 6.163636363636364)","(5.5, 7.8, 6.96)","(26.0, 70.0, 63.166666666666664)","(4.6, 7.2, 6.057142857142857)","(10.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 340.0, 141.25)"
12-01-2023 18:22:16.701759,"(8.0, 14.5, 11.954545454545455)","(5.5, 6.6, 6.163636363636364)","(5.5, 7.8, 6.96)","(26.0, 70.0, 63.166666666666664)","(4.6, 7.2, 6.057142857142857)","(10.0, 18.0, 16.714285714285715)","(2.15, 3.15, 3.1216666666666666)","(71.0, 340.0, 128.0)"
12-01-2023 18:22:17.822707,"(8.0, 14.5, 12.3125)","(5.5, 6.6, 6.163636363636364)","(5.5, 7.8, 6.96)","(26.0, 70.0, 63.166666666666664)","(4.6, 7.2, 6.057142857142857)","(10.0, 17.5, 15.6)","(2.15, 3.15, 3.1216666666666666)","(71.0, 340.0, 102.22222222222223)"
12-01-2023 18:22:18.953683,"(8.0, 14.5, 11.954545454545455)","(5.5, 6.6, 6.163636363636364)","(5.5, 7.8, 6.96)","(26.0, 70.0, 63.166666666666664)","(4.6, 7.2, 6.057142857142857)","(10.0, 18.0, 15.6)","(2.15, 3.15, 3.1216666666666666)","(71.0, 320.0, 102.22222222222223)"
12-01-2023 18:22:20.127767,"(8.0, 14.5, 11.954545454545455)","(5.5, 6.6, 6.05)","(5.5, 7.8, 6.96)","(26.0, 70.0, 63.166666666666664)","(4.6, 7.2, 6.057142857142857)","(10.0, 18.0, 15.6)","(2.15, 3.15, 3.1216666666666666)","(71.0, 320.0, 102.22222222222223)"
12-01-2023 18:22:21.338663,"(8.0, 14.5, 12.3125)","(5.5, 6.6, 6.05)","(5.5, 7.8, 6.96)","(26.0, 70.0, 63.166666666666664)","(4.6, 7.2, 6.057142857142857)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 320.0, 102.22222222222223)"
12-01-2023 18:22:22.554625,"(8.5, 14.5, 12.3125)","(5.0, 6.6, 6.05)","(5.5, 7.8, 6.96)","(31.0, 70.0, 63.166666666666664)","(4.6, 7.2, 6.057142857142857)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 320.0, 187.5)"
12-01-2023 18:22:23.818000,"(8.5, 14.5, 12.3125)","(5.0, 6.6, 6.05)","(5.5, 7.8, 6.96)","(31.0, 70.0, 54.714285714285715)","(4.6, 7.2, 6.057142857142857)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:24.970683,"(8.5, 14.5, 11.954545454545455)","(5.0, 6.6, 6.05)","(5.5, 7.8, 6.96)","(31.0, 65.0, 54.714285714285715)","(4.6, 7.2, 6.057142857142857)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:26.129393,"(8.5, 14.5, 12.3125)","(5.0, 6.6, 6.05)","(5.5, 7.8, 6.96)","(31.0, 65.0, 52.63636363636364)","(4.6, 7.2, 6.057142857142857)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:27.331968,"(8.5, 14.5, 12.3125)","(5.0, 6.6, 6.05)","(5.5, 7.8, 6.96)","(31.0, 55.0, 54.833333333333336)","(4.6, 7.2, 6.057142857142857)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:28.586790,"(8.5, 14.5, 12.3125)","(5.0, 6.6, 6.05)","(5.5, 7.8, 6.555555555555555)","(31.0, 60.0, 54.833333333333336)","(4.6, 7.2, 5.571428571428571)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 208.0)"
12-01-2023 18:22:30.124584,"(8.5, 14.5, 12.3125)","(5.0, 6.6, 5.683333333333333)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 54.833333333333336)","(4.6, 7.2, 5.630769230769231)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:31.530995,"(8.5, 14.5, 12.3125)","(5.0, 6.6, 5.683333333333333)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 54.833333333333336)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:32.738340,"(8.5, 14.5, 12.3125)","(5.0, 6.6, 5.683333333333333)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 54.833333333333336)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:33.897966,"(8.5, 14.5, 12.3125)","(5.0, 6.6, 5.683333333333333)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 52.25)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:35.131496,"(8.5, 14.5, 11.954545454545455)","(5.0, 6.6, 5.71111111111111)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 52.25)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:36.293083,"(8.5, 14.5, 11.954545454545455)","(5.0, 6.6, 5.71111111111111)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 52.25)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:37.598385,"(8.5, 14.5, 11.954545454545455)","(5.0, 6.6, 5.71111111111111)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 52.25)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:38.770638,"(8.5, 14.5, 11.954545454545455)","(5.0, 6.6, 5.71111111111111)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 52.25)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:40.057013,"(8.5, 14.5, 11.954545454545455)","(5.0, 6.6, 5.71111111111111)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 52.25)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:41.206134,"(8.5, 14.5, 11.954545454545455)","(5.0, 6.6, 5.71111111111111)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 52.25)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:42.431248,"(8.5, 14.5, 11.954545454545455)","(5.0, 6.6, 5.683333333333333)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 50.0)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:43.599023,"(8.5, 14.0, 11.642857142857142)","(5.0, 6.6, 5.683333333333333)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 50.0)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:44.894459,"(8.5, 14.0, 12.0)","(5.0, 6.6, 5.683333333333333)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 50.0)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:46.041460,"(8.5, 14.0, 12.0)","(5.0, 6.6, 5.683333333333333)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 50.0)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:47.154645,"(8.5, 14.0, 12.0)","(5.0, 6.6, 5.683333333333333)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 50.0)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:48.265907,"(8.5, 14.0, 12.0)","(5.0, 6.6, 5.683333333333333)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 50.0)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:49.382277,"(8.5, 14.0, 12.0)","(5.0, 6.6, 5.683333333333333)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 50.0)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:50.853638,"(8.5, 14.0, 12.0)","(5.0, 6.6, 5.683333333333333)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 50.0)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:52.228106,"(8.5, 14.0, 12.0)","(5.0, 6.6, 5.683333333333333)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 50.0)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:53.604598,"(8.5, 14.0, 12.0)","(5.0, 6.6, 5.683333333333333)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 50.0)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:54.815248,"(8.5, 14.0, 12.0)","(5.0, 6.6, 5.683333333333333)","(5.5, 7.8, 6.781818181818182)","(31.0, 60.0, 54.0)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:56.068421,"(8.5, 14.0, 12.0)","(4.8, 6.6, 5.683333333333333)","(6.0, 7.8, 6.781818181818182)","(31.0, 55.0, 50.0)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:57.354571,"(8.5, 14.0, 12.0)","(4.8, 6.6, 5.683333333333333)","(6.0, 7.8, 6.781818181818182)","(31.0, 55.0, 50.0)","(4.6, 7.2, 5.67)","(11.0, 18.0, 15.6)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:58.595848,"(8.5, 14.0, 12.0)","(4.8, 6.2, 5.8)","(6.0, 7.8, 6.781818181818182)","(31.0, 55.0, 50.0)","(4.6, 7.2, 5.67)","(11.0, 18.0, 15.6)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:22:59.815274,"(8.5, 14.0, 12.0)","(4.8, 6.2, 5.85)","(6.0, 7.8, 6.781818181818182)","(31.0, 55.0, 50.0)","(4.6, 7.2, 5.67)","(11.0, 18.0, 15.6)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:23:01.018007,"(8.5, 14.0, 12.5)","(4.8, 6.2, 5.85)","(6.0, 7.8, 6.781818181818182)","(31.0, 55.0, 48.75)","(4.6, 7.2, 5.67)","(11.0, 18.0, 15.6)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:23:02.234296,"(8.5, 14.0, 13.25)","(4.8, 6.2, 5.85)","(6.0, 7.8, 6.781818181818182)","(31.0, 55.0, 51.81818181818181)","(4.6, 7.2, 5.67)","(11.0, 18.0, 15.6)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:23:03.422727,"(8.5, 14.0, 13.25)","(4.8, 6.2, 5.85)","(6.0, 7.8, 6.781818181818182)","(31.0, 60.0, 51.81818181818181)","(4.6, 7.2, 5.67)","(11.0, 18.0, 15.6)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:23:04.634847,"(8.5, 14.0, 12.5)","(4.8, 6.2, 5.85)","(6.0, 7.8, 6.781818181818182)","(31.0, 60.0, 51.81818181818181)","(4.6, 7.2, 5.67)","(11.0, 18.0, 15.6)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:23:05.765302,"(8.5, 14.0, 12.5)","(4.8, 6.2, 5.85)","(6.0, 7.8, 6.781818181818182)","(31.0, 60.0, 51.81818181818181)","(4.6, 7.2, 5.67)","(11.0, 18.0, 15.6)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:23:06.937569,"(8.5, 14.0, 12.5)","(4.8, 6.2, 5.85)","(6.0, 7.8, 6.781818181818182)","(31.0, 60.0, 51.81818181818181)","(4.6, 7.2, 5.67)","(11.0, 18.0, 15.6)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:23:08.218310,"(8.5, 14.0, 12.5)","(4.8, 6.2, 5.85)","(6.0, 7.8, 6.781818181818182)","(31.0, 60.0, 51.81818181818181)","(4.6, 7.2, 5.67)","(11.0, 18.0, 15.6)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:23:09.604344,"(8.5, 14.0, 12.5)","(4.8, 6.2, 5.85)","(6.0, 7.8, 6.781818181818182)","(31.0, 60.0, 51.81818181818181)","(4.6, 7.2, 5.67)","(11.0, 18.0, 15.6)","(2.15, 3.15, 3.1216666666666666)","(71.0, 300.0, 100.0)"
12-01-2023 18:23:11.302392,"(8.5, 14.0, 12.5)","(4.8, 6.2, 5.85)","(6.0, 7.8, 6.781818181818182)","(31.0, 60.0, 51.81818181818181)","(4.6, 7.2, 5.67)","(11.0, 18.0, 15.6)","(2.15, 3.15, 3.0963157894736844)","(71.0, 300.0, 100.0)"
12-01-2023 18:23:12.601266,"(8.5, 14.0, 12.5)","(4.8, 6.2, 5.85)","(6.0, 7.8, 6.781818181818182)","(31.0, 60.0, 51.81818181818181)","(4.6, 7.2, 5.67)","(11.0, 18.0, 15.6)","(2.15, 3.15, 3.0963157894736844)","(71.0, 300.0, 100.0)"
12-01-2023 18:23:14.165364,"(8.5, 14.0, 12.5)","(4.8, 6.2, 5.85)","(6.0, 7.8, 6.781818181818182)","(31.0, 60.0, 51.81818181818181)","(4.6, 7.2, 5.67)","(11.0, 18.0, 15.6)","(2.15, 3.15, 3.0963157894736844)","(71.0, 300.0, 100.0)"
12-01-2023 18:23:15.589457,"(8.5, 14.5, 12.3125)","(4.8, 6.2, 5.85)","(6.0, 7.8, 6.781818181818182)","(31.0, 60.0, 51.81818181818181)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.0963157894736844)","(71.0, 300.0, 100.0)"
12-01-2023 18:23:17.094562,"(8.5, 14.5, 12.3125)","(4.8, 6.2, 5.85)","(6.0, 7.8, 6.781818181818182)","(31.0, 60.0, 51.81818181818181)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.0963157894736844)","(71.0, 300.0, 100.0)"
12-01-2023 18:23:18.936309,"(8.5, 14.5, 12.3125)","(4.8, 6.2, 5.85)","(6.0, 7.8, 6.781818181818182)","(31.0, 60.0, 51.81818181818181)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.0963157894736844)","(71.0, 300.0, 212.38095238095238)"
12-01-2023 18:23:20.411044,"(8.5, 14.5, 12.3125)","(4.8, 6.2, 5.85)","(6.0, 7.8, 6.781818181818182)","(31.0, 60.0, 51.81818181818181)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.0963157894736844)","(71.0, 300.0, 100.0)"
12-01-2023 18:23:21.882925,"(8.5, 14.5, 12.3125)","(4.8, 6.2, 5.85)","(6.0, 7.8, 6.781818181818182)","(31.0, 60.0, 51.81818181818181)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.065)","(71.0, 300.0, 100.0)"
12-01-2023 18:23:23.298528,"(8.5, 14.5, 11.583333333333334)","(4.8, 6.2, 6.126315789473685)","(6.0, 7.8, 7.266666666666667)","(31.0, 60.0, 51.81818181818181)","(4.6, 7.2, 5.67)","(11.0, 18.0, 14.76923076923077)","(2.15, 3.15, 3.065)","(71.0, 300.0, 168.57142857142856)"
12-01-2023 18:23:24.824600,"(8.5, 14.5, 11.583333333333334)","(4.8, 6.2, 6.016)","(6.0, 7.8, 7.48)","(31.0, 60.0, 51.81818181818181)","(4.6, 7.2, 5.6)","(11.0, 18.0, 13.565217391304348)","(2.15, 3.15, 3.0263636363636364)","(71.0, 300.0, 168.57142857142856)"
12-01-2023 18:23:26.239231,"(8.5, 14.5, 11.583333333333334)","(4.8, 6.4, 6.016)","(6.0, 7.8, 7.3130434782608695)","(31.0, 60.0, 51.81818181818181)","(4.6, 7.2, 5.585)","(11.0, 18.0, 13.565217391304348)","(2.15, 3.15, 3.0263636363636364)","(71.0, 300.0, 190.0)"
12-01-2023 18:23:27.603674,"(8.5, 14.5, 11.75)","(4.8, 6.4, 5.753846153846154)","(6.0, 7.8, 7.3130434782608695)","(31.0, 60.0, 51.81818181818181)","(4.6, 7.2, 5.6)","(11.0, 18.0, 13.565217391304348)","(2.15, 3.15, 3.048)","(71.0, 300.0, 190.0)"
12-01-2023 18:23:28.990594,"(8.5, 14.5, 11.75)","(4.8, 6.4, 5.75)","(6.0, 7.8, 7.48)","(31.0, 60.0, 51.81818181818181)","(4.6, 7.2, 6.15)","(11.0, 18.0, 13.764705882352942)","(2.15, 3.15, 3.0243478260869563)","(71.0, 300.0, 190.0)"
12-01-2023 18:23:30.423434,"(8.5, 14.0, 12.0)","(4.8, 6.4, 5.75)","(5.5, 7.8, 7.3130434782608695)","(26.0, 60.0, 50.0)","(4.6, 6.8, 5.736363636363636)","(11.0, 17.0, 13.666666666666666)","(2.25, 3.15, 3.029583333333333)","(71.0, 300.0, 190.0)"
12-01-2023 18:23:31.818995,"(8.5, 14.0, 11.5625)","(4.8, 6.4, 5.75)","(5.5, 7.8, 7.3130434782608695)","(26.0, 55.0, 50.0)","(4.6, 6.8, 5.736363636363636)","(11.0, 17.0, 13.666666666666666)","(2.25, 3.15, 3.029583333333333)","(71.0, 300.0, 190.0)"
12-01-2023 18:23:33.163752,"(8.5, 14.0, 11.45)","(4.8, 6.4, 5.75)","(5.5, 7.8, 7.3130434782608695)","(26.0, 55.0, 50.0)","(4.6, 6.8, 5.736363636363636)","(11.0, 17.0, 13.666666666666666)","(2.25, 3.15, 3.054375)","(71.0, 300.0, 216.1904761904762)"
12-01-2023 18:23:34.442850,"(8.5, 14.0, 11.529411764705882)","(4.8, 6.4, 6.020833333333334)","(5.5, 7.8, 7.3130434782608695)","(26.0, 55.0, 50.0)","(4.6, 6.8, 5.623809523809523)","(11.0, 17.0, 13.071428571428571)","(2.25, 3.15, 3.054375)","(71.0, 300.0, 204.44444444444446)"
12-01-2023 18:23:35.729878,"(8.5, 14.0, 11.529411764705882)","(4.8, 6.4, 6.020833333333334)","(5.5, 7.8, 7.3130434782608695)","(26.0, 55.0, 50.0)","(4.6, 6.8, 5.623809523809523)","(11.0, 17.0, 13.071428571428571)","(2.25, 3.15, 3.054375)","(71.0, 300.0, 195.0)"
12-01-2023 18:23:37.046205,"(8.5, 14.0, 11.45)","(4.8, 6.4, 6.020833333333334)","(5.5, 7.8, 7.3130434782608695)","(26.0, 55.0, 50.0)","(4.6, 6.8, 5.623809523809523)","(11.0, 17.0, 13.071428571428571)","(2.25, 3.15, 3.054375)","(71.0, 300.0, 201.1764705882353)"
12-01-2023 18:23:38.320876,"(8.5, 14.0, 11.529411764705882)","(4.8, 6.4, 6.020833333333334)","(5.5, 7.8, 7.3130434782608695)","(26.0, 55.0, 50.0)","(4.6, 6.8, 5.623809523809523)","(11.0, 17.0, 13.071428571428571)","(2.25, 3.15, 3.054375)","(71.0, 300.0, 201.1764705882353)"
12-01-2023 18:23:39.595700,"(8.5, 14.0, 11.529411764705882)","(4.8, 6.4, 6.020833333333334)","(5.5, 7.8, 7.3130434782608695)","(26.0, 55.0, 50.0)","(4.6, 6.8, 5.623809523809523)","(11.0, 17.0, 13.071428571428571)","(2.25, 3.15, 3.054375)","(71.0, 300.0, 201.1764705882353)"
12-01-2023 18:23:40.953437,"(8.5, 14.0, 11.529411764705882)","(4.8, 6.4, 6.020833333333334)","(5.5, 7.8, 7.3130434782608695)","(26.0, 55.0, 50.0)","(4.6, 6.8, 5.623809523809523)","(11.0, 17.0, 13.071428571428571)","(2.25, 3.15, 3.05)","(71.0, 300.0, 201.1764705882353)"
12-01-2023 18:23:42.334278,"(8.5, 14.0, 11.45)","(4.8, 6.4, 6.020833333333334)","(5.5, 7.8, 7.3130434782608695)","(26.0, 55.0, 50.0)","(4.6, 6.8, 5.623809523809523)","(11.0, 17.0, 13.071428571428571)","(2.25, 3.15, 3.05)","(71.0, 300.0, 205.88235294117646)"
12-01-2023 18:23:43.649971,"(8.5, 14.0, 11.45)","(4.8, 6.4, 6.020833333333334)","(5.5, 7.8, 7.3130434782608695)","(26.0, 55.0, 50.0)","(4.6, 6.8, 5.623809523809523)","(11.0, 17.0, 13.071428571428571)","(2.25, 3.15, 3.0791666666666666)","(71.0, 300.0, 205.88235294117646)"
12-01-2023 18:23:45.003952,"(8.5, 14.0, 11.45)","(4.8, 6.4, 6.020833333333334)","(5.5, 7.8, 7.3130434782608695)","(26.0, 55.0, 50.0)","(4.6, 6.8, 5.623809523809523)","(11.0, 17.0, 13.071428571428571)","(2.25, 3.15, 3.0791666666666666)","(71.0, 300.0, 205.88235294117646)"
12-01-2023 18:23:46.277078,"(8.5, 14.0, 11.45)","(4.8, 6.4, 6.0360000000000005)","(5.5, 7.8, 7.3130434782608695)","(26.0, 55.0, 50.0)","(4.6, 6.8, 5.623809523809523)","(11.0, 17.0, 13.071428571428571)","(2.25, 3.15, 3.0791666666666666)","(71.0, 300.0, 205.88235294117646)"
12-01-2023 18:23:47.611983,"(8.5, 14.0, 11.45)","(4.8, 6.4, 6.050000000000001)","(5.5, 7.8, 7.3130434782608695)","(26.0, 55.0, 50.0)","(4.6, 6.8, 5.623809523809523)","(11.0, 17.0, 13.071428571428571)","(2.25, 3.15, 3.0791666666666666)","(71.0, 300.0, 205.88235294117646)"
12-01-2023 18:23:48.884973,"(8.5, 14.0, 11.45)","(4.8, 6.4, 6.050000000000001)","(5.5, 7.8, 7.3130434782608695)","(26.0, 55.0, 50.0)","(4.6, 6.8, 6.233333333333333)","(11.0, 17.0, 13.071428571428571)","(2.25, 3.15, 3.0791666666666666)","(71.0, 300.0, 240.74074074074073)"
12-01-2023 18:23:50.130130,"(8.5, 14.0, 11.45)","(4.8, 6.4, 6.050000000000001)","(5.5, 7.8, 7.3130434782608695)","(26.0, 55.0, 50.0)","(4.6, 6.6, 6.233333333333333)","(11.0, 17.0, 13.071428571428571)","(2.25, 3.15, 3.0791666666666666)","(71.0, 300.0, 240.74074074074073)"
12-01-2023 18:23:51.427026,"(8.5, 14.0, 11.45)","(4.8, 6.4, 6.064)","(5.5, 7.8, 7.3130434782608695)","(26.0, 55.0, 50.0)","(4.6, 6.6, 6.233333333333333)","(11.0, 17.0, 13.071428571428571)","(2.25, 3.15, 3.0791666666666666)","(71.0, 300.0, 240.74074074074073)"
12-01-2023 18:23:52.823210,"(8.5, 14.0, 11.45)","(4.8, 6.4, 6.064)","(5.5, 7.8, 7.3130434782608695)","(26.0, 55.0, 50.0)","(4.6, 6.6, 6.1000000000000005)","(11.0, 17.0, 13.846153846153847)","(2.25, 3.15, 3.12875)","(71.0, 300.0, 240.74074074074073)"
12-01-2023 18:23:54.154944,"(8.5, 14.0, 11.529411764705882)","(4.8, 6.4, 6.064)","(5.5, 7.8, 7.3130434782608695)","(26.0, 55.0, 50.0)","(4.6, 6.4, 6.1000000000000005)","(11.0, 16.0, 13.411764705882353)","(2.25, 3.15, 3.12875)","(71.0, 300.0, 240.74074074074073)"
12-01-2023 18:23:55.406159,"(8.5, 14.0, 11.45)","(4.8, 6.4, 6.0769230769230775)","(5.5, 7.8, 7.333333333333333)","(26.0, 55.0, 50.0)","(4.6, 6.4, 5.6125)","(11.0, 16.0, 12.88888888888889)","(2.25, 3.15, 3.12875)","(71.0, 300.0, 240.74074074074073)"
12-01-2023 18:23:56.681796,"(8.5, 14.0, 11.45)","(4.8, 6.4, 6.0769230769230775)","(5.5, 7.8, 7.333333333333333)","(26.0, 55.0, 50.0)","(4.6, 6.4, 5.6125)","(11.0, 16.0, 12.88888888888889)","(2.25, 3.15, 3.104347826086957)","(71.0, 300.0, 210.0)"
12-01-2023 18:23:57.910547,"(8.5, 14.0, 11.529411764705882)","(4.8, 6.4, 6.064)","(5.5, 7.8, 7.333333333333333)","(26.0, 55.0, 50.0)","(4.6, 6.4, 5.6125)","(11.0, 16.0, 12.88888888888889)","(2.25, 3.2, 3.1444444444444444)","(71.0, 300.0, 210.0)"
