,Our Ruby,King Lebron,Acacia Dream,Consumption,Shogun Warlord,Hillbilly Jane,Avery Charm,Better Win
09-01-2023 13:29:37.918208,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.466666666666667)","(9.0, 22.0, 15.0)","(41.0, 320.0, 146.46153846153845)","(4.4, 9.4, 5.531578947368422)","(21.0, 120.0, 58.75)","(17.0, 85.0, 50.565217391304344)","(11.0, 29.0, 26.875)"
09-01-2023 13:29:39.013964,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.466666666666667)","(9.0, 22.0, 15.0)","(41.0, 320.0, 146.46153846153845)","(4.4, 9.4, 5.531578947368422)","(21.0, 120.0, 58.75)","(17.0, 85.0, 50.565217391304344)","(11.0, 29.0, 26.875)"
09-01-2023 13:29:40.066516,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.466666666666667)","(9.0, 22.0, 15.0)","(41.0, 320.0, 146.46153846153845)","(4.4, 9.4, 5.531578947368422)","(21.0, 120.0, 58.75)","(17.0, 85.0, 50.565217391304344)","(11.0, 29.0, 26.875)"
09-01-2023 13:29:41.179124,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.466666666666667)","(9.0, 22.0, 15.0)","(41.0, 320.0, 146.46153846153845)","(4.4, 9.4, 5.531578947368422)","(21.0, 120.0, 48.72727272727273)","(17.0, 85.0, 50.565217391304344)","(11.0, 29.0, 26.875)"
09-01-2023 13:29:42.348283,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.466666666666667)","(9.0, 22.0, 15.0)","(41.0, 320.0, 146.46153846153845)","(4.4, 9.4, 5.531578947368422)","(21.0, 120.0, 48.72727272727273)","(17.0, 85.0, 50.565217391304344)","(11.0, 29.0, 26.875)"
09-01-2023 13:29:43.538590,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.466666666666667)","(9.0, 22.0, 15.0)","(41.0, 320.0, 146.46153846153845)","(4.4, 9.4, 5.531578947368422)","(21.0, 120.0, 48.72727272727273)","(17.0, 85.0, 50.565217391304344)","(11.0, 29.0, 26.875)"
09-01-2023 13:29:44.729699,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.466666666666667)","(9.0, 22.0, 15.0)","(41.0, 320.0, 146.46153846153845)","(4.4, 9.4, 6.4)","(21.0, 120.0, 48.72727272727273)","(17.0, 85.0, 50.565217391304344)","(11.0, 29.0, 26.875)"
09-01-2023 13:29:45.862377,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 13.355555555555556)","(9.0, 22.0, 15.0)","(41.0, 320.0, 146.46153846153845)","(4.4, 9.4, 6.4)","(21.0, 120.0, 48.72727272727273)","(17.0, 85.0, 50.565217391304344)","(11.0, 29.0, 26.875)"
09-01-2023 13:29:47.039864,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.04)","(9.0, 22.0, 14.25)","(41.0, 320.0, 146.46153846153845)","(4.4, 9.4, 6.733333333333333)","(21.0, 120.0, 48.72727272727273)","(17.0, 85.0, 41.33333333333333)","(11.0, 29.0, 26.875)"
09-01-2023 13:29:48.214151,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.04)","(9.0, 22.0, 14.25)","(41.0, 320.0, 146.46153846153845)","(4.4, 9.4, 6.733333333333333)","(21.0, 120.0, 48.72727272727273)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:29:49.350229,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.6)","(9.0, 22.0, 15.222222222222221)","(41.0, 320.0, 146.46153846153845)","(4.4, 9.4, 6.733333333333333)","(21.0, 120.0, 48.72727272727273)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:29:50.481432,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.6)","(9.0, 22.0, 15.222222222222221)","(41.0, 320.0, 146.46153846153845)","(4.4, 9.4, 6.733333333333333)","(21.0, 120.0, 48.72727272727273)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:29:51.697302,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.6)","(9.0, 22.0, 14.375)","(41.0, 320.0, 146.46153846153845)","(4.4, 9.4, 6.733333333333333)","(21.0, 120.0, 48.72727272727273)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:29:52.887461,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.04)","(9.0, 22.0, 14.5)","(41.0, 320.0, 146.46153846153845)","(4.4, 9.4, 6.733333333333333)","(21.0, 120.0, 48.72727272727273)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:29:54.071159,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 11.96)","(9.0, 22.0, 14.8125)","(41.0, 320.0, 146.46153846153845)","(4.4, 9.4, 6.733333333333333)","(21.0, 120.0, 48.72727272727273)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:29:55.246357,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.533333333333333)","(9.0, 22.0, 14.8125)","(41.0, 320.0, 146.46153846153845)","(4.4, 9.4, 6.733333333333333)","(21.0, 120.0, 48.72727272727273)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:29:56.387947,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.120000000000001)","(9.0, 22.0, 17.208333333333336)","(41.0, 320.0, 146.46153846153845)","(4.4, 9.4, 6.733333333333333)","(21.0, 120.0, 48.72727272727273)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:29:57.487426,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 11.96)","(9.0, 22.0, 14.8125)","(41.0, 320.0, 146.46153846153845)","(4.4, 9.4, 6.733333333333333)","(21.0, 120.0, 48.72727272727273)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:29:58.612072,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.120000000000001)","(9.0, 22.0, 14.8125)","(41.0, 320.0, 146.46153846153845)","(4.4, 9.4, 6.733333333333333)","(21.0, 120.0, 48.72727272727273)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:29:59.753025,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.120000000000001)","(9.0, 22.0, 14.8125)","(41.0, 320.0, 146.46153846153845)","(4.4, 9.4, 6.733333333333333)","(21.0, 120.0, 48.72727272727273)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:30:00.908628,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.120000000000001)","(9.0, 22.0, 14.8125)","(41.0, 320.0, 138.71428571428572)","(4.4, 9.4, 6.733333333333333)","(21.0, 120.0, 48.72727272727273)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:30:02.046894,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.120000000000001)","(9.0, 22.0, 17.208333333333336)","(41.0, 320.0, 138.71428571428572)","(4.4, 9.4, 6.733333333333333)","(21.0, 120.0, 46.5)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:30:03.169284,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.666666666666668)","(9.0, 22.0, 17.208333333333336)","(41.0, 320.0, 138.71428571428572)","(4.4, 9.4, 6.733333333333333)","(21.0, 120.0, 55.0)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:30:04.374807,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.666666666666668)","(9.0, 22.0, 17.208333333333336)","(41.0, 320.0, 138.71428571428572)","(4.4, 9.4, 6.733333333333333)","(21.0, 110.0, 68.8)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:30:05.544061,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.28)","(9.0, 22.0, 17.208333333333336)","(41.0, 320.0, 138.71428571428572)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 68.8)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:30:06.684601,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.04)","(9.0, 22.0, 17.208333333333336)","(41.0, 320.0, 138.71428571428572)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 68.8)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:30:07.928129,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.44)","(9.0, 22.0, 17.208333333333336)","(41.0, 320.0, 138.71428571428572)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 68.8)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:30:09.086763,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.44)","(9.0, 22.0, 17.208333333333336)","(41.0, 320.0, 138.71428571428572)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 68.8)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:30:10.242781,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.44)","(9.0, 22.0, 17.208333333333336)","(41.0, 320.0, 138.71428571428572)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 68.8)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:30:11.381271,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 11.96)","(9.0, 22.0, 17.208333333333336)","(41.0, 320.0, 138.71428571428572)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 68.8)","(17.0, 85.0, 33.0)","(11.0, 29.0, 26.875)"
09-01-2023 13:30:12.500688,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 13.52)","(9.0, 22.0, 19.125)","(41.0, 320.0, 179.0)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 85.45454545454545)","(17.0, 85.0, 36.25)","(11.0, 29.0, 22.2)"
09-01-2023 13:30:13.626295,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.120000000000001)","(9.0, 22.0, 19.125)","(41.0, 320.0, 179.0)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 85.45454545454545)","(17.0, 85.0, 36.25)","(11.0, 29.0, 22.2)"
09-01-2023 13:30:14.735129,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.120000000000001)","(9.0, 22.0, 19.125)","(41.0, 320.0, 179.0)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 22.2)"
09-01-2023 13:30:15.901452,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.4)","(9.0, 22.0, 19.125)","(41.0, 320.0, 179.0)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 22.2)"
09-01-2023 13:30:17.097576,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.466666666666667)","(9.0, 22.0, 19.125)","(41.0, 320.0, 179.0)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 22.2)"
09-01-2023 13:30:18.198543,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.04)","(9.0, 22.0, 19.125)","(41.0, 320.0, 179.0)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 22.2)"
09-01-2023 13:30:19.319029,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.04)","(9.0, 22.0, 19.125)","(41.0, 320.0, 179.0)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 86.83333333333333)","(17.0, 85.0, 36.25)","(11.0, 29.0, 22.2)"
09-01-2023 13:30:20.479366,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.4)","(9.0, 22.0, 19.125)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 22.2)"
09-01-2023 13:30:21.636892,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.4)","(9.0, 22.0, 19.125)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 22.2)"
09-01-2023 13:30:22.780707,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.04)","(9.0, 22.0, 19.125)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 22.2)"
09-01-2023 13:30:23.906728,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.04)","(9.0, 22.0, 19.125)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 22.2)"
09-01-2023 13:30:24.997040,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.4)","(9.0, 22.0, 19.125)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 22.2)"
09-01-2023 13:30:26.198792,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.4)","(9.0, 22.0, 19.125)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 23.333333333333336)"
09-01-2023 13:30:27.371305,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.04)","(9.0, 22.0, 19.125)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 23.333333333333336)"
09-01-2023 13:30:28.791937,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.04)","(9.0, 22.0, 19.125)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 23.333333333333336)"
09-01-2023 13:30:30.168026,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.4)","(9.0, 22.0, 19.125)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 23.333333333333336)"
09-01-2023 13:30:31.463877,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.466666666666667)","(9.0, 22.0, 19.125)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 23.333333333333336)"
09-01-2023 13:30:32.720502,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.04)","(9.0, 22.0, 19.125)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 37.72727272727273)","(11.0, 29.0, 23.333333333333336)"
09-01-2023 13:30:33.799788,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 9.8)","(9.0, 22.0, 19.125)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 23.333333333333336)"
09-01-2023 13:30:34.907316,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.4)","(9.0, 22.0, 19.125)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 23.333333333333336)"
09-01-2023 13:30:36.080145,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 11.96)","(9.0, 22.0, 19.125)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 23.333333333333336)"
09-01-2023 13:30:37.215402,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.04)","(9.0, 22.0, 19.125)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 23.333333333333336)"
09-01-2023 13:30:38.363087,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.04)","(9.0, 22.0, 19.125)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 23.333333333333336)"
09-01-2023 13:30:39.407531,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.4)","(9.0, 22.0, 19.125)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 23.333333333333336)"
09-01-2023 13:30:40.462779,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.466666666666667)","(9.0, 22.0, 19.125)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 6.733333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 23.333333333333336)"
09-01-2023 13:30:41.548063,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.04)","(9.0, 22.0, 19.125)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 5.3999999999999995)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 23.333333333333336)"
09-01-2023 13:30:42.735370,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.066666666666666)","(9.0, 22.0, 16.5)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 5.3999999999999995)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 18.333333333333332)"
09-01-2023 13:30:43.939515,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.4)","(9.0, 22.0, 16.5)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 5.066666666666666)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 23.333333333333336)"
09-01-2023 13:30:45.128204,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.466666666666667)","(9.0, 22.0, 16.5)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 5.233333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 18.0)"
09-01-2023 13:30:46.308422,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 12.466666666666667)","(9.0, 22.0, 16.5)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 5.483333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 18.0)"
09-01-2023 13:30:47.434404,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.2)","(9.0, 22.0, 16.5)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 5.483333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 18.0)"
09-01-2023 13:30:48.499094,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.2)","(9.0, 22.0, 16.5)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.4, 5.483333333333333)","(21.0, 100.0, 77.42857142857143)","(17.0, 85.0, 36.25)","(11.0, 29.0, 18.0)"
09-01-2023 13:30:49.567099,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.2)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.2, 8.075)","(21.0, 100.0, 85.4)","(17.0, 85.0, 36.25)","(11.0, 29.0, 18.0)"
09-01-2023 13:30:50.779210,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.2)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.2, 8.075)","(21.0, 100.0, 85.4)","(17.0, 85.0, 33.0)","(11.0, 29.0, 18.0)"
09-01-2023 13:30:51.969436,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 13.2)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 213.07692307692307)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 36.25)","(11.0, 29.0, 19.75)"
09-01-2023 13:30:53.196568,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.466666666666667)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 113.0)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 36.25)","(11.0, 27.0, 19.75)"
09-01-2023 13:30:54.453441,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.466666666666667)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 113.0)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 36.25)","(11.0, 27.0, 19.75)"
09-01-2023 13:30:55.637446,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.466666666666667)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 113.0)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 36.25)","(11.0, 27.0, 19.75)"
09-01-2023 13:30:56.775972,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.466666666666667)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 113.0)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 33.0)","(11.0, 27.0, 19.75)"
09-01-2023 13:30:57.840860,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.466666666666667)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 113.0)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 33.0)","(11.0, 27.0, 19.75)"
09-01-2023 13:30:58.938758,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.466666666666667)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 113.0)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 33.0)","(11.0, 27.0, 19.75)"
09-01-2023 13:31:00.089384,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.466666666666667)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 113.0)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 33.0)","(11.0, 27.0, 19.75)"
09-01-2023 13:31:01.303552,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.466666666666667)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 113.0)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 33.0)","(11.0, 27.0, 19.75)"
09-01-2023 13:31:02.510372,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.466666666666667)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 113.0)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 33.0)","(11.0, 27.0, 19.75)"
09-01-2023 13:31:03.753470,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.466666666666667)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 113.0)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 33.0)","(11.0, 27.0, 19.75)"
09-01-2023 13:31:04.941335,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.466666666666667)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 113.0)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 33.0)","(11.0, 27.0, 19.75)"
09-01-2023 13:31:06.103424,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.466666666666667)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 113.0)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 33.0)","(11.0, 27.0, 19.75)"
09-01-2023 13:31:07.235123,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.466666666666667)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 113.0)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 33.0)","(11.0, 27.0, 19.75)"
09-01-2023 13:31:08.379692,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.466666666666667)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 113.0)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 33.0)","(11.0, 27.0, 19.75)"
09-01-2023 13:31:09.546488,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.466666666666667)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 113.0)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 33.0)","(11.0, 27.0, 19.75)"
09-01-2023 13:31:10.767571,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.466666666666667)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 119.27272727272727)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 33.0)","(11.0, 27.0, 19.75)"
09-01-2023 13:31:11.959447,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.466666666666667)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 119.27272727272727)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 33.0)","(11.0, 27.0, 19.75)"
09-01-2023 13:31:13.227485,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.466666666666667)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 113.0)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 33.0)","(11.0, 27.0, 19.75)"
09-01-2023 13:31:14.428725,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.466666666666667)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 113.0)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 33.0)","(11.0, 27.0, 19.75)"
09-01-2023 13:31:15.668960,"(1.6, 1.96, 1.776923076923077)","(7.0, 15.0, 10.466666666666667)","(9.0, 22.0, 14.666666666666666)","(41.0, 320.0, 113.0)","(4.4, 9.2, 8.075)","(21.0, 100.0, 71.2)","(17.0, 85.0, 33.0)","(11.0, 27.0, 19.75)"
