,Wild Dash Zip,Book Book,Cuban Rhythm,Cheers,My Mates Barney,Ayaya,Mia Special,Our Mate Rocco
08-01-2023 18:36:32.507648,"(3.6, 4.8, 4.7846153846153845)","(17.0, 25.0, 23.486486486486488)","(6.0, 9.4, 9.05)","(3.2, 3.75, 3.6525641025641025)","(8.0, 10.5, 10.296875)","(9.0, 15.5, 15.366666666666667)","(5.0, 6.6, 6.466666666666667)","(19.0, 25.0, 22.636363636363637)"
08-01-2023 18:36:33.729516,"(3.6, 4.8, 4.733333333333333)","(17.0, 25.0, 23.486486486486488)","(6.0, 9.4, 9.05)","(3.2, 3.75, 3.6525641025641025)","(8.0, 10.5, 10.296875)","(9.0, 15.5, 15.366666666666667)","(5.0, 6.6, 6.466666666666667)","(19.0, 25.0, 22.636363636363637)"
08-01-2023 18:36:34.885088,"(3.6, 4.8, 4.7749999999999995)","(17.0, 25.0, 23.486486486486488)","(6.0, 9.2, 9.175)","(3.2, 3.75, 3.6525641025641025)","(8.0, 10.5, 10.296875)","(9.0, 15.5, 15.15)","(5.0, 6.6, 6.552)","(19.0, 25.0, 22.636363636363637)"
08-01-2023 18:36:36.145443,"(3.6, 4.8, 4.75)","(17.0, 25.0, 23.486486486486488)","(6.0, 9.4, 9.243478260869566)","(3.2, 3.75, 3.6525641025641025)","(8.0, 10.5, 10.283333333333333)","(9.0, 15.5, 15.15)","(5.0, 6.6, 6.552)","(19.0, 25.0, 22.636363636363637)"
08-01-2023 18:36:37.479380,"(3.6, 4.8, 4.7846153846153845)","(17.0, 25.0, 23.486486486486488)","(6.0, 9.4, 9.243478260869566)","(3.2, 3.75, 3.6525641025641025)","(8.0, 10.5, 10.283333333333333)","(9.0, 15.5, 15.15)","(5.0, 6.6, 6.552)","(19.0, 25.0, 22.636363636363637)"
08-01-2023 18:36:38.725672,"(3.6, 4.8, 4.7846153846153845)","(17.0, 25.0, 23.486486486486488)","(6.0, 9.4, 9.243478260869566)","(3.2, 3.75, 3.6525641025641025)","(8.0, 10.5, 10.283333333333333)","(10.0, 15.5, 15.15)","(5.0, 6.6, 6.552)","(18.0, 25.0, 22.636363636363637)"
08-01-2023 18:36:40.018305,"(3.6, 4.8, 4.7846153846153845)","(18.0, 25.0, 23.486486486486488)","(6.5, 9.4, 9.072727272727272)","(3.2, 3.75, 3.6525641025641025)","(8.0, 10.5, 10.283333333333333)","(10.0, 15.5, 15.15)","(5.0, 6.6, 6.552)","(18.0, 25.0, 23.25)"
08-01-2023 18:36:41.161715,"(3.6, 4.8, 4.7749999999999995)","(18.0, 25.0, 23.486486486486488)","(6.5, 9.4, 9.072727272727272)","(3.2, 3.75, 3.6525641025641025)","(8.0, 10.5, 10.283333333333333)","(10.0, 15.5, 15.15)","(5.0, 6.6, 6.552)","(18.0, 24.0, 22.5)"
08-01-2023 18:36:42.387058,"(3.6, 4.8, 4.771428571428571)","(18.0, 25.0, 23.564102564102562)","(6.5, 9.4, 9.175)","(3.2, 3.7, 3.6)","(8.0, 10.5, 10.283333333333333)","(10.0, 15.5, 15.15)","(5.0, 6.6, 6.552)","(18.0, 24.0, 22.5)"
08-01-2023 18:36:43.529241,"(3.6, 4.8, 4.7846153846153845)","(18.0, 25.0, 23.486486486486488)","(6.5, 9.4, 9.2875)","(3.2, 3.7, 3.6)","(8.0, 10.5, 10.283333333333333)","(10.0, 15.5, 15.15)","(5.0, 6.6, 6.552)","(18.0, 24.0, 22.5)"
08-01-2023 18:36:44.787621,"(3.6, 5.0, 4.72)","(18.0, 25.0, 23.486486486486488)","(6.5, 9.4, 9.314285714285715)","(3.2, 3.7, 3.6)","(8.0, 10.5, 10.283333333333333)","(10.0, 15.5, 15.15)","(5.0, 6.6, 6.552)","(18.0, 24.0, 22.17391304347826)"
08-01-2023 18:36:46.078435,"(3.6, 4.9, 4.877777777777778)","(18.0, 25.0, 23.486486486486488)","(6.5, 9.4, 9.314285714285715)","(3.2, 3.7, 3.6)","(8.0, 10.5, 10.283333333333333)","(10.0, 15.5, 15.15)","(5.0, 6.6, 6.552)","(18.0, 24.0, 22.17391304347826)"
08-01-2023 18:36:47.315996,"(3.6, 5.0, 4.825)","(18.0, 25.0, 23.486486486486488)","(6.5, 9.4, 9.2875)","(3.2, 3.7, 3.6)","(8.0, 10.5, 10.34)","(10.0, 15.5, 15.15)","(5.0, 6.6, 6.552)","(18.0, 24.0, 22.17391304347826)"
08-01-2023 18:36:48.475381,"(3.6, 5.0, 4.85)","(18.0, 25.0, 23.486486486486488)","(6.5, 9.4, 9.2875)","(3.2, 3.7, 3.5875)","(8.0, 10.5, 10.34)","(10.0, 15.5, 15.15)","(5.0, 6.6, 6.552)","(18.0, 24.0, 22.17391304347826)"
08-01-2023 18:36:49.598648,"(3.6, 5.0, 4.85)","(18.0, 25.0, 23.486486486486488)","(6.5, 9.2, 9.1)","(3.2, 3.7, 3.5875)","(8.0, 10.5, 10.425)","(10.0, 15.5, 15.15)","(5.0, 6.6, 6.552)","(18.0, 24.0, 22.17391304347826)"
08-01-2023 18:36:50.748050,"(3.6, 5.0, 4.85)","(18.0, 25.0, 23.486486486486488)","(6.5, 9.2, 9.163636363636362)","(3.2, 3.7, 3.5875)","(8.0, 10.5, 10.425)","(10.0, 15.5, 15.15)","(5.0, 6.6, 6.552)","(18.0, 24.0, 22.17391304347826)"
08-01-2023 18:36:51.992957,"(3.6, 5.0, 4.866666666666666)","(18.0, 25.0, 23.486486486486488)","(6.5, 9.2, 9.166666666666666)","(3.2, 3.7, 3.5875)","(8.0, 10.5, 10.34)","(10.0, 15.5, 15.15)","(5.0, 6.6, 6.552)","(18.0, 24.0, 22.17391304347826)"
08-01-2023 18:36:53.161688,"(3.6, 5.0, 4.907692307692308)","(18.0, 25.0, 23.486486486486488)","(6.5, 9.2, 9.166666666666666)","(3.2, 3.7, 3.5875)","(8.0, 10.5, 10.34)","(10.0, 15.5, 15.15)","(5.0, 6.6, 6.552)","(18.0, 24.0, 22.17391304347826)"
08-01-2023 18:36:54.277567,"(3.6, 5.0, 4.912)","(18.0, 25.0, 23.486486486486488)","(6.5, 9.2, 9.166666666666666)","(3.2, 3.7, 3.5875)","(8.0, 10.5, 10.34)","(10.0, 15.5, 15.15)","(5.0, 6.4, 6.3375)","(18.0, 24.0, 22.17391304347826)"
08-01-2023 18:36:55.408546,"(3.6, 5.0, 4.912)","(18.0, 25.0, 23.486486486486488)","(6.5, 9.2, 9.181818181818182)","(3.2, 3.7, 3.5875)","(8.0, 10.5, 10.34)","(10.0, 15.5, 15.15)","(5.0, 6.4, 6.3375)","(18.0, 24.0, 22.17391304347826)"
08-01-2023 18:36:56.610240,"(3.6, 5.0, 4.921739130434783)","(18.0, 25.0, 23.486486486486488)","(6.5, 9.4, 9.18095238095238)","(3.2, 3.7, 3.5875)","(8.0, 10.5, 10.34)","(10.0, 15.5, 15.15)","(5.0, 6.4, 6.3375)","(18.0, 24.0, 22.17391304347826)"
08-01-2023 18:36:57.787981,"(3.6, 5.0, 4.85)","(18.0, 25.0, 23.486486486486488)","(6.5, 9.2, 9.163636363636362)","(3.2, 3.7, 3.592)","(8.0, 10.5, 10.34)","(10.0, 15.5, 15.15)","(5.0, 6.4, 6.3375)","(18.0, 24.0, 22.17391304347826)"
08-01-2023 18:36:59.021869,"(3.6, 5.0, 4.894117647058823)","(18.0, 25.0, 23.564102564102562)","(6.5, 9.2, 9.142857142857142)","(3.2, 3.7, 3.592)","(8.0, 10.5, 10.283333333333333)","(10.0, 15.5, 15.15)","(5.0, 6.4, 6.3375)","(18.0, 24.0, 22.17391304347826)"
08-01-2023 18:37:00.227214,"(3.6, 5.0, 4.836363636363636)","(18.0, 25.0, 23.564102564102562)","(6.5, 9.2, 9.166666666666666)","(3.2, 3.7, 3.592)","(8.0, 10.5, 10.283333333333333)","(10.0, 15.5, 15.15)","(5.0, 6.4, 6.341176470588236)","(18.0, 24.0, 22.17391304347826)"
08-01-2023 18:37:01.378887,"(3.6, 5.0, 4.85)","(18.0, 25.0, 23.486486486486488)","(6.5, 9.2, 9.181818181818182)","(3.2, 3.7, 3.592)","(8.0, 10.5, 10.265625)","(10.0, 15.5, 15.15)","(5.0, 6.4, 6.341176470588236)","(18.0, 24.0, 22.17391304347826)"
08-01-2023 18:37:02.707152,"(3.6, 5.0, 4.85)","(18.0, 25.0, 23.17391304347826)","(6.5, 9.2, 8.994520547945205)","(3.2, 3.7, 3.592)","(8.0, 10.5, 10.265625)","(10.0, 15.5, 15.15)","(5.0, 6.4, 6.341176470588236)","(18.0, 24.0, 22.046511627906977)"
08-01-2023 18:37:04.105240,"(3.6, 4.9, 4.814285714285715)","(18.0, 25.0, 23.17391304347826)","(6.5, 9.0, 8.994520547945205)","(3.2, 3.7, 3.592)","(8.0, 10.5, 10.265625)","(10.0, 15.5, 15.15)","(5.0, 6.4, 6.341176470588236)","(18.0, 24.0, 22.046511627906977)"
08-01-2023 18:37:05.432056,"(3.6, 4.9, 4.814285714285715)","(18.0, 25.0, 23.17391304347826)","(6.5, 9.0, 8.850000000000001)","(3.2, 3.7, 3.6142857142857143)","(8.0, 10.5, 10.265625)","(10.0, 15.5, 15.15)","(5.0, 6.4, 6.335483870967742)","(18.0, 24.0, 22.046511627906977)"
08-01-2023 18:37:06.892726,"(3.7, 4.9, 4.804347826086957)","(18.0, 25.0, 23.17391304347826)","(6.5, 9.2, 8.850000000000001)","(3.2, 3.7, 3.6142857142857143)","(8.0, 10.5, 10.265625)","(10.0, 15.5, 15.15)","(5.0, 6.4, 6.382608695652174)","(18.0, 24.0, 22.046511627906977)"
08-01-2023 18:37:08.430838,"(3.7, 4.9, 4.84)","(18.0, 25.0, 23.666666666666668)","(6.5, 9.2, 9.0)","(3.2, 3.7, 3.60625)","(8.0, 10.5, 10.256410256410255)","(10.0, 15.5, 15.195652173913043)","(5.0, 6.6, 6.433333333333334)","(18.0, 24.0, 22.046511627906977)"
08-01-2023 18:37:09.691231,"(3.7, 4.9, 4.84)","(18.0, 25.0, 23.727272727272727)","(6.5, 9.2, 9.066666666666666)","(3.1, 3.7, 3.60625)","(8.0, 10.5, 10.256410256410255)","(10.0, 15.5, 15.195652173913043)","(5.0, 6.6, 6.433333333333334)","(18.0, 24.0, 22.184210526315788)"
08-01-2023 18:37:11.008069,"(3.7, 4.9, 4.855)","(18.0, 25.0, 24.6)","(6.5, 9.2, 9.1)","(3.1, 3.7, 3.60625)","(8.0, 10.5, 10.256410256410255)","(10.0, 15.5, 15.195652173913043)","(5.0, 6.6, 6.5)","(18.0, 24.0, 22.184210526315788)"
08-01-2023 18:37:12.346247,"(3.7, 4.9, 4.855)","(18.0, 27.0, 25.22222222222222)","(6.5, 9.2, 9.1375)","(3.1, 3.7, 3.60625)","(8.0, 10.5, 10.256410256410255)","(10.0, 15.5, 15.195652173913043)","(5.0, 6.6, 6.466666666666667)","(18.0, 24.0, 22.184210526315788)"
08-01-2023 18:37:13.624701,"(3.7, 4.9, 4.855)","(18.0, 27.0, 25.142857142857142)","(6.5, 9.2, 9.1375)","(3.1, 3.7, 3.618918918918919)","(8.0, 10.5, 10.256410256410255)","(10.0, 15.5, 15.195652173913043)","(5.0, 6.6, 6.466666666666667)","(18.0, 24.0, 22.184210526315788)"
08-01-2023 18:37:14.921184,"(3.7, 4.9, 4.808333333333334)","(18.0, 27.0, 24.263157894736842)","(6.5, 9.2, 9.1375)","(3.1, 3.7, 3.611111111111111)","(8.0, 10.5, 10.256410256410255)","(10.0, 15.5, 15.195652173913043)","(5.0, 6.6, 6.466666666666667)","(18.0, 24.0, 22.184210526315788)"
08-01-2023 18:37:16.150039,"(3.7, 4.9, 4.812)","(18.0, 27.0, 24.5)","(6.5, 9.2, 9.1375)","(3.1, 3.7, 3.611111111111111)","(8.0, 10.5, 10.256410256410255)","(10.0, 15.5, 15.195652173913043)","(5.0, 6.6, 6.466666666666667)","(18.0, 24.0, 22.184210526315788)"
08-01-2023 18:37:17.522199,"(3.7, 4.9, 4.812)","(18.0, 26.0, 24.2)","(6.5, 9.2, 9.16)","(3.1, 3.7, 3.630434782608696)","(8.0, 10.5, 10.256410256410255)","(10.0, 15.5, 15.195652173913043)","(5.0, 6.6, 6.4875)","(18.0, 24.0, 22.184210526315788)"
08-01-2023 18:37:18.815913,"(3.7, 4.9, 4.84375)","(18.0, 25.0, 23.695652173913043)","(6.5, 9.2, 9.1375)","(3.1, 3.7, 3.630434782608696)","(8.0, 10.5, 10.256410256410255)","(10.0, 15.5, 15.195652173913043)","(5.0, 6.6, 6.4941176470588236)","(18.0, 24.0, 22.184210526315788)"
08-01-2023 18:37:20.114963,"(3.7, 4.9, 4.84375)","(18.0, 25.0, 23.142857142857142)","(6.5, 9.2, 9.16)","(3.1, 3.7, 3.6058823529411765)","(8.0, 10.5, 10.256410256410255)","(10.0, 15.5, 15.195652173913043)","(5.0, 6.6, 6.4941176470588236)","(18.0, 24.0, 22.184210526315788)"
08-01-2023 18:37:21.510234,"(3.7, 4.9, 4.818181818181818)","(18.0, 25.0, 23.142857142857142)","(6.5, 9.2, 9.167567567567566)","(3.1, 3.7, 3.6058823529411765)","(8.0, 10.5, 10.256410256410255)","(10.0, 15.5, 15.195652173913043)","(5.0, 6.6, 6.342857142857143)","(18.0, 24.0, 22.083333333333332)"
08-01-2023 18:37:22.884380,"(3.7, 4.9, 4.766666666666667)","(18.0, 25.0, 23.142857142857142)","(6.5, 9.2, 9.16470588235294)","(3.1, 3.7, 3.5635135135135134)","(8.0, 10.5, 10.285714285714286)","(10.0, 15.5, 15.208333333333334)","(5.0, 6.4, 6.342857142857143)","(18.0, 24.0, 22.083333333333332)"
08-01-2023 18:37:24.158402,"(3.7, 4.9, 4.766666666666667)","(18.0, 25.0, 23.142857142857142)","(6.5, 9.2, 9.176)","(3.1, 3.6, 3.5635135135135134)","(8.0, 10.5, 10.285714285714286)","(10.0, 15.5, 15.208333333333334)","(5.0, 6.4, 6.342857142857143)","(18.0, 24.0, 22.083333333333332)"
08-01-2023 18:37:25.426635,"(3.7, 4.9, 4.792307692307692)","(18.0, 25.0, 23.142857142857142)","(6.5, 9.4, 9.273684210526316)","(3.1, 3.6, 3.5635135135135134)","(8.0, 10.5, 10.285714285714286)","(10.0, 15.5, 15.208333333333334)","(5.0, 6.4, 6.347368421052632)","(18.0, 24.0, 22.083333333333332)"
08-01-2023 18:37:26.593206,"(3.7, 4.9, 4.792307692307692)","(18.0, 26.0, 23.157894736842106)","(6.5, 9.4, 9.273684210526316)","(3.1, 3.6, 3.5635135135135134)","(8.0, 10.5, 10.285714285714286)","(10.0, 15.5, 15.208333333333334)","(5.0, 6.4, 6.347368421052632)","(18.0, 24.0, 22.083333333333332)"
08-01-2023 18:37:27.806369,"(3.7, 4.9, 4.792307692307692)","(18.0, 26.0, 23.1875)","(6.5, 9.4, 9.273684210526316)","(3.1, 3.6, 3.5635135135135134)","(8.0, 10.5, 10.285714285714286)","(10.0, 15.5, 15.208333333333334)","(5.0, 6.4, 6.347368421052632)","(18.0, 24.0, 22.083333333333332)"
08-01-2023 18:37:29.070688,"(3.7, 4.9, 4.792307692307692)","(18.0, 26.0, 23.1875)","(6.5, 9.4, 9.273684210526316)","(3.1, 3.6, 3.56)","(8.0, 10.5, 10.285714285714286)","(10.0, 15.5, 15.208333333333334)","(5.0, 6.4, 6.347368421052632)","(18.0, 24.0, 22.083333333333332)"
08-01-2023 18:37:30.315737,"(3.7, 4.9, 4.792307692307692)","(18.0, 26.0, 23.107142857142858)","(6.5, 9.4, 9.273684210526316)","(3.1, 3.6, 3.56)","(8.0, 10.5, 10.285714285714286)","(10.0, 15.5, 15.208333333333334)","(5.0, 6.4, 6.347368421052632)","(18.0, 24.0, 22.083333333333332)"
08-01-2023 18:37:31.616204,"(3.8, 4.9, 4.794117647058823)","(18.0, 26.0, 23.107142857142858)","(7.0, 9.4, 9.327272727272728)","(3.1, 3.7, 3.6052631578947367)","(8.0, 10.0, 9.73913043478261)","(11.0, 15.5, 15.411764705882353)","(5.0, 6.4, 6.342857142857143)","(18.0, 24.0, 22.5)"
08-01-2023 18:37:32.614796,"(3.8, 4.9, 4.794117647058823)","(18.0, 26.0, 23.107142857142858)","(7.0, 9.4, 9.327272727272728)","(3.1, 3.7, 3.6052631578947367)","(8.0, 10.0, 9.556521739130435)","(11.0, 15.5, 15.952380952380953)","(5.0, 6.4, 6.392307692307693)","(18.0, 24.0, 22.317073170731707)"
08-01-2023 18:37:33.801206,"(3.8, 4.9, 4.7375)","(18.0, 26.0, 23.3)","(7.0, 9.4, 9.228571428571428)","(3.1, 3.7, 3.7399999999999998)","(8.0, 10.0, 9.55)","(11.0, 16.0, 15.952380952380953)","(5.0, 6.4, 6.4941176470588236)","(18.0, 24.0, 22.275)"
08-01-2023 18:37:35.035549,"(3.8, 4.9, 4.7555555555555555)","(18.0, 26.0, 23.3)","(7.0, 9.4, 9.30857142857143)","(3.1, 3.8, 3.7666666666666666)","(8.0, 9.6, 9.504)","(11.0, 16.0, 15.952380952380953)","(5.0, 6.6, 6.48)","(18.0, 24.0, 22.23076923076923)"
08-01-2023 18:37:36.227184,"(3.8, 4.9, 4.714285714285714)","(18.0, 26.0, 23.3)","(7.0, 9.4, 9.30857142857143)","(3.1, 3.85, 3.7281250000000004)","(8.0, 9.6, 9.185321100917431)","(11.0, 16.0, 15.952380952380953)","(5.0, 6.6, 6.428571428571429)","(18.0, 24.0, 22.317073170731707)"
08-01-2023 18:37:37.453303,"(3.8, 4.9, 4.714285714285714)","(18.0, 26.0, 23.3)","(7.0, 9.4, 9.30857142857143)","(3.1, 3.85, 3.7625)","(8.0, 9.2, 9.166666666666666)","(11.0, 16.0, 15.952380952380953)","(5.0, 6.6, 6.428571428571429)","(18.0, 24.0, 22.317073170731707)"
08-01-2023 18:37:38.682875,"(3.8, 4.9, 4.714285714285714)","(18.0, 26.0, 23.3)","(7.0, 9.4, 9.30857142857143)","(3.1, 3.85, 3.745)","(8.0, 9.2, 8.842105263157896)","(11.0, 16.0, 15.952380952380953)","(5.0, 6.6, 6.428571428571429)","(18.0, 24.0, 22.317073170731707)"
08-01-2023 18:37:39.842809,"(3.8, 4.9, 4.714285714285714)","(18.0, 25.0, 24.333333333333332)","(7.0, 9.4, 9.30857142857143)","(3.1, 3.85, 3.7800000000000002)","(8.0, 9.2, 8.823529411764707)","(11.0, 16.0, 15.923076923076923)","(5.0, 6.6, 6.408695652173913)","(18.0, 24.0, 22.454545454545453)"
08-01-2023 18:37:41.009263,"(3.8, 4.9, 4.74)","(18.0, 25.0, 24.333333333333332)","(7.0, 9.4, 9.321951219512195)","(3.1, 3.85, 3.9136363636363636)","(8.0, 9.0, 8.25)","(11.0, 16.0, 16.166666666666668)","(5.0, 6.6, 6.416666666666667)","(18.0, 23.0, 22.454545454545453)"
08-01-2023 18:37:42.078268,"(3.8, 4.9, 4.7846153846153845)","(18.0, 25.0, 23.285714285714285)","(7.0, 9.6, 9.457142857142857)","(3.1, 3.95, 3.9136363636363636)","(8.0, 8.6, 8.366666666666667)","(11.0, 16.5, 16.444444444444443)","(5.0, 6.6, 6.448275862068965)","(18.0, 23.0, 22.454545454545453)"
08-01-2023 18:37:43.179355,"(3.8, 4.9, 4.803225806451613)","(18.0, 25.0, 22.75)","(7.0, 9.4, 9.482926829268292)","(3.1, 3.95, 3.8807692307692307)","(8.0, 8.4, 8.375)","(11.0, 16.5, 16.45)","(5.0, 6.6, 6.274285714285715)","(18.0, 23.0, 22.0)"
08-01-2023 18:37:44.257713,"(3.8, 4.9, 4.814285714285715)","(18.0, 25.0, 22.75)","(7.0, 9.6, 9.333333333333332)","(3.1, 3.95, 3.868181818181818)","(8.0, 8.4, 8.469565217391304)","(11.0, 16.5, 16.517857142857142)","(5.0, 6.4, 6.346666666666667)","(18.0, 23.0, 21.761904761904763)"
08-01-2023 18:37:45.411153,"(3.8, 4.9, 4.814285714285715)","(18.0, 25.0, 22.875)","(7.0, 9.6, 9.333333333333332)","(3.1, 3.95, 3.865217391304348)","(8.0, 8.8, 8.563636363636363)","(11.0, 17.0, 16.596153846153847)","(5.0, 6.4, 6.377777777777778)","(18.0, 23.0, 21.842105263157894)"
08-01-2023 18:37:46.653473,"(3.8, 4.9, 4.814285714285715)","(18.0, 23.0, 22.875)","(7.0, 9.6, 9.391304347826086)","(3.1, 3.95, 3.8785714285714286)","(8.0, 8.6, 8.563636363636363)","(11.0, 17.0, 16.596153846153847)","(5.0, 6.4, 6.381818181818182)","(18.0, 23.0, 21.871794871794872)"
08-01-2023 18:37:47.802492,"(3.8, 4.9, 4.814285714285715)","(18.0, 23.0, 22.875)","(7.0, 9.6, 9.391304347826086)","(3.1, 3.9, 3.8785714285714286)","(8.0, 8.6, 8.149999999999999)","(11.0, 17.0, 16.596153846153847)","(5.0, 6.4, 6.384615384615385)","(18.0, 23.0, 21.705882352941178)"
08-01-2023 18:37:48.937772,"(3.8, 4.9, 4.8812500000000005)","(18.0, 25.0, 23.375)","(7.0, 9.6, 9.391304347826086)","(3.1, 3.9, 3.855)","(8.0, 8.2, 8.269565217391303)","(11.0, 17.0, 16.596153846153847)","(5.0, 6.4, 6.384615384615385)","(18.0, 23.0, 21.871794871794872)"
08-01-2023 18:37:50.085607,"(3.8, 4.8, 4.790909090909091)","(18.0, 25.0, 23.375)","(7.0, 9.6, 9.458823529411765)","(3.1, 3.9, 3.86)","(8.0, 8.6, 8.26)","(11.0, 17.0, 16.596153846153847)","(5.0, 6.4, 6.36)","(18.0, 23.0, 21.871794871794872)"
08-01-2023 18:37:51.257165,"(3.8, 4.9, 4.848148148148148)","(18.0, 25.0, 23.375)","(7.0, 9.6, 9.458823529411765)","(3.1, 3.9, 3.86)","(8.0, 8.6, 8.248)","(11.0, 17.0, 16.45)","(5.0, 6.4, 6.333333333333334)","(18.0, 23.0, 21.871794871794872)"
08-01-2023 18:37:52.429522,"(3.7, 4.9, 4.848148148148148)","(18.0, 25.0, 23.375)","(7.0, 9.6, 9.48)","(3.3, 3.9, 3.855)","(7.5, 8.6, 8.26)","(11.0, 17.0, 16.45)","(5.0, 6.4, 6.353571428571429)","(18.0, 23.0, 21.871794871794872)"
08-01-2023 18:37:53.604227,"(3.7, 4.9, 4.848148148148148)","(18.0, 25.0, 23.375)","(7.0, 9.6, 9.406896551724138)","(3.3, 3.9, 3.8653846153846154)","(7.5, 8.6, 8.26)","(11.0, 17.0, 16.419354838709676)","(5.0, 6.4, 6.559183673469388)","(18.0, 23.0, 21.871794871794872)"
08-01-2023 18:37:54.740163,"(3.7, 4.9, 4.833333333333334)","(18.0, 24.0, 22.2)","(7.0, 9.6, 9.310344827586206)","(3.3, 3.9, 3.861111111111111)","(7.5, 8.6, 8.253333333333334)","(11.0, 17.0, 16.419354838709676)","(5.0, 6.6, 6.52)","(18.0, 23.0, 21.871794871794872)"
08-01-2023 18:37:55.898041,"(3.8, 5.0, 4.933333333333334)","(18.0, 24.0, 22.153846153846153)","(7.0, 9.4, 9.288888888888888)","(3.3, 3.95, 3.9115384615384614)","(7.5, 8.4, 8.253333333333334)","(11.0, 17.0, 16.32608695652174)","(5.0, 6.6, 6.365517241379311)","(18.0, 23.0, 21.871794871794872)"
08-01-2023 18:37:57.136756,"(3.8, 5.0, 4.933333333333334)","(18.0, 24.0, 22.153846153846153)","(7.0, 9.6, 9.399999999999999)","(3.3, 3.95, 3.9526315789473685)","(7.5, 8.4, 8.245161290322581)","(11.0, 16.5, 16.029411764705884)","(5.0, 6.4, 6.362962962962963)","(18.0, 23.0, 21.871794871794872)"
08-01-2023 18:37:58.304230,"(3.8, 5.0, 4.933333333333334)","(18.0, 24.0, 22.153846153846153)","(7.0, 9.6, 9.3375)","(3.3, 4.0, 3.975714285714286)","(7.5, 8.4, 8.11111111111111)","(11.0, 16.5, 15.282608695652174)","(5.0, 6.4, 6.514285714285714)","(18.0, 23.0, 21.871794871794872)"
08-01-2023 18:37:59.500595,"(3.8, 5.0, 4.936842105263158)","(18.0, 24.0, 22.842105263157894)","(7.0, 9.6, 9.327272727272726)","(3.3, 4.1, 3.98)","(7.5, 8.2, 8.16)","(11.0, 15.5, 15.2)","(5.0, 6.6, 6.511111111111111)","(18.0, 23.0, 21.952380952380953)"
08-01-2023 18:38:00.740730,"(3.8, 4.8, 4.795454545454545)","(18.0, 24.0, 22.82758620689655)","(7.0, 9.6, 9.372727272727273)","(3.3, 4.0, 3.982142857142857)","(7.5, 8.2, 8.16)","(11.0, 15.5, 15.142857142857142)","(5.0, 6.6, 6.511111111111111)","(18.0, 23.0, 21.952380952380953)"
08-01-2023 18:38:01.992980,"(3.8, 4.9, 4.827272727272727)","(18.0, 25.0, 24.428571428571427)","(7.0, 9.4, 9.171084337349397)","(3.3, 4.1, 3.9677966101694917)","(7.5, 8.2, 8.08148148148148)","(11.0, 15.5, 15.282608695652174)","(5.0, 6.6, 6.3545454545454545)","(18.0, 23.0, 21.742857142857144)"
08-01-2023 18:38:03.174484,"(3.8, 5.0, 4.857142857142857)","(18.0, 25.0, 24.428571428571427)","(7.0, 9.2, 9.171084337349397)","(3.3, 4.1, 3.9677966101694917)","(7.5, 8.2, 7.966666666666667)","(11.0, 15.5, 14.633333333333333)","(5.0, 6.4, 6.4559999999999995)","(18.0, 23.0, 23.625)"
08-01-2023 18:38:04.366913,"(3.8, 5.0, 4.94468085106383)","(18.0, 25.0, 24.52173913043478)","(7.0, 9.2, 9.12)","(3.3, 4.0, 3.9126984126984126)","(7.5, 8.0, 7.920833333333333)","(11.0, 15.5, 14.789473684210526)","(5.0, 6.6, 6.4206896551724135)","(18.0, 24.0, 24.46153846153846)"
08-01-2023 18:38:05.511383,"(3.8, 5.0, 4.924590163934426)","(18.0, 25.0, 24.59259259259259)","(7.0, 9.2, 9.12)","(3.3, 4.0, 3.925)","(7.5, 8.0, 7.9)","(11.0, 15.5, 14.905405405405405)","(5.0, 6.6, 6.293333333333334)","(18.0, 25.0, 24.583333333333332)"
08-01-2023 18:38:06.707894,"(3.8, 5.0, 4.916363636363636)","(18.0, 26.0, 25.34285714285714)","(7.0, 9.2, 9.1)","(3.3, 3.95, 3.9704545454545452)","(7.5, 8.0, 7.922448979591836)","(11.0, 15.5, 15.0625)","(5.0, 6.4, 6.396078431372549)","(18.0, 25.0, 20.90909090909091)"
08-01-2023 18:38:07.895768,"(3.8, 5.0, 4.9361702127659575)","(18.0, 26.0, 25.34285714285714)","(7.0, 9.4, 9.115789473684211)","(3.3, 4.0, 3.9525)","(7.5, 8.0, 7.909433962264151)","(11.0, 15.5, 15.128571428571428)","(5.0, 6.6, 6.428571428571429)","(18.0, 22.0, 20.59090909090909)"
08-01-2023 18:38:09.102791,"(3.8, 5.0, 4.926086956521739)","(18.0, 26.0, 25.34285714285714)","(7.0, 9.4, 9.112820512820512)","(3.3, 4.0, 3.984375)","(7.5, 8.0, 7.891803278688524)","(11.0, 15.5, 14.865384615384615)","(5.0, 6.6, 6.428571428571429)","(18.0, 21.0, 20.59090909090909)"
08-01-2023 18:38:10.324638,"(3.8, 4.9, 4.883720930232559)","(18.0, 26.0, 25.4390243902439)","(7.0, 9.4, 9.379999999999999)","(3.3, 4.0, 4.001428571428572)","(7.5, 8.0, 7.993548387096774)","(11.0, 15.0, 14.865384615384615)","(5.0, 6.6, 6.317647058823529)","(18.0, 21.0, 20.53846153846154)"
08-01-2023 18:38:11.489949,"(3.8, 4.9, 4.807142857142857)","(19.0, 26.0, 25.958333333333332)","(7.5, 9.6, 9.379999999999999)","(3.3, 4.1, 4.001428571428572)","(6.5, 8.0, 8.003076923076923)","(11.0, 15.0, 14.716666666666667)","(5.0, 6.6, 6.415873015873016)","(18.0, 21.0, 20.625)"
