,Gladiator Hulk,Spring Ammo,Uforo Bale,Bonnie Gal,Pinjarra Bale,Jasmin Bale
07-01-2023 19:55:23.044607,"(8.0, 14.5, 13.0)","(1.6, 1.98, 1.9472727272727273)","(20.0, 26.0, 22.0)","(5.0, 8.4, 7.354838709677419)","(16.0, 42.0, 34.666666666666664)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:24.194002,"(8.0, 14.5, 13.0)","(1.6, 1.98, 1.9472727272727273)","(20.0, 26.0, 22.0)","(5.0, 8.4, 7.354838709677419)","(16.0, 42.0, 30.0)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:25.410797,"(8.0, 14.5, 13.0)","(1.6, 1.98, 1.9472727272727273)","(20.0, 26.0, 22.0)","(5.0, 8.4, 7.354838709677419)","(16.0, 42.0, 35.0)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:26.562855,"(8.0, 14.5, 13.0)","(1.6, 1.98, 1.9472727272727273)","(20.0, 26.0, 22.0)","(5.0, 8.4, 7.354838709677419)","(16.0, 42.0, 24.22222222222222)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:27.916245,"(8.0, 14.5, 13.0)","(1.6, 1.98, 1.9472727272727273)","(20.0, 26.0, 22.0)","(5.0, 8.4, 7.354838709677419)","(16.0, 42.0, 24.22222222222222)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:29.099138,"(8.0, 14.5, 13.0)","(1.6, 1.98, 1.9472727272727273)","(21.0, 26.0, 22.0)","(5.5, 8.4, 7.354838709677419)","(16.0, 42.0, 24.22222222222222)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:30.290769,"(8.0, 14.5, 13.0)","(1.6, 1.98, 1.9472727272727273)","(21.0, 26.0, 22.0)","(5.5, 8.4, 7.354838709677419)","(16.0, 42.0, 24.22222222222222)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:31.614952,"(8.0, 14.5, 13.0)","(1.6, 1.98, 1.9472727272727273)","(21.0, 26.0, 22.0)","(5.5, 8.4, 7.354838709677419)","(16.0, 42.0, 24.22222222222222)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:33.241520,"(8.0, 14.5, 13.0)","(1.6, 1.98, 1.9472727272727273)","(21.0, 26.0, 22.0)","(5.5, 8.4, 7.354838709677419)","(16.0, 42.0, 24.22222222222222)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:34.499878,"(8.0, 14.5, 13.0)","(1.6, 1.98, 1.9472727272727273)","(21.0, 26.0, 22.0)","(5.5, 8.4, 7.354838709677419)","(16.0, 42.0, 24.22222222222222)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:36.062922,"(8.0, 14.5, 14.3125)","(1.6, 1.98, 1.9)","(21.0, 26.0, 22.0)","(5.5, 8.4, 7.8133333333333335)","(16.0, 42.0, 24.22222222222222)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:37.528367,"(8.0, 14.5, 14.3125)","(1.6, 1.98, 1.9)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.670588235294118)","(16.0, 42.0, 24.22222222222222)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:38.706350,"(8.0, 14.5, 14.0)","(1.6, 1.98, 1.9)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.670588235294118)","(16.0, 42.0, 24.22222222222222)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:39.954065,"(8.0, 14.5, 14.0)","(1.6, 1.98, 1.8840000000000001)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.670588235294118)","(16.0, 42.0, 24.22222222222222)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:41.278626,"(8.0, 14.5, 14.0)","(1.6, 1.98, 1.8840000000000001)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 24.22222222222222)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:42.685366,"(8.0, 14.5, 14.0)","(1.6, 1.98, 1.8840000000000001)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 24.22222222222222)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:44.515040,"(8.0, 14.5, 14.0)","(1.6, 1.98, 1.8840000000000001)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 24.22222222222222)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:45.717550,"(8.0, 14.5, 14.0)","(1.6, 1.98, 1.9266666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 24.22222222222222)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:46.812249,"(8.0, 14.5, 14.0)","(1.6, 1.98, 1.9266666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 31.333333333333332)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:47.995571,"(8.0, 14.5, 14.0)","(1.6, 1.98, 1.9533333333333334)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 34.72727272727273)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:49.184850,"(8.0, 15.0, 13.0)","(1.6, 1.98, 1.9533333333333334)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 34.72727272727273)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:50.323099,"(8.0, 15.0, 13.0)","(1.6, 1.98, 1.9533333333333334)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 37.0)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:51.539187,"(8.0, 15.0, 13.0)","(1.6, 1.98, 1.9533333333333334)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 27.454545454545453)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:52.690255,"(8.0, 15.0, 13.0)","(1.6, 1.98, 1.9533333333333334)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 28.18181818181818)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:53.836883,"(8.0, 15.0, 13.0)","(1.6, 1.98, 1.9533333333333334)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 31.866666666666667)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:55.068259,"(8.0, 15.0, 13.0)","(1.6, 1.98, 1.9533333333333334)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 31.866666666666667)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:56.296815,"(8.0, 15.0, 13.0)","(1.6, 1.98, 1.9533333333333334)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 35.391304347826086)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:57.459885,"(8.0, 15.0, 13.0)","(1.6, 1.98, 1.9533333333333334)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 35.391304347826086)","(4.6, 5.1, 5.0)"
07-01-2023 19:55:58.991373,"(8.0, 15.0, 13.0)","(1.6, 1.98, 1.9533333333333334)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 35.391304347826086)","(4.6, 5.1, 5.0)"
07-01-2023 19:56:00.121085,"(8.0, 15.0, 13.0)","(1.6, 1.98, 1.9533333333333334)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 35.391304347826086)","(4.6, 5.1, 5.046666666666666)"
07-01-2023 19:56:01.654736,"(8.0, 15.0, 13.0)","(1.6, 1.98, 1.9375)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 35.391304347826086)","(4.6, 5.1, 5.05)"
07-01-2023 19:56:02.805167,"(8.0, 15.0, 13.0)","(1.6, 1.98, 1.9375)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 35.391304347826086)","(4.6, 5.1, 5.05)"
07-01-2023 19:56:03.875857,"(8.0, 15.0, 13.0)","(1.6, 1.98, 1.9375)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 35.391304347826086)","(4.6, 5.1, 5.066666666666666)"
07-01-2023 19:56:05.166835,"(8.0, 15.0, 13.0)","(1.6, 1.98, 1.9375)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 35.391304347826086)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:06.412403,"(8.0, 15.0, 13.0)","(1.6, 1.98, 1.9375)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 35.391304347826086)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:07.593529,"(8.0, 15.0, 13.0)","(1.6, 1.98, 1.9375)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 35.391304347826086)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:08.702897,"(8.0, 15.0, 13.5)","(1.6, 1.98, 1.9375)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 35.391304347826086)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:09.743082,"(8.0, 15.0, 14.25)","(1.6, 1.98, 1.9375)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.358333333333333)","(16.0, 42.0, 35.391304347826086)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:10.815150,"(8.0, 15.0, 14.25)","(1.6, 1.98, 1.9375)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.391304347826086)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:11.954328,"(8.0, 15.0, 14.25)","(1.6, 1.98, 1.9375)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:13.338983,"(8.0, 16.5, 15.8)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:14.638201,"(8.0, 16.5, 15.8)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:17.207814,"(8.0, 16.5, 16.11111111111111)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:18.381455,"(8.0, 16.5, 16.11111111111111)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:19.380122,"(8.0, 16.5, 16.11111111111111)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:20.552082,"(8.0, 16.5, 16.11111111111111)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:21.712572,"(8.0, 16.5, 16.11111111111111)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:22.771735,"(8.0, 16.5, 16.11111111111111)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:23.774534,"(8.0, 16.5, 16.11111111111111)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:24.732997,"(8.0, 16.5, 16.11111111111111)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:25.791632,"(8.0, 16.5, 16.11111111111111)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:26.873402,"(8.0, 16.5, 16.11111111111111)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:27.952038,"(8.0, 16.5, 16.11111111111111)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:28.946755,"(8.0, 16.5, 16.11111111111111)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:29.913622,"(8.0, 16.5, 16.11111111111111)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:30.999858,"(8.0, 16.5, 16.11111111111111)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:31.974027,"(8.0, 17.5, 14.565217391304348)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:33.009436,"(8.0, 17.5, 14.565217391304348)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:34.169045,"(8.0, 17.5, 14.565217391304348)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:35.325874,"(8.0, 17.5, 14.565217391304348)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 35.666666666666664)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:36.662941,"(8.0, 17.5, 14.894736842105264)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 33.529411764705884)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:38.264803,"(8.0, 17.5, 15.90909090909091)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 33.529411764705884)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:39.436828,"(8.0, 17.0, 15.90909090909091)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 33.529411764705884)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:40.460497,"(8.0, 17.0, 15.90909090909091)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 36.24)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:41.569939,"(8.0, 17.0, 14.454545454545455)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 36.24)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:42.732522,"(8.0, 17.0, 14.6)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.384)","(16.0, 42.0, 36.24)","(4.6, 5.1, 4.75)"
07-01-2023 19:56:43.942182,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8666666666666667)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.416666666666666)","(17.0, 42.0, 36.24)","(4.0, 5.1, 4.866666666666666)"
07-01-2023 19:56:44.961887,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.9314285714285715)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.142857142857142)","(17.0, 42.0, 36.24)","(4.0, 5.1, 4.866666666666666)"
07-01-2023 19:56:46.075874,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.9314285714285715)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.142857142857142)","(17.0, 42.0, 36.24)","(4.0, 5.1, 4.866666666666666)"
07-01-2023 19:56:47.348601,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.9314285714285715)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.142857142857142)","(17.0, 42.0, 29.636363636363637)","(4.0, 5.1, 4.866666666666666)"
07-01-2023 19:56:48.467210,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.91)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.142857142857142)","(17.0, 42.0, 31.53846153846154)","(4.0, 5.1, 4.866666666666666)"
07-01-2023 19:56:49.584836,"(8.5, 17.0, 14.6)","(1.6, 1.99, 1.91)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.142857142857142)","(17.0, 42.0, 35.2)","(4.0, 5.1, 4.866666666666666)"
07-01-2023 19:56:50.696842,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8675000000000002)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.142857142857142)","(17.0, 42.0, 35.2)","(4.0, 5.1, 4.866666666666666)"
07-01-2023 19:56:51.667482,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8900000000000001)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.142857142857142)","(17.0, 42.0, 35.2)","(4.0, 5.1, 4.866666666666666)"
07-01-2023 19:56:52.793768,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8900000000000001)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.142857142857142)","(17.0, 42.0, 35.2)","(4.0, 5.1, 4.866666666666666)"
07-01-2023 19:56:53.877765,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8900000000000001)","(21.0, 26.0, 22.0)","(5.5, 8.0, 7.142857142857142)","(17.0, 42.0, 35.2)","(4.0, 5.1, 4.866666666666666)"
07-01-2023 19:56:54.888369,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8900000000000001)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.142857142857142)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:56:55.979061,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8900000000000001)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.142857142857142)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:56:57.087719,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8900000000000001)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.142857142857142)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:56:58.167406,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8900000000000001)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.142857142857142)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:56:59.372761,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8900000000000001)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.142857142857142)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:00.551958,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8900000000000001)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.142857142857142)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:01.584798,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8900000000000001)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:02.718597,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8900000000000001)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:04.048183,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8900000000000001)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:05.238044,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8900000000000001)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:06.547734,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8900000000000001)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:07.641514,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8900000000000001)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:08.713786,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8900000000000001)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:09.782365,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.9011111111111112)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:10.793478,"(8.5, 17.0, 14.6)","(1.6, 1.99, 1.9011111111111112)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:11.933961,"(8.5, 17.0, 14.6)","(1.6, 1.99, 1.9305882352941177)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:13.110348,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.875)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:14.184085,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8825)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:15.308598,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8825)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:16.454833,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8825)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:17.504816,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8825)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:18.498169,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8825)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:19.565617,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8825)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:20.605843,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8825)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:21.740553,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8825)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:22.856865,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8825)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:23.935897,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8825)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.4)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:25.054623,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8825)","(21.0, 26.0, 22.0)","(6.0, 8.0, 7.514285714285714)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:26.274420,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8825)","(21.0, 26.0, 22.0)","(6.0, 7.8, 7.3625)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:27.345189,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8825)","(21.0, 26.0, 22.0)","(6.0, 7.8, 7.3625)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:28.703567,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8825)","(21.0, 26.0, 22.0)","(6.0, 7.8, 7.3625)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.866666666666666)"
07-01-2023 19:57:29.769809,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8825)","(21.0, 26.0, 22.0)","(6.0, 7.8, 7.3625)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.75)"
07-01-2023 19:57:30.890762,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8825)","(21.0, 26.0, 22.0)","(6.0, 7.8, 7.3625)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.6000000000000005)"
07-01-2023 19:57:32.027682,"(8.5, 17.0, 14.6)","(1.6, 1.98, 1.8900000000000001)","(21.0, 26.0, 22.0)","(6.0, 7.8, 7.3625)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.6000000000000005)"
07-01-2023 19:57:33.147672,"(8.5, 17.0, 14.6)","(1.6, 1.99, 1.8900000000000001)","(21.0, 26.0, 22.0)","(6.0, 7.8, 7.3625)","(18.0, 42.0, 35.2)","(3.8, 5.1, 4.6000000000000005)"
