,Little Winnie,Its Luigi,Fritter,Meehan Magpie,Angry Betty,Jocularity,Avery Charm,Tonics Girl
05-01-2023 13:39:36.450892,"(12.0, 18.5, 17.166666666666668)","(18.0, 23.0, 22.151515151515152)","(16.0, 17.5, 17.25)","(1.9, 2.58, 2.52)","(4.4, 7.4, 7.055072463768116)","(31.0, 90.0, 64.28571428571429)","(31.0, 32.0, 29.939393939393938)","(3.8, 4.6, 4.237037037037037)"
05-01-2023 13:39:37.516080,"(12.0, 18.0, 17.5)","(18.0, 23.0, 22.151515151515152)","(16.0, 17.5, 17.25)","(1.9, 2.6, 2.52)","(4.4, 7.4, 7.055072463768116)","(31.0, 90.0, 64.28571428571429)","(31.0, 30.0, 29.939393939393938)","(3.8, 4.6, 4.237037037037037)"
05-01-2023 13:39:38.646952,"(12.0, 18.0, 17.263157894736842)","(18.0, 23.0, 22.151515151515152)","(16.0, 17.5, 17.25)","(1.9, 2.6, 2.5700000000000003)","(4.4, 7.4, 6.945454545454545)","(31.0, 90.0, 64.28571428571429)","(31.0, 30.0, 29.939393939393938)","(3.8, 4.6, 4.237037037037037)"
05-01-2023 13:39:39.775183,"(12.0, 18.0, 17.263157894736842)","(18.0, 23.0, 22.151515151515152)","(14.0, 17.5, 17.25)","(1.95, 2.62, 2.5700000000000003)","(4.4, 7.2, 6.945454545454545)","(31.0, 90.0, 65.0)","(31.0, 30.0, 29.885714285714286)","(3.8, 4.6, 4.240816326530612)"
05-01-2023 13:39:40.904655,"(12.0, 18.0, 16.886363636363637)","(18.0, 22.0, 21.620689655172413)","(14.0, 17.5, 17.25)","(1.95, 2.62, 2.5700000000000003)","(4.4, 7.2, 6.945454545454545)","(31.0, 90.0, 65.0)","(31.0, 30.0, 29.885714285714286)","(3.8, 4.6, 4.240816326530612)"
05-01-2023 13:39:42.095708,"(12.0, 18.0, 17.125)","(18.0, 22.0, 21.541666666666668)","(14.0, 16.5, 16.428571428571427)","(1.95, 2.62, 2.591764705882353)","(4.4, 7.2, 6.945454545454545)","(31.0, 90.0, 65.0)","(31.0, 30.0, 29.595238095238095)","(3.8, 4.6, 4.250909090909091)"
05-01-2023 13:39:43.213308,"(12.0, 18.0, 17.125)","(18.0, 22.0, 21.565217391304348)","(14.0, 16.5, 16.43220338983051)","(1.95, 2.62, 2.591764705882353)","(4.4, 7.2, 6.945454545454545)","(31.0, 90.0, 65.0)","(31.0, 30.0, 29.595238095238095)","(3.8, 4.6, 4.3283018867924525)"
05-01-2023 13:39:44.201674,"(12.0, 17.5, 17.071428571428573)","(18.0, 22.0, 21.565217391304348)","(14.0, 16.5, 16.368852459016395)","(1.95, 2.62, 2.6133333333333333)","(4.4, 7.2, 6.945454545454545)","(31.0, 90.0, 65.0)","(31.0, 30.0, 29.595238095238095)","(3.8, 4.6, 4.3283018867924525)"
05-01-2023 13:39:45.291959,"(12.0, 17.5, 17.071428571428573)","(18.0, 22.0, 21.565217391304348)","(14.0, 16.5, 16.368852459016395)","(1.95, 2.62, 2.6133333333333333)","(4.4, 7.0, 6.63030303030303)","(31.0, 90.0, 65.0)","(31.0, 30.0, 29.595238095238095)","(3.8, 4.6, 4.3283018867924525)"
05-01-2023 13:39:46.604081,"(12.0, 17.5, 17.071428571428573)","(18.0, 22.0, 21.565217391304348)","(14.0, 16.5, 16.227272727272727)","(1.95, 2.62, 2.6133333333333333)","(4.4, 6.8, 6.63030303030303)","(31.0, 90.0, 65.0)","(31.0, 30.0, 29.595238095238095)","(3.7, 4.6, 4.3283018867924525)"
05-01-2023 13:39:48.038646,"(12.0, 17.5, 17.071428571428573)","(18.0, 22.0, 21.565217391304348)","(14.0, 16.5, 15.879032258064516)","(1.95, 2.62, 2.6133333333333333)","(4.4, 6.8, 6.63030303030303)","(31.0, 90.0, 65.0)","(31.0, 30.0, 29.6046511627907)","(3.7, 4.6, 4.3283018867924525)"
05-01-2023 13:39:49.128961,"(12.0, 17.5, 17.071428571428573)","(18.0, 22.0, 21.565217391304348)","(14.0, 16.0, 15.879032258064516)","(2.0, 2.62, 2.6133333333333333)","(4.6, 6.8, 6.63030303030303)","(31.0, 90.0, 65.0)","(26.0, 30.0, 27.75)","(3.7, 4.6, 4.3283018867924525)"
05-01-2023 13:39:50.229567,"(12.0, 17.5, 17.045454545454547)","(18.0, 22.0, 21.565217391304348)","(14.0, 16.0, 15.8359375)","(2.0, 2.62, 2.6163636363636367)","(4.6, 6.8, 6.453846153846154)","(31.0, 90.0, 65.0)","(26.0, 30.0, 27.157894736842106)","(3.7, 4.6, 4.4188679245283025)"
05-01-2023 13:39:51.244595,"(12.0, 17.5, 17.055555555555557)","(18.0, 22.0, 21.565217391304348)","(14.0, 16.0, 15.73913043478261)","(2.0, 2.66, 2.622105263157895)","(4.6, 6.8, 6.640816326530612)","(31.0, 90.0, 65.0)","(26.0, 30.0, 27.157894736842106)","(3.7, 4.6, 4.4192307692307695)"
05-01-2023 13:39:52.258715,"(12.0, 17.5, 16.725806451612904)","(18.0, 22.0, 21.565217391304348)","(14.0, 16.0, 15.727272727272727)","(2.0, 2.66, 2.6244444444444444)","(4.6, 6.6, 6.5512195121951216)","(31.0, 90.0, 65.0)","(26.0, 30.0, 27.166666666666668)","(3.7, 4.6, 4.4192307692307695)"
05-01-2023 13:39:53.508783,"(12.0, 17.5, 16.725806451612904)","(18.0, 22.0, 21.565217391304348)","(14.0, 16.0, 15.727272727272727)","(2.0, 2.66, 2.6085714285714285)","(4.6, 6.6, 6.716923076923077)","(31.0, 90.0, 65.0)","(26.0, 30.0, 27.166666666666668)","(3.7, 4.6, 4.4192307692307695)"
05-01-2023 13:39:54.529453,"(12.0, 17.5, 16.725806451612904)","(18.0, 22.0, 21.565217391304348)","(14.0, 16.0, 15.727272727272727)","(2.0, 2.66, 2.6085714285714285)","(4.6, 6.8, 6.716923076923077)","(31.0, 90.0, 65.0)","(26.0, 30.0, 27.166666666666668)","(3.7, 4.6, 4.4192307692307695)"
05-01-2023 13:39:55.514682,"(12.0, 17.5, 16.26923076923077)","(18.0, 22.0, 21.565217391304348)","(14.0, 16.0, 15.625)","(2.0, 2.64, 2.585)","(4.6, 6.8, 6.7894736842105265)","(31.0, 90.0, 75.0)","(26.0, 30.0, 27.166666666666668)","(3.7, 4.6, 4.122033898305085)"
05-01-2023 13:39:56.498833,"(12.0, 17.5, 16.08823529411765)","(18.0, 23.0, 22.75862068965517)","(14.0, 16.0, 14.8)","(2.0, 2.64, 2.5663492063492064)","(4.6, 7.4, 7.119354838709677)","(31.0, 90.0, 65.0)","(26.0, 30.0, 28.11111111111111)","(3.7, 4.6, 4.45)"
05-01-2023 13:39:57.522737,"(12.0, 17.5, 16.08823529411765)","(18.0, 23.0, 22.88)","(14.0, 16.0, 14.8)","(2.0, 2.64, 2.560289855072464)","(4.6, 7.2, 7.119354838709677)","(31.0, 90.0, 65.0)","(26.0, 30.0, 27.681818181818183)","(3.7, 4.5, 4.45)"
05-01-2023 13:39:58.505365,"(12.0, 17.5, 16.576923076923077)","(18.0, 23.0, 22.958333333333332)","(14.0, 16.0, 14.8)","(2.0, 2.64, 2.560289855072464)","(4.6, 7.2, 7.014285714285714)","(31.0, 90.0, 65.0)","(26.0, 30.0, 28.11111111111111)","(3.7, 4.5, 4.45)"
05-01-2023 13:39:59.539459,"(12.0, 17.5, 15.785714285714285)","(18.0, 23.0, 22.916666666666668)","(14.0, 16.0, 14.8)","(2.0, 2.64, 2.560289855072464)","(4.6, 7.2, 7.014285714285714)","(31.0, 90.0, 65.0)","(26.0, 30.0, 27.681818181818183)","(3.7, 4.5, 4.45)"
05-01-2023 13:40:00.589862,"(12.0, 17.5, 14.833333333333334)","(18.0, 23.0, 22.958333333333332)","(14.0, 15.0, 14.6875)","(2.0, 2.64, 2.585)","(4.6, 7.2, 6.991666666666667)","(31.0, 90.0, 65.0)","(26.0, 30.0, 28.11111111111111)","(3.7, 4.5, 4.26)"
05-01-2023 13:40:01.620136,"(12.0, 17.0, 15.863636363636363)","(18.0, 26.0, 22.03960396039604)","(14.0, 15.0, 14.541666666666666)","(2.0, 2.64, 2.585)","(4.6, 7.2, 6.991666666666667)","(31.0, 90.0, 65.0)","(26.0, 30.0, 27.166666666666668)","(3.7, 4.5, 4.2384615384615385)"
05-01-2023 13:40:02.641292,"(12.0, 17.0, 14.75)","(18.0, 24.0, 23.714285714285715)","(14.0, 15.0, 14.625)","(2.0, 2.64, 2.5892307692307694)","(4.6, 7.2, 7.011594202898551)","(31.0, 90.0, 65.0)","(26.0, 30.0, 27.166666666666668)","(3.7, 4.5, 3.9683333333333337)"
05-01-2023 13:40:03.580350,"(12.0, 17.0, 15.4375)","(18.0, 22.0, 21.46153846153846)","(14.0, 15.0, 14.625)","(2.0, 2.64, 2.5892307692307694)","(4.6, 7.2, 7.011594202898551)","(31.0, 90.0, 65.0)","(26.0, 30.0, 27.875)","(3.7, 4.5, 4.329411764705882)"
05-01-2023 13:40:04.567433,"(12.0, 17.0, 14.727272727272727)","(18.0, 22.0, 21.61111111111111)","(14.0, 15.0, 14.555555555555555)","(2.0, 2.62, 2.590909090909091)","(4.6, 7.0, 6.614285714285715)","(31.0, 90.0, 65.0)","(26.0, 30.0, 28.11111111111111)","(3.7, 4.5, 4.329411764705882)"
05-01-2023 13:40:05.646032,"(12.0, 17.0, 15.4375)","(18.0, 22.0, 21.61111111111111)","(14.0, 15.0, 14.625)","(2.0, 2.62, 2.5785185185185187)","(4.6, 7.0, 6.715789473684211)","(31.0, 90.0, 65.0)","(26.0, 30.0, 28.11111111111111)","(3.7, 4.5, 4.329411764705882)"
05-01-2023 13:40:06.640051,"(12.0, 17.0, 14.727272727272727)","(18.0, 22.0, 21.833333333333332)","(14.0, 15.0, 14.555555555555555)","(2.0, 2.62, 2.563)","(4.6, 7.0, 6.85)","(31.0, 90.0, 65.0)","(26.0, 30.0, 28.11111111111111)","(3.7, 4.5, 4.328571428571428)"
05-01-2023 13:40:07.666291,"(12.0, 17.0, 15.0)","(18.0, 22.0, 21.833333333333332)","(14.0, 14.5, 14.4)","(2.0, 2.62, 2.5114285714285716)","(4.6, 7.0, 6.85)","(31.0, 90.0, 64.28571428571429)","(26.0, 30.0, 28.11111111111111)","(3.7, 4.5, 4.328571428571428)"
05-01-2023 13:40:08.635083,"(12.0, 16.5, 15.5)","(18.0, 24.0, 23.0)","(14.0, 14.5, 14.289473684210526)","(2.0, 2.6, 2.518181818181818)","(4.6, 7.0, 6.85)","(31.0, 90.0, 64.28571428571429)","(26.0, 30.0, 28.11111111111111)","(3.7, 4.5, 4.35)"
05-01-2023 13:40:09.617031,"(12.0, 16.5, 14.722222222222221)","(18.0, 24.0, 23.0)","(14.0, 14.5, 14.3)","(2.0, 2.58, 2.4890909090909092)","(4.6, 7.0, 6.85)","(31.0, 90.0, 64.28571428571429)","(26.0, 30.0, 28.11111111111111)","(3.7, 4.4, 4.35)"
05-01-2023 13:40:10.668146,"(12.0, 16.5, 14.722222222222221)","(18.0, 24.0, 23.0)","(14.0, 14.5, 14.403846153846153)","(2.05, 2.58, 2.4885714285714284)","(4.6, 7.0, 6.9361702127659575)","(31.0, 90.0, 64.28571428571429)","(26.0, 30.0, 28.22222222222222)","(3.7, 4.4, 4.25)"
05-01-2023 13:40:11.721099,"(12.0, 16.5, 14.722222222222221)","(18.0, 24.0, 23.0)","(14.0, 14.5, 14.324561403508772)","(2.05, 2.58, 2.505)","(4.6, 6.8, 6.773333333333333)","(31.0, 90.0, 64.28571428571429)","(26.0, 32.0, 29.75)","(3.7, 4.4, 4.25)"
05-01-2023 13:40:12.954321,"(12.0, 16.5, 14.722222222222221)","(18.0, 24.0, 23.75)","(14.0, 14.5, 14.398305084745763)","(2.05, 2.58, 2.5)","(4.6, 6.8, 6.9837837837837835)","(31.0, 90.0, 64.28571428571429)","(26.0, 32.0, 30.666666666666668)","(3.7, 4.4, 4.25)"
05-01-2023 13:40:14.023780,"(12.0, 16.5, 14.722222222222221)","(18.0, 24.0, 23.75)","(14.0, 14.5, 14.398305084745763)","(2.05, 2.58, 2.5)","(4.6, 7.0, 6.9)","(31.0, 90.0, 64.28571428571429)","(26.0, 32.0, 31.272727272727273)","(3.7, 4.4, 4.25)"
05-01-2023 13:40:15.015557,"(12.0, 16.0, 14.75)","(18.0, 24.0, 23.75)","(14.0, 14.5, 14.38888888888889)","(2.05, 2.58, 2.5)","(4.6, 7.0, 6.955555555555556)","(31.0, 90.0, 64.28571428571429)","(26.0, 32.0, 30.666666666666668)","(3.7, 4.4, 4.25)"
05-01-2023 13:40:16.120272,"(12.0, 16.0, 14.666666666666666)","(18.0, 24.0, 23.75)","(14.0, 14.5, 14.424050632911392)","(2.05, 2.58, 2.5166666666666666)","(4.6, 7.0, 6.723809523809524)","(31.0, 90.0, 64.28571428571429)","(26.0, 32.0, 31.272727272727273)","(3.7, 4.4, 4.25)"
05-01-2023 13:40:17.104337,"(12.0, 16.0, 14.666666666666666)","(18.0, 24.0, 23.75)","(14.0, 14.5, 14.424050632911392)","(2.05, 2.58, 2.5166666666666666)","(4.6, 6.8, 7.122580645161291)","(31.0, 90.0, 64.28571428571429)","(26.0, 32.0, 30.666666666666668)","(3.7, 4.4, 4.0263888888888895)"
05-01-2023 13:40:18.074934,"(12.0, 16.0, 14.666666666666666)","(18.0, 24.0, 23.75)","(14.0, 14.5, 14.486486486486486)","(2.05, 2.58, 2.48625)","(4.6, 7.2, 7.144186046511628)","(31.0, 90.0, 64.28571428571429)","(26.0, 32.0, 30.666666666666668)","(3.7, 4.5, 4.08)"
05-01-2023 13:40:19.043853,"(12.0, 16.0, 14.666666666666666)","(18.0, 24.0, 23.75)","(14.0, 14.5, 14.49056603773585)","(2.05, 2.58, 2.532)","(4.6, 7.2, 7.144186046511628)","(31.0, 90.0, 64.28571428571429)","(26.0, 32.0, 31.272727272727273)","(3.7, 4.4, 4.105263157894737)"
05-01-2023 13:40:20.011051,"(12.0, 16.0, 14.65)","(18.0, 24.0, 23.75)","(14.0, 14.5, 14.49056603773585)","(2.05, 2.58, 2.52)","(4.6, 7.2, 7.142857142857143)","(31.0, 90.0, 64.28571428571429)","(26.0, 32.0, 31.5)","(3.7, 4.4, 4.12)"
05-01-2023 13:40:20.999979,"(12.0, 16.0, 14.65)","(18.0, 24.0, 23.75)","(14.0, 14.5, 14.49056603773585)","(2.05, 2.58, 2.532)","(4.6, 7.2, 7.142857142857143)","(31.0, 90.0, 64.28571428571429)","(26.0, 32.0, 31.5)","(3.7, 4.4, 4.178947368421053)"
05-01-2023 13:40:21.941980,"(12.0, 15.5, 14.666666666666666)","(18.0, 24.0, 23.75)","(14.0, 14.5, 14.445945945945946)","(2.05, 2.58, 2.516551724137931)","(4.6, 7.0, 6.953488372093023)","(31.0, 90.0, 64.28571428571429)","(26.0, 32.0, 31.5)","(3.7, 4.4, 4.133333333333333)"
05-01-2023 13:40:22.925446,"(12.0, 15.5, 14.666666666666666)","(18.0, 24.0, 23.75)","(14.0, 14.5, 14.49056603773585)","(2.05, 2.58, 2.5142857142857142)","(4.8, 7.0, 6.953488372093023)","(31.0, 90.0, 65.0)","(26.0, 32.0, 31.5)","(3.6, 4.4, 4.133333333333333)"
05-01-2023 13:40:23.959535,"(12.0, 15.5, 14.666666666666666)","(18.0, 24.0, 23.75)","(14.0, 14.5, 14.445945945945946)","(2.05, 2.58, 2.5096385542168673)","(4.8, 7.2, 7.075)","(31.0, 90.0, 65.0)","(26.0, 32.0, 31.5)","(3.6, 4.4, 4.133333333333333)"
05-01-2023 13:40:25.048348,"(12.0, 15.5, 14.61111111111111)","(18.0, 24.0, 23.727272727272727)","(14.0, 14.5, 14.443396226415095)","(2.05, 2.58, 2.5096385542168673)","(4.8, 7.2, 7.133333333333334)","(31.0, 90.0, 65.0)","(26.0, 32.0, 31.5)","(3.6, 4.4, 4.133333333333333)"
05-01-2023 13:40:26.073804,"(12.0, 15.5, 14.61111111111111)","(18.0, 24.0, 23.727272727272727)","(14.0, 14.5, 14.443396226415095)","(2.05, 2.58, 2.5096385542168673)","(4.8, 7.2, 6.977142857142857)","(31.0, 90.0, 65.0)","(26.0, 32.0, 31.5)","(3.6, 4.4, 4.133333333333333)"
05-01-2023 13:40:27.071360,"(12.0, 15.5, 14.61111111111111)","(18.0, 24.0, 23.727272727272727)","(14.0, 14.5, 14.490099009900991)","(2.05, 2.58, 2.5052631578947366)","(4.8, 7.0, 6.956756756756756)","(31.0, 90.0, 65.0)","(26.0, 32.0, 31.5)","(3.6, 4.4, 4.171428571428571)"
05-01-2023 13:40:28.234830,"(12.0, 15.5, 14.61111111111111)","(18.0, 24.0, 23.727272727272727)","(14.0, 15.5, 14.583333333333334)","(2.05, 2.58, 2.510958904109589)","(4.8, 7.0, 6.897674418604651)","(31.0, 90.0, 65.0)","(26.0, 32.0, 31.5)","(3.6, 4.4, 4.137499999999999)"
05-01-2023 13:40:29.678185,"(12.0, 15.0, 14.583333333333334)","(18.0, 25.0, 22.5)","(14.0, 15.0, 14.548387096774194)","(2.05, 2.58, 2.5058823529411764)","(4.8, 7.0, 6.933333333333334)","(31.0, 90.0, 65.0)","(26.0, 32.0, 31.5)","(3.6, 4.4, 4.137499999999999)"
05-01-2023 13:40:30.786034,"(12.0, 15.0, 14.583333333333334)","(18.0, 24.0, 22.5)","(14.0, 15.0, 14.548387096774194)","(2.05, 2.58, 2.49)","(4.8, 7.2, 6.87)","(31.0, 90.0, 60.833333333333336)","(26.0, 32.0, 31.5)","(3.6, 4.4, 4.137499999999999)"
05-01-2023 13:40:31.956643,"(12.0, 15.0, 14.6)","(18.0, 24.0, 22.5)","(13.0, 15.0, 14.548387096774194)","(2.05, 2.58, 2.510958904109589)","(4.8, 7.0, 6.87)","(31.0, 90.0, 60.833333333333336)","(26.0, 32.0, 31.272727272727273)","(3.7, 4.4, 4.178947368421053)"
05-01-2023 13:40:33.046183,"(12.0, 15.0, 14.6)","(18.0, 24.0, 22.5)","(13.0, 15.0, 14.548387096774194)","(2.05, 2.58, 2.5050632911392405)","(4.8, 7.0, 6.913333333333333)","(31.0, 90.0, 60.833333333333336)","(26.0, 32.0, 31.272727272727273)","(3.7, 4.4, 4.188235294117647)"
05-01-2023 13:40:34.182645,"(12.0, 15.0, 14.6)","(18.0, 24.0, 22.5)","(13.0, 15.0, 14.548387096774194)","(2.05, 2.58, 2.5050632911392405)","(4.8, 7.0, 6.938461538461539)","(31.0, 90.0, 60.833333333333336)","(26.0, 32.0, 31.6)","(3.7, 4.4, 4.188235294117647)"
05-01-2023 13:40:35.305815,"(12.0, 15.0, 14.6)","(18.0, 24.0, 22.5)","(13.0, 15.0, 14.404761904761905)","(2.05, 2.58, 2.5095238095238095)","(4.8, 7.0, 6.938461538461539)","(31.0, 90.0, 60.833333333333336)","(26.0, 32.0, 31.6)","(3.7, 4.4, 4.2153846153846155)"
05-01-2023 13:40:36.505771,"(12.0, 14.5, 14.3)","(18.0, 24.0, 22.5)","(13.0, 14.5, 14.32)","(2.05, 2.58, 2.5210526315789474)","(4.8, 7.0, 6.938461538461539)","(31.0, 90.0, 73.33333333333333)","(26.0, 32.0, 31.25)","(3.7, 4.4, 4.219354838709678)"
05-01-2023 13:40:37.543643,"(12.0, 14.5, 14.30952380952381)","(18.0, 24.0, 22.5)","(13.0, 14.5, 14.32)","(2.05, 2.58, 2.524)","(4.8, 7.0, 7.066666666666666)","(31.0, 90.0, 73.33333333333333)","(26.0, 32.0, 30.0)","(3.7, 4.5, 4.219354838709678)"
05-01-2023 13:40:38.523350,"(12.0, 14.5, 14.264705882352942)","(18.0, 24.0, 22.5)","(13.0, 14.5, 14.326923076923077)","(2.05, 2.58, 2.524)","(4.8, 7.2, 7.066666666666666)","(31.0, 90.0, 73.33333333333333)","(26.0, 32.0, 31.166666666666668)","(3.7, 4.5, 4.226666666666667)"
05-01-2023 13:40:39.477921,"(12.0, 14.5, 14.318181818181818)","(18.0, 24.0, 22.5)","(13.0, 14.5, 14.394736842105264)","(2.05, 2.58, 2.5357894736842104)","(4.8, 7.2, 7.051428571428572)","(31.0, 90.0, 82.5)","(26.0, 32.0, 31.166666666666668)","(3.7, 4.4, 4.214285714285714)"
05-01-2023 13:40:40.423007,"(12.0, 14.5, 14.318181818181818)","(18.0, 24.0, 22.5)","(13.0, 14.5, 14.333333333333334)","(2.05, 2.58, 2.545)","(4.8, 7.0, 6.991304347826087)","(31.0, 90.0, 82.5)","(26.0, 32.0, 30.571428571428573)","(3.7, 4.4, 4.214285714285714)"
05-01-2023 13:40:41.397960,"(12.0, 14.5, 14.318181818181818)","(18.0, 24.0, 22.5)","(13.0, 14.5, 14.333333333333334)","(2.05, 2.58, 2.5357894736842104)","(4.8, 7.0, 6.941935483870967)","(31.0, 90.0, 82.5)","(26.0, 32.0, 30.571428571428573)","(3.7, 4.4, 4.214285714285714)"
05-01-2023 13:40:42.551652,"(12.0, 16.0, 15.75)","(18.0, 24.0, 22.5)","(13.0, 14.5, 14.423076923076923)","(2.05, 2.6, 2.5927272727272728)","(4.8, 7.2, 7.066666666666666)","(31.0, 90.0, 69.16666666666667)","(26.0, 32.0, 29.0)","(3.7, 4.4, 4.2631578947368425)"
05-01-2023 13:40:43.550890,"(12.0, 16.0, 15.583333333333334)","(18.0, 24.0, 22.5)","(13.0, 15.0, 14.714285714285714)","(2.05, 2.56, 2.51875)","(4.8, 7.2, 7.114285714285715)","(31.0, 90.0, 69.16666666666667)","(26.0, 32.0, 29.0)","(3.7, 4.4, 4.2700000000000005)"
05-01-2023 13:40:44.768630,"(12.0, 16.5, 14.625)","(18.0, 24.0, 22.5)","(13.0, 15.5, 15.125)","(2.05, 2.56, 2.4971428571428573)","(4.8, 7.0, 6.991304347826087)","(31.0, 90.0, 69.16666666666667)","(26.0, 32.0, 30.0)","(3.7, 4.4, 4.2700000000000005)"
05-01-2023 13:40:45.789537,"(12.0, 16.5, 14.625)","(18.0, 24.0, 22.5)","(13.0, 15.5, 15.333333333333334)","(2.05, 2.56, 2.4971428571428573)","(4.8, 7.0, 6.991304347826087)","(31.0, 90.0, 69.16666666666667)","(26.0, 32.0, 29.0)","(3.7, 4.4, 4.247058823529412)"
05-01-2023 13:40:47.042654,"(12.0, 16.5, 14.625)","(18.0, 24.0, 22.5)","(13.0, 15.5, 14.307692307692308)","(2.05, 2.56, 2.531764705882353)","(4.8, 7.0, 6.990909090909091)","(31.0, 90.0, 69.16666666666667)","(26.0, 32.0, 27.264705882352942)","(3.7, 4.4, 4.232)"
05-01-2023 13:40:48.124185,"(12.0, 16.0, 14.333333333333334)","(18.0, 24.0, 22.5)","(13.0, 14.5, 14.307692307692308)","(2.05, 2.56, 2.5283333333333333)","(4.8, 7.0, 6.990909090909091)","(31.0, 90.0, 69.16666666666667)","(26.0, 28.0, 25.22222222222222)","(3.7, 4.4, 4.211111111111111)"
05-01-2023 13:40:49.130603,"(12.0, 16.0, 14.222222222222221)","(18.0, 24.0, 22.5)","(13.0, 14.5, 14.214285714285714)","(2.05, 2.56, 2.5296)","(4.8, 7.0, 7.033333333333333)","(31.0, 90.0, 69.16666666666667)","(26.0, 28.0, 25.916666666666668)","(3.7, 4.4, 4.211111111111111)"
05-01-2023 13:40:50.248370,"(12.0, 16.0, 14.222222222222221)","(18.0, 25.0, 21.333333333333332)","(13.0, 14.5, 14.214285714285714)","(2.05, 2.56, 2.5296)","(4.8, 7.2, 6.923529411764706)","(31.0, 90.0, 69.16666666666667)","(26.0, 28.0, 25.89189189189189)","(3.7, 4.4, 4.211111111111111)"
05-01-2023 13:40:51.336441,"(12.0, 16.0, 14.222222222222221)","(18.0, 25.0, 22.25)","(13.0, 14.5, 14.214285714285714)","(2.05, 2.56, 2.533793103448276)","(4.8, 7.0, 6.927272727272727)","(31.0, 90.0, 69.16666666666667)","(26.0, 28.0, 25.89189189189189)","(3.7, 4.4, 4.305555555555555)"
05-01-2023 13:40:52.434320,"(12.0, 16.0, 15.058823529411764)","(18.0, 25.0, 22.6)","(13.0, 14.5, 14.277777777777779)","(2.05, 2.56, 2.5144)","(4.8, 7.0, 6.927272727272727)","(31.0, 90.0, 71.25)","(26.0, 28.0, 25.89189189189189)","(3.7, 4.4, 4.305555555555555)"
05-01-2023 13:40:53.393728,"(12.0, 16.0, 15.384615384615385)","(18.0, 25.0, 22.6)","(13.0, 14.5, 14.277777777777779)","(2.05, 2.56, 2.5144)","(4.8, 7.0, 6.927272727272727)","(31.0, 90.0, 71.25)","(26.0, 28.0, 25.89189189189189)","(3.7, 4.4, 4.307142857142857)"
05-01-2023 13:40:54.458732,"(12.0, 16.0, 15.714285714285714)","(18.0, 25.0, 22.6)","(13.0, 14.5, 14.3)","(2.05, 2.56, 2.5144)","(4.8, 7.0, 6.914285714285715)","(31.0, 90.0, 71.25)","(21.0, 28.0, 25.89189189189189)","(3.7, 4.4, 4.307142857142857)"
05-01-2023 13:40:55.522313,"(12.0, 15.5, 15.055555555555555)","(18.0, 25.0, 23.285714285714285)","(13.0, 14.5, 14.467741935483872)","(2.05, 2.56, 2.5044444444444443)","(4.8, 7.0, 6.914285714285715)","(31.0, 90.0, 70.0)","(21.0, 28.0, 25.89189189189189)","(3.7, 4.4, 4.307142857142857)"
05-01-2023 13:40:56.519631,"(12.0, 15.5, 15.055555555555555)","(18.0, 25.0, 22.6)","(13.0, 14.5, 14.48360655737705)","(2.05, 2.58, 2.4928205128205128)","(4.8, 7.0, 6.8545454545454545)","(31.0, 90.0, 80.9090909090909)","(21.0, 28.0, 25.89189189189189)","(3.7, 4.4, 4.307142857142857)"
05-01-2023 13:40:57.511090,"(12.0, 15.5, 15.055555555555555)","(17.0, 25.0, 22.692307692307693)","(12.0, 14.5, 14.4)","(2.1, 2.58, 2.4928205128205128)","(5.0, 7.0, 6.822222222222222)","(41.0, 90.0, 85.0)","(21.0, 28.0, 25.89189189189189)","(3.7, 4.4, 4.307142857142857)"
05-01-2023 13:40:58.465349,"(12.0, 15.5, 15.055555555555555)","(17.0, 25.0, 22.272727272727273)","(12.0, 14.5, 14.4)","(2.1, 2.58, 2.4984466019417475)","(5.0, 7.0, 6.733333333333333)","(41.0, 90.0, 80.0)","(21.0, 28.0, 25.583333333333332)","(3.7, 4.4, 4.307142857142857)"
05-01-2023 13:40:59.530085,"(12.0, 15.5, 15.055555555555555)","(17.0, 25.0, 23.285714285714285)","(12.0, 14.5, 14.483870967741936)","(2.1, 2.58, 2.501818181818182)","(5.0, 6.8, 6.739130434782608)","(41.0, 90.0, 70.0)","(21.0, 28.0, 25.54237288135593)","(3.7, 4.4, 4.31875)"
05-01-2023 13:41:00.637283,"(12.0, 15.5, 14.666666666666666)","(17.0, 25.0, 22.6)","(12.0, 14.5, 14.467741935483872)","(2.1, 2.58, 2.464864864864865)","(5.0, 7.0, 6.833333333333333)","(41.0, 90.0, 70.0)","(21.0, 28.0, 25.5)","(3.7, 4.4, 4.343478260869565)"
05-01-2023 13:41:01.704115,"(12.0, 15.5, 15.0)","(17.0, 25.0, 23.285714285714285)","(12.0, 14.5, 14.46875)","(2.1, 2.48, 2.464864864864865)","(5.0, 7.0, 6.833333333333333)","(41.0, 90.0, 70.0)","(21.0, 27.0, 26.8)","(3.7, 4.4, 4.363414634146341)"
05-01-2023 13:41:02.748255,"(12.0, 15.0, 14.8)","(17.0, 25.0, 23.5)","(12.0, 14.5, 14.48360655737705)","(2.1, 2.56, 2.512)","(5.0, 7.0, 6.833333333333333)","(41.0, 90.0, 70.0)","(21.0, 27.0, 26.8)","(3.7, 4.5, 4.385106382978723)"
