,Gracie Bale,Sunnyside Zeus,Lochinvar Jazz,Tough Tears,Entranced,Change Of Habit,Go Bang
14-12-2022 12:52:30.971217,"(2.4, 3.4, 2.882)","(2.9, 3.9, 3.4210526315789473)","(12.0, 29.0, 15.05)","(21.0, 75.0, 42.78947368421053)","(12.0, 29.0, 21.5)","(4.6, 8.4, 6.933333333333334)","(10.0, 17.0, 14.058823529411764)"
14-12-2022 12:52:48.642557,"(2.4, 3.4, 2.882)","(2.9, 3.9, 3.5208333333333335)","(12.0, 28.0, 15.3125)","(21.0, 75.0, 32.142857142857146)","(12.0, 27.0, 20.5)","(4.6, 8.4, 6.933333333333334)","(10.0, 16.5, 13.285714285714286)"
14-12-2022 12:52:50.047173,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7285714285714286)","(12.0, 26.0, 24.0)","(21.0, 65.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 8.0, 7.68)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:52:51.325459,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7285714285714286)","(12.0, 26.0, 24.0)","(21.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 8.0, 7.68)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:52:52.388728,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7285714285714286)","(12.0, 26.0, 23.2)","(21.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 8.0, 7.68)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:52:53.567421,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7285714285714286)","(12.0, 26.0, 23.3)","(21.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 8.0, 7.36)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:52:54.610829,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7)","(12.0, 26.0, 23.3)","(21.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 8.0, 7.36)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:52:55.693712,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7)","(12.0, 26.0, 23.3)","(21.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 8.0, 7.36)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:52:56.751453,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7)","(12.0, 26.0, 23.3)","(21.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 8.0, 7.36)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:52:57.791973,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7)","(12.0, 26.0, 23.3)","(21.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 8.0, 7.72)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:52:58.758713,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.79)","(13.0, 26.0, 23.3)","(26.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 8.0, 7.72)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:52:59.720509,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.79)","(13.0, 26.0, 23.3)","(26.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 8.0, 7.72)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:00.668555,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.79)","(13.0, 26.0, 23.3)","(26.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 7.2, 6.661224489795918)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:01.762583,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.79)","(13.0, 26.0, 23.3)","(26.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 7.2, 6.076595744680851)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:02.948175,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.6799999999999997)","(13.0, 26.0, 23.3)","(26.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 7.2, 6.381818181818182)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:03.947139,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7888888888888888)","(13.0, 26.0, 23.3)","(26.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 7.0, 6.381818181818182)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:04.994201,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7888888888888888)","(13.0, 26.0, 23.3)","(26.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 7.0, 6.381818181818182)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:05.994239,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7888888888888888)","(13.0, 26.0, 23.3)","(26.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 7.0, 6.15)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:07.041561,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.65)","(13.0, 26.0, 23.3)","(26.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 7.0, 6.15)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:08.046984,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.65)","(13.0, 26.0, 23.3)","(26.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 7.0, 6.15)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:09.306851,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7714285714285714)","(13.0, 26.0, 23.3)","(26.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 7.0, 6.381818181818182)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:10.290732,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7714285714285714)","(13.0, 26.0, 23.3)","(26.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 7.0, 6.381818181818182)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:11.235973,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7714285714285714)","(13.0, 26.0, 23.3)","(26.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 7.0, 6.381818181818182)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:12.140745,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7714285714285714)","(13.0, 26.0, 23.3)","(26.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 7.0, 6.381818181818182)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:13.088312,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.65)","(13.0, 26.0, 24.961538461538463)","(26.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 7.0, 6.15)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:14.045329,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.65)","(13.0, 26.0, 24.961538461538463)","(26.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 7.0, 6.15)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:15.052887,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.65)","(13.0, 26.0, 24.961538461538463)","(26.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 7.0, 6.15)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:16.054689,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7857142857142856)","(13.0, 26.0, 24.961538461538463)","(26.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 7.0, 6.381818181818182)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:17.162152,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7857142857142856)","(13.0, 26.0, 24.961538461538463)","(26.0, 60.0, 55.625)","(12.0, 27.0, 25.214285714285715)","(4.6, 7.0, 6.15)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:18.132975,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7857142857142856)","(13.0, 26.0, 24.961538461538463)","(26.0, 60.0, 56.81818181818181)","(12.0, 27.0, 25.214285714285715)","(4.6, 7.0, 6.15)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:19.134022,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7)","(13.0, 26.0, 24.961538461538463)","(26.0, 60.0, 56.81818181818181)","(12.0, 27.0, 25.4375)","(4.6, 7.0, 6.15)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:20.144159,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7)","(13.0, 26.0, 24.961538461538463)","(26.0, 60.0, 56.81818181818181)","(12.0, 27.0, 25.4375)","(4.6, 7.0, 5.961111111111111)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:21.068856,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.7)","(13.0, 26.0, 24.961538461538463)","(26.0, 60.0, 56.81818181818181)","(12.0, 27.0, 25.4375)","(4.6, 7.0, 5.952941176470588)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:22.000290,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.8)","(13.0, 26.0, 24.961538461538463)","(26.0, 60.0, 56.81818181818181)","(12.0, 27.0, 25.4375)","(4.6, 6.8, 5.952941176470588)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:22.917037,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.8)","(13.0, 26.0, 24.961538461538463)","(26.0, 60.0, 56.81818181818181)","(12.0, 27.0, 25.4375)","(4.6, 6.8, 5.952941176470588)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:23.849389,"(2.4, 3.2, 2.8914285714285715)","(2.9, 3.9, 3.8)","(13.0, 26.0, 24.961538461538463)","(26.0, 60.0, 56.81818181818181)","(12.0, 27.0, 25.4375)","(4.6, 6.8, 5.952941176470588)","(10.0, 17.0, 15.333333333333334)"
14-12-2022 12:53:24.831925,"(2.4, 2.64, 2.603809523809524)","(2.9, 3.9, 3.8)","(13.0, 26.0, 24.961538461538463)","(26.0, 60.0, 56.81818181818181)","(12.0, 27.0, 23.0)","(4.6, 6.8, 5.989473684210527)","(10.0, 17.0, 16.285714285714285)"
14-12-2022 12:53:25.855264,"(2.4, 2.64, 2.603809523809524)","(2.9, 3.9, 3.7)","(13.0, 26.0, 23.4)","(26.0, 60.0, 51.5)","(12.0, 27.0, 24.875)","(4.6, 6.8, 5.989473684210527)","(10.0, 17.0, 16.285714285714285)"
14-12-2022 12:53:26.908740,"(2.4, 2.64, 2.603809523809524)","(2.9, 3.95, 3.6357142857142857)","(13.0, 26.0, 24.75)","(26.0, 60.0, 55.285714285714285)","(12.0, 28.0, 25.22222222222222)","(4.6, 6.8, 5.989473684210527)","(10.0, 17.0, 16.285714285714285)"
14-12-2022 12:53:27.985930,"(2.4, 2.64, 2.5842857142857145)","(2.9, 3.95, 3.7944444444444447)","(13.0, 26.0, 24.214285714285715)","(26.0, 60.0, 55.285714285714285)","(12.0, 28.0, 25.22222222222222)","(4.6, 6.8, 5.989473684210527)","(10.0, 17.0, 16.285714285714285)"
14-12-2022 12:53:29.186198,"(2.4, 2.64, 2.5842857142857145)","(2.9, 3.95, 3.7944444444444447)","(13.0, 26.0, 23.0)","(26.0, 60.0, 55.285714285714285)","(12.0, 28.0, 24.0)","(4.6, 6.8, 5.989473684210527)","(10.0, 17.0, 16.285714285714285)"
14-12-2022 12:53:30.278699,"(2.4, 2.64, 2.5815)","(2.9, 3.95, 3.7944444444444447)","(13.0, 26.0, 23.125)","(26.0, 60.0, 55.285714285714285)","(12.0, 28.0, 23.4)","(4.6, 6.8, 5.989473684210527)","(10.0, 17.0, 16.285714285714285)"
14-12-2022 12:53:31.563888,"(2.4, 2.64, 2.5815)","(2.9, 3.95, 3.5833333333333335)","(13.0, 26.0, 24.357142857142858)","(26.0, 60.0, 55.285714285714285)","(12.0, 28.0, 25.125)","(4.6, 6.8, 6.163636363636363)","(10.0, 17.0, 16.285714285714285)"
14-12-2022 12:53:32.913504,"(2.4, 2.64, 2.4834782608695654)","(2.9, 3.95, 3.75)","(13.0, 26.0, 24.357142857142858)","(26.0, 60.0, 55.285714285714285)","(12.0, 28.0, 25.125)","(4.6, 6.8, 6.163636363636363)","(10.0, 17.0, 16.285714285714285)"
14-12-2022 12:53:33.938502,"(2.4, 2.5, 2.4834782608695654)","(2.9, 3.95, 3.75)","(13.0, 26.0, 24.357142857142858)","(26.0, 60.0, 55.285714285714285)","(12.0, 28.0, 25.555555555555557)","(4.6, 6.8, 6.163636363636363)","(10.0, 17.0, 16.285714285714285)"
14-12-2022 12:53:34.945765,"(2.4, 2.5, 2.4834782608695654)","(2.9, 3.95, 3.75)","(13.0, 26.0, 24.357142857142858)","(26.0, 60.0, 55.285714285714285)","(12.0, 28.0, 25.555555555555557)","(4.6, 6.8, 5.976470588235294)","(10.0, 17.0, 16.1)"
14-12-2022 12:53:35.912542,"(2.4, 2.5, 2.4834782608695654)","(2.9, 3.95, 3.6357142857142857)","(13.0, 26.0, 24.357142857142858)","(26.0, 60.0, 55.285714285714285)","(12.0, 28.0, 25.555555555555557)","(4.6, 6.8, 5.976470588235294)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:36.936388,"(2.4, 2.5, 2.4834782608695654)","(2.9, 3.95, 3.6357142857142857)","(13.0, 26.0, 24.357142857142858)","(26.0, 60.0, 55.285714285714285)","(12.0, 28.0, 25.375)","(4.6, 6.8, 5.976470588235294)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:37.904482,"(2.4, 2.5, 2.4654545454545453)","(2.9, 3.95, 3.772222222222222)","(13.0, 26.0, 24.5)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 23.25)","(4.6, 6.8, 5.976470588235294)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:38.854744,"(2.4, 2.5, 2.4654545454545453)","(2.9, 3.95, 3.772222222222222)","(13.0, 26.0, 24.5)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 23.25)","(4.6, 6.8, 5.976470588235294)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:39.854506,"(2.4, 2.52, 2.442222222222222)","(2.9, 3.95, 3.772222222222222)","(13.0, 26.0, 24.5)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 23.25)","(4.6, 6.8, 5.976470588235294)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:40.792373,"(2.4, 2.56, 2.5)","(2.9, 3.95, 3.6357142857142857)","(13.0, 26.0, 24.5)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 23.25)","(4.6, 6.8, 5.976470588235294)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:41.766255,"(2.4, 2.56, 2.5)","(2.9, 3.95, 3.6357142857142857)","(13.0, 26.0, 24.642857142857142)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 24.8)","(4.6, 6.8, 5.9363636363636365)","(10.0, 17.0, 16.59090909090909)"
14-12-2022 12:53:42.669601,"(2.4, 2.52, 2.442222222222222)","(2.9, 3.95, 3.7944444444444447)","(13.0, 26.0, 24.642857142857142)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 24.8)","(4.6, 6.8, 5.976470588235294)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:43.589523,"(2.4, 2.52, 2.442222222222222)","(2.9, 3.95, 3.7944444444444447)","(13.0, 26.0, 24.642857142857142)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 24.8)","(4.6, 6.8, 5.976470588235294)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:44.525160,"(2.4, 2.52, 2.442222222222222)","(2.9, 3.95, 3.7944444444444447)","(13.0, 26.0, 24.642857142857142)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 24.8)","(4.6, 6.8, 5.976470588235294)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:45.652715,"(2.4, 2.7, 2.5933333333333333)","(2.9, 3.95, 3.5833333333333335)","(13.0, 26.0, 24.875)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 25.363636363636363)","(4.6, 6.8, 5.976470588235294)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:46.613080,"(2.4, 2.7, 2.5933333333333333)","(2.9, 3.95, 3.5833333333333335)","(13.0, 26.0, 24.875)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 25.363636363636363)","(4.6, 6.8, 5.976470588235294)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:47.573100,"(2.4, 2.52, 2.442222222222222)","(2.9, 3.95, 3.75)","(13.0, 26.0, 24.785714285714285)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.375)","(4.6, 6.8, 5.976470588235294)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:48.516574,"(2.4, 2.52, 2.442222222222222)","(2.9, 3.95, 3.75)","(13.0, 26.0, 24.785714285714285)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.375)","(4.6, 6.8, 5.976470588235294)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:49.946401,"(2.4, 2.52, 2.442222222222222)","(2.9, 3.95, 3.75)","(13.0, 26.0, 24.785714285714285)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.642857142857142)","(4.6, 6.8, 5.976470588235294)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:51.260978,"(2.4, 2.52, 2.442222222222222)","(2.9, 3.95, 3.75)","(13.0, 26.0, 24.785714285714285)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 27.642857142857142)","(4.6, 6.8, 6.3032258064516125)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:52.426153,"(2.4, 2.66, 2.4962962962962965)","(2.9, 3.95, 3.7055555555555557)","(13.0, 26.0, 24.785714285714285)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 26.625)","(4.6, 6.8, 6.191304347826087)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:54.076584,"(2.4, 2.66, 2.5)","(2.9, 3.95, 3.772222222222222)","(13.0, 26.0, 24.785714285714285)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 26.625)","(4.6, 6.8, 6.191304347826087)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:55.463853,"(2.4, 2.64, 2.5)","(2.9, 3.95, 3.772222222222222)","(13.0, 26.0, 24.785714285714285)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 26.625)","(4.6, 6.8, 6.022222222222222)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:56.630714,"(2.4, 2.64, 2.5)","(2.9, 3.95, 3.772222222222222)","(13.0, 26.0, 24.785714285714285)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 26.625)","(4.6, 6.8, 6.022222222222222)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:57.764841,"(2.4, 2.64, 2.5)","(2.9, 3.95, 3.6357142857142857)","(13.0, 26.0, 24.785714285714285)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 26.625)","(4.6, 6.8, 6.063157894736842)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:58.787170,"(2.4, 2.64, 2.5)","(2.9, 3.95, 3.7944444444444447)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 27.0)","(4.6, 6.8, 6.063157894736842)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:53:59.731398,"(2.4, 2.64, 2.5)","(2.9, 3.95, 3.7944444444444447)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 27.0)","(4.6, 6.8, 6.3032258064516125)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:54:00.786257,"(2.4, 2.64, 2.5)","(2.9, 3.95, 3.7944444444444447)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 27.0)","(4.6, 6.8, 6.3032258064516125)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:54:01.767953,"(2.4, 2.64, 2.5)","(2.9, 3.95, 3.5833333333333335)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 27.0)","(4.6, 6.8, 6.3032258064516125)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:54:02.892805,"(2.4, 2.64, 2.5)","(2.9, 3.95, 3.5833333333333335)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 29.0, 27.75)","(4.6, 6.8, 6.3032258064516125)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:54:04.069053,"(2.4, 2.64, 2.55)","(2.9, 3.95, 3.5833333333333335)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.75)","(4.6, 6.8, 6.3032258064516125)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:54:05.062756,"(2.4, 2.64, 2.55)","(2.9, 3.95, 3.5833333333333335)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.75)","(4.6, 6.8, 6.3032258064516125)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:54:06.094534,"(2.4, 2.64, 2.55)","(2.9, 3.95, 3.5833333333333335)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.714285714285715)","(4.6, 6.8, 6.3032258064516125)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:54:07.131639,"(2.4, 2.64, 2.55)","(2.9, 3.95, 3.75)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.714285714285715)","(4.6, 6.8, 6.3032258064516125)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:54:08.173592,"(2.4, 2.64, 2.55)","(2.9, 3.95, 3.75)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.714285714285715)","(4.6, 6.8, 6.3032258064516125)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:54:09.178006,"(2.4, 2.64, 2.55)","(2.9, 3.95, 3.75)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.714285714285715)","(4.6, 6.8, 6.3032258064516125)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:54:10.149941,"(2.4, 2.64, 2.55)","(2.9, 3.95, 3.6357142857142857)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.714285714285715)","(4.6, 6.8, 6.3032258064516125)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:54:11.172534,"(2.4, 2.64, 2.55)","(2.9, 3.95, 3.6357142857142857)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.714285714285715)","(4.6, 6.8, 6.3032258064516125)","(10.0, 17.0, 16.357142857142858)"
14-12-2022 12:54:12.209528,"(2.4, 2.64, 2.55)","(2.9, 3.95, 3.772222222222222)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.714285714285715)","(4.6, 6.8, 6.08)","(10.0, 17.0, 15.928571428571429)"
14-12-2022 12:54:13.174026,"(2.4, 2.64, 2.55)","(2.9, 3.95, 3.772222222222222)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.714285714285715)","(4.6, 6.8, 6.08)","(10.0, 16.5, 15.928571428571429)"
14-12-2022 12:54:14.695637,"(2.4, 2.64, 2.55)","(2.9, 3.95, 3.772222222222222)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.714285714285715)","(4.6, 6.8, 6.08)","(10.0, 16.5, 16.11111111111111)"
14-12-2022 12:54:15.639529,"(2.4, 2.64, 2.55)","(2.9, 3.95, 3.772222222222222)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.714285714285715)","(4.6, 6.8, 6.08)","(10.0, 16.5, 16.11111111111111)"
14-12-2022 12:54:16.591225,"(2.4, 2.64, 2.48)","(2.9, 3.95, 3.6357142857142857)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.714285714285715)","(4.6, 6.8, 6.08)","(10.0, 16.5, 16.11111111111111)"
14-12-2022 12:54:17.632712,"(2.4, 2.64, 2.48)","(2.9, 3.95, 3.7944444444444447)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 28.666666666666664)","(4.6, 6.8, 6.08)","(10.0, 16.5, 16.11111111111111)"
14-12-2022 12:54:18.664816,"(2.4, 2.64, 2.48)","(2.9, 3.95, 3.7944444444444447)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.714285714285715)","(4.6, 6.8, 6.08)","(10.0, 16.5, 15.166666666666666)"
14-12-2022 12:54:19.699676,"(2.4, 2.64, 2.48)","(2.9, 3.95, 3.7944444444444447)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.714285714285715)","(4.6, 6.8, 6.08)","(10.0, 16.5, 15.166666666666666)"
14-12-2022 12:54:20.791213,"(2.4, 2.64, 2.48)","(2.9, 3.95, 3.5833333333333335)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.714285714285715)","(4.6, 6.8, 6.08)","(10.0, 16.5, 15.166666666666666)"
14-12-2022 12:54:21.829000,"(2.4, 2.64, 2.48)","(2.9, 3.95, 3.5833333333333335)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.714285714285715)","(4.6, 6.8, 6.08)","(10.0, 16.5, 15.166666666666666)"
14-12-2022 12:54:22.873579,"(2.4, 2.62, 2.444)","(2.9, 3.95, 3.75)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.714285714285715)","(4.6, 6.8, 6.08)","(10.0, 16.5, 15.166666666666666)"
14-12-2022 12:54:23.859595,"(2.4, 2.6, 2.446153846153846)","(2.9, 3.95, 3.75)","(13.0, 26.0, 24.92857142857143)","(26.0, 60.0, 55.285714285714285)","(12.0, 30.0, 27.714285714285715)","(4.6, 6.8, 6.08)","(10.0, 16.5, 15.166666666666666)"
