,Lucretia Ann,Block Busted,Willows Friend,Rogue Temptation,Tuzla Bale,Big City Nights,After Hours
08-12-2022 15:36:40.449452,"(5.5, 10.5, 8.535483870967742)","(2.8, 3.15, 2.9187499999999997)","(3.8, 8.8, 7.3500000000000005)","(17.0, 60.0, 45.6)","(11.0, 30.0, 28.275)","(26.0, 110.0, 83.75)","(3.0, 3.6, 3.0)"
08-12-2022 15:36:41.486778,"(5.5, 10.5, 8.535483870967742)","(2.8, 3.15, 2.9187499999999997)","(3.8, 8.8, 7.3500000000000005)","(17.0, 60.0, 45.6)","(11.0, 30.0, 28.275)","(26.0, 110.0, 83.75)","(3.0, 3.6, 3.0)"
08-12-2022 15:36:42.565708,"(5.5, 10.5, 8.535483870967742)","(2.8, 3.15, 2.9210526315789473)","(3.8, 8.8, 6.8)","(17.0, 60.0, 45.6)","(11.0, 30.0, 28.275)","(26.0, 110.0, 83.75)","(3.0, 3.6, 3.0)"
08-12-2022 15:36:43.651500,"(5.5, 10.5, 8.535483870967742)","(2.8, 3.15, 2.9210526315789473)","(3.8, 8.6, 6.8)","(17.0, 60.0, 45.6)","(11.0, 30.0, 28.275)","(26.0, 110.0, 83.75)","(3.0, 3.6, 3.0)"
08-12-2022 15:36:44.625603,"(5.5, 10.5, 8.918181818181818)","(2.8, 3.15, 2.8905263157894736)","(3.8, 8.8, 6.866666666666667)","(17.0, 60.0, 45.6)","(11.0, 30.0, 28.275)","(26.0, 110.0, 83.75)","(3.0, 3.6, 3.0)"
08-12-2022 15:36:45.669645,"(5.5, 10.0, 9.666666666666666)","(2.8, 3.15, 2.8905263157894736)","(3.8, 8.8, 6.866666666666667)","(17.0, 60.0, 45.6)","(11.0, 30.0, 28.275)","(26.0, 110.0, 83.75)","(3.0, 3.6, 3.0)"
08-12-2022 15:36:46.728094,"(5.5, 10.5, 8.735294117647058)","(2.8, 3.1, 2.933846153846154)","(3.8, 8.8, 6.866666666666667)","(17.0, 60.0, 45.6)","(11.0, 30.0, 28.275)","(26.0, 110.0, 83.75)","(3.0, 3.6, 3.0)"
08-12-2022 15:36:47.849383,"(5.5, 10.5, 9.195652173913043)","(2.8, 3.1, 2.933846153846154)","(3.8, 8.8, 6.866666666666667)","(17.0, 60.0, 45.6)","(11.0, 30.0, 28.275)","(26.0, 110.0, 83.75)","(3.0, 3.6, 3.0)"
08-12-2022 15:36:48.889235,"(5.5, 10.5, 9.195652173913043)","(2.8, 3.1, 2.837272727272727)","(3.8, 8.8, 6.866666666666667)","(17.0, 60.0, 45.6)","(11.0, 30.0, 28.275)","(26.0, 110.0, 83.75)","(3.0, 3.6, 3.0)"
08-12-2022 15:36:49.908266,"(5.5, 10.5, 8.833333333333334)","(2.8, 3.1, 2.950731707317073)","(3.8, 8.8, 6.866666666666667)","(17.0, 60.0, 45.6)","(11.0, 30.0, 28.275)","(26.0, 110.0, 83.75)","(3.0, 3.6, 3.0)"
08-12-2022 15:36:50.940021,"(5.5, 10.5, 8.833333333333334)","(2.8, 3.1, 2.805945945945946)","(3.8, 8.8, 6.866666666666667)","(17.0, 60.0, 45.6)","(11.0, 30.0, 28.275)","(26.0, 110.0, 83.75)","(3.0, 3.6, 3.0)"
08-12-2022 15:36:52.047991,"(5.5, 10.5, 8.833333333333334)","(2.8, 3.1, 2.805945945945946)","(3.8, 8.8, 6.866666666666667)","(17.0, 60.0, 46.90909090909091)","(11.0, 30.0, 28.275)","(26.0, 110.0, 83.75)","(3.0, 3.6, 3.0)"
08-12-2022 15:36:53.071401,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.805945945945946)","(3.8, 8.8, 6.866666666666667)","(17.0, 60.0, 52.25)","(11.0, 30.0, 28.275)","(26.0, 110.0, 83.75)","(3.0, 3.6, 3.0)"
08-12-2022 15:36:54.125406,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.805945945945946)","(3.8, 8.8, 6.866666666666667)","(17.0, 75.0, 52.25)","(11.0, 30.0, 28.275)","(26.0, 110.0, 83.75)","(3.0, 3.6, 3.0)"
08-12-2022 15:36:55.234628,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.805945945945946)","(3.8, 8.8, 6.866666666666667)","(17.0, 75.0, 52.25)","(11.0, 30.0, 28.275)","(26.0, 110.0, 83.75)","(3.0, 3.6, 3.0)"
08-12-2022 15:36:56.319875,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.805945945945946)","(3.8, 8.8, 6.866666666666667)","(17.0, 75.0, 54.888888888888886)","(11.0, 30.0, 28.275)","(26.0, 110.0, 83.75)","(3.0, 3.6, 3.0)"
08-12-2022 15:36:57.311258,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.805945945945946)","(3.8, 8.8, 6.866666666666667)","(17.0, 70.0, 54.888888888888886)","(11.0, 30.0, 28.275)","(26.0, 110.0, 83.75)","(3.0, 3.6, 3.0)"
08-12-2022 15:36:58.397539,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.805945945945946)","(3.8, 8.8, 6.866666666666667)","(17.0, 70.0, 60.285714285714285)","(11.0, 30.0, 28.275)","(26.0, 110.0, 83.75)","(3.0, 3.6, 3.0)"
08-12-2022 15:36:59.534564,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.805945945945946)","(3.8, 8.8, 6.625)","(17.0, 70.0, 60.285714285714285)","(11.0, 30.0, 28.275)","(26.0, 110.0, 75.0)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:00.618244,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.805945945945946)","(3.8, 8.8, 6.625)","(17.0, 70.0, 60.285714285714285)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:01.790676,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.8978947368421055)","(3.8, 8.8, 6.933333333333334)","(17.0, 70.0, 60.285714285714285)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.995)"
08-12-2022 15:37:03.030651,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.8978947368421055)","(3.8, 8.8, 6.4)","(17.0, 70.0, 60.285714285714285)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:04.204343,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.8978947368421055)","(3.8, 8.4, 6.4)","(17.0, 70.0, 60.285714285714285)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:05.272686,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.875135135135135)","(3.8, 8.8, 6.222222222222222)","(17.0, 70.0, 60.285714285714285)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:06.285693,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.875135135135135)","(3.8, 8.4, 6.733333333333333)","(17.0, 70.0, 60.285714285714285)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:07.423462,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.875135135135135)","(3.8, 8.4, 6.733333333333333)","(17.0, 70.0, 47.15384615384615)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:08.446677,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.875135135135135)","(3.8, 8.4, 6.733333333333333)","(17.0, 65.0, 47.15384615384615)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:09.502850,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.875135135135135)","(3.8, 8.4, 6.733333333333333)","(17.0, 65.0, 47.15384615384615)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:10.676536,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.875135135135135)","(3.8, 8.4, 6.316666666666667)","(17.0, 55.0, 51.42857142857143)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:11.796725,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.8875409836065575)","(3.8, 8.4, 6.316666666666667)","(17.0, 60.0, 51.42857142857143)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:12.868287,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.8875409836065575)","(3.8, 8.4, 6.316666666666667)","(17.0, 60.0, 52.61538461538461)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:13.910339,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.8875409836065575)","(3.8, 8.4, 6.316666666666667)","(17.0, 60.0, 52.61538461538461)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:14.869455,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.8875409836065575)","(3.8, 8.4, 6.316666666666667)","(17.0, 60.0, 52.61538461538461)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:16.006247,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.8875409836065575)","(3.8, 8.4, 6.316666666666667)","(17.0, 60.0, 52.61538461538461)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:17.128921,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.8875409836065575)","(3.8, 8.4, 6.004166666666667)","(17.0, 60.0, 52.61538461538461)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:18.297934,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.8875409836065575)","(3.8, 8.4, 6.004166666666667)","(17.0, 60.0, 52.61538461538461)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:19.489091,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.8875409836065575)","(3.8, 8.4, 6.004166666666667)","(17.0, 60.0, 52.61538461538461)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:20.580790,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.8875409836065575)","(3.8, 8.0, 6.25)","(17.0, 60.0, 48.705882352941174)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:21.669178,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.8875409836065575)","(3.8, 7.8, 6.85)","(17.0, 60.0, 48.705882352941174)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:22.860337,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.8875409836065575)","(3.8, 7.8, 6.85)","(17.0, 60.0, 48.705882352941174)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:23.951310,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.8875409836065575)","(3.8, 7.8, 6.85)","(17.0, 60.0, 48.705882352941174)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:25.026892,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.8875409836065575)","(3.8, 7.8, 6.85)","(17.0, 60.0, 48.705882352941174)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:26.257070,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.8875409836065575)","(3.8, 7.8, 6.85)","(17.0, 60.0, 48.705882352941174)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:27.473978,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.8892682926829267)","(3.8, 7.8, 6.111111111111112)","(17.0, 60.0, 51.42857142857143)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:28.608515,"(5.5, 10.5, 8.921052631578947)","(2.8, 3.1, 2.8892682926829267)","(3.8, 7.8, 6.111111111111112)","(17.0, 60.0, 43.333333333333336)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:29.739835,"(5.5, 10.0, 8.8)","(2.8, 3.1, 2.8892682926829267)","(3.8, 7.8, 6.111111111111112)","(17.0, 60.0, 47.5)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.984)"
08-12-2022 15:37:30.865021,"(5.5, 10.0, 9.066666666666666)","(2.8, 3.1, 2.8253846153846154)","(3.8, 7.8, 6.75)","(17.0, 60.0, 51.66666666666667)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:31.999569,"(5.5, 10.0, 9.066666666666666)","(2.8, 3.05, 2.8566666666666665)","(3.8, 7.6, 6.75)","(17.0, 60.0, 51.66666666666667)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:33.067352,"(5.5, 10.0, 7.7250000000000005)","(2.8, 3.0, 2.84)","(3.8, 7.6, 6.75)","(17.0, 60.0, 51.66666666666667)","(11.0, 30.0, 28.275)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:34.243660,"(5.5, 10.0, 9.066666666666666)","(2.8, 3.0, 2.793333333333333)","(3.8, 7.6, 6.111111111111112)","(17.0, 60.0, 54.0)","(11.0, 30.0, 24.75)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:35.413780,"(5.5, 10.0, 9.066666666666666)","(2.8, 2.98, 2.793333333333333)","(3.8, 7.8, 6.111111111111112)","(17.0, 60.0, 54.0)","(11.0, 30.0, 24.75)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.0)"
08-12-2022 15:37:36.546400,"(5.5, 10.0, 9.066666666666666)","(2.8, 2.98, 2.793333333333333)","(3.8, 7.8, 6.111111111111112)","(17.0, 60.0, 54.0)","(11.0, 30.0, 25.0)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.984375)"
08-12-2022 15:37:37.599148,"(5.5, 10.0, 9.066666666666666)","(2.8, 2.96, 2.8155555555555556)","(3.8, 7.8, 6.111111111111112)","(17.0, 60.0, 54.0)","(11.0, 30.0, 26.666666666666668)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.65, 2.984375)"
08-12-2022 15:37:38.765650,"(5.5, 10.0, 7.636363636363637)","(2.8, 2.96, 2.807058823529412)","(3.8, 7.8, 6.28)","(17.0, 60.0, 54.0)","(11.0, 30.0, 25.0)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.65, 2.987142857142857)"
08-12-2022 15:37:39.989861,"(5.5, 10.0, 9.066666666666666)","(2.8, 2.96, 2.737142857142857)","(3.8, 7.8, 6.111111111111112)","(17.0, 60.0, 54.0)","(11.0, 30.0, 25.5)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.987142857142857)"
08-12-2022 15:37:41.205140,"(5.5, 10.0, 9.066666666666666)","(2.8, 2.96, 2.83)","(3.8, 7.8, 6.111111111111112)","(17.0, 60.0, 54.0)","(11.0, 30.0, 25.5)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.987142857142857)"
08-12-2022 15:37:42.356469,"(5.5, 10.0, 9.066666666666666)","(2.8, 2.96, 2.83)","(3.8, 7.8, 6.533333333333333)","(17.0, 60.0, 54.0)","(11.0, 30.0, 25.5)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.058333333333333)"
08-12-2022 15:37:43.447503,"(5.5, 10.0, 8.775)","(2.8, 2.96, 2.83)","(3.8, 7.8, 6.85)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.65, 2.9653846153846155)"
08-12-2022 15:37:44.579819,"(5.5, 10.0, 9.066666666666666)","(2.8, 2.96, 2.7520000000000002)","(3.8, 7.8, 7.0)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.9612903225806453)"
08-12-2022 15:37:45.703923,"(5.5, 10.0, 8.950000000000001)","(2.8, 2.94, 2.726666666666667)","(3.8, 7.8, 7.08)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.3438805970149255)"
08-12-2022 15:37:46.783132,"(5.5, 10.0, 8.950000000000001)","(2.8, 2.94, 2.90734693877551)","(3.8, 7.8, 7.08)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.982068965517241)"
08-12-2022 15:37:47.900234,"(5.5, 10.0, 8.950000000000001)","(2.8, 2.94, 2.78)","(3.8, 7.8, 7.08)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.982068965517241)"
08-12-2022 15:37:49.040602,"(5.5, 10.0, 8.950000000000001)","(2.8, 2.94, 2.796)","(3.8, 7.8, 6.771428571428571)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.9837037037037035)"
08-12-2022 15:37:50.197013,"(5.5, 13.5, 7.13076923076923)","(2.8, 2.92, 2.813333333333333)","(3.8, 8.4, 6.744)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.9837037037037035)"
08-12-2022 15:37:51.380189,"(5.5, 13.5, 7.13076923076923)","(2.8, 2.92, 2.8057142857142856)","(3.8, 8.4, 6.764705882352941)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.9837037037037035)"
08-12-2022 15:37:52.541712,"(5.5, 12.0, 9.3)","(2.8, 2.94, 2.8114285714285714)","(3.8, 8.0, 6.764705882352941)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.9837037037037035)"
08-12-2022 15:37:53.696108,"(5.5, 12.0, 9.3)","(2.8, 2.94, 2.8114285714285714)","(3.8, 8.0, 6.764705882352941)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.9837037037037035)"
08-12-2022 15:37:54.794963,"(5.5, 12.0, 9.3)","(2.8, 2.96, 2.86)","(3.8, 8.0, 6.764705882352941)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.9837037037037035)"
08-12-2022 15:37:55.981638,"(5.5, 12.0, 9.3)","(2.8, 2.92, 2.789090909090909)","(3.8, 8.0, 6.8181818181818175)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.9837037037037035)"
08-12-2022 15:37:57.217909,"(5.5, 12.0, 11.128571428571428)","(2.8, 2.92, 2.789090909090909)","(3.8, 7.8, 6.8181818181818175)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.9837037037037035)"
08-12-2022 15:37:58.310309,"(5.5, 12.0, 10.0)","(2.8, 2.92, 2.789090909090909)","(3.8, 7.8, 6.8181818181818175)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.9837037037037035)"
08-12-2022 15:37:59.393487,"(5.5, 12.0, 10.0)","(2.8, 2.92, 2.789090909090909)","(3.8, 7.8, 7.1)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.9837037037037035)"
08-12-2022 15:38:00.567858,"(5.5, 12.0, 10.0)","(2.8, 2.92, 2.8066666666666666)","(3.8, 8.0, 7.3)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.9837037037037035)"
08-12-2022 15:38:01.741646,"(5.5, 12.0, 10.0)","(2.8, 2.9, 2.8066666666666666)","(3.8, 8.0, 7.018181818181818)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.9837037037037035)"
08-12-2022 15:38:02.856364,"(5.5, 12.0, 10.0)","(2.8, 2.9, 2.8066666666666666)","(3.8, 8.0, 7.018181818181818)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.9837037037037035)"
08-12-2022 15:38:04.165138,"(5.5, 12.0, 10.0)","(2.8, 2.9, 2.8066666666666666)","(3.8, 8.0, 6.9818181818181815)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 2.9837037037037035)"
08-12-2022 15:38:05.330612,"(5.5, 12.0, 10.0)","(2.8, 2.92, 2.7866666666666666)","(3.8, 7.8, 6.933333333333334)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.6, 3.226086956521739)"
08-12-2022 15:38:06.352481,"(5.5, 12.0, 9.4)","(2.8, 2.76, 2.7586363636363633)","(3.8, 7.8, 6.933333333333334)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.3, 3.205882352941176)"
08-12-2022 15:38:07.458472,"(5.5, 12.0, 9.4)","(2.8, 2.76, 2.7586363636363633)","(3.8, 7.8, 7.107692307692307)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.3, 3.1825)"
08-12-2022 15:38:08.726176,"(5.5, 12.0, 11.425)","(2.8, 2.76, 2.7585714285714285)","(3.8, 8.0, 7.018181818181818)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.25, 3.1825)"
08-12-2022 15:38:09.940300,"(5.5, 12.0, 10.533333333333333)","(2.8, 2.76, 2.7575)","(3.8, 8.0, 7.142857142857142)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.25, 3.160769230769231)"
08-12-2022 15:38:11.151785,"(5.5, 12.5, 10.866666666666667)","(2.8, 2.96, 2.87)","(3.8, 8.0, 7.142857142857142)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.45, 3.115)"
08-12-2022 15:38:12.372590,"(5.5, 13.0, 7.985714285714286)","(2.8, 2.96, 2.87)","(3.8, 8.0, 7.142857142857142)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.25, 3.115)"
08-12-2022 15:38:13.565547,"(5.5, 13.0, 7.985714285714286)","(2.8, 2.96, 2.87)","(3.8, 8.0, 7.018181818181818)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.25, 3.232)"
08-12-2022 15:38:14.690486,"(5.5, 12.0, 9.8)","(2.8, 2.94, 2.8473684210526313)","(3.8, 8.0, 7.142857142857142)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.25, 3.2331250000000002)"
08-12-2022 15:38:15.885323,"(5.5, 12.0, 8.7)","(2.8, 2.94, 2.8857142857142857)","(3.8, 8.0, 7.142857142857142)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.25, 3.071428571428571)"
08-12-2022 15:38:17.175590,"(5.5, 12.0, 7.903448275862068)","(2.8, 2.92, 2.8857142857142857)","(3.8, 8.0, 7.142857142857142)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.3, 3.16)"
08-12-2022 15:38:18.587098,"(5.5, 12.0, 7.952)","(2.8, 2.92, 2.901818181818182)","(3.8, 8.0, 7.142857142857142)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.25, 3.16)"
08-12-2022 15:38:19.930057,"(5.5, 12.0, 7.952)","(2.8, 2.94, 2.901818181818182)","(3.8, 8.0, 7.142857142857142)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.25, 3.088)"
08-12-2022 15:38:21.296791,"(5.5, 12.0, 7.952)","(2.8, 2.94, 2.8989473684210525)","(3.8, 8.0, 7.142857142857142)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.25, 3.185714285714286)"
08-12-2022 15:38:22.684228,"(5.5, 12.0, 7.952)","(2.8, 2.92, 2.876923076923077)","(3.8, 8.0, 7.142857142857142)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.2, 3.232142857142857)"
08-12-2022 15:38:23.865469,"(5.5, 12.0, 7.952)","(2.8, 2.92, 2.876923076923077)","(3.8, 8.0, 7.142857142857142)","(17.0, 60.0, 54.0)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.25, 3.1710526315789473)"
08-12-2022 15:38:25.181473,"(5.5, 12.0, 8.379999999999999)","(2.8, 2.92, 2.9066666666666667)","(3.8, 8.0, 7.142857142857142)","(17.0, 60.0, 46.5)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.25, 3.1346153846153846)"
08-12-2022 15:38:26.461843,"(5.5, 11.5, 8.379999999999999)","(2.8, 2.94, 2.9066666666666667)","(3.8, 8.0, 7.142857142857142)","(17.0, 60.0, 54.6)","(11.0, 30.0, 27.923076923076923)","(26.0, 110.0, 73.33333333333334)","(3.0, 3.25, 3.1346153846153846)"
