,Princeton Award,Almsgiver,Dirt On Harry,Springvale Road,Diamond Luke,Johandough,Takumi,Till Its Over,West Cliff,Glitter N Gold,So She Can Fly,Celtic Glory
08-12-2022 15:28:09.081524,"(4.4, 5.0, 4.9317880794701985)","(10.0, 12.5, 12.335483870967742)","(21.0, 29.0, 28.428571428571427)","(41.0, 55.0, 49.75)","(4.8, 5.2, 5.158874458874459)","(21.0, 32.0, 30.181818181818183)","(6.5, 7.8, 7.664840182648401)","(12.0, 14.0, 13.743975903614459)","(61.0, 150.0, 145.26315789473685)","(8.0, 10.0, 9.942857142857143)","(16.0, 21.0, 20.21276595744681)","(10.0, 13.5, 13.306666666666667)"
08-12-2022 15:28:10.668974,"(4.4, 5.0, 4.931578947368421)","(10.0, 12.5, 12.335483870967742)","(21.0, 29.0, 28.428571428571427)","(41.0, 50.0, 49.75)","(4.8, 5.2, 5.158874458874459)","(21.0, 32.0, 30.181818181818183)","(6.5, 7.8, 7.664840182648401)","(12.0, 14.0, 13.743975903614459)","(61.0, 150.0, 136.8421052631579)","(8.0, 10.0, 9.942857142857143)","(16.0, 21.0, 20.21276595744681)","(10.0, 13.5, 13.306666666666667)"
08-12-2022 15:28:12.125069,"(4.2, 5.0, 4.931578947368421)","(10.0, 12.5, 12.335483870967742)","(21.0, 29.0, 28.428571428571427)","(41.0, 50.0, 49.75)","(4.8, 5.2, 5.122764227642276)","(21.0, 32.0, 30.181818181818183)","(6.5, 7.8, 7.664840182648401)","(12.0, 14.0, 13.743975903614459)","(61.0, 140.0, 136.0)","(8.0, 10.0, 9.942857142857143)","(16.0, 21.0, 20.097560975609756)","(10.0, 13.5, 13.306666666666667)"
08-12-2022 15:28:13.496843,"(4.4, 5.0, 4.931578947368421)","(10.0, 12.5, 12.335483870967742)","(21.0, 29.0, 28.333333333333332)","(41.0, 50.0, 50.54545454545455)","(4.8, 5.2, 5.053086419753086)","(21.0, 32.0, 30.181818181818183)","(6.5, 7.8, 7.664840182648401)","(12.0, 14.0, 13.743975903614459)","(71.0, 140.0, 136.0)","(8.0, 10.0, 9.96078431372549)","(16.0, 21.0, 20.133333333333333)","(10.0, 13.5, 13.306666666666667)"
08-12-2022 15:28:14.914900,"(4.4, 5.0, 4.991358024691358)","(10.0, 12.5, 12.335483870967742)","(21.0, 30.0, 28.6)","(41.0, 55.0, 50.54545454545455)","(4.8, 5.1, 4.999601593625498)","(21.0, 32.0, 30.181818181818183)","(6.5, 7.8, 7.622754491017964)","(12.0, 14.0, 13.743975903614459)","(71.0, 140.0, 136.0)","(8.0, 10.0, 10.013333333333334)","(16.0, 21.0, 20.153846153846153)","(10.0, 13.5, 13.301369863013699)"
08-12-2022 15:28:16.350987,"(4.4, 5.1, 5.060714285714285)","(10.0, 12.5, 12.335483870967742)","(21.0, 29.0, 28.6)","(41.0, 55.0, 50.54545454545455)","(4.8, 5.0, 4.977165354330709)","(21.0, 32.0, 30.181818181818183)","(6.5, 7.8, 7.622754491017964)","(12.0, 14.0, 13.662698412698413)","(71.0, 140.0, 136.0)","(8.0, 10.5, 10.02909090909091)","(16.0, 21.0, 20.2125)","(10.0, 13.5, 13.301369863013699)"
08-12-2022 15:28:17.917919,"(4.4, 5.2, 5.1187499999999995)","(10.0, 12.5, 12.334415584415584)","(21.0, 29.0, 28.6)","(41.0, 55.0, 50.666666666666664)","(4.8, 5.0, 4.9554687500000005)","(21.0, 32.0, 30.181818181818183)","(6.5, 7.8, 7.579470198675496)","(12.0, 14.0, 13.815384615384616)","(71.0, 140.0, 136.0)","(8.0, 10.5, 10.033333333333333)","(16.0, 21.0, 20.2125)","(10.0, 13.5, 13.301369863013699)"
08-12-2022 15:28:19.398975,"(4.4, 5.2, 5.253623188405797)","(10.0, 12.5, 12.334415584415584)","(21.0, 29.0, 28.5)","(41.0, 55.0, 50.666666666666664)","(4.8, 5.0, 4.991025641025641)","(21.0, 32.0, 30.181818181818183)","(6.5, 7.6, 7.579470198675496)","(12.0, 14.0, 13.74698795180723)","(71.0, 140.0, 136.0)","(8.0, 10.5, 10.033333333333333)","(16.0, 21.0, 20.2125)","(10.0, 13.5, 13.301369863013699)"
08-12-2022 15:28:20.885905,"(4.4, 5.3, 5.253623188405797)","(10.0, 12.5, 12.334415584415584)","(21.0, 29.0, 28.5)","(41.0, 55.0, 50.666666666666664)","(4.8, 5.0, 4.991025641025641)","(21.0, 32.0, 30.181818181818183)","(6.5, 7.6, 7.543909348441926)","(12.0, 14.0, 13.686567164179104)","(71.0, 140.0, 136.0)","(8.5, 10.5, 10.04320987654321)","(16.0, 21.0, 20.192307692307693)","(10.0, 13.5, 12.45)"
08-12-2022 15:28:22.419370,"(4.4, 5.4, 5.350666666666667)","(10.0, 12.5, 12.334415584415584)","(21.0, 29.0, 28.6)","(41.0, 55.0, 50.666666666666664)","(4.8, 5.0, 4.90900900900901)","(21.0, 32.0, 30.666666666666668)","(6.5, 7.6, 7.540361445783132)","(12.0, 14.0, 13.631578947368421)","(71.0, 140.0, 136.0)","(8.5, 10.5, 10.05421686746988)","(16.0, 21.0, 20.17241379310345)","(10.0, 12.5, 12.445945945945946)"
08-12-2022 15:28:24.267475,"(4.4, 5.5, 5.536585365853658)","(10.0, 12.5, 12.334415584415584)","(21.0, 29.0, 28.75)","(41.0, 55.0, 50.666666666666664)","(4.8, 5.0, 4.829787234042553)","(21.0, 32.0, 30.666666666666668)","(6.5, 7.6, 7.536334405144695)","(12.0, 14.0, 13.631578947368421)","(71.0, 140.0, 136.0)","(8.5, 10.5, 10.05421686746988)","(16.0, 21.0, 20.043478260869566)","(10.0, 12.5, 12.427710843373495)"
08-12-2022 15:28:25.769063,"(4.4, 5.6, 5.536585365853658)","(10.0, 12.5, 12.334415584415584)","(21.0, 29.0, 28.75)","(41.0, 55.0, 51.5)","(4.8, 4.9, 4.834567901234568)","(21.0, 32.0, 30.666666666666668)","(6.5, 7.6, 7.457553956834532)","(12.0, 14.0, 13.631578947368421)","(71.0, 140.0, 136.0)","(8.5, 10.5, 10.05421686746988)","(16.0, 21.0, 20.043478260869566)","(10.0, 12.5, 12.421052631578947)"
08-12-2022 15:28:27.969425,"(4.4, 5.6, 5.570731707317073)","(10.0, 12.5, 12.334415584415584)","(21.0, 29.0, 28.75)","(41.0, 55.0, 51.5)","(4.8, 4.9, 4.835897435897436)","(21.0, 32.0, 30.625)","(6.5, 7.6, 7.33974358974359)","(12.0, 14.0, 13.631578947368421)","(71.0, 140.0, 136.0)","(8.5, 10.5, 10.006666666666668)","(16.0, 21.0, 20.03846153846154)","(10.0, 12.5, 12.32857142857143)"
08-12-2022 15:28:29.934914,"(4.4, 5.6, 5.577981651376146)","(10.0, 12.5, 12.334415584415584)","(21.0, 29.0, 28.4)","(41.0, 55.0, 51.5)","(4.8, 4.9, 4.790588235294117)","(21.0, 32.0, 30.375)","(6.5, 7.4, 7.328712871287129)","(12.0, 14.0, 13.631578947368421)","(71.0, 140.0, 136.0)","(8.5, 10.5, 10.029310344827588)","(16.0, 21.0, 20.043478260869566)","(10.0, 12.5, 12.344155844155845)"
08-12-2022 15:28:31.948382,"(4.4, 5.6, 5.424719101123595)","(10.0, 12.5, 12.347972972972974)","(21.0, 30.0, 28.6)","(41.0, 55.0, 53.59375)","(4.8, 4.8, 4.808936170212767)","(21.0, 32.0, 30.375)","(6.5, 7.4, 7.331205673758865)","(12.0, 14.0, 13.518987341772151)","(71.0, 140.0, 136.0)","(8.5, 10.5, 10.069767441860465)","(16.0, 21.0, 20.043478260869566)","(10.0, 12.5, 12.283582089552239)"
08-12-2022 15:28:33.684167,"(4.6, 5.5, 5.4255555555555555)","(10.0, 12.5, 12.388111888111888)","(21.0, 29.0, 28.76923076923077)","(41.0, 55.0, 53.611111111111114)","(4.6, 4.9, 4.8557575757575755)","(21.0, 32.0, 30.818181818181817)","(6.5, 7.4, 7.3393728222996515)","(12.0, 14.0, 13.648148148148149)","(71.0, 140.0, 132.0)","(8.5, 10.5, 10.00632911392405)","(16.0, 21.0, 20.043478260869566)","(10.0, 12.5, 12.299212598425196)"
08-12-2022 15:28:35.338220,"(4.6, 5.5, 5.3885057471264375)","(10.0, 12.5, 12.355029585798816)","(21.0, 29.0, 28.823529411764707)","(41.0, 55.0, 53.78378378378378)","(4.6, 4.9, 4.903703703703704)","(21.0, 32.0, 30.96)","(6.5, 7.4, 7.3423841059602655)","(12.0, 14.0, 13.672413793103448)","(71.0, 140.0, 132.0)","(8.5, 10.5, 10.123711340206185)","(16.0, 21.0, 20.043478260869566)","(10.0, 12.5, 12.3125)"
08-12-2022 15:28:37.053537,"(4.6, 5.4, 5.388023952095809)","(10.0, 12.5, 12.394736842105264)","(21.0, 29.0, 28.944444444444443)","(41.0, 55.0, 54.57142857142857)","(4.6, 5.0, 4.877707006369427)","(21.0, 32.0, 31.043478260869566)","(6.5, 7.4, 7.3423841059602655)","(12.0, 14.0, 13.672413793103448)","(71.0, 140.0, 132.0)","(8.5, 10.5, 10.162037037037036)","(16.0, 21.0, 20.24137931034483)","(10.0, 12.5, 12.324137931034482)"
08-12-2022 15:28:38.785385,"(4.6, 5.4, 5.388023952095809)","(10.0, 12.5, 12.352941176470589)","(21.0, 29.0, 28.944444444444443)","(41.0, 55.0, 54.705882352941174)","(4.6, 4.9, 4.903076923076924)","(21.0, 32.0, 31.043478260869566)","(6.5, 7.4, 7.347747747747748)","(12.0, 14.0, 13.672413793103448)","(71.0, 140.0, 132.0)","(8.5, 10.5, 10.162037037037036)","(16.0, 21.0, 20.24137931034483)","(10.0, 12.5, 12.316546762589928)"
08-12-2022 15:28:40.457251,"(4.6, 5.4, 5.388023952095809)","(10.0, 12.5, 12.352941176470589)","(21.0, 29.0, 28.875)","(41.0, 55.0, 54.705882352941174)","(4.6, 5.0, 4.947791164658635)","(21.0, 32.0, 30.7)","(6.5, 7.4, 7.347747747747748)","(12.0, 14.0, 13.672413793103448)","(71.0, 140.0, 132.0)","(8.5, 10.5, 10.208)","(16.0, 21.0, 20.25)","(10.0, 12.5, 12.309701492537313)"
08-12-2022 15:28:42.044737,"(4.6, 5.5, 5.389634146341463)","(10.0, 12.5, 12.352941176470589)","(21.0, 29.0, 28.875)","(41.0, 55.0, 51.07142857142857)","(4.6, 5.0, 4.876020408163265)","(21.0, 32.0, 31.333333333333332)","(6.5, 7.4, 7.347747747747748)","(12.0, 14.0, 13.672413793103448)","(71.0, 140.0, 132.0)","(8.5, 10.5, 10.301652892561984)","(16.0, 21.0, 20.416666666666668)","(10.0, 12.5, 12.620192307692308)"
08-12-2022 15:28:43.598189,"(4.6, 5.5, 5.389634146341463)","(10.0, 12.5, 12.357954545454545)","(21.0, 29.0, 28.56)","(41.0, 55.0, 50.41379310344828)","(4.6, 4.9, 4.874545454545455)","(21.0, 32.0, 31.235294117647058)","(6.5, 7.4, 7.347432024169184)","(12.0, 14.0, 13.669565217391304)","(71.0, 140.0, 132.0)","(8.5, 10.5, 10.175)","(16.0, 21.0, 20.4)","(10.0, 13.0, 12.627551020408163)"
08-12-2022 15:28:45.177393,"(4.6, 5.5, 5.4)","(10.0, 12.5, 12.357954545454545)","(21.0, 30.0, 28.5)","(41.0, 55.0, 50.41379310344828)","(4.6, 4.9, 4.859731543624161)","(21.0, 32.0, 31.235294117647058)","(6.5, 7.4, 7.347432024169184)","(12.0, 14.0, 13.669565217391304)","(71.0, 140.0, 132.0)","(8.5, 10.5, 10.207865168539326)","(17.0, 21.0, 20.43243243243243)","(11.0, 13.0, 12.627551020408163)"
08-12-2022 15:28:46.747906,"(4.6, 5.5, 5.471694214876033)","(10.0, 12.5, 12.357954545454545)","(21.0, 30.0, 28.5)","(41.0, 55.0, 50.41379310344828)","(4.6, 4.9, 4.886215538847118)","(21.0, 32.0, 31.235294117647058)","(6.5, 7.4, 7.347432024169184)","(12.0, 14.0, 13.616161616161616)","(71.0, 140.0, 132.0)","(8.5, 10.5, 10.237373737373737)","(17.0, 21.0, 20.34375)","(11.0, 13.0, 12.63888888888889)"
08-12-2022 15:28:48.354996,"(4.6, 5.6, 5.5476190476190474)","(10.0, 12.5, 12.336898395721924)","(21.0, 30.0, 28.285714285714285)","(41.0, 55.0, 50.41379310344828)","(4.6, 4.9, 4.8872340425531915)","(21.0, 32.0, 30.470588235294116)","(6.5, 7.4, 7.343108504398828)","(12.0, 14.0, 14.054455445544555)","(71.0, 140.0, 135.2941176470588)","(8.5, 10.5, 10.19767441860465)","(17.0, 21.0, 20.34375)","(11.0, 13.0, 12.620192307692308)"
08-12-2022 15:28:49.996812,"(4.6, 5.6, 5.547340425531915)","(10.0, 12.5, 12.336898395721924)","(21.0, 30.0, 28.25)","(41.0, 55.0, 50.41379310344828)","(4.6, 4.9, 4.88135593220339)","(21.0, 32.0, 30.42105263157895)","(6.5, 7.4, 7.343108504398828)","(12.0, 14.5, 14.108695652173912)","(71.0, 140.0, 135.2941176470588)","(8.5, 10.5, 10.19767441860465)","(17.0, 21.0, 20.16)","(11.0, 13.0, 12.557142857142857)"
08-12-2022 15:28:51.655914,"(4.6, 5.6, 5.547340425531915)","(10.0, 12.5, 12.336898395721924)","(21.0, 30.0, 28.25)","(41.0, 55.0, 50.41379310344828)","(4.6, 4.9, 4.822916666666667)","(21.0, 32.0, 30.42105263157895)","(6.5, 7.4, 7.33993993993994)","(12.0, 14.5, 14.140449438202246)","(71.0, 140.0, 135.2941176470588)","(8.5, 10.5, 10.279661016949152)","(17.0, 21.0, 19.363636363636363)","(11.0, 13.0, 12.557142857142857)"
08-12-2022 15:28:53.347118,"(4.6, 5.6, 5.547340425531915)","(10.0, 12.5, 12.346153846153847)","(21.0, 30.0, 28.25)","(41.0, 55.0, 50.84375)","(4.6, 4.9, 4.788738738738739)","(21.0, 32.0, 30.636363636363637)","(6.5, 7.4, 7.347181008902077)","(12.0, 14.5, 14.170103092783505)","(71.0, 140.0, 131.66666666666666)","(8.5, 10.5, 10.296875)","(17.0, 19.5, 19.342105263157894)","(11.0, 13.0, 12.575342465753424)"
08-12-2022 15:28:55.068040,"(4.6, 5.7, 5.668702290076336)","(10.0, 12.5, 12.353403141361257)","(21.0, 30.0, 28.636363636363637)","(41.0, 55.0, 52.229166666666664)","(4.4, 4.8, 4.795169082125604)","(21.0, 32.0, 30.608695652173914)","(6.5, 7.4, 7.345398773006135)","(12.0, 14.5, 14.185393258426966)","(71.0, 140.0, 128.88888888888889)","(8.5, 10.5, 10.296875)","(17.0, 19.5, 19.342105263157894)","(10.0, 13.0, 12.575342465753424)"
08-12-2022 15:28:56.737024,"(4.6, 5.8, 5.670038910505836)","(10.0, 12.5, 12.353403141361257)","(21.0, 29.0, 28.636363636363637)","(41.0, 55.0, 52.229166666666664)","(4.4, 4.8, 4.797448979591836)","(21.0, 32.0, 30.285714285714285)","(6.5, 7.4, 7.345398773006135)","(12.0, 14.5, 14.185393258426966)","(71.0, 140.0, 105.0)","(8.5, 10.5, 10.296875)","(17.0, 19.5, 19.333333333333332)","(10.0, 13.0, 12.575342465753424)"
08-12-2022 15:28:58.379343,"(4.6, 5.8, 5.704237288135594)","(10.0, 12.5, 12.352631578947369)","(21.0, 29.0, 28.6)","(41.0, 55.0, 52.229166666666664)","(4.4, 4.8, 4.787179487179487)","(21.0, 32.0, 30.285714285714285)","(6.5, 7.4, 7.34523076923077)","(12.0, 14.5, 14.181818181818182)","(71.0, 120.0, 105.41666666666667)","(8.5, 10.5, 10.279661016949152)","(17.0, 19.5, 19.384615384615383)","(10.0, 13.0, 12.575342465753424)"
08-12-2022 15:28:59.990045,"(4.6, 5.8, 5.700478468899521)","(10.0, 12.5, 12.41812865497076)","(21.0, 29.0, 28.434782608695652)","(41.0, 55.0, 48.52)","(4.4, 4.8, 4.73469387755102)","(21.0, 32.0, 31.0)","(6.5, 7.4, 7.356386292834891)","(12.0, 14.5, 14.146153846153846)","(71.0, 120.0, 106.53846153846153)","(8.5, 10.5, 10.30084745762712)","(17.0, 19.5, 19.28481012658228)","(10.0, 13.0, 12.590308370044053)"
08-12-2022 15:29:01.600070,"(4.6, 5.8, 5.672327044025157)","(10.0, 12.5, 12.411602209944752)","(21.0, 29.0, 28.416666666666668)","(41.0, 55.0, 49.774193548387096)","(4.4, 4.8, 4.754545454545455)","(21.0, 32.0, 30.22222222222222)","(6.5, 7.4, 7.340229885057472)","(12.0, 14.5, 14.071428571428571)","(71.0, 120.0, 107.5)","(8.5, 10.5, 10.19277108433735)","(17.0, 19.5, 18.713333333333335)","(10.0, 13.0, 12.449664429530202)"
08-12-2022 15:29:03.548045,"(4.6, 5.7, 5.672327044025157)","(10.0, 12.5, 12.29126213592233)","(21.0, 29.0, 28.625)","(41.0, 55.0, 50.36363636363636)","(4.4, 4.8, 4.772857142857143)","(21.0, 32.0, 30.17391304347826)","(6.5, 7.4, 7.343342776203967)","(12.0, 14.5, 14.382352941176471)","(71.0, 120.0, 91.66666666666667)","(8.5, 10.5, 10.352941176470589)","(17.0, 19.0, 18.753676470588236)","(10.0, 12.5, 12.333333333333334)"
08-12-2022 15:29:05.494689,"(4.6, 5.7, 5.663636363636364)","(10.0, 13.0, 13.368421052631579)","(21.0, 29.0, 27.75)","(41.0, 55.0, 49.52173913043478)","(4.4, 4.8, 4.766935483870967)","(21.0, 32.0, 30.142857142857142)","(6.5, 7.4, 7.175418994413408)","(12.0, 15.0, 14.558333333333334)","(71.0, 100.0, 91.0)","(8.5, 10.5, 10.388392857142858)","(17.0, 19.0, 18.753676470588236)","(10.0, 12.5, 12.329192546583851)"
08-12-2022 15:29:07.366218,"(4.6, 5.7, 5.7894736842105265)","(10.0, 13.5, 13.37864077669903)","(21.0, 28.0, 26.931818181818183)","(41.0, 55.0, 48.714285714285715)","(4.4, 4.8, 4.792700729927007)","(21.0, 32.0, 30.142857142857142)","(6.5, 7.2, 7.032835820895523)","(12.0, 15.0, 14.583333333333334)","(71.0, 100.0, 93.33333333333333)","(8.5, 10.5, 10.35611510791367)","(17.0, 19.0, 18.762237762237763)","(10.0, 12.5, 12.338235294117647)"
08-12-2022 15:29:09.204918,"(4.6, 5.8, 5.7894736842105265)","(10.0, 13.5, 13.37864077669903)","(21.0, 27.0, 26.875)","(41.0, 50.0, 48.09090909090909)","(4.4, 4.8, 4.818134715025907)","(21.0, 32.0, 30.142857142857142)","(6.5, 7.2, 6.987119856887299)","(12.0, 15.0, 14.586206896551724)","(71.0, 95.0, 89.54545454545455)","(8.5, 10.5, 10.446902654867257)","(17.0, 19.0, 20.083333333333332)","(10.0, 12.5, 12.330246913580247)"
08-12-2022 15:29:11.131041,"(4.6, 5.7, 5.671764705882353)","(10.0, 13.5, 13.342105263157894)","(21.0, 27.0, 25.870967741935484)","(41.0, 50.0, 48.833333333333336)","(4.4, 4.9, 4.824074074074074)","(21.0, 32.0, 30.142857142857142)","(6.5, 7.0, 6.980176991150443)","(12.0, 15.0, 14.64179104477612)","(71.0, 95.0, 90.38461538461539)","(8.5, 10.5, 10.444954128440367)","(17.0, 21.0, 19.66304347826087)","(10.0, 12.5, 12.342857142857143)"
08-12-2022 15:29:12.943849,"(4.6, 5.7, 5.678034682080925)","(10.0, 13.5, 13.398148148148149)","(21.0, 26.0, 26.761904761904763)","(41.0, 50.0, 47.4468085106383)","(4.4, 4.9, 4.8201754385964914)","(21.0, 32.0, 29.894736842105264)","(6.5, 7.0, 6.979964850615114)","(12.0, 15.0, 14.653846153846153)","(71.0, 95.0, 87.96296296296296)","(8.5, 10.5, 10.48)","(17.0, 21.0, 19.666666666666668)","(10.0, 12.5, 12.317733990147783)"
08-12-2022 15:29:14.701937,"(4.6, 5.7, 5.679459459459459)","(11.0, 13.5, 13.408333333333333)","(21.0, 27.0, 27.08108108108108)","(41.0, 50.0, 47.4468085106383)","(4.4, 4.9, 4.8201754385964914)","(21.0, 30.0, 29.894736842105264)","(6.5, 7.0, 6.966830870279146)","(12.0, 15.0, 14.62962962962963)","(71.0, 95.0, 85.5)","(8.5, 11.0, 10.513513513513514)","(17.0, 20.0, 19.666666666666668)","(10.0, 12.5, 12.303191489361701)"
08-12-2022 15:29:16.471877,"(4.8, 5.7, 5.679459459459459)","(11.0, 13.5, 13.445652173913043)","(21.0, 28.0, 27.0)","(41.0, 50.0, 47.4468085106383)","(4.4, 4.9, 4.821212121212121)","(21.0, 30.0, 29.894736842105264)","(6.5, 7.0, 6.970896785109983)","(12.0, 15.0, 14.62962962962963)","(71.0, 90.0, 85.9090909090909)","(8.5, 11.0, 10.218253968253968)","(17.0, 20.0, 20.674603174603174)","(10.0, 12.5, 12.294594594594594)"
08-12-2022 15:29:18.271207,"(4.8, 5.7, 5.671428571428572)","(11.0, 13.5, 13.471264367816092)","(21.0, 28.0, 27.0)","(41.0, 50.0, 42.54545454545455)","(4.4, 4.9, 4.845580110497237)","(21.0, 30.0, 29.484848484848484)","(6.5, 7.0, 6.970293609671848)","(12.0, 15.0, 14.62962962962963)","(71.0, 90.0, 85.9090909090909)","(8.5, 10.5, 10.269480519480519)","(17.0, 21.0, 20.674603174603174)","(10.0, 12.5, 12.294594594594594)"
08-12-2022 15:29:20.017941,"(4.8, 5.7, 5.671014492753623)","(11.0, 13.5, 13.471590909090908)","(21.0, 28.0, 27.0)","(41.0, 44.0, 45.6)","(4.4, 5.0, 4.859786476868328)","(21.0, 30.0, 29.555555555555557)","(6.5, 7.0, 6.968207024029574)","(12.0, 15.0, 14.329113924050633)","(71.0, 90.0, 85.76923076923077)","(8.5, 10.5, 10.26602564102564)","(17.0, 21.0, 20.31764705882353)","(10.0, 12.5, 12.310945273631841)"
08-12-2022 15:29:21.737162,"(4.8, 5.7, 5.671014492753623)","(11.0, 13.5, 13.471590909090908)","(21.0, 28.0, 26.869565217391305)","(41.0, 48.0, 47.42168674698795)","(4.4, 4.9, 4.857518796992482)","(21.0, 30.0, 29.517241379310345)","(6.5, 7.0, 6.952981260647359)","(12.0, 14.5, 14.278688524590164)","(71.0, 90.0, 80.45454545454545)","(8.5, 10.5, 10.169724770642201)","(17.0, 21.0, 20.31764705882353)","(10.0, 12.5, 12.334224598930481)"
08-12-2022 15:29:23.485424,"(4.8, 5.7, 5.672677595628415)","(11.0, 13.5, 13.471590909090908)","(21.0, 28.0, 26.869565217391305)","(41.0, 48.0, 47.42168674698795)","(4.4, 4.9, 4.863665594855306)","(21.0, 30.0, 29.517241379310345)","(6.5, 7.0, 6.946615087040619)","(12.0, 14.5, 14.278688524590164)","(71.0, 90.0, 82.14285714285714)","(8.5, 10.5, 10.132352941176471)","(17.0, 21.0, 20.382978723404257)","(10.0, 12.5, 12.316568047337277)"
08-12-2022 15:29:25.217737,"(4.8, 5.7, 5.690277777777778)","(11.0, 14.0, 13.73404255319149)","(21.0, 25.0, 24.266666666666666)","(41.0, 46.0, 42.49180327868852)","(4.4, 4.9, 4.907907742998353)","(21.0, 30.0, 29.612903225806452)","(6.5, 7.0, 6.977426636568849)","(12.0, 14.5, 14.649122807017545)","(71.0, 90.0, 84.28571428571429)","(8.5, 10.5, 10.225806451612904)","(17.0, 21.0, 19.764705882352942)","(10.0, 12.5, 12.325842696629213)"
08-12-2022 15:29:27.034758,"(4.8, 5.8, 5.784720121028744)","(11.0, 13.5, 13.479591836734693)","(21.0, 25.0, 24.82608695652174)","(41.0, 48.0, 46.4054054054054)","(4.4, 5.0, 4.9087893864013274)","(21.0, 30.0, 29.52777777777778)","(6.5, 7.0, 6.938686131386861)","(12.0, 15.0, 14.7)","(71.0, 85.0, 82.22222222222223)","(8.5, 10.5, 10.218232044198896)","(17.0, 20.0, 19.652173913043477)","(10.0, 12.5, 12.325842696629213)"
08-12-2022 15:29:28.807946,"(4.8, 5.8, 5.8229813664596275)","(11.0, 13.5, 13.485915492957746)","(21.0, 25.0, 24.85185185185185)","(41.0, 48.0, 46.3768115942029)","(4.4, 5.0, 4.786190476190476)","(21.0, 30.0, 29.52777777777778)","(6.5, 7.0, 6.938686131386861)","(12.0, 15.0, 14.7)","(71.0, 85.0, 82.22222222222223)","(8.5, 10.5, 10.238197424892704)","(17.0, 20.0, 19.803370786516854)","(10.0, 12.5, 12.292929292929292)"
08-12-2022 15:29:30.534886,"(4.8, 5.9, 5.877215189873418)","(11.0, 13.5, 13.705357142857142)","(21.0, 25.0, 24.210526315789473)","(41.0, 48.0, 46.3768115942029)","(4.4, 4.8, 4.847872340425532)","(21.0, 30.0, 28.727272727272727)","(6.5, 7.0, 6.9564270152505445)","(12.0, 15.0, 14.85)","(71.0, 85.0, 82.72727272727273)","(8.5, 10.5, 10.286713286713287)","(17.0, 21.0, 20.042857142857144)","(10.0, 12.5, 12.33815028901734)"
08-12-2022 15:29:32.179384,"(4.8, 5.9, 5.877215189873418)","(11.0, 14.0, 13.705357142857142)","(21.0, 25.0, 24.210526315789473)","(41.0, 48.0, 46.627906976744185)","(4.4, 4.9, 4.846052631578948)","(21.0, 29.0, 28.5)","(6.5, 7.0, 6.952654867256637)","(12.0, 15.0, 14.764705882352942)","(71.0, 85.0, 81.875)","(8.5, 10.5, 10.274074074074074)","(17.0, 21.0, 20.041095890410958)","(10.0, 12.5, 12.310055865921788)"
08-12-2022 15:29:33.802986,"(4.8, 5.9, 5.867768595041323)","(11.0, 14.0, 12.878260869565217)","(21.0, 25.0, 24.807692307692307)","(41.0, 48.0, 46.71910112359551)","(4.4, 4.9, 4.842413793103448)","(21.0, 29.0, 28.727272727272727)","(6.5, 7.0, 6.967368421052631)","(12.0, 15.0, 14.789473684210526)","(71.0, 85.0, 82.22222222222223)","(8.5, 10.5, 10.261146496815286)","(17.0, 21.0, 19.897959183673468)","(10.0, 12.5, 12.277777777777779)"
08-12-2022 15:29:35.453911,"(4.8, 5.9, 5.869135802469136)","(11.0, 13.0, 12.9)","(21.0, 25.0, 24.875)","(41.0, 48.0, 46.33898305084746)","(4.4, 4.9, 4.882234957020057)","(21.0, 29.0, 27.727272727272727)","(6.5, 7.0, 6.950310559006211)","(12.0, 15.0, 14.822222222222223)","(71.0, 85.0, 80.83333333333333)","(8.5, 10.5, 10.279411764705882)","(17.0, 21.0, 20.517006802721088)","(10.0, 12.5, 11.842639593908629)"
08-12-2022 15:29:37.155215,"(4.8, 6.0, 6.026717557251908)","(11.0, 13.0, 12.892156862745098)","(21.0, 25.0, 24.962962962962962)","(41.0, 48.0, 46.36666666666667)","(4.4, 4.9, 4.778729281767956)","(21.0, 28.0, 28.333333333333332)","(6.5, 7.0, 6.929834254143646)","(12.0, 15.0, 14.874125874125873)","(71.0, 85.0, 80.83333333333333)","(8.5, 10.5, 10.285714285714286)","(17.0, 21.0, 20.51145038167939)","(10.0, 12.0, 11.838046272493573)"
08-12-2022 15:29:38.875347,"(4.8, 6.2, 5.958904109589041)","(11.0, 13.0, 12.895569620253164)","(21.0, 26.0, 25.0561797752809)","(41.0, 48.0, 46.56521739130435)","(4.4, 4.8, 4.811270983213429)","(21.0, 29.0, 28.428571428571427)","(6.5, 7.0, 6.877508650519031)","(12.0, 15.0, 14.850609756097562)","(61.0, 85.0, 81.0)","(8.5, 10.5, 10.3006993006993)","(17.0, 21.0, 20.492537313432837)","(10.0, 12.0, 11.840909090909092)"
