,All Inn Scooby,Moyarra Minstrel,Jaggers Lady,Stylish Ken,Soda Brock,Raw Panic,Smiling Spaniard,Dark Krystal
12-01-2023 09:31:04.288575,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:05.361460,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:06.455507,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:07.481605,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:08.484813,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:09.538920,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:10.622127,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:11.819772,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 22.766666666666666)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:12.896825,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:13.934171,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:15.033740,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:16.163759,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:17.229579,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:18.405386,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:19.528398,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:20.589912,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:21.570812,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:22.589206,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:23.590532,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:24.653876,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:25.743497,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:26.763025,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:27.840117,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:29.263800,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:30.405479,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:31.698292,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:32.955010,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:34.097972,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:35.185494,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:36.184203,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:37.275449,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:38.331408,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:39.385008,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:40.451513,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:41.479093,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:42.566409,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.633333333333333)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:43.726324,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.633333333333333)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:44.744788,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:45.822881,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:46.941597,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:48.010655,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:49.094240,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:50.216818,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:51.276581,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:52.434431,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:53.503846,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:54.655438,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:55.816767,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:56.953556,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:58.065750,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:31:59.281653,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:00.436921,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:01.496310,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:02.595219,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 19.454545454545453)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:03.837652,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:04.925811,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:06.036368,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:07.338010,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:08.549559,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:09.744069,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:10.904988,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.2)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:12.121395,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:13.349551,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:14.511241,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:15.611241,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:16.767384,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:17.930806,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:19.084970,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:20.217454,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:21.268509,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:22.344555,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:23.442365,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:24.596059,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:25.705409,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:26.804964,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:27.888152,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:28.961821,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:30.081892,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:31.124680,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:32.139957,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.75)","(9.0, 28.0, 18.700000000000003)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:33.311676,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.914285714285718)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:34.544625,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
12-01-2023 09:32:35.685540,"(5.0, 8.8, 5.92)","(13.0, 29.0, 19.833333333333332)","(3.8, 5.8, 4.008333333333333)","(3.2, 4.6, 3.7299999999999995)","(11.0, 24.0, 21.6)","(9.0, 28.0, 19.636363636363633)","(8.5, 17.0, 14.2)","(6.5, 11.5, 6.788888888888889)"
