,Arch Of Titus,Cmon Mate,Clendenning,Decider,Pharoah Magic,Sir Tom,Oakfield Macka,Pudacious,Bubbas Bay,Majeedis,Emphatic Bel,Misty Dreams
15-12-2022 14:35:35.751080,"(10.0, 13.5, 12.666666666666666)","(26.0, 75.0, 73.57142857142857)","(20.0, 32.0, 31.384615384615387)","(18.0, 30.0, 29.82608695652174)","(5.0, 6.4, 6.22608695652174)","(7.0, 9.4, 9.285714285714286)","(101.0, 790.0, 620.0)","(16.0, 30.0, 28.615384615384617)","(3.2, 3.15, 3.024421965317919)","(7.5, 11.5, 11.457142857142857)","(16.0, 17.0, 16.8)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:37.067431,"(10.0, 13.5, 12.911764705882353)","(26.0, 75.0, 75.2)","(20.0, 32.0, 32.10526315789474)","(18.0, 30.0, 29.68)","(5.0, 6.4, 6.1647058823529415)","(7.0, 9.4, 9.285714285714286)","(101.0, 780.0, 640.0)","(16.0, 30.0, 29.142857142857142)","(3.2, 3.05, 3.0760416666666663)","(7.5, 11.5, 11.457142857142857)","(16.0, 17.0, 16.8)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:38.457018,"(10.0, 13.5, 12.875)","(26.0, 80.0, 78.0952380952381)","(20.0, 34.0, 31.75)","(18.0, 30.0, 29.68)","(5.0, 6.4, 5.704577464788732)","(7.0, 9.4, 9.285714285714286)","(101.0, 730.0, 640.0)","(16.0, 30.0, 29.142857142857142)","(3.2, 3.15, 3.1032894736842107)","(7.5, 11.5, 11.457142857142857)","(16.0, 17.0, 16.666666666666668)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:39.813079,"(10.0, 13.5, 12.875)","(26.0, 80.0, 78.33333333333334)","(20.0, 34.0, 33.0)","(18.0, 30.0, 31.5)","(5.0, 5.8, 5.710041841004184)","(7.0, 9.4, 9.285714285714286)","(101.0, 730.0, 640.0)","(16.0, 30.0, 29.142857142857142)","(3.2, 3.15, 3.1032894736842107)","(7.5, 11.5, 11.457142857142857)","(16.0, 17.0, 16.666666666666668)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:41.153998,"(10.0, 13.5, 12.875)","(26.0, 80.0, 78.33333333333334)","(20.0, 34.0, 33.0)","(18.0, 32.0, 31.5)","(5.0, 5.8, 5.701376146788991)","(7.0, 9.4, 9.266666666666667)","(101.0, 730.0, 640.0)","(16.0, 30.0, 29.454545454545453)","(3.2, 3.15, 3.0552380952380953)","(7.5, 11.5, 11.451612903225806)","(16.0, 17.0, 16.342105263157894)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:42.500925,"(10.0, 13.5, 13.76923076923077)","(26.0, 85.0, 78.33333333333333)","(20.0, 36.0, 34.666666666666664)","(18.0, 32.0, 31.75)","(5.0, 5.8, 5.601538461538461)","(7.0, 9.4, 9.266666666666667)","(101.0, 730.0, 640.0)","(16.0, 30.0, 29.454545454545453)","(3.2, 3.1, 3.0660649819494585)","(7.5, 11.5, 11.451612903225806)","(16.0, 16.5, 16.26)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:43.862322,"(10.0, 14.0, 13.846153846153847)","(26.0, 85.0, 78.33333333333333)","(20.0, 36.0, 34.666666666666664)","(18.0, 32.0, 31.75)","(5.0, 5.8, 5.601538461538461)","(7.0, 9.4, 9.266666666666667)","(101.0, 730.0, 640.0)","(16.0, 30.0, 29.5)","(3.2, 3.1, 3.037229437229437)","(7.5, 11.5, 11.464285714285714)","(16.0, 16.5, 16.41891891891892)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:45.347821,"(10.0, 14.0, 13.846153846153847)","(26.0, 85.0, 78.33333333333333)","(20.0, 38.0, 32.0)","(18.0, 32.0, 31.75)","(5.0, 5.8, 5.588524590163934)","(7.0, 9.4, 9.266666666666667)","(101.0, 730.0, 590.0)","(16.0, 30.0, 29.5)","(3.2, 3.05, 3.0408668730650152)","(7.5, 11.5, 11.458333333333334)","(16.0, 16.5, 16.41891891891892)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:46.827627,"(10.0, 14.0, 13.846153846153847)","(26.0, 85.0, 78.33333333333333)","(20.0, 36.0, 34.72727272727273)","(18.0, 32.0, 31.75)","(5.0, 5.8, 5.588235294117647)","(7.0, 9.4, 9.266666666666667)","(101.0, 720.0, 524.0)","(16.0, 30.0, 30.19047619047619)","(3.2, 3.05, 3.038327526132404)","(7.5, 11.5, 11.458333333333334)","(16.0, 16.5, 16.41891891891892)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:48.232117,"(10.0, 14.0, 13.846153846153847)","(26.0, 85.0, 78.33333333333333)","(20.0, 36.0, 34.0)","(18.0, 32.0, 31.75)","(5.0, 5.8, 5.588235294117647)","(7.0, 9.4, 9.266666666666667)","(101.0, 620.0, 516.0)","(16.0, 34.0, 30.258064516129032)","(3.2, 3.05, 3.0123595505617975)","(7.5, 11.5, 11.461538461538462)","(16.0, 16.5, 16.41891891891892)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:49.561574,"(10.0, 14.0, 13.846153846153847)","(26.0, 85.0, 78.33333333333333)","(20.0, 36.0, 34.0)","(18.0, 32.0, 31.75)","(5.0, 5.8, 5.588235294117647)","(7.0, 9.4, 9.266666666666667)","(101.0, 600.0, 546.6666666666666)","(16.0, 32.0, 30.0)","(3.2, 3.05, 3.019298245614035)","(7.5, 11.5, 11.461538461538462)","(16.0, 16.5, 16.41891891891892)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:51.060659,"(10.0, 14.0, 13.846153846153847)","(26.0, 85.0, 78.33333333333333)","(20.0, 36.0, 34.0)","(18.0, 32.0, 31.7)","(5.0, 5.7, 5.693548387096774)","(7.0, 9.4, 9.3)","(101.0, 590.0, 533.3333333333334)","(16.0, 32.0, 28.4)","(3.2, 3.1, 3.0245901639344264)","(7.5, 11.5, 11.461538461538462)","(16.0, 16.5, 16.41891891891892)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:52.613378,"(10.0, 14.0, 13.846153846153847)","(26.0, 85.0, 79.64285714285714)","(20.0, 36.0, 35.45454545454545)","(18.0, 32.0, 33.75)","(5.0, 5.7, 5.693548387096774)","(7.0, 9.4, 9.3)","(101.0, 570.0, 524.0)","(16.0, 32.0, 28.11764705882353)","(3.2, 3.1, 3.0589285714285714)","(7.5, 11.5, 11.458333333333334)","(16.0, 16.5, 16.41891891891892)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:54.086183,"(10.0, 14.0, 13.846153846153847)","(26.0, 85.0, 74.28571428571429)","(20.0, 36.0, 35.6)","(18.0, 34.0, 33.75)","(5.0, 5.7, 5.693548387096774)","(7.0, 9.4, 9.3)","(101.0, 620.0, 524.0)","(16.0, 32.0, 28.4)","(3.2, 3.1, 3.093458549222798)","(7.5, 11.5, 11.45774647887324)","(16.0, 16.5, 16.414634146341463)","(17.0, 25.0, 23.714285714285715)"
15-12-2022 14:35:55.481372,"(10.0, 14.0, 13.846153846153847)","(26.0, 85.0, 74.28571428571429)","(20.0, 36.0, 35.57142857142857)","(18.0, 34.0, 34.714285714285715)","(5.0, 5.7, 5.452016129032258)","(7.0, 9.4, 9.3)","(101.0, 620.0, 603.3333333333334)","(16.0, 32.0, 28.4)","(3.2, 3.1, 3.0936795994993744)","(7.5, 11.5, 11.455882352941176)","(16.0, 16.5, 16.43577981651376)","(17.0, 25.0, 24.18181818181818)"
15-12-2022 14:35:56.893032,"(10.0, 14.0, 13.785714285714286)","(26.0, 85.0, 74.28571428571429)","(20.0, 36.0, 35.57142857142857)","(18.0, 36.0, 33.142857142857146)","(5.0, 5.5, 5.439285714285715)","(7.0, 9.4, 9.3)","(101.0, 610.0, 535.0)","(16.0, 32.0, 28.4)","(3.2, 3.1, 3.129245283018868)","(7.5, 11.5, 11.455882352941176)","(16.0, 16.5, 16.43577981651376)","(17.0, 25.0, 24.18181818181818)"
15-12-2022 14:35:58.299929,"(10.0, 14.0, 13.785714285714286)","(26.0, 85.0, 74.28571428571429)","(20.0, 36.0, 35.57142857142857)","(18.0, 34.0, 33.142857142857146)","(5.0, 5.5, 5.436702127659575)","(7.0, 9.4, 9.333333333333334)","(101.0, 610.0, 530.0)","(16.0, 32.0, 28.11764705882353)","(3.2, 3.15, 3.1295454545454544)","(7.5, 11.5, 11.45890410958904)","(16.0, 16.5, 16.43103448275862)","(17.0, 25.0, 24.18181818181818)"
15-12-2022 14:35:59.814834,"(10.0, 14.0, 13.785714285714286)","(26.0, 85.0, 74.28571428571429)","(20.0, 36.0, 43.0)","(18.0, 34.0, 33.142857142857146)","(5.0, 5.5, 5.436507936507937)","(7.0, 9.4, 9.333333333333334)","(101.0, 590.0, 516.6666666666666)","(16.0, 32.0, 28.11764705882353)","(3.2, 3.15, 3.1295454545454544)","(7.5, 11.5, 11.45890410958904)","(16.0, 16.5, 16.43103448275862)","(17.0, 25.0, 24.18181818181818)"
