,Sholto,Capacitor,Pereira,Easy Eddie,Say Some Words,Mean Pop,San Marco
11-01-2023 20:54:03.234771,"(3.3, 4.2, 3.9283018867924526)","(61.0, 260.0, 233.33333333333334)","(5.5, 7.2, 6.985714285714286)","(61.0, 110.0, 83.33333333333333)","(2.6, 3.55, 3.434090909090909)","(51.0, 80.0, 74.23076923076923)","(2.6, 3.9, 3.8)"
11-01-2023 20:54:04.252873,"(3.4, 4.2, 3.9517241379310346)","(61.0, 260.0, 233.33333333333334)","(5.5, 7.2, 6.895652173913044)","(51.0, 110.0, 83.33333333333333)","(2.7, 3.55, 3.434090909090909)","(51.0, 80.0, 74.23076923076923)","(2.6, 3.9, 3.7714285714285714)"
11-01-2023 20:54:05.284241,"(3.4, 4.2, 3.9283018867924526)","(61.0, 260.0, 233.33333333333334)","(5.5, 7.2, 6.881818181818182)","(51.0, 110.0, 83.33333333333333)","(2.7, 3.55, 3.434090909090909)","(51.0, 80.0, 74.23076923076923)","(2.6, 3.9, 3.7714285714285714)"
11-01-2023 20:54:06.377828,"(3.4, 4.2, 3.9517241379310346)","(61.0, 260.0, 233.33333333333334)","(5.5, 7.2, 6.881818181818182)","(51.0, 110.0, 83.33333333333333)","(2.7, 3.55, 3.507142857142857)","(51.0, 80.0, 74.23076923076923)","(2.6, 3.9, 3.403597122302158)"
11-01-2023 20:54:07.462266,"(3.4, 4.2, 3.9283018867924526)","(61.0, 260.0, 233.33333333333334)","(5.5, 7.2, 7.033333333333333)","(51.0, 110.0, 83.33333333333333)","(2.7, 3.55, 3.507142857142857)","(51.0, 80.0, 74.23076923076923)","(2.6, 3.5, 3.4534722222222225)"
11-01-2023 20:54:08.592104,"(3.4, 4.2, 3.9283018867924526)","(61.0, 260.0, 233.33333333333334)","(5.5, 7.2, 6.6000000000000005)","(51.0, 110.0, 83.33333333333333)","(2.7, 3.55, 3.4625)","(51.0, 80.0, 74.23076923076923)","(2.6, 3.5, 3.5423076923076926)"
11-01-2023 20:54:09.588155,"(3.4, 4.2, 3.9517241379310346)","(61.0, 260.0, 233.33333333333334)","(5.5, 7.2, 6.945454545454545)","(51.0, 110.0, 83.33333333333333)","(2.7, 3.55, 3.4749999999999996)","(51.0, 80.0, 74.23076923076923)","(2.6, 3.6, 3.6)"
11-01-2023 20:54:10.563512,"(3.4, 4.2, 3.8745762711864407)","(61.0, 260.0, 233.33333333333334)","(5.5, 7.2, 6.733333333333333)","(51.0, 110.0, 83.33333333333333)","(2.7, 3.55, 3.353571428571428)","(51.0, 80.0, 72.5)","(2.6, 3.8, 3.62)"
11-01-2023 20:54:11.524811,"(3.4, 4.2, 4.035087719298246)","(61.0, 260.0, 233.33333333333334)","(5.5, 7.2, 6.958620689655173)","(51.0, 110.0, 83.33333333333333)","(2.7, 3.55, 3.353571428571428)","(51.0, 80.0, 74.375)","(2.6, 3.8, 3.575)"
11-01-2023 20:54:12.574895,"(3.4, 4.2, 4.019230769230769)","(61.0, 260.0, 233.33333333333334)","(5.5, 7.2, 6.930769230769231)","(51.0, 110.0, 83.33333333333333)","(2.7, 3.55, 3.4269230769230767)","(51.0, 80.0, 74.375)","(2.6, 3.8, 3.6411764705882352)"
11-01-2023 20:54:13.631695,"(3.4, 4.2, 4.020833333333333)","(61.0, 260.0, 233.33333333333334)","(5.5, 7.2, 6.930769230769231)","(51.0, 110.0, 83.33333333333333)","(2.7, 3.55, 3.466666666666667)","(51.0, 80.0, 74.375)","(2.6, 3.8, 3.7333333333333334)"
11-01-2023 20:54:14.761220,"(3.4, 4.2, 4.037735849056604)","(61.0, 340.0, 286.6666666666667)","(5.5, 7.2, 6.930769230769231)","(51.0, 110.0, 83.33333333333333)","(2.7, 3.5, 3.4)","(51.0, 80.0, 74.375)","(2.6, 3.8, 3.7076923076923074)"
11-01-2023 20:54:15.849531,"(3.5, 4.2, 4.020833333333333)","(61.0, 340.0, 286.6666666666667)","(5.0, 7.2, 6.930769230769231)","(61.0, 110.0, 83.33333333333333)","(2.7, 3.55, 3.3777777777777778)","(61.0, 80.0, 74.375)","(2.7, 3.8, 3.7653846153846153)"
11-01-2023 20:54:16.900111,"(3.5, 4.2, 4.037735849056604)","(61.0, 340.0, 286.6666666666667)","(5.0, 7.0, 6.923809523809524)","(61.0, 110.0, 83.33333333333333)","(2.7, 3.55, 3.39)","(61.0, 80.0, 74.375)","(2.7, 3.8, 3.74375)"
11-01-2023 20:54:17.953022,"(3.5, 4.2, 3.846153846153846)","(61.0, 340.0, 286.6666666666667)","(5.0, 7.2, 6.991666666666667)","(61.0, 110.0, 83.33333333333333)","(2.7, 3.55, 3.3976190476190475)","(61.0, 80.0, 74.375)","(2.7, 3.8, 3.74375)"
11-01-2023 20:54:18.924683,"(3.5, 4.1, 3.96)","(61.0, 340.0, 286.6666666666667)","(5.0, 7.2, 6.991666666666667)","(61.0, 110.0, 83.33333333333333)","(2.7, 3.55, 3.4125)","(61.0, 80.0, 74.375)","(2.7, 3.8, 3.68125)"
11-01-2023 20:54:19.929778,"(3.5, 4.1, 4.029999999999999)","(61.0, 340.0, 286.6666666666667)","(5.0, 7.2, 7.116666666666667)","(61.0, 110.0, 83.33333333333333)","(2.7, 3.55, 3.523333333333333)","(61.0, 80.0, 74.375)","(2.7, 3.85, 3.507142857142857)"
11-01-2023 20:54:20.842064,"(3.5, 4.1, 4.012499999999999)","(61.0, 340.0, 286.6666666666667)","(5.0, 7.2, 6.533333333333333)","(61.0, 110.0, 83.33333333333333)","(2.7, 3.55, 3.523333333333333)","(61.0, 80.0, 74.375)","(2.7, 3.85, 3.7766666666666664)"
11-01-2023 20:54:21.792263,"(3.5, 4.2, 3.8236363636363637)","(61.0, 340.0, 286.6666666666667)","(5.0, 7.2, 6.991666666666667)","(61.0, 110.0, 83.33333333333333)","(2.7, 3.55, 3.4916666666666667)","(61.0, 80.0, 74.375)","(2.7, 3.8, 3.690625)"
11-01-2023 20:54:22.772049,"(3.5, 4.2, 3.8078431372549018)","(61.0, 340.0, 286.6666666666667)","(5.0, 7.2, 6.991666666666667)","(61.0, 110.0, 102.0)","(2.7, 3.55, 3.5214285714285714)","(61.0, 80.0, 74.375)","(2.7, 3.8, 3.690625)"
11-01-2023 20:54:23.738571,"(3.5, 4.1, 3.8249999999999997)","(61.0, 260.0, 233.33333333333334)","(5.0, 7.2, 6.758823529411765)","(61.0, 110.0, 102.0)","(2.7, 3.55, 3.5214285714285714)","(61.0, 80.0, 77.5)","(2.7, 3.8, 3.6869565217391305)"
11-01-2023 20:54:24.699493,"(3.5, 4.1, 3.8299999999999996)","(61.0, 260.0, 233.33333333333334)","(5.0, 7.2, 6.758823529411765)","(61.0, 110.0, 103.33333333333333)","(2.7, 3.55, 3.4916666666666667)","(61.0, 80.0, 77.5)","(2.7, 3.8, 3.6555555555555554)"
11-01-2023 20:54:25.687385,"(3.5, 4.1, 3.8299999999999996)","(61.0, 260.0, 233.33333333333334)","(5.0, 7.2, 6.758823529411765)","(61.0, 110.0, 103.33333333333333)","(2.7, 3.55, 3.5214285714285714)","(61.0, 80.0, 77.5)","(2.7, 3.8, 3.6555555555555554)"
11-01-2023 20:54:26.620769,"(3.5, 4.1, 3.8299999999999996)","(61.0, 260.0, 233.33333333333334)","(5.0, 7.2, 6.758823529411765)","(61.0, 110.0, 103.33333333333333)","(2.7, 3.55, 3.5214285714285714)","(61.0, 80.0, 77.5)","(2.7, 3.8, 3.6588235294117646)"
11-01-2023 20:54:27.615168,"(3.5, 4.1, 3.8299999999999996)","(61.0, 250.0, 226.66666666666666)","(5.0, 7.0, 6.923809523809524)","(61.0, 110.0, 103.33333333333333)","(2.7, 3.55, 3.4916666666666667)","(61.0, 80.0, 77.5)","(2.7, 3.8, 3.6588235294117646)"
11-01-2023 20:54:28.607862,"(3.5, 4.1, 3.8299999999999996)","(61.0, 250.0, 226.66666666666666)","(5.0, 7.0, 6.890909090909091)","(61.0, 110.0, 103.33333333333333)","(2.7, 3.55, 3.4916666666666667)","(61.0, 80.0, 77.5)","(2.7, 3.8, 3.6588235294117646)"
11-01-2023 20:54:29.619538,"(3.5, 4.0, 3.8923076923076922)","(61.0, 250.0, 226.66666666666666)","(5.0, 7.2, 6.727777777777778)","(61.0, 110.0, 103.33333333333333)","(2.7, 3.55, 3.4916666666666667)","(61.0, 80.0, 77.5)","(2.7, 3.8, 3.5711538461538463)"
11-01-2023 20:54:30.613043,"(3.5, 4.0, 3.924137931034483)","(61.0, 250.0, 226.66666666666666)","(5.0, 7.2, 6.727777777777778)","(61.0, 110.0, 103.33333333333333)","(2.7, 3.55, 3.5214285714285714)","(61.0, 80.0, 77.5)","(2.7, 3.8, 3.625)"
11-01-2023 20:54:31.589928,"(3.5, 4.0, 3.9363636363636365)","(61.0, 250.0, 226.66666666666666)","(5.0, 7.2, 6.727777777777778)","(61.0, 110.0, 105.0)","(2.7, 3.55, 3.5214285714285714)","(61.0, 80.0, 77.5)","(2.7, 3.75, 3.6681818181818184)"
11-01-2023 20:54:32.513179,"(3.5, 4.0, 3.9363636363636365)","(61.0, 250.0, 226.66666666666666)","(5.0, 7.0, 6.923809523809524)","(61.0, 110.0, 105.0)","(2.7, 3.55, 3.4916666666666667)","(61.0, 80.0, 77.5)","(2.7, 3.75, 3.69375)"
11-01-2023 20:54:33.419410,"(3.5, 4.0, 3.9363636363636365)","(61.0, 250.0, 215.0)","(5.0, 7.0, 6.833333333333333)","(61.0, 110.0, 105.0)","(2.7, 3.55, 3.4954545454545456)","(61.0, 80.0, 77.5)","(2.7, 3.75, 3.7153846153846155)"
11-01-2023 20:54:34.377696,"(3.5, 4.0, 3.9153846153846152)","(61.0, 250.0, 215.0)","(5.0, 7.0, 6.833333333333333)","(61.0, 110.0, 105.0)","(2.7, 3.55, 3.37)","(61.0, 80.0, 77.5)","(2.7, 3.75, 3.6681818181818184)"
11-01-2023 20:54:35.345539,"(3.5, 4.1, 4.067391304347826)","(61.0, 250.0, 215.0)","(5.0, 7.0, 6.7846153846153845)","(61.0, 110.0, 105.0)","(2.7, 3.45, 3.3916666666666666)","(61.0, 80.0, 77.5)","(2.7, 3.75, 3.6681818181818184)"
11-01-2023 20:54:36.308594,"(3.5, 4.1, 4.065384615384615)","(61.0, 250.0, 215.0)","(5.0, 7.0, 6.923809523809524)","(61.0, 110.0, 105.0)","(2.7, 3.45, 3.4214285714285717)","(61.0, 80.0, 77.5)","(2.7, 3.75, 3.69375)"
11-01-2023 20:54:37.327874,"(3.5, 4.1, 4.082692307692307)","(61.0, 250.0, 215.0)","(5.0, 7.0, 6.690322580645161)","(61.0, 110.0, 105.0)","(2.7, 3.45, 3.4214285714285717)","(61.0, 80.0, 77.5)","(2.7, 3.75, 3.642857142857143)"
11-01-2023 20:54:38.273948,"(3.5, 4.1, 4.082692307692307)","(61.0, 250.0, 215.0)","(5.0, 7.0, 6.741176470588235)","(61.0, 110.0, 107.5)","(2.7, 3.45, 3.3916666666666666)","(61.0, 80.0, 77.5)","(2.7, 3.75, 3.7)"
11-01-2023 20:54:39.215254,"(3.5, 4.2, 4.042741935483871)","(61.0, 350.0, 204.28571428571428)","(5.0, 7.0, 6.697297297297298)","(61.0, 110.0, 108.63636363636364)","(2.7, 3.45, 3.3916666666666666)","(61.0, 80.0, 77.5)","(2.7, 3.75, 3.6954545454545453)"
11-01-2023 20:54:40.143739,"(3.5, 4.2, 4.020833333333333)","(71.0, 350.0, 204.28571428571428)","(4.6, 7.0, 6.741176470588235)","(61.0, 110.0, 108.63636363636364)","(2.7, 3.45, 3.390540540540541)","(61.0, 80.0, 77.5)","(2.8, 3.75, 3.7227272727272727)"
11-01-2023 20:54:41.072517,"(3.5, 4.2, 4.052941176470588)","(71.0, 350.0, 204.28571428571428)","(4.6, 6.6, 6.553846153846154)","(61.0, 110.0, 107.5)","(2.7, 3.45, 3.38125)","(61.0, 80.0, 77.5)","(2.8, 3.75, 3.7227272727272727)"
11-01-2023 20:54:42.070520,"(3.5, 4.2, 4.052941176470588)","(71.0, 350.0, 222.5)","(4.6, 6.6, 6.5285714285714285)","(61.0, 110.0, 106.0)","(2.7, 3.45, 3.38125)","(61.0, 80.0, 77.35294117647058)","(2.8, 3.75, 3.73125)"
11-01-2023 20:54:42.994421,"(3.5, 4.2, 4.052941176470588)","(71.0, 350.0, 222.5)","(4.6, 6.6, 6.5285714285714285)","(61.0, 110.0, 106.0)","(2.7, 3.45, 3.38125)","(61.0, 80.0, 77.35294117647058)","(2.8, 3.75, 3.7227272727272727)"
11-01-2023 20:54:43.931504,"(3.5, 4.2, 4.052941176470588)","(71.0, 350.0, 222.5)","(4.6, 6.6, 6.442105263157894)","(61.0, 110.0, 106.66666666666667)","(2.7, 3.45, 3.38125)","(61.0, 80.0, 77.35294117647058)","(2.8, 3.75, 3.7227272727272727)"
11-01-2023 20:54:44.868084,"(3.5, 4.2, 4.052941176470588)","(71.0, 350.0, 222.5)","(4.6, 6.6, 6.405405405405405)","(61.0, 110.0, 106.66666666666667)","(2.7, 3.45, 3.38125)","(61.0, 80.0, 77.35294117647058)","(2.8, 3.75, 3.7454545454545456)"
11-01-2023 20:54:45.866841,"(3.5, 4.2, 4.052941176470588)","(71.0, 350.0, 222.5)","(4.6, 6.6, 6.4243902439024385)","(61.0, 110.0, 106.66666666666667)","(2.7, 3.45, 3.38125)","(61.0, 80.0, 77.35294117647058)","(2.8, 3.75, 3.7214285714285715)"
11-01-2023 20:54:46.793551,"(3.5, 4.2, 4.0200000000000005)","(71.0, 350.0, 222.5)","(4.6, 6.6, 6.448648648648648)","(61.0, 110.0, 106.66666666666667)","(2.7, 3.45, 3.4425925925925926)","(61.0, 80.0, 77.35294117647058)","(2.8, 3.75, 3.63)"
11-01-2023 20:54:47.807767,"(3.5, 4.2, 4.0200000000000005)","(71.0, 350.0, 222.5)","(4.6, 6.6, 6.448648648648648)","(61.0, 110.0, 108.33333333333333)","(2.7, 3.45, 3.40625)","(61.0, 80.0, 77.35294117647058)","(2.8, 3.75, 3.5749999999999997)"
11-01-2023 20:54:48.813575,"(3.5, 4.2, 4.032558139534884)","(71.0, 350.0, 222.5)","(4.6, 6.6, 6.448648648648648)","(61.0, 110.0, 108.33333333333333)","(2.7, 3.45, 3.435185185185185)","(61.0, 80.0, 77.35294117647058)","(2.8, 3.7, 3.6738095238095236)"
11-01-2023 20:54:49.801021,"(3.5, 4.2, 4.053061224489796)","(71.0, 350.0, 222.5)","(4.6, 6.4, 6.391666666666667)","(61.0, 130.0, 120.0)","(2.7, 3.45, 3.388888888888889)","(61.0, 80.0, 77.35294117647058)","(2.8, 3.75, 3.7055555555555557)"
11-01-2023 20:54:50.879442,"(3.5, 4.2, 4.053061224489796)","(71.0, 350.0, 222.5)","(4.6, 6.4, 6.390476190476191)","(61.0, 130.0, 118.75)","(2.7, 3.45, 3.3833333333333333)","(61.0, 80.0, 77.35294117647058)","(2.8, 3.75, 3.679411764705882)"
11-01-2023 20:54:51.963746,"(3.5, 4.2, 4.036363636363636)","(71.0, 350.0, 222.5)","(4.6, 6.4, 6.390476190476191)","(61.0, 130.0, 118.75)","(2.7, 3.45, 3.3833333333333333)","(61.0, 80.0, 77.35294117647058)","(2.8, 3.75, 3.7115384615384617)"
11-01-2023 20:54:52.933912,"(3.5, 4.2, 4.05)","(71.0, 350.0, 222.5)","(4.6, 6.4, 6.390476190476191)","(61.0, 130.0, 118.75)","(2.7, 3.45, 3.3833333333333333)","(61.0, 80.0, 77.35294117647058)","(2.8, 3.75, 3.7115384615384617)"
11-01-2023 20:54:53.887811,"(3.5, 4.2, 4.05)","(71.0, 350.0, 222.5)","(4.6, 6.4, 6.329032258064516)","(61.0, 130.0, 118.75)","(2.7, 3.45, 3.3833333333333333)","(61.0, 80.0, 77.5)","(2.8, 3.75, 3.7115384615384617)"
11-01-2023 20:54:54.819503,"(3.5, 4.2, 4.05)","(71.0, 350.0, 222.5)","(4.6, 6.6, 6.580952380952381)","(61.0, 130.0, 118.75)","(2.7, 3.45, 3.3833333333333333)","(61.0, 80.0, 89.58333333333333)","(2.8, 3.75, 3.7115384615384617)"
11-01-2023 20:54:55.815083,"(3.5, 4.2, 4.05)","(71.0, 350.0, 222.5)","(4.6, 6.6, 6.576470588235294)","(61.0, 130.0, 118.75)","(2.7, 3.45, 3.3833333333333333)","(61.0, 100.0, 89.58333333333333)","(2.8, 3.75, 3.7115384615384617)"
11-01-2023 20:54:56.772630,"(3.5, 4.2, 4.0285714285714285)","(71.0, 350.0, 204.28571428571428)","(4.6, 6.6, 6.576470588235294)","(61.0, 130.0, 118.75)","(2.7, 3.45, 3.3833333333333333)","(61.0, 100.0, 89.58333333333333)","(2.8, 3.75, 3.725)"
11-01-2023 20:54:57.737212,"(3.5, 4.2, 4.043478260869565)","(71.0, 350.0, 204.28571428571428)","(4.6, 6.6, 6.576470588235294)","(61.0, 130.0, 118.75)","(2.7, 3.45, 3.3657894736842104)","(61.0, 100.0, 89.58333333333333)","(2.8, 3.75, 3.725)"
11-01-2023 20:54:58.751844,"(3.5, 4.2, 4.043478260869565)","(71.0, 350.0, 204.28571428571428)","(4.6, 6.6, 6.576470588235294)","(61.0, 130.0, 118.75)","(2.7, 3.45, 3.346774193548387)","(61.0, 100.0, 89.58333333333333)","(2.8, 3.75, 3.725)"
11-01-2023 20:54:59.764356,"(3.5, 4.2, 4.043478260869565)","(71.0, 350.0, 204.28571428571428)","(4.6, 6.6, 6.576470588235294)","(61.0, 130.0, 118.75)","(2.7, 3.45, 3.3464285714285715)","(61.0, 100.0, 89.0909090909091)","(2.8, 3.75, 3.725)"
11-01-2023 20:55:00.758386,"(3.5, 4.2, 4.043478260869565)","(71.0, 350.0, 204.28571428571428)","(4.6, 6.6, 6.576470588235294)","(61.0, 130.0, 118.75)","(2.7, 3.4, 3.357142857142857)","(61.0, 100.0, 89.0909090909091)","(2.8, 3.75, 3.7071428571428573)"
11-01-2023 20:55:01.723024,"(3.5, 4.1, 4.071428571428571)","(71.0, 350.0, 204.28571428571428)","(4.6, 6.6, 6.533333333333333)","(61.0, 130.0, 118.75)","(2.7, 3.4, 3.344444444444444)","(61.0, 100.0, 89.0909090909091)","(2.8, 3.75, 3.7083333333333335)"
11-01-2023 20:55:02.633602,"(3.5, 4.1, 4.076923076923077)","(71.0, 350.0, 204.28571428571428)","(4.6, 6.6, 6.557142857142857)","(61.0, 130.0, 118.75)","(2.7, 3.4, 3.3375)","(61.0, 100.0, 89.0909090909091)","(2.8, 3.75, 3.6615384615384614)"
11-01-2023 20:55:03.602745,"(3.5, 4.1, 4.076923076923077)","(71.0, 350.0, 204.28571428571428)","(4.6, 6.6, 6.557142857142857)","(61.0, 130.0, 116.66666666666667)","(2.7, 3.45, 3.326470588235294)","(61.0, 100.0, 94.28571428571429)","(2.8, 3.8, 3.6941176470588233)"
11-01-2023 20:55:04.539118,"(3.5, 4.1, 4.076923076923077)","(71.0, 350.0, 204.28571428571428)","(4.6, 6.6, 6.199999999999999)","(61.0, 130.0, 116.66666666666667)","(2.7, 3.45, 3.332142857142857)","(61.0, 100.0, 94.28571428571429)","(2.8, 3.8, 3.6363636363636367)"
11-01-2023 20:55:05.418430,"(3.5, 4.2, 4.043478260869565)","(71.0, 350.0, 204.28571428571428)","(4.6, 6.6, 6.171428571428572)","(61.0, 130.0, 116.66666666666667)","(2.7, 3.45, 3.332142857142857)","(61.0, 100.0, 94.28571428571429)","(2.8, 3.7, 3.6363636363636367)"
11-01-2023 20:55:06.352877,"(3.5, 4.2, 4.043478260869565)","(71.0, 350.0, 222.5)","(4.6, 6.6, 6.327272727272727)","(61.0, 130.0, 116.66666666666667)","(2.7, 3.45, 3.332142857142857)","(61.0, 100.0, 94.28571428571429)","(2.8, 3.7, 3.678125)"
11-01-2023 20:55:07.307368,"(3.5, 4.2, 4.043478260869565)","(71.0, 350.0, 222.5)","(4.6, 6.6, 6.171428571428572)","(61.0, 130.0, 116.66666666666667)","(2.7, 3.45, 3.3204545454545453)","(61.0, 100.0, 94.28571428571429)","(2.8, 3.7, 3.676923076923077)"
11-01-2023 20:55:08.331667,"(3.5, 4.2, 4.043478260869565)","(71.0, 350.0, 222.5)","(4.6, 6.6, 6.4125)","(61.0, 130.0, 116.66666666666667)","(2.7, 3.45, 3.3204545454545453)","(61.0, 100.0, 94.28571428571429)","(2.8, 3.7, 3.676923076923077)"
11-01-2023 20:55:09.374659,"(3.5, 4.2, 4.043478260869565)","(71.0, 350.0, 222.5)","(4.6, 6.6, 6.327272727272727)","(61.0, 130.0, 123.6842105263158)","(2.7, 3.45, 3.3204545454545453)","(61.0, 100.0, 94.28571428571429)","(2.8, 3.7, 3.676923076923077)"
11-01-2023 20:55:10.463292,"(3.5, 4.2, 4.043478260869565)","(71.0, 350.0, 222.5)","(4.6, 6.6, 6.171428571428572)","(61.0, 130.0, 123.6842105263158)","(2.7, 3.45, 3.3204545454545453)","(61.0, 100.0, 94.28571428571429)","(2.8, 3.7, 3.676923076923077)"
11-01-2023 20:55:11.469731,"(3.5, 4.2, 4.040816326530612)","(71.0, 350.0, 222.5)","(4.6, 6.6, 6.171428571428572)","(61.0, 130.0, 123.6842105263158)","(2.7, 3.45, 3.3346153846153843)","(61.0, 100.0, 94.28571428571429)","(2.8, 3.7, 3.67)"
11-01-2023 20:55:12.467703,"(3.5, 4.2, 4.040816326530612)","(71.0, 350.0, 212.85714285714286)","(4.6, 6.6, 6.327272727272727)","(61.0, 130.0, 123.6842105263158)","(2.7, 3.45, 3.35625)","(61.0, 100.0, 94.28571428571429)","(2.8, 3.7, 3.67)"
11-01-2023 20:55:13.482186,"(3.5, 4.2, 4.067796610169491)","(71.0, 350.0, 212.85714285714286)","(4.6, 6.6, 6.092307692307692)","(61.0, 130.0, 123.6842105263158)","(2.7, 3.45, 3.328125)","(61.0, 100.0, 96.12903225806451)","(2.8, 3.7, 3.67)"
11-01-2023 20:55:14.457755,"(3.5, 4.2, 4.067796610169491)","(71.0, 350.0, 212.85714285714286)","(4.6, 6.6, 6.211764705882353)","(61.0, 130.0, 125.86206896551724)","(2.7, 3.45, 3.35625)","(61.0, 100.0, 96.12903225806451)","(2.8, 3.7, 3.615)"
11-01-2023 20:55:15.568860,"(3.5, 4.2, 4.067796610169491)","(71.0, 350.0, 212.85714285714286)","(4.6, 6.6, 6.3)","(61.0, 130.0, 125.86206896551724)","(2.7, 3.45, 3.3710526315789475)","(61.0, 100.0, 96.12903225806451)","(2.8, 3.7, 3.594444444444444)"
11-01-2023 20:55:16.637556,"(3.5, 4.2, 4.0440000000000005)","(71.0, 350.0, 212.85714285714286)","(4.6, 6.6, 6.092307692307692)","(61.0, 130.0, 125.86206896551724)","(2.7, 3.45, 3.3964285714285714)","(61.0, 100.0, 96.12903225806451)","(2.8, 3.65, 3.594444444444444)"
11-01-2023 20:55:17.624856,"(3.5, 4.2, 4.076190476190476)","(71.0, 350.0, 212.85714285714286)","(4.6, 6.6, 6.092307692307692)","(61.0, 130.0, 125.86206896551724)","(2.7, 3.45, 3.3964285714285714)","(61.0, 100.0, 96.12903225806451)","(2.8, 3.65, 3.4020576131687243)"
11-01-2023 20:55:18.540253,"(3.5, 4.2, 4.081818181818182)","(71.0, 350.0, 212.85714285714286)","(4.6, 6.6, 6.1875)","(61.0, 130.0, 125.86206896551724)","(2.7, 3.5, 3.376086956521739)","(61.0, 100.0, 96.12903225806451)","(2.8, 3.5, 3.36)"
11-01-2023 20:55:19.525405,"(3.5, 4.2, 4.081818181818182)","(71.0, 350.0, 212.85714285714286)","(4.6, 6.6, 6.285714285714286)","(61.0, 130.0, 125.86206896551724)","(2.7, 3.5, 3.386)","(61.0, 100.0, 96.12903225806451)","(2.8, 3.5, 3.36)"
11-01-2023 20:55:20.446023,"(3.5, 4.2, 4.081818181818182)","(71.0, 350.0, 212.85714285714286)","(4.6, 6.6, 6.335999999999999)","(61.0, 130.0, 125.86206896551724)","(2.7, 3.5, 3.386)","(61.0, 100.0, 96.12903225806451)","(2.8, 3.5, 3.36)"
11-01-2023 20:55:21.399909,"(3.5, 4.2, 4.055555555555555)","(71.0, 350.0, 212.85714285714286)","(4.6, 6.6, 6.335999999999999)","(61.0, 130.0, 125.86206896551724)","(2.7, 3.5, 3.40625)","(61.0, 100.0, 96.25)","(2.8, 3.5, 3.583333333333333)"
11-01-2023 20:55:22.353121,"(3.5, 4.2, 4.166666666666667)","(71.0, 350.0, 206.0)","(4.6, 7.0, 6.569230769230769)","(61.0, 130.0, 126.55172413793103)","(2.7, 3.6, 3.46)","(61.0, 100.0, 97.85714285714286)","(2.8, 3.65, 3.4088235294117646)"
11-01-2023 20:55:23.353006,"(3.5, 4.2, 4.166666666666667)","(71.0, 320.0, 233.33333333333334)","(4.6, 6.8, 6.65)","(61.0, 130.0, 128.46153846153845)","(2.7, 3.55, 3.477272727272727)","(61.0, 100.0, 97.85714285714286)","(2.8, 3.55, 3.411111111111111)"
11-01-2023 20:55:24.399819,"(3.5, 4.2, 4.166666666666667)","(71.0, 310.0, 230.0)","(4.6, 6.8, 6.65)","(61.0, 130.0, 128.46153846153845)","(2.7, 3.55, 3.4375)","(61.0, 100.0, 97.85714285714286)","(2.8, 3.55, 3.423076923076923)"
11-01-2023 20:55:25.359662,"(3.5, 4.2, 4.166666666666667)","(71.0, 300.0, 226.66666666666666)","(4.6, 6.8, 6.65)","(61.0, 130.0, 128.46153846153845)","(2.7, 3.55, 3.477272727272727)","(61.0, 100.0, 97.41379310344828)","(2.8, 3.5, 3.423076923076923)"
11-01-2023 20:55:26.326149,"(3.5, 4.2, 4.166666666666667)","(71.0, 300.0, 200.0)","(4.6, 6.8, 6.65)","(61.0, 130.0, 128.46153846153845)","(2.7, 3.55, 3.4236842105263157)","(61.0, 100.0, 97.41379310344828)","(2.8, 3.5, 3.409090909090909)"
11-01-2023 20:55:27.354516,"(3.5, 4.3, 4.28)","(71.0, 300.0, 205.71428571428572)","(4.6, 6.8, 6.65)","(61.0, 130.0, 128.46153846153845)","(2.7, 3.55, 3.4136363636363636)","(61.0, 100.0, 97.41379310344828)","(2.8, 3.5, 3.425925925925926)"
11-01-2023 20:55:28.513690,"(3.5, 4.4, 4.361904761904762)","(71.0, 280.0, 220.0)","(4.6, 6.8, 6.65)","(61.0, 130.0, 128.46153846153845)","(2.7, 3.55, 3.392105263157895)","(61.0, 100.0, 97.41379310344828)","(2.8, 3.5, 3.425925925925926)"
11-01-2023 20:55:29.489808,"(3.5, 4.4, 4.347826086956522)","(71.0, 280.0, 220.0)","(4.6, 6.8, 6.65)","(61.0, 130.0, 128.46153846153845)","(2.7, 3.55, 3.392105263157895)","(61.0, 100.0, 97.41379310344828)","(2.8, 3.5, 3.425925925925926)"
11-01-2023 20:55:30.378489,"(3.5, 4.4, 4.347826086956522)","(71.0, 280.0, 220.0)","(4.6, 6.8, 6.65)","(61.0, 130.0, 128.46153846153845)","(2.7, 3.55, 3.392105263157895)","(61.0, 100.0, 97.41379310344828)","(2.8, 3.5, 3.425925925925926)"
11-01-2023 20:55:31.382060,"(3.5, 4.4, 4.32)","(71.0, 280.0, 220.0)","(4.6, 6.8, 6.65)","(61.0, 130.0, 128.46153846153845)","(2.7, 3.55, 3.475)","(61.0, 100.0, 97.41379310344828)","(2.8, 3.5, 3.1514150943396224)"
11-01-2023 20:55:32.400230,"(3.5, 4.4, 4.3047619047619055)","(71.0, 280.0, 220.0)","(4.6, 6.8, 6.571428571428571)","(61.0, 130.0, 128.46153846153845)","(2.7, 3.55, 3.4138888888888888)","(61.0, 100.0, 97.41379310344828)","(2.8, 3.2, 3.1527638190954774)"
