,Emmas Image,Lektra Nick,Vinny Dewalt,Our Boy Ziggy,Especial Speed,Zipping Pistol,Chappys Thief,Milski
09-01-2023 14:12:18.811763,"(9.0, 15.5, 14.666666666666666)","(8.0, 11.0, 10.523809523809524)","(13.0, 14.5, 12.710526315789474)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.1, 3.014838709677419)","(91.0, 650.0, 415.0)","(2.35, 4.0, 3.8947368421052633)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:19.868265,"(9.0, 15.5, 14.666666666666666)","(8.0, 11.0, 10.523809523809524)","(13.0, 14.5, 12.710526315789474)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.1, 3.014838709677419)","(91.0, 650.0, 415.0)","(2.35, 4.0, 3.8666666666666667)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:21.014125,"(9.0, 15.5, 14.666666666666666)","(8.0, 11.0, 10.523809523809524)","(13.0, 14.5, 12.710526315789474)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.1, 3.014838709677419)","(91.0, 650.0, 415.0)","(2.35, 4.0, 3.8812499999999996)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:22.154741,"(9.0, 15.5, 14.666666666666666)","(8.0, 11.0, 10.523809523809524)","(13.0, 14.5, 12.6)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.1, 3.014838709677419)","(91.0, 650.0, 415.0)","(2.35, 4.1, 3.8812499999999996)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:23.230449,"(9.0, 15.5, 14.666666666666666)","(8.0, 11.0, 10.523809523809524)","(13.0, 14.5, 12.6)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.1, 3.014838709677419)","(91.0, 650.0, 415.0)","(2.35, 4.1, 3.8812499999999996)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:24.317171,"(9.0, 15.5, 14.666666666666666)","(8.0, 11.0, 10.523809523809524)","(13.0, 14.5, 12.61111111111111)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.1, 3.014838709677419)","(91.0, 650.0, 415.0)","(2.35, 4.1, 3.8812499999999996)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:25.463411,"(9.0, 15.5, 14.666666666666666)","(8.0, 11.0, 10.523809523809524)","(13.0, 14.5, 12.61111111111111)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.1, 3.014838709677419)","(91.0, 650.0, 415.0)","(2.35, 4.1, 3.9031249999999997)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:26.609404,"(9.0, 15.5, 14.75)","(8.0, 10.5, 10.142857142857142)","(13.0, 14.5, 12.637931034482758)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.1, 3.0292857142857144)","(91.0, 650.0, 415.0)","(2.35, 4.1, 3.925)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:27.681454,"(9.0, 15.5, 14.75)","(8.0, 10.5, 10.142857142857142)","(13.0, 14.5, 12.625)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.1, 2.99875)","(91.0, 650.0, 415.0)","(2.35, 4.1, 3.925)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:28.722980,"(9.0, 15.5, 14.75)","(8.0, 10.5, 10.142857142857142)","(13.0, 14.5, 12.15625)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.1, 2.965)","(91.0, 500.0, 393.33333333333337)","(2.35, 4.1, 3.925)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:29.738971,"(9.0, 15.5, 14.75)","(8.0, 10.5, 10.142857142857142)","(13.0, 14.0, 12.706896551724139)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.1, 2.965)","(91.0, 500.0, 393.33333333333337)","(2.35, 4.1, 3.79375)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:30.818088,"(9.0, 15.5, 14.75)","(8.0, 10.5, 10.142857142857142)","(13.0, 14.0, 12.790322580645162)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.1, 2.965)","(91.0, 500.0, 386.66666666666663)","(2.35, 4.1, 3.79375)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:31.832340,"(9.0, 15.5, 14.75)","(8.0, 10.5, 10.142857142857142)","(13.0, 13.5, 13.382352941176471)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.1, 2.965)","(91.0, 490.0, 386.66666666666663)","(2.35, 4.1, 3.79375)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:32.848808,"(9.0, 15.5, 14.346153846153847)","(8.0, 10.5, 10.142857142857142)","(13.0, 13.5, 13.382352941176471)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.1, 2.965)","(91.0, 490.0, 386.66666666666663)","(2.35, 4.1, 3.79375)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:34.099077,"(9.0, 15.5, 14.75)","(8.0, 10.5, 10.142857142857142)","(13.0, 13.5, 13.382352941176471)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.1, 2.965)","(91.0, 490.0, 386.66666666666663)","(2.35, 4.1, 4.0234375)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:35.232558,"(9.0, 15.5, 14.75)","(8.0, 10.5, 10.142857142857142)","(13.0, 13.5, 13.382352941176471)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.1, 2.965)","(91.0, 490.0, 386.66666666666663)","(2.35, 4.1, 3.8375)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:36.314597,"(9.0, 15.5, 14.75)","(8.0, 10.5, 10.142857142857142)","(13.0, 13.5, 13.346153846153847)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.1, 2.965)","(91.0, 490.0, 386.66666666666663)","(2.35, 4.1, 3.9090909090909087)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:37.487715,"(9.0, 15.5, 14.75)","(8.0, 10.5, 10.142857142857142)","(13.0, 13.5, 13.346153846153847)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.1, 2.965)","(91.0, 490.0, 386.66666666666663)","(2.35, 4.1, 3.9090909090909087)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:38.705139,"(9.0, 15.5, 14.346153846153847)","(8.0, 10.5, 10.142857142857142)","(13.0, 13.5, 13.346153846153847)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.1, 2.965)","(91.0, 490.0, 386.66666666666663)","(2.35, 4.1, 3.9090909090909087)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:40.303207,"(9.0, 15.5, 14.75)","(8.0, 10.5, 10.142857142857142)","(13.0, 13.5, 13.382352941176471)","(8.0, 10.5, 9.503333333333332)","(3.0, 3.1, 2.965)","(91.0, 490.0, 386.66666666666663)","(2.35, 4.1, 3.9090909090909087)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:41.660617,"(9.0, 15.5, 14.75)","(8.0, 10.5, 10.142857142857142)","(13.0, 13.5, 13.382352941176471)","(8.0, 10.5, 9.503333333333332)","(3.0, 3.1, 2.965)","(91.0, 490.0, 386.66666666666663)","(2.35, 4.1, 3.88125)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:42.856892,"(9.0, 15.5, 14.75)","(8.0, 10.5, 12.555555555555555)","(13.0, 13.5, 13.346153846153847)","(8.0, 10.5, 9.565624999999999)","(3.0, 3.1, 2.965)","(91.0, 490.0, 415.0)","(2.35, 4.1, 3.8916666666666666)","(12.0, 19.0, 14.833333333333334)"
09-01-2023 14:12:44.165331,"(9.0, 15.5, 13.625)","(8.0, 13.0, 11.642857142857142)","(13.0, 13.5, 13.346153846153847)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.1, 2.9299999999999997)","(91.0, 650.0, 493.3333333333333)","(2.35, 4.1, 3.8916666666666666)","(12.0, 19.0, 17.5)"
09-01-2023 14:12:45.370133,"(9.0, 15.5, 13.625)","(8.0, 13.0, 10.82857142857143)","(13.0, 13.5, 13.346153846153847)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.05, 2.9125)","(91.0, 650.0, 493.3333333333333)","(2.35, 4.1, 3.8916666666666666)","(12.0, 18.5, 15.038461538461538)"
09-01-2023 14:12:46.648795,"(9.0, 15.5, 13.625)","(8.0, 13.0, 10.82857142857143)","(13.0, 13.5, 13.346153846153847)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.05, 2.888888888888889)","(91.0, 650.0, 530.0)","(2.35, 4.1, 3.8916666666666666)","(12.0, 18.5, 15.038461538461538)"
09-01-2023 14:12:47.798543,"(9.0, 15.5, 13.625)","(8.0, 13.0, 9.571428571428571)","(13.0, 13.5, 13.346153846153847)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.0, 2.8863636363636362)","(91.0, 650.0, 410.0)","(2.35, 4.1, 3.8916666666666666)","(12.0, 18.5, 15.038461538461538)"
09-01-2023 14:12:48.922691,"(9.0, 15.5, 13.625)","(8.0, 13.0, 9.909090909090908)","(13.0, 13.5, 13.346153846153847)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.0, 2.8863636363636362)","(91.0, 490.0, 426.0)","(2.35, 4.1, 3.8916666666666666)","(12.0, 18.5, 15.038461538461538)"
09-01-2023 14:12:50.151288,"(9.0, 15.5, 13.625)","(8.0, 13.0, 9.909090909090908)","(13.0, 13.5, 13.346153846153847)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.0, 2.8863636363636362)","(91.0, 490.0, 426.0)","(2.35, 4.1, 3.8916666666666666)","(12.0, 18.5, 15.038461538461538)"
09-01-2023 14:12:51.297075,"(9.0, 15.5, 13.625)","(8.0, 13.0, 9.909090909090908)","(13.0, 13.5, 13.346153846153847)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.0, 2.8863636363636362)","(91.0, 490.0, 450.0)","(2.35, 4.1, 3.8916666666666666)","(12.0, 18.5, 15.038461538461538)"
09-01-2023 14:12:52.442697,"(9.0, 15.5, 13.625)","(8.0, 13.0, 9.909090909090908)","(13.0, 13.5, 13.346153846153847)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.0, 2.8863636363636362)","(91.0, 490.0, 441.25)","(2.35, 4.1, 3.8916666666666666)","(12.0, 18.5, 15.23913043478261)"
09-01-2023 14:12:53.688800,"(10.0, 15.5, 13.625)","(8.0, 13.0, 9.909090909090908)","(13.0, 13.5, 13.346153846153847)","(8.0, 10.5, 9.503333333333332)","(3.0, 3.0, 2.8863636363636362)","(91.0, 480.0, 441.25)","(2.35, 4.1, 3.8916666666666666)","(12.0, 18.5, 15.23913043478261)"
09-01-2023 14:12:54.845580,"(10.0, 15.5, 13.625)","(8.0, 13.0, 9.909090909090908)","(13.0, 13.5, 13.346153846153847)","(8.0, 10.5, 9.503333333333332)","(3.0, 3.0, 2.8863636363636362)","(91.0, 480.0, 441.25)","(2.35, 4.1, 3.8916666666666666)","(12.0, 18.5, 15.23913043478261)"
09-01-2023 14:12:55.988672,"(10.0, 15.5, 13.625)","(8.0, 13.0, 9.909090909090908)","(13.0, 13.5, 13.346153846153847)","(8.0, 10.5, 9.503333333333332)","(3.0, 3.0, 2.8863636363636362)","(91.0, 480.0, 441.25)","(2.35, 4.1, 3.8916666666666666)","(12.0, 18.5, 15.23913043478261)"
09-01-2023 14:12:57.159708,"(10.0, 15.5, 13.625)","(8.0, 13.0, 9.909090909090908)","(13.0, 13.5, 13.346153846153847)","(8.0, 10.5, 9.503333333333332)","(3.0, 3.0, 2.8863636363636362)","(91.0, 480.0, 441.25)","(2.35, 4.1, 3.8916666666666666)","(12.0, 18.5, 15.23913043478261)"
09-01-2023 14:12:58.331382,"(10.0, 15.5, 13.625)","(8.0, 13.0, 9.909090909090908)","(13.0, 13.5, 13.346153846153847)","(8.0, 10.5, 9.503333333333332)","(3.0, 3.0, 2.8863636363636362)","(91.0, 480.0, 441.25)","(2.35, 4.1, 3.8916666666666666)","(12.0, 18.5, 15.23913043478261)"
09-01-2023 14:12:59.541198,"(10.0, 15.5, 13.625)","(8.0, 13.0, 9.909090909090908)","(13.0, 13.5, 13.1)","(8.0, 10.5, 9.503333333333332)","(3.0, 3.0, 2.909090909090909)","(91.0, 480.0, 441.25)","(2.35, 4.1, 3.8916666666666666)","(12.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:00.742410,"(10.0, 15.5, 13.625)","(8.0, 13.0, 9.909090909090908)","(13.0, 13.5, 13.1)","(8.0, 10.5, 9.503333333333332)","(3.0, 3.0, 2.9393939393939394)","(91.0, 480.0, 441.25)","(2.35, 4.1, 3.8916666666666666)","(12.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:01.912814,"(10.0, 15.5, 13.625)","(8.0, 12.5, 9.905263157894737)","(13.0, 13.5, 13.1)","(8.0, 10.5, 9.503333333333332)","(3.0, 3.0, 2.9393939393939394)","(91.0, 480.0, 441.25)","(2.35, 4.1, 3.8916666666666666)","(12.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:03.114673,"(10.0, 15.5, 13.625)","(8.0, 12.5, 9.761111111111111)","(13.0, 13.5, 13.1)","(8.0, 10.5, 9.503333333333332)","(3.0, 3.0, 2.9393939393939394)","(91.0, 480.0, 441.25)","(2.35, 4.1, 3.8916666666666666)","(12.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:04.350271,"(10.0, 15.5, 13.625)","(8.0, 12.5, 9.761111111111111)","(13.0, 13.5, 13.1)","(8.0, 10.5, 9.503333333333332)","(3.0, 3.0, 2.9393939393939394)","(91.0, 480.0, 441.25)","(2.35, 4.1, 3.8916666666666666)","(12.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:05.599561,"(10.0, 15.5, 13.625)","(8.0, 12.0, 10.133333333333333)","(13.0, 13.5, 13.1)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.0, 2.9393939393939394)","(91.0, 480.0, 590.0)","(2.35, 4.1, 4.2625)","(12.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:06.718625,"(10.0, 15.5, 13.625)","(8.0, 12.0, 9.852631578947369)","(13.0, 13.5, 13.1)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.0, 2.925373134328358)","(91.0, 650.0, 441.25)","(2.35, 4.3, 4.3375)","(12.0, 18.5, 17.5)"
09-01-2023 14:13:07.757226,"(10.0, 15.5, 13.625)","(8.0, 11.5, 10.866666666666667)","(13.0, 13.5, 13.1)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.0, 2.925373134328358)","(91.0, 480.0, 590.0)","(2.35, 4.5, 3.975)","(12.0, 18.0, 17.5)"
09-01-2023 14:13:08.798296,"(10.0, 15.5, 13.625)","(8.0, 11.5, 11.2)","(13.0, 13.5, 13.1)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.0, 2.925373134328358)","(91.0, 650.0, 432.5)","(2.35, 4.5, 4.01875)","(12.0, 18.0, 17.5)"
09-01-2023 14:13:09.917141,"(10.0, 15.5, 13.625)","(8.0, 11.5, 11.2375)","(13.0, 13.5, 13.1)","(8.0, 10.5, 9.46896551724138)","(3.0, 3.0, 2.925373134328358)","(91.0, 470.0, 432.5)","(2.35, 4.5, 4.01875)","(12.0, 18.0, 17.5)"
09-01-2023 14:13:11.062446,"(10.0, 15.5, 13.625)","(8.0, 11.5, 10.625)","(13.0, 13.5, 13.1)","(8.0, 10.5, 9.392592592592592)","(3.0, 3.0, 2.925373134328358)","(91.0, 470.0, 432.5)","(2.35, 4.5, 4.01875)","(12.0, 18.0, 17.5)"
09-01-2023 14:13:12.214598,"(10.0, 15.5, 13.625)","(8.0, 11.5, 10.068181818181818)","(13.0, 13.5, 13.1)","(8.0, 10.5, 9.392592592592592)","(2.8, 3.0, 2.925373134328358)","(91.0, 470.0, 432.5)","(2.35, 4.5, 4.0875)","(12.0, 18.0, 17.5)"
09-01-2023 14:13:13.424920,"(10.0, 15.5, 13.625)","(8.0, 11.5, 10.068181818181818)","(13.0, 13.5, 13.1)","(8.0, 10.5, 9.392592592592592)","(2.8, 3.0, 2.925373134328358)","(91.0, 470.0, 432.5)","(2.35, 4.5, 4.4175)","(12.0, 18.0, 17.5)"
09-01-2023 14:13:14.673031,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(12.0, 13.5, 13.1)","(8.0, 10.5, 9.392592592592592)","(2.8, 3.0, 2.925373134328358)","(91.0, 470.0, 432.5)","(2.35, 4.5, 4.4175)","(13.0, 18.0, 17.5)"
09-01-2023 14:13:15.871024,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(12.0, 13.5, 13.1)","(8.0, 10.5, 9.392592592592592)","(2.8, 3.0, 2.925373134328358)","(91.0, 470.0, 432.5)","(2.35, 4.5, 4.4175)","(13.0, 18.0, 17.5)"
09-01-2023 14:13:17.096098,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(12.0, 13.5, 13.1)","(8.0, 10.5, 9.392592592592592)","(2.8, 3.0, 2.925373134328358)","(91.0, 470.0, 432.5)","(2.35, 4.5, 4.4175)","(13.0, 18.0, 17.5)"
09-01-2023 14:13:18.363272,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(12.0, 13.5, 13.1)","(8.0, 10.5, 9.392592592592592)","(2.8, 3.0, 2.925373134328358)","(91.0, 470.0, 432.5)","(2.35, 4.5, 4.4175)","(13.0, 18.0, 17.5)"
09-01-2023 14:13:19.567700,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(12.0, 13.5, 13.1)","(8.0, 10.5, 9.392592592592592)","(2.8, 3.0, 2.925373134328358)","(91.0, 470.0, 432.5)","(2.35, 4.5, 4.431818181818182)","(13.0, 18.0, 15.23913043478261)"
09-01-2023 14:13:20.760533,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(12.0, 13.5, 13.1)","(8.0, 10.5, 9.373333333333333)","(2.8, 3.0, 2.925373134328358)","(91.0, 470.0, 432.5)","(2.35, 4.5, 4.434782608695652)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:21.982222,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(12.0, 13.5, 13.1)","(8.0, 10.5, 9.392592592592592)","(3.0, 3.0, 2.925373134328358)","(91.0, 470.0, 590.0)","(2.35, 4.5, 4.434782608695652)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:23.221918,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(12.0, 13.5, 13.1)","(8.0, 10.5, 9.392592592592592)","(3.0, 3.0, 2.925373134328358)","(91.0, 650.0, 590.0)","(2.35, 4.5, 4.434782608695652)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:24.461036,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(12.0, 13.5, 13.1)","(8.0, 10.5, 9.392592592592592)","(3.0, 3.0, 2.925373134328358)","(91.0, 650.0, 590.0)","(2.35, 4.5, 4.434782608695652)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:25.674774,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(12.0, 13.5, 13.1)","(8.0, 10.5, 9.392592592592592)","(3.0, 3.0, 2.925373134328358)","(91.0, 650.0, 590.0)","(2.35, 4.5, 4.434782608695652)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:26.936398,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(12.0, 13.5, 13.1)","(8.0, 10.5, 9.593939393939394)","(3.0, 3.0, 2.925373134328358)","(91.0, 650.0, 590.0)","(2.35, 4.5, 4.434782608695652)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:28.139869,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(11.0, 13.5, 13.1)","(8.0, 10.5, 9.593939393939394)","(2.8, 3.0, 2.925373134328358)","(91.0, 650.0, 590.0)","(2.35, 4.5, 4.434782608695652)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:29.328703,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(11.0, 13.5, 13.1)","(8.0, 10.5, 9.593939393939394)","(2.8, 3.0, 2.925373134328358)","(91.0, 650.0, 590.0)","(2.35, 4.5, 4.434782608695652)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:30.588767,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(11.0, 13.5, 13.1)","(8.0, 10.5, 9.593939393939394)","(2.8, 3.0, 2.925373134328358)","(91.0, 650.0, 590.0)","(2.35, 4.5, 4.434782608695652)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:31.945994,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(11.0, 13.5, 13.1)","(8.0, 10.5, 9.593939393939394)","(2.8, 3.0, 2.925373134328358)","(91.0, 650.0, 590.0)","(2.35, 4.5, 4.434782608695652)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:33.230305,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(11.0, 13.5, 13.1)","(8.0, 10.5, 9.593939393939394)","(2.8, 3.0, 2.925373134328358)","(91.0, 650.0, 432.5)","(2.35, 4.5, 4.434782608695652)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:34.470577,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(11.0, 13.5, 13.1)","(8.0, 10.5, 9.593939393939394)","(2.8, 3.0, 2.925373134328358)","(91.0, 470.0, 432.5)","(2.35, 4.5, 4.434782608695652)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:35.917017,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(11.0, 13.5, 13.1)","(8.0, 10.5, 9.593939393939394)","(2.8, 3.0, 2.925373134328358)","(91.0, 470.0, 590.0)","(2.35, 4.5, 4.4375)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:37.059481,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(11.0, 13.5, 13.1)","(8.0, 10.5, 9.593939393939394)","(2.8, 3.0, 2.925373134328358)","(91.0, 650.0, 423.75)","(2.5, 4.5, 4.4375)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:38.409546,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(11.0, 13.5, 13.1)","(8.0, 10.5, 9.593939393939394)","(2.7, 3.0, 2.925373134328358)","(91.0, 460.0, 423.75)","(2.5, 4.5, 4.4375)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:39.724286,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(11.0, 13.5, 13.1)","(8.0, 10.5, 9.593939393939394)","(2.7, 3.0, 2.9445454545454544)","(91.0, 460.0, 423.75)","(2.5, 4.5, 4.4375)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:40.982063,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(11.0, 13.5, 13.1)","(8.0, 10.5, 9.593939393939394)","(2.7, 2.98, 2.95375)","(91.0, 460.0, 423.75)","(2.5, 4.5, 4.4375)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:42.161771,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(11.0, 13.5, 13.1)","(8.0, 10.5, 9.593939393939394)","(2.7, 2.98, 2.95375)","(91.0, 460.0, 423.75)","(2.5, 4.5, 4.4375)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:43.360406,"(10.0, 15.5, 13.625)","(8.5, 11.5, 10.068181818181818)","(11.0, 13.5, 13.1)","(8.0, 10.5, 9.593939393939394)","(2.7, 2.98, 2.965)","(91.0, 460.0, 423.75)","(2.5, 4.5, 4.375)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:44.512508,"(10.0, 15.5, 14.115384615384615)","(8.5, 11.5, 10.173684210526316)","(11.0, 13.5, 13.1)","(8.0, 10.5, 9.927272727272728)","(2.7, 2.98, 2.965)","(91.0, 460.0, 423.75)","(2.5, 4.5, 4.188888888888888)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:45.652649,"(10.0, 15.5, 14.115384615384615)","(8.5, 11.5, 10.068181818181818)","(11.0, 13.5, 13.433333333333334)","(8.0, 10.0, 9.927272727272728)","(2.7, 2.98, 2.965)","(91.0, 460.0, 423.75)","(2.5, 4.5, 4.188888888888888)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:46.668081,"(10.0, 15.5, 14.0)","(8.5, 11.5, 10.068181818181818)","(11.0, 13.5, 13.433333333333334)","(8.0, 10.0, 9.927272727272728)","(2.7, 2.98, 2.965)","(91.0, 460.0, 423.75)","(2.5, 4.5, 4.22)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:47.775956,"(10.0, 15.5, 14.0)","(8.5, 11.5, 10.354545454545455)","(11.0, 14.0, 12.8)","(8.0, 10.0, 9.927272727272728)","(2.7, 2.98, 2.965)","(91.0, 460.0, 423.75)","(2.5, 4.5, 4.22)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:48.913126,"(10.0, 15.5, 14.0)","(8.5, 11.5, 10.173684210526316)","(11.0, 14.0, 12.8)","(8.0, 10.0, 9.927272727272728)","(2.7, 2.98, 2.965)","(91.0, 460.0, 423.75)","(2.5, 4.5, 4.22)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:50.103724,"(10.0, 15.5, 14.0)","(8.5, 11.5, 10.173684210526316)","(11.0, 14.0, 12.8)","(8.0, 10.0, 9.927272727272728)","(2.7, 2.98, 2.965)","(91.0, 460.0, 467.5)","(2.5, 4.5, 4.22)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:51.257166,"(10.0, 15.5, 14.0)","(8.5, 11.5, 10.173684210526316)","(11.0, 14.0, 12.8)","(8.0, 10.0, 9.927272727272728)","(2.7, 2.98, 2.95)","(91.0, 510.0, 467.5)","(2.5, 4.5, 4.22)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:52.367084,"(10.0, 15.5, 14.0)","(8.5, 11.0, 10.146666666666667)","(11.0, 14.0, 12.8)","(8.0, 10.0, 9.927272727272728)","(2.7, 2.98, 2.95)","(91.0, 510.0, 467.5)","(2.5, 4.5, 4.22)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:53.464037,"(10.0, 15.5, 14.0)","(8.5, 11.0, 10.146666666666667)","(11.0, 14.0, 12.8)","(8.0, 10.0, 9.927272727272728)","(2.7, 2.98, 2.95)","(91.0, 510.0, 467.5)","(2.5, 4.5, 4.22)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:54.478002,"(10.0, 15.5, 14.0)","(8.5, 11.0, 10.146666666666667)","(11.0, 14.0, 12.8)","(8.0, 10.0, 9.927272727272728)","(2.7, 2.98, 2.925806451612903)","(91.0, 510.0, 467.5)","(2.5, 4.5, 4.22)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:55.545546,"(10.0, 15.5, 14.0)","(8.5, 11.0, 10.146666666666667)","(11.0, 14.0, 12.8)","(8.0, 10.0, 9.927272727272728)","(2.7, 3.0, 2.965)","(91.0, 510.0, 461.42857142857144)","(2.5, 4.5, 4.22)","(13.0, 18.5, 15.23913043478261)"
09-01-2023 14:13:56.622531,"(10.0, 15.5, 14.0)","(8.5, 11.0, 10.146666666666667)","(11.0, 14.0, 12.8)","(8.0, 10.0, 9.927272727272728)","(2.7, 2.98, 2.965)","(91.0, 510.0, 461.42857142857144)","(2.5, 4.5, 4.22)","(13.0, 18.5, 15.23913043478261)"
