,Keayang Shakenbake,Pennies Following,Keilah Nz,Royal Cadence,Chemical Reactor,Moneymakinmonkey,Mariahs Shadow
1706,"[datetime.datetime(2022, 11, 28, 13, 39, 28, 98811), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 28, 98811), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 28, 98811), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 28, 98811), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 39, 28, 98811), 10.0, 16.0]","[datetime.datetime(2022, 11, 28, 13, 39, 28, 98811), 1.9, 2.32]","[datetime.datetime(2022, 11, 28, 13, 39, 28, 98811), 20.0, 60.0]"
1707,"[datetime.datetime(2022, 11, 28, 13, 39, 29, 261828), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 29, 261828), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 29, 261828), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 29, 261828), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 39, 29, 261828), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 13, 39, 29, 261828), 1.9, 2.32]","[datetime.datetime(2022, 11, 28, 13, 39, 29, 261828), 26.0, 60.0]"
1708,"[datetime.datetime(2022, 11, 28, 13, 39, 30, 426124), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 30, 426124), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 30, 426124), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 30, 426124), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 39, 30, 426124), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 13, 39, 30, 426124), 1.9, 2.28]","[datetime.datetime(2022, 11, 28, 13, 39, 30, 426124), 26.0, 60.0]"
1709,"[datetime.datetime(2022, 11, 28, 13, 39, 31, 603948), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 31, 603948), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 31, 603948), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 31, 603948), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 39, 31, 603948), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 13, 39, 31, 603948), 1.9, 2.28]","[datetime.datetime(2022, 11, 28, 13, 39, 31, 603948), 26.0, 60.0]"
1710,"[datetime.datetime(2022, 11, 28, 13, 39, 32, 777824), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 32, 777824), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 39, 32, 777824), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 32, 777824), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 39, 32, 777824), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 13, 39, 32, 777824), 1.9, 2.24]","[datetime.datetime(2022, 11, 28, 13, 39, 32, 777824), 20.0, 60.0]"
1711,"[datetime.datetime(2022, 11, 28, 13, 39, 33, 938623), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 33, 938623), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 39, 33, 938623), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 33, 938623), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 39, 33, 938623), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 13, 39, 33, 938623), 1.9, 2.24]","[datetime.datetime(2022, 11, 28, 13, 39, 33, 938623), 20.0, 60.0]"
1712,"[datetime.datetime(2022, 11, 28, 13, 39, 35, 105942), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 35, 105942), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 39, 35, 105942), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 35, 105942), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 39, 35, 105942), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 13, 39, 35, 105942), 1.9, 2.24]","[datetime.datetime(2022, 11, 28, 13, 39, 35, 105942), 20.0, 55.0]"
1713,"[datetime.datetime(2022, 11, 28, 13, 39, 36, 278299), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 36, 278299), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 39, 36, 278299), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 36, 278299), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 39, 36, 278299), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 13, 39, 36, 278299), 1.9, 2.24]","[datetime.datetime(2022, 11, 28, 13, 39, 36, 278299), 20.0, 55.0]"
1714,"[datetime.datetime(2022, 11, 28, 13, 39, 37, 449124), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 37, 449124), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 39, 37, 449124), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 37, 449124), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 39, 37, 449124), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 13, 39, 37, 449124), 1.9, 2.24]","[datetime.datetime(2022, 11, 28, 13, 39, 37, 449124), 20.0, 55.0]"
1715,"[datetime.datetime(2022, 11, 28, 13, 39, 38, 623330), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 38, 623330), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 39, 38, 623330), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 38, 623330), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 39, 38, 623330), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 13, 39, 38, 623330), 1.9, 2.24]","[datetime.datetime(2022, 11, 28, 13, 39, 38, 623330), 20.0, 55.0]"
1716,"[datetime.datetime(2022, 11, 28, 13, 39, 39, 792965), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 39, 792965), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 39, 39, 792965), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 39, 792965), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 39, 39, 792965), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 13, 39, 39, 792965), 1.9, 2.24]","[datetime.datetime(2022, 11, 28, 13, 39, 39, 792965), 21.0, 55.0]"
1717,"[datetime.datetime(2022, 11, 28, 13, 39, 40, 962512), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 40, 962512), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 39, 40, 962512), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 40, 962512), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 39, 40, 962512), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 13, 39, 40, 962512), 1.9, 2.22]","[datetime.datetime(2022, 11, 28, 13, 39, 40, 962512), 21.0, 60.0]"
1718,"[datetime.datetime(2022, 11, 28, 13, 39, 42, 128587), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 42, 128587), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 39, 42, 128587), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 42, 128587), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 39, 42, 128587), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 13, 39, 42, 128587), 1.9, 2.22]","[datetime.datetime(2022, 11, 28, 13, 39, 42, 128587), 21.0, 60.0]"
1719,"[datetime.datetime(2022, 11, 28, 13, 39, 43, 291179), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 43, 291179), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 39, 43, 291179), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 43, 291179), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 39, 43, 291179), 10.0, 19.0]","[datetime.datetime(2022, 11, 28, 13, 39, 43, 291179), 1.9, 2.22]","[datetime.datetime(2022, 11, 28, 13, 39, 43, 291179), 21.0, 60.0]"
1720,"[datetime.datetime(2022, 11, 28, 13, 39, 44, 454298), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 44, 454298), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 39, 44, 454298), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 44, 454298), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 39, 44, 454298), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 39, 44, 454298), 1.9, 2.22]","[datetime.datetime(2022, 11, 28, 13, 39, 44, 454298), 21.0, 60.0]"
1721,"[datetime.datetime(2022, 11, 28, 13, 39, 45, 618931), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 45, 618931), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 39, 45, 618931), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 45, 618931), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 39, 45, 619931), 10.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 39, 45, 619931), 1.9, 2.2]","[datetime.datetime(2022, 11, 28, 13, 39, 45, 619931), 21.0, 60.0]"
1722,"[datetime.datetime(2022, 11, 28, 13, 39, 46, 786000), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 46, 786000), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 39, 46, 786000), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 46, 786000), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 39, 46, 786000), 10.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 39, 46, 786000), 1.9, 2.2]","[datetime.datetime(2022, 11, 28, 13, 39, 46, 786000), 21.0, 60.0]"
1723,"[datetime.datetime(2022, 11, 28, 13, 39, 47, 962550), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 47, 962550), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 39, 47, 962550), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 47, 962550), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 39, 47, 962550), 10.0, 21.0]","[datetime.datetime(2022, 11, 28, 13, 39, 47, 962550), 1.9, 2.16]","[datetime.datetime(2022, 11, 28, 13, 39, 47, 962550), 21.0, 60.0]"
1724,"[datetime.datetime(2022, 11, 28, 13, 39, 49, 131727), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 49, 131727), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 39, 49, 131727), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 49, 131727), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 39, 49, 131727), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 13, 39, 49, 131727), 1.9, 2.16]","[datetime.datetime(2022, 11, 28, 13, 39, 49, 131727), 21.0, 55.0]"
1725,"[datetime.datetime(2022, 11, 28, 13, 39, 50, 290924), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 50, 290924), 18.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 39, 50, 290924), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 50, 290924), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 39, 50, 290924), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 13, 39, 50, 290924), 1.9, 2.14]","[datetime.datetime(2022, 11, 28, 13, 39, 50, 290924), 21.0, 55.0]"
1726,"[datetime.datetime(2022, 11, 28, 13, 39, 51, 456881), 101.0, 260.0]","[datetime.datetime(2022, 11, 28, 13, 39, 51, 456881), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 39, 51, 456881), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 51, 456881), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 39, 51, 456881), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 13, 39, 51, 456881), 1.9, 2.14]","[datetime.datetime(2022, 11, 28, 13, 39, 51, 456881), 21.0, 55.0]"
1727,"[datetime.datetime(2022, 11, 28, 13, 39, 52, 620278), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 39, 52, 620278), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 39, 52, 620278), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 52, 620278), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 39, 52, 620278), 11.0, 22.0]","[datetime.datetime(2022, 11, 28, 13, 39, 52, 620278), 1.9, 2.14]","[datetime.datetime(2022, 11, 28, 13, 39, 52, 620278), 21.0, 60.0]"
1728,"[datetime.datetime(2022, 11, 28, 13, 39, 53, 791045), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 39, 53, 791045), 18.0, 29.0]","[datetime.datetime(2022, 11, 28, 13, 39, 53, 791045), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 53, 791045), 5.0, 6.2]","[datetime.datetime(2022, 11, 28, 13, 39, 53, 791045), 11.0, 21.0]","[datetime.datetime(2022, 11, 28, 13, 39, 53, 791045), 1.9, 2.14]","[datetime.datetime(2022, 11, 28, 13, 39, 53, 791045), 21.0, 65.0]"
1729,"[datetime.datetime(2022, 11, 28, 13, 39, 54, 963227), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 39, 54, 963227), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 39, 54, 963227), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 54, 963227), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 39, 54, 963227), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 39, 54, 963227), 1.9, 2.1]","[datetime.datetime(2022, 11, 28, 13, 39, 54, 963227), 21.0, 65.0]"
1730,"[datetime.datetime(2022, 11, 28, 13, 39, 56, 130884), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 39, 56, 130884), 18.0, 30.0]","[datetime.datetime(2022, 11, 28, 13, 39, 56, 130884), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 56, 130884), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 39, 56, 130884), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 39, 56, 130884), 1.9, 2.08]","[datetime.datetime(2022, 11, 28, 13, 39, 56, 130884), 21.0, 65.0]"
1731,"[datetime.datetime(2022, 11, 28, 13, 39, 57, 299591), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 39, 57, 299591), 18.0, 32.0]","[datetime.datetime(2022, 11, 28, 13, 39, 57, 299591), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 57, 299591), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 39, 57, 299591), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 39, 57, 299591), 1.85, 2.08]","[datetime.datetime(2022, 11, 28, 13, 39, 57, 299591), 26.0, 60.0]"
1732,"[datetime.datetime(2022, 11, 28, 13, 39, 58, 471760), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 39, 58, 471760), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 39, 58, 471760), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 58, 471760), 5.0, 6.4]","[datetime.datetime(2022, 11, 28, 13, 39, 58, 471760), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 39, 58, 471760), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 13, 39, 58, 471760), 26.0, 60.0]"
1733,"[datetime.datetime(2022, 11, 28, 13, 39, 59, 650322), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 39, 59, 650322), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 39, 59, 650322), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 39, 59, 650322), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 39, 59, 650322), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 39, 59, 650322), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 13, 39, 59, 650322), 26.0, 60.0]"
1734,"[datetime.datetime(2022, 11, 28, 13, 40, 0, 837948), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 40, 0, 837948), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 40, 0, 837948), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 40, 0, 837948), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 40, 0, 837948), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 40, 0, 837948), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 13, 40, 0, 837948), 26.0, 60.0]"
1735,"[datetime.datetime(2022, 11, 28, 13, 40, 2, 20570), 101.0, 250.0]","[datetime.datetime(2022, 11, 28, 13, 40, 2, 20570), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 40, 2, 20570), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 40, 2, 20570), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 40, 2, 20570), 11.0, 23.0]","[datetime.datetime(2022, 11, 28, 13, 40, 2, 20570), 1.85, 2.1]","[datetime.datetime(2022, 11, 28, 13, 40, 2, 20570), 26.0, 60.0]"
1736,"[datetime.datetime(2022, 11, 28, 13, 40, 3, 201496), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 40, 3, 201496), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 40, 3, 201496), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 40, 3, 201496), 5.0, 6.6]","[datetime.datetime(2022, 11, 28, 13, 40, 3, 201496), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 13, 40, 3, 201496), 1.85, 1.98]","[datetime.datetime(2022, 11, 28, 13, 40, 3, 201496), 26.0, 60.0]"
1737,"[datetime.datetime(2022, 11, 28, 13, 40, 4, 374655), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 40, 4, 374655), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 40, 4, 374655), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 40, 4, 374655), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 40, 4, 374655), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 13, 40, 4, 374655), 1.85, 2.0]","[datetime.datetime(2022, 11, 28, 13, 40, 4, 374655), 26.0, 60.0]"
1738,"[datetime.datetime(2022, 11, 28, 13, 40, 5, 539807), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 40, 5, 539807), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 40, 5, 539807), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 40, 5, 539807), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 40, 5, 539807), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 13, 40, 5, 539807), 1.85, 2.0]","[datetime.datetime(2022, 11, 28, 13, 40, 5, 539807), 26.0, 60.0]"
1739,"[datetime.datetime(2022, 11, 28, 13, 40, 6, 709191), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 40, 6, 709191), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 40, 6, 709191), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 40, 6, 709191), 5.0, 6.8]","[datetime.datetime(2022, 11, 28, 13, 40, 6, 709191), 11.0, 24.0]","[datetime.datetime(2022, 11, 28, 13, 40, 6, 709191), 1.85, 1.99]","[datetime.datetime(2022, 11, 28, 13, 40, 6, 709191), 26.0, 60.0]"
1740,"[datetime.datetime(2022, 11, 28, 13, 40, 7, 877541), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 40, 7, 877541), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 40, 7, 877541), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 40, 7, 877541), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 13, 40, 7, 877541), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 13, 40, 7, 877541), 1.85, 2.0]","[datetime.datetime(2022, 11, 28, 13, 40, 7, 877541), 26.0, 60.0]"
1741,"[datetime.datetime(2022, 11, 28, 13, 40, 9, 65029), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 40, 9, 65029), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 40, 9, 65029), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 40, 9, 65029), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 13, 40, 9, 65029), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 13, 40, 9, 65029), 1.8, 2.0]","[datetime.datetime(2022, 11, 28, 13, 40, 9, 65029), 26.0, 60.0]"
1742,"[datetime.datetime(2022, 11, 28, 13, 40, 10, 229788), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 40, 10, 229788), 18.0, 28.0]","[datetime.datetime(2022, 11, 28, 13, 40, 10, 229788), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 40, 10, 229788), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 13, 40, 10, 229788), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 13, 40, 10, 229788), 1.8, 1.99]","[datetime.datetime(2022, 11, 28, 13, 40, 10, 229788), 26.0, 60.0]"
1743,"[datetime.datetime(2022, 11, 28, 13, 40, 11, 394730), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 40, 11, 394730), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 40, 11, 394730), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 40, 11, 394730), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 13, 40, 11, 394730), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 13, 40, 11, 394730), 1.8, 1.99]","[datetime.datetime(2022, 11, 28, 13, 40, 11, 394730), 26.0, 60.0]"
1744,"[datetime.datetime(2022, 11, 28, 13, 40, 12, 565469), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 40, 12, 565469), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 40, 12, 565469), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 40, 12, 565469), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 13, 40, 12, 565469), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 13, 40, 12, 565469), 1.8, 1.99]","[datetime.datetime(2022, 11, 28, 13, 40, 12, 565469), 26.0, 60.0]"
1745,"[datetime.datetime(2022, 11, 28, 13, 40, 13, 733587), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 40, 13, 733587), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 40, 13, 733587), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 40, 13, 733587), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 13, 40, 13, 733587), 12.0, 24.0]","[datetime.datetime(2022, 11, 28, 13, 40, 13, 733587), 1.8, 1.99]","[datetime.datetime(2022, 11, 28, 13, 40, 13, 733587), 26.0, 60.0]"
1746,"[datetime.datetime(2022, 11, 28, 13, 40, 14, 896441), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 40, 14, 896441), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 40, 14, 896441), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 40, 14, 896441), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 13, 40, 14, 896441), 12.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 40, 14, 896441), 1.8, 1.95]","[datetime.datetime(2022, 11, 28, 13, 40, 14, 896441), 26.0, 60.0]"
1747,"[datetime.datetime(2022, 11, 28, 13, 40, 16, 61491), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 40, 16, 61491), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 40, 16, 61491), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 40, 16, 61491), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 13, 40, 16, 61491), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 40, 16, 61491), 1.8, 1.99]","[datetime.datetime(2022, 11, 28, 13, 40, 16, 61491), 26.0, 60.0]"
1748,"[datetime.datetime(2022, 11, 28, 13, 40, 17, 218539), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 40, 17, 218539), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 40, 17, 218539), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 40, 17, 218539), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 13, 40, 17, 218539), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 40, 17, 218539), 1.8, 1.98]","[datetime.datetime(2022, 11, 28, 13, 40, 17, 218539), 26.0, 60.0]"
1749,"[datetime.datetime(2022, 11, 28, 13, 40, 18, 388801), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 40, 18, 388801), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 40, 18, 388801), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 40, 18, 388801), 5.0, 7.0]","[datetime.datetime(2022, 11, 28, 13, 40, 18, 388801), 13.0, 26.0]","[datetime.datetime(2022, 11, 28, 13, 40, 18, 388801), 1.8, 1.98]","[datetime.datetime(2022, 11, 28, 13, 40, 18, 388801), 26.0, 60.0]"
1750,"[datetime.datetime(2022, 11, 28, 13, 40, 19, 557611), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 40, 19, 557611), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 40, 19, 557611), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 40, 19, 557611), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 40, 19, 557611), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 13, 40, 19, 557611), 1.8, 1.95]","[datetime.datetime(2022, 11, 28, 13, 40, 19, 557611), 26.0, 65.0]"
1751,"[datetime.datetime(2022, 11, 28, 13, 40, 20, 721313), 101.0, 270.0]","[datetime.datetime(2022, 11, 28, 13, 40, 20, 721313), 18.0, 27.0]","[datetime.datetime(2022, 11, 28, 13, 40, 20, 721313), 3.2, 99999]","[datetime.datetime(2022, 11, 28, 13, 40, 20, 721313), 5.0, 7.8]","[datetime.datetime(2022, 11, 28, 13, 40, 20, 721313), 13.0, 24.0]","[datetime.datetime(2022, 11, 28, 13, 40, 20, 721313), 1.8, 1.95]","[datetime.datetime(2022, 11, 28, 13, 40, 20, 721313), 26.0, 65.0]"
