,Bronze Lady,Lucky Lockett,Hallelujah Baby,Get My Point,Shes Fancy Like,A Rousing Babe,Hot Link,Raucous Tizzy,Standforgrit,Mo Town Gal
07-01-2023 09:52:07.449344,"(11.0, 14.0, 13.261538461538462)","(5.5, 6.4, 6.208333333333334)","(16.0, 23.0, 22.142857142857142)","(3.7, 4.6, 4.53)","(17.0, 24.0, 23.677419354838708)","(3.7, 4.6, 4.540243902439024)","(11.0, 13.5, 12.844827586206897)","(19.0, 32.0, 31.0)","(13.0, 18.0, 17.892857142857142)","(10.0, 13.5, 13.321428571428571)"
07-01-2023 09:52:08.744706,"(11.0, 14.0, 13.261538461538462)","(5.5, 6.4, 6.208333333333334)","(16.0, 23.0, 22.11764705882353)","(3.7, 4.6, 4.53)","(17.0, 24.0, 23.655172413793103)","(3.7, 4.6, 4.537179487179487)","(11.0, 13.5, 12.844827586206897)","(19.0, 32.0, 30.125)","(13.0, 18.0, 17.892857142857142)","(10.0, 13.5, 13.875)"
07-01-2023 09:52:10.090587,"(11.0, 14.0, 13.261538461538462)","(5.5, 6.4, 6.208333333333334)","(16.0, 23.0, 22.18918918918919)","(3.7, 4.6, 4.535915492957747)","(17.0, 24.0, 23.655172413793103)","(3.7, 4.6, 4.548691099476439)","(11.0, 13.5, 12.844827586206897)","(19.0, 32.0, 30.125)","(13.0, 18.0, 17.892857142857142)","(10.0, 14.0, 13.481481481481481)"
07-01-2023 09:52:11.377706,"(11.0, 14.0, 13.261538461538462)","(5.5, 6.4, 6.208333333333334)","(16.0, 23.0, 22.18918918918919)","(3.7, 4.6, 4.535915492957747)","(17.0, 24.0, 23.655172413793103)","(3.7, 4.6, 4.548691099476439)","(11.0, 13.5, 12.844827586206897)","(19.0, 32.0, 30.235294117647058)","(13.0, 18.0, 17.892857142857142)","(10.0, 14.0, 13.481481481481481)"
07-01-2023 09:52:12.620078,"(11.0, 14.0, 13.261538461538462)","(5.5, 6.4, 6.208333333333334)","(16.0, 23.0, 22.18918918918919)","(3.7, 4.6, 4.536428571428571)","(17.0, 24.0, 23.655172413793103)","(3.7, 4.6, 4.548691099476439)","(11.0, 13.5, 12.844827586206897)","(19.0, 32.0, 30.058823529411764)","(13.0, 18.0, 18.055555555555557)","(10.0, 14.0, 13.14)"
07-01-2023 09:52:13.806812,"(11.0, 14.0, 13.261538461538462)","(5.5, 6.4, 6.266666666666667)","(16.0, 23.0, 22.18918918918919)","(3.7, 4.6, 4.564220183486238)","(17.0, 24.0, 23.655172413793103)","(3.7, 4.6, 4.5234375)","(11.0, 13.5, 12.844827586206897)","(19.0, 32.0, 30.058823529411764)","(13.0, 18.5, 18.071428571428573)","(10.0, 13.5, 13.25)"
07-01-2023 09:52:15.109815,"(11.0, 14.0, 13.304347826086957)","(5.5, 6.4, 6.242253521126761)","(16.0, 23.0, 22.210526315789473)","(3.7, 4.6, 4.559375)","(17.0, 24.0, 23.515151515151516)","(3.7, 4.6, 4.51551724137931)","(11.0, 13.5, 12.887096774193548)","(19.0, 32.0, 30.166666666666668)","(13.0, 18.5, 18.166666666666668)","(10.0, 13.5, 13.405405405405405)"
07-01-2023 09:52:16.397399,"(11.0, 14.0, 13.529411764705882)","(5.5, 6.4, 6.250666666666667)","(16.0, 23.0, 22.210526315789473)","(3.7, 4.6, 4.528275862068965)","(17.0, 24.0, 23.5)","(3.7, 4.6, 4.510909090909091)","(11.0, 13.5, 12.887096774193548)","(19.0, 32.0, 29.9375)","(13.0, 18.5, 18.166666666666668)","(10.0, 14.0, 13.421052631578947)"
07-01-2023 09:52:17.669738,"(11.0, 14.0, 13.53061224489796)","(5.5, 6.4, 6.250666666666667)","(16.0, 23.0, 22.210526315789473)","(3.7, 4.6, 4.552)","(17.0, 24.0, 22.933333333333334)","(3.7, 4.6, 4.550819672131148)","(11.0, 13.5, 12.875)","(19.0, 32.0, 29.25)","(13.0, 18.5, 18.27777777777778)","(10.0, 14.0, 13.463414634146341)"
07-01-2023 09:52:18.929412,"(11.0, 14.0, 13.536585365853659)","(5.5, 6.4, 6.254545454545455)","(16.0, 23.0, 21.571428571428573)","(3.7, 4.6, 4.577611940298508)","(17.0, 24.0, 22.705882352941178)","(3.7, 4.6, 4.573076923076923)","(11.0, 13.0, 13.0)","(19.0, 32.0, 28.5625)","(13.0, 18.5, 18.1)","(10.0, 14.0, 13.435897435897436)"
07-01-2023 09:52:20.186409,"(11.0, 14.0, 13.392857142857142)","(5.5, 6.2, 6.2153846153846155)","(16.0, 23.0, 22.285714285714285)","(3.7, 4.6, 4.555913978494623)","(17.0, 23.0, 22.76923076923077)","(3.7, 4.6, 4.57953216374269)","(11.0, 13.5, 12.785714285714286)","(19.0, 32.0, 27.384615384615383)","(13.0, 18.5, 18.289473684210527)","(10.0, 14.0, 13.394736842105264)"
07-01-2023 09:52:21.482605,"(11.0, 14.0, 13.392857142857142)","(5.5, 6.4, 6.17)","(16.0, 23.0, 22.4)","(3.7, 4.6, 4.555913978494623)","(17.0, 23.0, 22.76923076923077)","(3.7, 4.7, 4.6703125)","(11.0, 13.0, 12.5625)","(19.0, 32.0, 27.555555555555557)","(13.0, 18.5, 18.289473684210527)","(10.0, 13.5, 13.394736842105264)"
07-01-2023 09:52:22.771741,"(11.0, 14.0, 13.35483870967742)","(5.5, 6.2, 6.093506493506494)","(16.0, 23.0, 22.444444444444443)","(3.7, 4.6, 4.552631578947368)","(17.0, 23.0, 24.87837837837838)","(3.7, 4.7, 4.673611111111111)","(11.0, 13.0, 12.229166666666666)","(19.0, 30.0, 26.75)","(13.0, 18.5, 18.214285714285715)","(10.0, 13.5, 13.409090909090908)"
07-01-2023 09:52:24.056109,"(11.0, 14.0, 13.344262295081966)","(5.5, 6.2, 6.0864406779661016)","(16.0, 23.0, 22.5)","(3.7, 4.6, 4.5594059405940595)","(17.0, 25.0, 24.852459016393443)","(3.7, 4.7, 4.673611111111111)","(10.0, 13.0, 12.178571428571429)","(18.0, 29.0, 26.0)","(13.0, 18.5, 18.0)","(10.0, 13.5, 13.64516129032258)"
07-01-2023 09:52:25.299769,"(11.0, 14.0, 13.35483870967742)","(5.5, 6.2, 6.0864406779661016)","(16.0, 23.0, 22.5)","(3.7, 4.6, 4.56)","(17.0, 25.0, 24.48148148148148)","(3.7, 4.7, 4.65268817204301)","(10.0, 13.0, 12.307692307692308)","(18.0, 28.0, 26.5)","(13.0, 18.5, 18.147058823529413)","(10.0, 14.0, 13.633333333333333)"
07-01-2023 09:52:26.519743,"(11.0, 14.0, 13.366666666666667)","(5.5, 6.2, 6.0910569105691055)","(16.0, 23.0, 22.576923076923077)","(3.7, 4.6, 4.56)","(17.0, 25.0, 24.647058823529413)","(3.7, 4.7, 4.6703125)","(10.0, 12.5, 11.708333333333334)","(18.0, 27.0, 25.153846153846153)","(13.0, 18.5, 17.94736842105263)","(10.0, 14.0, 13.75)"
07-01-2023 09:52:27.848704,"(11.0, 14.0, 13.298245614035087)","(5.5, 6.2, 6.089256198347107)","(16.0, 23.0, 22.576923076923077)","(3.7, 4.6, 4.58)","(17.0, 25.0, 23.473684210526315)","(3.7, 4.7, 4.640625)","(10.0, 12.0, 11.544)","(18.0, 27.0, 25.153846153846153)","(13.0, 18.0, 17.9)","(10.0, 14.0, 14.090909090909092)"
07-01-2023 09:52:29.160447,"(11.0, 14.0, 13.309090909090909)","(5.5, 6.2, 6.025974025974026)","(16.0, 23.0, 23.0)","(3.7, 4.6, 4.639240506329114)","(17.0, 24.0, 22.57894736842105)","(3.7, 4.7, 4.5375)","(10.0, 12.0, 11.540322580645162)","(18.0, 27.0, 22.5)","(13.0, 18.5, 17.9)","(10.0, 14.5, 14.21875)"
07-01-2023 09:52:30.465599,"(11.0, 14.0, 13.403846153846153)","(5.5, 6.4, 6.142857142857143)","(16.0, 24.0, 23.484848484848484)","(3.7, 4.7, 4.717857142857143)","(17.0, 23.0, 22.875)","(3.7, 4.6, 4.621794871794871)","(10.0, 12.0, 11.614864864864865)","(18.0, 24.0, 22.846153846153847)","(13.0, 18.5, 17.5)","(10.0, 15.0, 14.95)"
07-01-2023 09:52:31.717374,"(11.0, 14.0, 13.403846153846153)","(5.5, 6.2, 6.164835164835165)","(16.0, 24.0, 23.61764705882353)","(3.7, 4.8, 4.882608695652174)","(17.0, 23.0, 22.91891891891892)","(3.7, 4.7, 4.563492063492063)","(10.0, 12.0, 11.627450980392156)","(17.0, 24.0, 23.285714285714285)","(13.0, 18.0, 15.85)","(10.0, 15.0, 14.277777777777779)"
07-01-2023 09:52:32.920155,"(11.0, 14.0, 13.708333333333334)","(5.5, 6.2, 6.158441558441559)","(16.0, 24.0, 23.636363636363637)","(3.7, 4.9, 4.876315789473684)","(17.0, 24.0, 22.571428571428573)","(3.7, 4.6, 4.587912087912088)","(10.0, 12.0, 11.547619047619047)","(17.0, 24.0, 24.4)","(13.0, 16.0, 15.176470588235293)","(10.0, 14.5, 14.362068965517242)"
07-01-2023 09:52:34.131615,"(11.0, 14.0, 13.7)","(5.5, 6.2, 6.1625000000000005)","(16.0, 24.0, 23.636363636363637)","(3.7, 5.0, 4.879452054794521)","(17.0, 24.0, 22.285714285714285)","(3.7, 4.7, 4.586666666666667)","(10.0, 12.0, 11.52892561983471)","(17.0, 25.0, 27.238095238095237)","(13.0, 16.0, 15.346153846153847)","(10.0, 14.5, 13.857142857142858)"
07-01-2023 09:52:35.412722,"(11.0, 14.0, 13.7)","(5.5, 6.2, 6.160655737704918)","(16.0, 24.0, 23.842105263157894)","(3.7, 5.0, 4.879452054794521)","(17.0, 24.0, 22.095238095238095)","(3.7, 4.7, 4.586666666666667)","(10.0, 12.0, 11.123076923076923)","(17.0, 28.0, 28.571428571428573)","(13.0, 16.0, 15.4)","(10.0, 14.0, 13.818181818181818)"
07-01-2023 09:52:36.699059,"(11.0, 13.5, 13.23404255319149)","(5.5, 6.2, 6.160655737704918)","(16.0, 24.0, 23.842105263157894)","(3.7, 5.0, 4.879452054794521)","(17.0, 24.0, 22.25)","(3.7, 4.7, 4.594845360824742)","(10.0, 12.0, 11.23404255319149)","(17.0, 32.0, 28.25)","(13.0, 15.5, 15.210526315789474)","(10.0, 14.0, 13.818181818181818)"
07-01-2023 09:52:37.994648,"(11.0, 13.5, 13.23404255319149)","(5.5, 6.2, 6.155555555555556)","(16.0, 24.0, 23.88)","(3.7, 5.0, 4.8375)","(17.0, 23.0, 21.636363636363637)","(3.7, 4.7, 4.657142857142857)","(10.0, 11.5, 11.382352941176471)","(17.0, 32.0, 28.235294117647058)","(13.0, 16.0, 15.928571428571429)","(10.0, 14.0, 13.882352941176471)"
07-01-2023 09:52:39.237903,"(11.0, 14.0, 13.673913043478262)","(5.5, 6.2, 6.176237623762376)","(16.0, 24.0, 23.896551724137932)","(3.7, 4.9, 4.832307692307692)","(17.0, 22.0, 21.333333333333332)","(3.7, 4.8, 4.6499999999999995)","(10.0, 11.5, 11.262195121951219)","(17.0, 32.0, 28.444444444444443)","(13.0, 16.0, 15.397058823529411)","(10.0, 14.0, 13.882352941176471)"
07-01-2023 09:52:40.473735,"(11.0, 14.0, 13.673913043478262)","(5.5, 6.2, 6.1648148148148145)","(16.0, 24.0, 23.896551724137932)","(3.7, 4.9, 4.842553191489362)","(17.0, 22.0, 21.61904761904762)","(3.7, 4.8, 4.6499999999999995)","(10.0, 12.0, 11.56159420289855)","(17.0, 32.0, 28.444444444444443)","(13.0, 16.5, 15.409090909090908)","(10.0, 14.0, 13.387096774193548)"
07-01-2023 09:52:41.720317,"(11.0, 14.0, 13.673913043478262)","(5.5, 6.2, 6.140625)","(16.0, 24.0, 23.88888888888889)","(3.7, 4.9, 4.871428571428572)","(17.0, 22.0, 20.636363636363637)","(3.7, 4.8, 4.6499999999999995)","(10.0, 12.0, 11.262195121951219)","(17.0, 32.0, 28.363636363636363)","(13.0, 15.5, 15.777777777777779)","(10.0, 14.0, 13.40625)"
07-01-2023 09:52:43.052254,"(11.0, 14.0, 13.673913043478262)","(5.5, 6.2, 6.243076923076924)","(16.0, 24.0, 23.88888888888889)","(3.7, 4.9, 4.871428571428572)","(17.0, 21.0, 20.428571428571427)","(3.7, 4.8, 4.658119658119658)","(10.0, 12.0, 11.284023668639053)","(17.0, 32.0, 28.551724137931036)","(13.0, 16.0, 15.5625)","(10.0, 14.0, 13.40625)"
07-01-2023 09:52:44.385792,"(11.0, 14.0, 13.673913043478262)","(5.5, 6.4, 6.307936507936509)","(16.0, 24.0, 23.88888888888889)","(3.7, 4.9, 4.8317460317460315)","(17.0, 21.0, 20.2)","(3.7, 4.8, 4.6499999999999995)","(10.0, 12.0, 11.306010928961749)","(17.0, 32.0, 28.6)","(13.0, 16.0, 15.5)","(10.0, 14.0, 13.62962962962963)"
07-01-2023 09:52:45.672247,"(11.0, 14.0, 13.673913043478262)","(5.5, 6.4, 6.307936507936509)","(16.0, 24.0, 23.93103448275862)","(3.7, 4.9, 4.880373831775701)","(17.0, 21.0, 20.76923076923077)","(3.7, 4.8, 4.717241379310345)","(10.0, 12.0, 11.724137931034482)","(18.0, 29.0, 29.6)","(13.0, 16.0, 15.708333333333334)","(10.0, 14.0, 13.879310344827585)"
07-01-2023 09:52:46.899363,"(11.0, 14.5, 14.175)","(5.5, 5.8, 5.705128205128205)","(16.0, 24.0, 24.5)","(3.7, 5.0, 4.783720930232558)","(17.0, 22.0, 20.8)","(3.7, 4.8, 4.71)","(10.0, 12.0, 11.710526315789474)","(18.0, 30.0, 29.6)","(13.0, 16.0, 15.695652173913043)","(10.0, 14.5, 14.136363636363637)"
07-01-2023 09:52:48.140140,"(11.0, 15.0, 14.543478260869565)","(5.5, 5.9, 5.763636363636364)","(16.0, 25.0, 24.5)","(3.8, 4.9, 4.733333333333333)","(17.0, 22.0, 21.1)","(3.7, 4.8, 4.706666666666667)","(9.0, 12.0, 11.775)","(17.0, 30.0, 29.6)","(13.0, 16.0, 15.4)","(10.0, 14.5, 14.166666666666666)"
07-01-2023 09:52:49.422890,"(11.0, 15.0, 14.607142857142858)","(5.5, 5.9, 5.780769230769231)","(16.0, 25.0, 24.5)","(3.8, 4.8, 4.733333333333333)","(17.0, 22.0, 21.1)","(3.7, 4.8, 4.828)","(9.0, 12.0, 11.866666666666667)","(17.0, 30.0, 29.5)","(13.0, 15.5, 15.4)","(10.0, 14.5, 14.166666666666666)"
07-01-2023 09:52:50.749526,"(11.0, 15.0, 14.576923076923077)","(5.5, 5.9, 5.7631578947368425)","(16.0, 25.0, 24.642857142857142)","(3.8, 4.7, 4.6796747967479675)","(17.0, 22.0, 21.09090909090909)","(3.7, 4.9, 4.870491803278688)","(9.0, 12.0, 11.866666666666667)","(17.0, 30.0, 29.833333333333332)","(13.0, 15.5, 15.357142857142858)","(9.0, 14.5, 14.166666666666666)"
07-01-2023 09:52:52.044922,"(11.0, 15.0, 14.38888888888889)","(5.5, 5.9, 5.752830188679246)","(16.0, 25.0, 24.642857142857142)","(3.8, 4.7, 4.678070175438597)","(17.0, 22.0, 21.09090909090909)","(3.7, 4.9, 4.855)","(9.0, 12.0, 11.907407407407407)","(17.0, 30.0, 28.833333333333332)","(13.0, 15.5, 15.411764705882353)","(9.0, 14.5, 14.125)"
07-01-2023 09:52:53.344017,"(11.0, 15.0, 14.38888888888889)","(5.5, 5.8, 5.759375)","(16.0, 25.0, 24.90909090909091)","(3.8, 4.7, 4.692233009708738)","(17.0, 22.0, 21.09090909090909)","(3.7, 4.9, 4.726923076923077)","(9.0, 12.0, 11.977272727272727)","(17.0, 29.0, 29.0)","(13.0, 15.5, 15.365853658536585)","(9.0, 14.5, 14.285714285714286)"
07-01-2023 09:52:54.600806,"(11.0, 15.0, 14.676470588235293)","(5.5, 5.9, 5.8388888888888895)","(16.0, 25.0, 24.916666666666668)","(3.8, 4.7, 4.710666666666667)","(17.0, 22.0, 21.1)","(3.7, 4.8, 4.724)","(9.0, 12.5, 11.777777777777779)","(17.0, 30.0, 28.833333333333332)","(13.0, 16.0, 15.36)","(9.0, 14.5, 14.25)"
07-01-2023 09:52:55.866105,"(11.0, 15.0, 14.710526315789474)","(5.5, 6.0, 5.86060606060606)","(16.0, 25.0, 24.5)","(3.8, 4.8, 4.736792452830189)","(17.0, 22.0, 21.1)","(3.7, 4.8, 4.769230769230769)","(9.0, 12.0, 11.618421052631579)","(17.0, 29.0, 27.8)","(13.0, 16.0, 15.536585365853659)","(9.0, 14.5, 14.21875)"
07-01-2023 09:52:57.123384,"(11.0, 15.0, 14.710526315789474)","(5.5, 5.9, 5.84)","(16.0, 25.0, 24.5)","(3.8, 4.8, 4.7640625)","(17.0, 22.0, 21.181818181818183)","(3.7, 4.8, 4.711111111111111)","(9.0, 12.0, 11.609756097560975)","(17.0, 28.0, 27.8)","(13.0, 16.0, 15.588235294117647)","(9.0, 14.5, 14.178571428571429)"
07-01-2023 09:52:58.397832,"(11.0, 15.0, 14.710526315789474)","(5.5, 5.9, 5.825)","(16.0, 25.0, 24.5)","(3.8, 4.8, 4.771794871794872)","(17.0, 22.0, 21.166666666666668)","(3.7, 4.8, 4.701408450704225)","(9.0, 12.0, 11.636363636363637)","(17.0, 28.0, 27.8)","(13.0, 16.0, 15.5625)","(9.0, 14.5, 14.227272727272727)"
07-01-2023 09:52:59.644576,"(11.0, 15.0, 14.76086956521739)","(5.5, 5.9, 5.820833333333333)","(16.0, 25.0, 24.541666666666668)","(3.8, 4.8, 4.739130434782608)","(17.0, 22.0, 21.166666666666668)","(3.7, 4.8, 4.701408450704225)","(9.0, 12.0, 11.706896551724139)","(17.0, 28.0, 27.8)","(13.0, 16.0, 15.4)","(9.0, 14.5, 14.147058823529411)"
07-01-2023 09:53:00.838550,"(11.0, 15.0, 14.76086956521739)","(5.5, 5.9, 5.820833333333333)","(16.0, 25.0, 24.541666666666668)","(3.8, 4.8, 4.748913043478261)","(17.0, 22.0, 21.23076923076923)","(3.7, 4.8, 4.627710843373494)","(9.0, 12.0, 11.9)","(17.0, 28.0, 29.11764705882353)","(13.0, 16.0, 15.982758620689655)","(9.0, 14.5, 14.3125)"
07-01-2023 09:53:02.047238,"(11.0, 15.5, 15.02)","(5.5, 5.9, 5.836111111111111)","(16.0, 25.0, 24.928571428571427)","(3.8, 4.8, 4.7477611940298505)","(17.0, 22.0, 21.25925925925926)","(3.7, 4.7, 4.587074829931973)","(9.0, 12.0, 11.691176470588236)","(17.0, 30.0, 28.846153846153847)","(13.0, 16.5, 16.642857142857142)","(9.0, 14.5, 14.375)"
07-01-2023 09:53:03.367150,"(11.0, 15.5, 15.2)","(5.5, 5.9, 5.829230769230769)","(16.0, 25.0, 24.933333333333334)","(3.8, 4.8, 4.765476190476191)","(17.0, 22.0, 21.25925925925926)","(3.7, 4.7, 4.593430656934307)","(9.0, 12.0, 11.716216216216216)","(17.0, 29.0, 28.846153846153847)","(13.0, 17.0, 16.833333333333332)","(9.0, 14.5, 14.375)"
07-01-2023 09:53:04.692599,"(11.0, 15.5, 15.227272727272727)","(5.5, 5.9, 5.8)","(16.0, 25.0, 24.944444444444443)","(3.8, 4.8, 4.805691056910569)","(17.0, 22.0, 21.166666666666668)","(3.7, 4.7, 4.593430656934307)","(9.0, 12.0, 11.7)","(17.0, 29.0, 28.846153846153847)","(13.0, 17.0, 16.833333333333332)","(9.0, 14.5, 14.375)"
07-01-2023 09:53:06.049066,"(11.0, 15.5, 15.05)","(5.5, 5.8, 5.786666666666666)","(16.0, 25.0, 24.944444444444443)","(3.8, 4.9, 4.805691056910569)","(17.0, 22.0, 21.2)","(3.7, 4.7, 4.593430656934307)","(9.0, 12.0, 11.74390243902439)","(17.0, 29.0, 28.846153846153847)","(13.0, 17.0, 16.625)","(9.0, 14.5, 14.375)"
07-01-2023 09:53:07.263932,"(11.0, 15.0, 14.727272727272727)","(5.5, 5.8, 5.786666666666666)","(16.0, 25.0, 24.44736842105263)","(3.8, 4.9, 4.795588235294117)","(17.0, 22.0, 21.25925925925926)","(3.7, 4.7, 4.588888888888889)","(9.0, 12.0, 11.934782608695652)","(17.0, 29.0, 28.8)","(13.0, 17.0, 16.571428571428573)","(9.0, 14.5, 14.375)"
07-01-2023 09:53:08.492607,"(11.0, 15.0, 14.8)","(5.5, 5.9, 5.903883495145631)","(16.0, 25.0, 24.4)","(3.8, 4.8, 4.78)","(17.0, 22.0, 21.25925925925926)","(3.7, 4.6, 4.598461538461538)","(9.0, 12.0, 11.892156862745098)","(17.0, 29.0, 28.857142857142858)","(13.0, 17.0, 16.944444444444443)","(9.0, 14.5, 14.285714285714286)"
07-01-2023 09:53:09.792342,"(11.0, 15.0, 14.8)","(5.5, 6.0, 5.818604651162791)","(16.0, 25.0, 23.647058823529413)","(3.8, 4.8, 4.817142857142857)","(17.0, 22.0, 20.11764705882353)","(3.7, 4.6, 4.605797101449276)","(9.0, 12.5, 11.892156862745098)","(17.0, 29.0, 28.8)","(13.0, 17.0, 17.071428571428573)","(10.0, 14.5, 14.222222222222221)"
07-01-2023 09:53:11.123524,"(11.0, 15.0, 14.696428571428571)","(5.5, 5.9, 5.818604651162791)","(16.0, 24.0, 23.733333333333334)","(3.8, 4.9, 4.726446280991736)","(17.0, 21.0, 20.153846153846153)","(3.7, 4.7, 4.61578947368421)","(9.0, 12.5, 11.954545454545455)","(17.0, 29.0, 29.0)","(13.0, 17.5, 17.38888888888889)","(10.0, 14.5, 14.285714285714286)"
07-01-2023 09:53:12.473325,"(11.0, 15.0, 14.288461538461538)","(5.5, 5.9, 5.934375)","(16.0, 24.0, 23.724137931034484)","(3.8, 4.9, 4.518796992481203)","(17.0, 21.0, 20.51851851851852)","(3.7, 4.7, 4.706666666666667)","(9.0, 12.5, 11.944444444444445)","(17.0, 30.0, 29.0)","(13.0, 17.5, 17.4)","(10.0, 15.0, 14.333333333333334)"
07-01-2023 09:53:13.756258,"(11.0, 15.0, 14.228070175438596)","(5.5, 6.0, 6.022)","(16.0, 24.0, 23.724137931034484)","(3.8, 4.6, 4.492561983471075)","(17.0, 22.0, 21.047619047619047)","(3.7, 4.8, 4.670707070707071)","(9.0, 12.5, 12.0)","(17.0, 30.0, 28.857142857142858)","(13.0, 17.5, 17.03846153846154)","(10.0, 15.0, 14.333333333333334)"
07-01-2023 09:53:14.993227,"(11.0, 14.5, 14.40625)","(5.5, 6.2, 6.022)","(16.0, 24.0, 23.724137931034484)","(3.8, 4.6, 4.492561983471075)","(17.0, 22.0, 21.047619047619047)","(3.7, 4.8, 4.670707070707071)","(9.0, 12.5, 12.0)","(17.0, 29.0, 28.857142857142858)","(13.0, 17.5, 17.03846153846154)","(10.0, 15.0, 14.333333333333334)"
07-01-2023 09:53:16.268154,"(11.0, 14.5, 14.366666666666667)","(5.5, 6.2, 6.002941176470588)","(16.0, 24.0, 23.772727272727273)","(3.8, 4.6, 4.5)","(17.0, 22.0, 21.058823529411764)","(3.7, 4.8, 4.65079365079365)","(9.0, 12.5, 11.9)","(17.0, 29.0, 29.166666666666668)","(13.0, 17.5, 17.03846153846154)","(10.0, 15.0, 14.583333333333334)"
07-01-2023 09:53:17.552464,"(11.0, 14.5, 14.346153846153847)","(5.5, 6.2, 6.015384615384615)","(16.0, 24.0, 23.821428571428573)","(3.8, 4.6, 4.524)","(17.0, 22.0, 21.058823529411764)","(3.7, 4.8, 4.792)","(9.0, 12.5, 11.881818181818181)","(17.0, 30.0, 28.88888888888889)","(13.0, 17.5, 17.03846153846154)","(10.0, 15.0, 14.714285714285714)"
07-01-2023 09:53:18.835787,"(11.0, 14.5, 14.340909090909092)","(5.5, 6.2, 6.142222222222222)","(16.0, 24.0, 23.821428571428573)","(3.8, 4.6, 4.554545454545455)","(16.0, 22.0, 21.058823529411764)","(3.7, 4.8, 4.679487179487179)","(9.0, 12.5, 11.644736842105264)","(17.0, 29.0, 28.88888888888889)","(13.0, 17.5, 17.03846153846154)","(10.0, 15.0, 14.545454545454545)"
07-01-2023 09:53:20.098044,"(11.0, 14.5, 14.340909090909092)","(5.5, 6.2, 6.142222222222222)","(16.0, 24.0, 23.838709677419356)","(3.8, 4.6, 4.540425531914893)","(16.0, 22.0, 21.058823529411764)","(3.7, 4.8, 4.674666666666666)","(9.0, 12.0, 11.627906976744185)","(17.0, 29.0, 29.347826086956523)","(13.0, 17.5, 16.958333333333332)","(10.0, 15.0, 14.411764705882353)"
07-01-2023 09:53:21.338470,"(11.0, 14.5, 14.28125)","(5.5, 6.2, 6.1395348837209305)","(16.0, 24.0, 23.838709677419356)","(3.8, 4.7, 4.540425531914893)","(16.0, 22.0, 21.058823529411764)","(3.7, 4.8, 4.674666666666666)","(9.0, 12.0, 11.627906976744185)","(17.0, 30.0, 29.347826086956523)","(13.0, 17.5, 16.97826086956522)","(10.0, 15.0, 14.411764705882353)"
07-01-2023 09:53:22.610615,"(11.0, 14.5, 14.28125)","(5.5, 6.0, 6.047058823529412)","(16.0, 24.0, 23.838709677419356)","(3.8, 4.7, 4.55)","(16.0, 22.0, 21.09090909090909)","(3.7, 4.8, 4.6269230769230765)","(9.0, 12.0, 11.772727272727273)","(17.0, 30.0, 29.666666666666668)","(13.0, 17.5, 16.954545454545453)","(10.0, 15.0, 14.75)"
07-01-2023 09:53:23.903453,"(11.0, 14.5, 14.366666666666667)","(5.5, 6.2, 6.098039215686274)","(16.0, 24.0, 23.838709677419356)","(3.8, 4.6, 4.54)","(16.0, 22.0, 21.09090909090909)","(3.7, 4.8, 4.62258064516129)","(9.0, 12.0, 11.852941176470589)","(17.0, 30.0, 29.666666666666668)","(13.0, 17.5, 16.954545454545453)","(10.0, 15.0, 14.625)"
07-01-2023 09:53:25.176609,"(11.0, 14.5, 14.4375)","(5.5, 6.2, 6.091666666666667)","(16.0, 24.0, 23.852941176470587)","(3.8, 4.6, 4.555555555555555)","(16.0, 22.0, 21.166666666666668)","(3.7, 4.8, 4.642857142857142)","(9.0, 12.0, 11.790322580645162)","(17.0, 30.0, 29.6)","(13.0, 17.5, 17.055555555555557)","(10.0, 15.0, 14.862068965517242)"
07-01-2023 09:53:26.477550,"(11.0, 14.5, 14.475)","(5.5, 6.2, 6.11578947368421)","(16.0, 24.0, 23.852941176470587)","(3.8, 4.6, 4.555555555555555)","(16.0, 22.0, 21.09090909090909)","(3.7, 4.7, 4.631707317073171)","(9.0, 12.0, 11.78125)","(17.0, 32.0, 29.6)","(13.0, 17.5, 17.03846153846154)","(10.0, 15.0, 14.714285714285714)"
07-01-2023 09:53:27.742324,"(11.0, 14.5, 14.475)","(5.5, 6.2, 6.104)","(16.0, 24.0, 23.852941176470587)","(3.9, 4.6, 4.5)","(16.0, 22.0, 21.09090909090909)","(3.7, 4.7, 4.64931506849315)","(9.0, 12.0, 11.673076923076923)","(18.0, 32.0, 29.6)","(13.0, 17.5, 16.794117647058822)","(10.0, 15.0, 14.976190476190476)"
07-01-2023 09:53:28.959022,"(11.0, 14.5, 14.475)","(5.5, 6.2, 6.104)","(16.0, 24.0, 23.852941176470587)","(3.9, 4.6, 4.5)","(16.0, 22.0, 21.09090909090909)","(3.7, 4.8, 4.64931506849315)","(9.0, 12.0, 11.78125)","(18.0, 32.0, 29.6)","(13.0, 17.5, 16.8)","(10.0, 15.5, 14.8125)"
07-01-2023 09:53:30.204129,"(11.0, 14.5, 14.472222222222221)","(5.5, 6.2, 6.104)","(16.0, 24.0, 23.642857142857142)","(3.9, 4.6, 4.507563025210084)","(16.0, 22.0, 21.09090909090909)","(3.7, 4.8, 4.64931506849315)","(9.0, 12.0, 11.78125)","(18.0, 32.0, 29.6)","(13.0, 17.0, 16.75)","(10.0, 15.5, 14.8125)"
