,Hidden Radar,More Sensation,Polarizer,Stressful Hope,Showtime Caesar,Inconsequential,Urana Lot,Just Too Fancy
10-01-2023 20:23:32.486818,"(7.0, 10.5, 9.433333333333334)","(3.6, 4.8, 4.0)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 11.3)","(6.0, 11.5, 9.925)","(8.0, 10.5, 8.966666666666667)","(13.0, 25.0, 23.5)"
10-01-2023 20:23:33.536758,"(7.0, 10.5, 9.433333333333334)","(3.6, 4.8, 4.0)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 11.3)","(6.0, 11.5, 9.925)","(8.0, 10.5, 9.58)","(13.0, 25.0, 23.5)"
10-01-2023 20:23:34.609904,"(7.0, 10.5, 9.433333333333334)","(3.6, 4.8, 4.0)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 11.3)","(6.0, 11.5, 9.925)","(8.0, 10.5, 9.58)","(13.0, 25.0, 23.5)"
10-01-2023 20:23:35.728712,"(7.0, 10.5, 9.433333333333334)","(3.6, 4.8, 4.0)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 12.875)","(6.0, 11.5, 9.925)","(8.0, 10.5, 10.081818181818182)","(13.0, 24.0, 28.9)"
10-01-2023 20:23:36.833238,"(7.0, 10.5, 9.433333333333334)","(3.6, 4.8, 4.55)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.647058823529413)","(6.0, 11.5, 9.925)","(8.0, 10.5, 10.290909090909091)","(13.0, 30.0, 28.9)"
10-01-2023 20:23:37.893652,"(7.0, 10.5, 9.433333333333334)","(3.6, 4.8, 4.55)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.647058823529413)","(6.0, 11.5, 9.925)","(8.0, 10.5, 9.66)","(13.0, 30.0, 28.9)"
10-01-2023 20:23:38.985735,"(7.0, 10.5, 9.276470588235293)","(3.6, 4.8, 4.633333333333333)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.647058823529413)","(6.0, 11.5, 9.925)","(8.0, 10.5, 9.66)","(13.0, 30.0, 27.8125)"
10-01-2023 20:23:39.998233,"(7.0, 10.5, 9.276470588235293)","(3.6, 4.8, 4.7375)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.82857142857143)","(6.0, 11.5, 9.925)","(8.0, 10.5, 9.66)","(13.0, 29.0, 27.8125)"
10-01-2023 20:23:40.988290,"(7.0, 10.5, 9.276470588235293)","(3.6, 4.8, 4.7375)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.82857142857143)","(6.0, 11.5, 9.925)","(8.0, 10.5, 9.66)","(13.0, 29.0, 27.944444444444443)"
10-01-2023 20:23:42.040704,"(7.0, 10.5, 9.276470588235293)","(3.6, 4.8, 4.7375)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.82857142857143)","(6.0, 11.5, 9.925)","(8.0, 10.5, 9.66)","(13.0, 29.0, 25.5)"
10-01-2023 20:23:43.077384,"(7.0, 10.5, 9.276470588235293)","(3.6, 4.8, 4.7375)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.82857142857143)","(6.0, 11.5, 9.925)","(8.0, 10.5, 9.66)","(13.0, 29.0, 25.5)"
10-01-2023 20:23:44.146106,"(7.0, 10.5, 9.276470588235293)","(3.6, 4.8, 4.7375)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.82857142857143)","(6.0, 11.5, 9.925)","(8.0, 10.5, 9.66)","(13.0, 29.0, 25.5)"
10-01-2023 20:23:45.202270,"(7.0, 10.5, 9.276470588235293)","(3.6, 4.8, 4.7375)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.82857142857143)","(6.0, 11.5, 9.925)","(8.0, 10.5, 9.66)","(13.0, 29.0, 27.346153846153847)"
10-01-2023 20:23:46.199343,"(7.0, 10.5, 10.069444444444445)","(3.6, 4.8, 4.7375)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.82857142857143)","(6.0, 11.5, 9.925)","(8.0, 10.5, 9.66)","(13.0, 28.0, 27.346153846153847)"
10-01-2023 20:23:47.286195,"(7.0, 10.5, 10.069444444444445)","(3.6, 4.8, 4.08)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.82857142857143)","(6.0, 11.5, 9.925)","(8.0, 10.5, 9.66)","(13.0, 28.0, 27.346153846153847)"
10-01-2023 20:23:48.405877,"(7.0, 10.5, 10.069444444444445)","(3.6, 4.8, 4.08)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.82857142857143)","(6.0, 11.5, 9.925)","(8.0, 10.5, 9.66)","(13.0, 28.0, 26.423076923076923)"
10-01-2023 20:23:49.465043,"(7.0, 10.5, 9.276470588235293)","(3.6, 4.8, 4.08)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.82857142857143)","(6.0, 11.5, 9.925)","(8.0, 10.5, 9.66)","(13.0, 27.0, 26.423076923076923)"
10-01-2023 20:23:50.528461,"(7.0, 10.5, 9.276470588235293)","(3.6, 4.8, 4.628571428571428)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.82857142857143)","(6.0, 11.5, 9.925)","(8.0, 10.5, 9.66)","(13.0, 27.0, 26.423076923076923)"
10-01-2023 20:23:51.529755,"(7.0, 10.5, 9.276470588235293)","(3.6, 4.8, 4.628571428571428)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.82857142857143)","(6.0, 11.5, 9.925)","(8.0, 10.5, 9.66)","(13.0, 27.0, 26.423076923076923)"
10-01-2023 20:23:52.557728,"(7.0, 10.5, 9.276470588235293)","(3.6, 4.8, 4.628571428571428)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.82857142857143)","(6.0, 11.5, 9.925)","(8.0, 10.5, 9.66)","(13.0, 27.0, 26.423076923076923)"
10-01-2023 20:23:53.611044,"(7.0, 10.5, 9.276470588235293)","(3.6, 4.8, 4.628571428571428)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.833333333333332)","(6.0, 11.5, 9.925)","(8.0, 10.5, 9.66)","(13.0, 27.0, 26.423076923076923)"
10-01-2023 20:23:54.728446,"(7.0, 10.5, 9.276470588235293)","(3.6, 4.8, 4.628571428571428)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.833333333333332)","(6.0, 11.5, 9.925)","(8.0, 10.5, 9.66)","(13.0, 27.0, 26.423076923076923)"
10-01-2023 20:23:55.789131,"(7.0, 10.5, 9.276470588235293)","(3.6, 4.8, 4.628571428571428)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.833333333333332)","(6.0, 11.5, 9.925)","(8.0, 10.5, 9.66)","(13.0, 27.0, 26.423076923076923)"
10-01-2023 20:23:56.961396,"(7.0, 10.5, 8.851515151515152)","(3.6, 4.8, 4.6)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 9.1)","(13.0, 27.0, 25.5)"
10-01-2023 20:23:58.112025,"(7.0, 10.0, 9.771428571428572)","(3.6, 4.8, 4.16)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 9.233333333333333)","(13.0, 26.0, 25.27777777777778)"
10-01-2023 20:23:59.231534,"(7.0, 10.0, 9.771428571428572)","(3.6, 4.8, 4.16)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 9.233333333333333)","(13.0, 26.0, 24.38888888888889)"
10-01-2023 20:24:00.308942,"(7.0, 10.0, 9.771428571428572)","(3.6, 4.8, 4.647619047619047)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 9.233333333333333)","(13.0, 25.0, 24.38888888888889)"
10-01-2023 20:24:01.369306,"(7.0, 10.0, 9.771428571428572)","(3.6, 4.8, 4.647619047619047)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 9.233333333333333)","(13.0, 25.0, 24.38888888888889)"
10-01-2023 20:24:02.365513,"(7.0, 10.0, 9.771428571428572)","(3.6, 4.8, 4.647619047619047)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.714814814814815)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 9.233333333333333)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:03.465821,"(7.0, 10.0, 9.771428571428572)","(3.6, 4.8, 4.745762711864407)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 9.233333333333333)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:04.547152,"(7.0, 10.0, 9.72)","(3.6, 4.8, 4.239999999999999)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 9.233333333333333)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:05.591627,"(7.0, 10.0, 9.72)","(3.6, 4.8, 4.239999999999999)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 9.233333333333333)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:06.700532,"(7.0, 10.0, 9.72)","(3.6, 4.8, 4.239999999999999)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 9.233333333333333)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:07.807833,"(7.0, 10.0, 9.72)","(3.6, 4.8, 4.239999999999999)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 9.233333333333333)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:08.868271,"(7.0, 10.0, 9.72)","(3.6, 4.8, 4.239999999999999)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 9.233333333333333)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:09.958279,"(7.0, 10.0, 9.72)","(3.6, 4.8, 4.239999999999999)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 9.233333333333333)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:10.995138,"(7.0, 10.0, 9.44)","(3.6, 4.8, 4.239999999999999)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 9.233333333333333)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:12.123101,"(7.0, 10.0, 9.72)","(3.6, 4.8, 4.239999999999999)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 10.077777777777778)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:13.298221,"(7.0, 10.0, 9.3)","(3.6, 4.8, 4.52)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 10.353846153846154)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:14.465161,"(7.0, 10.0, 9.16)","(3.6, 4.8, 4.625)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 10.35925925925926)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:15.567987,"(7.0, 10.0, 9.16)","(3.6, 4.8, 4.625)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 10.402564102564103)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:16.618955,"(7.0, 10.0, 8.92)","(3.6, 4.8, 4.745098039215686)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 10.402564102564103)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:17.660162,"(7.0, 10.0, 8.74)","(3.6, 4.8, 4.32)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 10.402564102564103)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:18.705125,"(7.0, 10.0, 8.92)","(3.6, 4.8, 4.705263157894737)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 10.402564102564103)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:19.815937,"(7.0, 10.0, 8.92)","(3.6, 4.8, 4.764705882352941)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 10.402564102564103)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:20.819477,"(7.0, 10.0, 8.92)","(3.6, 4.8, 4.425)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 10.402564102564103)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:21.925388,"(7.0, 10.0, 8.92)","(3.6, 4.8, 4.425)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.0, 14.0, 13.793103448275861)","(6.0, 10.0, 9.55)","(8.0, 10.5, 10.402564102564103)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:23.046535,"(7.0, 10.0, 8.92)","(3.6, 4.8, 4.425)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.0, 14.0, 13.8)","(6.0, 10.0, 9.55)","(8.0, 10.5, 10.402564102564103)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:24.222206,"(7.0, 10.0, 8.92)","(3.6, 4.8, 4.425)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.0, 14.0, 12.38888888888889)","(6.0, 10.0, 9.620000000000001)","(8.0, 10.5, 10.402564102564103)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:25.391101,"(7.0, 10.0, 8.74)","(3.6, 4.8, 4.425)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 12.5, 12.38888888888889)","(6.0, 10.5, 9.620000000000001)","(8.0, 10.5, 10.402564102564103)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:26.507681,"(7.0, 10.0, 9.2)","(3.6, 4.8, 4.425)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 12.5, 12.38888888888889)","(6.0, 10.5, 9.620000000000001)","(8.0, 10.5, 10.402564102564103)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:27.608672,"(7.0, 10.0, 9.2)","(3.6, 4.8, 4.425)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 12.5, 12.38888888888889)","(6.0, 10.5, 9.620000000000001)","(8.0, 10.5, 10.402564102564103)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:28.695242,"(7.0, 10.0, 9.2)","(3.6, 4.8, 4.425)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 12.5, 12.38888888888889)","(6.0, 10.5, 9.620000000000001)","(8.0, 10.5, 10.402564102564103)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:29.770277,"(7.0, 10.0, 9.2)","(3.6, 4.8, 4.425)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 12.5, 12.38888888888889)","(6.0, 10.5, 9.620000000000001)","(8.0, 10.5, 10.405)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:30.878259,"(7.0, 10.0, 9.2)","(3.6, 4.8, 4.425)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 12.5, 12.38888888888889)","(6.0, 10.5, 9.620000000000001)","(8.0, 10.5, 10.405)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:31.993920,"(7.0, 10.0, 9.04)","(3.6, 4.8, 4.425)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 12.5, 12.38888888888889)","(6.0, 10.5, 9.620000000000001)","(8.0, 10.5, 10.405)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:33.068268,"(7.0, 9.8, 9.32)","(3.6, 4.8, 4.425)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 12.5, 13.612903225806452)","(6.0, 10.5, 9.620000000000001)","(8.0, 10.5, 10.338095238095239)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:34.213984,"(7.0, 9.8, 9.114285714285714)","(3.6, 4.8, 4.425)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 14.0, 13.793103448275861)","(6.0, 10.5, 9.620000000000001)","(8.0, 10.5, 10.338095238095239)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:35.379266,"(7.0, 9.8, 9.32)","(3.6, 4.8, 4.425)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 14.0, 13.793103448275861)","(6.0, 10.5, 9.620000000000001)","(8.0, 10.5, 10.345454545454546)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:36.549492,"(7.0, 9.8, 9.114285714285714)","(3.6, 4.8, 4.425)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 14.0, 13.444444444444445)","(6.0, 10.5, 9.620000000000001)","(8.0, 10.5, 10.39375)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:37.633167,"(7.0, 9.8, 9.114285714285714)","(3.6, 4.8, 4.425)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 14.0, 13.0)","(6.0, 10.5, 9.620000000000001)","(8.0, 10.5, 10.39375)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:38.727940,"(7.0, 9.8, 9.355555555555556)","(3.6, 4.8, 4.425)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 14.0, 13.791666666666668)","(6.0, 10.5, 9.620000000000001)","(8.0, 10.5, 10.390322580645162)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:39.829074,"(7.0, 9.8, 9.038095238095238)","(3.6, 4.8, 4.425)","(8.0, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 14.0, 13.791666666666668)","(6.0, 10.5, 9.55)","(8.0, 10.5, 10.390322580645162)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:40.917017,"(7.0, 9.8, 9.038095238095238)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 14.0, 13.791666666666668)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.390322580645162)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:41.989844,"(7.0, 9.8, 9.038095238095238)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 14.0, 13.555555555555555)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.390322580645162)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:43.062528,"(7.0, 9.8, 9.038095238095238)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 14.0, 13.555555555555555)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.390322580645162)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:44.121217,"(7.0, 9.8, 9.038095238095238)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 14.0, 15.325)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.390322580645162)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:45.264220,"(7.0, 9.8, 8.789473684210526)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 15.5, 15.071428571428571)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.390322580645162)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:46.462302,"(7.0, 9.8, 9.0)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 15.5, 15.071428571428571)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.390322580645162)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:47.664482,"(7.0, 9.8, 9.0)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 15.5, 15.369565217391305)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.390322580645162)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:48.858469,"(7.0, 9.8, 9.0)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 15.5, 15.369565217391305)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.25)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:50.042761,"(7.0, 9.8, 9.0)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 15.5, 15.369565217391305)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.25)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:51.123932,"(7.0, 9.8, 9.0)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 15.5, 15.369565217391305)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.357142857142858)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:52.330951,"(7.0, 9.8, 9.0)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 15.5, 15.369565217391305)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.357142857142858)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:53.521060,"(7.0, 9.8, 8.789473684210526)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 15.5, 15.369565217391305)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.40625)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:54.667798,"(7.0, 9.8, 9.0)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 15.5, 15.147058823529413)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.40625)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:55.797239,"(7.0, 9.8, 9.0)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 15.5, 15.147058823529413)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.40625)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:56.952936,"(7.0, 9.8, 9.0)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 15.5, 15.147058823529413)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.40625)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:58.160393,"(7.0, 9.8, 9.0)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 15.5, 15.147058823529413)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.40625)","(13.0, 25.0, 23.5)"
10-01-2023 20:24:59.433539,"(7.0, 9.8, 9.0)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 15.5, 15.147058823529413)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.40625)","(13.0, 25.0, 23.5)"
10-01-2023 20:25:00.608226,"(7.0, 9.8, 8.789473684210526)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 15.5, 15.147058823529413)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.40625)","(13.0, 25.0, 23.5)"
10-01-2023 20:25:01.774795,"(7.0, 9.8, 9.0)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 15.5, 15.147058823529413)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.40625)","(13.0, 25.0, 23.5)"
10-01-2023 20:25:02.897981,"(7.0, 9.8, 9.0)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 15.5, 15.147058823529413)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.40625)","(13.0, 25.0, 23.5)"
10-01-2023 20:25:03.997399,"(7.0, 9.8, 9.0)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 15.5, 15.147058823529413)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.40625)","(13.0, 25.0, 23.5)"
10-01-2023 20:25:05.191376,"(7.0, 9.8, 9.0)","(3.7, 4.8, 4.425)","(8.5, 12.0, 10.333333333333334)","(3.7, 3.9, 3.7046875)","(7.5, 15.5, 15.147058823529413)","(6.0, 10.0, 9.55)","(8.5, 10.5, 10.40625)","(13.0, 25.0, 23.5)"
