,Moment To Shake,Blessed Doll,Shian Pedro,Queen Maze,Shes Electric,My Time,Katchoo,Eddie Raider
11-01-2023 21:22:33.532107,"(5.0, 7.8, 7.5)","(10.0, 12.0, 11.55)","(6.5, 8.0, 7.72)","(20.0, 42.0, 37.26315789473684)","(10.0, 14.5, 14.038461538461538)","(2.0, 2.26, 2.2214285714285715)","(10.0, 21.0, 20.612903225806452)","(13.0, 26.0, 24.166666666666664)"
11-01-2023 21:22:34.944605,"(5.0, 7.8, 7.5)","(10.0, 12.0, 11.538461538461538)","(6.5, 8.0, 7.72)","(20.0, 42.0, 37.26315789473684)","(10.0, 14.5, 13.84375)","(2.0, 2.26, 2.22)","(10.0, 21.0, 20.625)","(13.0, 26.0, 24.05)"
11-01-2023 21:22:36.243982,"(5.0, 7.8, 7.5)","(10.0, 12.0, 11.538461538461538)","(6.5, 8.0, 7.8)","(20.0, 42.0, 37.26315789473684)","(10.0, 14.5, 13.84375)","(2.0, 2.26, 2.2157894736842105)","(10.0, 21.0, 20.625)","(13.0, 26.0, 23.14)"
11-01-2023 21:22:37.544279,"(5.0, 7.8, 7.5)","(10.0, 12.0, 11.3)","(6.5, 8.0, 7.8)","(20.0, 42.0, 37.26315789473684)","(10.0, 14.5, 13.84375)","(2.0, 2.26, 2.2157894736842105)","(10.0, 21.0, 20.625)","(13.0, 26.0, 24.810344827586206)"
11-01-2023 21:22:38.836026,"(5.0, 7.8, 7.5)","(10.0, 11.5, 11.1875)","(6.5, 8.0, 7.8)","(20.0, 42.0, 37.26315789473684)","(10.0, 14.5, 13.84375)","(2.0, 2.26, 2.215)","(10.0, 21.0, 20.625)","(13.0, 25.0, 22.5)"
11-01-2023 21:22:40.147378,"(5.0, 7.8, 7.5)","(10.0, 11.5, 11.05)","(6.5, 8.0, 8.049999999999999)","(20.0, 42.0, 37.26315789473684)","(10.0, 14.5, 13.84375)","(2.0, 2.26, 2.21875)","(10.0, 21.0, 20.625)","(13.0, 25.0, 23.214285714285715)"
11-01-2023 21:22:41.326865,"(5.0, 7.8, 7.5)","(10.0, 11.5, 11.05)","(6.5, 8.2, 8.075)","(20.0, 42.0, 37.26315789473684)","(10.0, 14.5, 13.84375)","(2.0, 2.26, 2.2085714285714286)","(10.0, 21.0, 20.625)","(13.0, 25.0, 22.794117647058822)"
11-01-2023 21:22:42.632579,"(5.0, 7.8, 7.5)","(10.0, 11.5, 11.05)","(6.5, 8.2, 8.075)","(20.0, 42.0, 37.26315789473684)","(10.0, 14.5, 14.038461538461538)","(2.0, 2.26, 2.2054545454545456)","(10.0, 21.0, 20.612903225806452)","(13.0, 25.0, 22.794117647058822)"
11-01-2023 21:22:43.915107,"(5.0, 7.8, 7.5)","(10.0, 11.5, 11.05)","(6.5, 8.2, 8.075)","(20.0, 42.0, 37.26315789473684)","(10.0, 14.5, 14.038461538461538)","(2.0, 2.26, 2.2054545454545456)","(10.0, 21.0, 20.612903225806452)","(13.0, 25.0, 23.41176470588235)"
11-01-2023 21:22:45.332908,"(5.0, 7.8, 7.5)","(10.0, 11.5, 11.108695652173914)","(6.5, 8.2, 8.1)","(20.0, 42.0, 37.26315789473684)","(10.0, 14.5, 14.038461538461538)","(2.0, 2.26, 2.2142857142857144)","(10.0, 21.0, 20.612903225806452)","(13.0, 24.0, 23.05263157894737)"
11-01-2023 21:22:46.821268,"(5.0, 7.8, 7.466666666666667)","(10.0, 11.5, 11.05)","(6.5, 8.2, 8.1)","(20.0, 42.0, 37.26315789473684)","(10.0, 14.5, 14.038461538461538)","(2.0, 2.26, 2.22)","(10.0, 21.0, 20.612903225806452)","(13.0, 24.0, 22.90909090909091)"
11-01-2023 21:22:48.435162,"(5.0, 7.2, 6.88)","(10.0, 11.5, 11.1875)","(6.5, 8.2, 8.1)","(20.0, 42.0, 38.625)","(10.0, 14.5, 14.147058823529411)","(2.0, 2.26, 2.22)","(10.0, 21.0, 20.625)","(13.0, 24.0, 22.285714285714285)"
11-01-2023 21:22:49.919635,"(5.0, 7.2, 6.88)","(9.0, 11.5, 11.470588235294118)","(6.5, 8.2, 8.1)","(20.0, 42.0, 38.625)","(10.0, 14.5, 14.147058823529411)","(2.0, 2.26, 2.22)","(10.0, 21.0, 20.4375)","(14.0, 24.0, 22.285714285714285)"
11-01-2023 21:22:51.285654,"(5.0, 7.2, 6.88)","(9.0, 12.0, 11.46)","(6.5, 8.2, 8.25)","(20.0, 42.0, 38.625)","(10.0, 14.5, 14.147058823529411)","(2.0, 2.26, 2.22)","(10.0, 21.0, 20.4375)","(14.0, 24.0, 22.285714285714285)"
11-01-2023 21:22:52.618357,"(5.0, 7.2, 6.870588235294117)","(9.0, 12.0, 11.307692307692308)","(6.5, 8.4, 8.23076923076923)","(20.0, 42.0, 38.625)","(10.0, 14.5, 14.147058823529411)","(2.0, 2.26, 2.22)","(10.0, 21.0, 20.804347826086957)","(14.0, 24.0, 22.285714285714285)"
11-01-2023 21:22:53.976506,"(5.0, 7.2, 7.054545454545455)","(9.0, 12.0, 11.217391304347826)","(6.5, 8.6, 8.214285714285714)","(20.0, 42.0, 38.625)","(10.0, 14.5, 14.038461538461538)","(2.0, 2.26, 2.213636363636364)","(10.0, 21.0, 20.333333333333332)","(14.0, 24.0, 22.285714285714285)"
11-01-2023 21:22:55.323692,"(5.0, 7.2, 7.054545454545455)","(9.0, 12.0, 11.217391304347826)","(6.5, 8.6, 8.31764705882353)","(20.0, 42.0, 38.625)","(10.0, 14.5, 14.038461538461538)","(2.0, 2.26, 2.2115384615384617)","(11.0, 21.0, 20.684210526315788)","(14.0, 24.0, 22.285714285714285)"
11-01-2023 21:22:56.574963,"(5.0, 7.2, 7.054545454545455)","(9.0, 12.0, 11.217391304347826)","(6.5, 8.6, 8.31764705882353)","(20.0, 42.0, 38.625)","(10.0, 14.5, 14.147058823529411)","(2.0, 2.26, 2.2115384615384617)","(11.0, 21.0, 20.884615384615383)","(14.0, 24.0, 22.285714285714285)"
11-01-2023 21:22:57.864408,"(5.0, 7.2, 6.9714285714285715)","(9.0, 12.0, 11.264705882352942)","(6.5, 8.6, 8.31764705882353)","(20.0, 42.0, 38.625)","(10.0, 14.5, 14.038461538461538)","(2.0, 2.26, 2.2115384615384617)","(11.0, 21.0, 20.884615384615383)","(14.0, 24.0, 22.285714285714285)"
11-01-2023 21:22:59.168975,"(5.0, 7.2, 6.9714285714285715)","(9.0, 11.5, 11.090909090909092)","(6.5, 8.6, 8.31764705882353)","(20.0, 42.0, 38.625)","(10.0, 14.5, 14.038461538461538)","(2.0, 2.26, 2.213636363636364)","(11.0, 21.0, 20.884615384615383)","(14.0, 24.0, 22.285714285714285)"
11-01-2023 21:23:00.524407,"(5.0, 7.2, 6.909090909090909)","(9.0, 11.5, 11.090909090909092)","(6.5, 8.6, 9.05)","(20.0, 42.0, 38.625)","(10.0, 14.5, 14.038461538461538)","(2.0, 2.26, 2.2396825396825397)","(11.0, 21.0, 20.884615384615383)","(14.0, 24.0, 22.285714285714285)"
11-01-2023 21:23:01.785060,"(5.0, 7.2, 6.986666666666666)","(9.0, 11.5, 11.090909090909092)","(6.5, 9.2, 8.533333333333333)","(20.0, 42.0, 38.625)","(10.0, 14.5, 14.147058823529411)","(2.0, 2.26, 2.2262295081967216)","(11.0, 21.0, 20.884615384615383)","(14.0, 24.0, 22.285714285714285)"
11-01-2023 21:23:02.936891,"(5.0, 7.2, 6.909090909090909)","(9.0, 11.5, 11.090909090909092)","(6.5, 8.8, 8.507692307692308)","(20.0, 42.0, 38.625)","(10.0, 14.5, 14.038461538461538)","(2.0, 2.24, 2.227796610169492)","(11.0, 21.0, 20.884615384615383)","(14.0, 24.0, 22.285714285714285)"
11-01-2023 21:23:04.127471,"(5.0, 7.2, 6.909090909090909)","(9.0, 11.5, 10.9375)","(6.5, 9.0, 8.507692307692308)","(20.0, 42.0, 38.625)","(10.0, 14.5, 14.038461538461538)","(2.0, 2.24, 2.227796610169492)","(11.0, 21.0, 20.884615384615383)","(14.0, 24.0, 22.285714285714285)"
11-01-2023 21:23:05.404105,"(5.0, 7.2, 6.909090909090909)","(9.0, 11.5, 10.9375)","(6.5, 9.0, 8.628571428571428)","(20.0, 42.0, 38.625)","(10.0, 14.5, 14.038461538461538)","(2.0, 2.24, 2.2314285714285718)","(11.0, 21.0, 20.884615384615383)","(14.0, 24.0, 22.285714285714285)"
11-01-2023 21:23:06.613078,"(5.0, 7.2, 6.909090909090909)","(9.0, 11.5, 10.9375)","(6.5, 8.8, 8.628571428571428)","(20.0, 42.0, 40.22222222222222)","(10.0, 14.5, 14.038461538461538)","(2.0, 2.24, 2.2369491525423726)","(11.0, 21.0, 20.79310344827586)","(14.0, 24.0, 22.285714285714285)"
11-01-2023 21:23:07.820690,"(5.0, 7.2, 6.909090909090909)","(9.0, 11.5, 10.9375)","(6.5, 8.8, 8.628571428571428)","(20.0, 42.0, 40.22222222222222)","(10.0, 14.5, 14.038461538461538)","(2.0, 2.26, 2.242222222222222)","(11.0, 21.0, 20.79310344827586)","(14.0, 24.0, 22.285714285714285)"
11-01-2023 21:23:09.090649,"(5.0, 7.2, 6.909090909090909)","(9.0, 11.5, 10.9375)","(6.5, 8.8, 8.690909090909091)","(20.0, 42.0, 40.22222222222222)","(10.0, 14.5, 14.038461538461538)","(2.0, 2.26, 2.242222222222222)","(11.0, 21.0, 20.79310344827586)","(14.0, 24.0, 22.285714285714285)"
11-01-2023 21:23:10.407396,"(5.0, 7.2, 6.909090909090909)","(9.0, 11.5, 10.75)","(6.5, 8.8, 8.628571428571428)","(20.0, 42.0, 40.22222222222222)","(10.0, 14.5, 14.147058823529411)","(2.0, 2.26, 2.240408163265306)","(11.0, 21.0, 20.884615384615383)","(14.0, 24.0, 22.232558139534884)"
11-01-2023 21:23:11.635795,"(5.0, 7.2, 6.875)","(9.0, 11.5, 10.886363636363637)","(6.5, 8.8, 8.628571428571428)","(20.0, 42.0, 40.22222222222222)","(10.0, 14.5, 14.071428571428571)","(1.9, 2.26, 2.3129824561403507)","(12.0, 21.0, 20.79310344827586)","(14.0, 24.0, 22.18181818181818)"
11-01-2023 21:23:13.089173,"(5.0, 7.2, 6.870588235294117)","(9.0, 11.5, 10.875)","(6.5, 8.8, 8.65)","(20.0, 42.0, 37.0)","(10.0, 14.5, 14.038461538461538)","(1.9, 2.32, 2.259259259259259)","(12.0, 21.0, 20.79310344827586)","(14.0, 24.0, 22.232558139534884)"
11-01-2023 21:23:14.328756,"(5.0, 7.0, 6.9)","(9.0, 11.5, 10.875)","(6.5, 8.8, 8.65)","(20.0, 42.0, 39.77777777777778)","(10.0, 14.5, 14.038461538461538)","(1.9, 2.28, 2.2635897435897436)","(12.0, 21.0, 20.79310344827586)","(14.0, 24.0, 22.232558139534884)"
11-01-2023 21:23:15.542694,"(5.0, 7.0, 6.866666666666666)","(9.0, 11.5, 10.875)","(6.5, 8.8, 8.6)","(20.0, 42.0, 40.57142857142857)","(10.0, 14.5, 14.038461538461538)","(1.9, 2.28, 2.254634146341463)","(12.0, 21.0, 20.79310344827586)","(14.0, 24.0, 22.232558139534884)"
11-01-2023 21:23:16.898488,"(5.0, 7.0, 6.866666666666666)","(9.0, 11.5, 10.75)","(6.5, 8.8, 8.248)","(20.0, 42.0, 40.57142857142857)","(10.0, 14.5, 14.038461538461538)","(1.9, 2.28, 2.269090909090909)","(12.0, 21.0, 20.79310344827586)","(14.0, 24.0, 22.232558139534884)"
11-01-2023 21:23:18.291502,"(5.0, 7.0, 6.781818181818181)","(9.0, 11.5, 10.666666666666666)","(6.5, 8.8, 8.248)","(20.0, 42.0, 38.0)","(10.0, 14.5, 14.038461538461538)","(1.9, 2.28, 2.269090909090909)","(12.0, 21.0, 20.79310344827586)","(14.0, 24.0, 22.526315789473685)"
11-01-2023 21:23:19.557681,"(5.0, 7.0, 6.781818181818181)","(9.0, 11.0, 10.666666666666666)","(6.5, 8.8, 8.248)","(20.0, 46.0, 43.0)","(10.0, 14.5, 14.1)","(1.9, 2.28, 2.269090909090909)","(12.0, 21.0, 20.79310344827586)","(14.0, 24.0, 22.526315789473685)"
11-01-2023 21:23:20.809629,"(5.0, 7.0, 6.866666666666666)","(9.0, 11.0, 10.666666666666666)","(6.5, 8.8, 8.248)","(20.0, 46.0, 44.56)","(10.0, 14.5, 14.1)","(1.9, 2.28, 2.269090909090909)","(12.0, 21.0, 20.79310344827586)","(14.0, 24.0, 22.526315789473685)"
11-01-2023 21:23:21.999095,"(5.0, 7.0, 6.866666666666666)","(9.0, 11.0, 10.666666666666666)","(6.5, 8.8, 8.242857142857142)","(20.0, 46.0, 44.15384615384615)","(10.0, 14.5, 14.1)","(1.9, 2.28, 2.2747540983606553)","(12.0, 21.0, 20.79310344827586)","(14.0, 24.0, 22.526315789473685)"
11-01-2023 21:23:23.163325,"(5.0, 7.0, 6.866666666666666)","(9.0, 11.0, 10.666666666666666)","(6.5, 8.8, 8.236363636363636)","(20.0, 46.0, 44.15384615384615)","(10.0, 14.5, 14.1)","(1.9, 2.28, 2.2677272727272726)","(12.0, 21.0, 20.79310344827586)","(14.0, 24.0, 22.526315789473685)"
11-01-2023 21:23:24.400527,"(5.0, 7.0, 6.866666666666666)","(9.0, 11.0, 10.666666666666666)","(6.5, 8.6, 8.236363636363636)","(20.0, 46.0, 44.15384615384615)","(10.0, 14.5, 14.1)","(1.9, 2.28, 2.2677272727272726)","(12.0, 21.0, 20.79310344827586)","(14.0, 24.0, 22.526315789473685)"
11-01-2023 21:23:25.675214,"(5.0, 7.0, 6.866666666666666)","(9.0, 11.0, 10.666666666666666)","(6.5, 8.6, 8.223529411764705)","(20.0, 46.0, 44.15384615384615)","(10.0, 14.5, 14.1)","(1.9, 2.28, 2.2736170212765954)","(12.0, 21.0, 20.79310344827586)","(14.0, 24.0, 22.4)"
11-01-2023 21:23:26.925218,"(5.0, 7.0, 6.866666666666666)","(9.0, 11.0, 10.666666666666666)","(6.5, 8.6, 8.223529411764705)","(21.0, 46.0, 44.15384615384615)","(10.0, 14.5, 14.1)","(1.95, 2.28, 2.2736170212765954)","(13.0, 21.0, 20.8125)","(15.0, 23.0, 22.4)"
11-01-2023 21:23:28.211050,"(5.0, 7.0, 6.866666666666666)","(9.0, 11.0, 10.666666666666666)","(6.5, 8.6, 8.22962962962963)","(21.0, 46.0, 44.15384615384615)","(10.0, 14.5, 14.1)","(1.95, 2.28, 2.2736170212765954)","(13.0, 21.0, 20.8125)","(15.0, 23.0, 22.4)"
11-01-2023 21:23:29.499622,"(5.0, 7.0, 6.866666666666666)","(9.0, 11.0, 10.555555555555555)","(6.5, 8.6, 8.128571428571428)","(21.0, 46.0, 44.15384615384615)","(10.0, 14.5, 14.0)","(1.95, 2.28, 2.2533333333333334)","(13.0, 21.0, 20.896551724137932)","(15.0, 23.0, 21.945945945945947)"
11-01-2023 21:23:30.808806,"(5.0, 7.0, 6.866666666666666)","(9.0, 11.0, 10.555555555555555)","(6.5, 8.4, 8.128571428571428)","(21.0, 46.0, 44.15384615384615)","(10.0, 14.5, 14.0)","(1.95, 2.26, 2.2800000000000002)","(13.0, 21.0, 20.896551724137932)","(15.0, 23.0, 22.32258064516129)"
11-01-2023 21:23:32.163118,"(5.0, 7.0, 6.866666666666666)","(9.0, 11.0, 10.666666666666666)","(6.5, 8.4, 8.083333333333334)","(21.0, 46.0, 44.15384615384615)","(10.0, 14.5, 14.0)","(1.95, 2.32, 2.2991304347826085)","(13.0, 21.0, 20.896551724137932)","(15.0, 23.0, 22.32258064516129)"
11-01-2023 21:23:33.448398,"(5.0, 7.0, 6.866666666666666)","(9.0, 11.0, 10.666666666666666)","(6.5, 8.4, 8.083333333333334)","(21.0, 46.0, 44.15384615384615)","(10.0, 14.5, 14.0)","(1.95, 2.32, 2.3183098591549296)","(13.0, 21.0, 20.896551724137932)","(15.0, 23.0, 22.32258064516129)"
11-01-2023 21:23:34.818441,"(5.0, 7.0, 6.8)","(9.0, 11.0, 10.555555555555555)","(6.5, 8.4, 8.090909090909092)","(21.0, 46.0, 44.15384615384615)","(10.0, 14.5, 14.0)","(1.95, 2.32, 2.2992907801418436)","(13.0, 21.0, 20.896551724137932)","(15.0, 23.0, 22.32258064516129)"
11-01-2023 21:23:36.179813,"(5.0, 7.0, 6.8)","(9.0, 11.0, 10.529411764705882)","(6.5, 8.4, 8.090909090909092)","(21.0, 46.0, 42.8)","(10.0, 14.5, 14.0)","(1.95, 2.3, 2.337391304347826)","(13.0, 21.0, 20.896551724137932)","(15.0, 23.0, 22.32258064516129)"
11-01-2023 21:23:37.510851,"(5.0, 7.0, 6.8)","(9.0, 11.0, 10.529411764705882)","(6.5, 8.4, 8.076923076923077)","(21.0, 44.0, 42.8)","(10.0, 14.5, 14.0)","(1.95, 2.34, 2.3534375)","(13.0, 21.0, 20.896551724137932)","(15.0, 23.0, 22.32258064516129)"
11-01-2023 21:23:38.870240,"(5.0, 7.0, 6.8)","(9.0, 11.0, 10.529411764705882)","(6.5, 8.4, 8.076923076923077)","(21.0, 44.0, 47.391304347826086)","(10.0, 14.5, 14.0)","(1.95, 2.36, 2.3707368421052633)","(13.0, 21.0, 20.896551724137932)","(15.0, 23.0, 22.32258064516129)"
11-01-2023 21:23:40.111246,"(5.0, 7.0, 6.8)","(9.0, 11.0, 10.529411764705882)","(6.5, 8.4, 7.885714285714285)","(21.0, 48.0, 39.2)","(10.0, 14.5, 14.0)","(1.95, 2.38, 2.3329032258064513)","(13.0, 21.0, 21.75)","(15.0, 23.0, 22.175)"
11-01-2023 21:23:41.302749,"(5.0, 6.6, 6.525)","(9.0, 11.0, 10.428571428571429)","(6.5, 8.0, 7.742857142857143)","(21.0, 48.0, 45.0)","(10.0, 14.5, 14.0)","(1.95, 2.34, 2.364)","(13.0, 22.0, 22.5)","(15.0, 23.0, 22.175)"
11-01-2023 21:23:42.466456,"(5.0, 6.6, 6.437037037037037)","(9.0, 11.0, 10.428571428571429)","(6.5, 7.8, 7.742857142857143)","(21.0, 48.0, 45.0)","(10.0, 14.5, 14.0)","(1.95, 2.38, 2.3728)","(13.0, 23.0, 21.75)","(15.0, 23.0, 22.175)"
11-01-2023 21:23:43.785783,"(5.0, 6.6, 6.306666666666667)","(9.0, 11.0, 10.6)","(6.5, 7.8, 7.742857142857143)","(21.0, 48.0, 42.75)","(10.0, 14.5, 13.61111111111111)","(1.95, 2.4, 2.374838709677419)","(13.0, 23.0, 22.714285714285715)","(15.0, 23.0, 23.8)"
11-01-2023 21:23:45.059889,"(5.0, 6.6, 6.314285714285714)","(9.0, 11.0, 10.166666666666666)","(6.5, 7.8, 7.742857142857143)","(21.0, 48.0, 42.75)","(10.0, 14.5, 13.214285714285714)","(1.95, 2.38, 2.373333333333333)","(13.0, 25.0, 23.133333333333333)","(15.0, 25.0, 23.133333333333333)"
11-01-2023 21:23:46.381209,"(5.0, 6.6, 6.364705882352941)","(9.0, 11.0, 10.166666666666666)","(6.5, 7.8, 7.742857142857143)","(21.0, 48.0, 39.25)","(10.0, 13.5, 13.214285714285714)","(1.95, 2.38, 2.3776470588235292)","(13.0, 25.0, 23.444444444444443)","(15.0, 25.0, 23.133333333333333)"
11-01-2023 21:23:47.718446,"(5.0, 6.6, 6.333333333333333)","(9.0, 11.0, 10.166666666666666)","(6.5, 7.8, 7.742857142857143)","(21.0, 48.0, 39.25)","(10.0, 13.5, 13.214285714285714)","(1.95, 2.4, 2.3776470588235292)","(13.0, 25.0, 23.444444444444443)","(15.0, 25.0, 23.133333333333333)"
11-01-2023 21:23:49.109980,"(5.0, 6.6, 6.333333333333333)","(9.0, 11.0, 10.166666666666666)","(6.5, 7.8, 7.742857142857143)","(21.0, 48.0, 39.42857142857143)","(10.0, 13.5, 13.214285714285714)","(1.95, 2.4, 2.3898666666666664)","(13.0, 25.0, 23.444444444444443)","(15.0, 25.0, 23.133333333333333)"
11-01-2023 21:23:50.689114,"(5.0, 6.4, 6.163636363636364)","(8.5, 11.0, 10.166666666666666)","(6.5, 7.8, 7.742857142857143)","(26.0, 48.0, 38.833333333333336)","(10.0, 13.0, 12.583333333333334)","(2.0, 2.38, 2.3924637681159417)","(14.0, 25.0, 24.36)","(15.0, 25.0, 22.789473684210527)"
11-01-2023 21:23:52.146731,"(5.0, 6.4, 6.296)","(8.5, 10.5, 10.08)","(6.5, 7.8, 7.683333333333333)","(26.0, 48.0, 44.0)","(10.0, 13.0, 12.642857142857142)","(2.0, 2.4, 2.393333333333333)","(14.0, 25.0, 24.542857142857144)","(15.0, 25.0, 23.923076923076923)"
11-01-2023 21:23:53.699635,"(5.0, 6.4, 6.296296296296297)","(8.5, 10.5, 9.985714285714286)","(6.5, 7.8, 7.683333333333333)","(26.0, 48.0, 44.0)","(10.0, 13.0, 12.642857142857142)","(2.0, 2.4, 2.3914285714285715)","(14.0, 25.0, 23.285714285714285)","(15.0, 25.0, 23.95)"
11-01-2023 21:23:54.990413,"(5.0, 6.4, 6.296296296296297)","(8.5, 10.5, 9.985714285714286)","(6.5, 7.8, 7.5)","(26.0, 48.0, 44.0)","(10.0, 13.0, 12.642857142857142)","(2.0, 2.4, 2.3866666666666667)","(14.0, 25.0, 24.0)","(15.0, 25.0, 23.95)"
11-01-2023 21:23:56.327482,"(5.0, 6.4, 6.283870967741936)","(8.5, 10.5, 9.708)","(6.5, 7.8, 7.572413793103448)","(26.0, 48.0, 42.857142857142854)","(10.0, 13.0, 12.642857142857142)","(2.0, 2.4, 2.3866666666666667)","(14.0, 25.0, 22.545454545454547)","(15.0, 25.0, 24.066666666666666)"
11-01-2023 21:23:57.629493,"(5.0, 6.4, 6.283870967741936)","(8.5, 10.5, 9.708)","(6.5, 7.8, 7.572413793103448)","(26.0, 48.0, 42.857142857142854)","(10.0, 13.0, 12.642857142857142)","(2.0, 2.4, 2.3866666666666667)","(14.0, 23.0, 22.78125)","(15.0, 25.0, 24.083333333333332)"
11-01-2023 21:23:59.045950,"(5.0, 6.4, 6.3130434782608695)","(8.5, 10.5, 9.84)","(6.5, 7.8, 7.475)","(26.0, 48.0, 45.333333333333336)","(10.0, 13.0, 12.6)","(2.0, 2.4, 2.4057142857142857)","(14.0, 23.0, 22.766666666666666)","(15.0, 25.0, 24.083333333333332)"
11-01-2023 21:24:00.524842,"(5.0, 6.4, 6.330769230769231)","(8.5, 10.5, 9.831428571428571)","(6.5, 7.6, 7.561538461538461)","(26.0, 48.0, 45.333333333333336)","(10.0, 13.0, 12.6)","(2.0, 2.44, 2.4226666666666667)","(14.0, 23.0, 22.766666666666666)","(15.0, 25.0, 23.666666666666668)"
11-01-2023 21:24:01.976573,"(5.0, 6.4, 6.330769230769231)","(8.5, 10.5, 9.831428571428571)","(6.5, 7.6, 7.489230769230769)","(26.0, 48.0, 46.5)","(10.0, 13.0, 12.5625)","(2.0, 2.44, 2.4266666666666667)","(14.0, 23.0, 22.766666666666666)","(15.0, 24.0, 23.48148148148148)"
11-01-2023 21:24:03.504704,"(5.0, 6.4, 6.3375)","(8.5, 10.5, 9.777777777777777)","(6.5, 7.6, 7.55)","(26.0, 48.0, 45.333333333333336)","(10.0, 13.0, 12.5625)","(2.0, 2.44, 2.4225)","(14.0, 23.0, 22.766666666666666)","(15.0, 24.0, 23.53846153846154)"
11-01-2023 21:24:04.897747,"(5.0, 6.4, 6.331250000000001)","(8.5, 10.0, 9.709090909090909)","(6.5, 7.6, 7.561290322580645)","(26.0, 48.0, 45.333333333333336)","(10.0, 13.0, 13.041666666666666)","(2.0, 2.44, 2.436504854368932)","(14.0, 23.0, 22.695652173913043)","(15.0, 24.0, 23.52)"
11-01-2023 21:24:06.219330,"(5.0, 6.4, 6.331250000000001)","(8.5, 10.0, 9.709090909090909)","(6.5, 7.6, 7.561290322580645)","(26.0, 48.0, 45.333333333333336)","(10.0, 13.5, 13.041666666666666)","(2.0, 2.44, 2.436504854368932)","(14.0, 23.0, 22.066666666666666)","(15.0, 24.0, 23.310344827586206)"
11-01-2023 21:24:07.602713,"(5.0, 6.4, 6.331250000000001)","(8.5, 10.0, 9.733333333333333)","(6.5, 7.6, 7.561290322580645)","(26.0, 48.0, 45.333333333333336)","(10.0, 13.5, 12.961538461538462)","(2.0, 2.44, 2.4406896551724135)","(14.0, 23.0, 22.0)","(15.0, 24.0, 23.225806451612904)"
11-01-2023 21:24:08.918626,"(5.0, 6.4, 6.313513513513514)","(8.5, 10.0, 9.733333333333333)","(6.5, 7.6, 7.5288135593220336)","(26.0, 48.0, 45.333333333333336)","(10.0, 13.5, 12.961538461538462)","(2.0, 2.46, 2.45)","(14.0, 23.0, 22.157894736842106)","(15.0, 24.0, 23.225806451612904)"
11-01-2023 21:24:10.243888,"(5.0, 6.4, 6.331250000000001)","(8.0, 10.0, 9.733333333333333)","(6.5, 7.6, 7.538235294117647)","(26.0, 48.0, 45.333333333333336)","(10.0, 13.5, 12.88888888888889)","(2.0, 2.46, 2.4299999999999997)","(14.0, 23.0, 22.0)","(16.0, 24.0, 23.225806451612904)"
11-01-2023 21:24:11.581055,"(5.0, 6.4, 6.357142857142858)","(8.0, 10.0, 9.733333333333333)","(6.5, 7.6, 7.538235294117647)","(26.0, 48.0, 45.63636363636363)","(10.0, 13.0, 12.88888888888889)","(2.0, 2.44, 2.4299999999999997)","(14.0, 23.0, 22.157894736842106)","(16.0, 24.0, 23.225806451612904)"
11-01-2023 21:24:12.897632,"(5.0, 6.4, 6.357142857142858)","(8.0, 10.0, 9.733333333333333)","(6.5, 7.6, 7.56551724137931)","(26.0, 50.0, 45.63636363636363)","(10.0, 13.0, 12.833333333333334)","(2.0, 2.44, 2.4295384615384616)","(14.0, 23.0, 22.272727272727273)","(16.0, 24.0, 23.314285714285713)"
11-01-2023 21:24:14.202841,"(5.0, 6.4, 6.331250000000001)","(8.0, 10.0, 9.733333333333333)","(6.5, 7.6, 7.511904761904762)","(26.0, 50.0, 45.63636363636363)","(10.0, 13.0, 12.833333333333334)","(2.0, 2.44, 2.4295384615384616)","(14.0, 23.0, 22.272727272727273)","(16.0, 24.0, 23.314285714285713)"
11-01-2023 21:24:15.565518,"(5.0, 6.4, 6.331250000000001)","(8.0, 10.0, 9.733333333333333)","(6.5, 7.6, 7.511904761904762)","(26.0, 50.0, 45.63636363636363)","(10.0, 13.0, 12.807692307692308)","(2.0, 2.44, 2.4295384615384616)","(14.0, 23.0, 22.157894736842106)","(16.0, 24.0, 23.314285714285713)"
11-01-2023 21:24:16.877757,"(5.0, 6.4, 6.331250000000001)","(8.0, 10.0, 9.733333333333333)","(6.5, 7.6, 7.511904761904762)","(26.0, 50.0, 45.63636363636363)","(10.0, 13.0, 12.8)","(2.0, 2.44, 2.4314074074074075)","(14.0, 23.0, 22.157894736842106)","(16.0, 24.0, 23.314285714285713)"
11-01-2023 21:24:18.167957,"(5.0, 6.4, 6.331250000000001)","(8.0, 10.0, 9.733333333333333)","(6.5, 7.6, 7.511904761904762)","(26.0, 50.0, 45.63636363636363)","(10.0, 13.0, 12.8)","(2.0, 2.44, 2.4314705882352943)","(14.0, 23.0, 22.058823529411764)","(16.0, 24.0, 23.76923076923077)"
11-01-2023 21:24:19.393445,"(5.0, 6.4, 6.331250000000001)","(8.0, 10.0, 9.733333333333333)","(6.5, 7.6, 7.511904761904762)","(26.0, 50.0, 45.63636363636363)","(10.0, 13.0, 12.64)","(2.0, 2.44, 2.4307913669064747)","(14.0, 23.0, 22.11111111111111)","(16.0, 24.0, 23.76923076923077)"
