,Brinktop Lad,Freak On A Lead,Gee Gee True Story,Mr Freeze,Shampz Again,Ziavera,Nevs Boy,Swing King,Zades Stories,Magic Typhoon,Heavens Miracle,Renascence
06-01-2023 14:30:48.543293,"(10.0, 10.5, 10.151612903225807)","(3.8, 5.1, 4.987804878048781)","(12.0, 12.5, 12.241935483870968)","(12.0, 16.5, 16.214285714285715)","(13.0, 18.0, 17.903225806451612)","(26.0, 50.0, 45.5)","(4.6, 4.9, 4.82)","(101.0, 170.0, 130.0)","(6.5, 9.2, 9.057142857142857)","(8.0, 11.5, 10.887096774193548)","(19.0, 30.0, 29.333333333333332)","(31.0, 42.0, 40.666666666666664)"
06-01-2023 14:30:49.909472,"(10.0, 10.5, 10.151612903225807)","(3.8, 5.1, 4.987804878048781)","(12.0, 12.5, 12.293103448275861)","(12.0, 16.5, 16.214285714285715)","(13.0, 18.0, 17.903225806451612)","(26.0, 50.0, 45.5)","(4.6, 4.9, 4.82)","(101.0, 160.0, 130.0)","(6.5, 9.2, 9.057142857142857)","(8.0, 11.5, 10.887096774193548)","(19.0, 30.0, 29.333333333333332)","(31.0, 42.0, 40.666666666666664)"
06-01-2023 14:30:51.355961,"(10.0, 10.5, 10.151612903225807)","(3.8, 5.1, 4.987804878048781)","(12.0, 12.5, 12.32857142857143)","(12.0, 16.5, 16.214285714285715)","(13.0, 18.0, 17.714285714285715)","(26.0, 50.0, 45.5)","(4.6, 4.9, 4.82)","(101.0, 160.0, 130.0)","(6.5, 9.2, 9.10909090909091)","(8.0, 11.5, 10.887096774193548)","(19.0, 30.0, 29.625)","(31.0, 42.0, 40.666666666666664)"
06-01-2023 14:30:52.822931,"(10.0, 10.5, 10.038461538461538)","(3.8, 5.1, 4.987804878048781)","(12.0, 12.5, 12.32857142857143)","(12.0, 16.5, 16.214285714285715)","(13.0, 18.0, 17.896551724137932)","(26.0, 50.0, 45.5)","(4.6, 4.9, 4.82)","(101.0, 160.0, 130.0)","(6.5, 9.2, 9.104761904761904)","(8.0, 11.5, 10.887096774193548)","(19.0, 30.0, 29.53846153846154)","(31.0, 42.0, 38.285714285714285)"
06-01-2023 14:30:54.255582,"(10.0, 10.5, 10.25)","(3.8, 5.1, 4.9818181818181815)","(12.0, 12.5, 12.333333333333334)","(12.0, 16.5, 16.214285714285715)","(13.0, 18.0, 17.896551724137932)","(26.0, 50.0, 45.5)","(4.6, 4.9, 4.82)","(101.0, 160.0, 130.0)","(6.5, 9.2, 9.104761904761904)","(8.0, 11.5, 10.931034482758621)","(19.0, 30.0, 29.53846153846154)","(31.0, 40.0, 38.285714285714285)"
06-01-2023 14:30:55.664887,"(10.0, 10.5, 10.061538461538461)","(3.8, 5.1, 4.9818181818181815)","(12.0, 12.5, 12.333333333333334)","(12.0, 16.5, 16.214285714285715)","(13.0, 18.0, 17.896551724137932)","(26.0, 50.0, 45.5)","(4.6, 4.9, 4.82)","(101.0, 160.0, 130.0)","(6.5, 9.2, 9.104761904761904)","(8.0, 11.5, 10.931034482758621)","(19.0, 30.0, 29.53846153846154)","(31.0, 40.0, 38.285714285714285)"
06-01-2023 14:30:57.088299,"(10.0, 10.5, 10.061538461538461)","(3.8, 5.1, 4.9818181818181815)","(12.0, 12.5, 12.333333333333334)","(12.0, 16.5, 16.214285714285715)","(13.0, 18.0, 17.896551724137932)","(26.0, 50.0, 45.5)","(4.6, 4.9, 4.82)","(101.0, 160.0, 130.0)","(6.5, 9.2, 9.104761904761904)","(8.0, 11.5, 10.931034482758621)","(19.0, 30.0, 29.53846153846154)","(31.0, 40.0, 38.285714285714285)"
06-01-2023 14:30:58.525013,"(10.0, 10.5, 10.061538461538461)","(3.8, 5.1, 4.9818181818181815)","(12.0, 12.5, 12.337837837837839)","(12.0, 16.5, 16.214285714285715)","(13.0, 18.0, 17.896551724137932)","(26.0, 50.0, 45.5)","(4.6, 4.9, 4.824324324324325)","(101.0, 160.0, 130.0)","(6.5, 9.2, 8.930434782608696)","(8.0, 11.5, 10.931034482758621)","(19.0, 30.0, 29.57142857142857)","(31.0, 38.0, 36.666666666666664)"
06-01-2023 14:30:59.922643,"(10.0, 10.5, 10.061538461538461)","(3.8, 5.1, 5.038461538461538)","(12.0, 12.5, 12.3125)","(12.0, 16.5, 16.214285714285715)","(13.0, 18.0, 17.896551724137932)","(26.0, 50.0, 45.5)","(4.6, 4.9, 4.824324324324325)","(101.0, 160.0, 151.42857142857144)","(6.5, 9.0, 8.930434782608696)","(8.0, 11.5, 10.931034482758621)","(19.0, 30.0, 29.57142857142857)","(31.0, 38.0, 35.0)"
06-01-2023 14:31:01.306171,"(10.0, 10.5, 9.99705882352941)","(3.8, 5.1, 5.057894736842105)","(12.0, 12.5, 12.342105263157894)","(12.0, 16.5, 16.214285714285715)","(13.0, 18.0, 17.896551724137932)","(26.0, 50.0, 45.5)","(4.6, 4.9, 4.824324324324325)","(101.0, 160.0, 151.42857142857144)","(6.5, 9.0, 8.930434782608696)","(8.0, 11.5, 10.931034482758621)","(19.0, 30.0, 29.57142857142857)","(31.0, 36.0, 35.0)"
06-01-2023 14:31:02.729352,"(10.0, 10.5, 9.99705882352941)","(3.8, 5.1, 5.057894736842105)","(12.0, 12.5, 12.285714285714286)","(12.0, 16.5, 16.214285714285715)","(13.0, 18.0, 17.714285714285715)","(26.0, 50.0, 45.5)","(4.6, 4.9, 4.866071428571429)","(101.0, 160.0, 151.42857142857144)","(6.5, 9.0, 9.090909090909092)","(8.0, 11.5, 10.653846153846153)","(19.0, 30.0, 29.57142857142857)","(31.0, 36.0, 35.111111111111114)"
06-01-2023 14:31:04.144456,"(10.0, 10.0, 9.91578947368421)","(3.8, 5.1, 5.066666666666666)","(12.0, 12.5, 11.964285714285714)","(12.0, 16.5, 16.055555555555557)","(13.0, 18.0, 17.714285714285715)","(26.0, 50.0, 45.2)","(4.6, 4.9, 4.832142857142857)","(101.0, 160.0, 133.33333333333334)","(6.5, 9.4, 9.207407407407407)","(8.0, 11.5, 10.653846153846153)","(19.0, 30.0, 29.57142857142857)","(31.0, 36.0, 33.55555555555556)"
06-01-2023 14:31:05.501457,"(10.0, 10.0, 9.91578947368421)","(3.8, 5.1, 5.066666666666666)","(12.0, 12.0, 11.964285714285714)","(12.0, 16.5, 16.055555555555557)","(13.0, 18.0, 17.714285714285715)","(26.0, 50.0, 45.2)","(4.6, 4.9, 4.832142857142857)","(101.0, 160.0, 150.0)","(6.5, 9.4, 9.280000000000001)","(8.0, 11.5, 10.653846153846153)","(19.0, 30.0, 29.57142857142857)","(31.0, 34.0, 33.55555555555556)"
06-01-2023 14:31:06.969889,"(10.0, 10.5, 9.824137931034484)","(3.8, 5.1, 5.066666666666666)","(12.0, 12.0, 11.964285714285714)","(12.0, 16.5, 16.055555555555557)","(13.0, 18.0, 17.5)","(26.0, 50.0, 46.0)","(4.6, 4.9, 4.530837004405286)","(101.0, 160.0, 133.33333333333334)","(6.5, 9.4, 9.280000000000001)","(8.0, 11.5, 10.714285714285714)","(19.0, 30.0, 29.57142857142857)","(31.0, 34.0, 33.55555555555556)"
06-01-2023 14:31:08.286871,"(10.0, 10.5, 9.824137931034484)","(3.8, 5.1, 5.071910112359551)","(12.0, 12.0, 11.96875)","(12.0, 16.5, 16.233333333333334)","(13.0, 18.0, 17.8)","(26.0, 50.0, 47.0)","(4.6, 4.6, 4.6499999999999995)","(101.0, 160.0, 150.0)","(6.5, 9.4, 9.48)","(8.0, 11.5, 10.833333333333334)","(19.0, 30.0, 29.684210526315788)","(31.0, 34.0, 36.5)"
06-01-2023 14:31:09.587239,"(10.0, 10.0, 9.930434782608696)","(3.9, 5.2, 5.085333333333334)","(11.0, 12.0, 11.96875)","(13.0, 16.5, 16.233333333333334)","(13.0, 18.0, 17.8)","(31.0, 50.0, 46.0)","(4.4, 4.7, 4.64)","(101.0, 160.0, 125.0)","(6.5, 9.8, 9.48)","(8.5, 11.5, 10.833333333333334)","(20.0, 30.0, 29.684210526315788)","(31.0, 38.0, 35.42857142857143)"
06-01-2023 14:31:11.183713,"(10.0, 10.0, 9.930434782608696)","(3.9, 5.2, 5.112244897959183)","(11.0, 12.0, 12.181818181818182)","(13.0, 16.5, 16.233333333333334)","(13.0, 18.0, 17.866666666666667)","(31.0, 50.0, 46.0)","(4.4, 4.7, 4.64)","(101.0, 140.0, 110.0)","(6.5, 9.8, 9.48)","(8.5, 11.5, 10.833333333333334)","(20.0, 30.0, 29.684210526315788)","(31.0, 36.0, 35.42857142857143)"
06-01-2023 14:31:12.645197,"(9.5, 10.0, 9.930434782608696)","(3.9, 5.2, 5.112244897959183)","(11.0, 12.5, 12.181818181818182)","(13.0, 16.5, 16.233333333333334)","(13.0, 18.0, 17.866666666666667)","(31.0, 50.0, 46.0)","(4.4, 4.7, 4.638461538461538)","(91.0, 140.0, 112.5)","(7.0, 9.8, 9.48)","(8.5, 11.5, 10.833333333333334)","(21.0, 30.0, 29.684210526315788)","(31.0, 34.0, 33.75)"
06-01-2023 14:31:14.044292,"(9.5, 10.0, 9.930434782608696)","(3.9, 5.2, 5.112244897959183)","(11.0, 12.5, 12.305555555555555)","(13.0, 16.5, 16.233333333333334)","(13.0, 18.0, 17.866666666666667)","(31.0, 50.0, 46.0)","(4.4, 4.7, 4.6196078431372545)","(91.0, 120.0, 111.66666666666666)","(7.0, 9.8, 9.68)","(8.5, 11.5, 10.833333333333334)","(21.0, 30.0, 29.684210526315788)","(31.0, 34.0, 33.333333333333336)"
06-01-2023 14:31:15.557630,"(10.0, 10.0, 9.876923076923077)","(3.9, 5.2, 5.112244897959183)","(11.0, 12.5, 12.305555555555555)","(13.0, 16.5, 16.233333333333334)","(13.0, 18.0, 17.88888888888889)","(31.0, 50.0, 46.0)","(4.4, 4.8, 4.6038461538461535)","(91.0, 120.0, 111.66666666666666)","(7.0, 9.8, 9.694736842105264)","(8.5, 11.5, 10.833333333333334)","(21.0, 30.0, 29.684210526315788)","(31.0, 34.0, 37.0)"
06-01-2023 14:31:17.064921,"(10.0, 10.0, 9.876923076923077)","(3.9, 5.2, 5.112244897959183)","(11.0, 12.0, 11.882352941176471)","(13.0, 16.5, 16.233333333333334)","(13.0, 18.0, 17.88888888888889)","(31.0, 50.0, 44.666666666666664)","(4.4, 4.7, 4.73109243697479)","(91.0, 120.0, 102.14285714285714)","(7.0, 9.8, 9.433333333333334)","(8.5, 11.5, 10.833333333333334)","(21.0, 30.0, 28.085106382978722)","(31.0, 40.0, 32.11764705882353)"
06-01-2023 14:31:18.535379,"(10.0, 10.0, 9.876923076923077)","(3.9, 5.2, 5.112244897959183)","(11.0, 12.0, 11.875)","(13.0, 16.5, 16.233333333333334)","(13.0, 18.0, 17.90909090909091)","(31.0, 48.0, 44.666666666666664)","(4.4, 4.8, 4.72)","(91.0, 120.0, 110.0)","(7.0, 9.6, 9.506666666666666)","(8.5, 11.5, 10.833333333333334)","(21.0, 30.0, 28.085106382978722)","(31.0, 34.0, 31.046153846153846)"
06-01-2023 14:31:19.973579,"(9.0, 10.0, 9.832258064516129)","(4.0, 5.2, 5.112244897959183)","(11.0, 12.0, 11.882352941176471)","(13.0, 16.5, 16.233333333333334)","(13.0, 18.0, 17.90909090909091)","(31.0, 48.0, 45.0)","(4.4, 4.8, 4.713043478260869)","(91.0, 120.0, 105.0)","(7.0, 9.6, 9.506666666666666)","(8.5, 11.5, 10.852941176470589)","(21.0, 30.0, 28.125)","(31.0, 34.0, 31.81818181818182)"
06-01-2023 14:31:21.332385,"(9.0, 10.5, 9.832258064516129)","(4.0, 5.2, 5.133846153846154)","(11.0, 12.0, 11.916666666666666)","(13.0, 16.5, 16.233333333333334)","(13.0, 18.0, 17.90909090909091)","(31.0, 48.0, 44.666666666666664)","(4.4, 4.8, 4.713043478260869)","(91.0, 110.0, 110.0)","(7.0, 9.6, 9.44)","(8.5, 11.5, 10.852941176470589)","(21.0, 30.0, 28.125)","(31.0, 32.0, 30.63157894736842)"
06-01-2023 14:31:22.733604,"(9.5, 10.0, 9.76)","(4.0, 5.2, 5.133846153846154)","(11.0, 12.0, 11.916666666666666)","(13.0, 16.5, 16.233333333333334)","(13.0, 18.0, 17.90909090909091)","(31.0, 48.0, 44.666666666666664)","(4.4, 4.8, 4.701639344262295)","(91.0, 120.0, 105.0)","(7.0, 9.6, 9.363157894736842)","(8.5, 11.5, 10.852941176470589)","(21.0, 30.0, 27.906976744186046)","(31.0, 34.0, 30.42105263157895)"
06-01-2023 14:31:24.198996,"(9.5, 10.0, 9.76)","(4.0, 5.2, 5.128571428571428)","(11.0, 12.0, 11.916666666666666)","(13.0, 16.5, 16.233333333333334)","(13.0, 18.0, 17.90909090909091)","(31.0, 48.0, 44.857142857142854)","(4.4, 4.8, 4.701639344262295)","(91.0, 110.0, 104.0)","(7.0, 9.6, 9.262068965517242)","(8.5, 11.5, 10.961538461538462)","(21.0, 30.0, 27.906976744186046)","(31.0, 34.0, 31.2)"
06-01-2023 14:31:25.607596,"(9.5, 10.0, 9.76)","(4.0, 5.2, 5.0651685393258425)","(11.0, 12.0, 11.92)","(13.0, 16.5, 16.233333333333334)","(13.0, 18.0, 17.904761904761905)","(31.0, 46.0, 44.857142857142854)","(4.4, 4.8, 4.701639344262295)","(91.0, 120.0, 104.0)","(7.0, 9.4, 9.25)","(8.5, 11.5, 11.153846153846153)","(21.0, 30.0, 27.954545454545453)","(31.0, 32.0, 31.5)"
06-01-2023 14:31:27.048503,"(9.5, 10.0, 9.76)","(4.0, 5.2, 5.0651685393258425)","(11.0, 12.0, 11.92)","(13.0, 16.5, 16.233333333333334)","(13.0, 18.0, 17.904761904761905)","(31.0, 46.0, 44.857142857142854)","(4.4, 4.8, 4.701639344262295)","(91.0, 120.0, 104.0)","(7.0, 9.4, 9.25)","(8.5, 11.5, 11.153846153846153)","(21.0, 30.0, 27.954545454545453)","(31.0, 32.0, 31.5)"
06-01-2023 14:31:28.411222,"(9.0, 10.0, 9.76)","(4.0, 5.2, 5.070967741935484)","(10.0, 12.0, 11.75)","(13.0, 16.5, 16.233333333333334)","(14.0, 18.0, 17.904761904761905)","(31.0, 46.0, 45.0)","(4.4, 4.8, 4.748717948717949)","(91.0, 120.0, 104.0)","(7.0, 9.4, 9.331034482758621)","(8.5, 11.5, 11.25)","(21.0, 30.0, 27.954545454545453)","(31.0, 32.0, 31.6)"
06-01-2023 14:31:29.999256,"(9.0, 10.0, 9.733333333333333)","(4.0, 5.2, 5.070967741935484)","(10.0, 12.0, 11.75)","(13.0, 16.5, 16.233333333333334)","(14.0, 18.0, 17.904761904761905)","(31.0, 48.0, 44.72727272727273)","(4.4, 4.8, 4.748717948717949)","(91.0, 120.0, 104.0)","(7.0, 9.4, 9.331034482758621)","(8.5, 11.5, 11.382352941176471)","(21.0, 30.0, 27.954545454545453)","(31.0, 32.0, 31.6)"
06-01-2023 14:31:31.357383,"(9.0, 10.0, 9.733333333333333)","(3.9, 5.2, 5.070967741935484)","(11.0, 12.0, 11.75)","(13.0, 16.5, 14.785714285714285)","(14.0, 18.0, 17.9375)","(31.0, 48.0, 45.0)","(4.4, 4.8, 4.833333333333334)","(91.0, 120.0, 111.11111111111111)","(7.0, 9.4, 9.48)","(8.5, 11.5, 11.166666666666666)","(20.0, 30.0, 27.954545454545453)","(31.0, 32.0, 30.861538461538462)"
06-01-2023 14:31:32.815116,"(9.0, 10.0, 9.921951219512195)","(3.9, 5.2, 5.135652173913043)","(11.0, 12.0, 11.863636363636363)","(13.0, 16.5, 15.375)","(14.0, 18.5, 18.666666666666668)","(31.0, 46.0, 45.2)","(4.4, 4.9, 4.844502617801047)","(91.0, 120.0, 113.84615384615384)","(7.0, 9.6, 9.177777777777777)","(8.5, 11.5, 11.21875)","(20.0, 30.0, 27.954545454545453)","(31.0, 34.0, 30.54237288135593)"
06-01-2023 14:31:34.179726,"(9.0, 10.5, 9.623529411764705)","(4.0, 5.2, 5.084482758620689)","(10.0, 12.0, 10.487603305785123)","(13.0, 16.0, 15.333333333333334)","(14.0, 19.0, 18.772727272727273)","(31.0, 46.0, 45.5)","(4.4, 4.9, 4.835714285714286)","(91.0, 120.0, 113.84615384615384)","(7.0, 9.4, 9.825000000000001)","(8.5, 11.5, 11.473684210526315)","(20.0, 30.0, 27.97674418604651)","(31.0, 34.0, 35.77777777777778)"
06-01-2023 14:31:35.488902,"(9.0, 9.6, 9.575)","(3.9, 5.2, 5.084482758620689)","(11.0, 10.5, 10.487603305785123)","(13.0, 16.0, 15.333333333333334)","(14.0, 19.5, 19.0)","(31.0, 48.0, 47.2)","(4.4, 4.9, 4.793589743589743)","(91.0, 120.0, 113.84615384615384)","(7.0, 10.0, 9.73157894736842)","(8.5, 11.5, 11.243243243243244)","(20.0, 30.0, 28.43243243243243)","(31.0, 36.0, 34.666666666666664)"
06-01-2023 14:31:36.753158,"(9.0, 9.8, 9.68888888888889)","(3.9, 5.2, 5.085950413223141)","(11.0, 11.5, 11.196969696969697)","(13.0, 16.0, 15.0)","(14.0, 19.5, 18.954545454545453)","(31.0, 48.0, 47.333333333333336)","(4.4, 4.8, 4.793589743589743)","(91.0, 120.0, 113.84615384615384)","(7.0, 10.0, 9.787096774193548)","(8.5, 11.5, 11.243243243243244)","(20.0, 30.0, 28.34285714285714)","(31.0, 36.0, 34.666666666666664)"
06-01-2023 14:31:38.146722,"(9.0, 9.8, 9.702439024390245)","(3.9, 5.2, 5.085950413223141)","(11.0, 11.5, 11.023809523809524)","(13.0, 16.0, 15.0)","(14.0, 19.5, 19.166666666666668)","(31.0, 48.0, 47.63636363636364)","(4.4, 4.8, 4.793589743589743)","(91.0, 120.0, 127.0)","(7.0, 10.0, 9.822222222222223)","(8.5, 11.5, 11.243243243243244)","(20.0, 30.0, 29.272727272727273)","(31.0, 36.0, 36.0)"
06-01-2023 14:31:39.589130,"(9.0, 9.8, 9.702439024390245)","(3.9, 5.2, 5.085950413223141)","(11.0, 11.5, 10.627450980392156)","(13.0, 16.0, 15.0)","(14.0, 19.5, 19.166666666666668)","(31.0, 48.0, 48.285714285714285)","(4.4, 4.8, 4.776712328767124)","(91.0, 130.0, 137.5)","(7.0, 10.0, 9.936842105263159)","(8.5, 11.5, 11.120689655172415)","(20.0, 30.0, 29.272727272727273)","(31.0, 38.0, 34.666666666666664)"
06-01-2023 14:31:41.065217,"(9.0, 9.8, 9.702439024390245)","(3.9, 5.2, 5.084033613445378)","(11.0, 11.0, 10.58695652173913)","(13.0, 16.0, 15.0)","(14.0, 19.5, 19.166666666666668)","(31.0, 50.0, 47.333333333333336)","(4.4, 4.9, 4.773684210526316)","(91.0, 150.0, 137.5)","(7.0, 10.0, 9.970731707317073)","(8.5, 11.5, 11.210526315789474)","(20.0, 30.0, 30.333333333333332)","(31.0, 36.0, 34.666666666666664)"
06-01-2023 14:31:42.437212,"(9.0, 9.8, 9.702439024390245)","(4.0, 5.2, 5.084033613445378)","(10.0, 11.0, 10.58695652173913)","(13.0, 16.0, 15.0)","(14.0, 19.5, 19.166666666666668)","(31.0, 48.0, 46.5)","(4.4, 4.8, 4.774358974358974)","(91.0, 150.0, 137.5)","(7.0, 10.5, 9.970731707317073)","(8.5, 11.5, 11.202702702702704)","(21.0, 32.0, 30.153846153846153)","(31.0, 36.0, 35.0)"
06-01-2023 14:31:43.779477,"(9.0, 9.8, 9.702439024390245)","(4.0, 5.2, 5.11375)","(10.0, 11.0, 10.58695652173913)","(13.0, 16.0, 15.0)","(14.0, 19.5, 19.166666666666668)","(31.0, 50.0, 42.18181818181818)","(4.4, 4.8, 4.6755102040816325)","(91.0, 150.0, 137.5)","(7.0, 10.5, 10.082692307692309)","(8.5, 11.5, 11.26595744680851)","(21.0, 32.0, 30.58823529411765)","(31.0, 38.0, 34.666666666666664)"
06-01-2023 14:31:45.281084,"(9.0, 9.8, 9.759183673469389)","(4.0, 5.2, 5.11375)","(10.0, 11.0, 10.58695652173913)","(13.0, 16.0, 15.0)","(14.0, 19.5, 19.23913043478261)","(31.0, 44.0, 42.18181818181818)","(4.2, 4.7, 4.6454545454545455)","(91.0, 150.0, 137.5)","(7.5, 10.5, 10.22)","(8.5, 11.5, 11.26595744680851)","(21.0, 32.0, 30.58823529411765)","(31.0, 36.0, 34.666666666666664)"
06-01-2023 14:31:46.620619,"(9.0, 9.8, 9.698305084745764)","(4.0, 5.2, 5.072463768115942)","(10.0, 11.0, 10.670454545454545)","(13.0, 16.0, 15.0)","(14.0, 19.5, 19.23913043478261)","(31.0, 44.0, 42.18181818181818)","(4.2, 4.7, 4.683333333333334)","(91.0, 150.0, 137.5)","(7.5, 10.5, 10.22)","(8.5, 11.5, 11.26595744680851)","(21.0, 32.0, 30.58823529411765)","(31.0, 36.0, 35.0)"
06-01-2023 14:31:48.028092,"(9.0, 9.8, 9.698305084745764)","(4.0, 5.2, 5.072463768115942)","(10.0, 11.0, 10.910714285714286)","(13.0, 16.0, 14.86)","(14.0, 19.5, 19.017857142857142)","(31.0, 44.0, 42.18181818181818)","(4.2, 4.7, 4.68)","(91.0, 150.0, 137.5)","(7.5, 10.5, 10.22)","(8.5, 11.5, 11.26595744680851)","(21.0, 32.0, 30.58823529411765)","(31.0, 38.0, 33.63636363636363)"
06-01-2023 14:31:49.389648,"(9.0, 9.8, 9.694736842105264)","(4.0, 5.2, 5.133333333333334)","(10.0, 11.0, 10.89655172413793)","(13.0, 16.0, 14.86)","(14.0, 19.5, 19.017857142857142)","(31.0, 44.0, 42.166666666666664)","(4.2, 4.7, 4.586868686868686)","(91.0, 150.0, 126.0)","(7.5, 10.5, 10.126666666666667)","(8.5, 11.5, 11.223214285714286)","(21.0, 32.0, 30.4)","(31.0, 38.0, 33.63636363636363)"
06-01-2023 14:31:50.752138,"(9.0, 9.8, 9.694736842105264)","(4.0, 5.2, 5.1499999999999995)","(10.0, 11.0, 10.914285714285715)","(13.0, 16.0, 14.86)","(14.0, 19.5, 19.017857142857142)","(31.0, 44.0, 42.166666666666664)","(4.2, 4.6, 4.586868686868686)","(91.0, 150.0, 130.0)","(7.5, 10.5, 10.157142857142858)","(8.5, 11.5, 11.223214285714286)","(21.0, 32.0, 30.5)","(31.0, 38.0, 34.4)"
06-01-2023 14:31:52.071549,"(9.0, 9.8, 9.711764705882354)","(4.0, 5.2, 5.1499999999999995)","(10.0, 11.0, 10.914285714285715)","(13.0, 16.0, 15.136363636363637)","(14.0, 19.5, 19.2)","(31.0, 44.0, 42.166666666666664)","(4.2, 4.6, 4.5873684210526315)","(91.0, 150.0, 132.0)","(7.5, 10.5, 10.157142857142858)","(8.5, 11.5, 11.241666666666667)","(21.0, 32.0, 30.5)","(31.0, 36.0, 34.4)"
06-01-2023 14:31:53.395977,"(9.0, 9.8, 9.725925925925926)","(4.0, 5.2, 5.1499999999999995)","(10.0, 11.0, 10.925)","(13.0, 16.0, 15.136363636363637)","(14.0, 19.5, 19.916666666666668)","(31.0, 44.0, 42.166666666666664)","(4.2, 4.6, 4.575539568345324)","(91.0, 150.0, 130.0)","(7.5, 10.5, 10.09375)","(8.5, 11.5, 11.241666666666667)","(21.0, 32.0, 30.5)","(31.0, 36.0, 35.333333333333336)"
06-01-2023 14:31:54.773183,"(9.0, 9.8, 9.723076923076924)","(4.0, 5.2, 5.159677419354838)","(10.0, 11.0, 10.904761904761905)","(13.0, 16.0, 15.136363636363637)","(14.0, 20.0, 19.333333333333332)","(31.0, 44.0, 42.166666666666664)","(4.2, 4.6, 4.575539568345324)","(91.0, 160.0, 130.0)","(7.5, 10.5, 10.09375)","(8.5, 11.5, 11.2578125)","(21.0, 32.0, 30.5)","(31.0, 36.0, 35.333333333333336)"
06-01-2023 14:31:56.087576,"(9.0, 9.8, 9.723076923076924)","(4.0, 5.2, 5.169811320754717)","(10.0, 11.0, 10.851851851851851)","(13.0, 16.0, 15.136363636363637)","(14.0, 20.0, 19.333333333333332)","(31.0, 44.0, 42.166666666666664)","(4.2, 4.6, 4.580152671755725)","(91.0, 160.0, 130.0)","(7.5, 10.5, 10.260416666666666)","(8.5, 11.5, 11.23728813559322)","(21.0, 32.0, 30.0)","(31.0, 36.0, 35.333333333333336)"
06-01-2023 14:31:57.514068,"(9.0, 9.8, 9.723076923076924)","(4.0, 5.2, 5.1835443037974684)","(10.0, 11.0, 10.857142857142858)","(13.0, 16.5, 15.58695652173913)","(14.0, 20.0, 19.333333333333332)","(31.0, 44.0, 42.166666666666664)","(4.2, 4.6, 4.580152671755725)","(91.0, 160.0, 130.0)","(7.5, 10.5, 10.260416666666666)","(8.5, 11.5, 11.23728813559322)","(21.0, 32.0, 30.0)","(31.0, 36.0, 35.333333333333336)"
06-01-2023 14:31:59.074856,"(9.0, 9.8, 9.723076923076924)","(4.0, 5.2, 5.180303030303031)","(10.0, 11.0, 10.928571428571429)","(13.0, 16.5, 15.58695652173913)","(14.0, 20.0, 19.77777777777778)","(31.0, 44.0, 42.166666666666664)","(4.2, 4.6, 4.577272727272727)","(91.0, 160.0, 130.0)","(7.5, 10.5, 10.375)","(8.5, 11.5, 11.23728813559322)","(21.0, 32.0, 30.0)","(31.0, 36.0, 34.0)"
06-01-2023 14:32:00.568576,"(9.0, 9.8, 9.712820512820512)","(4.0, 5.2, 5.19059829059829)","(10.0, 11.0, 10.745762711864407)","(13.0, 16.5, 15.583333333333334)","(14.0, 20.0, 19.77777777777778)","(31.0, 44.0, 42.166666666666664)","(4.2, 4.6, 4.576923076923077)","(91.0, 160.0, 130.0)","(7.5, 10.5, 10.395348837209303)","(8.5, 11.5, 11.23728813559322)","(21.0, 32.0, 30.0)","(31.0, 36.0, 34.22222222222222)"
06-01-2023 14:32:01.958080,"(9.0, 10.0, 9.578181818181818)","(4.0, 5.3, 5.19059829059829)","(10.0, 11.5, 10.713235294117647)","(13.0, 16.5, 15.583333333333334)","(14.0, 20.0, 19.77777777777778)","(31.0, 44.0, 42.166666666666664)","(4.2, 4.6, 4.576335877862595)","(91.0, 160.0, 135.0)","(7.5, 10.5, 10.520833333333334)","(8.5, 11.5, 11.28)","(21.0, 32.0, 30.4)","(31.0, 36.0, 34.22222222222222)"
06-01-2023 14:32:03.558508,"(9.0, 9.6, 9.572727272727272)","(4.0, 5.3, 5.178095238095238)","(10.0, 11.5, 10.526315789473685)","(13.0, 16.5, 15.583333333333334)","(14.0, 20.0, 19.77777777777778)","(31.0, 44.0, 42.166666666666664)","(4.2, 4.6, 4.606603773584905)","(91.0, 150.0, 135.0)","(7.5, 11.0, 10.520833333333334)","(8.5, 11.5, 11.270833333333334)","(21.0, 32.0, 30.4)","(31.0, 36.0, 34.22222222222222)"
06-01-2023 14:32:05.104915,"(9.0, 9.6, 9.572727272727272)","(4.0, 5.3, 5.178095238095238)","(10.0, 11.0, 10.791208791208792)","(13.0, 16.5, 15.605263157894736)","(14.0, 20.0, 19.846153846153847)","(31.0, 44.0, 42.166666666666664)","(4.2, 4.7, 4.588617886178862)","(91.0, 150.0, 135.0)","(7.5, 11.0, 10.518518518518519)","(8.5, 11.5, 11.270833333333334)","(21.0, 32.0, 30.4)","(31.0, 36.0, 34.22222222222222)"
06-01-2023 14:32:06.630119,"(8.5, 9.6, 9.57)","(4.0, 5.3, 5.178095238095238)","(10.0, 11.0, 10.45608108108108)","(13.0, 16.5, 15.605263157894736)","(14.0, 20.0, 19.846153846153847)","(31.0, 44.0, 42.166666666666664)","(4.2, 4.7, 4.627513227513227)","(91.0, 150.0, 135.0)","(7.5, 11.0, 10.518518518518519)","(8.5, 11.5, 11.217948717948717)","(21.0, 32.0, 30.0)","(31.0, 36.0, 34.0)"
