,Rebel Boom,Chatty Mavis,Barbaras Angel,Off Grid,Goldstar Justice,Romeo,Maccys Girl,Regal Birdie
08-12-2022 13:47:45.311169,"(31.0, 270.0, 166.0)","(1.85, 2.2, 2.0836363636363635)","(18.0, 48.0, 34.96551724137931)","(14.0, 24.0, 23.07142857142857)","(51.0, 410.0, 386.7164179104478)","(18.0, 80.0, 73.625)","(7.5, 16.5, 11.55)","(2.6, 3.15, 2.9266666666666667)"
08-12-2022 13:47:46.530725,"(31.0, 270.0, 187.77777777777777)","(1.85, 2.2, 2.0836363636363635)","(18.0, 48.0, 34.96551724137931)","(14.0, 24.0, 23.07142857142857)","(51.0, 410.0, 386.7164179104478)","(18.0, 80.0, 73.625)","(7.5, 16.5, 11.55)","(2.6, 3.1, 2.9266666666666667)"
08-12-2022 13:47:47.715655,"(31.0, 270.0, 222.0)","(1.85, 2.2, 2.0836363636363635)","(18.0, 48.0, 34.96551724137931)","(14.0, 24.0, 23.07142857142857)","(51.0, 410.0, 316.25)","(18.0, 80.0, 70.4)","(7.5, 16.0, 13.5)","(2.6, 3.1, 2.8609999999999998)"
08-12-2022 13:47:48.886077,"(31.0, 270.0, 222.0)","(1.85, 2.2, 2.0836363636363635)","(18.0, 46.0, 42.470588235294116)","(14.0, 24.0, 23.07142857142857)","(51.0, 410.0, 316.25)","(18.0, 80.0, 70.4)","(7.5, 15.5, 13.5)","(2.6, 3.05, 2.8609999999999998)"
08-12-2022 13:47:50.006680,"(31.0, 270.0, 222.0)","(1.85, 2.26, 2.1358620689655172)","(18.0, 46.0, 44.285714285714285)","(14.0, 24.0, 23.803030303030305)","(51.0, 410.0, 352.30769230769226)","(18.0, 80.0, 70.4)","(7.5, 15.0, 13.0)","(2.6, 3.05, 2.8536363636363635)"
08-12-2022 13:47:51.220285,"(31.0, 270.0, 241.20000000000002)","(1.85, 2.26, 2.1358620689655172)","(18.0, 46.0, 44.285714285714285)","(14.0, 24.0, 23.803030303030305)","(51.0, 410.0, 195.71428571428572)","(18.0, 80.0, 70.4)","(7.5, 15.0, 12.333333333333332)","(2.6, 3.05, 2.8536363636363635)"
08-12-2022 13:47:52.495408,"(31.0, 270.0, 187.64705882352942)","(1.85, 2.26, 2.0886486486486486)","(18.0, 46.0, 40.285714285714285)","(14.0, 24.0, 23.803030303030305)","(51.0, 410.0, 195.71428571428572)","(18.0, 80.0, 78.45161290322581)","(7.5, 15.0, 12.333333333333332)","(2.6, 3.05, 2.8536363636363635)"
08-12-2022 13:47:53.786505,"(31.0, 270.0, 187.64705882352942)","(1.85, 2.24, 2.0886486486486486)","(18.0, 46.0, 40.285714285714285)","(14.0, 24.0, 23.87735849056604)","(51.0, 410.0, 321.7647058823529)","(18.0, 80.0, 74.25)","(7.5, 15.0, 13.857142857142858)","(2.6, 3.05, 2.8536363636363635)"
08-12-2022 13:47:55.060008,"(31.0, 270.0, 187.64705882352942)","(1.85, 2.24, 2.1124137931034483)","(18.0, 46.0, 40.285714285714285)","(14.0, 24.0, 23.87735849056604)","(51.0, 410.0, 321.7647058823529)","(18.0, 80.0, 65.33333333333333)","(7.5, 15.0, 14.0)","(2.6, 3.05, 2.8536363636363635)"
08-12-2022 13:47:56.272030,"(31.0, 270.0, 246.0)","(1.85, 2.22, 2.1124137931034483)","(18.0, 46.0, 40.285714285714285)","(14.0, 24.0, 23.896825396825395)","(51.0, 410.0, 321.7647058823529)","(18.0, 80.0, 44.166666666666664)","(7.5, 16.5, 15.214285714285715)","(2.6, 3.05, 2.8061290322580645)"
08-12-2022 13:47:57.542936,"(31.0, 270.0, 246.0)","(1.85, 2.22, 2.1124137931034483)","(18.0, 46.0, 40.285714285714285)","(14.0, 24.0, 23.896825396825395)","(51.0, 410.0, 195.71428571428572)","(18.0, 85.0, 73.71428571428572)","(7.5, 16.5, 15.214285714285715)","(2.6, 3.05, 2.799756097560975)"
08-12-2022 13:47:58.832848,"(31.0, 270.0, 187.64705882352942)","(1.85, 2.22, 2.0794594594594598)","(18.0, 46.0, 40.285714285714285)","(14.0, 24.0, 23.896825396825395)","(51.0, 410.0, 195.71428571428572)","(18.0, 80.0, 73.71428571428572)","(7.5, 16.5, 14.9)","(2.6, 3.05, 2.8899999999999997)"
08-12-2022 13:48:00.110005,"(31.0, 270.0, 209.1304347826087)","(1.85, 2.2, 2.0702702702702704)","(18.0, 46.0, 40.285714285714285)","(14.0, 24.0, 23.896825396825395)","(51.0, 410.0, 321.7647058823529)","(18.0, 80.0, 65.41666666666666)","(7.5, 16.5, 17.5)","(2.6, 3.0, 2.8899999999999997)"
08-12-2022 13:48:01.297550,"(31.0, 270.0, 162.30769230769232)","(1.85, 2.18, 2.061081081081081)","(18.0, 46.0, 40.285714285714285)","(14.0, 24.0, 23.896825396825395)","(51.0, 410.0, 321.7647058823529)","(18.0, 85.0, 74.0)","(7.5, 18.0, 16.071428571428573)","(2.6, 3.0, 2.8899999999999997)"
08-12-2022 13:48:02.397482,"(31.0, 270.0, 162.30769230769232)","(1.85, 2.18, 1.9323809523809523)","(18.0, 46.0, 40.285714285714285)","(14.0, 24.0, 23.896825396825395)","(51.0, 410.0, 195.71428571428572)","(18.0, 80.0, 73.71428571428572)","(7.5, 17.5, 15.277777777777779)","(2.6, 3.0, 2.9)"
08-12-2022 13:48:03.547476,"(31.0, 270.0, 190.0)","(1.85, 2.16, 2.086153846153846)","(18.0, 46.0, 44.214285714285715)","(14.0, 24.0, 22.0)","(51.0, 410.0, 280.0)","(18.0, 80.0, 62.666666666666664)","(7.5, 17.5, 15.857142857142858)","(2.6, 2.96, 2.9)"
08-12-2022 13:48:04.693152,"(31.0, 260.0, 190.0)","(1.85, 2.16, 2.0833333333333335)","(18.0, 46.0, 44.214285714285715)","(14.0, 24.0, 22.5)","(51.0, 390.0, 280.0)","(18.0, 75.0, 71.17241379310346)","(7.5, 17.0, 15.0)","(2.6, 2.96, 2.888)"
08-12-2022 13:48:05.876619,"(31.0, 240.0, 226.0)","(1.85, 2.16, 2.09)","(18.0, 46.0, 47.77777777777778)","(14.0, 24.0, 22.5)","(51.0, 390.0, 280.0)","(18.0, 75.0, 71.17241379310346)","(7.5, 17.0, 15.961538461538462)","(2.6, 2.96, 2.888)"
08-12-2022 13:48:07.258603,"(31.0, 240.0, 179.375)","(1.85, 2.16, 2.13375)","(18.0, 48.0, 47.23076923076923)","(14.0, 24.0, 23.823529411764707)","(51.0, 390.0, 258.0)","(18.0, 75.0, 48.75)","(7.5, 16.5, 15.692307692307692)","(2.6, 2.96, 2.891111111111111)"
08-12-2022 13:48:08.580684,"(31.0, 230.0, 143.21428571428572)","(1.85, 2.16, 2.13375)","(18.0, 48.0, 47.09090909090909)","(14.0, 24.0, 22.166666666666668)","(51.0, 390.0, 258.0)","(18.0, 75.0, 72.41860465116278)","(7.5, 16.5, 15.692307692307692)","(2.6, 2.98, 2.838064516129032)"
08-12-2022 13:48:09.920842,"(41.0, 230.0, 165.0)","(1.8, 2.16, 2.132857142857143)","(21.0, 48.0, 45.69230769230769)","(15.0, 24.0, 22.625)","(71.0, 390.0, 341.53846153846155)","(21.0, 75.0, 68.23529411764706)","(8.5, 16.5, 14.785714285714285)","(2.5, 2.96, 2.838064516129032)"
08-12-2022 13:48:11.384493,"(41.0, 230.0, 148.75)","(1.8, 2.16, 2.132857142857143)","(21.0, 48.0, 43.88235294117647)","(15.0, 24.0, 22.625)","(71.0, 390.0, 362.6086956521739)","(21.0, 70.0, 68.69565217391305)","(8.5, 16.5, 13.928571428571429)","(2.5, 2.96, 2.868888888888889)"
08-12-2022 13:48:12.902510,"(41.0, 230.0, 148.75)","(1.8, 2.16, 2.132857142857143)","(21.0, 48.0, 43.88235294117647)","(15.0, 24.0, 23.5)","(71.0, 390.0, 341.53846153846155)","(21.0, 70.0, 68.23529411764706)","(8.5, 16.5, 13.928571428571429)","(2.5, 2.94, 2.868888888888889)"
08-12-2022 13:48:14.182272,"(41.0, 230.0, 139.0)","(1.8, 2.16, 2.136)","(21.0, 48.0, 43.88235294117647)","(15.0, 24.0, 23.5)","(71.0, 390.0, 222.5)","(21.0, 70.0, 68.57142857142857)","(8.5, 16.5, 15.527777777777779)","(2.5, 2.94, 2.837142857142857)"
08-12-2022 13:48:15.423182,"(41.0, 230.0, 139.0)","(1.8, 2.16, 2.1033333333333335)","(21.0, 48.0, 46.10810810810811)","(15.0, 24.0, 23.5)","(71.0, 380.0, 205.0)","(21.0, 70.0, 68.57142857142857)","(8.5, 16.5, 13.961538461538462)","(2.5, 2.94, 2.837142857142857)"
08-12-2022 13:48:16.663187,"(41.0, 230.0, 139.0)","(1.8, 2.16, 2.048)","(21.0, 48.0, 45.925925925925924)","(15.0, 24.0, 23.822580645161292)","(71.0, 380.0, 280.0)","(21.0, 70.0, 56.14285714285714)","(8.5, 16.5, 15.23076923076923)","(2.5, 2.94, 2.837142857142857)"
08-12-2022 13:48:17.911330,"(41.0, 230.0, 177.5)","(1.8, 2.16, 2.048)","(21.0, 48.0, 46.486486486486484)","(15.0, 24.0, 23.822580645161292)","(71.0, 380.0, 330.0)","(21.0, 75.0, 66.2)","(8.5, 16.5, 15.23076923076923)","(2.5, 2.94, 2.837142857142857)"
08-12-2022 13:48:19.107385,"(41.0, 230.0, 189.02439024390242)","(1.8, 2.16, 2.144)","(21.0, 48.0, 46.486486486486484)","(15.0, 24.0, 23.822580645161292)","(71.0, 380.0, 313.33333333333337)","(21.0, 75.0, 68.44444444444444)","(8.5, 16.5, 14.85)","(2.5, 2.94, 2.8221052631578947)"
08-12-2022 13:48:20.330205,"(41.0, 230.0, 156.95652173913044)","(1.8, 2.16, 2.144)","(21.0, 48.0, 45.925925925925924)","(15.0, 24.0, 23.822580645161292)","(71.0, 380.0, 280.0)","(21.0, 70.0, 67.45454545454545)","(8.5, 16.5, 14.666666666666666)","(2.5, 2.94, 2.8075862068965516)"
08-12-2022 13:48:21.534041,"(41.0, 230.0, 139.0)","(1.8, 2.14, 2.1262857142857143)","(21.0, 48.0, 46.486486486486484)","(15.0, 24.0, 23.892156862745097)","(71.0, 380.0, 180.0)","(21.0, 70.0, 64.4)","(8.5, 16.5, 14.666666666666666)","(2.5, 2.94, 2.8075862068965516)"
08-12-2022 13:48:22.769163,"(41.0, 230.0, 139.0)","(1.8, 2.14, 2.108)","(21.0, 48.0, 46.486486486486484)","(15.0, 24.0, 23.892156862745097)","(71.0, 380.0, 359.0909090909091)","(21.0, 70.0, 68.88)","(8.5, 16.5, 14.666666666666666)","(2.5, 2.94, 2.8075862068965516)"
08-12-2022 13:48:24.032883,"(41.0, 230.0, 141.05263157894737)","(1.8, 2.14, 2.1133333333333333)","(21.0, 48.0, 46.486486486486484)","(15.0, 24.0, 23.90983606557377)","(71.0, 380.0, 270.0)","(21.0, 70.0, 55.92307692307692)","(8.5, 16.5, 14.666666666666666)","(2.5, 2.94, 2.811111111111111)"
08-12-2022 13:48:25.241821,"(41.0, 230.0, 155.71428571428572)","(1.8, 2.14, 2.1133333333333333)","(21.0, 48.0, 46.486486486486484)","(15.0, 24.0, 23.90983606557377)","(71.0, 380.0, 306.66666666666663)","(21.0, 75.0, 67.4)","(8.5, 16.5, 15.18)","(2.5, 2.94, 2.843157894736842)"
08-12-2022 13:48:26.376519,"(41.0, 230.0, 178.0)","(1.8, 2.14, 2.1133333333333333)","(21.0, 48.0, 46.808510638297875)","(15.0, 24.0, 23.90983606557377)","(71.0, 380.0, 270.0)","(21.0, 70.0, 65.66666666666666)","(8.5, 16.5, 14.75)","(2.5, 2.9, 2.843157894736842)"
08-12-2022 13:48:27.458466,"(41.0, 230.0, 155.71428571428572)","(1.8, 2.14, 2.1222222222222222)","(21.0, 48.0, 46.808510638297875)","(15.0, 24.0, 23.90983606557377)","(71.0, 380.0, 270.0)","(21.0, 70.0, 65.66666666666666)","(8.5, 16.0, 14.75)","(2.5, 2.9, 2.843157894736842)"
08-12-2022 13:48:28.521964,"(41.0, 230.0, 155.71428571428572)","(1.8, 2.14, 2.1222222222222222)","(21.0, 48.0, 47.16417910447761)","(15.0, 24.0, 23.90983606557377)","(71.0, 380.0, 270.0)","(21.0, 70.0, 68.375)","(8.5, 15.5, 14.26923076923077)","(2.5, 2.9, 2.8099999999999996)"
08-12-2022 13:48:29.568579,"(41.0, 230.0, 141.05263157894737)","(1.8, 2.14, 2.1222222222222222)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.90983606557377)","(71.0, 380.0, 359.0909090909091)","(21.0, 70.0, 69.3658536585366)","(8.5, 15.5, 14.804347826086957)","(2.5, 2.9, 2.828)"
08-12-2022 13:48:30.670193,"(41.0, 230.0, 141.05263157894737)","(1.8, 2.14, 2.1222222222222222)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.90983606557377)","(71.0, 380.0, 359.0909090909091)","(21.0, 70.0, 69.3658536585366)","(9.0, 15.5, 14.804347826086957)","(2.5, 2.9, 2.828)"
08-12-2022 13:48:31.792085,"(41.0, 230.0, 141.05263157894737)","(1.8, 2.14, 2.1222222222222222)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.90983606557377)","(71.0, 380.0, 297.5)","(21.0, 70.0, 65.2)","(9.0, 15.5, 14.214285714285714)","(2.5, 2.9, 2.8)"
08-12-2022 13:48:32.916864,"(41.0, 230.0, 155.71428571428572)","(1.8, 2.14, 2.1392592592592594)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.90983606557377)","(71.0, 380.0, 306.66666666666663)","(21.0, 70.0, 54.7)","(9.0, 15.5, 14.214285714285714)","(2.5, 2.9, 2.7867924528301886)"
08-12-2022 13:48:34.044468,"(41.0, 230.0, 178.0)","(1.8, 2.16, 2.1392592592592594)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.90983606557377)","(71.0, 380.0, 306.66666666666663)","(21.0, 75.0, 60.4)","(9.0, 15.5, 13.934782608695652)","(2.5, 2.9, 2.7867924528301886)"
08-12-2022 13:48:35.198989,"(41.0, 230.0, 178.0)","(1.8, 2.16, 2.1392592592592594)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 22.75)","(71.0, 380.0, 270.0)","(21.0, 70.0, 62.0)","(9.0, 15.5, 14.26923076923077)","(2.5, 2.9, 2.7867924528301886)"
08-12-2022 13:48:36.318718,"(41.0, 230.0, 155.71428571428572)","(1.8, 2.16, 2.1392592592592594)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 22.75)","(71.0, 380.0, 270.0)","(21.0, 70.0, 65.2)","(9.0, 15.5, 14.666666666666666)","(2.5, 2.9, 2.8175)"
08-12-2022 13:48:37.418201,"(41.0, 230.0, 155.71428571428572)","(1.8, 2.16, 2.1392592592592594)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 22.75)","(71.0, 380.0, 297.5)","(21.0, 70.0, 65.2)","(9.0, 15.5, 14.666666666666666)","(2.5, 2.88, 2.8175)"
08-12-2022 13:48:38.430963,"(41.0, 230.0, 155.71428571428572)","(1.8, 2.16, 2.1392592592592594)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.791666666666668)","(71.0, 380.0, 297.5)","(21.0, 70.0, 69.57377049180327)","(9.0, 15.5, 14.666666666666666)","(2.5, 2.88, 2.8175)"
08-12-2022 13:48:39.529677,"(41.0, 230.0, 155.71428571428572)","(1.8, 2.16, 2.1392592592592594)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.852941176470587)","(71.0, 380.0, 359.0909090909091)","(21.0, 70.0, 68.85714285714286)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.8175)"
08-12-2022 13:48:40.553785,"(41.0, 230.0, 141.05263157894737)","(1.8, 2.16, 2.1392592592592594)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.852941176470587)","(71.0, 380.0, 359.0909090909091)","(21.0, 70.0, 69.2258064516129)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.7907142857142855)"
08-12-2022 13:48:41.619587,"(41.0, 230.0, 141.05263157894737)","(1.8, 2.16, 2.1392592592592594)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.0)","(71.0, 380.0, 297.5)","(21.0, 70.0, 69.52941176470588)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.7907142857142855)"
08-12-2022 13:48:42.679700,"(41.0, 230.0, 155.71428571428572)","(1.8, 2.16, 2.1392592592592594)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.0)","(71.0, 380.0, 329.2307692307692)","(21.0, 70.0, 69.625)","(9.0, 15.5, 14.045454545454545)","(2.5, 2.88, 2.787894736842105)"
08-12-2022 13:48:43.755444,"(41.0, 230.0, 178.0)","(1.8, 2.16, 2.1392592592592594)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.0)","(71.0, 380.0, 329.2307692307692)","(21.0, 70.0, 69.625)","(9.0, 15.5, 14.045454545454545)","(2.5, 2.88, 2.8076923076923075)"
08-12-2022 13:48:44.878514,"(41.0, 230.0, 178.0)","(1.8, 2.16, 2.1392592592592594)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.0)","(71.0, 380.0, 297.5)","(21.0, 70.0, 69.60655737704917)","(9.0, 15.5, 14.045454545454545)","(2.5, 2.9, 2.803076923076923)"
08-12-2022 13:48:46.030447,"(41.0, 230.0, 155.71428571428572)","(1.8, 2.16, 2.1392592592592594)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.0)","(71.0, 380.0, 359.0909090909091)","(21.0, 70.0, 69.60655737704917)","(9.0, 15.5, 14.045454545454545)","(2.5, 2.88, 2.803076923076923)"
08-12-2022 13:48:47.161937,"(41.0, 230.0, 141.05263157894737)","(1.8, 2.16, 2.1392592592592594)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.80952380952381)","(71.0, 380.0, 359.0909090909091)","(21.0, 70.0, 61.5)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.803076923076923)"
08-12-2022 13:48:48.286096,"(41.0, 230.0, 141.05263157894737)","(1.8, 2.16, 2.1392592592592594)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.80952380952381)","(71.0, 380.0, 297.5)","(21.0, 75.0, 64.5)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.8175)"
08-12-2022 13:48:49.449888,"(41.0, 230.0, 155.71428571428572)","(1.8, 2.16, 2.1392592592592594)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.80952380952381)","(71.0, 380.0, 297.5)","(21.0, 75.0, 70.02631578947368)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.803076923076923)"
08-12-2022 13:48:50.530381,"(41.0, 230.0, 155.71428571428572)","(1.8, 2.16, 2.1392592592592594)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.80952380952381)","(71.0, 380.0, 297.5)","(21.0, 75.0, 70.02631578947368)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.803076923076923)"
08-12-2022 13:48:51.650056,"(41.0, 230.0, 155.71428571428572)","(1.8, 2.16, 2.1514285714285717)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.92156862745098)","(71.0, 380.0, 297.5)","(21.0, 75.0, 64.70588235294117)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.803076923076923)"
08-12-2022 13:48:52.788457,"(41.0, 230.0, 155.71428571428572)","(1.8, 2.18, 2.148)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.92156862745098)","(71.0, 380.0, 359.0909090909091)","(21.0, 75.0, 68.51851851851852)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.803076923076923)"
08-12-2022 13:48:53.825345,"(41.0, 230.0, 141.05263157894737)","(1.8, 2.18, 2.148)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.934426229508198)","(71.0, 380.0, 359.0909090909091)","(21.0, 75.0, 68.33333333333334)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.803076923076923)"
08-12-2022 13:48:54.872706,"(41.0, 230.0, 141.05263157894737)","(1.8, 2.18, 2.148)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.934426229508198)","(71.0, 380.0, 297.5)","(21.0, 70.0, 68.33333333333334)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.803076923076923)"
08-12-2022 13:48:55.933994,"(41.0, 230.0, 155.71428571428572)","(1.8, 2.18, 2.148)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.934426229508198)","(71.0, 380.0, 297.5)","(21.0, 70.0, 69.0909090909091)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.803076923076923)"
08-12-2022 13:48:56.952021,"(41.0, 230.0, 155.71428571428572)","(1.8, 2.18, 2.148)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.934426229508198)","(71.0, 380.0, 297.5)","(21.0, 70.0, 69.52380952380952)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.803076923076923)"
08-12-2022 13:48:57.940859,"(41.0, 230.0, 155.71428571428572)","(1.8, 2.18, 2.148)","(21.0, 48.0, 47.27272727272727)","(15.0, 24.0, 23.934426229508198)","(71.0, 380.0, 360.0)","(21.0, 70.0, 69.52380952380952)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.803076923076923)"
08-12-2022 13:48:59.007485,"(41.0, 230.0, 141.05263157894737)","(1.8, 2.18, 2.148)","(21.0, 48.0, 47.868852459016395)","(15.0, 24.0, 23.934426229508198)","(71.0, 380.0, 359.0909090909091)","(21.0, 70.0, 69.0909090909091)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.803076923076923)"
08-12-2022 13:49:00.106290,"(41.0, 230.0, 202.0)","(1.8, 2.18, 2.13)","(21.0, 48.0, 47.868852459016395)","(15.0, 24.0, 23.934426229508198)","(71.0, 380.0, 359.0909090909091)","(21.0, 70.0, 69.0909090909091)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.803076923076923)"
08-12-2022 13:49:01.248940,"(41.0, 230.0, 201.11111111111111)","(1.8, 2.18, 2.13)","(21.0, 48.0, 47.868852459016395)","(15.0, 24.0, 23.934426229508198)","(71.0, 380.0, 359.0909090909091)","(21.0, 70.0, 69.0909090909091)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.803076923076923)"
08-12-2022 13:49:02.422301,"(41.0, 230.0, 201.11111111111111)","(1.8, 2.18, 2.1184615384615384)","(21.0, 48.0, 47.38461538461539)","(15.0, 24.0, 23.934426229508198)","(71.0, 380.0, 359.0909090909091)","(21.0, 70.0, 69.52380952380952)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.803076923076923)"
08-12-2022 13:49:03.552582,"(41.0, 230.0, 146.42857142857144)","(1.8, 2.18, 2.126153846153846)","(21.0, 48.0, 47.38461538461539)","(15.0, 24.0, 23.934426229508198)","(71.0, 380.0, 359.0909090909091)","(21.0, 70.0, 69.52380952380952)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.7966666666666664)"
08-12-2022 13:49:04.686552,"(41.0, 230.0, 146.42857142857144)","(1.8, 2.18, 2.126153846153846)","(21.0, 48.0, 47.38461538461539)","(15.0, 24.0, 23.934426229508198)","(71.0, 380.0, 359.0909090909091)","(21.0, 70.0, 69.52380952380952)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.7966666666666664)"
08-12-2022 13:49:05.774457,"(41.0, 230.0, 146.42857142857144)","(1.8, 2.18, 2.126153846153846)","(21.0, 48.0, 47.38461538461539)","(15.0, 24.0, 23.934426229508198)","(71.0, 380.0, 355.9701492537314)","(21.0, 70.0, 71.35416666666667)","(9.0, 15.5, 14.166666666666666)","(2.5, 2.88, 2.82)"
08-12-2022 13:49:06.880543,"(41.0, 230.0, 146.42857142857144)","(1.8, 2.18, 2.0756521739130434)","(21.0, 48.0, 47.5)","(15.0, 24.0, 23.9375)","(71.0, 380.0, 226.0)","(21.0, 75.0, 71.63461538461539)","(9.0, 15.5, 14.447368421052632)","(2.5, 2.98, 2.888)"
08-12-2022 13:49:07.931879,"(41.0, 230.0, 117.33333333333333)","(1.8, 2.18, 2.0447058823529414)","(21.0, 48.0, 47.5)","(15.0, 24.0, 23.9375)","(71.0, 380.0, 226.0)","(21.0, 75.0, 71.63461538461539)","(9.0, 15.5, 14.045454545454545)","(2.5, 2.96, 2.888)"
08-12-2022 13:49:09.011240,"(41.0, 230.0, 117.33333333333333)","(1.8, 2.18, 2.0447058823529414)","(21.0, 48.0, 47.5)","(15.0, 24.0, 23.25)","(71.0, 380.0, 226.0)","(21.0, 75.0, 71.63461538461539)","(9.0, 15.5, 14.25)","(2.5, 2.96, 2.888)"
08-12-2022 13:49:10.014838,"(41.0, 230.0, 117.33333333333333)","(1.8, 2.18, 2.0883333333333334)","(21.0, 48.0, 47.5)","(15.0, 24.0, 23.25)","(71.0, 380.0, 226.0)","(21.0, 75.0, 71.63461538461539)","(9.0, 15.5, 13.972222222222221)","(2.5, 2.96, 2.888)"
08-12-2022 13:49:11.068004,"(41.0, 230.0, 117.33333333333333)","(1.8, 2.18, 2.0883333333333334)","(21.0, 48.0, 47.5)","(15.0, 24.0, 23.625)","(71.0, 380.0, 226.0)","(21.0, 75.0, 71.63461538461539)","(9.0, 15.5, 14.25)","(2.5, 2.96, 2.888)"
08-12-2022 13:49:12.046135,"(41.0, 230.0, 117.33333333333333)","(1.8, 2.18, 2.0883333333333334)","(21.0, 48.0, 47.5)","(15.0, 24.0, 23.625)","(71.0, 380.0, 226.0)","(21.0, 75.0, 71.63461538461539)","(9.0, 15.5, 14.25)","(2.5, 2.96, 2.863076923076923)"
08-12-2022 13:49:13.088085,"(41.0, 230.0, 117.33333333333333)","(1.8, 2.18, 2.0883333333333334)","(21.0, 48.0, 47.5)","(15.0, 24.0, 23.625)","(71.0, 380.0, 226.0)","(21.0, 75.0, 71.63461538461539)","(9.0, 15.5, 14.25)","(2.5, 2.96, 2.8899999999999997)"
08-12-2022 13:49:14.189610,"(51.0, 230.0, 117.33333333333333)","(1.75, 2.18, 2.0883333333333334)","(21.0, 48.0, 47.5)","(15.0, 24.0, 23.625)","(71.0, 380.0, 353.1666666666667)","(26.0, 75.0, 64.23076923076923)","(9.0, 15.5, 14.844444444444445)","(2.45, 2.96, 2.8899999999999997)"
08-12-2022 13:49:15.360315,"(51.0, 230.0, 117.33333333333333)","(1.75, 2.16, 2.0817391304347828)","(21.0, 48.0, 47.5)","(15.0, 24.0, 23.9375)","(71.0, 380.0, 349.8360655737705)","(26.0, 75.0, 65.0)","(9.0, 15.5, 14.95)","(2.45, 2.96, 2.9221052631578948)"
08-12-2022 13:49:16.539009,"(51.0, 230.0, 116.25)","(1.75, 2.14, 2.03375)","(21.0, 55.0, 51.75)","(15.0, 24.0, 23.9375)","(71.0, 380.0, 343.4920634920635)","(26.0, 75.0, 65.0)","(9.0, 15.0, 14.1)","(2.45, 2.96, 2.975)"
08-12-2022 13:49:17.706204,"(51.0, 230.0, 144.0909090909091)","(1.75, 2.14, 2.106)","(21.0, 55.0, 50.9375)","(15.0, 24.0, 23.93181818181818)","(71.0, 380.0, 334.6969696969697)","(26.0, 75.0, 72.6923076923077)","(9.0, 15.0, 14.694915254237287)","(2.45, 3.0, 3.0)"
08-12-2022 13:49:18.832498,"(51.0, 230.0, 144.0909090909091)","(1.75, 2.12, 2.0)","(21.0, 55.0, 50.9375)","(15.0, 24.0, 23.93181818181818)","(71.0, 380.0, 343.4920634920635)","(26.0, 75.0, 72.3913043478261)","(9.0, 15.0, 14.463963963963964)","(2.45, 3.15, 2.9666666666666663)"
