,Friday Thirteenth,Manic Mia,Outlook,Parabellum,Tackas Last Dance,Maywyns Honey,Zacharooni,Melati Boy,Tulhurst Blaster,Flirts Diva
05-01-2023 14:47:48.998981,"(51.0, 210.0, 137.5)","(41.0, 120.0, 76.66666666666667)","(1.6, 1.94, 1.8914285714285715)","(5.0, 8.8, 8.65)","(26.0, 70.0, 55.0)","(101.0, 200.0, 173.33333333333334)","(8.0, 8.6, 8.066666666666666)","(9.0, 16.5, 14.25)","(8.5, 20.0, 16.666666666666668)","(20.0, 48.0, 34.666666666666664)"
05-01-2023 14:47:50.302095,"(61.0, 200.0, 110.0)","(51.0, 120.0, 76.66666666666667)","(1.6, 1.94, 1.9090909090909092)","(5.5, 8.8, 8.1)","(31.0, 95.0, 58.33333333333333)","(101.0, 200.0, 173.33333333333334)","(8.0, 8.6, 7.933333333333334)","(10.0, 16.5, 14.0)","(8.5, 20.0, 16.666666666666668)","(20.0, 48.0, 34.666666666666664)"
05-01-2023 14:47:51.540662,"(61.0, 200.0, 110.0)","(51.0, 120.0, 76.66666666666667)","(1.6, 1.94, 1.9090909090909092)","(5.5, 8.8, 8.0)","(31.0, 65.0, 48.333333333333336)","(101.0, 200.0, 173.33333333333334)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.25)","(8.5, 20.0, 17.0)","(20.0, 48.0, 34.666666666666664)"
05-01-2023 14:47:52.792205,"(61.0, 200.0, 110.0)","(51.0, 190.0, 100.0)","(1.6, 1.94, 1.9090909090909092)","(5.5, 8.8, 8.0)","(31.0, 95.0, 58.33333333333333)","(101.0, 200.0, 173.33333333333334)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 20.0, 17.0)","(20.0, 48.0, 34.666666666666664)"
05-01-2023 14:47:54.139211,"(61.0, 200.0, 110.0)","(51.0, 170.0, 78.0)","(1.6, 1.94, 1.8866666666666667)","(5.5, 9.0, 8.066666666666666)","(31.0, 85.0, 46.666666666666664)","(101.0, 200.0, 173.33333333333334)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 19.5, 17.727272727272727)","(20.0, 48.0, 34.666666666666664)"
05-01-2023 14:47:55.356660,"(61.0, 200.0, 110.0)","(51.0, 160.0, 72.5)","(1.6, 1.94, 1.9044444444444444)","(5.5, 8.8, 8.65)","(31.0, 80.0, 50.0)","(101.0, 200.0, 173.33333333333334)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 21.0, 18.571428571428573)","(20.0, 48.0, 34.666666666666664)"
05-01-2023 14:47:56.577026,"(61.0, 200.0, 110.0)","(51.0, 150.0, 78.75)","(1.6, 1.94, 1.8866666666666667)","(5.5, 8.8, 8.440000000000001)","(31.0, 75.0, 48.75)","(101.0, 200.0, 173.33333333333334)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.25)","(8.5, 20.0, 18.75)","(20.0, 48.0, 34.666666666666664)"
05-01-2023 14:47:57.817961,"(61.0, 200.0, 110.0)","(51.0, 140.0, 83.33333333333333)","(1.6, 1.94, 1.8866666666666667)","(5.5, 8.8, 8.440000000000001)","(31.0, 70.0, 44.285714285714285)","(101.0, 200.0, 173.33333333333334)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 21.0, 18.75)","(20.0, 48.0, 34.666666666666664)"
05-01-2023 14:47:59.056718,"(61.0, 200.0, 110.0)","(51.0, 140.0, 83.33333333333333)","(1.6, 1.94, 1.9044444444444444)","(5.5, 9.0, 8.066666666666666)","(31.0, 70.0, 44.285714285714285)","(101.0, 200.0, 173.33333333333334)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.25)","(8.5, 21.0, 17.727272727272727)","(20.0, 48.0, 34.666666666666664)"
05-01-2023 14:48:00.335377,"(61.0, 200.0, 110.0)","(51.0, 120.0, 87.5)","(1.6, 1.94, 1.9044444444444444)","(5.5, 9.0, 7.92)","(31.0, 65.0, 48.333333333333336)","(101.0, 200.0, 173.33333333333334)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 21.0, 18.75)","(20.0, 48.0, 34.666666666666664)"
05-01-2023 14:48:01.593734,"(61.0, 200.0, 110.0)","(51.0, 120.0, 87.5)","(1.6, 1.94, 1.9044444444444444)","(5.5, 9.0, 8.813333333333334)","(31.0, 65.0, 48.333333333333336)","(101.0, 200.0, 173.33333333333334)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 21.0, 18.75)","(20.0, 48.0, 34.666666666666664)"
05-01-2023 14:48:02.783729,"(61.0, 200.0, 110.0)","(51.0, 140.0, 83.33333333333333)","(1.6, 1.94, 1.9044444444444444)","(5.5, 8.6, 8.36)","(31.0, 65.0, 48.333333333333336)","(101.0, 200.0, 173.33333333333334)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 21.0, 18.6)","(20.0, 48.0, 34.0)"
05-01-2023 14:48:04.023508,"(61.0, 200.0, 110.0)","(51.0, 140.0, 80.0)","(1.6, 1.94, 1.9044444444444444)","(5.5, 8.6, 8.466666666666667)","(31.0, 65.0, 48.333333333333336)","(101.0, 200.0, 173.33333333333334)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.25)","(8.5, 21.0, 19.2)","(20.0, 48.0, 34.0)"
05-01-2023 14:48:05.306509,"(61.0, 200.0, 110.0)","(51.0, 140.0, 80.0)","(1.6, 1.94, 1.9044444444444444)","(5.5, 8.8, 8.771428571428572)","(31.0, 65.0, 48.333333333333336)","(101.0, 200.0, 173.33333333333334)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.25)","(8.5, 22.0, 18.75)","(20.0, 48.0, 34.0)"
05-01-2023 14:48:06.521619,"(61.0, 200.0, 110.0)","(51.0, 140.0, 80.0)","(1.6, 1.94, 1.9044444444444444)","(5.5, 8.8, 8.771428571428572)","(31.0, 65.0, 48.333333333333336)","(101.0, 200.0, 173.33333333333334)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.25)","(8.5, 20.0, 18.75)","(20.0, 48.0, 34.0)"
05-01-2023 14:48:07.683507,"(61.0, 200.0, 110.0)","(51.0, 140.0, 110.0)","(1.6, 1.94, 1.9044444444444444)","(5.5, 8.8, 8.333333333333334)","(31.0, 65.0, 48.333333333333336)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 20.0, 19.2)","(20.0, 48.0, 34.0)"
05-01-2023 14:48:08.814035,"(61.0, 200.0, 110.0)","(51.0, 140.0, 110.0)","(1.6, 1.94, 1.9044444444444444)","(5.5, 9.0, 8.822222222222223)","(31.0, 65.0, 48.333333333333336)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 22.0, 19.2)","(20.0, 48.0, 34.0)"
05-01-2023 14:48:09.953607,"(61.0, 200.0, 110.0)","(51.0, 140.0, 110.0)","(1.6, 1.94, 1.9044444444444444)","(5.5, 9.2, 8.833333333333334)","(31.0, 65.0, 48.333333333333336)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 22.0, 18.6)","(20.0, 48.0, 32.666666666666664)"
05-01-2023 14:48:11.171297,"(61.0, 200.0, 110.0)","(51.0, 140.0, 110.0)","(1.6, 1.94, 1.9044444444444444)","(5.5, 9.2, 7.550000000000001)","(31.0, 65.0, 48.333333333333336)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.25)","(8.5, 21.0, 19.2)","(20.0, 44.0, 31.25)"
05-01-2023 14:48:12.393233,"(61.0, 200.0, 110.0)","(51.0, 140.0, 110.0)","(1.6, 1.94, 1.9044444444444444)","(5.5, 9.2, 8.744827586206895)","(31.0, 65.0, 48.333333333333336)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.25)","(8.5, 22.0, 19.2)","(20.0, 44.0, 29.6)"
05-01-2023 14:48:13.674657,"(61.0, 200.0, 110.0)","(51.0, 140.0, 110.0)","(1.6, 1.94, 1.9044444444444444)","(5.5, 9.2, 8.840816326530613)","(31.0, 65.0, 48.333333333333336)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 22.0, 19.2)","(20.0, 40.0, 29.6)"
05-01-2023 14:48:14.927547,"(61.0, 190.0, 106.66666666666666)","(51.0, 140.0, 80.0)","(1.6, 1.94, 1.9044444444444444)","(5.5, 9.2, 8.825641025641026)","(31.0, 65.0, 48.333333333333336)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 21.0, 18.6)","(20.0, 40.0, 31.428571428571427)"
05-01-2023 14:48:16.134153,"(61.0, 190.0, 106.66666666666666)","(51.0, 180.0, 93.33333333333334)","(1.6, 1.94, 1.9044444444444444)","(5.5, 8.8, 8.665116279069768)","(31.0, 65.0, 48.333333333333336)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 20.0, 18.75)","(20.0, 38.0, 33.0)"
05-01-2023 14:48:17.397717,"(61.0, 180.0, 103.33333333333334)","(51.0, 180.0, 93.33333333333334)","(1.6, 1.94, 1.9044444444444444)","(5.5, 8.8, 8.238709677419354)","(31.0, 60.0, 50.0)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.25)","(8.5, 20.0, 18.571428571428573)","(20.0, 38.0, 33.0)"
05-01-2023 14:48:18.690469,"(61.0, 170.0, 117.5)","(51.0, 200.0, 162.5)","(1.6, 1.94, 1.84)","(5.5, 8.8, 8.600000000000001)","(31.0, 70.0, 47.5)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 20.0, 18.571428571428573)","(20.0, 38.0, 33.0)"
05-01-2023 14:48:20.000254,"(61.0, 190.0, 106.66666666666666)","(51.0, 190.0, 120.0)","(1.6, 1.94, 1.84)","(5.5, 8.6, 8.5)","(31.0, 95.0, 58.33333333333333)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 20.0, 17.272727272727273)","(20.0, 38.0, 30.857142857142858)"
05-01-2023 14:48:21.299692,"(61.0, 190.0, 106.66666666666666)","(51.0, 180.0, 147.5)","(1.6, 1.94, 1.8114285714285714)","(5.5, 12.0, 10.2)","(31.0, 70.0, 50.0)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.25)","(8.5, 20.0, 17.272727272727273)","(20.0, 38.0, 33.333333333333336)"
05-01-2023 14:48:22.590929,"(61.0, 190.0, 106.66666666666666)","(51.0, 180.0, 147.5)","(1.6, 1.94, 1.8114285714285714)","(5.5, 10.5, 10.266666666666666)","(31.0, 95.0, 58.33333333333333)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.25)","(8.5, 20.0, 17.272727272727273)","(20.0, 36.0, 32.0)"
05-01-2023 14:48:23.904724,"(61.0, 190.0, 106.66666666666666)","(51.0, 160.0, 116.0)","(1.6, 1.94, 1.8114285714285714)","(5.5, 10.0, 9.68)","(31.0, 90.0, 52.5)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 20.0, 17.272727272727273)","(20.0, 36.0, 32.0)"
05-01-2023 14:48:25.080936,"(61.0, 190.0, 106.66666666666666)","(51.0, 160.0, 116.0)","(1.6, 1.94, 1.8114285714285714)","(5.5, 10.0, 9.466666666666667)","(31.0, 85.0, 55.0)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 20.0, 17.272727272727273)","(20.0, 36.0, 32.0)"
05-01-2023 14:48:26.320444,"(61.0, 190.0, 106.66666666666666)","(51.0, 150.0, 110.0)","(1.6, 1.94, 1.8114285714285714)","(5.5, 10.0, 8.861538461538462)","(31.0, 85.0, 50.0)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.25)","(8.5, 20.0, 17.272727272727273)","(20.0, 36.0, 32.0)"
05-01-2023 14:48:27.597351,"(61.0, 190.0, 106.66666666666666)","(51.0, 150.0, 110.0)","(1.6, 1.94, 1.8114285714285714)","(5.5, 9.0, 8.861538461538462)","(31.0, 80.0, 50.0)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 20.0, 18.571428571428573)","(20.0, 36.0, 32.0)"
05-01-2023 14:48:29.003673,"(61.0, 190.0, 106.66666666666666)","(51.0, 150.0, 110.0)","(1.6, 1.94, 1.8114285714285714)","(5.5, 9.0, 11.293333333333333)","(31.0, 80.0, 50.0)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 20.0, 17.272727272727273)","(20.0, 36.0, 32.0)"
05-01-2023 14:48:30.284723,"(61.0, 190.0, 106.66666666666666)","(51.0, 150.0, 110.0)","(1.6, 1.94, 1.8757142857142857)","(5.5, 11.5, 10.31)","(31.0, 80.0, 45.714285714285715)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.25)","(8.5, 20.0, 17.272727272727273)","(20.0, 36.0, 32.0)"
05-01-2023 14:48:31.544102,"(61.0, 190.0, 106.66666666666666)","(51.0, 150.0, 110.0)","(1.6, 1.94, 1.8933333333333333)","(5.5, 10.5, 8.899999999999999)","(31.0, 80.0, 51.666666666666664)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 20.0, 18.75)","(20.0, 36.0, 30.0)"
05-01-2023 14:48:32.752333,"(61.0, 220.0, 103.75)","(51.0, 140.0, 104.0)","(1.6, 1.94, 1.8933333333333333)","(5.5, 9.2, 8.899999999999999)","(31.0, 75.0, 47.5)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.5, 14.0)","(8.5, 21.0, 17.0)","(20.0, 36.0, 31.0)"
05-01-2023 14:48:33.981684,"(61.0, 220.0, 116.66666666666666)","(51.0, 130.0, 76.66666666666667)","(1.6, 1.94, 1.8622222222222222)","(5.5, 12.0, 10.363636363636363)","(31.0, 70.0, 52.5)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 16.0, 14.8)","(8.5, 21.0, 18.75)","(20.0, 34.0, 32.666666666666664)"
05-01-2023 14:48:35.657386,"(61.0, 220.0, 160.0)","(51.0, 130.0, 83.33333333333333)","(1.6, 1.94, 1.91)","(5.5, 9.4, 11.2125)","(31.0, 65.0, 57.5)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 15.5, 13.0)","(8.5, 20.0, 17.5)","(20.0, 40.0, 37.0)"
05-01-2023 14:48:37.090813,"(61.0, 220.0, 160.0)","(51.0, 130.0, 83.33333333333333)","(1.6, 1.93, 1.8746153846153846)","(5.5, 11.5, 9.620000000000001)","(31.0, 75.0, 55.0)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 15.5, 13.0)","(8.5, 20.0, 18.0)","(20.0, 40.0, 29.666666666666668)"
05-01-2023 14:48:38.666745,"(61.0, 220.0, 160.0)","(51.0, 130.0, 83.33333333333333)","(1.6, 1.93, 1.8692307692307693)","(5.5, 9.8, 11.025)","(31.0, 70.0, 56.66666666666667)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 15.5, 13.0)","(8.5, 19.0, 17.5)","(20.0, 36.0, 29.142857142857142)"
05-01-2023 14:48:40.078602,"(61.0, 220.0, 160.0)","(51.0, 130.0, 83.33333333333333)","(1.6, 1.92, 1.8692307692307693)","(5.5, 12.0, 9.600000000000001)","(31.0, 90.0, 56.66666666666667)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 7.84)","(10.0, 15.5, 13.7)","(8.5, 22.0, 17.0)","(20.0, 36.0, 28.75)"
05-01-2023 14:48:41.587220,"(61.0, 220.0, 160.0)","(51.0, 130.0, 83.33333333333333)","(1.6, 1.92, 1.863846153846154)","(5.5, 9.8, 10.7875)","(31.0, 90.0, 56.66666666666667)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.4, 7.95)","(10.0, 15.5, 13.7)","(8.5, 21.0, 17.142857142857142)","(20.0, 34.0, 30.0)"
05-01-2023 14:48:43.047879,"(61.0, 220.0, 160.0)","(51.0, 130.0, 83.33333333333333)","(1.6, 1.91, 1.8216666666666668)","(5.5, 11.5, 9.276923076923076)","(31.0, 90.0, 56.66666666666667)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.4, 7.95)","(10.0, 15.5, 13.7)","(8.5, 20.0, 17.142857142857142)","(20.0, 32.0, 30.0)"
05-01-2023 14:48:44.332593,"(61.0, 220.0, 160.0)","(51.0, 130.0, 83.33333333333333)","(1.6, 1.9, 1.8216666666666668)","(5.5, 11.0, 9.2)","(31.0, 90.0, 56.66666666666667)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.4, 7.864)","(10.0, 15.5, 13.7)","(8.5, 20.0, 18.0)","(20.0, 32.0, 30.0)"
05-01-2023 14:48:45.581677,"(61.0, 220.0, 160.0)","(51.0, 130.0, 83.33333333333333)","(1.6, 1.9, 1.88)","(5.5, 9.6, 9.2)","(31.0, 90.0, 56.66666666666667)","(101.0, 200.0, 183.63636363636363)","(8.0, 9.4, 7.966666666666667)","(10.0, 15.5, 13.7)","(8.5, 19.0, 17.5)","(20.0, 32.0, 30.0)"
05-01-2023 14:48:46.907956,"(61.0, 220.0, 160.0)","(51.0, 130.0, 77.5)","(1.6, 1.94, 1.8692307692307693)","(5.5, 9.6, 9.542857142857143)","(31.0, 90.0, 62.5)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.8, 7.8533333333333335)","(10.0, 15.5, 13.7)","(8.5, 22.0, 16.76923076923077)","(20.0, 32.0, 30.0)"
05-01-2023 14:48:48.236033,"(61.0, 220.0, 145.0)","(51.0, 130.0, 77.5)","(1.6, 1.92, 1.863846153846154)","(5.5, 9.6, 10.7)","(31.0, 85.0, 56.66666666666667)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 7.8533333333333335)","(10.0, 15.5, 13.7)","(8.5, 21.0, 18.0)","(20.0, 32.0, 30.0)"
05-01-2023 14:48:49.596483,"(61.0, 210.0, 142.5)","(51.0, 120.0, 90.0)","(1.6, 1.91, 1.832857142857143)","(5.5, 12.0, 10.7)","(31.0, 90.0, 56.66666666666667)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 7.8533333333333335)","(10.0, 15.5, 13.7)","(8.5, 21.0, 18.0)","(20.0, 32.0, 31.0)"
05-01-2023 14:48:51.004646,"(61.0, 200.0, 116.66666666666666)","(51.0, 130.0, 93.33333333333334)","(1.6, 1.9, 1.84)","(5.5, 11.0, 9.6)","(31.0, 90.0, 56.66666666666667)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 15.5, 14.1875)","(8.5, 17.5, 17.0)","(20.0, 32.0, 31.0)"
05-01-2023 14:48:52.379503,"(61.0, 200.0, 116.66666666666666)","(51.0, 160.0, 82.5)","(1.6, 1.96, 1.8344444444444445)","(5.5, 11.0, 9.6)","(31.0, 90.0, 56.66666666666667)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 15.5, 13.875)","(8.5, 17.5, 17.0)","(20.0, 32.0, 40.0)"
05-01-2023 14:48:53.650935,"(61.0, 200.0, 116.66666666666666)","(51.0, 150.0, 82.5)","(1.6, 1.95, 1.8344444444444445)","(5.5, 11.0, 9.6)","(31.0, 90.0, 56.66666666666667)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 15.0, 13.875)","(8.5, 17.5, 16.666666666666668)","(20.0, 60.0, 38.333333333333336)"
05-01-2023 14:48:55.125418,"(61.0, 190.0, 113.33333333333334)","(51.0, 140.0, 90.0)","(1.6, 1.95, 1.8344444444444445)","(5.5, 11.0, 10.0)","(31.0, 90.0, 56.66666666666667)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 15.0, 13.875)","(8.5, 17.0, 16.666666666666668)","(20.0, 55.0, 40.0)"
05-01-2023 14:48:56.473049,"(61.0, 190.0, 113.33333333333334)","(51.0, 120.0, 90.0)","(1.6, 1.95, 1.8344444444444445)","(5.5, 11.0, 10.0)","(31.0, 90.0, 56.66666666666667)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 15.0, 13.875)","(8.5, 17.0, 16.666666666666668)","(20.0, 60.0, 38.333333333333336)"
05-01-2023 14:48:57.822490,"(61.0, 190.0, 113.33333333333334)","(51.0, 140.0, 86.66666666666667)","(1.6, 1.95, 1.8344444444444445)","(5.5, 11.0, 10.0)","(31.0, 90.0, 56.66666666666667)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 15.0, 13.875)","(8.5, 17.0, 16.666666666666668)","(20.0, 55.0, 36.666666666666664)"
05-01-2023 14:48:59.460685,"(61.0, 190.0, 113.33333333333334)","(51.0, 140.0, 93.33333333333334)","(1.6, 1.95, 1.8344444444444445)","(5.5, 11.0, 10.0)","(31.0, 90.0, 56.66666666666667)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 15.0, 13.875)","(8.5, 17.0, 16.666666666666668)","(20.0, 50.0, 36.0)"
05-01-2023 14:49:01.045825,"(61.0, 190.0, 113.33333333333334)","(51.0, 160.0, 86.0)","(1.6, 1.95, 1.8344444444444445)","(5.5, 11.0, 10.0)","(31.0, 90.0, 56.66666666666667)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 15.0, 13.875)","(8.5, 17.0, 16.666666666666668)","(20.0, 48.0, 38.333333333333336)"
05-01-2023 14:49:02.455756,"(61.0, 190.0, 113.33333333333334)","(51.0, 190.0, 120.0)","(1.6, 1.95, 1.8990909090909092)","(5.5, 11.0, 10.0)","(31.0, 90.0, 67.5)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 7.872727272727273)","(10.0, 15.0, 13.875)","(8.5, 17.0, 16.5)","(20.0, 55.0, 38.333333333333336)"
05-01-2023 14:49:03.906277,"(61.0, 190.0, 142.0)","(51.0, 180.0, 106.66666666666666)","(1.6, 1.95, 1.8753333333333333)","(5.5, 11.0, 10.0)","(31.0, 95.0, 67.5)","(101.0, 200.0, 183.63636363636363)","(8.0, 9.4, 8.266666666666666)","(10.0, 15.0, 13.875)","(8.5, 17.0, 16.5)","(20.0, 55.0, 38.333333333333336)"
05-01-2023 14:49:05.369634,"(61.0, 190.0, 142.0)","(51.0, 200.0, 95.0)","(1.6, 1.95, 1.8753333333333333)","(5.5, 11.0, 10.0)","(31.0, 95.0, 67.5)","(101.0, 200.0, 183.63636363636363)","(8.0, 9.2, 8.0)","(10.0, 15.0, 13.875)","(8.5, 17.0, 16.5)","(20.0, 55.0, 38.333333333333336)"
05-01-2023 14:49:06.764655,"(61.0, 190.0, 142.0)","(51.0, 200.0, 95.0)","(1.6, 1.95, 1.8753333333333333)","(5.5, 11.0, 10.0)","(31.0, 95.0, 67.5)","(101.0, 200.0, 183.63636363636363)","(8.0, 9.0, 7.8999999999999995)","(10.0, 15.0, 13.875)","(8.5, 17.0, 16.5)","(20.0, 55.0, 38.333333333333336)"
05-01-2023 14:49:08.221366,"(61.0, 190.0, 150.0)","(51.0, 180.0, 120.0)","(1.6, 1.95, 1.8753333333333333)","(5.5, 11.0, 10.0)","(31.0, 95.0, 67.5)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 7.8999999999999995)","(10.0, 15.0, 13.875)","(8.5, 17.0, 16.571428571428573)","(20.0, 60.0, 45.0)"
05-01-2023 14:49:09.772987,"(61.0, 190.0, 142.0)","(51.0, 180.0, 96.66666666666666)","(1.6, 1.95, 1.8753333333333333)","(5.5, 11.0, 10.0)","(31.0, 95.0, 67.5)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 7.933333333333334)","(10.0, 15.0, 13.875)","(8.5, 18.0, 17.666666666666668)","(20.0, 60.0, 38.333333333333336)"
05-01-2023 14:49:11.354924,"(61.0, 190.0, 142.0)","(51.0, 170.0, 93.33333333333334)","(1.6, 1.95, 1.8753333333333333)","(5.5, 11.0, 10.0)","(31.0, 95.0, 67.5)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 15.0, 13.875)","(8.5, 18.5, 18.0)","(20.0, 55.0, 38.333333333333336)"
05-01-2023 14:49:12.939096,"(61.0, 190.0, 142.0)","(51.0, 160.0, 90.0)","(1.6, 1.95, 1.8753333333333333)","(5.5, 11.0, 10.0)","(31.0, 95.0, 67.5)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 15.0, 13.875)","(8.5, 19.0, 18.0)","(20.0, 55.0, 38.333333333333336)"
05-01-2023 14:49:14.386110,"(61.0, 190.0, 142.0)","(51.0, 150.0, 90.0)","(1.6, 1.95, 1.8753333333333333)","(5.5, 11.0, 10.0)","(31.0, 95.0, 67.5)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 15.0, 13.875)","(8.5, 19.0, 17.666666666666668)","(20.0, 55.0, 36.666666666666664)"
05-01-2023 14:49:15.791467,"(61.0, 190.0, 142.0)","(51.0, 150.0, 90.0)","(1.6, 1.95, 1.8753333333333333)","(5.5, 11.0, 10.0)","(31.0, 95.0, 67.5)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 8.0)","(10.0, 15.0, 13.875)","(8.5, 18.5, 17.666666666666668)","(20.0, 50.0, 36.666666666666664)"
05-01-2023 14:49:17.171801,"(61.0, 190.0, 142.0)","(51.0, 150.0, 90.0)","(1.6, 1.95, 1.8753333333333333)","(5.5, 11.0, 10.0)","(31.0, 95.0, 67.5)","(101.0, 200.0, 183.63636363636363)","(8.0, 9.2, 8.266666666666666)","(10.0, 15.0, 13.875)","(8.5, 19.0, 18.0)","(20.0, 50.0, 40.0)"
05-01-2023 14:49:18.761701,"(61.0, 190.0, 113.33333333333334)","(51.0, 140.0, 100.0)","(1.6, 1.95, 1.828125)","(5.5, 10.5, 9.1)","(31.0, 95.0, 53.75)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.8, 8.05)","(10.0, 15.0, 13.875)","(8.5, 19.0, 18.0)","(20.0, 50.0, 36.666666666666664)"
05-01-2023 14:49:20.223760,"(61.0, 190.0, 132.5)","(51.0, 160.0, 93.33333333333334)","(1.6, 1.95, 1.828125)","(5.5, 10.0, 9.2)","(31.0, 95.0, 53.75)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.8, 7.832)","(10.0, 15.0, 13.875)","(8.5, 19.0, 16.833333333333332)","(20.0, 50.0, 36.0)"
05-01-2023 14:49:21.660106,"(61.0, 190.0, 113.33333333333334)","(51.0, 160.0, 100.0)","(1.6, 1.95, 1.8318181818181818)","(5.5, 9.6, 9.1)","(31.0, 95.0, 53.75)","(101.0, 200.0, 183.63636363636363)","(8.0, 8.6, 7.8545454545454545)","(10.0, 15.0, 13.875)","(8.5, 18.5, 18.0)","(20.0, 48.0, 36.0)"
