,Green And Shady,Magical Gem,The Admiral,Midnight Mystery,Ninetyone Dwyer,Zac Luvs To Fly,Rocky Path,Wunderkind,Red Cadillac
11-01-2023 18:07:57.442997,"(14.0, 19.0, 18.642857142857142)","(21.0, 29.0, 28.53333333333333)","(4.6, 4.9, 4.863824884792627)","(14.0, 18.0, 17.523809523809526)","(3.3, 3.9, 3.8757396449704142)","(11.0, 12.5, 12.114942528735632)","(31.0, 42.0, 40.0)","(5.5, 6.6, 6.46448087431694)","(7.0, 7.2, 7.1415019762845855)"
11-01-2023 18:07:58.875460,"(14.0, 19.0, 18.642857142857142)","(21.0, 29.0, 28.53333333333333)","(4.6, 4.9, 4.8594871794871795)","(14.0, 18.0, 17.41176470588235)","(3.3, 3.9, 3.864655172413793)","(11.0, 12.5, 12.023255813953488)","(31.0, 42.0, 40.0)","(5.5, 6.6, 6.433557046979866)","(7.0, 7.2, 7.243478260869566)"
11-01-2023 18:08:00.291869,"(14.0, 19.5, 19.1)","(21.0, 29.0, 28.517241379310345)","(4.6, 4.9, 4.85586592178771)","(14.0, 18.0, 17.358974358974358)","(3.4, 3.9, 3.8642857142857143)","(11.0, 12.5, 11.861702127659575)","(31.0, 42.0, 40.0)","(5.5, 6.6, 6.433557046979866)","(7.0, 7.4, 7.450746268656716)"
11-01-2023 18:08:01.584578,"(14.0, 19.0, 18.857142857142858)","(21.0, 29.0, 28.48148148148148)","(4.6, 4.9, 4.8585301837270345)","(14.0, 18.0, 17.431818181818183)","(3.4, 3.9, 3.8706896551724137)","(11.0, 12.0, 11.938775510204081)","(31.0, 42.0, 40.18181818181818)","(5.5, 6.6, 6.38)","(7.0, 7.6, 7.512765957446809)"
11-01-2023 18:08:02.866637,"(14.0, 19.0, 18.9)","(21.0, 29.0, 28.48148148148148)","(4.6, 4.9, 4.860847880299252)","(14.0, 18.0, 17.431818181818183)","(3.3, 3.9, 3.8706896551724137)","(11.0, 12.0, 11.628571428571428)","(31.0, 42.0, 40.18181818181818)","(5.5, 6.6, 6.40258064516129)","(7.0, 7.6, 7.4955414012738855)"
11-01-2023 18:08:04.072925,"(14.0, 19.0, 18.9)","(21.0, 29.0, 28.130434782608695)","(4.6, 4.9, 4.860847880299252)","(14.0, 18.0, 17.431818181818183)","(3.3, 3.9, 3.874702380952381)","(11.0, 12.0, 11.809090909090909)","(31.0, 42.0, 40.333333333333336)","(5.5, 6.6, 6.416867469879518)","(7.0, 7.6, 7.455813953488372)"
11-01-2023 18:08:05.475421,"(14.0, 19.0, 18.904761904761905)","(21.0, 28.0, 27.428571428571427)","(4.6, 4.9, 4.878594249201278)","(14.0, 18.0, 17.583333333333332)","(3.3, 3.9, 3.8736024844720496)","(11.0, 12.0, 11.865384615384615)","(31.0, 42.0, 40.333333333333336)","(5.5, 6.6, 6.536842105263158)","(7.0, 7.6, 7.507382550335571)"
11-01-2023 18:08:06.710778,"(15.0, 19.0, 18.92)","(21.0, 28.0, 27.57894736842105)","(4.4, 4.9, 4.878594249201278)","(14.0, 18.0, 17.583333333333332)","(3.4, 3.9, 3.8736024844720496)","(10.0, 12.0, 11.464912280701755)","(31.0, 42.0, 40.333333333333336)","(5.5, 6.6, 6.4483516483516485)","(6.5, 7.6, 7.507382550335571)"
11-01-2023 18:08:07.941327,"(15.0, 19.0, 18.742857142857144)","(21.0, 28.0, 27.272727272727273)","(4.4, 5.0, 4.915841584158416)","(14.0, 18.0, 17.444444444444443)","(3.4, 3.9, 3.86875)","(10.0, 11.5, 11.441441441441441)","(31.0, 42.0, 40.333333333333336)","(5.5, 6.6, 6.412820512820513)","(6.5, 7.6, 7.507382550335571)"
11-01-2023 18:08:09.125263,"(15.0, 19.0, 18.742857142857144)","(21.0, 28.0, 27.272727272727273)","(4.4, 5.0, 4.915841584158416)","(14.0, 18.0, 17.431818181818183)","(3.4, 3.9, 3.8733333333333335)","(10.0, 11.5, 11.622222222222222)","(31.0, 42.0, 40.333333333333336)","(5.5, 6.6, 6.465671641791045)","(6.5, 7.6, 7.512658227848101)"
11-01-2023 18:08:10.302715,"(15.0, 19.0, 18.64)","(21.0, 28.0, 27.272727272727273)","(4.4, 5.0, 4.910052910052911)","(14.0, 18.0, 17.431818181818183)","(3.4, 3.9, 3.867721518987342)","(10.0, 12.0, 11.576086956521738)","(31.0, 42.0, 40.333333333333336)","(5.5, 6.6, 6.447457627118644)","(6.5, 7.6, 7.512658227848101)"
11-01-2023 18:08:11.674658,"(15.0, 19.0, 18.64)","(21.0, 28.0, 27.272727272727273)","(4.4, 5.0, 4.910052910052911)","(14.0, 18.0, 17.431818181818183)","(3.4, 3.9, 3.8645833333333335)","(10.0, 12.0, 11.971014492753623)","(31.0, 42.0, 40.333333333333336)","(5.5, 6.6, 6.447457627118644)","(6.5, 7.6, 7.512658227848101)"
11-01-2023 18:08:12.916764,"(15.0, 19.0, 18.64)","(21.0, 28.0, 27.272727272727273)","(4.4, 5.0, 4.886697247706422)","(14.0, 18.0, 17.431818181818183)","(3.4, 3.9, 3.8321428571428573)","(10.0, 12.0, 11.876404494382022)","(31.0, 42.0, 40.333333333333336)","(5.5, 6.6, 6.635928143712574)","(6.5, 7.6, 7.503496503496503)"
11-01-2023 18:08:14.145745,"(15.0, 19.0, 18.64)","(21.0, 28.0, 27.272727272727273)","(4.4, 4.9, 4.909574468085107)","(14.0, 18.0, 17.431818181818183)","(3.4, 3.85, 3.8321428571428573)","(10.0, 12.0, 11.873563218390805)","(31.0, 42.0, 40.11764705882353)","(5.5, 6.8, 6.5212121212121215)","(6.5, 7.6, 7.540952380952381)"
11-01-2023 18:08:15.348665,"(15.0, 19.0, 18.532258064516128)","(21.0, 28.0, 27.428571428571427)","(4.4, 5.0, 4.908602150537635)","(14.0, 18.0, 17.431818181818183)","(3.4, 3.85, 3.8424528301886793)","(10.0, 12.0, 11.873563218390805)","(31.0, 42.0, 40.476190476190474)","(5.5, 6.6, 6.519402985074627)","(6.5, 7.6, 7.5777777777777775)"
11-01-2023 18:08:16.661379,"(15.0, 19.0, 18.532258064516128)","(21.0, 28.0, 27.428571428571427)","(4.4, 5.0, 4.91747572815534)","(14.0, 18.0, 17.583333333333332)","(3.4, 3.85, 3.857142857142857)","(10.0, 12.0, 11.885416666666666)","(31.0, 42.0, 40.4)","(5.5, 6.6, 6.534939759036145)","(6.5, 7.8, 7.622018348623853)"
11-01-2023 18:08:17.790323,"(15.0, 19.0, 18.59722222222222)","(21.0, 28.0, 27.428571428571427)","(4.4, 5.0, 4.91747572815534)","(14.0, 18.0, 17.580645161290324)","(3.4, 3.9, 3.83125)","(10.0, 12.0, 11.935294117647059)","(31.0, 42.0, 40.4)","(5.5, 6.6, 6.498076923076923)","(6.5, 7.8, 7.632380952380952)"
11-01-2023 18:08:18.899889,"(15.0, 19.0, 18.7125)","(21.0, 28.0, 27.4)","(4.4, 5.0, 4.913274336283186)","(14.0, 18.0, 17.79032258064516)","(3.4, 3.85, 3.830612244897959)","(10.0, 12.0, 11.935294117647059)","(31.0, 42.0, 39.10344827586207)","(5.5, 6.6, 6.505154639175258)","(6.5, 7.8, 7.635514018691588)"
11-01-2023 18:08:20.155519,"(15.0, 19.0, 18.616666666666667)","(21.0, 28.0, 27.53846153846154)","(4.4, 5.0, 4.8882352941176475)","(14.0, 18.0, 17.79032258064516)","(3.4, 3.9, 3.836601307189542)","(10.0, 12.0, 11.935294117647059)","(31.0, 42.0, 38.0)","(5.5, 6.6, 6.505154639175258)","(6.5, 7.8, 7.635514018691588)"
11-01-2023 18:08:21.488354,"(15.0, 19.0, 18.61904761904762)","(21.0, 28.0, 27.176470588235293)","(4.4, 4.9, 4.891133004926108)","(14.0, 18.0, 17.81578947368421)","(3.4, 3.9, 3.841422594142259)","(10.0, 12.0, 11.95398773006135)","(31.0, 40.0, 37.473684210526315)","(5.5, 6.6, 6.528070175438597)","(6.5, 7.8, 7.626600985221675)"
11-01-2023 18:08:22.766405,"(14.0, 19.0, 18.547169811320753)","(21.0, 28.0, 27.3)","(4.4, 4.9, 4.891133004926108)","(14.0, 18.0, 17.81578947368421)","(3.4, 3.9, 3.851048951048951)","(10.0, 12.5, 11.95398773006135)","(31.0, 38.0, 37.375)","(5.5, 6.6, 6.528070175438597)","(6.5, 7.8, 7.649152542372881)"
11-01-2023 18:08:24.058746,"(14.0, 19.0, 18.547169811320753)","(21.0, 28.0, 27.3)","(4.4, 4.9, 4.891)","(14.0, 18.0, 17.833333333333332)","(3.4, 3.9, 3.8585798816568047)","(10.0, 12.5, 11.95398773006135)","(31.0, 38.0, 37.473684210526315)","(5.5, 6.6, 6.5477477477477475)","(6.5, 7.8, 7.689583333333333)"
11-01-2023 18:08:25.276506,"(15.0, 19.0, 18.529411764705884)","(21.0, 28.0, 27.3)","(4.4, 5.0, 4.909547738693468)","(14.0, 18.0, 17.813432835820894)","(3.4, 3.9, 3.8585798816568047)","(10.0, 12.5, 11.976470588235294)","(31.0, 38.0, 37.473684210526315)","(5.5, 6.6, 6.5477477477477475)","(6.5, 7.8, 7.689583333333333)"
11-01-2023 18:08:26.709427,"(15.0, 19.0, 18.529411764705884)","(21.0, 28.0, 27.3)","(4.4, 5.0, 4.904255319148937)","(14.0, 18.0, 17.813432835820894)","(3.4, 3.9, 3.8585798816568047)","(10.0, 12.5, 11.976470588235294)","(31.0, 38.0, 37.473684210526315)","(5.5, 6.6, 6.538983050847458)","(6.5, 7.8, 7.697087378640776)"
11-01-2023 18:08:28.138437,"(15.0, 19.0, 18.529411764705884)","(21.0, 28.0, 28.8)","(4.4, 5.0, 4.88302752293578)","(14.0, 18.0, 17.818181818181817)","(3.4, 3.9, 3.841422594142259)","(10.0, 12.5, 12.005555555555556)","(31.0, 38.0, 37.583333333333336)","(5.5, 6.6, 6.526153846153846)","(7.0, 7.8, 7.5801047120418845)"
11-01-2023 18:08:29.474294,"(15.0, 19.0, 18.47826086956522)","(21.0, 32.0, 28.857142857142858)","(4.4, 4.9, 4.881407035175879)","(14.0, 18.0, 17.755102040816325)","(3.4, 3.9, 3.8186666666666667)","(10.0, 12.5, 12.642857142857142)","(31.0, 38.0, 37.565217391304344)","(5.5, 6.8, 6.534328358208955)","(7.0, 7.6, 7.518620689655172)"
11-01-2023 18:08:30.768766,"(15.0, 19.0, 18.47826086956522)","(21.0, 30.0, 28.545454545454547)","(4.4, 4.9, 4.900510204081633)","(14.0, 18.0, 17.77173913043478)","(3.4, 3.85, 3.818243243243243)","(10.0, 13.0, 12.642857142857142)","(31.0, 38.0, 37.44444444444444)","(5.5, 6.8, 6.54516129032258)","(7.0, 7.6, 7.504065040650406)"
11-01-2023 18:08:32.079985,"(14.0, 19.0, 18.47826086956522)","(21.0, 30.0, 28.545454545454547)","(4.4, 5.0, 4.892265193370165)","(14.0, 18.0, 17.697916666666668)","(3.4, 3.85, 3.818243243243243)","(10.0, 13.0, 12.583333333333334)","(31.0, 38.0, 37.69230769230769)","(5.5, 6.8, 6.413157894736843)","(7.0, 7.6, 7.504065040650406)"
11-01-2023 18:08:33.285925,"(14.0, 19.5, 19.166666666666668)","(21.0, 30.0, 28.545454545454547)","(4.4, 5.0, 4.897947214076246)","(14.0, 18.0, 17.697916666666668)","(3.4, 3.85, 3.8369047619047616)","(10.0, 13.0, 12.571428571428571)","(31.0, 38.0, 37.69230769230769)","(5.5, 6.6, 6.410731707317073)","(7.0, 7.6, 7.529186602870813)"
11-01-2023 18:08:34.528313,"(14.0, 19.5, 19.166666666666668)","(21.0, 30.0, 28.545454545454547)","(4.4, 5.0, 4.897647058823529)","(14.0, 18.0, 17.38888888888889)","(3.4, 3.9, 3.835833333333333)","(10.0, 13.0, 12.631578947368421)","(31.0, 38.0, 37.80952380952381)","(5.5, 6.6, 6.424434389140272)","(6.5, 7.6, 7.535454545454545)"
11-01-2023 18:08:35.788023,"(14.0, 19.5, 19.25)","(21.0, 30.0, 29.272727272727273)","(4.4, 5.0, 4.907692307692308)","(14.0, 17.5, 17.38888888888889)","(3.4, 3.9, 3.841391941391941)","(10.0, 13.0, 12.676923076923076)","(31.0, 38.0, 37.82608695652174)","(5.5, 6.6, 6.436974789915967)","(6.5, 7.6, 7.546846846846846)"
11-01-2023 18:08:37.021482,"(14.0, 19.5, 19.307692307692307)","(21.0, 30.0, 29.466666666666665)","(4.4, 5.0, 4.853877551020408)","(14.0, 17.5, 17.38888888888889)","(3.4, 3.9, 3.841391941391941)","(10.0, 13.0, 12.676923076923076)","(31.0, 38.0, 37.81818181818182)","(5.5, 6.6, 6.436974789915967)","(6.5, 7.6, 7.546846846846846)"
11-01-2023 18:08:38.341911,"(16.0, 19.5, 19.307692307692307)","(21.0, 30.0, 29.466666666666665)","(4.4, 5.0, 4.926938775510204)","(14.0, 17.5, 17.38888888888889)","(3.4, 3.9, 3.8458677685950415)","(11.0, 13.0, 12.676923076923076)","(31.0, 38.0, 37.81818181818182)","(5.5, 6.6, 6.436974789915967)","(6.5, 7.6, 7.545622119815668)"
11-01-2023 18:08:39.542280,"(16.0, 19.5, 19.25)","(21.0, 30.0, 29.428571428571427)","(4.4, 5.0, 4.939932885906041)","(14.0, 17.5, 17.38888888888889)","(3.4, 3.85, 3.8458677685950415)","(11.0, 13.0, 12.77710843373494)","(31.0, 38.0, 38.588235294117645)","(5.5, 6.6, 5.789108910891089)","(6.5, 7.6, 7.567195767195767)"
11-01-2023 18:08:40.811128,"(16.0, 19.5, 19.416666666666668)","(21.0, 32.0, 29.681818181818183)","(4.4, 5.1, 5.02079207920792)","(14.0, 18.0, 17.627906976744185)","(3.4, 3.9, 3.8790575916230368)","(11.0, 13.5, 13.122641509433961)","(31.0, 40.0, 38.588235294117645)","(5.5, 6.0, 5.836153846153846)","(6.5, 7.6, 7.567195767195767)"
11-01-2023 18:08:42.094041,"(16.0, 19.5, 19.416666666666668)","(21.0, 32.0, 29.681818181818183)","(4.4, 5.1, 5.050467289719626)","(14.0, 18.0, 17.63095238095238)","(3.4, 3.9, 3.8790575916230368)","(11.0, 13.5, 13.122641509433961)","(31.0, 40.0, 38.588235294117645)","(5.5, 6.0, 5.836153846153846)","(6.5, 7.6, 7.68)"
11-01-2023 18:08:43.395171,"(16.0, 19.0, 18.823529411764707)","(21.0, 30.0, 28.96969696969697)","(4.4, 5.1, 5.050467289719626)","(14.0, 18.0, 17.63095238095238)","(3.4, 3.9, 3.8893617021276596)","(11.0, 13.5, 13.122641509433961)","(31.0, 40.0, 38.625)","(5.5, 6.0, 5.870588235294118)","(6.5, 7.8, 7.6909090909090905)"
11-01-2023 18:08:44.581820,"(16.0, 19.0, 18.823529411764707)","(21.0, 30.0, 27.6)","(4.4, 5.1, 5.066666666666666)","(14.0, 18.0, 17.627906976744185)","(3.4, 3.9, 3.8893617021276596)","(11.0, 13.5, 13.052238805970148)","(31.0, 40.0, 40.303030303030305)","(5.5, 5.9, 5.774074074074075)","(6.5, 7.8, 7.701522842639593)"
11-01-2023 18:08:45.790784,"(16.0, 19.0, 18.545454545454547)","(21.0, 30.0, 28.5)","(4.4, 5.1, 4.918578830495929)","(14.0, 18.0, 17.775862068965516)","(3.4, 3.9, 3.9015358361774743)","(11.0, 13.5, 13.17716535433071)","(31.0, 42.0, 40.625)","(5.5, 5.9, 5.8212598425196855)","(6.5, 7.8, 7.333333333333334)"
11-01-2023 18:08:47.043039,"(16.0, 20.0, 19.142857142857142)","(21.0, 30.0, 28.5)","(4.4, 5.0, 4.907568438003221)","(14.0, 18.0, 18.0)","(3.4, 3.95, 3.921236559139785)","(11.0, 13.5, 13.233333333333333)","(31.0, 42.0, 40.86486486486486)","(5.5, 5.9, 5.878787878787879)","(6.5, 7.4, 7.073913043478261)"
11-01-2023 18:08:48.307727,"(16.0, 20.0, 19.58888888888889)","(21.0, 30.0, 28.666666666666668)","(4.4, 5.0, 4.912181958365459)","(14.0, 18.5, 18.12857142857143)","(3.4, 3.95, 3.9746411483253588)","(11.0, 13.5, 13.377906976744185)","(31.0, 42.0, 41.0)","(5.5, 5.9, 5.95)","(6.5, 7.2, 6.859701492537313)"
11-01-2023 18:08:49.522085,"(16.0, 20.0, 19.6875)","(21.0, 30.0, 28.90909090909091)","(4.4, 5.0, 4.912181958365459)","(14.0, 18.5, 18.176470588235293)","(3.4, 4.0, 3.9796803652968036)","(11.0, 13.5, 13.377906976744185)","(31.0, 42.0, 41.0)","(5.5, 6.0, 5.95)","(6.5, 7.0, 6.853886010362694)"
11-01-2023 18:08:50.702701,"(15.0, 20.0, 19.6875)","(21.0, 30.0, 28.90909090909091)","(4.6, 5.0, 4.9638655462184875)","(14.0, 18.5, 18.25)","(3.4, 4.0, 4.017989417989418)","(11.0, 13.5, 13.257352941176471)","(31.0, 42.0, 41.09090909090909)","(5.5, 6.0, 5.991525423728813)","(6.5, 7.0, 6.829113924050633)"
11-01-2023 18:08:51.883527,"(15.0, 20.0, 19.73076923076923)","(21.0, 30.0, 29.352941176470587)","(4.6, 4.9, 4.875842696629213)","(14.0, 18.5, 18.25)","(3.4, 4.1, 4.049356223175965)","(11.0, 13.5, 13.257352941176471)","(31.0, 42.0, 40.97959183673469)","(5.5, 6.0, 5.86)","(6.5, 7.0, 6.830065359477124)"
11-01-2023 18:08:53.154469,"(15.0, 20.0, 19.73076923076923)","(21.0, 30.0, 28.625)","(4.6, 4.9, 4.883653846153846)","(14.0, 18.5, 18.24418604651163)","(3.4, 4.1, 4.066796875)","(11.0, 13.5, 13.257352941176471)","(31.0, 42.0, 41.183673469387756)","(5.5, 5.9, 5.814634146341463)","(6.5, 7.0, 6.834645669291339)"
11-01-2023 18:08:54.466878,"(15.0, 20.0, 19.73076923076923)","(21.0, 30.0, 28.533333333333335)","(4.4, 4.9, 4.872881355932203)","(15.0, 18.5, 18.296296296296298)","(3.4, 4.1, 4.067181467181467)","(11.0, 13.5, 13.296296296296296)","(31.0, 42.0, 41.23076923076923)","(5.5, 5.9, 5.825531914893617)","(6.5, 7.0, 6.852112676056338)"
11-01-2023 18:08:55.673684,"(15.0, 20.0, 19.75)","(21.0, 30.0, 28.842105263157894)","(4.4, 4.9, 4.806766325727773)","(15.0, 18.5, 18.554878048780488)","(3.4, 4.1, 3.8913551401869158)","(11.0, 13.5, 13.423076923076923)","(31.0, 42.0, 42.41509433962264)","(5.5, 5.9, 5.862987012987013)","(6.5, 7.0, 6.9)"
11-01-2023 18:08:56.937077,"(15.0, 21.0, 20.448275862068964)","(21.0, 32.0, 31.11111111111111)","(4.4, 5.0, 4.905275779376499)","(15.0, 19.0, 18.64423076923077)","(3.5, 3.9, 3.8496)","(11.0, 13.5, 13.455172413793104)","(31.0, 44.0, 42.6875)","(5.5, 5.9, 5.886607142857143)","(6.5, 7.0, 7.015)"
11-01-2023 18:08:58.185761,"(15.0, 21.0, 20.55263157894737)","(21.0, 32.0, 30.818181818181817)","(4.4, 5.0, 4.902203856749312)","(15.0, 19.0, 18.674418604651162)","(3.5, 3.85, 3.850980392156863)","(11.0, 14.0, 13.55)","(31.0, 44.0, 43.294117647058826)","(5.5, 5.9, 5.675862068965517)","(6.5, 7.2, 7.039130434782609)"
11-01-2023 18:08:59.482974,"(15.0, 21.0, 20.954545454545453)","(21.0, 32.0, 30.857142857142858)","(4.4, 5.0, 4.903618711385702)","(15.0, 19.0, 18.77777777777778)","(3.5, 3.9, 3.864310344827586)","(11.0, 14.0, 13.691176470588236)","(31.0, 44.0, 43.76)","(5.5, 5.8, 5.423255813953489)","(6.5, 7.2, 7.164615384615384)"
11-01-2023 18:09:00.646794,"(15.0, 22.0, 21.393939393939394)","(21.0, 34.0, 32.0)","(4.4, 5.0, 4.905372616984402)","(15.0, 19.0, 18.80821917808219)","(3.4, 3.9, 3.866065573770492)","(11.0, 14.0, 13.61111111111111)","(31.0, 46.0, 44.0)","(5.5, 5.5, 5.489622641509434)","(6.5, 7.4, 7.213333333333334)"
11-01-2023 18:09:01.860999,"(15.0, 22.0, 21.34)","(21.0, 32.0, 31.764705882352942)","(4.4, 5.0, 4.905372616984402)","(15.0, 19.0, 18.80821917808219)","(3.4, 3.9, 3.8753763440860216)","(11.0, 14.0, 13.861842105263158)","(31.0, 46.0, 44.88)","(5.5, 5.5, 5.516981132075472)","(6.5, 7.4, 7.30414201183432)"
11-01-2023 18:09:03.036293,"(15.0, 22.0, 21.53846153846154)","(21.0, 34.0, 32.78260869565217)","(4.4, 5.0, 4.911812297734628)","(15.0, 19.0, 18.95098039215686)","(3.4, 3.9, 3.8759955752212387)","(11.0, 14.0, 13.861842105263158)","(31.0, 46.0, 45.0)","(5.5, 5.6, 5.517757009345794)","(6.5, 7.4, 7.300000000000001)"
11-01-2023 18:09:04.262182,"(15.0, 22.0, 21.5609756097561)","(21.0, 36.0, 32.4)","(4.4, 5.0, 4.908939014202172)","(15.0, 19.0, 18.95098039215686)","(3.4, 3.9, 3.8825714285714286)","(11.0, 14.0, 13.861842105263158)","(31.0, 46.0, 44.7)","(5.5, 5.6, 5.490625)","(6.5, 7.4, 7.294117647058823)"
11-01-2023 18:09:05.471437,"(15.0, 22.0, 21.5609756097561)","(21.0, 36.0, 32.4)","(4.4, 5.0, 4.908939014202172)","(15.0, 19.0, 18.95098039215686)","(3.4, 3.9, 3.8817910447761195)","(11.0, 14.0, 13.861842105263158)","(31.0, 46.0, 44.7)","(5.5, 5.5, 5.472222222222222)","(6.5, 7.4, 7.294117647058823)"
11-01-2023 18:09:06.727928,"(15.0, 22.0, 21.5609756097561)","(21.0, 36.0, 32.34146341463415)","(4.4, 5.0, 4.803636363636364)","(15.0, 19.0, 19.375)","(3.4, 3.9, 3.908237145855194)","(11.0, 14.0, 14.186567164179104)","(31.0, 46.0, 45.27272727272727)","(5.5, 5.5, 5.35)","(6.5, 7.4, 7.474866310160428)"
11-01-2023 18:09:07.969755,"(15.0, 23.0, 22.135593220338983)","(21.0, 36.0, 35.03448275862069)","(4.4, 4.8, 4.784581497797357)","(15.0, 19.5, 19.63095238095238)","(3.4, 3.95, 3.912381852551985)","(11.0, 14.5, 14.322314049586776)","(31.0, 46.0, 45.75609756097561)","(5.5, 5.4, 5.295238095238095)","(6.5, 7.6, 7.476923076923077)"
11-01-2023 18:09:09.227806,"(16.0, 23.0, 22.402298850574713)","(21.0, 34.0, 33.25)","(4.4, 4.9, 4.856349206349207)","(15.0, 20.0, 19.58108108108108)","(3.4, 3.95, 3.8817596566523607)","(11.0, 14.5, 14.312080536912752)","(31.0, 46.0, 45.75609756097561)","(5.5, 5.4, 5.291017964071856)","(6.5, 7.6, 7.5128571428571425)"
11-01-2023 18:09:10.410405,"(16.0, 23.0, 22.402298850574713)","(21.0, 34.0, 33.25)","(4.4, 4.9, 4.856349206349207)","(15.0, 20.0, 19.58108108108108)","(3.4, 3.9, 3.8818965517241377)","(11.0, 14.5, 14.312080536912752)","(31.0, 46.0, 45.75609756097561)","(5.5, 5.3, 5.258373205741627)","(6.5, 7.6, 7.541071428571429)"
11-01-2023 18:09:11.581067,"(16.0, 23.0, 22.402298850574713)","(21.0, 34.0, 33.25)","(4.4, 4.9, 4.856349206349207)","(15.0, 20.0, 19.71153846153846)","(3.4, 3.9, 3.884782608695652)","(11.0, 14.5, 14.29)","(31.0, 46.0, 45.2962962962963)","(5.5, 5.3, 5.268867924528302)","(6.5, 7.6, 7.644680851063829)"
11-01-2023 18:09:12.805503,"(16.0, 23.0, 22.418803418803417)","(21.0, 34.0, 33.23809523809524)","(4.4, 4.9, 4.8654320987654325)","(15.0, 20.0, 19.758064516129032)","(3.4, 3.9, 3.8974358974358974)","(11.0, 14.5, 14.394736842105264)","(31.0, 46.0, 45.224489795918366)","(5.0, 5.3, 5.273170731707317)","(6.5, 7.8, 7.2528985507246375)"
11-01-2023 18:09:14.081438,"(16.0, 23.0, 22.418803418803417)","(21.0, 34.0, 33.23809523809524)","(4.4, 4.9, 4.8654320987654325)","(15.0, 20.0, 19.758064516129032)","(3.4, 3.9, 3.8974358974358974)","(11.0, 14.5, 14.422535211267606)","(31.0, 46.0, 45.224489795918366)","(5.0, 5.3, 5.214808043875686)","(6.5, 7.4, 7.254025044722719)"
11-01-2023 18:09:15.408194,"(16.0, 23.0, 22.418803418803417)","(21.0, 34.0, 33.23809523809524)","(4.4, 4.9, 4.868704156479218)","(15.0, 20.0, 19.771186440677965)","(3.4, 3.9, 3.871807465618861)","(11.0, 14.5, 14.439655172413794)","(31.0, 46.0, 45.25)","(5.0, 5.3, 5.117840375586854)","(6.5, 7.4, 7.249811320754717)"
11-01-2023 18:09:16.616611,"(16.0, 23.0, 22.42982456140351)","(21.0, 34.0, 33.25806451612903)","(4.4, 4.9, 4.817277913610432)","(15.0, 20.0, 20.058823529411764)","(3.4, 3.95, 3.9102)","(11.0, 14.5, 14.741176470588234)","(31.0, 46.0, 45.93333333333333)","(5.0, 5.3, 5.173026315789474)","(6.5, 7.4, 7.275625000000001)"
11-01-2023 18:09:17.810994,"(16.0, 23.0, 22.580645161290324)","(21.0, 36.0, 34.833333333333336)","(4.4, 5.0, 4.908702791461413)","(15.0, 21.0, 20.52777777777778)","(3.4, 3.95, 3.9097938144329896)","(11.0, 15.0, 14.646153846153846)","(31.0, 46.0, 47.46666666666667)","(5.0, 5.2, 5.175075987841946)","(6.5, 7.4, 7.257092819614711)"
11-01-2023 18:09:19.047010,"(16.0, 23.0, 22.6)","(21.0, 34.0, 33.73913043478261)","(4.4, 5.0, 4.909894566098946)","(15.0, 21.0, 20.322033898305083)","(3.4, 3.95, 3.9045454545454543)","(11.0, 15.0, 14.486486486486486)","(31.0, 48.0, 47.46666666666667)","(5.0, 5.2, 5.163171355498721)","(6.5, 7.4, 7.257092819614711)"
11-01-2023 18:09:20.410907,"(16.0, 23.0, 22.6)","(21.0, 34.0, 33.77777777777778)","(4.4, 5.0, 4.912028869286288)","(15.0, 21.0, 20.166666666666668)","(3.4, 3.95, 3.906326987681971)","(11.0, 14.5, 14.163120567375886)","(31.0, 48.0, 47.55555555555556)","(5.0, 5.2, 5.163157894736842)","(6.5, 7.4, 7.238415841584159)"
11-01-2023 18:09:21.698849,"(16.0, 23.0, 22.615384615384617)","(21.0, 34.0, 33.77777777777778)","(4.4, 5.0, 4.905674978503869)","(15.0, 21.0, 20.245283018867923)","(3.4, 3.95, 3.905995475113122)","(11.0, 14.5, 14.148148148148149)","(31.0, 48.0, 47.55555555555556)","(5.0, 5.2, 5.160411899313501)","(6.5, 7.4, 7.238415841584159)"
11-01-2023 18:09:22.962311,"(16.0, 23.0, 22.615384615384617)","(21.0, 34.0, 35.31428571428572)","(4.4, 5.0, 4.919563522992985)","(15.0, 21.0, 20.62264150943396)","(3.4, 3.95, 3.918061485909479)","(11.0, 14.5, 14.239669421487603)","(31.0, 48.0, 48.648648648648646)","(5.0, 5.2, 5.205511022044089)","(6.5, 7.4, 7.087573964497041)"
11-01-2023 18:09:24.331038,"(16.0, 23.0, 22.855855855855857)","(21.0, 36.0, 33.92307692307692)","(4.4, 5.0, 4.919437751004017)","(15.0, 21.0, 20.62264150943396)","(3.4, 3.95, 4.030769230769231)","(11.0, 14.5, 14.211678832116789)","(31.0, 50.0, 47.4)","(5.0, 5.3, 5.203571428571429)","(6.5, 7.2, 7.076413793103448)"
11-01-2023 18:09:25.607931,"(16.0, 23.0, 22.850467289719624)","(21.0, 36.0, 32.977777777777774)","(4.4, 5.0, 4.91910569105691)","(15.0, 21.0, 20.603960396039604)","(3.4, 4.1, 4.014469914040115)","(11.0, 14.5, 14.115384615384615)","(31.0, 50.0, 47.4)","(5.0, 5.3, 5.209923664122138)","(6.5, 7.2, 7.0687679083094554)"
