,Bayonet Soldier,Whistle On By,Cavalryman Nz,Rocknroll Yankee,The Kapiti Express Nz,Joonior Brown,Uncle Leo
847,"[datetime.datetime(2022, 11, 28, 14, 33, 32, 529250), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 32, 529250), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 32, 529250), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 32, 529250), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 32, 529250), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 32, 529250), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 32, 529250), 101.0, 370.0]"
848,"[datetime.datetime(2022, 11, 28, 14, 33, 33, 704214), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 33, 704214), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 33, 704214), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 33, 704214), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 33, 704214), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 33, 704214), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 33, 704214), 101.0, 370.0]"
849,"[datetime.datetime(2022, 11, 28, 14, 33, 34, 864497), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 34, 864497), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 34, 864497), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 34, 864497), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 34, 864497), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 34, 864497), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 34, 864497), 101.0, 370.0]"
850,"[datetime.datetime(2022, 11, 28, 14, 33, 36, 33413), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 36, 33413), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 36, 33413), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 36, 33413), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 36, 33413), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 36, 33413), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 36, 33413), 101.0, 370.0]"
851,"[datetime.datetime(2022, 11, 28, 14, 33, 37, 198140), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 37, 198140), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 37, 198140), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 37, 198140), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 37, 198140), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 37, 198140), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 37, 198140), 101.0, 370.0]"
852,"[datetime.datetime(2022, 11, 28, 14, 33, 38, 373280), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 38, 373280), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 38, 373280), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 38, 373280), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 38, 373280), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 38, 373280), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 38, 373280), 101.0, 370.0]"
853,"[datetime.datetime(2022, 11, 28, 14, 33, 39, 542813), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 39, 542813), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 39, 542813), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 39, 542813), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 39, 542813), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 39, 542813), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 39, 542813), 101.0, 370.0]"
854,"[datetime.datetime(2022, 11, 28, 14, 33, 40, 715388), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 40, 715388), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 40, 715388), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 40, 715388), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 40, 715388), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 40, 715388), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 40, 715388), 101.0, 370.0]"
855,"[datetime.datetime(2022, 11, 28, 14, 33, 41, 887802), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 41, 887802), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 41, 887802), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 41, 887802), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 41, 887802), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 41, 887802), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 41, 887802), 101.0, 370.0]"
856,"[datetime.datetime(2022, 11, 28, 14, 33, 43, 60571), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 43, 60571), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 43, 60571), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 43, 60571), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 43, 60571), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 43, 60571), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 43, 60571), 101.0, 370.0]"
857,"[datetime.datetime(2022, 11, 28, 14, 33, 44, 227319), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 44, 227319), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 44, 227319), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 44, 227319), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 44, 227319), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 44, 227319), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 44, 227319), 101.0, 370.0]"
858,"[datetime.datetime(2022, 11, 28, 14, 33, 45, 389199), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 45, 389199), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 45, 389199), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 45, 389199), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 45, 389199), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 45, 389199), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 45, 389199), 101.0, 370.0]"
859,"[datetime.datetime(2022, 11, 28, 14, 33, 46, 561938), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 46, 561938), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 46, 561938), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 46, 561938), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 46, 561938), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 46, 561938), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 46, 561938), 101.0, 370.0]"
860,"[datetime.datetime(2022, 11, 28, 14, 33, 47, 740797), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 47, 740797), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 47, 740797), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 47, 740797), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 47, 740797), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 47, 740797), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 47, 740797), 101.0, 370.0]"
861,"[datetime.datetime(2022, 11, 28, 14, 33, 48, 937317), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 48, 937317), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 48, 937317), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 48, 937317), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 48, 937317), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 48, 937317), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 48, 937317), 101.0, 370.0]"
862,"[datetime.datetime(2022, 11, 28, 14, 33, 50, 103136), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 50, 103136), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 50, 103136), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 50, 103136), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 50, 103136), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 50, 103136), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 50, 103136), 101.0, 370.0]"
863,"[datetime.datetime(2022, 11, 28, 14, 33, 51, 287692), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 51, 287692), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 51, 287692), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 51, 287692), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 51, 287692), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 51, 287692), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 51, 287692), 101.0, 370.0]"
864,"[datetime.datetime(2022, 11, 28, 14, 33, 52, 453073), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 52, 453073), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 52, 453073), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 52, 453073), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 52, 453073), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 52, 453073), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 52, 453073), 101.0, 370.0]"
865,"[datetime.datetime(2022, 11, 28, 14, 33, 53, 622156), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 53, 622156), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 53, 622156), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 53, 623157), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 53, 623157), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 53, 623157), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 53, 623157), 101.0, 370.0]"
866,"[datetime.datetime(2022, 11, 28, 14, 33, 54, 798984), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 54, 798984), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 54, 798984), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 54, 798984), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 54, 798984), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 54, 798984), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 54, 798984), 101.0, 370.0]"
867,"[datetime.datetime(2022, 11, 28, 14, 33, 55, 966629), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 55, 966629), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 55, 966629), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 55, 966629), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 55, 966629), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 55, 966629), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 55, 966629), 101.0, 370.0]"
868,"[datetime.datetime(2022, 11, 28, 14, 33, 57, 135926), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 57, 135926), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 57, 135926), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 57, 135926), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 57, 135926), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 57, 135926), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 57, 135926), 101.0, 370.0]"
869,"[datetime.datetime(2022, 11, 28, 14, 33, 58, 336854), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 58, 336854), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 58, 336854), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 58, 336854), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 58, 336854), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 58, 336854), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 58, 336854), 101.0, 370.0]"
870,"[datetime.datetime(2022, 11, 28, 14, 33, 59, 519026), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 33, 59, 519026), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 33, 59, 519026), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 59, 519026), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 33, 59, 519026), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 33, 59, 519026), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 33, 59, 519026), 101.0, 370.0]"
871,"[datetime.datetime(2022, 11, 28, 14, 34, 0, 706410), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 0, 706410), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 0, 706410), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 0, 706410), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 34, 0, 706410), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 0, 706410), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 34, 0, 706410), 101.0, 370.0]"
872,"[datetime.datetime(2022, 11, 28, 14, 34, 1, 881195), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 1, 881195), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 1, 881195), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 1, 881195), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 34, 1, 881195), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 1, 881195), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 34, 1, 881195), 101.0, 370.0]"
873,"[datetime.datetime(2022, 11, 28, 14, 34, 3, 60059), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 3, 60059), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 3, 60059), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 3, 60059), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 34, 3, 60059), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 3, 60059), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 34, 3, 60059), 101.0, 370.0]"
874,"[datetime.datetime(2022, 11, 28, 14, 34, 4, 251259), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 4, 251259), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 4, 251259), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 4, 251259), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 34, 4, 251259), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 4, 251259), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 34, 4, 251259), 101.0, 370.0]"
875,"[datetime.datetime(2022, 11, 28, 14, 34, 5, 484570), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 5, 484570), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 5, 484570), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 5, 484570), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 34, 5, 484570), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 5, 484570), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 34, 5, 484570), 101.0, 370.0]"
876,"[datetime.datetime(2022, 11, 28, 14, 34, 6, 691025), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 6, 691025), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 6, 691025), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 6, 691025), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 34, 6, 691025), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 6, 691025), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 34, 6, 691025), 101.0, 370.0]"
877,"[datetime.datetime(2022, 11, 28, 14, 34, 7, 883361), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 7, 883361), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 7, 883361), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 7, 883361), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 34, 7, 883361), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 7, 883361), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 34, 7, 883361), 101.0, 370.0]"
878,"[datetime.datetime(2022, 11, 28, 14, 34, 9, 67133), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 9, 67133), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 9, 67133), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 9, 67133), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 34, 9, 67133), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 9, 67133), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 34, 9, 67133), 101.0, 370.0]"
879,"[datetime.datetime(2022, 11, 28, 14, 34, 10, 231824), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 10, 232818), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 10, 232818), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 10, 232818), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 34, 10, 232818), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 10, 232818), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 34, 10, 232818), 101.0, 370.0]"
880,"[datetime.datetime(2022, 11, 28, 14, 34, 11, 400648), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 11, 400648), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 11, 400648), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 11, 400648), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 34, 11, 400648), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 11, 400648), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 34, 11, 400648), 101.0, 370.0]"
881,"[datetime.datetime(2022, 11, 28, 14, 34, 12, 583209), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 12, 583209), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 12, 583209), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 12, 583209), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 34, 12, 583209), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 12, 583209), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 34, 12, 583209), 101.0, 370.0]"
882,"[datetime.datetime(2022, 11, 28, 14, 34, 13, 758244), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 13, 758244), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 13, 758244), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 13, 758244), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 34, 13, 758244), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 13, 758244), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 34, 13, 758244), 101.0, 370.0]"
883,"[datetime.datetime(2022, 11, 28, 14, 34, 14, 922348), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 14, 922348), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 14, 922348), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 14, 922348), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 34, 14, 922348), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 14, 922348), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 34, 14, 922348), 101.0, 370.0]"
884,"[datetime.datetime(2022, 11, 28, 14, 34, 16, 95298), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 16, 95298), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 16, 95298), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 16, 95298), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 34, 16, 95298), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 16, 95298), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 34, 16, 95298), 101.0, 370.0]"
885,"[datetime.datetime(2022, 11, 28, 14, 34, 17, 269580), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 17, 269580), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 17, 269580), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 17, 269580), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 34, 17, 269580), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 17, 269580), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 34, 17, 269580), 101.0, 370.0]"
886,"[datetime.datetime(2022, 11, 28, 14, 34, 18, 465936), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 18, 465936), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 18, 465936), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 18, 465936), 12.0, 21.0]","[datetime.datetime(2022, 11, 28, 14, 34, 18, 465936), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 18, 465936), 2.8, 4.7]","[datetime.datetime(2022, 11, 28, 14, 34, 18, 465936), 101.0, 370.0]"
887,"[datetime.datetime(2022, 11, 28, 14, 34, 19, 642289), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 19, 642289), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 19, 642289), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 19, 642289), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 14, 34, 19, 642289), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 19, 642289), 2.8, 4.6]","[datetime.datetime(2022, 11, 28, 14, 34, 19, 642289), 101.0, 370.0]"
888,"[datetime.datetime(2022, 11, 28, 14, 34, 20, 840871), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 20, 840871), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 20, 840871), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 20, 840871), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 14, 34, 20, 840871), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 20, 840871), 2.8, 4.6]","[datetime.datetime(2022, 11, 28, 14, 34, 20, 840871), 101.0, 370.0]"
889,"[datetime.datetime(2022, 11, 28, 14, 34, 22, 38807), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 22, 38807), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 22, 38807), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 22, 38807), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 14, 34, 22, 38807), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 22, 38807), 2.8, 4.6]","[datetime.datetime(2022, 11, 28, 14, 34, 22, 38807), 101.0, 370.0]"
890,"[datetime.datetime(2022, 11, 28, 14, 34, 23, 217201), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 23, 217201), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 23, 217201), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 23, 217201), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 14, 34, 23, 217201), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 23, 217201), 2.8, 4.6]","[datetime.datetime(2022, 11, 28, 14, 34, 23, 217201), 101.0, 370.0]"
891,"[datetime.datetime(2022, 11, 28, 14, 34, 24, 382632), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 24, 382632), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 24, 382632), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 24, 382632), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 14, 34, 24, 382632), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 24, 382632), 2.8, 4.6]","[datetime.datetime(2022, 11, 28, 14, 34, 24, 382632), 101.0, 370.0]"
892,"[datetime.datetime(2022, 11, 28, 14, 34, 25, 559256), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 25, 559256), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 25, 559256), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 25, 559256), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 14, 34, 25, 559256), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 25, 559256), 2.8, 4.6]","[datetime.datetime(2022, 11, 28, 14, 34, 25, 559256), 101.0, 370.0]"
893,"[datetime.datetime(2022, 11, 28, 14, 34, 26, 741023), 26.0, 55.0]","[datetime.datetime(2022, 11, 28, 14, 34, 26, 741023), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 14, 34, 26, 741023), 9.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 26, 741023), 12.0, 20.0]","[datetime.datetime(2022, 11, 28, 14, 34, 26, 741023), 2.0, 99999]","[datetime.datetime(2022, 11, 28, 14, 34, 26, 741023), 2.8, 4.6]","[datetime.datetime(2022, 11, 28, 14, 34, 26, 741023), 101.0, 370.0]"
