,Witty Wendy,Morse Code,Moonshine Babe,Haras Pearl,Mad Machine,Lord Yuri,Wild Oates
09-01-2023 18:10:55.894359,"(3.5, 7.0, 5.133333333333334)","(2.8, 4.1, 3.5727272727272723)","(10.0, 22.0, 19.9)","(4.4, 6.6, 5.35)","(4.8, 8.8, 5.680000000000001)","(13.0, 32.0, 26.166666666666664)","(15.0, 48.0, 32.25)"
09-01-2023 18:10:56.979544,"(3.5, 6.6, 5.75)","(2.8, 4.1, 3.404)","(10.0, 22.0, 18.625)","(4.4, 6.4, 5.703448275862069)","(4.8, 8.8, 6.45)","(13.0, 32.0, 24.833333333333336)","(15.0, 48.0, 32.25)"
09-01-2023 18:10:58.010316,"(3.5, 6.0, 5.45)","(2.8, 4.1, 3.848)","(10.0, 21.0, 18.625)","(4.4, 6.2, 5.6)","(4.8, 8.0, 5.158333333333333)","(13.0, 30.0, 24.833333333333336)","(15.0, 48.0, 32.25)"
09-01-2023 18:10:59.086889,"(3.5, 6.0, 5.45)","(2.8, 4.1, 3.848)","(10.0, 21.0, 15.6)","(4.4, 6.0, 5.625)","(4.8, 8.0, 5.158333333333333)","(13.0, 30.0, 24.833333333333336)","(15.0, 48.0, 32.25)"
09-01-2023 18:11:00.485497,"(3.5, 6.0, 5.45)","(2.8, 4.1, 3.2470588235294118)","(10.0, 21.0, 18.875)","(4.4, 6.0, 5.75)","(4.8, 8.0, 5.158333333333333)","(13.0, 30.0, 24.833333333333336)","(15.0, 48.0, 32.25)"
09-01-2023 18:11:01.664375,"(3.5, 6.0, 5.45)","(2.8, 4.1, 3.2470588235294118)","(10.0, 21.0, 18.875)","(4.4, 6.0, 5.25)","(4.8, 8.0, 5.158333333333333)","(13.0, 30.0, 24.833333333333336)","(15.0, 48.0, 32.25)"
09-01-2023 18:11:02.789602,"(3.5, 6.4, 5.65)","(2.8, 4.1, 3.607547169811321)","(10.0, 21.0, 17.57142857142857)","(4.4, 5.4, 5.25)","(4.8, 8.0, 5.158333333333333)","(13.0, 30.0, 24.833333333333336)","(15.0, 48.0, 32.25)"
09-01-2023 18:11:04.039272,"(3.5, 6.4, 5.65)","(2.8, 4.1, 3.594736842105263)","(10.0, 21.0, 16.555555555555557)","(4.4, 5.4, 5.28888888888889)","(4.8, 8.0, 5.866666666666667)","(13.0, 30.0, 24.833333333333336)","(15.0, 48.0, 27.0)"
09-01-2023 18:11:05.407556,"(3.5, 6.4, 5.275)","(2.8, 4.1, 3.6999999999999997)","(10.0, 21.0, 16.555555555555557)","(4.4, 5.4, 5.28888888888889)","(4.8, 7.8, 5.866666666666667)","(13.0, 30.0, 24.833333333333336)","(15.0, 48.0, 27.0)"
09-01-2023 18:11:06.611698,"(3.5, 6.4, 5.275)","(2.8, 4.1, 3.6639999999999997)","(10.0, 21.0, 16.555555555555557)","(4.4, 5.4, 5.28888888888889)","(4.8, 7.8, 5.866666666666667)","(13.0, 30.0, 24.833333333333336)","(15.0, 48.0, 27.0)"
09-01-2023 18:11:07.824174,"(3.5, 6.4, 5.275)","(2.8, 4.0, 3.5228571428571427)","(10.0, 21.0, 15.9)","(4.4, 5.4, 5.28888888888889)","(4.8, 7.8, 5.48)","(13.0, 30.0, 25.18181818181818)","(15.0, 48.0, 30.5)"
09-01-2023 18:11:09.139142,"(3.5, 6.6, 6.104166666666666)","(2.8, 3.9, 3.5228571428571427)","(10.0, 21.0, 15.333333333333334)","(4.4, 5.4, 5.28888888888889)","(4.8, 7.8, 6.25)","(13.0, 29.0, 25.31818181818182)","(15.0, 44.0, 33.72727272727273)"
09-01-2023 18:11:10.360583,"(3.5, 6.6, 6.213636363636363)","(2.8, 3.75, 3.717857142857143)","(10.0, 21.0, 15.333333333333334)","(4.4, 5.4, 5.066666666666667)","(4.8, 7.6, 5.285714285714286)","(13.0, 29.0, 23.338709677419356)","(15.0, 40.0, 31.700000000000003)"
09-01-2023 18:11:11.521449,"(3.5, 6.6, 6.406818181818181)","(2.8, 3.65, 3.603333333333333)","(10.0, 21.0, 15.333333333333334)","(4.4, 5.4, 5.2)","(4.8, 7.6, 5.4)","(13.0, 29.0, 27.342105263157897)","(15.0, 38.0, 31.700000000000003)"
09-01-2023 18:11:12.627195,"(3.5, 6.6, 6.406818181818181)","(2.8, 3.6, 3.439285714285714)","(10.0, 20.0, 18.0)","(4.4, 5.3, 5.15)","(4.8, 7.4, 6.050000000000001)","(13.0, 28.0, 19.272727272727273)","(15.0, 38.0, 25.647058823529413)"
09-01-2023 18:11:13.764867,"(3.5, 6.6, 6.406818181818181)","(2.8, 3.6, 3.4344827586206894)","(10.0, 20.0, 18.235294117647058)","(4.4, 5.3, 5.15)","(4.8, 7.2, 6.050000000000001)","(13.0, 28.0, 24.136363636363637)","(15.0, 38.0, 23.125)"
09-01-2023 18:11:14.896108,"(3.5, 6.6, 6.406818181818181)","(2.8, 3.6, 3.4344827586206894)","(10.0, 19.5, 17.88235294117647)","(4.4, 5.3, 5.15)","(4.8, 7.2, 5.228571428571429)","(13.0, 27.0, 24.375)","(15.0, 38.0, 22.88)"
09-01-2023 18:11:15.993974,"(3.5, 6.6, 6.406818181818181)","(2.8, 3.6, 3.4344827586206894)","(10.0, 19.5, 17.142857142857142)","(4.4, 5.3, 5.15)","(4.8, 7.2, 5.6000000000000005)","(13.0, 27.0, 22.0)","(15.0, 38.0, 29.5)"
09-01-2023 18:11:17.064836,"(3.5, 6.6, 6.406818181818181)","(2.8, 3.6, 3.4344827586206894)","(10.0, 19.5, 17.142857142857142)","(4.4, 5.3, 5.15)","(4.8, 7.0, 5.6000000000000005)","(13.0, 27.0, 25.055555555555557)","(15.0, 34.0, 29.636363636363637)"
09-01-2023 18:11:18.190270,"(3.5, 6.6, 6.406818181818181)","(2.8, 3.6, 3.4344827586206894)","(10.0, 19.5, 17.473684210526315)","(4.4, 5.3, 5.15)","(4.8, 7.0, 5.6000000000000005)","(13.0, 26.0, 23.875)","(15.0, 34.0, 29.636363636363637)"
09-01-2023 18:11:19.354092,"(3.5, 6.6, 6.406818181818181)","(2.8, 3.6, 3.4344827586206894)","(10.0, 19.5, 17.473684210526315)","(4.4, 5.3, 5.15)","(4.8, 7.0, 5.6000000000000005)","(13.0, 26.0, 24.0)","(15.0, 34.0, 24.736842105263158)"
09-01-2023 18:11:20.479439,"(3.5, 6.6, 6.557499999999999)","(2.8, 3.6, 3.445161290322581)","(10.0, 19.5, 17.473684210526315)","(4.4, 5.3, 4.7)","(4.8, 7.0, 5.6000000000000005)","(13.0, 25.0, 24.0)","(15.0, 34.0, 24.4)"
09-01-2023 18:11:21.630123,"(3.5, 6.6, 6.341304347826087)","(2.8, 3.6, 3.445161290322581)","(10.0, 19.5, 17.473684210526315)","(4.4, 5.3, 4.220370370370371)","(4.8, 7.0, 5.6000000000000005)","(13.0, 25.0, 22.8125)","(15.0, 34.0, 21.452380952380953)"
09-01-2023 18:11:22.768396,"(3.5, 6.6, 6.406818181818181)","(2.8, 3.6, 3.445161290322581)","(10.0, 19.5, 17.473684210526315)","(4.4, 5.3, 4.92)","(4.8, 7.0, 5.6000000000000005)","(13.0, 25.0, 23.5)","(15.0, 34.0, 23.375)"
09-01-2023 18:11:23.857223,"(3.5, 6.6, 6.557499999999999)","(2.8, 3.6, 3.445161290322581)","(10.0, 19.5, 17.473684210526315)","(4.4, 5.1, 4.92)","(4.8, 7.0, 5.6000000000000005)","(13.0, 24.0, 23.5)","(15.0, 34.0, 30.375)"
09-01-2023 18:11:25.017029,"(3.5, 6.6, 6.557499999999999)","(2.8, 3.6, 3.445161290322581)","(10.0, 19.5, 17.473684210526315)","(4.4, 5.1, 4.714285714285714)","(4.8, 7.0, 5.6000000000000005)","(13.0, 24.0, 22.583333333333336)","(15.0, 32.0, 27.136363636363637)"
09-01-2023 18:11:26.126686,"(3.5, 6.6, 6.557499999999999)","(2.8, 3.6, 3.445161290322581)","(10.0, 19.5, 17.473684210526315)","(4.4, 5.1, 4.718181818181819)","(4.8, 7.0, 5.6000000000000005)","(13.0, 23.0, 22.583333333333336)","(15.0, 30.0, 27.136363636363637)"
09-01-2023 18:11:27.254867,"(3.5, 6.4, 6.145454545454546)","(2.8, 3.6, 3.445161290322581)","(10.0, 19.5, 17.575)","(4.4, 5.1, 4.718181818181819)","(4.8, 7.0, 6.809523809523809)","(13.0, 23.0, 22.583333333333336)","(15.0, 30.0, 27.136363636363637)"
09-01-2023 18:11:28.363612,"(3.5, 6.2, 5.981818181818182)","(2.8, 3.5, 3.3666666666666667)","(10.0, 19.5, 17.575)","(4.4, 5.1, 4.718181818181819)","(4.8, 7.0, 6.119999999999999)","(13.0, 23.0, 22.23076923076923)","(15.0, 30.0, 27.944444444444443)"
09-01-2023 18:11:29.383244,"(3.5, 6.2, 5.885714285714286)","(2.8, 3.5, 3.3210526315789473)","(10.0, 19.5, 17.575)","(4.4, 5.1, 4.82)","(4.8, 6.8, 6.119999999999999)","(13.0, 23.0, 22.0)","(15.0, 29.0, 27.944444444444443)"
09-01-2023 18:11:30.443893,"(3.5, 6.2, 6.016666666666667)","(2.8, 3.5, 3.257142857142857)","(10.0, 19.5, 17.575)","(4.4, 5.1, 4.82)","(4.8, 6.8, 6.119999999999999)","(13.0, 23.0, 22.428571428571427)","(15.0, 29.0, 23.72222222222222)"
09-01-2023 18:11:31.545512,"(3.5, 6.2, 6.135294117647059)","(2.8, 3.5, 3.257142857142857)","(10.0, 19.5, 17.575)","(4.4, 5.1, 4.82)","(4.8, 6.8, 6.119999999999999)","(13.0, 23.0, 22.125)","(15.0, 29.0, 25.68181818181818)"
09-01-2023 18:11:32.675290,"(3.5, 6.2, 5.533333333333333)","(2.8, 3.5, 3.257142857142857)","(10.0, 19.5, 17.575)","(4.4, 5.1, 4.82)","(4.8, 6.8, 6.727272727272727)","(13.0, 23.0, 22.125)","(15.0, 28.0, 25.68181818181818)"
09-01-2023 18:11:33.824436,"(3.5, 6.2, 5.533333333333333)","(2.8, 3.5, 3.257142857142857)","(10.0, 19.5, 17.473684210526315)","(4.4, 5.1, 4.8)","(4.8, 7.0, 6.903225806451613)","(13.0, 23.0, 22.363636363636363)","(15.0, 28.0, 22.738095238095237)"
09-01-2023 18:11:34.937823,"(3.5, 6.2, 5.533333333333333)","(2.8, 3.5, 3.257142857142857)","(10.0, 19.5, 17.473684210526315)","(4.4, 5.1, 4.8)","(4.8, 7.0, 6.903225806451613)","(13.0, 23.0, 21.8)","(15.0, 28.0, 26.166666666666668)"
09-01-2023 18:11:36.058345,"(3.5, 6.6, 6.366666666666666)","(2.8, 3.5, 3.257142857142857)","(10.0, 19.5, 18.01923076923077)","(4.4, 5.1, 4.666666666666667)","(4.8, 7.0, 6.65)","(13.0, 23.0, 22.695652173913043)","(15.0, 27.0, 26.166666666666668)"
09-01-2023 18:11:37.102535,"(3.5, 6.6, 6.4375)","(2.8, 3.5, 3.257142857142857)","(10.0, 19.5, 18.01923076923077)","(4.4, 5.1, 4.555555555555555)","(4.8, 7.0, 6.896296296296296)","(13.0, 23.0, 22.708333333333332)","(15.0, 27.0, 25.27777777777778)"
09-01-2023 18:11:38.156622,"(3.5, 6.6, 6.555172413793104)","(2.8, 3.5, 3.257142857142857)","(10.0, 19.5, 18.01923076923077)","(4.4, 5.1, 4.833333333333333)","(4.8, 7.0, 6.896296296296296)","(13.0, 23.0, 22.708333333333332)","(15.0, 26.0, 24.7)"
09-01-2023 18:11:39.299496,"(3.5, 6.6, 6.0)","(2.8, 3.5, 3.257142857142857)","(10.0, 19.5, 18.01923076923077)","(4.4, 5.0, 4.777777777777778)","(4.8, 7.0, 6.896296296296296)","(13.0, 23.0, 22.708333333333332)","(15.0, 26.0, 24.7)"
09-01-2023 18:11:40.372463,"(3.5, 6.6, 6.0)","(2.8, 3.5, 3.257142857142857)","(10.0, 19.5, 18.01923076923077)","(4.4, 5.0, 4.76)","(4.8, 7.0, 6.896296296296296)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:11:41.602641,"(3.5, 6.6, 6.0)","(2.8, 3.5, 3.257142857142857)","(10.0, 19.5, 18.01923076923077)","(4.4, 5.0, 4.781818181818182)","(4.8, 7.0, 6.872727272727273)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:11:42.702414,"(3.5, 6.6, 6.0)","(2.8, 3.5, 3.257142857142857)","(10.0, 19.5, 18.01923076923077)","(4.4, 5.0, 4.781818181818182)","(4.8, 7.0, 6.872727272727273)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:11:43.845306,"(3.5, 6.6, 6.0)","(2.8, 3.5, 3.257142857142857)","(10.0, 19.5, 18.01923076923077)","(4.4, 5.0, 4.781818181818182)","(4.8, 7.0, 6.872727272727273)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:11:45.050606,"(3.5, 6.6, 6.0)","(2.8, 3.5, 3.257142857142857)","(10.0, 19.5, 18.01923076923077)","(4.4, 5.0, 4.781818181818182)","(4.8, 7.0, 6.872727272727273)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:11:46.298806,"(3.5, 6.6, 6.0)","(2.8, 3.5, 3.257142857142857)","(10.0, 19.5, 18.01923076923077)","(4.4, 5.0, 4.781818181818182)","(4.8, 7.0, 6.872727272727273)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:11:47.484416,"(3.5, 6.6, 6.0)","(2.8, 3.5, 3.257142857142857)","(10.0, 19.5, 18.01923076923077)","(4.4, 5.0, 4.882352941176471)","(4.8, 7.0, 6.872727272727273)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:11:48.668915,"(3.5, 6.6, 6.0)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.01923076923077)","(4.4, 5.0, 4.833333333333333)","(4.8, 7.0, 6.872727272727273)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:11:49.755164,"(3.5, 6.6, 6.0)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.01923076923077)","(4.4, 5.0, 4.8)","(4.8, 7.0, 6.872727272727273)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:11:50.890495,"(3.5, 6.6, 6.0)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.01923076923077)","(4.4, 5.0, 4.8)","(4.8, 7.0, 6.878260869565217)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:11:52.000071,"(3.5, 5.9, 5.879310344827586)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.01923076923077)","(4.4, 5.0, 4.8)","(4.8, 7.0, 6.878260869565217)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:11:53.126385,"(3.5, 5.9, 5.876)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.01923076923077)","(4.4, 5.0, 4.8)","(4.8, 7.0, 6.878260869565217)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:11:54.299153,"(3.5, 5.9, 5.876923076923077)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.01923076923077)","(4.4, 5.0, 4.8)","(4.8, 7.0, 6.878260869565217)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:11:55.449357,"(3.5, 5.9, 5.876923076923077)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.01923076923077)","(4.4, 5.0, 4.822222222222222)","(4.8, 7.0, 6.878260869565217)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:11:56.628467,"(3.5, 5.9, 5.876923076923077)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.01923076923077)","(4.4, 5.0, 4.822222222222222)","(4.8, 7.0, 6.878260869565217)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:11:57.716941,"(3.5, 5.9, 5.876923076923077)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.01923076923077)","(4.4, 5.0, 4.78)","(4.8, 7.0, 6.878260869565217)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:11:58.819959,"(3.5, 6.0, 5.83030303030303)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.01923076923077)","(4.4, 4.9, 4.825)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:11:59.943059,"(3.5, 6.0, 5.6000000000000005)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.01923076923077)","(4.4, 4.9, 4.695454545454546)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:12:01.087410,"(3.5, 6.0, 5.6000000000000005)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.01923076923077)","(4.4, 4.9, 4.53265306122449)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:12:02.209185,"(3.5, 6.0, 5.6000000000000005)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.01923076923077)","(4.4, 4.9, 4.693333333333333)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:12:03.320389,"(3.5, 6.0, 5.6000000000000005)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.01923076923077)","(4.4, 4.8, 4.693333333333333)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:12:04.437879,"(3.5, 6.0, 5.6000000000000005)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.01923076923077)","(4.4, 4.8, 4.693333333333333)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:12:05.617813,"(3.5, 6.0, 5.6000000000000005)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.01923076923077)","(4.4, 4.8, 4.64)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:12:06.863925,"(3.5, 6.0, 5.6000000000000005)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.01923076923077)","(4.4, 4.8, 4.64)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:12:08.161401,"(3.5, 6.0, 5.6000000000000005)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.01923076923077)","(4.4, 4.8, 4.666666666666667)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:12:09.388944,"(3.5, 6.0, 5.6000000000000005)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.01923076923077)","(4.4, 4.8, 4.666666666666667)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:12:10.768405,"(3.5, 6.0, 5.6000000000000005)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.18)","(4.4, 4.8, 4.666666666666667)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(15.0, 26.0, 21.125)"
09-01-2023 18:12:11.997866,"(3.5, 6.0, 5.6000000000000005)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.18)","(4.4, 4.8, 4.666666666666667)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:13.317687,"(3.5, 6.0, 5.5636363636363635)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.18)","(4.4, 4.8, 4.6875)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:14.473090,"(3.5, 6.0, 5.6000000000000005)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.18)","(4.4, 4.8, 4.6875)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:15.643141,"(3.5, 6.4, 6.2)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.18)","(4.4, 4.8, 4.6875)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:16.770001,"(3.5, 6.4, 6.2)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.354166666666664)","(4.4, 4.8, 4.6875)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:17.912922,"(3.5, 6.4, 6.2875000000000005)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.354166666666664)","(4.4, 4.8, 4.666666666666667)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:19.008342,"(3.5, 6.4, 6.2875000000000005)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.354166666666664)","(4.4, 4.8, 4.666666666666667)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:20.131124,"(3.5, 6.4, 6.362500000000001)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.354166666666664)","(4.4, 4.8, 4.666666666666667)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:21.247162,"(3.5, 6.4, 6.362500000000001)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.354166666666664)","(4.4, 4.8, 4.666666666666667)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:22.401752,"(3.5, 6.4, 6.362500000000001)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.354166666666664)","(4.4, 4.8, 4.666666666666667)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:23.621672,"(3.5, 6.4, 6.362500000000001)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.354166666666664)","(4.4, 4.8, 4.666666666666667)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:24.844675,"(3.5, 6.4, 6.362500000000001)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.354166666666664)","(4.4, 4.8, 4.666666666666667)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:26.173005,"(3.5, 6.4, 6.362500000000001)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.354166666666664)","(4.4, 4.8, 4.666666666666667)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:27.515820,"(3.5, 6.4, 6.362500000000001)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.354166666666664)","(4.4, 4.8, 4.666666666666667)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:28.743519,"(3.5, 6.4, 6.364000000000001)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.354166666666664)","(4.4, 4.8, 4.666666666666666)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:29.923455,"(3.5, 6.4, 6.364000000000001)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.354166666666664)","(4.4, 4.8, 4.6499999999999995)","(4.8, 7.0, 6.48)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:31.051544,"(3.5, 6.4, 6.364000000000001)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.354166666666664)","(4.4, 4.8, 4.6499999999999995)","(4.8, 7.0, 6.814285714285714)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:32.217351,"(3.5, 6.4, 6.364000000000001)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.354166666666664)","(4.4, 4.8, 4.6875)","(4.8, 7.0, 6.847058823529412)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:33.333001,"(3.5, 6.4, 6.364000000000001)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.354166666666664)","(4.4, 4.8, 4.666666666666667)","(4.8, 7.0, 6.847058823529412)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:34.502710,"(3.5, 6.4, 6.364000000000001)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.354166666666664)","(4.4, 4.8, 4.6)","(4.8, 7.0, 6.923529411764706)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:35.686234,"(3.5, 6.4, 6.364000000000001)","(2.8, 3.5, 3.4545454545454546)","(10.0, 19.5, 18.354166666666664)","(4.4, 4.8, 4.553846153846154)","(4.8, 7.0, 6.923529411764706)","(13.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:36.854574,"(3.5, 6.4, 6.364000000000001)","(2.9, 3.5, 3.4545454545454546)","(11.0, 19.5, 18.354166666666664)","(4.2, 4.8, 4.553846153846154)","(4.8, 7.0, 6.923529411764706)","(14.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:38.026100,"(3.5, 6.4, 6.364000000000001)","(2.9, 3.5, 3.4545454545454546)","(11.0, 19.5, 18.354166666666664)","(4.2, 4.8, 4.4526315789473685)","(4.8, 7.0, 6.923529411764706)","(14.0, 23.0, 22.74074074074074)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:39.244488,"(3.5, 6.4, 6.364000000000001)","(2.9, 3.5, 3.45)","(11.0, 19.5, 18.354166666666664)","(4.2, 4.8, 4.4526315789473685)","(4.8, 7.0, 6.923529411764706)","(14.0, 23.0, 21.25)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:40.444325,"(3.5, 6.4, 6.364000000000001)","(2.9, 3.5, 3.45)","(11.0, 19.5, 18.354166666666664)","(4.2, 4.8, 4.4526315789473685)","(4.8, 7.0, 6.923529411764706)","(14.0, 23.0, 21.25)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:41.665849,"(3.5, 6.4, 6.364000000000001)","(2.9, 3.5, 3.45)","(11.0, 19.5, 18.354166666666664)","(4.2, 4.8, 4.442857142857143)","(4.8, 7.0, 6.923529411764706)","(14.0, 23.0, 21.25)","(16.0, 26.0, 21.125)"
09-01-2023 18:12:42.798633,"(3.5, 6.4, 6.364000000000001)","(2.9, 3.5, 3.45)","(11.0, 19.5, 18.354166666666664)","(4.2, 4.8, 4.511111111111111)","(4.8, 7.0, 6.52)","(14.0, 23.0, 21.25)","(16.0, 26.0, 21.125)"
