,Bow Six,Arrogant Benji,Blue Zeal,Sketchy Combat,Emas One,Uno Shelby,Tommy Tuna,Five Mile Rose
05-01-2023 17:14:26.192645,"(7.0, 8.6, 8.525)","(26.0, 34.0, 31.0)","(4.4, 6.0, 5.913043478260869)","(4.8, 11.0, 9.799999999999999)","(81.0, 230.0, 223.33333333333334)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.3999999999999995)","(3.2, 3.45, 3.3878048780487804)"
05-01-2023 17:14:27.594795,"(7.0, 8.6, 8.525)","(26.0, 34.0, 31.0)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 9.799999999999999)","(81.0, 230.0, 218.57142857142858)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.3999999999999995)","(3.2, 3.4, 3.3878048780487804)"
05-01-2023 17:14:28.864183,"(7.0, 8.6, 8.525)","(26.0, 34.0, 32.36363636363637)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 9.799999999999999)","(81.0, 230.0, 218.57142857142858)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.3999999999999995)","(3.2, 3.4, 3.3885714285714283)"
05-01-2023 17:14:30.091181,"(7.0, 8.6, 8.525)","(26.0, 34.0, 32.36363636363637)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 9.799999999999999)","(81.0, 230.0, 218.57142857142858)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.3999999999999995)","(3.2, 3.4, 3.3885714285714283)"
05-01-2023 17:14:31.227472,"(7.0, 8.6, 8.529411764705882)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 9.799999999999999)","(81.0, 230.0, 223.33333333333334)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.3999999999999995)","(3.2, 3.4, 3.386206896551724)"
05-01-2023 17:14:32.457561,"(7.0, 8.6, 8.529411764705882)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 9.799999999999999)","(81.0, 230.0, 218.57142857142858)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.3999999999999995)","(3.2, 3.4, 3.386206896551724)"
05-01-2023 17:14:33.694825,"(7.0, 8.6, 8.529411764705882)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 9.799999999999999)","(81.0, 230.0, 218.57142857142858)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.3999999999999995)","(3.2, 3.4, 3.386206896551724)"
05-01-2023 17:14:34.935553,"(7.0, 8.6, 8.529411764705882)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 10.127272727272727)","(81.0, 230.0, 223.33333333333334)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.449999999999999)","(3.2, 3.45, 3.272222222222222)"
05-01-2023 17:14:36.202462,"(7.0, 8.6, 8.525)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 10.236363636363636)","(81.0, 230.0, 218.57142857142858)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.449999999999999)","(3.2, 3.45, 3.35)"
05-01-2023 17:14:37.432555,"(7.0, 8.8, 7.7894736842105265)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 10.236363636363636)","(81.0, 230.0, 223.33333333333334)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.449999999999999)","(3.2, 3.45, 3.35)"
05-01-2023 17:14:38.667780,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 10.236363636363636)","(81.0, 230.0, 223.33333333333334)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.449999999999999)","(3.2, 3.45, 3.325)"
05-01-2023 17:14:39.915544,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.913043478260869)","(4.8, 11.0, 10.236363636363636)","(81.0, 230.0, 223.33333333333334)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.449999999999999)","(3.2, 3.45, 3.325)"
05-01-2023 17:14:41.116273,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 10.236363636363636)","(81.0, 230.0, 223.33333333333334)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.523076923076923)","(3.2, 3.45, 3.213736263736264)"
05-01-2023 17:14:42.425340,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 10.314285714285715)","(81.0, 230.0, 223.33333333333334)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.449999999999999)","(3.2, 3.4, 3.276923076923077)"
05-01-2023 17:14:43.623252,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 10.236363636363636)","(81.0, 230.0, 218.57142857142858)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.449999999999999)","(3.2, 3.4, 3.276923076923077)"
05-01-2023 17:14:44.882277,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 10.236363636363636)","(81.0, 230.0, 218.57142857142858)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.449999999999999)","(3.2, 3.4, 3.276923076923077)"
05-01-2023 17:14:46.145046,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.913043478260869)","(4.8, 11.0, 10.236363636363636)","(81.0, 230.0, 218.57142857142858)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.449999999999999)","(3.2, 3.4, 3.276923076923077)"
05-01-2023 17:14:47.316863,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.913043478260869)","(4.8, 11.0, 10.236363636363636)","(81.0, 230.0, 223.33333333333334)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.449999999999999)","(3.2, 3.4, 3.2750000000000004)"
05-01-2023 17:14:48.445341,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.913043478260869)","(4.8, 11.0, 10.236363636363636)","(81.0, 230.0, 223.33333333333334)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.449999999999999)","(3.2, 3.35, 3.2750000000000004)"
05-01-2023 17:14:49.572461,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 10.236363636363636)","(81.0, 230.0, 223.33333333333334)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.35)","(3.2, 3.35, 3.2750000000000004)"
05-01-2023 17:14:50.740540,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 10.236363636363636)","(81.0, 230.0, 223.33333333333334)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.447619047619048)","(3.2, 3.35, 3.2923076923076926)"
05-01-2023 17:14:51.959550,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 10.236363636363636)","(81.0, 230.0, 218.57142857142858)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.447619047619048)","(3.2, 3.35, 3.2923076923076926)"
05-01-2023 17:14:53.212103,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 10.236363636363636)","(81.0, 230.0, 223.33333333333334)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.415384615384615)","(3.2, 3.35, 3.309090909090909)"
05-01-2023 17:14:54.479221,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.913043478260869)","(4.8, 11.0, 10.236363636363636)","(81.0, 230.0, 220.0)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.415384615384615)","(3.2, 3.35, 3.3285714285714287)"
05-01-2023 17:14:55.650939,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.913043478260869)","(4.8, 11.0, 10.236363636363636)","(81.0, 230.0, 220.0)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.415384615384615)","(3.2, 3.4, 3.257142857142857)"
05-01-2023 17:14:56.815619,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.913043478260869)","(4.8, 11.0, 10.236363636363636)","(81.0, 230.0, 220.0)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.415384615384615)","(3.2, 3.4, 3.2823529411764705)"
05-01-2023 17:14:57.902046,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 10.236363636363636)","(81.0, 230.0, 220.0)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.415384615384615)","(3.2, 3.4, 3.2823529411764705)"
05-01-2023 17:14:59.011946,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 10.236363636363636)","(81.0, 230.0, 214.0)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.447619047619048)","(3.2, 3.4, 3.2823529411764705)"
05-01-2023 17:15:00.204212,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 10.066666666666666)","(81.0, 230.0, 214.0)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.415384615384615)","(3.2, 3.4, 3.2823529411764705)"
05-01-2023 17:15:01.420985,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 10.066666666666666)","(81.0, 230.0, 214.0)","(11.0, 36.0, 34.285714285714285)","(3.9, 4.6, 4.415384615384615)","(3.2, 3.4, 3.2625)"
05-01-2023 17:15:02.645040,"(7.0, 8.8, 7.858823529411764)","(26.0, 34.0, 32.4)","(4.4, 6.0, 5.978947368421053)","(4.8, 11.0, 9.964705882352941)","(81.0, 230.0, 214.0)","(11.0, 36.0, 32.25)","(3.9, 4.6, 4.415384615384615)","(3.2, 3.35, 3.2785714285714285)"
05-01-2023 17:15:03.934897,"(7.0, 8.8, 7.84)","(26.0, 34.0, 30.142857142857142)","(4.4, 6.0, 5.925)","(4.8, 11.0, 9.905263157894737)","(81.0, 230.0, 214.0)","(11.0, 36.0, 32.25)","(3.9, 4.6, 4.466666666666667)","(3.2, 3.35, 3.1681818181818184)"
05-01-2023 17:15:05.190074,"(7.0, 8.8, 7.84)","(26.0, 34.0, 28.857142857142858)","(4.4, 6.0, 5.925)","(4.8, 11.0, 9.905263157894737)","(81.0, 230.0, 214.0)","(11.0, 36.0, 32.25)","(3.9, 4.6, 4.364285714285715)","(3.2, 3.35, 3.1976190476190474)"
05-01-2023 17:15:06.446276,"(7.0, 8.8, 8.5)","(26.0, 34.0, 28.857142857142858)","(4.4, 6.0, 5.8125)","(4.8, 11.0, 9.905263157894737)","(81.0, 230.0, 214.0)","(11.0, 36.0, 32.25)","(3.9, 4.4, 4.49090909090909)","(3.2, 3.35, 3.2357142857142858)"
05-01-2023 17:15:07.654705,"(7.0, 8.8, 8.430769230769231)","(26.0, 34.0, 28.857142857142858)","(4.4, 6.0, 5.8125)","(4.8, 11.0, 9.905263157894737)","(81.0, 230.0, 220.0)","(11.0, 36.0, 32.25)","(3.9, 4.6, 4.49090909090909)","(3.2, 3.35, 3.2653846153846153)"
05-01-2023 17:15:08.849892,"(7.0, 8.8, 8.342857142857142)","(26.0, 34.0, 29.764705882352942)","(4.4, 6.0, 5.925)","(4.8, 11.0, 9.905263157894737)","(81.0, 230.0, 220.0)","(11.0, 36.0, 32.25)","(3.9, 4.6, 4.49090909090909)","(3.2, 3.35, 3.2653846153846153)"
05-01-2023 17:15:10.009048,"(7.0, 8.8, 8.376470588235295)","(26.0, 34.0, 29.764705882352942)","(4.4, 6.0, 5.925)","(4.8, 11.0, 9.72)","(81.0, 230.0, 222.0)","(11.0, 36.0, 32.25)","(3.9, 4.6, 4.5)","(3.2, 3.35, 3.2802631578947365)"
05-01-2023 17:15:11.212069,"(7.0, 8.8, 8.376470588235295)","(26.0, 34.0, 28.857142857142858)","(4.4, 6.0, 5.925)","(4.8, 11.0, 9.72)","(81.0, 230.0, 220.0)","(11.0, 36.0, 32.25)","(3.9, 4.6, 4.511111111111111)","(3.2, 3.3, 3.2674698795180723)"
05-01-2023 17:15:12.365951,"(7.0, 8.8, 8.05)","(26.0, 34.0, 28.857142857142858)","(4.4, 6.0, 5.925)","(4.8, 11.0, 9.72)","(81.0, 230.0, 214.0)","(11.0, 36.0, 32.25)","(3.9, 4.6, 4.538461538461538)","(3.2, 3.3, 3.2159999999999997)"
05-01-2023 17:15:13.562652,"(7.0, 8.8, 8.22857142857143)","(26.0, 34.0, 29.764705882352942)","(4.4, 6.0, 5.925)","(4.8, 11.0, 9.72)","(81.0, 230.0, 220.0)","(11.0, 36.0, 32.25)","(3.9, 4.6, 4.480769230769231)","(3.2, 3.3, 3.2159999999999997)"
05-01-2023 17:15:14.757896,"(7.0, 8.8, 8.472727272727273)","(26.0, 34.0, 29.764705882352942)","(4.4, 6.0, 5.925)","(4.8, 11.0, 9.72)","(81.0, 230.0, 214.0)","(11.0, 36.0, 28.666666666666668)","(3.9, 4.5, 4.480769230769231)","(3.1, 3.3, 3.2159999999999997)"
05-01-2023 17:15:16.056550,"(7.0, 8.8, 8.376470588235295)","(26.0, 34.0, 29.764705882352942)","(4.4, 6.0, 5.925)","(4.8, 11.0, 9.72)","(81.0, 230.0, 214.0)","(11.0, 36.0, 32.857142857142854)","(3.9, 4.5, 4.46875)","(3.1, 3.3, 3.2159999999999997)"
05-01-2023 17:15:17.268030,"(7.0, 8.8, 8.376470588235295)","(26.0, 34.0, 28.681818181818183)","(4.4, 6.0, 5.925)","(4.8, 11.0, 9.72)","(81.0, 230.0, 240.0)","(11.0, 36.0, 34.0)","(3.9, 4.5, 4.46875)","(3.1, 3.3, 3.2159999999999997)"
05-01-2023 17:15:18.491377,"(7.0, 8.8, 8.472727272727273)","(26.0, 34.0, 28.3)","(4.4, 6.0, 5.925)","(4.8, 11.0, 9.72)","(81.0, 280.0, 240.0)","(11.0, 36.0, 34.0)","(3.9, 4.5, 4.583333333333333)","(3.1, 3.3, 3.2159999999999997)"
05-01-2023 17:15:19.779811,"(7.0, 8.8, 8.05)","(26.0, 34.0, 28.3)","(4.4, 6.0, 5.925)","(4.8, 11.0, 9.72)","(81.0, 280.0, 240.0)","(11.0, 36.0, 34.0)","(3.9, 4.6, 4.583333333333333)","(3.1, 3.3, 3.2159999999999997)"
05-01-2023 17:15:21.017591,"(7.0, 8.8, 8.22857142857143)","(26.0, 34.0, 28.3)","(4.4, 6.0, 5.925)","(4.8, 11.0, 9.72)","(81.0, 280.0, 226.66666666666666)","(11.0, 36.0, 34.0)","(3.9, 4.6, 4.583333333333333)","(3.1, 3.3, 3.2159999999999997)"
05-01-2023 17:15:22.269298,"(7.0, 8.8, 8.05)","(26.0, 34.0, 28.29268292682927)","(4.4, 6.0, 5.925)","(4.8, 11.0, 9.95)","(81.0, 280.0, 226.66666666666666)","(11.0, 36.0, 33.25)","(3.9, 4.6, 4.46875)","(3.1, 3.3, 3.094117647058823)"
05-01-2023 17:15:23.541132,"(7.0, 8.8, 8.472727272727273)","(26.0, 34.0, 28.29268292682927)","(4.4, 6.0, 5.925)","(4.8, 10.5, 9.631578947368421)","(81.0, 280.0, 226.66666666666666)","(11.0, 36.0, 33.25)","(3.9, 4.5, 4.46875)","(3.1, 3.3, 3.094117647058823)"
05-01-2023 17:15:24.769426,"(7.0, 8.8, 8.575)","(26.0, 34.0, 29.69811320754717)","(4.4, 6.0, 5.978571428571429)","(4.8, 10.5, 9.551724137931036)","(81.0, 280.0, 226.66666666666666)","(11.0, 36.0, 33.25)","(3.9, 4.5, 4.46875)","(3.1, 3.3, 3.094117647058823)"
05-01-2023 17:15:26.003981,"(7.0, 8.8, 8.575)","(26.0, 34.0, 29.930232558139537)","(4.4, 6.0, 5.991666666666666)","(4.8, 10.5, 9.644444444444444)","(81.0, 280.0, 226.66666666666666)","(11.0, 36.0, 34.5)","(3.9, 4.5, 4.46875)","(3.1, 3.3, 3.094117647058823)"
05-01-2023 17:15:27.197848,"(7.0, 8.8, 8.575)","(26.0, 34.0, 29.930232558139537)","(4.4, 6.0, 5.991666666666666)","(4.8, 10.5, 9.644444444444444)","(81.0, 280.0, 257.5)","(11.0, 36.0, 34.95238095238095)","(3.9, 4.5, 4.557142857142857)","(3.1, 3.3, 3.094117647058823)"
05-01-2023 17:15:28.443634,"(7.0, 8.8, 8.533333333333333)","(26.0, 34.0, 30.11111111111111)","(4.4, 5.5, 5.495161290322581)","(4.8, 10.5, 9.766666666666667)","(81.0, 280.0, 265.0)","(11.0, 36.0, 32.0)","(3.9, 4.6, 4.557142857142857)","(3.1, 3.3, 3.179310344827586)"
05-01-2023 17:15:29.679316,"(7.0, 8.8, 8.533333333333333)","(26.0, 34.0, 30.11111111111111)","(4.4, 5.5, 5.495161290322581)","(4.8, 10.5, 9.766666666666667)","(81.0, 290.0, 268.0)","(11.0, 36.0, 34.0)","(3.9, 4.6, 4.46875)","(3.1, 3.3, 3.2076923076923074)"
05-01-2023 17:15:30.950383,"(7.0, 8.8, 8.51764705882353)","(26.0, 32.0, 29.56756756756757)","(4.4, 5.5, 5.495238095238095)","(4.8, 10.5, 9.75)","(81.0, 320.0, 268.0)","(11.0, 36.0, 35.0)","(3.9, 4.5, 4.543478260869565)","(3.1, 3.3, 3.2076923076923074)"
05-01-2023 17:15:32.221645,"(7.0, 8.8, 8.542857142857143)","(26.0, 32.0, 29.56756756756757)","(4.4, 5.5, 5.495238095238095)","(4.8, 10.5, 9.75)","(81.0, 320.0, 268.0)","(11.0, 36.0, 35.25)","(3.9, 4.7, 4.543478260869565)","(3.1, 3.3, 3.24375)"
05-01-2023 17:15:33.459196,"(7.0, 8.8, 8.675862068965518)","(26.0, 32.0, 29.466666666666665)","(4.4, 5.5, 5.495238095238095)","(4.8, 10.5, 9.75)","(81.0, 320.0, 268.0)","(11.0, 36.0, 35.25)","(3.9, 4.7, 4.543478260869565)","(3.1, 3.3, 3.24375)"
05-01-2023 17:15:34.632276,"(7.0, 8.8, 8.675862068965518)","(26.0, 32.0, 29.764705882352942)","(4.4, 5.5, 5.495238095238095)","(4.8, 10.5, 9.75)","(81.0, 320.0, 268.0)","(11.0, 36.0, 35.25)","(3.9, 4.7, 4.543478260869565)","(3.1, 3.3, 3.24375)"
05-01-2023 17:15:35.833273,"(7.0, 8.8, 8.675862068965518)","(26.0, 32.0, 29.764705882352942)","(4.4, 5.5, 5.495238095238095)","(4.8, 10.5, 9.75)","(81.0, 320.0, 268.0)","(11.0, 36.0, 35.25)","(3.9, 4.7, 4.543478260869565)","(3.1, 3.3, 3.179310344827586)"
05-01-2023 17:15:37.076619,"(7.0, 8.8, 8.65)","(26.0, 32.0, 29.79591836734694)","(4.4, 5.5, 5.3)","(4.8, 10.5, 9.75)","(81.0, 320.0, 237.14285714285714)","(11.0, 36.0, 35.25)","(3.9, 4.7, 4.595652173913043)","(3.1, 3.3, 3.179310344827586)"
05-01-2023 17:15:38.242360,"(7.0, 8.8, 8.65)","(26.0, 32.0, 29.79591836734694)","(4.4, 5.5, 5.4)","(4.8, 10.5, 9.75)","(81.0, 300.0, 237.14285714285714)","(11.0, 36.0, 35.25)","(3.9, 4.7, 4.595652173913043)","(3.1, 3.3, 3.194230769230769)"
05-01-2023 17:15:39.469465,"(7.0, 8.8, 8.65)","(26.0, 32.0, 29.79591836734694)","(4.4, 5.7, 5.4)","(4.8, 10.5, 9.75)","(81.0, 300.0, 237.14285714285714)","(11.0, 36.0, 35.25)","(3.9, 4.7, 4.543478260869565)","(3.1, 3.3, 3.183333333333333)"
05-01-2023 17:15:40.597538,"(7.0, 9.2, 9.0)","(26.0, 32.0, 29.79591836734694)","(4.4, 5.6, 5.199999999999999)","(4.8, 10.5, 9.631578947368421)","(81.0, 300.0, 237.14285714285714)","(11.0, 36.0, 35.25)","(3.9, 4.7, 4.423076923076923)","(3.1, 3.3, 3.183333333333333)"
05-01-2023 17:15:41.762430,"(7.0, 9.2, 9.08)","(26.0, 32.0, 29.79591836734694)","(4.4, 5.6, 5.3)","(5.5, 10.5, 9.75)","(91.0, 300.0, 220.0)","(13.0, 36.0, 35.59090909090909)","(3.8, 4.7, 4.423076923076923)","(2.9, 3.3, 3.183333333333333)"
05-01-2023 17:15:42.903464,"(7.0, 9.2, 9.08)","(26.0, 32.0, 29.79591836734694)","(4.4, 5.5, 5.3)","(5.5, 10.5, 9.75)","(91.0, 300.0, 237.14285714285714)","(13.0, 36.0, 35.59090909090909)","(3.8, 4.7, 4.423076923076923)","(2.9, 3.3, 3.183333333333333)"
05-01-2023 17:15:44.040872,"(7.0, 9.2, 9.028571428571428)","(26.0, 32.0, 29.79591836734694)","(4.4, 5.6, 5.155555555555555)","(5.5, 10.5, 9.75)","(91.0, 300.0, 237.14285714285714)","(13.0, 36.0, 35.59090909090909)","(3.8, 4.7, 4.423076923076923)","(2.9, 3.3, 3.183333333333333)"
05-01-2023 17:15:45.233012,"(7.0, 9.2, 9.028571428571428)","(26.0, 32.0, 29.79591836734694)","(4.4, 5.6, 5.381818181818182)","(5.5, 10.5, 9.75)","(91.0, 300.0, 237.14285714285714)","(13.0, 36.0, 36.75)","(3.8, 4.7, 4.477777777777778)","(2.9, 3.3, 3.194230769230769)"
05-01-2023 17:15:46.409155,"(7.0, 9.2, 8.991304347826086)","(26.0, 32.0, 29.79591836734694)","(4.4, 5.6, 5.385714285714285)","(5.5, 10.5, 9.75)","(91.0, 300.0, 237.14285714285714)","(13.0, 38.0, 36.888888888888886)","(3.8, 4.7, 4.477777777777778)","(2.9, 3.3, 3.194230769230769)"
05-01-2023 17:15:47.615109,"(7.0, 9.2, 9.1)","(26.0, 32.0, 29.79591836734694)","(4.4, 5.6, 5.385714285714285)","(5.5, 10.5, 9.75)","(91.0, 300.0, 237.14285714285714)","(13.0, 38.0, 37.523809523809526)","(3.8, 4.7, 4.439130434782609)","(2.9, 3.3, 3.183333333333333)"
05-01-2023 17:15:48.719960,"(7.0, 9.2, 9.05)","(26.0, 32.0, 29.79591836734694)","(4.4, 5.6, 5.333333333333333)","(5.5, 10.5, 9.75)","(91.0, 300.0, 237.14285714285714)","(13.0, 38.0, 37.523809523809526)","(3.8, 4.7, 4.439130434782609)","(2.9, 3.3, 3.183333333333333)"
05-01-2023 17:15:49.793018,"(7.0, 9.2, 9.05)","(26.0, 32.0, 29.8125)","(4.4, 5.6, 5.333333333333333)","(5.5, 10.5, 9.75)","(91.0, 300.0, 226.66666666666666)","(13.0, 38.0, 37.523809523809526)","(3.8, 4.7, 4.444444444444445)","(2.9, 3.3, 3.183333333333333)"
05-01-2023 17:15:50.918308,"(7.0, 9.2, 9.107692307692307)","(26.0, 32.0, 29.8125)","(4.4, 5.6, 5.475)","(5.5, 10.5, 9.75)","(91.0, 310.0, 230.0)","(13.0, 38.0, 37.523809523809526)","(3.8, 4.6, 4.444444444444445)","(2.9, 3.3, 3.183333333333333)"
05-01-2023 17:15:52.144446,"(7.0, 9.2, 9.05)","(26.0, 32.0, 29.8125)","(4.4, 5.6, 5.364705882352941)","(5.5, 10.5, 9.75)","(91.0, 310.0, 230.0)","(13.0, 38.0, 37.523809523809526)","(3.8, 4.6, 4.444444444444445)","(2.9, 3.3, 3.183333333333333)"
05-01-2023 17:15:53.319372,"(7.0, 9.2, 9.05)","(26.0, 32.0, 29.8125)","(4.4, 5.6, 5.475)","(5.5, 10.5, 9.75)","(91.0, 310.0, 230.0)","(13.0, 38.0, 37.523809523809526)","(3.8, 4.6, 4.444444444444445)","(2.9, 3.3, 3.194230769230769)"
05-01-2023 17:15:54.574339,"(7.0, 9.2, 9.133333333333333)","(26.0, 32.0, 29.8125)","(4.4, 5.6, 5.475)","(5.5, 10.5, 9.75)","(91.0, 310.0, 230.0)","(13.0, 38.0, 37.523809523809526)","(3.8, 4.6, 4.444444444444445)","(2.9, 3.3, 3.194230769230769)"
05-01-2023 17:15:55.842121,"(7.0, 9.2, 9.125)","(26.0, 32.0, 29.8125)","(4.4, 5.6, 5.364705882352941)","(5.5, 10.5, 9.84)","(91.0, 310.0, 230.0)","(13.0, 38.0, 37.523809523809526)","(3.8, 4.6, 4.444444444444445)","(2.9, 3.3, 3.2249999999999996)"
05-01-2023 17:15:57.075607,"(7.0, 9.2, 9.125)","(26.0, 32.0, 29.8125)","(4.4, 5.6, 5.475)","(5.5, 10.5, 9.84)","(91.0, 310.0, 230.0)","(13.0, 38.0, 37.523809523809526)","(3.8, 4.6, 4.472727272727273)","(2.9, 3.3, 3.2076923076923074)"
05-01-2023 17:15:58.319666,"(7.0, 9.2, 9.125)","(26.0, 32.0, 29.666666666666668)","(4.4, 5.6, 5.475)","(5.5, 10.5, 9.84)","(91.0, 310.0, 230.0)","(13.0, 38.0, 37.523809523809526)","(3.8, 4.6, 4.444444444444445)","(2.9, 3.3, 3.2333333333333334)"
05-01-2023 17:15:59.592845,"(7.0, 9.2, 9.153846153846153)","(26.0, 32.0, 29.666666666666668)","(4.4, 5.6, 5.364705882352941)","(5.5, 10.5, 9.84)","(91.0, 310.0, 230.0)","(13.0, 38.0, 37.523809523809526)","(3.8, 4.6, 4.444444444444445)","(2.9, 3.35, 3.23)"
05-01-2023 17:16:00.881931,"(7.0, 9.2, 9.17391304347826)","(26.0, 32.0, 29.76595744680851)","(4.4, 5.6, 5.389473684210526)","(5.5, 10.5, 9.84)","(91.0, 310.0, 230.0)","(13.0, 38.0, 35.0)","(3.8, 4.6, 4.475)","(2.9, 3.35, 3.23)"
05-01-2023 17:16:02.166263,"(7.0, 9.2, 9.17391304347826)","(26.0, 32.0, 29.76595744680851)","(4.4, 5.6, 5.389473684210526)","(5.5, 10.5, 9.84)","(91.0, 310.0, 230.0)","(13.0, 40.0, 35.416666666666664)","(3.8, 4.6, 4.5)","(2.9, 3.35, 3.19)"
05-01-2023 17:16:03.460299,"(7.0, 9.2, 9.166666666666666)","(26.0, 32.0, 29.76595744680851)","(4.4, 5.6, 5.492857142857143)","(5.5, 10.5, 9.84)","(91.0, 310.0, 230.0)","(13.0, 40.0, 35.416666666666664)","(3.8, 4.6, 4.552941176470588)","(2.9, 3.35, 3.19)"
05-01-2023 17:16:04.729110,"(7.0, 9.2, 9.166666666666666)","(26.0, 32.0, 29.76595744680851)","(4.4, 5.6, 5.418181818181818)","(5.5, 10.5, 9.84)","(91.0, 310.0, 250.0)","(13.0, 40.0, 37.5)","(3.8, 4.6, 4.344444444444445)","(2.9, 3.35, 3.19)"
05-01-2023 17:16:05.983561,"(7.0, 9.4, 9.32)","(26.0, 32.0, 29.76595744680851)","(4.4, 5.6, 5.418181818181818)","(5.5, 10.5, 9.84)","(91.0, 310.0, 250.0)","(13.0, 40.0, 36.480000000000004)","(3.8, 4.4, 4.566666666666667)","(2.9, 3.35, 3.19)"
