,Selynya Obi,Elenor Bale,Guster Bale,Daksha Bale,Smiling Olive,Arctic Bear,Myola Sunrise
07-01-2023 20:23:03.542276,"(1.35, 1.58, 1.5790000000000002)","(10.0, 13.0, 12.333333333333334)","(31.0, 48.0, 47.714285714285715)","(12.0, 17.5, 17.45)","(5.5, 7.6, 7.415384615384616)","(19.0, 24.0, 23.21951219512195)","(19.0, 38.0, 34.76923076923077)"
07-01-2023 20:23:04.620681,"(1.35, 1.59, 1.5759016393442624)","(10.0, 13.0, 12.333333333333334)","(31.0, 48.0, 47.714285714285715)","(12.0, 17.5, 17.456521739130434)","(5.5, 7.6, 7.415384615384616)","(19.0, 24.0, 23.17948717948718)","(19.0, 38.0, 35.91304347826087)"
07-01-2023 20:23:05.644353,"(1.35, 1.59, 1.5749122807017544)","(10.0, 13.0, 12.32258064516129)","(31.0, 48.0, 47.714285714285715)","(12.0, 17.5, 17.456521739130434)","(5.5, 7.6, 7.428571428571429)","(19.0, 24.0, 23.352941176470587)","(19.0, 38.0, 36.0)"
07-01-2023 20:23:06.705869,"(1.35, 1.59, 1.5731372549019609)","(10.0, 13.0, 12.32258064516129)","(31.0, 48.0, 47.714285714285715)","(12.0, 17.5, 17.875)","(5.5, 7.6, 7.428571428571429)","(19.0, 24.0, 23.435897435897434)","(19.0, 38.0, 36.96551724137931)"
07-01-2023 20:23:07.686624,"(1.35, 1.59, 1.5731372549019609)","(10.0, 13.0, 12.32258064516129)","(31.0, 48.0, 47.69230769230769)","(12.0, 18.5, 17.875)","(5.5, 7.6, 7.428571428571429)","(19.0, 24.0, 23.435897435897434)","(19.0, 38.0, 34.32258064516129)"
07-01-2023 20:23:08.668366,"(1.35, 1.59, 1.5714634146341464)","(10.0, 13.0, 12.32258064516129)","(31.0, 48.0, 47.69230769230769)","(12.0, 18.5, 17.919354838709676)","(5.5, 7.6, 7.428571428571429)","(19.0, 24.0, 23.21951219512195)","(19.0, 38.0, 34.4)"
07-01-2023 20:23:09.644815,"(1.35, 1.59, 1.5773563218390805)","(10.0, 13.0, 12.3)","(31.0, 48.0, 46.526315789473685)","(12.0, 18.5, 17.214285714285715)","(5.5, 7.6, 7.415384615384616)","(19.0, 24.0, 23.17948717948718)","(19.0, 38.0, 34.4)"
07-01-2023 20:23:10.653974,"(1.35, 1.59, 1.5773563218390805)","(10.0, 13.0, 12.3)","(31.0, 55.0, 53.94117647058823)","(12.0, 18.5, 17.705882352941178)","(5.5, 7.6, 7.437837837837837)","(19.0, 24.0, 23.17948717948718)","(19.0, 38.0, 33.53846153846154)"
07-01-2023 20:23:11.728693,"(1.35, 1.59, 1.5770212765957448)","(10.0, 13.0, 12.382352941176471)","(31.0, 50.0, 46.8)","(12.0, 18.5, 17.666666666666668)","(5.5, 7.6, 7.393103448275862)","(19.0, 24.0, 23.266666666666666)","(19.0, 36.0, 33.53846153846154)"
07-01-2023 20:23:12.729531,"(1.35, 1.59, 1.5770212765957448)","(10.0, 13.0, 12.391304347826088)","(31.0, 50.0, 46.8)","(12.0, 18.5, 17.666666666666668)","(5.5, 7.6, 7.36969696969697)","(19.0, 24.0, 24.23076923076923)","(19.0, 36.0, 32.57142857142857)"
07-01-2023 20:23:13.768828,"(1.35, 1.59, 1.5709375)","(10.0, 13.0, 12.333333333333334)","(31.0, 50.0, 49.5)","(12.0, 18.5, 17.86842105263158)","(5.5, 7.6, 7.393103448275862)","(19.0, 25.0, 24.157894736842106)","(19.0, 36.0, 31.894736842105264)"
07-01-2023 20:23:14.724852,"(1.35, 1.58, 1.5708823529411766)","(10.0, 13.0, 12.333333333333334)","(31.0, 60.0, 56.76923076923077)","(12.0, 18.5, 17.86842105263158)","(5.5, 7.6, 7.393103448275862)","(19.0, 25.0, 24.166666666666668)","(19.0, 36.0, 33.0)"
07-01-2023 20:23:15.726547,"(1.35, 1.58, 1.5735238095238095)","(10.0, 13.0, 12.408450704225352)","(31.0, 60.0, 53.77777777777778)","(12.0, 18.5, 17.841463414634145)","(5.5, 7.6, 7.393103448275862)","(19.0, 25.0, 24.166666666666668)","(19.0, 34.0, 33.2)"
07-01-2023 20:23:16.757901,"(1.35, 1.57, 1.5665517241379312)","(10.0, 13.0, 12.414285714285715)","(31.0, 55.0, 50.95)","(12.0, 18.5, 17.841463414634145)","(5.5, 7.6, 7.393103448275862)","(19.0, 25.0, 24.45)","(19.0, 34.0, 32.42857142857143)"
07-01-2023 20:23:17.788532,"(1.35, 1.57, 1.5665517241379312)","(10.0, 13.0, 12.414285714285715)","(31.0, 55.0, 50.95)","(12.0, 18.5, 17.841463414634145)","(5.5, 7.6, 7.4206896551724135)","(19.0, 25.0, 24.45)","(19.0, 34.0, 32.857142857142854)"
07-01-2023 20:23:18.742713,"(1.35, 1.57, 1.566851851851852)","(10.0, 13.0, 12.414285714285715)","(31.0, 55.0, 51.8235294117647)","(12.0, 18.5, 17.841463414634145)","(5.5, 7.6, 7.4206896551724135)","(19.0, 25.0, 24.45)","(19.0, 34.0, 32.857142857142854)"
07-01-2023 20:23:19.712211,"(1.35, 1.58, 1.5717525773195877)","(10.0, 13.0, 12.295081967213115)","(31.0, 55.0, 51.8235294117647)","(12.0, 18.5, 17.93243243243243)","(5.5, 7.6, 7.4206896551724135)","(19.0, 25.0, 24.875)","(19.0, 34.0, 33.2)"
07-01-2023 20:23:20.696070,"(1.35, 1.58, 1.5717525773195877)","(10.0, 13.0, 12.295081967213115)","(31.0, 55.0, 51.8235294117647)","(12.0, 18.5, 17.93243243243243)","(5.5, 7.6, 7.463157894736842)","(19.0, 25.0, 24.875)","(18.0, 34.0, 33.2)"
07-01-2023 20:23:21.751200,"(1.35, 1.58, 1.5717525773195877)","(10.0, 13.0, 12.3)","(31.0, 55.0, 51.8235294117647)","(12.0, 18.5, 18.084615384615386)","(5.5, 7.6, 7.463157894736842)","(19.0, 25.0, 24.4)","(18.0, 34.0, 32.22222222222222)"
07-01-2023 20:23:22.805817,"(1.35, 1.58, 1.5668)","(10.0, 13.0, 12.295081967213115)","(31.0, 55.0, 52.375)","(12.0, 18.5, 18.084615384615386)","(5.5, 7.6, 7.463157894736842)","(19.0, 25.0, 24.333333333333332)","(18.0, 34.0, 32.22222222222222)"
07-01-2023 20:23:23.867118,"(1.35, 1.58, 1.5662745098039217)","(10.0, 13.0, 12.295081967213115)","(31.0, 55.0, 53.5)","(12.0, 18.5, 18.09090909090909)","(5.5, 7.6, 7.463157894736842)","(19.0, 25.0, 24.333333333333332)","(18.0, 34.0, 32.22222222222222)"
07-01-2023 20:23:24.936918,"(1.35, 1.58, 1.565)","(10.0, 13.0, 12.295081967213115)","(31.0, 55.0, 53.5)","(12.0, 18.5, 18.125)","(5.5, 7.6, 7.455555555555556)","(19.0, 25.0, 24.166666666666668)","(18.0, 34.0, 31.846153846153847)"
07-01-2023 20:23:25.986816,"(1.35, 1.58, 1.5636144578313254)","(10.0, 13.0, 12.295081967213115)","(31.0, 55.0, 53.5)","(12.0, 18.5, 18.09090909090909)","(5.5, 7.6, 7.455555555555556)","(19.0, 25.0, 24.272727272727273)","(18.0, 34.0, 31.333333333333332)"
07-01-2023 20:23:26.987035,"(1.35, 1.58, 1.5631055900621118)","(10.0, 13.0, 12.353846153846154)","(31.0, 55.0, 53.5)","(12.0, 18.5, 18.09090909090909)","(5.5, 7.6, 7.455555555555556)","(19.0, 25.0, 24.5)","(18.0, 34.0, 31.333333333333332)"
07-01-2023 20:23:27.992137,"(1.35, 1.58, 1.5631055900621118)","(10.0, 13.0, 12.3)","(31.0, 55.0, 53.5)","(12.0, 18.5, 18.11904761904762)","(5.5, 7.6, 7.455555555555556)","(19.0, 25.0, 24.142857142857142)","(18.0, 34.0, 31.333333333333332)"
07-01-2023 20:23:29.081674,"(1.35, 1.57, 1.5639285714285716)","(10.0, 13.0, 12.34375)","(31.0, 55.0, 53.5)","(12.0, 18.5, 18.11904761904762)","(5.5, 7.6, 7.455555555555556)","(19.0, 25.0, 24.142857142857142)","(18.0, 34.0, 31.333333333333332)"
07-01-2023 20:23:30.137656,"(1.35, 1.57, 1.5639285714285716)","(10.0, 13.0, 12.34375)","(31.0, 55.0, 53.5)","(12.0, 18.5, 18.11904761904762)","(5.5, 7.6, 7.455555555555556)","(19.0, 25.0, 24.2)","(18.0, 34.0, 31.333333333333332)"
07-01-2023 20:23:31.203618,"(1.35, 1.57, 1.5639285714285716)","(10.0, 13.0, 12.34375)","(31.0, 55.0, 53.5)","(12.0, 18.5, 18.11904761904762)","(5.5, 7.6, 7.453658536585365)","(19.0, 25.0, 24.23076923076923)","(18.0, 34.0, 31.5)"
07-01-2023 20:23:32.180308,"(1.35, 1.58, 1.5650285714285714)","(10.0, 13.0, 12.34375)","(31.0, 55.0, 53.5)","(12.0, 18.5, 18.175)","(5.5, 7.6, 7.453658536585365)","(19.0, 25.0, 24.2)","(18.0, 34.0, 31.6)"
07-01-2023 20:23:33.115764,"(1.35, 1.58, 1.5637864077669903)","(10.0, 13.0, 12.34375)","(31.0, 55.0, 53.5)","(12.0, 18.5, 18.175)","(5.5, 7.6, 7.453658536585365)","(19.0, 25.0, 24.3125)","(18.0, 34.0, 31.6)"
07-01-2023 20:23:34.148540,"(1.35, 1.58, 1.5633497536945813)","(10.0, 13.0, 12.20754716981132)","(31.0, 55.0, 53.5)","(12.0, 18.5, 18.125)","(5.5, 7.6, 7.460465116279069)","(19.0, 25.0, 24.545454545454547)","(18.0, 34.0, 31.333333333333332)"
07-01-2023 20:23:35.158417,"(1.35, 1.58, 1.563644859813084)","(10.0, 13.0, 12.34375)","(31.0, 55.0, 53.5)","(12.0, 18.5, 18.10655737704918)","(5.5, 7.6, 7.377777777777777)","(19.0, 25.0, 24.333333333333332)","(18.0, 34.0, 31.25)"
07-01-2023 20:23:36.226398,"(1.35, 1.58, 1.5640909090909092)","(10.0, 13.0, 12.34375)","(31.0, 55.0, 52.666666666666664)","(12.0, 18.5, 18.10655737704918)","(5.5, 7.6, 7.377777777777777)","(19.0, 25.0, 24.333333333333332)","(18.0, 34.0, 31.25)"
07-01-2023 20:23:37.186401,"(1.35, 1.58, 1.5639823008849558)","(10.0, 13.0, 12.34375)","(31.0, 55.0, 49.75)","(12.0, 18.5, 18.10655737704918)","(5.5, 7.6, 7.377777777777777)","(19.0, 25.0, 24.333333333333332)","(18.0, 34.0, 31.25)"
07-01-2023 20:23:38.153282,"(1.35, 1.58, 1.5647899159663865)","(10.0, 12.5, 12.39655172413793)","(31.0, 55.0, 49.75)","(12.0, 17.5, 17.476190476190474)","(5.5, 7.6, 7.4125)","(19.0, 25.0, 24.333333333333332)","(18.0, 34.0, 31.77777777777778)"
07-01-2023 20:23:39.160111,"(1.35, 1.58, 1.5644635193133047)","(10.0, 12.5, 12.452380952380953)","(31.0, 55.0, 53.07142857142857)","(12.0, 17.5, 17.476190476190474)","(5.5, 7.6, 7.4)","(19.0, 25.0, 24.77777777777778)","(18.0, 34.0, 31.88235294117647)"
07-01-2023 20:23:40.173836,"(1.35, 1.58, 1.5644635193133047)","(10.0, 12.5, 12.38)","(31.0, 55.0, 53.07142857142857)","(12.0, 17.5, 17.47826086956522)","(5.5, 7.6, 7.4125)","(19.0, 25.0, 24.46153846153846)","(18.0, 34.0, 31.88235294117647)"
07-01-2023 20:23:41.208041,"(1.35, 1.58, 1.563076923076923)","(10.0, 12.5, 12.214285714285714)","(31.0, 55.0, 53.714285714285715)","(12.0, 18.0, 17.88235294117647)","(5.5, 7.6, 7.426086956521739)","(19.0, 25.0, 24.25)","(18.0, 34.0, 32.4)"
07-01-2023 20:23:42.202355,"(1.35, 1.58, 1.5617801047120419)","(10.0, 12.5, 12.224137931034482)","(31.0, 55.0, 54.73076923076923)","(12.0, 18.0, 17.9375)","(5.5, 7.6, 7.426086956521739)","(19.0, 25.0, 24.11111111111111)","(18.0, 34.0, 32.4)"
07-01-2023 20:23:43.144377,"(1.35, 1.57, 1.5631818181818182)","(10.0, 12.5, 12.256756756756756)","(31.0, 55.0, 54.25)","(12.0, 18.0, 17.956521739130434)","(5.5, 7.6, 7.54)","(19.0, 25.0, 24.0)","(18.0, 34.0, 32.4)"
07-01-2023 20:23:44.112289,"(1.35, 1.57, 1.5601960784313726)","(10.0, 12.5, 12.357142857142858)","(31.0, 55.0, 54.25)","(12.0, 18.5, 17.944444444444443)","(5.5, 7.8, 7.5473684210526315)","(19.0, 25.0, 24.166666666666668)","(18.0, 34.0, 32.44444444444444)"
07-01-2023 20:23:45.088773,"(1.35, 1.57, 1.5672972972972974)","(10.0, 12.5, 12.346153846153847)","(31.0, 60.0, 56.526315789473685)","(12.0, 18.5, 18.045454545454547)","(5.5, 7.8, 7.5473684210526315)","(19.0, 25.0, 24.22222222222222)","(18.0, 34.0, 32.57142857142857)"
07-01-2023 20:23:46.130501,"(1.35, 1.57, 1.5641935483870968)","(10.0, 12.5, 11.942622950819672)","(31.0, 55.0, 54.25)","(12.0, 18.5, 18.114285714285714)","(5.5, 7.8, 7.577142857142857)","(19.0, 25.0, 24.333333333333332)","(18.0, 34.0, 32.57142857142857)"
07-01-2023 20:23:47.144011,"(1.35, 1.57, 1.561777777777778)","(10.0, 12.5, 11.897058823529411)","(31.0, 55.0, 54.32258064516129)","(12.0, 18.5, 19.727272727272727)","(5.5, 7.8, 6.76551724137931)","(19.0, 25.0, 25.428571428571427)","(18.0, 34.0, 27.01851851851852)"
07-01-2023 20:23:48.190085,"(1.35, 1.6, 1.58)","(10.0, 13.0, 12.470588235294118)","(31.0, 60.0, 58.5)","(12.0, 20.0, 19.363636363636363)","(5.5, 7.0, 6.95)","(19.0, 28.0, 26.03846153846154)","(18.0, 28.0, 26.2)"
07-01-2023 20:23:49.211704,"(1.35, 1.6, 1.5947826086956522)","(10.0, 13.0, 12.377777777777778)","(31.0, 60.0, 58.4)","(12.0, 19.5, 19.363636363636363)","(5.5, 7.0, 7.079452054794521)","(19.0, 28.0, 26.384615384615383)","(18.0, 27.0, 26.470588235294116)"
07-01-2023 20:23:50.260585,"(1.35, 1.6, 1.5954716981132075)","(10.0, 13.0, 12.377777777777778)","(31.0, 60.0, 58.4)","(12.0, 19.0, 18.833333333333332)","(5.5, 7.2, 7.125490196078432)","(19.0, 27.0, 26.272727272727273)","(18.0, 28.0, 25.02097902097902)"
07-01-2023 20:23:51.246155,"(1.35, 1.61, 1.5977272727272729)","(10.0, 13.0, 12.176470588235293)","(31.0, 60.0, 52.0)","(12.0, 19.0, 18.8)","(5.5, 7.2, 7.119327731092437)","(19.0, 27.0, 26.0)","(18.0, 26.0, 25.02112676056338)"
07-01-2023 20:23:52.315495,"(1.35, 1.61, 1.5984158415841585)","(10.0, 13.0, 12.193548387096774)","(31.0, 60.0, 56.36363636363636)","(12.0, 19.0, 18.333333333333332)","(5.5, 7.2, 7.096062992125985)","(19.0, 27.0, 26.3)","(18.0, 26.0, 23.333333333333332)"
07-01-2023 20:23:53.331417,"(1.35, 1.61, 1.6036363636363637)","(10.0, 13.0, 12.191489361702128)","(31.0, 60.0, 56.36363636363636)","(12.0, 19.0, 18.428571428571427)","(5.5, 7.2, 7.082706766917293)","(19.0, 27.0, 26.105263157894736)","(18.0, 25.0, 23.5)"
07-01-2023 20:23:54.389264,"(1.35, 1.61, 1.5965909090909092)","(10.0, 13.0, 12.191489361702128)","(31.0, 60.0, 56.111111111111114)","(12.0, 18.5, 19.3)","(5.5, 7.2, 7.235714285714286)","(20.0, 27.0, 26.23076923076923)","(17.0, 25.0, 24.77777777777778)"
07-01-2023 20:23:55.409383,"(1.35, 1.59, 1.585)","(10.0, 13.0, 12.72)","(31.0, 60.0, 58.18181818181818)","(12.0, 19.5, 19.678571428571427)","(5.5, 7.4, 7.368)","(20.0, 27.0, 26.77777777777778)","(18.0, 25.0, 24.5)"
07-01-2023 20:23:56.502664,"(1.35, 1.57, 1.5652380952380953)","(10.0, 13.0, 12.76086956521739)","(31.0, 60.0, 58.333333333333336)","(12.0, 20.0, 19.40909090909091)","(5.5, 7.4, 7.36923076923077)","(20.0, 27.0, 26.846153846153847)","(18.0, 26.0, 24.695652173913043)"
07-01-2023 20:23:57.515640,"(1.35, 1.57, 1.5607142857142857)","(10.0, 13.0, 12.85135135135135)","(31.0, 60.0, 58.333333333333336)","(12.0, 19.5, 19.40909090909091)","(5.5, 7.4, 7.36923076923077)","(20.0, 27.0, 26.846153846153847)","(17.0, 26.0, 24.695652173913043)"
07-01-2023 20:23:58.607056,"(1.35, 1.57, 1.5595541401273887)","(10.0, 13.0, 12.816666666666666)","(31.0, 65.0, 57.666666666666664)","(12.0, 19.5, 18.928571428571427)","(5.5, 7.6, 7.49090909090909)","(20.0, 28.0, 27.61904761904762)","(17.0, 26.0, 24.114285714285714)"
07-01-2023 20:23:59.637710,"(1.35, 1.56, 1.5584722222222223)","(10.0, 13.0, 12.816666666666666)","(31.0, 65.0, 57.666666666666664)","(12.0, 19.0, 18.928571428571427)","(5.5, 7.6, 7.49090909090909)","(20.0, 28.0, 27.61904761904762)","(17.0, 26.0, 24.114285714285714)"
07-01-2023 20:24:00.586346,"(1.35, 1.56, 1.558974358974359)","(10.0, 13.0, 12.357142857142858)","(31.0, 65.0, 57.666666666666664)","(13.0, 19.0, 18.857142857142858)","(5.5, 7.6, 7.462857142857143)","(20.0, 28.0, 26.695652173913043)","(17.0, 26.0, 23.204545454545453)"
07-01-2023 20:24:01.549437,"(1.35, 1.56, 1.5567901234567902)","(10.0, 13.0, 12.346153846153847)","(31.0, 65.0, 57.5)","(13.0, 19.0, 18.90909090909091)","(5.5, 7.6, 7.557142857142857)","(20.0, 28.0, 26.75)","(17.0, 26.0, 23.32608695652174)"
07-01-2023 20:24:02.540715,"(1.35, 1.56, 1.5565822784810126)","(10.0, 13.0, 12.26086956521739)","(31.0, 65.0, 57.0)","(13.0, 19.0, 18.9)","(5.5, 7.6, 7.557142857142857)","(20.0, 28.0, 26.75)","(17.0, 26.0, 23.32608695652174)"
07-01-2023 20:24:03.496337,"(1.35, 1.56, 1.5571232876712329)","(10.0, 13.0, 12.181818181818182)","(31.0, 65.0, 57.0)","(13.0, 19.0, 18.9)","(5.5, 7.6, 7.433333333333334)","(20.0, 28.0, 26.727272727272727)","(17.0, 26.0, 23.272727272727273)"
07-01-2023 20:24:04.497760,"(1.35, 1.56, 1.556865671641791)","(10.0, 13.0, 12.181818181818182)","(31.0, 65.0, 57.5)","(13.0, 19.0, 18.9)","(5.5, 7.6, 7.5)","(20.0, 28.0, 26.782608695652172)","(18.0, 26.0, 23.36263736263736)"
07-01-2023 20:24:05.399782,"(1.35, 1.56, 1.5566129032258065)","(10.0, 13.0, 12.075)","(31.0, 65.0, 57.5)","(13.0, 19.0, 18.9)","(5.5, 7.6, 7.5)","(20.0, 28.0, 26.782608695652172)","(18.0, 26.0, 23.88888888888889)"
07-01-2023 20:24:06.388397,"(1.35, 1.58, 1.5689655172413794)","(10.0, 12.5, 12.21875)","(31.0, 65.0, 57.10526315789474)","(13.0, 19.0, 18.9)","(5.5, 7.8, 7.481818181818182)","(20.0, 28.0, 27.142857142857142)","(18.0, 25.0, 23.5)"
07-01-2023 20:24:07.416789,"(1.35, 1.58, 1.577777777777778)","(10.0, 12.5, 12.088235294117647)","(31.0, 65.0, 57.5)","(13.0, 19.0, 18.9)","(5.5, 8.0, 7.5058823529411764)","(20.0, 28.0, 27.0)","(18.0, 25.0, 23.285714285714285)"
07-01-2023 20:24:08.534096,"(1.35, 1.58, 1.5647058823529412)","(10.0, 12.5, 12.088235294117647)","(31.0, 65.0, 57.5)","(13.0, 19.0, 18.9)","(5.5, 7.8, 7.543589743589743)","(20.0, 28.0, 26.2)","(18.0, 25.0, 22.63157894736842)"
07-01-2023 20:24:09.660532,"(1.35, 1.57, 1.5678181818181818)","(10.0, 12.5, 12.075)","(31.0, 65.0, 57.5)","(13.0, 19.0, 18.9)","(5.5, 7.8, 7.523809523809524)","(20.0, 28.0, 26.363636363636363)","(18.0, 23.0, 22.17391304347826)"
07-01-2023 20:24:10.731388,"(1.35, 1.58, 1.5767272727272728)","(10.0, 12.5, 12.075)","(31.0, 65.0, 57.5)","(13.0, 19.0, 18.9)","(5.5, 7.8, 7.557142857142857)","(20.0, 28.0, 26.6)","(18.0, 23.0, 22.296296296296298)"
07-01-2023 20:24:11.669996,"(1.35, 1.57, 1.5647826086956522)","(10.0, 12.5, 12.038461538461538)","(31.0, 65.0, 57.5)","(13.0, 19.0, 18.9)","(5.5, 7.8, 7.644444444444445)","(20.0, 28.0, 27.076923076923077)","(18.0, 23.0, 19.98076923076923)"
07-01-2023 20:24:12.678701,"(1.35, 1.57, 1.5668)","(10.0, 12.5, 12.048387096774194)","(31.0, 65.0, 57.63157894736842)","(13.0, 19.5, 18.818181818181817)","(5.5, 7.8, 7.788461538461538)","(20.0, 28.0, 27.666666666666668)","(18.0, 22.0, 20.210526315789473)"
07-01-2023 20:24:13.832410,"(1.35, 1.57, 1.56)","(10.0, 12.5, 12.051724137931034)","(31.0, 65.0, 58.63636363636363)","(13.0, 19.5, 18.944444444444443)","(5.5, 7.8, 7.79)","(20.0, 29.0, 27.833333333333332)","(18.0, 21.0, 20.347826086956523)"
07-01-2023 20:24:14.898623,"(1.35, 1.57, 1.563061224489796)","(10.0, 12.5, 12.051724137931034)","(31.0, 65.0, 58.63636363636363)","(13.0, 19.5, 18.944444444444443)","(5.5, 7.8, 7.79)","(20.0, 29.0, 27.923076923076923)","(18.0, 21.0, 20.3125)"
07-01-2023 20:24:15.854749,"(1.35, 1.57, 1.565)","(10.0, 12.5, 12.057692307692308)","(31.0, 65.0, 59.166666666666664)","(13.0, 19.5, 19.192307692307693)","(5.5, 7.8, 7.789090909090909)","(20.0, 29.0, 27.923076923076923)","(18.0, 21.0, 20.34)"
07-01-2023 20:24:16.849946,"(1.35, 1.58, 1.5653488372093023)","(10.0, 12.5, 12.052631578947368)","(31.0, 65.0, 59.166666666666664)","(13.0, 19.5, 19.25)","(5.5, 7.8, 7.988235294117647)","(20.0, 29.0, 28.125)","(18.0, 21.0, 20.282608695652172)"
07-01-2023 20:24:17.832048,"(1.35, 1.58, 1.5628301886792453)","(10.0, 12.0, 11.785714285714286)","(31.0, 65.0, 59.166666666666664)","(13.0, 19.5, 19.25)","(5.5, 8.0, 8.104918032786886)","(20.0, 29.0, 28.142857142857142)","(18.0, 21.0, 20.282608695652172)"
07-01-2023 20:24:18.848941,"(1.35, 1.58, 1.5623300970873788)","(10.0, 12.0, 11.771428571428572)","(31.0, 65.0, 58.333333333333336)","(13.0, 19.5, 19.3)","(5.5, 8.2, 8.061818181818182)","(20.0, 29.0, 28.23076923076923)","(18.0, 21.0, 20.0625)"
07-01-2023 20:24:19.878927,"(1.35, 1.57, 1.5591566265060242)","(10.0, 11.5, 11.45)","(31.0, 65.0, 59.166666666666664)","(13.0, 19.5, 19.3)","(5.5, 8.2, 8.061818181818182)","(20.0, 29.0, 28.23076923076923)","(18.0, 21.0, 20.0625)"
07-01-2023 20:24:20.839885,"(1.35, 1.57, 1.5626829268292683)","(10.0, 11.5, 11.333333333333334)","(31.0, 65.0, 59.166666666666664)","(13.0, 19.5, 19.357142857142858)","(5.5, 8.2, 8.064150943396227)","(20.0, 29.0, 28.166666666666668)","(18.0, 21.0, 20.1)"
07-01-2023 20:24:21.778058,"(1.35, 1.57, 1.5626315789473684)","(10.0, 11.5, 11.1875)","(31.0, 65.0, 59.166666666666664)","(13.0, 21.0, 20.8125)","(5.5, 8.2, 8.064150943396227)","(20.0, 29.0, 28.166666666666668)","(18.0, 21.0, 20.1)"
07-01-2023 20:24:22.730054,"(1.35, 1.57, 1.5595454545454546)","(10.0, 11.5, 11.170731707317072)","(31.0, 65.0, 59.166666666666664)","(13.0, 21.0, 20.8125)","(5.5, 8.2, 8.04)","(20.0, 29.0, 28.2)","(18.0, 21.0, 21.689655172413794)"
07-01-2023 20:24:23.702783,"(1.35, 1.57, 1.5597674418604652)","(10.0, 12.0, 11.820833333333333)","(31.0, 65.0, 59.166666666666664)","(13.0, 21.0, 19.772727272727273)","(5.5, 8.0, 7.710994764397905)","(20.0, 29.0, 28.25)","(18.0, 22.0, 22.380281690140844)"
07-01-2023 20:24:24.780033,"(1.35, 1.57, 1.557777777777778)","(10.0, 12.0, 11.850427350427351)","(31.0, 60.0, 57.17391304347826)","(13.0, 21.0, 19.772727272727273)","(5.5, 8.0, 7.710994764397905)","(20.0, 29.0, 28.333333333333332)","(18.0, 23.0, 22.285714285714285)"
07-01-2023 20:24:25.767938,"(1.35, 1.57, 1.557777777777778)","(10.0, 12.0, 11.532608695652174)","(31.0, 65.0, 59.34782608695652)","(13.0, 21.0, 20.1)","(5.5, 8.0, 7.784905660377358)","(20.0, 29.0, 28.25)","(18.0, 23.0, 22.77777777777778)"
07-01-2023 20:24:26.800203,"(1.35, 1.57, 1.55875)","(10.0, 12.0, 11.527777777777779)","(31.0, 65.0, 59.34782608695652)","(13.0, 21.0, 20.1)","(5.5, 7.8, 7.909090909090909)","(20.0, 29.0, 28.2)","(18.0, 23.0, 22.166666666666668)"
07-01-2023 20:24:28.003524,"(1.35, 1.57, 1.557090909090909)","(10.0, 12.0, 11.373333333333333)","(31.0, 65.0, 59.09090909090909)","(13.0, 21.0, 20.325)","(5.5, 8.0, 7.861538461538461)","(20.0, 29.0, 27.8)","(18.0, 23.0, 22.2)"
07-01-2023 20:24:29.151032,"(1.35, 1.56, 1.557090909090909)","(10.0, 12.0, 11.373333333333333)","(31.0, 65.0, 60.0)","(13.0, 21.0, 20.48076923076923)","(5.5, 8.2, 7.933333333333334)","(20.0, 29.0, 27.857142857142858)","(18.0, 23.0, 22.2)"
07-01-2023 20:24:30.266913,"(1.35, 1.56, 1.5562352941176472)","(10.0, 12.0, 11.405063291139241)","(31.0, 65.0, 59.34782608695652)","(13.0, 21.0, 20.48076923076923)","(5.5, 8.0, 7.6715909090909085)","(20.0, 29.0, 27.857142857142858)","(18.0, 23.0, 22.2)"
07-01-2023 20:24:31.406222,"(1.35, 1.56, 1.5565957446808512)","(10.0, 12.0, 11.419753086419753)","(31.0, 65.0, 59.34782608695652)","(13.0, 21.0, 20.48076923076923)","(5.5, 7.8, 7.6715909090909085)","(20.0, 29.0, 27.857142857142858)","(18.0, 23.0, 22.2)"
07-01-2023 20:24:32.456009,"(1.35, 1.57, 1.5542622950819673)","(10.0, 12.0, 11.520408163265307)","(31.0, 65.0, 57.35294117647059)","(13.0, 21.0, 20.65909090909091)","(5.5, 7.8, 7.64054054054054)","(20.0, 29.0, 27.857142857142858)","(18.0, 23.0, 22.714285714285715)"
07-01-2023 20:24:33.464760,"(1.35, 1.58, 1.5627586206896553)","(10.0, 12.0, 11.372093023255815)","(31.0, 65.0, 59.729729729729726)","(13.0, 21.0, 20.555555555555557)","(5.5, 7.8, 7.746666666666666)","(20.0, 29.0, 27.857142857142858)","(18.0, 23.0, 22.714285714285715)"
07-01-2023 20:24:34.532079,"(1.35, 1.57, 1.5696)","(10.0, 12.0, 11.372093023255815)","(31.0, 65.0, 59.729729729729726)","(13.0, 21.0, 20.555555555555557)","(5.5, 7.8, 7.614634146341464)","(20.0, 29.0, 27.857142857142858)","(18.0, 23.0, 22.2)"
07-01-2023 20:24:35.672864,"(1.35, 1.58, 1.5632323232323233)","(10.0, 12.0, 11.372093023255815)","(31.0, 65.0, 59.729729729729726)","(13.0, 21.0, 20.555555555555557)","(5.5, 7.8, 7.562162162162163)","(20.0, 29.0, 27.857142857142858)","(18.0, 23.0, 22.473684210526315)"
