,Homebush Saint,Tiggerlong Demon,Lonely Toni,Goldstar Yogi,Homebush Shady,Denarau Delight,Goldstar Dynasty,Homebush Lennon
06-01-2023 10:11:56.171535,"(7.0, 21.0, 19.833333333333336)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 11.17142857142857)","(3.3, 8.0, 5.0)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:11:57.196363,"(7.0, 21.0, 19.833333333333336)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 11.17142857142857)","(3.3, 8.0, 5.0)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:11:58.247986,"(7.0, 21.0, 19.833333333333336)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 11.17142857142857)","(3.3, 8.0, 6.23076923076923)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:11:59.321460,"(7.0, 21.0, 19.833333333333336)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 11.17142857142857)","(3.3, 8.0, 6.23076923076923)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:00.350720,"(7.0, 21.0, 19.833333333333336)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 11.17142857142857)","(3.3, 8.0, 6.23076923076923)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:01.386022,"(7.0, 21.0, 19.833333333333336)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 11.17142857142857)","(3.3, 8.0, 6.23076923076923)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:02.406719,"(7.0, 21.0, 19.833333333333336)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 11.17142857142857)","(3.3, 8.0, 6.23076923076923)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:03.425169,"(7.0, 21.0, 19.833333333333336)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 11.17142857142857)","(3.3, 8.0, 6.23076923076923)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:04.436126,"(7.0, 21.0, 19.833333333333336)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 11.17142857142857)","(3.3, 8.0, 6.23076923076923)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:05.416090,"(7.0, 21.0, 19.833333333333336)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 11.17142857142857)","(3.3, 8.0, 6.23076923076923)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:06.428905,"(7.0, 21.0, 19.833333333333336)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 11.17142857142857)","(3.3, 6.2, 5.0)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:07.491772,"(7.0, 21.0, 19.833333333333336)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 11.17142857142857)","(3.3, 6.2, 5.0)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:08.547196,"(7.0, 21.0, 19.833333333333336)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 11.17142857142857)","(3.3, 6.2, 5.0)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:09.618861,"(7.0, 21.0, 19.02857142857143)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 5.0)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:10.743227,"(7.0, 21.0, 19.02857142857143)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 5.0)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:11.835575,"(7.0, 21.0, 19.02857142857143)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 5.0)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:12.927169,"(7.0, 21.0, 19.02857142857143)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 5.0)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:14.035051,"(7.0, 21.0, 19.02857142857143)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 5.0)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:15.187252,"(7.0, 21.0, 19.02857142857143)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 5.0)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:16.242372,"(7.0, 21.0, 18.97142857142857)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 5.0)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:17.288800,"(7.0, 21.0, 18.97142857142857)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 5.0)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:18.294122,"(7.0, 21.0, 18.97142857142857)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 5.0)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:19.335842,"(7.0, 21.0, 18.97142857142857)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 5.0)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:20.394107,"(7.0, 21.0, 18.97142857142857)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 5.0)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:21.431869,"(7.0, 21.0, 18.2)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 5.0)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:22.498197,"(7.0, 21.0, 18.2)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:23.556537,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:24.605871,"(7.0, 21.0, 19.6)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:25.653185,"(7.0, 21.0, 19.6)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:26.693094,"(7.0, 21.0, 19.6)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:27.702097,"(7.0, 21.0, 19.6)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:28.739241,"(7.0, 21.0, 19.6)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:29.766813,"(7.0, 21.0, 19.6)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:30.838161,"(7.0, 21.0, 19.6)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:31.932880,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:32.979872,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:34.047039,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:35.139497,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:36.222576,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:37.302967,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:38.386753,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:39.431118,"(7.0, 21.0, 19.6)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:40.465694,"(7.0, 21.0, 19.6)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:41.556563,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:42.668048,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:43.724759,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:44.807794,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:45.930840,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:46.987415,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:48.090582,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:49.164714,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:50.193353,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:51.237088,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:52.284569,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:53.278749,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:54.349428,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:55.394858,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:56.455797,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:57.505438,"(7.0, 21.0, 19.6)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:58.547403,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:12:59.590254,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:13:00.640712,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:13:01.703267,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:13:02.708615,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:13:03.748708,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:13:04.776533,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:13:05.899312,"(7.0, 21.0, 19.6)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:13:06.971743,"(7.0, 21.0, 19.6)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:13:08.088026,"(7.0, 21.0, 19.6)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:13:09.177805,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:13:10.250202,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:13:11.325393,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:13:12.422918,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:13:13.472918,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:13:14.511398,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.32)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:13:15.555456,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 12.0, 10.8625)","(3.3, 6.2, 4.8)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:13:16.626254,"(7.0, 21.0, 19.6)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.826666666666666)","(14.0, 30.0, 27.5)","(6.5, 11.5, 10.8625)","(3.3, 6.2, 5.35)","(14.0, 32.0, 29.214285714285715)"
06-01-2023 10:13:17.677123,"(7.0, 21.0, 18.454545454545453)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.35)","(14.0, 30.0, 25.625)","(6.5, 11.5, 10.8625)","(3.3, 6.0, 5.35)","(14.0, 32.0, 27.125)"
06-01-2023 10:13:18.790259,"(7.0, 21.0, 18.454545454545453)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.35)","(14.0, 30.0, 25.625)","(6.5, 11.5, 10.8625)","(3.3, 6.0, 5.35)","(14.0, 32.0, 27.125)"
06-01-2023 10:13:19.861002,"(7.0, 21.0, 18.454545454545453)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.35)","(14.0, 30.0, 25.625)","(6.5, 11.5, 10.8625)","(3.3, 6.0, 5.35)","(14.0, 32.0, 27.125)"
06-01-2023 10:13:20.952063,"(7.0, 21.0, 18.454545454545453)","(3.9, 7.8, 6.5)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.35)","(14.0, 30.0, 25.625)","(6.5, 11.5, 10.8625)","(3.3, 6.0, 5.35)","(14.0, 32.0, 27.125)"
06-01-2023 10:13:22.038498,"(7.0, 21.0, 18.454545454545453)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.35)","(14.0, 30.0, 25.625)","(6.5, 11.5, 10.8625)","(3.3, 6.0, 5.35)","(14.0, 32.0, 27.125)"
06-01-2023 10:13:23.074706,"(7.0, 21.0, 18.454545454545453)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.35)","(14.0, 30.0, 25.625)","(6.5, 11.5, 10.8625)","(3.3, 6.0, 5.35)","(14.0, 32.0, 27.125)"
06-01-2023 10:13:24.150296,"(7.0, 21.0, 18.454545454545453)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.35)","(14.0, 30.0, 25.625)","(6.5, 11.5, 10.8625)","(3.3, 6.0, 5.35)","(14.0, 32.0, 27.125)"
06-01-2023 10:13:25.210748,"(7.0, 21.0, 18.454545454545453)","(3.9, 7.6, 6.366666666666666)","(4.8, 7.4, 6.881481481481481)","(9.0, 17.0, 15.35)","(14.0, 30.0, 25.625)","(6.5, 11.5, 10.8625)","(3.3, 6.0, 5.35)","(14.0, 32.0, 27.125)"
